experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,seed_id,experiment_uid,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,R
X_A0_U4_P2_L18_I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.39047655682296,165.30200943013278,195.06466004098982,112.47419920053791,40661,61.65331284647938,125.50906003503532,148.9304538049088,81.1709152944627,40661,53.48269911718313,125.65601284743093,152.27322477775817,77.85709984363304,94.90641513594608,182.7560630978919,109.79393223653787,139.79742282634237,136.89540995117895,79.66396084328025,69.75426894367601,36.28104223381217,50.54214832244517,82.3258889539751,140.8507162887576,nan,nan,nan,1.0,0.10232474384125695,0.45189914365786565,nan,nan,17,192.55276687532353,24.742755704190472,486.28546775010966,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L18_I8_T5__S01,-10.931432072478813,-49.04607489758581,-28.79178564742638,112.47341296830942,-9.190018443074251,FUSION_HURTS_GEOMETRY,318.9290481941573,L18,I8,
X_A0_U4_P2_L18_I1+I3+I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,83.01727403338342,137.34459252350615,154.82873134439842,94.39667364437756,40661,54.53826180640477,104.09185931928351,122.17508675515732,68.0872445622645,40661,47.733989261688066,105.16387640890287,125.18011070799548,65.38240683120735,83.30129930589254,148.8410666562442,94.23226012567878,103.24848181833363,108.32519873762074,66.36012857982395,50.47451183346677,27.366627115972562,25.760038655650135,76.04602927287726,132.91875712522642,nan,nan,nan,1.0,0.7009661445979309,2.9535394206168903,nan,nan,17,281.33645162532963,29.59400810213333,763.6736826814542,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L18_I1+I3+I7_T2__S01,-22.536547902532348,-82.96107133923351,-46.86931120358673,201.25709771831552,-33.97212810986929,FUSION_HURTS_GEOMETRY,345.2112081011338,L18,I1+I3+I7,
X_A0_U4_P2_L18_I1+I3+I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,89.47393347088364,152.37273540611304,177.57733019569878,104.81150291673308,40661,58.62003387709063,116.41677313413689,136.7926482255727,75.68266343697071,40661,51.66440368235044,116.91129343218927,140.71233346287386,72.50921044081615,91.1545218060036,166.91463201048262,101.18422206017624,125.6746740038758,116.78926468793085,73.61298998208221,66.498128286957,30.5259688126946,46.35910432202283,77.96905037355509,133.11245886138784,nan,nan,nan,1.0,0.24134345333517399,1.0032744042080814,nan,nan,17,250.94866073422816,27.149937782628967,666.5179037657166,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L18_I1+I3+I7_T3__S01,-14.68332540242129,-64.8875059849951,-36.454481931231214,170.86930682721405,-13.373062443496593,FUSION_HURTS_GEOMETRY,348.41825768464366,L18,I1+I3+I7,
X_A0_U4_P2_L18_I1+I3+I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.8468725308817,160.18580089246709,189.08965199184152,109.61085296824629,40661,60.50545965953354,121.95605318017328,144.35164432126987,79.08618038509114,40661,52.64558381959614,122.45922819842627,148.16524947324126,75.89410491285427,93.37124716382047,180.42675563791693,106.7524058928437,134.93691359923204,129.08798806217527,79.35606483936678,68.22838371914753,31.23104749411476,49.34006410709611,81.2890895321535,140.3205463492255,nan,nan,nan,1.0,0.1701065972281402,0.7282858303594496,nan,nan,17,215.18395821783884,26.575466102188727,580.005639934312,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L18_I1+I3+I7_T5__S01,-12.46660004460442,-51.375382357560795,-31.655131879718,135.10460431082473,-10.392102658423312,FUSION_HURTS_GEOMETRY,331.8194144431267,L18,I1+I3+I7,
X_A0_U4_P2_L18_I1+I2+I3+I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,82.23913218304182,131.81267015788077,149.83248026505575,92.16756735620686,40661,57.039606325578006,102.55160134718467,117.97250936436215,68.18298184070022,40661,44.36462498593073,99.83742482153525,120.23353355833723,62.01565495640331,80.75520932043923,132.1647527645535,86.08042382889101,101.85646514175369,98.93869710606083,73.76543365203507,65.98218534041055,28.724627987799636,22.888744367086503,74.46504581964524,119.51875187265395,nan,nan,nan,1.0,0.7122412284511586,2.9501579941343685,nan,nan,17,181.65885543024942,29.519348709788346,463.29550967061925,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L18_I1+I2+I3+I8_T2__S01,-25.082637887985655,-99.63738523092422,-49.09841749175743,101.57950152323531,-36.84342239843292,FUSION_HURTS_GEOMETRY,265.61844377275077,L18,I1+I2+I3+I8,
X_A0_U4_P2_L18_I1+I2+I3+I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,88.2920549921127,150.29840676018276,175.00214226401184,103.51675297708171,40661,58.907437604786274,115.31764096527299,135.82025069109227,75.30249056032797,40661,50.26785877661359,114.59492113504513,137.86506056362055,71.02994482843044,89.7360778328322,163.5984720041373,100.65100922537218,125.37828439706499,119.41782312024199,76.04280111276353,68.31248279762247,27.73630852881672,45.143749341403236,77.51657662720781,128.79943822312885,nan,nan,nan,1.0,0.24898530322124937,1.0191809069607345,nan,nan,17,266.57545691392335,27.04174741920781,688.0149608990204,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L18_I1+I2+I3+I8_T3__S01,-16.101769375592696,-68.20366599134042,-37.74923187088258,186.49610300690924,-14.588417424116187,FUSION_HURTS_GEOMETRY,356.1702375447282,L18,I1+I2+I3+I8,
X_A0_U4_P2_L18_I1+I2+I3+I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.01657389762667,158.84720964443514,187.02591338909954,108.61205785730147,40661,60.29607677984672,121.2373890442082,143.32075811334727,78.65128554392847,40661,51.906767829480714,120.76592019942086,146.06806281421666,74.90363405259608,94.09198964594731,173.9976391981758,105.0856163304313,132.4249508264092,130.04093254924402,80.33671503348386,69.21019682305553,28.97153616487435,48.7490117587939,80.07364428674417,138.8802048202004,nan,nan,nan,1.0,0.1936663819060252,0.8025197895059938,nan,nan,17,226.96537954505348,26.4930524628345,622.9386773642899,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L18_I1+I2+I3+I8_T5__S01,-11.745857562477582,-57.80449879730193,-32.653926990662825,146.88602563803937,-10.983155006725525,FUSION_HURTS_GEOMETRY,338.24143492624324,L18,I1+I2+I3+I8,
X_A0_U4_P2_L19_I0_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.91219987973955,155.3947658026104,180.29166337539303,107.12984949509605,40661,61.777991568807685,120.01326807086869,140.8089613183231,78.35335107347878,40661,51.93356855438867,117.0336281121215,141.5887643717091,73.05858627429163,95.49276164906108,170.4621571800078,105.03007915007643,136.35795972609532,121.76102632507886,77.30139687742836,73.24140330464996,34.29284560199903,46.444408317046026,82.82134264155391,138.71192483233818,nan,nan,nan,1.0,0.3306922335456383,1.2813340532470425,nan,nan,17,197.5739421585833,26.962882801361673,499.34657392181026,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I0_T2__S01,-10.34508555936381,-61.339980815469914,-34.13613535286824,117.49458825156918,-13.287758448473397,FUSION_HURTS_GEOMETRY,316.6784803315951,L19,I0,
X_A0_U4_P2_L19_I0_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.15149068223643,167.65509850965987,197.10040458236443,113.64886215140373,40661,62.2082695022409,126.96852712998349,150.9684112808258,82.06268422574756,40661,53.91697833135868,126.86858496850505,154.39032115492876,78.62429475660824,97.47547457706649,185.3147563843044,110.45673875300966,141.37056747142717,138.1920192397606,80.8750779863116,68.17802878239448,34.6195325676058,50.957605111207755,82.90032868264365,142.0238145179207,nan,nan,nan,1.0,0.06634845227151406,0.29192088193274546,nan,nan,17,181.9241978017016,24.623229486769844,454.4113927804604,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I0_T3__S01,-8.362372631358397,-46.48738161117333,-27.617122696560557,101.8448438946875,-8.774561654311668,FUSION_HURTS_GEOMETRY,315.161380328368,L19,I0,
X_A0_U4_P2_L19_I0_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,95.22383721752934,170.62216659656974,200.8337779367331,115.37482784320068,40661,62.82982327604197,128.8142829381766,153.80747455665642,83.26050160145654,40661,54.340446136699256,129.1084778932011,157.3674880826503,79.86889114619062,97.41446315196481,188.61495441386506,112.9513204875548,144.90845503581798,142.89395452231955,81.21154554899131,68.31971882054162,36.97566124077866,51.50250258832688,84.04369629208463,142.89928360727873,nan,nan,nan,1.0,0.03445519110827849,0.15462708486366425,nan,nan,17,168.98520990610652,24.45336997706721,403.3528110145248,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I0_T5__S01,-8.42338405646008,-43.18718358161266,-25.891157004763613,88.90585599909241,-8.229664177192547,FUSION_HURTS_GEOMETRY,307.4705954252556,L19,I0,
X_A0_U4_P2_L19_I1_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,87.84109731460089,145.13000878900658,165.08721021169794,100.47849505713945,40661,58.284832516922066,112.11030582806254,132.23991533492423,73.24714911059232,40661,50.16588942162389,110.67057636328514,131.58642031227777,68.7806885405944,90.7070573029468,154.26812808866373,98.11558314893318,109.49454923389698,110.0858011373569,73.92073469945674,65.44657614484291,35.897763239734616,35.18668177076469,70.88168467688772,119.18503733015564,nan,nan,nan,1.0,0.4739637720154449,1.779526955686742,nan,nan,17,189.0958450287099,29.16421925731288,484.2593988315874,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I1_T2__S01,-15.130789905478096,-77.53400990681399,-40.787489790824836,109.0164911216958,-24.54548499475473,FUSION_HURTS_GEOMETRY,294.6613345394584,L19,I1,
X_A0_U4_P2_L19_I1_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.93844538065186,159.76625111257212,188.3307746604228,109.42079412417094,40661,60.56232141304848,121.9347334455249,144.23055003571847,79.12214582222815,40661,52.54456690895802,121.79613712259402,146.93089748410966,75.58171886938182,93.724320281133,176.57109517782254,107.37504458972403,134.57266926339918,131.2798818340758,79.5771923480813,70.09229524600299,31.97275950723457,48.83210099049987,80.47443896635033,139.6504134693667,nan,nan,nan,1.0,0.15247929130112609,0.6256943286834933,nan,nan,17,218.46482948610284,26.608266156000013,580.9367037564018,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I1_T3__S01,-12.113526927291886,-55.23104281765518,-31.84519072379335,138.38547557908873,-10.900065775019556,FUSION_HURTS_GEOMETRY,332.8656347288928,L19,I1,
X_A0_U4_P2_L19_I1_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.73922132674832,165.7903085126406,195.52275068169018,112.72526162688551,40661,61.69855455919159,125.95836496394075,149.18650229768593,81.38059145041288,40661,53.57337667687716,125.96593317340398,152.5408098725826,78.00117911949008,96.51231171130036,184.5438310734237,109.94756033085463,139.60434599431287,138.6102208034739,80.11688809607644,68.92281286862709,34.786271395766164,50.52541232454615,82.36207010667349,140.52621670558807,nan,nan,nan,1.0,0.1008843703647771,0.44625225263650337,nan,nan,17,190.99098561527396,24.737821134815817,479.3078382958005,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I1_T5__S01,-9.325535497124534,-47.25830692205403,-28.54072322107878,110.91163170825985,-9.20675444097327,FUSION_HURTS_GEOMETRY,320.05904867996344,L19,I1,
X_A0_U4_P2_L19_I3_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,83.8253393919988,136.2041130955728,155.62429214058108,95.30979781777873,40661,55.49661862100015,103.98194362650233,121.31213516913276,68.63913935989768,40661,48.31906685373474,106.94151667255102,126.19384113418403,66.12583540491875,87.37403134237303,144.1206668493438,93.98204373827559,109.12965006799257,109.46946856395675,76.06898864806956,64.4513216128735,30.002802516749227,32.99026885822357,69.83596321215236,120.44418260481925,nan,nan,nan,1.0,0.4576762191735737,1.846698144496231,nan,nan,17,216.32853902133783,29.028353746365553,486.9693044159,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I3_T2__S01,-18.46381586605186,-87.68147114613393,-45.95618703018556,136.24918511432372,-26.74189790729585,FUSION_HURTS_GEOMETRY,305.7413764836916,L19,I3,
X_A0_U4_P2_L19_I3_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.20837171996715,157.61292272075386,184.8133941953922,107.94166190132643,40661,59.81983804853791,119.93949975323025,142.1022992762821,77.87918250224627,40661,52.20336077250897,120.44490564967384,145.40841942487293,74.7411219263003,93.70579743509293,171.26483056777636,105.08790100698144,132.6699617045921,129.0856775105267,77.07459305308697,71.85004376010534,28.605834317603467,48.387884075054274,79.16525216137137,136.83498264129742,nan,nan,nan,1.0,0.15808422755169682,0.6922679077667875,nan,nan,17,225.13382649336626,26.65445659517991,615.7055080636649,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I3_T3__S01,-12.132049773331957,-60.537307427701364,-33.324322946637864,145.05447258635215,-11.34428269046515,FUSION_HURTS_GEOMETRY,335.4361087166982,L19,I3,
X_A0_U4_P2_L19_I3_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.2969657055698,164.27195539153155,193.67415205624826,111.87143186996684,40661,61.436551100090526,124.84758539101492,147.70654334173574,80.68500014073649,40661,53.28561242032765,125.15764761745663,151.3915392057304,77.49289013145648,95.67622911486515,181.91096127670036,108.81044228509529,138.34527329367774,137.02038231352958,78.82184903462668,69.86736429641243,35.442264672613476,50.31210383920933,81.92903221138931,140.412491030048,nan,nan,nan,1.0,0.11442103916902094,0.5074990675837713,nan,nan,17,195.88113488537522,24.797626115478238,500.2738405650938,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I3_T5__S01,-10.161618093559738,-49.89117671877736,-29.39455297799745,115.80178097836111,-9.420062926310095,FUSION_HURTS_GEOMETRY,321.6179119010776,L19,I3,
X_A0_U4_P2_L19_I4_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,86.54808919927704,141.00857265019906,163.07469598928313,98.37758254350211,40661,59.509415346574,109.99536816589853,127.77051968151,72.4602768090094,40661,48.662313355354854,105.85954823110205,127.81186434719416,66.54064195561465,88.78780375728616,144.38407959397242,97.48860658169852,113.71854833529551,105.86800440443183,81.0446799395449,77.8983643299022,34.341560942106184,30.966390912743833,76.83012379341582,125.7974464869342,nan,nan,nan,1.0,0.5582703304721088,2.0842071641896687,nan,nan,17,368.4703694106767,29.910924691043306,793.8816165013324,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I4_T2__S01,-17.050043451138734,-87.4180584015053,-42.888402304462176,288.39101550366263,-28.76577585277559,FUSION_HURTS_GEOMETRY,412.7346856590221,L19,I4,
X_A0_U4_P2_L19_I4_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.21780770507495,157.2457533954755,184.87669684652658,107.81974217419983,40661,60.327659855164924,119.97169776383409,141.90450892804836,78.18031880375325,40661,52.218231725511714,119.31096627088198,144.18664089287086,74.24913840748883,92.83521352405882,171.16017216637172,106.34043777755964,132.2473323030273,126.97450053460841,80.52767921421429,71.2330791641119,29.061827910109855,47.90852785414495,78.52510703740336,134.46304235727652,nan,nan,nan,1.0,0.1807597755904869,0.7610559021065981,nan,nan,17,244.46121032012664,26.732616959609686,680.0587145604236,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I4_T3__S01,-13.002633684366074,-60.641965829106,-33.44624267376446,164.38185641311253,-11.823638911374474,FUSION_HURTS_GEOMETRY,347.81838493345003,L19,I4,
X_A0_U4_P2_L19_I4_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.27432869465964,163.68674700681927,193.1960083928426,111.6108307249026,40661,61.60128339389758,124.56297980686504,147.58238000736876,80.67263300795668,40661,53.086412635610486,124.43593955640415,150.70862268936742,77.12913728719128,95.75933668967113,184.01480550213194,109.16165949327007,138.55147937077402,135.36500001680034,80.78027025415543,69.52011518657409,34.679670488337706,50.08363497692292,81.74844701635374,140.5244595499725,nan,nan,nan,1.0,0.12500566111104716,0.5586551611746864,nan,nan,17,203.55551132652855,26.383971818520024,528.9034638320996,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I4_T5__S01,-10.07851051875376,-47.78733249334579,-29.655154123061692,123.47615741951444,-9.6485317885965,FUSION_HURTS_GEOMETRY,327.69519403244874,L19,I4,
X_A0_U4_P2_L19_I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,86.14782070588213,143.82446030882826,164.68410766421798,98.96951053352213,40661,58.56487310595234,110.83961639945888,129.52729997952935,72.74830495382177,40661,46.28726019861983,110.22863194216927,131.07135606913755,67.10177450403751,89.15457308780086,147.71750390572277,99.11927495906642,110.88365769857344,107.31209877164085,84.42697383133294,71.50734471868012,29.48857052078938,34.14524528753418,70.62786900864873,122.56123093255269,nan,nan,nan,1.0,0.4993934191865662,2.051689094416809,nan,nan,17,276.2503097284162,29.460934268291794,518.9522518415284,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I7_T2__S01,-16.683274120624034,-84.08463408975496,-42.296474314442165,196.1709558214021,-25.586921477985243,FUSION_HURTS_GEOMETRY,351.3035389084622,L19,I7,
X_A0_U4_P2_L19_I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.37127506788124,158.8383688618369,187.35720111547013,108.73571986095777,40661,60.53977419995306,120.96412924789925,143.39756690465146,78.79905025886853,40661,51.76556345113772,120.87116358887101,146.47802307351094,74.92774153797106,93.79622094600606,175.07189719582095,107.03210983700185,132.7851217400615,129.7761035210162,80.02095908077412,70.23315457645174,28.460266411685325,48.62766988955087,80.14142178327641,138.6743111435929,nan,nan,nan,1.0,0.15653470905853123,0.6841731495020409,nan,nan,17,222.3181448862579,26.698851699533122,613.3935818433961,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I7_T3__S01,-12.04162626241883,-56.73024079965677,-32.53026498700652,142.2387909792438,-11.10449687596855,FUSION_HURTS_GEOMETRY,335.00792132969934,L19,I7,
X_A0_U4_P2_L19_I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.48037077730922,165.18458534583507,194.93202949918438,112.32991743990824,40661,61.74962703105106,125.29372099445999,148.67110555555425,81.17226982397284,40661,53.150411921625164,125.29025651766489,152.10188773323137,77.64710531424046,95.32019020457955,182.37793996300002,110.26768825214738,140.05218029024897,135.5741619432374,80.46456849802175,69.82149134190476,33.08384056455782,50.42745001141347,82.22878059141215,140.3047741184579,nan,nan,nan,1.0,0.10779335506108641,0.4827039122263387,nan,nan,17,193.02564910609885,24.755135636315913,492.2591752373726,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I7_T5__S01,-10.517657003845343,-49.424198032477705,-28.936067408056047,112.94629519908474,-9.304716754105954,FUSION_HURTS_GEOMETRY,319.4841485716055,L19,I7,
X_A0_U4_P2_L19_I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,82.45347433575618,136.21191347689532,154.56710677050486,93.88931844688956,40661,56.91883684173574,102.01903591351281,117.27032914264609,68.26985383623563,40661,45.595970283157385,105.32646046819445,126.14907736986396,64.4548770505418,82.31519433949776,135.56386932809122,88.00428615249483,103.0309990489568,103.00686195079936,75.46340402781189,70.09453306983039,26.02334248167989,28.26876857583835,73.5908239935517,122.16428044460424,nan,nan,nan,1.0,0.5731211043863755,2.2257093770820005,nan,nan,17,231.74241846879426,29.074400067512215,653.8717886676426,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I8_T2__S01,-23.522652868927125,-96.2382686673865,-47.37666640107473,151.66306456178015,-31.463398189681072,FUSION_HURTS_GEOMETRY,306.1166258204048,L19,I8,
X_A0_U4_P2_L19_I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,89.96828939391189,155.2930838779992,182.12618501470072,106.43306206537764,40661,59.81781140978761,118.38815838424262,139.74382189853347,77.13342414731969,40661,51.32954659741358,118.45927399280419,142.9065887049976,73.33779093974817,91.45426032674239,167.0271576717327,103.94291421781432,127.19042394625063,123.02953459538008,80.30932603139412,72.01343264025252,29.598576888122352,47.316857226368285,78.19516307340844,136.78941618534986,nan,nan,nan,1.0,0.1945281211732242,0.8102617368722027,nan,nan,17,240.53247473984473,26.839200735047598,669.1552249578361,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I8_T3__S01,-14.383586881682504,-64.77498032374501,-34.83292278258665,160.45312083283062,-12.415309539151139,FUSION_HURTS_GEOMETRY,341.94492644292427,L19,I8,
X_A0_U4_P2_L19_I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.4883418852473,162.31424477659195,191.7722086797381,110.77275886268767,40661,61.1824392956835,123.64738543859592,146.11408226732104,80.06199470932866,40661,52.678910690825205,123.68796777651914,149.974884416157,76.55508545625548,94.82190141543686,181.26033385728442,107.37232250895042,135.4031521489123,133.53847611636849,82.07475593838933,70.71101644050844,32.11829970855939,49.803135550692446,81.43769493164523,139.9923806128779,nan,nan,nan,1.0,0.14086286564301825,0.6161993947202191,nan,nan,17,206.65054294001212,26.430344616021387,537.8936551221308,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I8_T5__S01,-11.015945792988035,-50.5418041381933,-30.493225985276624,126.571189032998,-9.929031214826978,FUSION_HURTS_GEOMETRY,327.8199660988411,L19,I8,
X_A0_U4_P2_L19_I1+I3+I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,75.07737171797186,123.25905076865021,140.67198409458908,85.4962093258234,40661,52.66971018885092,96.88714157656057,114.33162788616832,64.46992477020906,40661,41.49152193240275,88.67248991421161,107.31551877468576,56.15363398043439,75.97608577469393,118.39973427643791,81.84453180087485,93.44867313691819,86.42365158486564,67.76956212463833,62.60052551025403,29.02493145872228,20.8730558510417,70.1408600115052,117.13956175724385,nan,nan,nan,1.0,0.6053413415869968,2.4125326684785326,nan,nan,17,117.91853479263914,29.102451547721614,290.48999840273075,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I1+I3+I7_T2__S01,-29.861761433730962,-113.40240371903981,-55.76977552214089,37.83918088562503,-38.859110914477725,FUSION_HURTS_GEOMETRY,210.39549505181543,L19,I1+I3+I7,
X_A0_U4_P2_L19_I1+I3+I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,87.29259621113044,148.00749802971362,172.33792324717209,102.11096038817999,40661,58.38849707956429,114.24529292465404,135.0375457191536,74.70426093522586,40661,49.71996589438572,111.70756724935518,134.0525614820399,69.61265423411285,89.03490258987259,156.00758369261143,99.8659116644111,119.42671394642488,112.63919136443117,75.92007100912099,68.86641536818246,30.49144517148096,44.40294588701289,77.21868296454085,126.328761451894,nan,nan,nan,1.0,0.2565808156563956,1.0448392555753787,nan,nan,17,260.8565487770241,27.335549025858484,683.1003503917677,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I1+I3+I7_T3__S01,-16.802944618552303,-75.79455430286629,-39.1550244597843,180.77719487001,-15.329220878506533,FUSION_HURTS_GEOMETRY,348.4386139697099,L19,I1+I3+I7,
X_A0_U4_P2_L19_I1+I3+I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,90.60391626011422,157.44077450179316,185.2964326700094,107.78376636441966,40661,60.01248853347557,120.4035450926742,142.9629109025878,78.27706204864249,40661,51.57513792918883,119.05551511220358,144.15492228515268,74.0948166117764,93.33895817003264,169.18466638447987,105.22112658301035,130.38456910415744,126.33125250114823,79.95629260299143,69.62506509712725,28.983645694758195,48.393842008225675,79.29799867240007,136.66717781040649,nan,nan,nan,1.0,0.20007502919390513,0.8618214144660148,nan,nan,17,228.1489959278888,26.636357916924396,619.032482385842,A0,U4,P2,T5,position_fusion,S01,X_A0_U4_P2_L19_I1+I3+I7_T5__S01,-12.49888903839225,-62.61747161099785,-33.48221848354463,148.06964202087468,-11.338324757293748,FUSION_HURTS_GEOMETRY,336.4548095582355,L19,I1+I3+I7,
X_A0_U4_P2_L19_I1+I2+I3+I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,80.61959785923094,127.10543938888684,141.18681530271826,89.13168632211651,40661,53.53096858628209,98.85534469095788,113.52827734196309,65.06985444079437,40661,47.83665110830657,96.34611942824176,111.3450027880761,60.91281925570352,84.38843874921818,133.42555971837524,89.72016318540079,101.42316942732523,95.33042722384258,73.86670914990447,60.98373910830898,30.18222766477561,18.09562514920367,69.44393703443836,116.35753732205134,nan,nan,nan,1.0,0.6823129027118188,2.687142698797632,nan,nan,17,361.76883989813666,29.529837103846432,813.2605418552131,A0,U4,P2,T2,position_fusion,S01,X_A0_U4_P2_L19_I1+I2+I3+I8_T2__S01,-21.44940845920671,-98.37657827710248,-52.13429852584778,281.6894859911225,-41.63654161631575,FUSION_HURTS_GEOMETRY,393.37338515394697,L19,I1+I2+I3+I8,
X_A0_U4_P2_L19_I1+I2+I3+I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,88.26663718807673,146.788715469768,170.99511005863357,102.00863026551912,40661,58.557397893994164,112.75848085771501,132.84059448048984,74.23368055593056,40661,50.98253981598805,112.09606088970816,133.5919048981143,69.96514360570866,90.90978292745754,159.11470377803403,100.36670221110523,119.52300681741531,117.3304578064133,77.14914387636699,70.13694811573204,32.18393840624867,43.03025485911601,75.43385460096476,121.85888919977612,nan,nan,nan,1.0,0.2852510731440109,1.1562468836277129,nan,nan,17,282.6831142559485,27.46573751634662,696.1582229222283,A0,U4,P2,T3,position_fusion,S01,X_A0_U4_P2_L19_I1+I2+I3+I8_T3__S01,-14.928064280967348,-72.6874342174437,-39.257354582445174,202.6037603489344,-16.70191190640341,FUSION_HURTS_GEOMETRY,365.99323665849136,L19,I1+I2+I3+I8,
