experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,P,U,stress_id,seed_id,kind,sameP_uwb_p50_mm,sameP_uwb_p95_mm,sameP_delta_p50_mm,sameP_delta_p95_mm,b0_uwb_p50_mm,b0_uwb_p95_mm,b0_delta_p50_mm,b0_delta_p95_mm
X_A0_U4_P4_L20_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P4/L20/I5/T2.,34,17,40661,68.82836775729736,113.41718539153565,129.21059625503304,78.33315799153156,40661,42.04574709308807,80.6827987539638,94.6222266596514,52.71887359855381,40661,43.49287403460278,92.72431428430082,107.47945600542744,57.93793237099465,70.70120485752715,112.21630135420665,78.29308159562086,81.02620682423783,95.03086587673698,68.50029605036764,61.59805080586308,33.31435559274553,16.55001457432175,67.31622601318884,103.61029636515647,nan,nan,nan,1.0,0.22244873720867625,0.8538698369777092,nan,nan,17,407.74062703220494,33.464024216249015,875.9339679346352,A0,L20,I5,T2,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,7.507420417189238,26.669934588820837,105.83784720842489,231.80213799547772,35.136642350897745,119.58583664127107
X_A0_U4_P4_L20_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P4/L20/I5/T4.,34,17,40661,71.45146454683281,124.25054332190369,145.9060066568039,84.22913512078698,40661,42.45376613983861,85.89753442218228,102.90494167302579,55.77706446062932,40661,45.82553570322523,101.14326825511466,120.30169596909661,63.11470734583653,75.26471284680294,127.44443366040167,81.59536997278462,87.58530522504694,103.7452034669968,74.29779516255795,65.18843336759662,34.77649569237957,22.560811218208613,59.858557826369434,99.82804082546679,nan,nan,nan,1.0,0.07816233851343571,0.3563792367191134,nan,nan,17,429.09573981771786,32.64090223339559,952.333102539144,A0,L20,I5,T4,P4,U4,ST0_nominal,S01,position_fusion,78.20862527471638,138.8862359430275,2.943912427913446,11.441802282625815,105.83784720842489,231.80213799547772,30.573134361621953,104.35770433507605
X_A0_U4_P5_L20_I5_T2,position_prior_screening,Stress ST0_nominal/S01: A0/U4/P5/L20/I5/T2.,34,17,40661,83.33359184275399,132.03298713453592,143.80277771085323,93.53328094413021,40661,57.83125088446815,103.71106564441713,115.42164836841975,69.67181768478295,40661,46.30861598496517,100.4348333722121,115.48230190331526,62.40442664324349,81.36795539753581,129.81557087294271,90.27179217794894,100.40394903161125,100.33083744968332,71.304914343288,54.149359215735004,40.25020509638284,38.78779295884115,59.36606388111312,98.66922322239196,nan,nan,nan,1.0,0.34366769361039806,1.339178927146408,nan,nan,17,331.9234447986537,41.67142689266956,676.1226665813089,A0,L20,I5,T2,P5,U4,ST0_nominal,S01,position_fusion,92.92606318184494,156.73705943320283,11.55810778430913,26.921488560260116,105.83784720842489,231.80213799547772,24.46989181088908,101.986567122535
X_A0_U4_P5_L20_I5_T4,loose_ukf_screening,Stress ST0_nominal/S01: A0/U4/P5/L20/I5/T4.,34,17,40661,93.4874712176746,146.25175658390788,159.94933928868707,103.34556431028246,40661,63.179520527975875,119.91845718033824,136.32397769275815,78.81307995896736,40661,50.92669424013525,107.11610167901972,122.06226353502666,66.84911435458321,88.65060531259829,148.99176198552794,99.39319216330301,114.7565458817802,107.00629385994081,71.80440309988359,60.912314587670124,38.295602548892816,53.63129719226447,59.22649992980138,98.16317570597494,nan,nan,nan,1.0,0.10403307055632169,0.4898884567897196,nan,nan,17,512.8948990343108,47.121567142323215,1210.7316322495324,A0,L20,I5,T4,P5,U4,ST0_nominal,S01,position_fusion,92.92606318184494,156.73705943320283,4.275457869246651,7.745297447674886,105.83784720842489,231.80213799547772,17.187241895826602,82.81037600994978
X_A0_L20_I3_T11__ST1_vibration_3x__S01,imu_only_stress_diagnostic,L20/I3 IMU-only stress diagnostic ST1_vibration_3x/S01.,34,17,40661,1000.3041615653153,3992.2304809576417,4916.197262435671,2279.964865385696,40661,770.351011448875,3342.371202572586,4237.7673643291355,1891.4214378528748,40661,497.7587551261221,2046.0319835569499,2833.608655336809,1273.0925857233553,1169.5080333235906,4155.742402330324,2055.066359199861,3451.9275178275893,1825.0155394659557,2122.686996808342,2043.0947741290329,583.8339043186465,1207.4464194605248,409.95431712720097,762.4301263142993,4645.840456068356,3705.4341234763024,39.72169632817156,nan,nan,nan,nan,nan,17,1607.9444052241652,604.0305439279442,3067.97415750324,A0,L20,I3,T11,,,ST1_vibration_3x,S01,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-1063.6701861151657,-3923.9402643348462
X_A0_U4_P0_L20_I3_T2,position_prior_screening,Stress ST1_vibration_3x/S01: A0/U4/P0/L20/I3/T2.,34,17,40661,81.8141848209322,141.07807543377703,165.0052564689716,96.72963794436971,40661,51.538954843565016,106.03340824053234,125.69047821174952,68.09101125799835,40661,48.756276558094214,110.14458488282492,132.30015432796887,68.70398127264528,84.55681359367833,148.38363576686237,93.75314130088563,105.92143766142449,119.7506158033172,77.61557131443885,69.6574737506943,29.769151283372707,45.202347164028765,72.60213318791608,115.30682716919915,nan,nan,nan,1.0,0.6595625812735608,3.5750581490747346,nan,nan,17,258.2788103252145,28.37214721969167,532.6752655587533,A0,L20,I3,T2,P0,U4,ST1_vibration_3x,S01,position_fusion,105.83784720842489,231.80213799547772,21.281033614746562,83.41850222861535,105.83784720842489,231.80213799547772,21.281033614746562,83.41850222861535
X_A0_U4_P0_L20_I3_T4,loose_ukf_screening,Stress ST1_vibration_3x/S01: A0/U4/P0/L20/I3/T4.,34,17,40661,89.78928947710806,169.83520169177058,204.50432465778005,114.51460732748629,40661,56.856358688494666,123.16111389088238,147.21629025311026,78.32787538597209,40661,54.63414812716496,131.5249978626489,162.30898124291178,83.5364544907671,91.22293773624233,182.91879235401734,111.27156194254678,134.33069975796923,146.15656625298152,84.77878229588579,70.7997361356155,30.53850663380979,54.59137668056147,85.81726586700842,144.26565601504234,nan,nan,nan,1.0,0.4537518068686162,2.8842384785866297,nan,nan,17,202.8787697451943,26.101010500546636,567.1288714309304,A0,L20,I3,T4,P0,U4,ST1_vibration_3x,S01,position_fusion,105.83784720842489,231.80213799547772,14.61490947218256,48.88334564146038,105.83784720842489,231.80213799547772,14.61490947218256,48.88334564146038
X_A0_U4_P4_L20_I3_T2,position_prior_screening,Stress ST1_vibration_3x/S01: A0/U4/P4/L20/I3/T2.,34,17,40661,69.31469175624386,118.20940153109868,136.97019664237425,80.6823703028019,40661,42.03336705787459,82.79088128488857,99.78315145298144,54.23364206453088,40661,43.36813063689692,95.92021849021717,114.79453300952684,59.73572587735747,73.99053819204583,120.97018552236955,80.06053693813975,80.26634106818098,99.01831162061626,71.47222471076506,65.1204580513733,30.585259886508936,19.736113729202714,65.51943370525399,106.64485248899655,nan,nan,nan,1.0,0.17027039552158232,0.6571956134414014,nan,nan,17,338.5214853752441,33.04011153195296,836.0324228106526,A0,L20,I3,T2,P4,U4,ST1_vibration_3x,S01,position_fusion,78.20862527471638,138.8862359430275,4.21808708267055,17.91605042065794,105.83784720842489,231.80213799547772,31.847309016379057,110.83195247310817
X_A0_U4_P4_L20_I3_T4,loose_ukf_screening,Stress ST1_vibration_3x/S01: A0/U4/P4/L20/I3/T4.,34,17,40661,72.48451856981748,127.23810994459015,149.35551352077852,85.75864318527799,40661,43.104573514551326,87.2492963168436,106.37457811255406,56.80320490109276,40661,46.52066023144255,102.57994660845884,124.20264120667719,64.24905286418081,75.45783004029113,134.11715367496396,83.76901177233455,87.13818582755883,105.06333520018757,73.29400873876367,67.43766876125886,34.14713336625505,23.263852754863706,67.68600877537969,107.41914898199535,nan,nan,nan,1.0,0.049466429226530495,0.23916863998347873,nan,nan,17,413.413337349531,32.76789966050484,1048.936806766839,A0,L20,I3,T4,P4,U4,ST1_vibration_3x,S01,position_fusion,78.20862527471638,138.8862359430275,2.7507952344252544,4.769082268063528,105.83784720842489,231.80213799547772,30.38001716813376,97.68498432051376
X_A0_U4_P5_L20_I3_T2,position_prior_screening,Stress ST1_vibration_3x/S01: A0/U4/P5/L20/I3/T2.,34,17,40661,87.92973328644939,138.8979329154589,150.4957364417945,98.14847516222746,40661,61.10517220775603,112.18251255954645,126.01054631268177,74.27241888639982,40661,48.780850022796585,102.10618661031253,119.52216991439184,64.16175628389189,82.6117207657605,142.4135608427442,93.02078308891106,107.27627071855613,102.50437877623838,73.32746295942889,57.10033450926642,33.477124680408,46.34888561666446,60.37694554078945,102.92181013961294,nan,nan,nan,1.0,0.21499615323961888,0.9201067331205741,nan,nan,17,276.6193372287397,44.536748085418424,629.7038138671727,A0,L20,I3,T2,P5,U4,ST1_vibration_3x,S01,position_fusion,92.92606318184494,156.73705943320283,10.314342416084443,14.323498590458627,105.83784720842489,231.80213799547772,23.226126442664395,89.38857715273352
X_A0_U4_P5_L20_I3_T4,loose_ukf_screening,Stress ST1_vibration_3x/S01: A0/U4/P5/L20/I3/T4.,34,17,40661,95.11035005146523,149.1322547388126,163.30207476969687,105.29204257475007,40661,64.03604631614868,123.1847194074529,141.69365026823377,80.70612780103032,40661,51.395829875480786,108.4235857923452,123.76875821944054,67.6234808696413,88.60832032129679,153.80871037973816,100.62090483985713,118.41035289000274,112.64199661797964,75.79434921986928,64.68424342988683,41.136861238274946,55.186650223308504,60.65674650414789,108.52712891291841,nan,nan,nan,1.0,0.05942029429394683,0.338611961933636,nan,nan,17,533.5991465056755,47.791860615027474,1176.4091154298785,A0,L20,I3,T4,P5,U4,ST1_vibration_3x,S01,position_fusion,92.92606318184494,156.73705943320283,4.317742860548151,2.9283490534646717,105.83784720842489,231.80213799547772,17.229526887128102,77.99342761573956
X_A0_L20_I5_T11__ST1_vibration_3x__S01,imu_only_stress_diagnostic,L20/I5 IMU-only stress diagnostic ST1_vibration_3x/S01.,34,17,40661,877.297545593681,3364.281282926095,4250.836004258217,1974.3133961791395,40661,697.3622901774337,2737.872474831731,3649.329982461338,1648.5269416137241,40661,312.9510078905872,1875.8232191139516,2640.338030306912,1086.4033823152934,975.4619152000932,3410.782749083263,1665.7797289710038,2546.643816599735,1577.3665518632101,1523.5480398059808,1416.2420060393595,448.6200919276458,739.4071649176456,357.0063559058359,667.6371594613546,3763.818800675979,2844.6170712960816,31.393707347650434,nan,nan,nan,nan,nan,17,2518.0205519556434,561.1833506773083,5803.312343759339,A0,L20,I5,T11,,,ST1_vibration_3x,S01,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-869.6240679916683,-3178.9806110877853
X_A0_U4_P0_L20_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S01: A0/U4/P0/L20/I5/T2.,34,17,40661,76.21859340241927,132.00325729100967,151.33126265272023,89.3960042914338,40661,49.65891133745637,100.50613419039776,117.15318745357172,64.1967001494737,40661,44.069201994540435,102.50787610497139,122.82137784027219,62.21277419624216,73.69321530432862,128.57768244949182,82.48895980508513,103.78359199324208,100.85358561517103,69.94177187620302,64.50991801222455,24.333422604533155,37.76460278914362,68.65271451685872,117.50599772525277,nan,nan,nan,1.0,0.7813102058122816,3.9472322007140415,nan,nan,17,232.4453685089357,29.35018141696105,474.58384945309245,A0,L20,I5,T2,P0,U4,ST1_vibration_3x,S01,position_fusion,105.83784720842489,231.80213799547772,32.14463190409627,103.2244555459859,105.83784720842489,231.80213799547772,32.14463190409627,103.2244555459859
X_A0_U4_P0_L20_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S01: A0/U4/P0/L20/I5/T4.,34,17,40661,86.32135952229017,159.8637663738948,190.5272225389265,107.74222978334477,40661,54.62383317173019,117.47014248148146,139.85569061395086,74.62581597957183,40661,52.55491736211229,123.71804756402969,152.212226867734,77.71342012850901,85.7010046351451,169.25217909744958,102.9832496019481,127.98780554948186,132.29379648680327,81.26252580154951,71.3648596862781,30.657879486810543,52.54791554544914,81.65341168059933,138.9806878506438,nan,nan,nan,1.0,0.5413757809467008,3.4216495051281584,nan,nan,17,239.65453601563635,25.63055759224858,639.7871976782271,A0,L20,I5,T4,P0,U4,ST1_vibration_3x,S01,position_fusion,105.83784720842489,231.80213799547772,20.136842573279793,62.54995889802814,105.83784720842489,231.80213799547772,20.136842573279793,62.54995889802814
X_A0_U4_P4_L20_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S01: A0/U4/P4/L20/I5/T2.,34,17,40661,65.49520008292639,114.52799344905762,129.36342971112813,76.94808233673454,40661,41.5323535247811,82.74284937786679,97.26559042547352,53.11732421209856,40661,40.14013229424643,90.93744520884866,108.64378760493514,55.67366741869702,64.82776237074572,112.28033857082711,71.41934616397656,82.74846688330926,94.16188467657807,66.54365075831507,64.75899612054191,26.627156731067203,16.641578031131587,63.83075423733954,106.85259191934577,nan,nan,nan,1.0,0.24475593303015813,0.9531850349709263,nan,nan,17,290.36007479924734,33.352667035837726,622.347048173791,A0,L20,I5,T2,P4,U4,ST1_vibration_3x,S01,position_fusion,78.20862527471638,138.8862359430275,13.380862903970666,26.605897372200374,105.83784720842489,231.80213799547772,41.01008483767917,119.52179942465061
X_A0_U4_P4_L20_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S01: A0/U4/P4/L20/I5/T4.,34,17,40661,70.61046443469156,124.54926473337005,145.99048486760472,83.8905891433239,40661,42.13920132702301,86.55309315162681,104.63028806822315,55.906760276480135,40661,45.20009809656324,100.89491200128043,120.58395154142363,62.5465035170005,71.95158458084116,123.82087624187213,80.04583611355719,87.8428136685167,103.99499572595496,70.65551212385947,64.3908508732332,31.98499829298885,22.573854581400383,59.68136420631157,100.0212005046235,nan,nan,nan,1.0,0.07849586485567073,0.3542907396410603,nan,nan,17,383.74599530219695,32.622518764799565,815.6747011246443,A0,L20,I5,T4,P4,U4,ST1_vibration_3x,S01,position_fusion,78.20862527471638,138.8862359430275,6.257040693875226,15.065359701155359,105.83784720842489,231.80213799547772,33.88626262758373,107.9812617536056
X_A0_U4_P5_L20_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S01: A0/U4/P5/L20/I5/T2.,34,17,40661,83.63628139813315,128.47544075409664,140.69631230523396,92.63873464400835,40661,57.5769920076158,105.19046850071675,118.18717806875016,70.17604692885601,40661,44.37382661647172,98.00690271309247,113.18818223468861,60.47526431427969,83.0751057256241,126.28592119231746,90.57723805321669,97.35608788217512,99.00966403461896,66.6614844446326,52.82765373487469,34.344418588951385,39.23538655749175,59.80554127857636,99.8824576132269,nan,nan,nan,1.0,0.32278833508843124,1.175988391349978,nan,nan,17,270.03424377512755,42.220063853878116,515.0582972295015,A0,L20,I5,T2,P5,U4,ST1_vibration_3x,S01,position_fusion,92.92606318184494,156.73705943320283,9.85095745622084,30.45113824088537,105.83784720842489,231.80213799547772,22.76274148280079,105.51621680316026
X_A0_U4_P5_L20_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S01: A0/U4/P5/L20/I5/T4.,34,17,40661,93.56324280859536,145.11400658865284,159.10237305746813,103.1419230359671,40661,62.899786516788744,120.27329555687716,136.94579015906274,78.97588229757575,40661,49.901086796088066,106.9962872951811,121.92665637516154,66.34053288056118,87.49457237258855,148.51951953776324,97.54480611132914,113.9967754283049,109.26498209452612,72.33154391380234,63.13669468849686,37.15652286525983,53.746304612434045,55.48359813705405,98.02936334611533,nan,nan,nan,1.0,0.09894264574303524,0.46308895201057665,nan,nan,17,415.51220168421406,47.15082806043387,944.4600297516758,A0,L20,I5,T4,P5,U4,ST1_vibration_3x,S01,position_fusion,92.92606318184494,156.73705943320283,5.431490809256388,8.217539895439586,105.83784720842489,231.80213799547772,18.34327483583634,83.28261845771448
X_A0_L20_I5_T11__ST3_extrinsic_4x__S01,imu_only_stress_diagnostic,L20/I5 IMU-only stress diagnostic ST3_extrinsic_4x/S01.,34,17,40661,1337.5251818805764,5423.603565277531,6912.271173163968,3091.929749700458,40661,970.841708698122,4300.171634185074,5578.344293344188,2503.8557440989493,40661,564.0376336977713,3132.674632103839,4187.214538743727,1814.038585539303,1560.0959706474405,5451.074774052224,2693.2002579242426,4155.930370876829,2676.2791251377294,2846.9188585815627,2669.065245214847,722.6542343870392,1910.6677265657654,507.29861199278946,992.3130577071554,6102.383520909967,4629.652012536873,50.854936390126696,nan,nan,nan,nan,nan,17,1631.8689579006923,1123.7178372861947,2896.66270875012,A0,L20,I5,T11,,,ST3_extrinsic_4x,S01,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-1454.2581234390157,-5219.272636056746
X_A0_U4_P0_L20_I5_T2,position_prior_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P0/L20/I5/T2.,34,17,40661,81.06267408005237,138.21331270947243,156.74910764084308,94.25169085743553,40661,53.777301866451154,105.49050279472036,122.93554950483093,68.04904200529694,40661,45.153594029461146,106.99439685472123,127.81055621690587,65.21279867976017,82.64926176510366,146.66967010969756,90.30616829644413,102.91771463741671,102.29858952729812,82.6243397156033,65.20874074343433,31.94122687313211,38.043328028838715,73.40762895166353,123.22256592170815,nan,nan,nan,1.0,0.8835422356502476,4.27600508426357,nan,nan,17,262.22244702556463,29.15971125612964,533.8252221541918,A0,L20,I5,T2,P0,U4,ST3_extrinsic_4x,S01,position_fusion,105.83784720842489,231.80213799547772,23.18858544332123,85.13246788578016,105.83784720842489,231.80213799547772,23.18858544332123,85.13246788578016
X_A0_U4_P0_L20_I5_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P0/L20/I5/T4.,34,17,40661,87.285201556911,160.65949394368488,190.51971935323002,108.60743827603791,40661,55.753568382713915,118.299657793207,140.95444083661718,75.25423603117382,40661,52.92247548272576,124.41506288569235,152.78028072558527,78.30948606808606,87.39927733655898,173.41450734663715,106.07355552907507,128.41410727739927,133.8270764793137,82.30268903711945,71.96240772865949,29.01301807102061,52.62448887019437,81.84829010658552,138.54998906189718,nan,nan,nan,1.0,0.5509133041994709,3.2938125284987296,nan,nan,17,239.46157049946805,26.48283971100767,637.8549790133907,A0,L20,I5,T4,P0,U4,ST3_extrinsic_4x,S01,position_fusion,105.83784720842489,231.80213799547772,18.43856987186591,58.38763064884057,105.83784720842489,231.80213799547772,18.43856987186591,58.38763064884057
X_A0_U4_P4_L20_I5_T2,position_prior_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P4/L20/I5/T2.,34,17,40661,71.26007320224535,121.5561584784537,135.48714407608392,82.45621487385314,40661,46.63361478682677,88.98367784802033,105.29794525208632,57.64879788101379,40661,40.79902037219665,97.19171012585275,115.02375542230402,58.954588237024105,72.39629902157047,124.1415382657838,78.48716197679464,82.7296804445712,87.97226950012214,79.00330883263325,65.96840458215233,31.397626720399956,16.90298787258081,68.99415798542668,113.11365877515303,nan,nan,nan,1.0,0.26777368992294454,1.09889835654241,nan,nan,17,282.70076098024,33.12570525407483,628.2283009642609,A0,L20,I5,T2,P4,U4,ST3_extrinsic_4x,S01,position_fusion,78.20862527471638,138.8862359430275,5.812326253145912,14.744697677243693,105.83784720842489,231.80213799547772,33.44154818685442,107.66059972969393
X_A0_U4_P4_L20_I5_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P4/L20/I5/T4.,34,17,40661,72.22591326475246,125.60965292234111,146.3853563513504,84.87231894867782,40661,43.486805635134786,87.55830178148467,105.99380640235543,56.66851976184694,40661,45.22427652716817,101.40611569147097,121.7167779013979,63.18219204591796,73.8488993756603,129.0528765549877,81.17308499035536,82.16655918770323,97.61615101598699,78.35300220793181,63.49473768659959,31.881585205704766,22.68942465795604,61.116500107459885,99.58687111103747,nan,nan,nan,1.0,0.08881330795015524,0.39818169750047705,nan,nan,17,400.26536878313954,32.495667767816485,884.2583474304691,A0,L20,I5,T4,P4,U4,ST3_extrinsic_4x,S01,position_fusion,78.20862527471638,138.8862359430275,4.359725899056087,9.833359388039781,105.83784720842489,231.80213799547772,31.988947832764595,102.74926144049002
X_A0_U4_P5_L20_I5_T2,position_prior_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P5/L20/I5/T2.,34,17,40661,85.21761682216597,138.31677226588792,152.89187251012248,97.23164006332128,40661,58.592292691954405,112.61237335304308,127.72564113186449,73.60757239928267,40661,45.10806718073445,103.56029149623726,118.69071367564254,63.528868358311115,83.43429767867096,140.1360847254611,93.90468213924063,102.31905191138458,101.00206638137402,71.16026353004236,56.02809265649984,35.92203354899573,39.22294739826279,61.94813980654166,104.95722586156454,nan,nan,nan,1.0,0.3704175035016436,1.3388245993559376,nan,nan,17,166.1500872849437,41.92869226941622,427.8476623953164,A0,L20,I5,T2,P5,U4,ST3_extrinsic_4x,S01,position_fusion,92.92606318184494,156.73705943320283,9.49176550317398,16.600974707741727,105.83784720842489,231.80213799547772,22.40354952975393,91.66605327001662
X_A0_U4_P5_L20_I5_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P5/L20/I5/T4.,34,17,40661,94.12914507146058,146.5735941147693,160.5583943240157,103.93139190454538,40661,63.79649865441037,121.19943019819645,137.70974795023716,79.50927338310375,40661,50.97731001065699,107.88558456451881,122.8212905523385,66.93287435413986,88.58528362179425,150.91873892335863,99.0357635140193,113.61412616964657,108.4507306842597,74.4855421680946,61.75830933029005,39.0501133493799,53.71525396249993,57.78594450515651,97.90073617280973,nan,nan,nan,1.0,0.11106796780264158,0.4870255813555323,nan,nan,17,420.0255409343204,47.03174055664368,967.931892477721,A0,L20,I5,T4,P5,U4,ST3_extrinsic_4x,S01,position_fusion,92.92606318184494,156.73705943320283,4.3407795600506915,5.818320509844199,105.83784720842489,231.80213799547772,17.252563586630643,80.88339907211909
X_A0_L20_I3_T11__ST3_extrinsic_4x__S01,imu_only_stress_diagnostic,L20/I3 IMU-only stress diagnostic ST3_extrinsic_4x/S01.,34,17,40661,1478.2437839699357,6112.810771555643,7743.694806505741,3506.491780667147,40661,1059.5080943381492,5010.7096441106805,6361.544404121366,2813.402772613985,40661,664.3096471050255,3355.4424827438006,4684.449644371233,2092.9045479749434,1850.098806122851,6104.07906527241,3008.2378028035855,5208.6984902242675,2985.2632692190323,3412.4331830291494,3239.4438978486114,844.414251154622,2429.4884824940045,442.31726465313085,838.528543983087,6742.6008588159475,5617.87765951957,56.2157399827211,nan,nan,nan,nan,nan,17,2822.239635712598,1857.8310411990055,5239.131348299439,A0,L20,I3,T11,,,ST3_extrinsic_4x,S01,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-1744.2609589144263,-5872.276927276932
X_A0_U4_P0_L20_I3_T2,position_prior_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P0/L20/I3/T2.,34,17,40661,81.82297461577357,146.93204924347208,170.3897967089055,98.54043859022238,40661,52.865404330583985,106.63358284647174,129.52248704806362,69.29791983610491,40661,49.517908070244175,113.97102891043659,136.55132861411892,70.05723619971148,85.08710917621508,149.08595143330533,96.07959511619296,105.2370891113315,117.24688174973095,76.65582545337764,67.48284776867399,28.86968401232872,45.19922419609935,73.1402986659011,126.5031165906308,nan,nan,nan,1.0,0.7304259056932726,3.589068790821636,nan,nan,17,306.1422349031933,28.350112079090593,567.6797685482919,A0,L20,I3,T2,P0,U4,ST3_extrinsic_4x,S01,position_fusion,105.83784720842489,231.80213799547772,20.75073803220981,82.7161865621724,105.83784720842489,231.80213799547772,20.75073803220981,82.7161865621724
X_A0_U4_P0_L20_I3_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P0/L20/I3/T4.,34,17,40661,89.96467432221536,170.4777391316547,204.52192660557316,114.71654838835956,40661,56.94870366827843,123.07634702964235,147.79642253820094,78.40979167155162,40661,54.766282749544644,131.9105320651878,162.72596857354426,83.73643797154685,92.06608676405276,183.08266233225385,110.57729997204333,134.88048609674334,141.02605517106696,80.70912795218513,71.28251935851459,29.478755843959107,54.54600251750304,85.79596720306269,143.61929228963828,nan,nan,nan,1.0,0.45565813404231964,2.8894627306933796,nan,nan,17,206.31412949748065,25.593188616164753,585.3427102008372,A0,L20,I3,T4,P0,U4,ST3_extrinsic_4x,S01,position_fusion,105.83784720842489,231.80213799547772,13.771760444372134,48.719475663223875,105.83784720842489,231.80213799547772,13.771760444372134,48.719475663223875
X_A0_U4_P4_L20_I3_T2,position_prior_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P4/L20/I3/T2.,34,17,40661,69.93779264297413,124.09276351950379,143.5897105075622,82.83885046764419,40661,42.86026575471952,85.25900757639879,102.48248961522671,55.73525048083209,40661,44.60108548773451,98.79221002920065,119.33085246214046,61.285047121134035,70.89404423863822,116.84844891791255,77.50099250632977,81.67321026349839,100.03829132023682,72.26465486513234,57.62289255148444,35.71230650532357,19.72611777997446,66.12591503506843,111.33576779031719,nan,nan,nan,1.0,0.1917931373865053,0.7668085379213295,nan,nan,17,412.9265935884606,33.02209803857306,897.9122740672349,A0,L20,I3,T2,P4,U4,ST3_extrinsic_4x,S01,position_fusion,78.20862527471638,138.8862359430275,7.314581036078167,22.037787025114937,105.83784720842489,231.80213799547772,34.943802969786674,114.95368907756517
X_A0_U4_P4_L20_I3_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S01: A0/U4/P4/L20/I3/T4.,34,17,40661,72.5402706690478,127.83641891291494,151.00804279592293,86.02890374920209,40661,43.133734230243995,87.31389218946873,106.44494440103254,56.91428344118658,40661,46.7455279571177,103.10178340640016,124.05743146071279,64.51152316187978,76.87240830462451,128.3221540783972,83.342206118489,85.00985790122016,109.2304086745516,71.1515106273506,64.98868000741356,33.323646855432855,23.253277951116615,67.6983413588836,107.13729635918008,nan,nan,nan,1.0,0.055860728916909005,0.2512610390452651,nan,nan,17,429.4996699142147,32.73538789681601,1061.6993693898485,A0,L20,I3,T4,P4,U4,ST3_extrinsic_4x,S01,position_fusion,78.20862527471638,138.8862359430275,1.3362169700918685,10.564081864630282,105.83784720842489,231.80213799547772,28.965438903800376,103.47998391708052
