relative_ms,sequence,hardware_timestamp_us,record_index,raw_bytes_submitted,batch_seq,batch_n,batch_offset,a0_raw,a1_raw,a2_raw,cal_a0_g,cal_a1_g,cal_a2_g,raw_norm_g,corrected_norm_g,corrected_residual_g,g0_raw,g1_raw,g2_raw,gyro_norm_dps,accel_first_diff_g,accel_second_diff_g,neighbor_median_g,neighbor_mad_g,locally_inconsistent,stability_detector_state,lifecycle_within_10s,crc_decode_status,sequence_status,timestamp_status
2350.0,48204,3847950899,120383,18630728,48202,10,2,905,1794,-441,0.44198849611588437,0.8711858040529535,-0.2023692405030959,1.0044767784673894,0.9976331216353896,-0.0023668783646103586,0,-6,0,0.3662109375,"[0.00048828125,-0.00048828125,-0.0009765625]","[0.00048828125,-0.00146484375,-0.00244140625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2355.0,48205,3847955899,120383,18630728,48202,10,3,906,1796,-440,0.4424753423955077,0.8721603514929254,-0.20188262796450676,1.0054387963256333,0.9986013733307904,-0.001398626669209646,0,-5,0,0.30517578125,"[0.00048828125,0.0009765625,0.00048828125]","[0.0,0.00146484375,0.00146484375]","[0.44189453125,0.876220703125,-0.21484375]","[0.00048828125,0.000732421875,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2360.0,48206,3847960899,120383,18630728,48202,10,4,906,1792,-438,0.4424753423955077,0.8702112566129817,-0.20090940288732845,1.0035271429735073,0.9967028884941135,-0.0032971115058865186,1,-6,0,0.3712623614683972,"[0.0,-0.001953125,0.0009765625]","[-0.00048828125,-0.0029296875,0.00048828125]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2365.0,48207,3847965899,120383,18630728,48202,10,5,905,1794,-439,0.44198849611588437,0.8711858040529535,-0.20139601542591762,1.0042678834758214,0.9974361588149934,-0.0025638411850066323,1,-6,0,0.3712623614683972,"[-0.00048828125,0.0009765625,-0.00048828125]","[-0.00048828125,0.0029296875,-0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2370.0,48208,3847970899,120383,18630728,48202,10,6,906,1796,-443,0.4424753423955077,0.8721603514929254,-0.20334246558027422,1.0057528244915737,0.9988975251008233,-0.0011024748991766975,1,-5,0,0.31121945273393464,"[0.00048828125,0.0009765625,-0.001953125]","[0.0009765625,0.0,-0.00146484375]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2375.0,48209,3847975899,120383,18630728,48202,10,7,908,1795,-440,0.44344903495475435,0.8716730777729395,-0.20188262796450676,1.0054431832004058,0.9986078292254208,-0.0013921707745792045,1,-6,0,0.3712623614683972,"[0.0009765625,-0.00048828125,0.00146484375]","[0.00048828125,-0.00146484375,0.00341796875]","[0.44189453125,0.876220703125,-0.21484375]","[0.00048828125,0.000732421875,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2380.0,48210,3847980899,120383,18630728,48202,10,8,906,1794,-442,0.4424753423955077,0.8711858040529535,-0.20285585304168507,1.0047964461184784,0.9979477095142223,-0.002052290485777708,1,-6,0,0.3712623614683972,"[-0.0009765625,-0.00048828125,-0.0009765625]","[-0.001953125,0.0,-0.00244140625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2385.0,48211,3847985899,120383,18630728,48202,10,9,905,1793,-442,0.44198849611588437,0.8706985303329676,-0.20285585304168507,1.0041558218933624,0.9973065018017483,-0.0026934981982517092,1,-6,0,0.3712623614683972,"[-0.00048828125,-0.00048828125,0.0]","[0.00048828125,0.0,0.0009765625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2390.0,48212,3847990899,120385,18631114,48212,10,0,906,1796,-441,0.4424753423955077,0.8721603514929254,-0.2023692405030959,1.005543246173394,0.998699863245252,-0.0013001367547480491,1,-5,0,0.31121945273393464,"[0.00048828125,0.00146484375,0.00048828125]","[0.0009765625,0.001953125,0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2395.0,48213,3847995899,120385,18631114,48212,10,1,906,1796,-441,0.4424753423955077,0.8721603514929254,-0.2023692405030959,1.005543246173394,0.998699863245252,-0.0013001367547480491,0,-6,0,0.3662109375,"[0.0,0.0,0.0]","[-0.00048828125,-0.00146484375,-0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2400.0,48214,3848000899,120385,18631114,48212,10,2,903,1793,-441,0.44101480355663775,0.8706985303329676,-0.2023692405030959,1.0036215768181531,0.9967764529631955,-0.003223547036804497,1,-6,0,0.3712623614683972,"[-0.00146484375,-0.00146484375,0.0]","[-0.00146484375,-0.00146484375,0.0]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2405.0,48215,3848005899,120385,18631114,48212,10,3,905,1794,-439,0.44198849611588437,0.8711858040529535,-0.20139601542591762,1.0042678834758214,0.9974361588149934,-0.0025638411850066323,0,-5,0,0.30517578125,"[0.0009765625,0.00048828125,0.0009765625]","[0.00244140625,0.001953125,0.0009765625]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2410.0,48216,3848010899,120385,18631114,48212,10,4,906,1793,-441,0.4424753423955077,0.8706985303329676,-0.2023692405030959,1.0042659842311399,0.9974235152901757,-0.0025764847098243004,0,-6,0,0.3662109375,"[0.00048828125,-0.00048828125,-0.0009765625]","[-0.00048828125,-0.0009765625,-0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2415.0,48217,3848015899,120385,18631114,48212,10,5,906,1796,-439,0.4424753423955077,0.8721603514929254,-0.20139601542591762,1.0053345727794842,0.9985031108482945,-0.0014968891517055383,1,-6,0,0.3712623614683972,"[0.0,0.00146484375,0.0009765625]","[-0.00048828125,0.001953125,0.001953125]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2420.0,48218,3848020899,120385,18631114,48212,10,6,905,1795,-438,0.44198849611588437,0.8716730777729395,-0.20090940288732845,1.0045897535648716,0.9977636861408982,-0.002236313859101835,1,-5,0,0.31121945273393464,"[-0.00048828125,-0.00048828125,0.00048828125]","[-0.00048828125,-0.001953125,-0.00048828125]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2425.0,48219,3848025899,120385,18631114,48212,10,7,905,1794,-440,0.44198849611588437,0.8711858040529535,-0.20188262796450676,1.0043722177121568,0.9975345263979727,-0.0024654736020273127,1,-5,0,0.31121945273393464,"[0.0,-0.00048828125,-0.0009765625]","[0.00048828125,0.0,-0.00146484375]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2430.0,48220,3848030899,120385,18631114,48212,10,8,905,1792,-439,0.44198849611588437,0.8702112566129817,-0.20139601542591762,1.00341618670006,0.9965850775845293,-0.0034149224154707003,1,-5,0,0.31121945273393464,"[0.0,-0.0009765625,0.00048828125]","[0.0,-0.00048828125,0.00146484375]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2435.0,48221,3848035899,120385,18631114,48212,10,9,904,1797,-440,0.44150164983626106,0.8726476252129113,-0.20188262796450676,1.005435595080611,0.9985961045746822,-0.0014038954253178249,1,-4,0,0.2516543960948279,"[-0.00048828125,0.00244140625,-0.00048828125]","[-0.00048828125,0.00341796875,-0.0009765625]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2440.0,48222,3848040899,120386,18631292,48222,10,0,905,1797,-441,0.44198849611588437,0.8726476252129113,-0.2023692405030959,1.0057544838741141,0.9989099148523427,-0.0010900851476572937,1,-6,0,0.3712623614683972,"[0.00048828125,0.0,-0.00048828125]","[0.0009765625,-0.00244140625,0.0]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2445.0,48223,3848045899,120386,18631292,48222,10,1,907,1793,-441,0.44296218867513104,0.8706985303329676,-0.2023692405030959,1.0044811695435865,0.9976395846304676,-0.0023604153695323538,0,-5,0,0.30517578125,"[0.0009765625,-0.001953125,0.0]","[0.00048828125,-0.001953125,0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2450.0,48224,3848050899,120386,18631292,48222,10,2,905,1794,-442,0.44198849611588437,0.8711858040529535,-0.20285585304168507,1.0045815656707877,0.9977319444597542,-0.0022680555402457836,1,-4,0,0.2516543960948279,"[-0.0009765625,0.00048828125,-0.00048828125]","[-0.001953125,0.00244140625,-0.00048828125]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2455.0,48225,3848055899,120386,18631292,48222,10,3,905,1796,-440,0.44198849611588437,0.8721603514929254,-0.20188262796450676,1.0052240531891312,0.9983857495421796,-0.0016142504578203765,1,-5,0,0.31121945273393464,"[0.0,0.0009765625,0.0009765625]","[0.0009765625,0.00048828125,0.00146484375]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2460.0,48226,3848060899,120386,18631292,48222,10,4,904,1795,-441,0.44150164983626106,0.8716730777729395,-0.2023692405030959,1.0046880030890313,0.9978431594314254,-0.0021568405685745695,0,-5,0,0.30517578125,"[-0.00048828125,-0.00048828125,-0.00048828125]","[-0.00048828125,-0.00146484375,-0.00146484375]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2465.0,48227,3848065899,120386,18631292,48222,10,5,906,1794,-441,0.4424753423955077,0.8711858040529535,-0.2023692405030959,1.0046916813266533,0.9978489080583356,-0.002151091941664407,1,-5,0,0.31121945273393464,"[0.0009765625,-0.00048828125,0.0]","[0.00146484375,0.0,0.00048828125]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2470.0,48228,3848070899,120386,18631292,48222,10,6,907,1792,-440,0.44296218867513104,0.8702112566129817,-0.20188262796450676,1.003951016032846,0.9971157040211845,-0.0028842959788154543,0,-5,0,0.30517578125,"[0.00048828125,-0.0009765625,0.00048828125]","[-0.00048828125,-0.00048828125,0.00048828125]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2475.0,48229,3848075899,120386,18631292,48222,10,7,905,1795,-441,0.44198849611588437,0.8716730777729395,-0.2023692405030959,1.0049026235216127,0.9980586629626186,-0.0019413370373814187,1,-5,0,0.31121945273393464,"[-0.0009765625,0.00146484375,-0.00048828125]","[-0.00146484375,0.00244140625,-0.0009765625]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2480.0,48230,3848080899,120386,18631292,48222,10,8,905,1794,-440,0.44198849611588437,0.8711858040529535,-0.20188262796450676,1.0043722177121568,0.9975345263979727,-0.0024654736020273127,0,-6,0,0.3662109375,"[0.0,-0.00048828125,0.00048828125]","[0.0009765625,-0.001953125,0.0009765625]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2485.0,48231,3848085899,120386,18631292,48222,10,9,904,1793,-438,0.44150164983626106,0.8706985303329676,-0.20090940288732845,1.0035229853044232,0.9966966568122284,-0.00330334318777159,1,-5,0,0.31121945273393464,"[-0.00048828125,-0.00048828125,0.0009765625]","[-0.00048828125,0.0,0.00048828125]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2490.0,48232,3848090899,120387,18631470,48232,10,0,905,1792,-439,0.44198849611588437,0.8702112566129817,-0.20139601542591762,1.00341618670006,0.9965850775845293,-0.0034149224154707003,1,-5,0,0.31121945273393464,"[0.00048828125,-0.00048828125,-0.00048828125]","[0.0009765625,0.0,-0.00146484375]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2495.0,48233,3848095899,120387,18631470,48232,10,1,905,1793,-438,0.44198849611588437,0.8706985303329676,-0.20090940288732845,1.0037378548425364,0.9969124081840458,-0.0030875918159541937,1,-5,0,0.31121945273393464,"[0.0,0.00048828125,0.00048828125]","[-0.00048828125,0.0009765625,0.0009765625]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2500.0,48234,3848100899,120387,18631470,48232,10,2,903,1794,-441,0.44101480355663775,0.8711858040529535,-0.2023692405030959,1.004047547130211,0.9972021217593205,-0.0027978782406794522,1,-6,0,0.3712623614683972,"[-0.0009765625,0.00048828125,-0.00146484375]","[-0.0009765625,0.0,-0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2505.0,48235,3848105899,120387,18631470,48232,10,3,906,1796,-441,0.4424753423955077,0.8721603514929254,-0.2023692405030959,1.005543246173394,0.998699863245252,-0.0013001367547480491,0,-6,0,0.3662109375,"[0.00146484375,0.0009765625,0.0]","[0.00244140625,0.00048828125,0.00146484375]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2510.0,48236,3848110899,120387,18631470,48232,10,4,903,1794,-443,0.44101480355663775,0.8711858040529535,-0.20334246558027422,1.0042574375856248,0.9974000804330005,-0.0025999195669994535,0,-5,0,0.30517578125,"[-0.00146484375,-0.0009765625,-0.0009765625]","[-0.0029296875,-0.001953125,-0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2515.0,48237,3848115899,120387,18631470,48232,10,5,907,1796,-441,0.44296218867513104,0.8721603514929254,-0.2023692405030959,1.005758158211425,0.9989156565065569,-0.0010843434934431073,1,-5,0,0.31121945273393464,"[0.001953125,0.0009765625,0.0009765625]","[0.00341796875,0.001953125,0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2520.0,48238,3848120899,120387,18631470,48232,10,6,905,1793,-440,0.44198849611588437,0.8706985303329676,-0.20188262796450676,1.0039463851564978,0.9971089995063861,-0.0028910004936139044,1,-6,0,0.3712623614683972,"[-0.0009765625,-0.00146484375,0.00048828125]","[-0.0029296875,-0.00244140625,-0.00048828125]","[0.44189453125,0.8759765625,-0.215087890625]","[0.00048828125,0.00048828125,0.000244140625]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2525.0,48239,3848125899,120387,18631470,48232,10,7,902,1793,-440,0.44052795727701444,0.8706985303329676,-0.20188262796450676,1.003302485370932,0.9964624465279684,-0.0035375534720315516,0,-5,0,0.30517578125,"[-0.00146484375,0.0,0.0]","[-0.00048828125,0.00146484375,-0.00048828125]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2530.0,48240,3848130899,120387,18631470,48232,10,8,907,1796,-443,0.44296218867513104,0.8721603514929254,-0.20334246558027422,1.005967691755898,0.9991132756701767,-0.0008867243298232852,1,-6,0,0.3712623614683972,"[0.00244140625,0.00146484375,-0.00146484375]","[0.00390625,0.00146484375,-0.00146484375]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2535.0,48241,3848135899,120387,18631470,48232,10,9,906,1792,-437,0.4424753423955077,0.8702112566129817,-0.2004227903487393,1.0034231960782332,0.9966049140231755,-0.0033950859768244745,1,-7,0,0.4315837287515549,"[-0.00048828125,-0.001953125,0.0029296875]","[-0.0029296875,-0.00341796875,0.00439453125]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2540.0,48242,3848140899,120389,18631856,48242,10,0,906,1794,-438,0.4424753423955077,0.8711858040529535,-0.20090940288732845,1.0043787456601652,0.997553869212062,-0.0024461307879379834,2,-6,0,0.3860202221885229,"[0.0,0.0009765625,-0.00048828125]","[0.00048828125,0.0029296875,-0.00341796875]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2545.0,48243,3848145899,120389,18631856,48242,10,1,904,1790,-442,0.44150164983626106,0.8692367091730099,-0.20285585304168507,1.0026638789374915,0.9958145713411378,-0.004185428658862178,1,-5,0,0.31121945273393464,"[-0.0009765625,-0.001953125,-0.001953125]","[-0.0009765625,-0.0029296875,-0.00146484375]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2550.0,48244,3848150899,120389,18631856,48242,10,2,908,1795,-441,0.44344903495475435,0.8716730777729395,-0.2023692405030959,1.0055476325924861,0.9987063185032183,-0.0012936814967816623,0,-6,0,0.3662109375,"[0.001953125,0.00244140625,0.00048828125]","[0.0029296875,0.00439453125,0.00244140625]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2555.0,48245,3848155899,120389,18631856,48242,10,3,904,1794,-437,0.44150164983626106,0.8711858040529535,-0.2004227903487393,1.0038450942355723,0.997024426422295,-0.0029755735777049486,1,-5,0,0.31121945273393464,"[-0.001953125,-0.00048828125,0.001953125]","[-0.00390625,-0.0029296875,0.00146484375]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2560.0,48246,3848160899,120389,18631856,48242,10,4,908,1794,-439,0.44344903495475435,0.8711858040529535,-0.20139601542591762,1.0049132999581303,0.9980842182978,-0.0019157817021999701,1,-5,0,0.31121945273393464,"[0.001953125,0.0,-0.0009765625]","[0.00390625,0.00048828125,-0.0029296875]","[0.44189453125,0.8759765625,-0.21533203125]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2565.0,48247,3848165899,120389,18631856,48242,10,5,906,1795,-441,0.4424753423955077,0.8716730777729395,-0.2023692405030959,1.0051174353315004,0.9982743574007952,-0.001725642599204824,1,-6,0,0.3712623614683972,"[-0.0009765625,0.00048828125,-0.0009765625]","[-0.0029296875,0.00048828125,0.0]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2570.0,48248,3848170899,120389,18631856,48242,10,6,905,1794,-436,0.44198849611588437,0.8711858040529535,-0.19993617781015016,1.0039562405856464,0.9971424226656412,-0.002857577334358763,1,-6,0,0.3712623614683972,"[-0.00048828125,-0.00048828125,0.00244140625]","[0.00048828125,-0.0009765625,0.00341796875]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2575.0,48249,3848175899,120389,18631856,48242,10,7,905,1796,-441,0.44198849611588437,0.8721603514929254,-0.2023692405030959,1.0053285253478954,0.9984842607256481,-0.0015157392743518905,0,-6,0,0.3662109375,"[0.0,0.0009765625,-0.00244140625]","[0.00048828125,0.00146484375,-0.0048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2580.0,48250,3848180899,120389,18631856,48242,10,8,906,1795,-440,0.4424753423955077,0.8716730777729395,-0.20188262796450676,1.005012941229706,0.9981758255017129,-0.00182417449828709,1,-5,0,0.31121945273393464,"[0.00048828125,-0.00048828125,0.00048828125]","[0.00048828125,-0.00146484375,0.0029296875]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2585.0,48251,3848185899,120389,18631856,48242,10,9,906,1793,-441,0.4424753423955077,0.8706985303329676,-0.2023692405030959,1.0042659842311399,0.9974235152901757,-0.0025764847098243004,0,-6,0,0.3662109375,"[0.0,-0.0009765625,-0.00048828125]","[-0.00048828125,-0.00048828125,-0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2590.0,48252,3848190899,120390,18632034,48252,10,0,906,1795,-441,0.4424753423955077,0.8716730777729395,-0.2023692405030959,1.0051174353315004,0.9982743574007952,-0.001725642599204824,1,-5,0,0.31121945273393464,"[0.0,0.0009765625,0.0]","[0.0,0.001953125,0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
2595.0,48253,3848195899,120390,18632034,48252,10,1,907,1792,-439,0.44296218867513104,0.8702112566129817,-0.20139601542591762,1.0038466380191515,0.9970172951164105,-0.0029827048835895376,0,-5,0,0.30517578125,"[0.00048828125,-0.00146484375,0.0009765625]","[0.00048828125,-0.00244140625,0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
