delta_c,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
-48.0,28.0,96.0,204.21917724609375,202.82030031224684
-48.0,29.0,96.0,202.47244262695312,201.45703636259518
-48.0,30.0,96.0,200.7277374267578,200.09727126762624
-48.0,31.0,96.0,198.98486328125,198.7410178787962
-48.0,32.0,96.0,197.244140625,197.3882991086351
-48.0,33.0,96.0,195.50531005859375,196.0391682005155
-48.0,34.0,96.0,193.76849365234375,194.69366964542016
-48.0,35.0,96.0,192.03387451171875,193.35180856407834
-48.0,36.0,96.0,190.30133056640625,192.0136001856379
-48.0,37.0,96.0,188.57078552246094,190.67913165839622
-48.0,38.0,96.0,186.84255981445312,189.34839953442966
-48.0,39.0,96.0,185.11648559570312,188.02152469863657
-48.0,40.0,96.0,183.3924560546875,186.69840108782398
-48.0,41.0,96.0,181.67092895507812,185.3791827747927
-48.0,42.0,96.0,180.05392456054688,184.0638582292841
-48.0,43.0,96.0,178.60592651367188,182.75254358694983
-48.0,44.0,96.0,177.16152954101562,181.44515355886472
-48.0,45.0,96.0,175.72085571289062,180.14181154197655
-48.0,46.0,96.0,174.28384399414062,178.84255143316705
-48.0,47.0,96.0,172.85049438476562,177.54742434241336
-48.0,48.0,96.0,171.42108154296875,176.25647705297243
-48.0,49.0,96.0,169.99525451660156,174.969757431463
-48.0,50.0,96.0,168.572998046875,173.68728072134414
-48.0,51.0,96.0,167.1547088623047,172.40910762087077
-48.0,52.0,96.0,165.74008178710938,171.1353117327777
-48.0,53.0,96.0,164.32904052734375,169.86592254076447
-48.0,54.0,96.0,162.92190551757812,168.60106274687297
-48.0,55.0,96.0,161.51866149902344,167.34065998547692
-48.0,56.0,96.0,160.11907958984375,166.0848627678784
-48.0,57.0,96.0,158.72335815429688,164.83370526268286
-48.0,58.0,96.0,157.33152770996094,163.5872461696663
-48.0,59.0,96.0,155.65386962890625,162.34553355613144
-48.0,60.0,96.0,153.9205322265625,161.10865898517062
-48.0,61.0,96.0,152.1898193359375,159.8766675538523
-48.0,62.0,96.0,150.46156311035156,158.64959300097496
-48.0,63.0,96.0,148.73614501953125,157.42749447166148
-48.0,64.0,96.0,147.0132293701172,156.2105012575179
-48.0,65.0,96.0,145.29296875,154.99863280647025
-48.0,66.0,96.0,143.57553100585938,153.79197216735665
-48.0,67.0,96.0,141.86080932617188,152.59063008790875
-48.0,68.0,96.0,140.1488494873047,151.39458481894258
-48.0,69.0,96.0,138.43983459472656,150.2040019024127
-48.0,70.0,96.0,136.733642578125,149.01892706968468
-48.0,71.0,96.0,135.0303955078125,147.83940690619332
-48.0,72.0,96.0,133.330078125,146.66554879427207
-48.0,73.0,96.0,131.63290405273438,145.49741594569645
-48.0,74.0,96.0,129.93865966796875,144.33511353790524
-48.0,75.0,96.0,128.24777221679688,143.17870853630788
-48.0,76.0,96.0,126.55982971191406,142.0283449922937
-48.0,77.0,96.0,124.87519073486328,140.88403226368487
-48.0,78.0,96.0,123.19378662109375,139.7458910397726
-48.0,79.0,96.0,121.51568603515625,138.6139887984795
-48.0,80.0,96.0,119.84095001220703,137.48849383675713
-48.0,81.0,96.0,118.18748474121094,136.36942157472473
-48.0,82.0,96.0,116.58328247070312,135.2569386505735
-48.0,83.0,96.0,114.9835433959961,134.15106340428315
-48.0,84.0,96.0,113.38825988769531,133.0519679368742
-48.0,85.0,96.0,111.79763793945312,131.95978465284415
-48.0,86.0,96.0,110.21156311035156,130.87450752056338
-48.0,87.0,96.0,108.63032531738281,129.7963774894161
-48.0,88.0,96.0,107.05380249023438,128.72536930661727
-48.0,89.0,96.0,105.4822998046875,127.66173488828788
-48.0,90.0,96.0,103.91593170166016,126.60547110018587
-48.0,91.0,96.0,102.35466003417969,125.55681062894398
-48.0,92.0,96.0,100.79873657226562,124.51581224888669
-48.0,93.0,96.0,99.24809265136719,123.48257088553024
-48.0,94.0,96.0,97.70309448242188,122.45726295324422
-48.0,95.0,96.0,96.16368103027344,121.44002908457531
-48.0,96.0,96.0,94.63006591796875,120.43101305830653
-48.0,97.0,96.0,93.10231018066406,119.43028415539126
-48.0,98.0,96.0,91.58061981201172,118.43801533529047
-48.0,99.0,96.0,90.06510925292969,117.45431292634596
-48.0,100.0,96.0,88.55585479736328,116.47942331024609
-48.0,101.0,96.0,87.05342102050781,115.51340898895677
-48.0,102.0,96.0,85.55741882324219,114.55643481626207
-48.0,103.0,96.0,84.06835174560547,113.60864757881549
-48.0,104.0,96.0,82.58634185791016,112.67021844746729
-48.0,105.0,96.0,81.11148071289062,111.7413001717024
-48.0,106.0,96.0,79.64421081542969,110.82203498176705
-48.0,107.0,96.0,78.18446350097656,109.91262065699053
-48.0,108.0,96.0,77.67138671875,109.01316935925678
-48.0,109.0,96.0,77.2322998046875,108.1239116635978
-48.0,110.0,96.0,76.79942321777344,107.24498731729842
-48.0,111.0,96.0,76.37297821044922,106.37656524259702
-48.0,112.0,96.0,75.95332336425781,105.51883070245093
-48.0,113.0,96.0,75.5406265258789,104.67193447714388
-48.0,114.0,96.0,75.13536071777344,103.83611354708196
-48.0,115.0,96.0,74.73765563964844,103.01150952078122
-48.0,116.0,96.0,74.34779357910156,102.1983270258129
-48.0,117.0,96.0,73.9661636352539,101.3967252845845
-48.0,118.0,96.0,73.83910369873047,100.6069471383562
-48.0,119.0,96.0,74.19178771972656,99.82907756041072
-48.0,120.0,96.0,74.54270935058594,99.06345129669418
-46.0,0.0,92.0,247.240966796875,239.4054076639665
-46.0,1.0,92.0,245.74038696289062,237.9599083222844
-46.0,2.0,92.0,244.24395751953125,236.51737515455392
-46.0,3.0,92.0,242.75152587890625,235.07775475627207
-46.0,4.0,92.0,241.262939453125,233.64111768907458
-46.0,5.0,92.0,239.77847290039062,232.20743521418515
-46.0,6.0,92.0,238.29783630371094,230.77681317671409
-46.0,7.0,92.0,236.82125854492188,229.34914704441348
-46.0,8.0,92.0,235.34832763671875,227.92450950095298
-46.0,9.0,92.0,233.87942504882812,226.50290595542037
-46.0,10.0,92.0,232.41015625,225.08435918561733
-46.0,11.0,92.0,230.6356964111328,223.66890115469786
-46.0,12.0,92.0,228.86300659179688,222.2565117859317
-46.0,13.0,92.0,227.0916290283203,220.84727648592363
-46.0,14.0,92.0,225.322021484375,219.44119371713234
-46.0,15.0,92.0,223.55397033691406,218.0381721883808
-46.0,16.0,92.0,221.78765869140625,216.63841562613035
-46.0,17.0,92.0,220.02276611328125,215.24180624648642
-46.0,18.0,92.0,218.25975036621094,213.84841484390293
-46.0,19.0,92.0,216.49853515625,212.45830473295226
-46.0,20.0,92.0,214.7388153076172,211.07142045111175
-46.0,21.0,92.0,212.98104858398438,209.68783532014916
-46.0,22.0,92.0,211.22506713867188,208.30758695076375
-46.0,23.0,92.0,209.47059631347656,206.93070435836728
-46.0,24.0,92.0,207.71829223632812,205.55713165687052
-46.0,25.0,92.0,205.96780395507812,204.18702173191616
-46.0,26.0,92.0,204.21917724609375,202.82030031224684
-46.0,27.0,92.0,202.47244262695312,201.45703636259518
-46.0,28.0,92.0,200.7277374267578,200.09727126762624
-46.0,29.0,92.0,198.98486328125,198.7410178787962
-46.0,30.0,92.0,197.244140625,197.3882991086351
-46.0,31.0,92.0,195.50531005859375,196.0391682005155
-46.0,32.0,92.0,193.76849365234375,194.69366964542016
-46.0,33.0,92.0,192.03387451171875,193.35180856407834
-46.0,34.0,92.0,190.30133056640625,192.0136001856379
-46.0,35.0,92.0,188.57078552246094,190.67913165839622
-46.0,36.0,92.0,186.84255981445312,189.34839953442966
-46.0,37.0,92.0,185.11648559570312,188.02152469863657
-46.0,38.0,92.0,183.3924560546875,186.69840108782398
-46.0,39.0,92.0,181.67092895507812,185.3791827747927
-46.0,40.0,92.0,180.05392456054688,184.0638582292841
-46.0,41.0,92.0,178.60592651367188,182.75254358694983
-46.0,42.0,92.0,177.16152954101562,181.44515355886472
-46.0,43.0,92.0,175.72085571289062,180.1418006998237
-46.0,44.0,92.0,174.28384399414062,178.8425623540856
-46.0,45.0,92.0,172.85049438476562,177.54742434241336
-46.0,46.0,92.0,171.42108154296875,176.25647705297243
-46.0,47.0,92.0,169.99525451660156,174.969757431463
-46.0,48.0,92.0,168.572998046875,173.68728072134414
-46.0,49.0,92.0,167.1547088623047,172.40910762087077
-46.0,50.0,92.0,165.74008178710938,171.1353117327777
-46.0,51.0,92.0,164.32904052734375,169.86592254076447
-46.0,52.0,92.0,162.92190551757812,168.60106274687297
-46.0,53.0,92.0,161.51866149902344,167.34065998547692
-46.0,54.0,92.0,160.11907958984375,166.0848627678784
-46.0,55.0,92.0,158.72335815429688,164.83370526268286
-46.0,56.0,92.0,157.33152770996094,163.5872461696663
-46.0,57.0,92.0,155.65386962890625,162.34553355613144
-46.0,58.0,92.0,153.9205322265625,161.10865898517062
-46.0,59.0,92.0,152.1898193359375,159.8766675538523
-46.0,60.0,92.0,150.46156311035156,158.64959300097496
-46.0,61.0,92.0,148.73614501953125,157.42749447166148
-46.0,62.0,92.0,147.0132293701172,156.2105012575179
-46.0,63.0,92.0,145.29296875,154.99863280647025
-46.0,64.0,92.0,143.57553100585938,153.79197216735665
-46.0,65.0,92.0,141.86080932617188,152.59063008790875
-46.0,66.0,92.0,140.1488494873047,151.39458481894258
-46.0,67.0,92.0,138.43983459472656,150.2040019024127
-46.0,68.0,92.0,136.733642578125,149.01892706968468
-46.0,69.0,92.0,135.0303955078125,147.83940690619332
-46.0,70.0,92.0,133.330078125,146.66554879427207
-46.0,71.0,92.0,131.63290405273438,145.49741594569645
-46.0,72.0,92.0,129.93865966796875,144.33511353790524
-46.0,73.0,92.0,128.24777221679688,143.17870853630788
-46.0,74.0,92.0,126.55982971191406,142.0283449922937
-46.0,75.0,92.0,124.87519073486328,140.88403226368487
-46.0,76.0,92.0,123.19378662109375,139.7458910397726
-46.0,77.0,92.0,121.51568603515625,138.6139887984795
-46.0,78.0,92.0,119.84095001220703,137.48849383675713
-46.0,79.0,92.0,118.18748474121094,136.36942157472473
-46.0,80.0,92.0,116.58328247070312,135.2569386505735
-46.0,81.0,92.0,114.9835433959961,134.15106340428315
-46.0,82.0,92.0,113.38825988769531,133.0519679368742
-46.0,83.0,92.0,111.79763793945312,131.95978465284415
-46.0,84.0,92.0,110.21156311035156,130.87450752056338
-46.0,85.0,92.0,108.63032531738281,129.7963774894161
-46.0,86.0,92.0,107.05380249023438,128.72536930661727
-46.0,87.0,92.0,105.4822998046875,127.66173488828788
-46.0,88.0,92.0,103.91593170166016,126.60547110018587
-46.0,89.0,92.0,102.35466003417969,125.55681062894398
-46.0,90.0,92.0,100.79873657226562,124.51581224888669
-46.0,91.0,92.0,99.24809265136719,123.48257088553024
-46.0,92.0,92.0,97.70309448242188,122.45726295324422
-46.0,93.0,92.0,96.16368103027344,121.44002506381494
-46.0,94.0,92.0,94.63006591796875,120.43101305830653
-46.0,95.0,92.0,93.10231018066406,119.43028415539126
-46.0,96.0,92.0,91.58061981201172,118.43801533529047
-46.0,97.0,92.0,90.06510925292969,117.45431292634596
-46.0,98.0,92.0,88.55585479736328,116.47942331024609
-46.0,99.0,92.0,87.05342102050781,115.51340898895677
-46.0,100.0,92.0,85.55741882324219,114.55643481626207
-46.0,101.0,92.0,84.06835174560547,113.60864757881549
-46.0,102.0,92.0,82.58634185791016,112.67021844746729
-46.0,103.0,92.0,81.1115951538086,111.74130891119675
-46.0,104.0,92.0,79.64421081542969,110.82203498176705
-46.0,105.0,92.0,78.18446350097656,109.91262065699053
-46.0,106.0,92.0,77.67138671875,109.01316935925678
-46.0,107.0,92.0,77.2322998046875,108.1239116635978
-46.0,108.0,92.0,76.79942321777344,107.24498731729842
-46.0,109.0,92.0,76.37297821044922,106.37656524259702
-46.0,110.0,92.0,75.95332336425781,105.51883070245093
-46.0,111.0,92.0,75.5406265258789,104.67193447714388
-46.0,112.0,92.0,75.13536071777344,103.83611354708196
-46.0,113.0,92.0,74.73765563964844,103.01150952078122
-46.0,114.0,92.0,74.34779357910156,102.1983270258129
-46.0,115.0,92.0,73.9661636352539,101.3967252845845
-46.0,116.0,92.0,73.83910369873047,100.6069471383562
-46.0,117.0,92.0,74.19178771972656,99.82907756041072
-46.0,118.0,92.0,74.54270935058594,99.06345129669418
-46.0,119.0,92.0,74.89169311523438,98.3101606921304
-46.0,120.0,92.0,75.23919677734375,97.56944642151046
-44.0,0.0,88.0,244.24395751953125,236.51737515455392
-44.0,1.0,88.0,242.75152587890625,235.07775475627207
-44.0,2.0,88.0,241.262939453125,233.64111768907458
-44.0,3.0,88.0,239.77847290039062,232.20743521418515
-44.0,4.0,88.0,238.29783630371094,230.77681317671409
-44.0,5.0,88.0,236.82125854492188,229.34914704441348
-44.0,6.0,88.0,235.34832763671875,227.92450950095298
-44.0,7.0,88.0,233.87942504882812,226.50290595542037
-44.0,8.0,88.0,232.41015625,225.08435918561733
-44.0,9.0,88.0,230.6356964111328,223.66890115469786
-44.0,10.0,88.0,228.86300659179688,222.2565117859317
-44.0,11.0,88.0,227.0916290283203,220.84727648592363
-44.0,12.0,88.0,225.322021484375,219.44119371713234
-44.0,13.0,88.0,223.55397033691406,218.0381721883808
-44.0,14.0,88.0,221.78765869140625,216.63841562613035
-44.0,15.0,88.0,220.02276611328125,215.24180624648642
-44.0,16.0,88.0,218.25975036621094,213.84841484390293
-44.0,17.0,88.0,216.49853515625,212.45830473295226
-44.0,18.0,88.0,214.7388153076172,211.07142045111175
-44.0,19.0,88.0,212.98104858398438,209.68783532014916
-44.0,20.0,88.0,211.22506713867188,208.30758695076375
-44.0,21.0,88.0,209.47059631347656,206.93070435836728
-44.0,22.0,88.0,207.71829223632812,205.55713165687052
-44.0,23.0,88.0,205.96780395507812,204.18702173191616
-44.0,24.0,88.0,204.21917724609375,202.82030031224684
-44.0,25.0,88.0,202.47244262695312,201.45703636259518
-44.0,26.0,88.0,200.7277374267578,200.09727126762624
-44.0,27.0,88.0,198.98486328125,198.7410178787962
-44.0,28.0,88.0,197.244140625,197.3882991086351
-44.0,29.0,88.0,195.50531005859375,196.0391682005155
-44.0,30.0,88.0,193.76849365234375,194.69366964542016
-44.0,31.0,88.0,192.03387451171875,193.35180856407834
-44.0,32.0,88.0,190.30133056640625,192.0136001856379
-44.0,33.0,88.0,188.57078552246094,190.67913165839622
-44.0,34.0,88.0,186.84255981445312,189.34839953442966
-44.0,35.0,88.0,185.11648559570312,188.02152469863657
-44.0,36.0,88.0,183.3924560546875,186.69840108782398
-44.0,37.0,88.0,181.67092895507812,185.3791933106302
-44.0,38.0,88.0,180.05392456054688,184.0638582292841
-44.0,39.0,88.0,178.60592651367188,182.75254358694983
-44.0,40.0,88.0,177.16152954101562,181.44515355886472
-44.0,41.0,88.0,175.72085571289062,180.1418006998237
-44.0,42.0,88.0,174.28384399414062,178.8425623540856
-44.0,43.0,88.0,172.85049438476562,177.54742434241336
-44.0,44.0,88.0,171.42108154296875,176.25647705297243
-44.0,45.0,88.0,169.99525451660156,174.969757431463
-44.0,46.0,88.0,168.572998046875,173.68728072134414
-44.0,47.0,88.0,167.1547088623047,172.40910762087077
-44.0,48.0,88.0,165.74008178710938,171.1353117327777
-44.0,49.0,88.0,164.32904052734375,169.86592254076447
-44.0,50.0,88.0,162.92190551757812,168.60106274687297
-44.0,51.0,88.0,161.51866149902344,167.34065998547692
-44.0,52.0,88.0,160.11907958984375,166.0848627678784
-44.0,53.0,88.0,158.72335815429688,164.83370526268286
-44.0,54.0,88.0,157.33152770996094,163.5872461696663
-44.0,55.0,88.0,155.65386962890625,162.34553355613144
-44.0,56.0,88.0,153.9205322265625,161.10865898517062
-44.0,57.0,88.0,152.1898193359375,159.8766675538523
-44.0,58.0,88.0,150.46156311035156,158.64959300097496
-44.0,59.0,88.0,148.73614501953125,157.42749447166148
-44.0,60.0,88.0,147.0132293701172,156.2105012575179
-44.0,61.0,88.0,145.29296875,154.99863280647025
-44.0,62.0,88.0,143.57540893554688,153.79196581746396
-44.0,63.0,88.0,141.86080932617188,152.59063008790875
-44.0,64.0,88.0,140.1488494873047,151.39458481894258
-44.0,65.0,88.0,138.43983459472656,150.2040019024127
-44.0,66.0,88.0,136.733642578125,149.01892706968468
-44.0,67.0,88.0,135.0303955078125,147.83940690619332
-44.0,68.0,88.0,133.330078125,146.66554879427207
-44.0,69.0,88.0,131.63290405273438,145.49741594569645
-44.0,70.0,88.0,129.93865966796875,144.33511353790524
-44.0,71.0,88.0,128.24777221679688,143.17870853630788
-44.0,72.0,88.0,126.55982971191406,142.0283449922937
-44.0,73.0,88.0,124.87519073486328,140.88403226368487
-44.0,74.0,88.0,123.19378662109375,139.7458910397726
-44.0,75.0,88.0,121.51568603515625,138.6139887984795
-44.0,76.0,88.0,119.84095001220703,137.48849383675713
-44.0,77.0,88.0,118.18748474121094,136.36942157472473
-44.0,78.0,88.0,116.58328247070312,135.2569386505735
-44.0,79.0,88.0,114.9835433959961,134.15106340428315
-44.0,80.0,88.0,113.38825988769531,133.0519679368742
-44.0,81.0,88.0,111.79763793945312,131.95978465284415
-44.0,82.0,88.0,110.21156311035156,130.87450752056338
-44.0,83.0,88.0,108.63032531738281,129.7963774894161
-44.0,84.0,88.0,107.05380249023438,128.72536930661727
-44.0,85.0,88.0,105.4822998046875,127.66173488828788
-44.0,86.0,88.0,103.91593170166016,126.60547110018587
-44.0,87.0,88.0,102.35466003417969,125.55681062894398
-44.0,88.0,88.0,100.79873657226562,124.51581224888669
-44.0,89.0,88.0,99.24809265136719,123.48257088553024
-44.0,90.0,88.0,97.70309448242188,122.45726295324422
-44.0,91.0,88.0,96.16368103027344,121.44002506381494
-44.0,92.0,88.0,94.63006591796875,120.43100900385872
-44.0,93.0,88.0,93.10231018066406,119.43028415539126
-44.0,94.0,88.0,91.58061981201172,118.4380235806369
-44.0,95.0,88.0,90.06510925292969,117.45431292634596
-44.0,96.0,88.0,88.55585479736328,116.47942331024609
-44.0,97.0,88.0,87.05342102050781,115.51340898895677
-44.0,98.0,88.0,85.55741882324219,114.55643481626207
-44.0,99.0,88.0,84.06835174560547,113.60864757881549
-44.0,100.0,88.0,82.58634185791016,112.67021844746729
-44.0,101.0,88.0,81.1115951538086,111.74130891119675
-44.0,102.0,88.0,79.64414978027344,110.82203498176705
-44.0,103.0,88.0,78.18446350097656,109.91262065699053
-44.0,104.0,88.0,77.67138671875,109.01316935925678
-44.0,105.0,88.0,77.2322998046875,108.1239116635978
-44.0,106.0,88.0,76.79942321777344,107.24498731729842
-44.0,107.0,88.0,76.37297821044922,106.37656524259702
-44.0,108.0,88.0,75.95332336425781,105.51883070245093
-44.0,109.0,88.0,75.5406265258789,104.67193447714388
-44.0,110.0,88.0,75.13536071777344,103.83611354708196
-44.0,111.0,88.0,74.73765563964844,103.01150952078122
-44.0,112.0,88.0,74.34779357910156,102.1983270258129
-44.0,113.0,88.0,73.9661636352539,101.3967252845845
-44.0,114.0,88.0,73.83910369873047,100.6069471383562
-44.0,115.0,88.0,74.19178771972656,99.82907756041072
-44.0,116.0,88.0,74.54270935058594,99.06345129669418
-44.0,117.0,88.0,74.89169311523438,98.3101606921304
-44.0,118.0,88.0,75.23919677734375,97.56944642151046
-44.0,119.0,88.0,75.5260009765625,96.84145084395679
-44.0,120.0,88.0,75.23435974121094,96.12641721159434
-42.0,0.0,84.0,241.262939453125,233.64111768907458
-42.0,1.0,84.0,239.77847290039062,232.20743521418515
-42.0,2.0,84.0,238.29783630371094,230.77681317671409
-42.0,3.0,84.0,236.82125854492188,229.34914704441348
-42.0,4.0,84.0,235.34832763671875,227.92450950095298
