s,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
1.038,98.0,106.21075058595751,87.50206756591797,93.60811659352782
1.038,99.0,106.21075058595751,87.93846130371094,94.13603334237905
1.038,100.0,106.21075058595751,88.33132934570312,94.67126510985263
1.038,101.0,106.21075058595751,88.72877502441406,95.21376033037451
1.038,102.0,106.21075058595751,89.137939453125,95.76321200459756
1.038,103.0,106.21075058595751,90.07656860351562,96.31947066760438
1.038,104.0,106.21075058595751,90.85546112060547,96.88237371130778
1.038,105.0,106.21075058595751,91.63236236572266,97.45169576673615
1.038,106.0,106.21075058595751,92.4071273803711,98.0271954851688
1.038,107.0,106.21075058595751,93.17974090576172,98.60873994606158
1.038,108.0,106.21075058595751,93.95024871826172,99.1961194663758
1.038,109.0,106.21075058595751,94.71870422363281,99.78919186214507
1.038,110.0,106.21075058595751,95.48524475097656,100.38783191639811
1.038,111.0,106.21075058595751,96.2493896484375,100.99171821707709
1.038,112.0,106.21075058595751,97.01158142089844,101.60081008227739
1.038,113.0,106.21075058595751,97.54136657714844,102.21490935921481
1.038,114.0,106.21075058595751,97.80721282958984,102.83384561849032
1.038,115.0,106.21075058595751,98.07257843017578,103.45748957150226
1.038,116.0,106.21075058595751,98.33714294433594,104.08561586351641
1.038,117.0,106.21075058595751,98.60107421875,104.71814849872013
1.038,118.0,106.21075058595751,98.86433410644531,105.35488297742778
1.038,119.0,106.21075058595751,99.12699890136719,105.99572054303654
1.038,120.0,106.21075058595751,99.38897705078125,106.64055517396982
1.04,0.0,111.8007900904815,76.62423706054688,103.41342714591032
1.04,1.0,111.8007900904815,76.23188781738281,102.62126020895963
1.04,2.0,111.8007900904815,76.15550231933594,101.84064796595219
1.04,3.0,111.8007900904815,76.48481750488281,101.07180982938566
1.04,4.0,111.8007900904815,76.66535949707031,100.31489969871126
1.04,5.0,111.8007900904815,76.36650848388672,99.57008661459274
1.04,6.0,111.8007900904815,76.07786560058594,98.83762429643127
1.04,7.0,111.8007900904815,75.79930114746094,98.11760023850206
1.04,8.0,111.8007900904815,75.5312728881836,97.41023512059705
1.04,9.0,111.8007900904815,75.27405548095703,96.71573097065182
1.04,10.0,111.8007900904815,75.02801513671875,96.03424987179054
1.04,11.0,111.8007900904815,74.79351806640625,95.36594300869415
1.04,12.0,111.8007900904815,74.57069396972656,94.71105317622649
1.04,13.0,111.8007900904815,74.35987854003906,94.06974639861639
1.04,14.0,111.8007900904815,74.84092712402344,93.44214035300134
1.04,15.0,111.8007900904815,75.05848693847656,92.82857078877979
1.04,16.0,111.8007900904815,74.59527587890625,92.22902136969957
1.04,17.0,111.8007900904815,74.13660430908203,91.64375127872876
1.04,18.0,111.8007900904815,73.80077362060547,91.07297683382815
1.04,19.0,111.8007900904815,74.12879943847656,90.51687515320002
1.04,20.0,111.8007900904815,74.45519256591797,89.97554735089834
1.04,21.0,111.8007900904815,74.77973937988281,89.44917158294425
1.04,22.0,111.8007900904815,75.10263061523438,88.93790901610095
1.04,23.0,111.8007900904815,75.42411804199219,88.44196377869076
1.04,24.0,111.8007900904815,75.74378967285156,87.96147005845087
1.04,25.0,111.8007900904815,76.06184387207031,87.4965708033392
1.04,26.0,111.8007900904815,76.37850952148438,87.04738685677906
1.04,27.0,111.8007900904815,76.58901977539062,86.61408943284718
1.04,28.0,111.8007900904815,76.72132873535156,86.19681614352847
1.04,29.0,111.8007900904815,76.8665771484375,85.79566989455965
1.04,30.0,111.8007900904815,77.02500915527344,85.41074928690182
1.04,31.0,111.8007900904815,77.19620513916016,85.0422373230282
1.04,32.0,111.8007900904815,77.1035385131836,84.69019541374757
1.04,33.0,111.8007900904815,76.89788818359375,84.35470531389313
1.04,34.0,111.8007900904815,76.6933364868164,84.03588391369635
1.04,35.0,111.8007900904815,76.49009704589844,83.73383705975739
1.04,36.0,111.8007900904815,75.95524597167969,83.44858599105349
1.04,37.0,111.8007900904815,75.52943420410156,83.18019783878853
1.04,38.0,111.8007900904815,75.20475769042969,82.92877744731469
1.04,39.0,111.8007900904815,74.88746643066406,82.69435853547539
1.04,40.0,111.8007900904815,74.91633605957031,82.47689366289961
1.04,41.0,111.8007900904815,75.66769409179688,82.27649649201162
1.04,42.0,111.8007900904815,76.42018127441406,82.09318495237592
1.04,43.0,111.8007900904815,77.17361450195312,81.92691877235009
1.04,44.0,111.8007900904815,77.92770385742188,81.77769444410713
1.04,45.0,111.8007900904815,78.6824951171875,81.64550374178604
1.04,46.0,111.8007900904815,79.30998229980469,81.53030973969129
1.04,47.0,111.8007900904815,79.6181869506836,81.43211861057189
1.04,48.0,111.8007900904815,79.92572784423828,81.35082986381424
1.04,49.0,111.8007900904815,80.23268127441406,81.28643113533002
1.04,50.0,111.8007900904815,80.53900909423828,81.23884839337181
1.04,51.0,111.8007900904815,80.8445053100586,81.20792179646023
1.04,52.0,111.8007900904815,81.14936828613281,81.19365534306698
1.04,53.0,111.8007900904815,81.45377349853516,81.19593453588824
1.04,54.0,111.8007900904815,81.75736236572266,81.21460767620565
1.04,55.0,111.8007900904815,82.06033325195312,81.24956430171642
1.04,56.0,111.8007900904815,82.36262512207031,81.30070533211874
1.04,57.0,111.8007900904815,82.66439819335938,81.36785622924909
1.04,58.0,111.8007900904815,82.9652099609375,81.4508964662529
1.04,59.0,111.8007900904815,83.2654037475586,81.54967870970584
1.04,60.0,111.8007900904815,83.56521606445312,81.66400233483385
1.04,61.0,111.8007900904815,83.86418151855469,81.79372456922505
1.04,62.0,111.8007900904815,84.16239166259766,81.93865607498698
1.04,63.0,111.8007900904815,84.4599609375,82.0986211440241
1.04,64.0,111.8007900904815,84.75688171386719,82.27343119421208
1.04,65.0,111.8007900904815,85.05308532714844,82.46284378717938
1.04,66.0,111.8007900904815,85.34864807128906,82.66672015444759
1.04,67.0,111.8007900904815,85.1779556274414,82.88477977741148
1.04,68.0,111.8007900904815,84.18051147460938,83.11684640462485
1.04,69.0,111.8007900904815,83.27569580078125,83.36270934053037
1.04,70.0,111.8007900904815,83.56394958496094,83.62217390590847
1.04,71.0,111.8007900904815,83.86201477050781,83.89495675862317
1.04,72.0,111.8007900904815,84.17005920410156,84.1807950188165
1.04,73.0,111.8007900904815,84.7814712524414,84.47952726752057
1.04,74.0,111.8007900904815,85.31248474121094,84.79095099769638
1.04,75.0,111.8007900904815,85.84834289550781,85.11475479830158
1.04,76.0,111.8007900904815,86.38858795166016,85.45068079106362
1.04,77.0,111.8007900904815,86.56309509277344,85.79858374504937
1.04,78.0,111.8007900904815,86.32273864746094,86.15813722089749
1.04,79.0,111.8007900904815,86.08832550048828,86.52912262643139
1.04,80.0,111.8007900904815,85.75651550292969,86.91132334166821
1.04,81.0,111.8007900904815,84.84963989257812,87.30447182579624
1.04,82.0,111.8007900904815,83.94583129882812,87.70834848822118
1.04,83.0,111.8007900904815,83.045166015625,88.1226977757788
1.04,84.0,111.8007900904815,82.3043212890625,88.54731752801013
1.04,85.0,111.8007900904815,82.53790283203125,88.98192901598756
1.04,86.0,111.8007900904815,82.77527618408203,89.42629373802065
1.04,87.0,111.8007900904815,83.0159683227539,89.88022357473167
1.04,88.0,111.8007900904815,83.259765625,90.34339869354042
1.04,89.0,111.8007900904815,83.50685119628906,90.81568839034641
1.04,90.0,111.8007900904815,84.040771484375,91.29679878697829
1.04,91.0,111.8007900904815,85.07899475097656,91.78651670282242
1.04,92.0,111.8007900904815,86.11836242675781,92.28465219769753
1.04,93.0,111.8007900904815,86.92757415771484,92.79096972496839
1.04,94.0,111.8007900904815,87.34397888183594,93.3052157237204
1.04,95.0,111.8007900904815,87.74822998046875,93.82723901538401
1.04,96.0,111.8007900904815,88.1236572265625,94.35677597223741
1.04,97.0,111.8007900904815,88.510986328125,94.89364935284131
1.04,98.0,111.8007900904815,88.91009521484375,95.4376227897049
1.04,99.0,111.8007900904815,89.43879699707031,95.98854505226132
1.04,100.0,111.8007900904815,90.35494995117188,96.5461808621268
1.04,101.0,111.8007900904815,91.13232421875,97.11031400390743
1.04,102.0,111.8007900904815,91.9078140258789,97.68084190361998
1.04,103.0,111.8007900904815,92.68109130859375,98.25745439278386
1.04,104.0,111.8007900904815,93.45225524902344,98.84009438387086
1.04,105.0,111.8007900904815,94.22129821777344,99.42850367852269
1.04,106.0,111.8007900904815,94.9884033203125,100.02252675960051
1.04,107.0,111.8007900904815,95.75322723388672,100.62195744623784
1.04,108.0,111.8007900904815,96.51606750488281,101.22668037781591
1.04,109.0,111.8007900904815,97.27681732177734,101.8365005858042
1.04,110.0,111.8007900904815,97.67672729492188,102.45127938897348
1.04,111.0,111.8007900904815,97.94180297851562,103.07084278695163
1.04,112.0,111.8007900904815,98.2060546875,103.69498729748223
1.04,113.0,111.8007900904815,98.46996307373047,104.32364005823416
1.04,114.0,111.8007900904815,98.73306274414062,104.95662701653241
1.04,115.0,111.8007900904815,98.99551391601562,105.59378236903913
1.04,116.0,111.8007900904815,99.25727844238281,106.23494838240616
1.04,117.0,111.8007900904815,99.51841735839844,106.88005744612744
1.04,118.0,111.8007900904815,99.77902221679688,107.5288978237362
1.04,119.0,111.8007900904815,100.51414489746094,108.18137980955872
1.04,120.0,111.8007900904815,101.24288940429688,108.8373751004222
1.042,0.0,117.3908295950057,76.72590637207031,100.82096116848669
1.042,1.0,117.3908295950057,76.55125427246094,100.06945342017463
1.042,2.0,117.3908295950057,76.25770568847656,99.33015399256915
1.042,3.0,117.3908295950057,75.97412109375,98.60317407416457
1.042,4.0,117.3908295950057,75.70121765136719,97.88876320057119
1.042,5.0,117.3908295950057,75.4388427734375,97.18704280439086
1.042,6.0,117.3908295950057,75.18755340576172,96.49823913548889
1.042,7.0,117.3908295950057,74.94744873046875,95.82249315955258
1.042,8.0,117.3908295950057,74.71903991699219,95.1600214769837
1.042,9.0,117.3908295950057,74.50248718261719,94.511036061933
1.042,10.0,117.3908295950057,74.44511413574219,93.8756605752391
1.042,11.0,117.3908295950057,75.20984649658203,93.25407895737055
1.042,12.0,117.3908295950057,74.93606567382812,92.64646870800041
1.042,13.0,117.3908295950057,74.47433471679688,92.05306405309113
1.042,14.0,117.3908295950057,74.01715087890625,91.4739706402182
1.042,15.0,117.3908295950057,74.03092956542969,90.90938139158136
1.042,16.0,117.3908295950057,74.35725402832031,90.35947902250626
1.042,17.0,117.3908295950057,74.68180847167969,89.82443542387979
1.042,18.0,117.3908295950057,75.0047607421875,89.30438644042071
1.042,19.0,117.3908295950057,75.32612609863281,88.79951578644024
1.042,20.0,117.3908295950057,75.64574432373047,88.30998702634798
1.042,21.0,117.3908295950057,75.96388244628906,87.8359315935469
1.042,22.0,117.3908295950057,76.28031158447266,87.37748118794681
1.042,23.0,117.3908295950057,76.578857421875,86.93479001437657
1.042,24.0,117.3908295950057,76.7044677734375,86.50801816612868
1.042,25.0,117.3908295950057,76.84330749511719,86.0972974541376
1.042,26.0,117.3908295950057,76.99497985839844,85.70271336500963
1.042,27.0,117.3908295950057,77.15980529785156,85.32441251537422
1.042,28.0,117.3908295950057,77.23492431640625,84.96247735673525
1.042,29.0,117.3908295950057,77.0291748046875,84.61705153310561
1.042,30.0,117.3908295950057,76.82418823242188,84.28819898586782
1.042,31.0,117.3908295950057,76.62043762207031,83.97600103601029
1.042,32.0,117.3908295950057,76.41761016845703,83.68053614136474
1.042,33.0,117.3908295950057,75.84878540039062,83.4019031042233
1.042,34.0,117.3908295950057,75.51870727539062,83.14015663042288
1.042,35.0,117.3908295950057,75.19572448730469,82.8952976416259
1.042,36.0,117.3908295950057,74.88021850585938,82.66744371274584
1.042,37.0,117.3908295950057,75.2468490600586,82.45657296893468
1.042,38.0,117.3908295950057,75.99772644042969,82.26267652598443
1.042,39.0,117.3908295950057,76.74962615966797,82.08584492773404
1.042,40.0,117.3908295950057,77.5025405883789,81.9260426533819
1.042,41.0,117.3908295950057,78.25611877441406,81.78325907448144
1.042,42.0,117.3908295950057,79.01031494140625,81.65741902626638
1.042,43.0,117.3908295950057,79.50296020507812,81.54857699651325
1.042,44.0,117.3908295950057,79.81019592285156,81.4566812359106
1.042,45.0,117.3908295950057,80.11689758300781,81.38164815392965
1.042,46.0,117.3908295950057,80.42283630371094,81.32339533557517
1.042,47.0,117.3908295950057,80.72816467285156,81.2818837681943
1.042,48.0,117.3908295950057,81.03269958496094,81.25704596852663
1.042,49.0,117.3908295950057,81.33670043945312,81.24874999038447
1.042,50.0,117.3908295950057,81.64004516601562,81.25690775924069
1.042,51.0,117.3908295950057,81.94268798828125,81.28138816789487
1.042,52.0,117.3908295950057,82.24459075927734,81.32209841984066
1.042,53.0,117.3908295950057,82.5460433959961,81.37887915581199
1.042,54.0,117.3908295950057,82.84669494628906,81.45163382243324
1.042,55.0,117.3908295950057,83.14677429199219,81.54016396748139
1.042,56.0,117.3908295950057,83.4461441040039,81.64434052549969
1.042,57.0,117.3908295950057,83.74472045898438,81.76395140891859
1.042,58.0,117.3908295950057,84.04283905029297,81.89890812668841
1.042,59.0,117.3908295950057,84.34001159667969,82.04891774023439
1.042,60.0,117.3908295950057,84.63670349121094,82.21388300398996
1.042,61.0,117.3908295950057,84.93252563476562,82.3935540798323
1.042,62.0,117.3908295950057,85.22783660888672,82.58778473539535
1.042,63.0,117.3908295950057,85.43643188476562,82.79633391736768
1.042,64.0,117.3908295950057,84.8045883178711,83.0190025545733
1.042,65.0,117.3908295950057,83.8134765625,83.2555835214672
1.042,66.0,117.3908295950057,83.3851089477539,83.50580946762776
1.042,67.0,117.3908295950057,83.6776123046875,83.76953188753205
1.042,68.0,117.3908295950057,83.98001861572266,84.04642039521968
1.042,69.0,117.3908295950057,84.34590148925781,84.3363482070824
1.042,70.0,117.3908295950057,85.06563568115234,84.639054409002
1.042,71.0,117.3908295950057,85.59832763671875,84.9542702125311
1.042,72.0,117.3908295950057,86.1355972290039,85.2818025128676
1.042,73.0,117.3908295950057,86.67709350585938,85.62131607038636
1.042,74.0,117.3908295950057,86.59500122070312,85.97272005555018
1.042,75.0,117.3908295950057,86.35694885253906,86.33566567745193
1.042,76.0,117.3908295950057,86.124755859375,86.70992635289802
1.042,77.0,117.3908295950057,85.48016357421875,87.09532257729889
1.042,78.0,117.3908295950057,84.57504272460938,87.49158162628419
1.042,79.0,117.3908295950057,83.67303466796875,87.89843159774667
1.042,80.0,117.3908295950057,82.7740478515625,88.31566254068414
1.042,81.0,117.3908295950057,82.37698364257812,88.74301524010917
1.042,82.0,117.3908295950057,82.61170959472656,89.18027300782387
1.042,83.0,117.3908295950057,82.84996032714844,89.62723094765201
1.042,84.0,117.3908295950057,83.09159851074219,90.08358477599428
1.042,85.0,117.3908295950057,83.33641815185547,90.54917625419074
1.042,86.0,117.3908295950057,83.58436584472656,91.02370806381984
1.042,87.0,117.3908295950057,84.45535278320312,91.50701710627169
1.042,88.0,117.3908295950057,85.49254608154297,91.99883767098636
1.042,89.0,117.3908295950057,86.53102111816406,92.4989600870599
1.042,90.0,117.3908295950057,87.1932373046875,93.00720843199467
1.042,91.0,117.3908295950057,87.55958557128906,93.52328315551962
1.042,92.0,117.3908295950057,87.92481994628906,94.04700349924765
1.042,93.0,117.3908295950057,88.30213928222656,94.57819598750021
1.042,94.0,117.3908295950057,88.69122314453125,95.1166378962561
1.042,95.0,117.3908295950057,89.09223937988281,95.6621200420391
1.042,96.0,117.3908295950057,89.81511688232422,96.21442625881267
1.042,97.0,117.3908295950057,90.63347625732422,96.77340438816339
1.042,98.0,117.3908295950057,91.40953063964844,97.3388190966225
1.042,99.0,117.3908295950057,92.18345642089844,97.91051399109291
1.042,100.0,117.3908295950057,92.95510864257812,98.488250806251
1.042,101.0,117.3908295950057,93.72496032714844,99.07191891342117
1.042,102.0,117.3908295950057,94.4925308227539,99.66132591337775
1.042,103.0,117.3908295950057,95.25813293457031,100.25626831244767
1.042,104.0,117.3908295950057,96.02143859863281,100.85654164300648
1.042,105.0,117.3908295950057,96.78297424316406,101.46202241325322
1.042,106.0,117.3908295950057,97.54225158691406,102.07258925177953
1.042,107.0,117.3908295950057,97.81148529052734,102.68801354101656
1.042,108.0,117.3908295950057,98.07572174072266,103.30815175362494
1.042,109.0,117.3908295950057,98.33932495117188,103.93288192536806
1.042,110.0,117.3908295950057,98.6023178100586,104.56198165591785
1.042,111.0,117.3908295950057,98.86463928222656,105.19542825142165
1.042,112.0,117.3908295950057,99.12637329101562,105.83294988447597
1.042,113.0,117.3908295950057,99.38727569580078,106.47448252838565
1.042,114.0,117.3908295950057,99.64769744873047,107.11984016161526
1.042,115.0,117.3908295950057,99.97035217285156,107.76890875995961
1.042,116.0,117.3908295950057,100.70576477050781,108.42157213713284
1.042,117.0,117.3908295950057,101.41506958007812,109.07771652444646
1.042,118.0,117.3908295950057,102.09312438964844,109.73718604010219
1.042,119.0,117.3908295950057,102.76972961425781,110.3998370625496
1.042,120.0,117.3908295950057,103.44444274902344,111.06559506098186
1.044,0.0,122.98086909952971,75.87300109863281,98.37036401083915
1.044,1.0,122.98086909952971,75.60572814941406,97.66155485591554
1.044,2.0,122.98086909952971,75.34910583496094,96.96553732995811
1.044,3.0,122.98086909952971,75.10366821289062,96.28248234362262
1.044,4.0,122.98086909952971,74.86970520019531,95.61253493103035
1.044,5.0,122.98086909952971,74.64744567871094,94.95592624837852
1.044,6.0,122.98086909952971,74.43722534179688,94.31282616742804
1.044,7.0,122.98086909952971,74.81419372558594,93.68341385352052
1.044,8.0,122.98086909952971,75.27825164794922,93.06784634575735
1.044,9.0,122.98086909952971,74.81333923339844,92.46633677993306
1.044,10.0,122.98086909952971,74.35299682617188,91.87902308368598
1.044,11.0,122.98086909952971,73.93336486816406,91.30612037091215
1.044,12.0,122.98086909952971,74.25959777832031,90.74776706102746
1.044,13.0,122.98086909952971,74.58416748046875,90.20413860291417
1.044,14.0,122.98086909952971,74.90714263916016,89.6753557762318
1.044,15.0,122.98086909952971,75.2283935546875,89.16169092668807
1.044,16.0,122.98086909952971,75.54801177978516,88.66319203081824
1.044,17.0,122.98086909952971,75.86614990234375,88.18008307311379
1.044,18.0,122.98086909952971,76.18260192871094,87.71248474686342
1.044,19.0,122.98086909952971,76.49751281738281,87.26053448670969
1.044,20.0,122.98086909952971,76.69080352783203,86.8243698013769
1.044,21.0,122.98086909952971,76.82303619384766,86.40414215331346
1.044,22.0,122.98086909952971,76.96833801269531,85.99997728924119
1.044,23.0,122.98086909952971,77.12655639648438,85.61196581907373
1.044,24.0,122.98086909952971,77.29764556884766,85.24029396267794
1.044,25.0,122.98086909952971,77.16024780273438,84.88496064067385
1.044,26.0,122.98086909952971,76.95497131347656,84.54616896997759
1.044,27.0,122.98086909952971,76.75074768066406,84.22390696177808
1.044,28.0,122.98086909952971,76.54762268066406,83.91834759157261
1.044,29.0,122.98086909952971,76.23173522949219,83.62950753920532
1.044,30.0,122.98086909952971,75.8359375,83.35753424631153
1.044,31.0,122.98086909952971,75.50752258300781,83.10235535075856
1.044,32.0,122.98086909952971,75.18634796142578,82.864114221907
1.044,33.0,122.98086909952971,74.87265014648438,82.64278895588077
1.044,34.0,122.98086909952971,75.57723999023438,82.43847433559921
1.044,35.0,122.98086909952971,76.32772064208984,82.25112496856046
1.044,36.0,122.98086909952971,77.07916259765625,82.08075292052334
1.044,37.0,122.98086909952971,77.83139038085938,81.92742536747843
1.044,38.0,122.98086909952971,78.58439636230469,81.7910441450881
1.044,39.0,122.98086909952971,79.33795166015625,81.67158952265011
1.044,40.0,122.98086909952971,79.69520568847656,81.56907600406082
1.044,41.0,122.98086909952971,80.00154113769531,81.48347764366866
1.044,42.0,122.98086909952971,80.30723571777344,81.41462588868016
1.044,43.0,122.98086909952971,80.61222839355469,81.36252724592416
1.044,44.0,122.98086909952971,80.91636657714844,81.32709083156116
1.044,45.0,122.98086909952971,81.22015380859375,81.30825735953114
1.044,46.0,122.98086909952971,81.523193359375,81.30593327154082
1.044,47.0,122.98086909952971,81.82559204101562,81.31994885654596
1.044,48.0,122.98086909952971,82.12721252441406,81.35023564713104
1.044,49.0,122.98086909952971,82.4283676147461,81.39665550465664
1.044,50.0,122.98086909952971,82.72874450683594,81.45909393293667
1.044,51.0,122.98086909952971,83.02855682373047,81.53736741615006
1.044,52.0,122.98086909952971,83.32749938964844,81.63134068021914
1.044,53.0,122.98086909952971,83.6258773803711,81.74087296145056
1.044,54.0,122.98086909952971,83.92350769042969,81.86576760923946
1.044,55.0,122.98086909952971,84.22067260742188,82.00587405123032
1.044,56.0,122.98086909952971,84.51692199707031,82.16096292111601
1.044,57.0,122.98086909952971,84.81262969970703,82.3309021048977
1.044,58.0,122.98086909952971,85.10768127441406,82.51547854323303
1.044,59.0,122.98086909952971,85.40203857421875,82.71445552225893
1.044,60.0,122.98086909952971,85.3633041381836,82.92765578352014
1.044,61.0,122.98086909952971,84.43304443359375,83.15488184706896
1.044,62.0,122.98086909952971,83.4483642578125,83.39591367668292
1.044,63.0,122.98086909952971,83.496826171875,83.65043055029663
1.044,64.0,122.98086909952971,83.79365539550781,83.91838541199569
1.044,65.0,122.98086909952971,84.10035705566406,84.19942380295723
1.044,66.0,122.98086909952971,84.81838989257812,84.49335160143518
1.044,67.0,122.98086909952971,85.35052490234375,84.7999714401485
1.044,68.0,122.98086909952971,85.88465118408203,85.11895112043939
1.044,69.0,122.98086909952971,86.42335510253906,85.45014936993235
1.044,70.0,122.98086909952971,86.86905670166016,85.79331370090125
1.044,71.0,122.98086909952971,86.62723541259766,86.14812541035789
1.044,72.0,122.98086909952971,86.39153289794922,86.51446376997461
1.044,73.0,122.98086909952971,86.11029052734375,86.89199193089516
1.044,74.0,122.98086909952971,85.20401000976562,87.28052832676943
1.044,75.0,122.98086909952971,84.30061340332031,87.67981245257513
1.044,76.0,122.98086909952971,83.40034484863281,88.08959007116704
1.044,77.0,122.98086909952971,82.5030517578125,88.50965751067083
1.044,78.0,122.98086909952971,82.45077514648438,88.93978113290335
1.044,79.0,122.98086909952971,82.6865234375,89.37966825657975
1.044,80.0,122.98086909952971,82.92578887939453,89.82911022028856
1.044,81.0,122.98086909952971,83.16836547851562,90.28792647950638
1.044,82.0,122.98086909952971,83.41411590576172,90.75585918585367
1.044,83.0,122.98086909952971,83.83512115478516,91.23263426366412
1.044,84.0,122.98086909952971,84.87017822265625,91.71808986133816
1.044,85.0,122.98086909952971,85.90642547607422,92.21197768253862
1.044,86.0,122.98086909952971,86.94429016113281,92.71409450732126
1.044,87.0,122.98086909952971,87.379638671875,93.224176426035
1.044,88.0,122.98086909952971,87.73492431640625,93.74206216395072
1.044,89.0,122.98086909952971,88.10215759277344,94.26752468871504
1.044,90.0,122.98086909952971,88.48123168945312,94.80032984680223
1.044,91.0,122.98086909952971,88.87225341796875,95.34032892911844
1.044,92.0,122.98086909952971,89.27491760253906,95.88724253648135
1.044,93.0,122.98086909952971,90.13578796386719,96.44095809580854
1.044,94.0,122.98086909952971,90.91255187988281,97.00127354995139
1.044,95.0,122.98086909952971,91.68687438964844,97.56791004378694
1.044,96.0,122.98086909952971,92.4593505859375,98.14076804041478
1.044,97.0,122.98086909952971,93.22978210449219,98.71963041709334
1.044,98.0,122.98086909952971,93.99791717529297,99.30430366586586
1.044,99.0,122.98086909952971,94.76396179199219,99.89464665179761
1.044,100.0,122.98086909952971,95.52808380126953,100.49045741387587
1.044,101.0,122.98086909952971,96.29005432128906,101.09157648358986
1.044,102.0,122.98086909952971,97.05003356933594,101.69782810949062
1.044,103.0,122.98086909952971,97.68170928955078,102.3091210498849
1.044,104.0,122.98086909952971,97.94581604003906,102.92515674326175
1.044,105.0,122.98086909952971,98.209228515625,103.54591655848868
1.044,106.0,122.98086909952971,98.4720230102539,104.17115667406453
1.044,107.0,122.98086909952971,98.734130859375,104.80077360610225
1.044,108.0,122.98086909952971,98.99555206298828,105.43456853512276
1.044,109.0,122.98086909952971,99.25651550292969,106.07247577570489
1.044,110.0,122.98086909952971,99.5167465209961,106.71430261596849
1.044,111.0,122.98086909952971,99.77626037597656,107.35996966252132
1.044,112.0,122.98086909952971,100.16363525390625,108.00925434164195
1.044,113.0,122.98086909952971,100.8978271484375,108.66206933654448
1.044,114.0,122.98086909952971,101.58750915527344,109.31833800162487
1.044,115.0,122.98086909952971,102.26441955566406,109.97790527391172
1.044,116.0,122.98086909952971,102.93972778320312,110.6405709380605
1.044,117.0,122.98086909952971,103.61337280273438,111.30634107048888
1.044,118.0,122.98086909952971,104.00611877441406,111.97502075658437
1.044,119.0,122.98086909952971,104.26248168945312,112.64651917058956
1.044,120.0,122.98086909952971,104.51847839355469,113.32076896883245
1.046,0.0,128.57090860405376,75.02268981933594,96.06851802880067
1.046,1.0,128.57090860405376,74.79469299316406,95.40439729612834
1.046,2.0,128.57090860405376,74.57881164550781,94.75370519635366
1.046,3.0,128.57090860405376,74.42005920410156,94.1165490479092
1.046,4.0,128.57090860405376,75.18299865722656,93.49312203144946
1.046,5.0,128.57090860405376,75.15372467041016,92.88361648287334
1.046,6.0,128.57090860405376,74.69033813476562,92.28818125002519
1.046,7.0,128.57090860405376,74.23146057128906,91.70702650799174
1.046,8.0,128.57090860405376,74.16224670410156,91.14028078325192
1.046,9.0,128.57090860405376,74.48687744140625,90.58819834662515
1.046,10.0,128.57090860405376,74.80975341796875,90.05082928806792
1.046,11.0,128.57090860405376,75.13101196289062,89.52843036572237
1.046,12.0,128.57090860405376,75.45052337646484,89.02109509039838
1.046,13.0,128.57090860405376,75.76858520507812,88.52900246441135
1.046,14.0,128.57090860405376,76.08499908447266,88.05236090939725
1.046,15.0,128.57090860405376,76.39981079101562,87.5912247673818
1.046,16.0,128.57090860405376,76.68031311035156,87.14579255567219
1.046,17.0,128.57090860405376,76.80598449707031,86.71615424042973
1.046,18.0,128.57090860405376,76.94483947753906,86.30249478125617
1.046,19.0,128.57090860405376,77.09651184082031,85.90487164681785
1.046,20.0,128.57090860405376,77.26112365722656,85.52351136438301
1.046,21.0,128.57090860405376,77.29118347167969,85.15840880291124
1.046,22.0,128.57090860405376,77.08552551269531,84.8097134767003
1.046,23.0,128.57090860405376,76.88101959228516,84.4775158464887
1.046,24.0,128.57090860405376,76.67743682861328,84.16193004411198
1.046,25.0,128.57090860405376,76.47506713867188,83.86299804685169
1.046,26.0,128.57090860405376,76.15634155273438,83.58079923044527
1.046,27.0,128.57090860405376,75.82254028320312,83.31539813507615
1.046,28.0,128.57090860405376,75.49591827392578,83.06685290042743
1.046,29.0,128.57090860405376,75.17668151855469,82.83520030854184
1.046,30.0,128.57090860405376,75.15837097167969,82.62042288286686
1.046,31.0,128.57090860405376,75.90730285644531,82.42268216429413
1.046,32.0,128.57090860405376,76.65735626220703,82.24182199560178
1.046,33.0,128.57090860405376,77.40830993652344,82.07794504311131
1.046,34.0,128.57090860405376,78.15998840332031,81.9310370019735
1.046,35.0,128.57090860405376,78.91236114501953,81.8010639447923
1.046,36.0,128.57090860405376,79.5807113647461,81.68798715902939
1.046,37.0,128.57090860405376,79.88667297363281,81.59176618136017
1.046,38.0,128.57090860405376,80.19192504882812,81.51234389361682
1.046,39.0,128.57090860405376,80.49661254882812,81.44972147838352
1.046,40.0,128.57090860405376,80.80067443847656,81.40376375761903
1.046,41.0,128.57090860405376,81.10401916503906,81.37440896002717
1.046,42.0,128.57090860405376,81.40679931640625,81.36155802957562
1.046,43.0,128.57090860405376,81.70882415771484,81.36515577456206
1.046,44.0,128.57090860405376,82.01023864746094,81.38503202370815
1.046,45.0,128.57090860405376,82.31101989746094,81.42107890370742
1.046,46.0,128.57090860405376,82.6111831665039,81.47321801614473
1.046,47.0,128.57090860405376,82.9105453491211,81.54122387728951
1.046,48.0,128.57090860405376,83.20932006835938,81.62501495501394
1.046,49.0,128.57090860405376,83.50733947753906,81.72441722700597
1.046,50.0,128.57090860405376,83.80484008789062,81.83924254960911
