iteration,selected_variant,apparent_median,honest_median,gap,n_oob
500,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,88.49165761601175,7.779004692289547,9
501,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,61.135398710200725,99.30273904979396,38.16734033959323,9
502,V4_CV4|p10|uniform|fixed_0,101.6579523283923,71.48441907770916,-30.173533250683136,7
503,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.31390555150557,81.65807615704982,-2.6558293944557505,7
504,V4_CV4|p10|uniform|fixed_0,97.92158882783778,50.93933297331212,-46.98225585452566,7
505,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,66.20787529227057,-18.659439710119287,7
506,V4_CV4|p10|uniform|fixed_0,71.48441907770916,94.81732115563045,23.33290207792129,11
507,V4_CV4|p10|uniform|fixed_0,98.55368465618498,85.15289170043471,-13.400792955750276,10
508,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,66.44203345866339,-30.10765005912043,6
509,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,79.4880619281879,-17.061621589595916,10
510,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,95.002423735969,24.672578177530852,10
511,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.35445808137494,81.20804730070626,-3.1464107806686883,9
512,V4_CV4|p10|uniform|fixed_0,76.37340187155218,97.92158882783778,21.548186956285605,8
513,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,125.12303161495907,45.86587886831089,7
514,V4_CV4|p10|inverse_rms|fixed_0,107.12378141252064,74.57985327231646,-32.54392814020419,11
515,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,125.12303161495907,40.273179156600065,7
516,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,63.31515990973165,-33.23452360805217,9
517,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,102.49106764762631,25.507697107926603,8
518,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,78.298096637257,-3.0907549414330333,8
519,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,78.22913126782207,141.86276742646976,63.63363615864769,7
520,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,78.298096637257,-3.271559219416801,10
521,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,62.86540444677017,-26.34412033269969,8
522,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,112.00629572089882,31.293642797176616,9
523,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,101.16633258239932,25.053035334728207,9
524,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,128.2010606054671,51.217690065767385,7
525,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,100.24897666845528,20.991823921807097,8
526,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,79.98261680108651,90.70210842214405,10.719491621057543,9
527,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,81.32829373708735,-5.971223628836441,9
528,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,89.63538804373486,26.622343800160785,9
529,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,71.27468771509248,-9.933359585613772,9
530,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,81.32829373708735,-5.971223628836441,9
531,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,91.4698172853776,22.818968668306425,6
532,V4_CV4|p10|uniform|fixed_0,71.48441907770916,92.86541036792093,21.380991290211767,10
533,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,102.10428839874079,17.625491637253987,11
534,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.31390555150557,82.04659439795287,-2.267311153552697,10
535,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,78.70717152971301,-8.592345836210782,11
536,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,75.13114835241575,-21.41853516536807,9
537,V4_CV4|p10|uniform|fixed_0,71.48441907770916,101.0258565000451,29.54143742233593,11
538,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.77595174302193,-4.433573036447925,5
539,V4_CV4|p10|uniform|fixed_0,94.81732115563045,95.96967804012826,1.1523568844978058,10
540,V4_CV4|p10|inverse_rms|fixed_0,87.10319806223318,84.8293985074233,-2.2737995548098695,12
541,V4_CV4|p10|uniform|fixed_0,94.81732115563045,89.04339873547421,-5.773922420156239,7
542,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,79.98261680108651,103.72639258617221,23.743775785085703,8
543,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,78.22913126782207,100.40460956618313,22.175478298361057,8
544,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,113.75189982763052,43.42205426919237,10
545,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,91.90275339779308,7.035438395403219,6
546,V4_CV4|p10|inverse_rms|fixed_0,105.20651145384065,74.57985327231646,-30.626658181524192,7
547,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,75.13114835241575,-21.41853516536807,7
548,V4_CV4|p10|uniform|fixed_0,76.37340187155218,90.91349958021142,14.540097708659246,9
549,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,78.298096637257,-2.9099506634492514,8
550,V4_CV4|p10|inverse_rms|fixed_0,105.20651145384065,50.3253647058834,-54.881146747957246,7
551,V4_CV4|p10|inverse_rms|fixed_0,110.81472255874291,79.4880619281879,-31.32666063055501,10
552,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,95.46939779572455,19.356100548053433,6
553,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,103.33536429859046,18.468049296200604,8
554,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,75.13114835241575,-14.07837642705411,11
555,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,103.02442783683091,34.37357921975973,8
556,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,84.35445808137494,2.7848022247011386,10
557,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,82.43511263885591,-2.043684122630893,7
558,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,78.298096637257,-2.9099506634492514,10
559,V4_CV4|p10|inverse_rms|fixed_0,87.34648540611583,88.60892401853275,1.262438612416915,9
560,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,79.4880619281879,-10.322063612219083,12
561,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,107.32474315065585,36.9948975922177,8
562,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,89.28016767076812,-5.421735211564169,8
563,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,81.5696558566738,2.3125031100256166,7
564,Vicon_Ccm|p20|uniform|fixed_0,51.914336892732884,143.32381467449835,91.40947778176547,12
565,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,84.39627058405937,-5.41385495634762,11
566,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,77.34984853165321,100.19742798044895,22.84757944879574,10
567,V4_CV4|p10|inverse_rms|fixed_0,79.76370946823755,89.81012554040699,10.046416072169436,7
568,V4_CV4|p10|inverse_rms|fixed_0,87.10319806223318,84.8293985074233,-2.2737995548098695,8
569,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,103.66362705383017,38.61697079644338,9
570,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,77.30625819259011,-4.08259338609993,9
571,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.9540414969698,96.54179514904936,22.58775365207957,10
572,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,65.71716692980067,-15.671684648889368,10
573,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.89345720170597,67.66806148385874,-13.225395717847235,8
574,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,75.13114835241575,-14.07837642705411,11
575,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,78.22913126782207,105.16216706806122,26.933035800239153,8
576,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.9540414969698,114.8572881580241,40.90324666105431,9
577,V4_CV4|p10|uniform|fixed_0,104.46131845820005,49.21150039034461,-55.24981806785544,8
578,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,81.20804730070626,-0.3616085559675497,9
579,Vicon_Ccm|p20|inverse_rms|fixed_0,49.93659642207561,150.1887112882912,100.25211486621558,9
580,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,163.7715546994785,93.44170914104033,6
581,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,63.39336128872018,-23.90615607720361,7
582,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,81.5696558566738,0.8570029329516018,11
583,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,91.34268807712047,76.24136750789937,-15.101320569221102,8
584,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,52.006865253074,-35.292652112849794,8
585,V4_CV4|p10|uniform|fixed_0,68.64536229162002,94.81732115563045,26.171958864010435,9
586,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,90.70210842214405,20.3722628637059,7
587,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,103.34634373581645,22.138296435110192,8
588,V4_CV4|p10|uniform|fixed_0,71.48441907770916,101.0258565000451,29.54143742233593,11
589,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,101.47952387114343,36.43286761375664,9
590,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,91.83808245410452,88.49165761601175,-3.346424838092773,7
591,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,102.43352210930476,26.320224861633648,10
592,V4_CV4|p10|inverse_rms|fixed_0,98.46695347646381,69.2231541310737,-29.243799345390116,8
593,V4_CV4|p50|uniform|range_residual_LOO_on_train,72.66012514666924,103.66736507576447,31.00723992909522,11
594,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.89345720170597,112.9646034081664,32.071146206460426,8
595,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,67.84886576184252,-10.912892607821604,8
596,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,74.29047295384129,81.5696558566738,7.279182902832517,11
597,Vicon_Ccm|p20|inverse_rms|fixed_0,49.93659642207561,139.13963181464754,89.20303539257193,10
598,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.21725854673814,76.42217178588314,-3.795086760855,8
599,V4_CV4|p10|uniform|fixed_0,76.37340187155218,95.03462761775965,18.661225746207478,10
600,V4_CV4|p10|uniform|fixed_0,94.81732115563045,71.48441907770916,-23.33290207792129,9
601,V4_CV4|p10|uniform|fixed_0,91.93035994555234,90.91349958021142,-1.0168603653409178,7
602,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,54.128075667011224,-27.260775911678813,5
603,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,84.58611116354065,-5.224014376866336,12
604,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,80.21725854673814,-4.632593911620873,11
605,V4_CV4|p10|uniform|fixed_0,68.64536229162002,89.04339873547421,20.398036443854195,9
606,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,134.7887306984208,66.13788208134963,8
607,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,92.0188867320883,13.257128362424183,6
608,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,101.8188595387868,25.705562291115683,8
609,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,50.3253647058834,-38.88416007358646,9
610,V4_CV4|p20|uniform|range_residual_LOO_on_train,70.80294886170198,101.22346127948451,30.420512417782533,6
611,V4_CV4|p10|uniform|fixed_0,94.81732115563045,65.80630550553086,-29.011015650099594,9
612,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,52.22062438115235,-29.16822719753769,7
613,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,102.46811760750279,23.70635923783867,5
614,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,72.4575234109918,-14.841993954931993,8
615,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,99.30273904979396,36.28969480621988,11
616,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,122.34369416717995,57.29703790979316,7
617,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,61.80947234284157,-34.740211174942246,8
618,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,106.72563884755901,29.742268307859305,8
619,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,81.49318494706858,82.43511263885591,0.9419276917873276,7
620,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,80.89345720170597,-3.956395256653039,8
621,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,129.62905019735186,52.64567965765215,8
622,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.298096637257,81.20804730070626,2.9099506634492514,7
623,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,79.73134927207056,-10.078776268336426,10
624,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,102.46811760750279,20.898461750828986,9
625,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,102.10428839874079,64.80061829049538,-37.30367010824541,10
626,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,67.84886576184252,-12.863787161879685,10
627,V4_CV4|p10|uniform|fixed_0,97.92158882783778,46.52543747635792,-51.39615135147986,6
628,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,77.30625819259011,81.38885157869004,4.08259338609993,10
629,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,84.77595174302193,-11.773731774761885,9
630,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,102.46811760750279,23.210964860854602,9
631,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,79.76370946823755,-10.046416072169436,10
632,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,81.5696558566738,0.8570029329516018,9
633,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,123.81588965138316,46.83251911168345,9
634,V4_CV4|p10|inverse_rms|fixed_0,87.29303864171446,86.7458846451787,-0.547153996535755,10
635,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,61.33404730220711,128.2010606054671,66.86701330325998,9
636,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,47.75473114416031,-39.54478622176348,7
637,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,69.2231541310737,-19.98637064839616,10
638,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,92.26970051879835,7.79090375731154,6
639,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,136.19433604441946,57.432577674755336,4
640,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,91.83808245410452,10.268426597430718,8
641,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,88.49165761601175,7.102806037321713,9
642,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,77.30625819259011,-4.08259338609993,7
643,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,103.02442783683091,40.01138359325683,10
644,V4_CV4|p10|uniform|fixed_0,71.48441907770916,98.55368465618498,27.06926557847582,10
645,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,67.48668440279403,-17.363168055564984,10
646,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,88.49165761601175,7.283610315305495,9
647,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,125.12303161495907,46.36127324529495,9
648,V4_CV4|p10|inverse_rms|fixed_0,98.46695347646381,84.77595174302193,-13.69100173344188,9
649,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,128.2010606054671,65.188016361893,7
650,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,80.1826238433814,-4.684691159008452,6
651,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,73.40595978393404,-15.803564995535822,6
652,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,78.70717152971301,-8.592345836210782,9
653,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,115.34674725151775,45.0169016930796,9
654,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,103.02442783683091,34.37357921975973,10
655,V4_CV4|p10|uniform|fixed_0,98.55368465618498,89.04339873547421,-9.510285920710771,9
656,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.21725854673814,102.46811760750279,22.250859060764654,9
657,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,102.5153725327519,21.307325232045642,8
658,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,120.31461559803049,44.20131835035937,8
659,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,52.22062438115235,-28.987422919553907,7
660,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,80.1826238433814,-4.684691159008452,8
661,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,67.84886576184252,-13.359181538863737,8
662,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.30708332181952,114.8572881580241,41.550204836204585,9
663,V4_CV4|p10|inverse_rms|fixed_0,113.24077937100061,86.7458846451787,-26.494894725821908,10
664,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,63.31515990973165,-25.89436486973821,7
665,V4_CV4|p10|uniform|fixed_0,76.37340187155218,115.66035012929954,39.28694825774737,9
666,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,75.7459731309153,-5.642878447774734,6
667,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,123.46108920882999,42.748436285107786,9
668,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,39.44247546834713,-45.424839534042725,6
669,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,87.71312335086157,7.000470427139362,6
670,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,87.16950197155265,16.839656413114497,10
671,V4_CV4|p10|inverse_rms|fixed_0,87.10319806223318,84.8293985074233,-2.2737995548098695,8
672,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,135.22418050177043,66.57333188469926,8
673,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,52.8121686650333,-28.57668291365674,8
674,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.88284527182468,-4.326679507645181,9
675,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,100.9673986878256,35.92074243043881,9
676,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,81.5696558566738,0.8570029329516018,11
677,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,90.16874823293946,27.155703989365385,10
678,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,84.77595174302193,-11.773731774761885,7
679,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,123.81588965138316,53.48604409294501,9
680,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,79.95355004771884,-9.255974731751024,8
681,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,106.80734461548542,25.237688758811615,8
682,V4_CV4|p25|uniform|range_residual_LOO_on_train,89.39064037588065,88.33483609381574,-1.055804282064912,8
683,V4_CV4|p10|inverse_rms|fixed_0,87.29303864171446,86.7458846451787,-0.547153996535755,10
684,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,65.35498557075218,-15.853061729954078,8
685,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,102.39565772343528,26.282360475764165,9
686,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.39627058405937,-4.813254195410494,7
687,V4_CV4|p10|uniform|fixed_0,76.37340187155218,107.56558613040738,31.192184258855207,10
688,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,94.85473522520657,18.741437977535455,10
689,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,77.30625819259011,85.03065673634278,7.72439854375267,8
690,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,138.520421607605,68.19057604916684,9
691,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,80.21725854673814,-1.1715930319519003,9
692,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,74.57985327231646,-15.23027226809053,7
693,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,71.27468771509248,-10.294968141581322,7
694,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,81.5696558566738,2.807897487009683,9
695,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,102.10428839874079,17.236973396350933,7
696,Vicon_Ccm|p20|inverse_rms|fixed_0,43.7308631389796,136.27245089286924,92.54158775388964,10
697,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,77.30625819259011,102.46811760750279,25.161859414912684,9
698,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,102.67014508084861,21.281293502158576,8
699,V4_CV4|p10|uniform|fixed_0,68.64536229162002,101.6579523283923,33.01259003677228,8
700,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,80.21725854673814,-1.1715930319519003,9
701,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,90.16874823293946,27.155703989365385,8
702,Vicon_Ccm|p20|inverse_rms|fixed_0,49.93659642207561,138.95588832603116,89.01929190395555,9
703,Vicon_Ccm|p20|inverse_rms|fixed_0,49.93659642207561,157.77720929902048,107.84061287694487,7
704,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,67.17266710687468,-12.084485639773504,10
705,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,81.32829373708735,-5.971223628836441,9
706,V4_CV4|p50|uniform|range_residual_LOO_on_train,72.66012514666924,86.0527147316653,13.39258958499606,12
707,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.77595174302193,-4.433573036447925,9
708,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,123.46108920882999,42.07223763013995,7
709,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,89.63538804373486,20.984539426663687,11
710,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,80.1826238433814,-14.519279038950884,8
711,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,67.84886576184252,-17.00098669651649,8
712,Vicon_Ccm|p20|uniform|fixed_0,51.914336892732884,143.94053619304816,92.02619930031528,9
713,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.21725854673814,102.46811760750279,22.250859060764654,9
714,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,99.30273904979396,30.65189043272278,9
715,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,112.00629572089882,30.798248420192564,7
716,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,84.25261714439827,8.139319896727159,10
717,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,92.0188867320883,10.81083943138205,6
718,V4_CV4|p10|uniform|fixed_0,68.64536229162002,96.60177386847548,27.95641157685546,8
719,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,81.5696558566738,-3.280196601685205,9
720,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,82.04659439795287,-5.2529229679709175,10
721,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,84.58611116354065,-11.96357235424317,12
722,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.39627058405937,-4.813254195410494,9
723,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,110.87957410569034,40.54972854725219,8
724,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,80.21725854673814,-4.632593911620873,9
725,V4_CV4|p10|uniform|fixed_0,92.86541036792093,101.0258565000451,8.160446132124164,9
726,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,63.39336128872018,-23.90615607720361,7
727,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,125.33992335093183,44.13187605022557,8
728,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.89345720170597,102.46811760750279,21.57466040579682,9
729,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,53.40371294891424,96.78797578878631,43.38426283987207,10
730,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,96.78797578878631,11.938123330427302,10
731,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,64.80061829049538,-20.06669671189448,8
732,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,84.39627058405937,-5.41385495634762,7
733,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,90.70210842214405,22.051259805072874,7
734,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,92.0188867320883,12.761733985440117,8
735,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,84.39627058405937,-5.41385495634762,7
736,Vicon_Ccm|p10|inverse_rms|fixed_0,47.04155390656388,133.36101262006025,86.31945871349637,12
737,V4_CV4|p10|uniform|fixed_0,102.29004815673952,71.48441907770916,-30.805629079030354,11
738,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,124.56242405672339,59.5157677993366,8
739,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,86.63614178234806,16.30629622390991,6
740,V4_CV4|p20|uniform|range_residual_LOO_on_train,70.80294886170198,101.22346127948451,30.420512417782533,10
741,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,91.34268807712047,9.953836498430434,8
742,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,115.34674725151775,46.69589863444658,7
743,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,65.71716692980067,80.21725854673814,14.500091616937468,7
744,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,84.84985245835901,3.280196601685205,12
745,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.8293985074233,-4.380126272046553,10
746,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,79.4880619281879,-9.721462851281956,8
747,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,142.75270399144958,62.040051067727376,6
