variant,case,fold,d_tag_fit_mm,d_tag_eval_mm,d_tag_fit_terms,layout_frame,delay_source,layout_json,source_v5_layout,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input,source_tr_all
physical_sim3_vicon_delaycal,zero_tag,ID17,56.17230901888516,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID17_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-161.19286683254109,85.3194849799642,-316.1665607052816,-180.39839999999998,209.45865500000002,-328.203235,19.205533167458896,-124.13917002003582,12.03667429471841,126.19139259706606,22.665701672869048,124.13917002003582,motive_iantenna,False,75.96704994515065,132.6594804670181,84.61151951065217,132.48490523290695,8.0,8.0,92.49374478732277,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID17,56.17230901888516,56.17230901888516,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID17_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-125.92024971474301,166.6083215112686,-302.5990246250156,-180.39839999999998,209.45865500000002,-328.203235,54.47815028525697,-42.85033348873142,25.604210374984405,73.88907583347488,60.1950533468449,42.85033348873142,motive_iantenna,False,77.0418556558947,132.57846549290818,105.70171414332724,143.541439571841,8.0,8.0,92.49374478732277,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID16,49.621032516254864,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID16_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-201.4750899556449,1147.2206707519003,-167.4110588513963,-184.85465499999998,1122.0572,-185.78015499999998,-16.620434955644924,25.163470751900377,18.36909614860369,35.31094464487202,24.77221329295125,25.163470751900377,motive_iantenna,False,86.49122906719344,184.84573343852006,79.95817291574434,179.10968502999083,8.0,8.0,89.75853455453789,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID16,49.621032516254864,49.621032516254864,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID16_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-180.12850863128338,1107.7289917811045,-170.3209151197359,-184.85465499999998,1122.0572,-185.78015499999998,4.7261463687165985,-14.328208218895497,15.459239880264079,21.601437635909907,16.165536092999837,14.328208218895497,motive_iantenna,False,56.78410545625161,117.13089393626863,51.304407670573646,148.0050759948184,8.0,8.0,89.75853455453789,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID16,55.0069905440874,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID16_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-174.42917964498668,1068.5365109994189,-178.17943054126053,-184.85465499999998,1122.0572,-185.78015499999998,10.425475355013305,-53.520689000581115,7.60072445873945,55.05384364213451,12.901997855978347,53.520689000581115,motive_iantenna,False,93.38315097462518,210.50503880510647,84.99041123300313,170.93647010187206,8.0,8.0,89.75853455453789,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID16,55.0069905440874,55.0069905440874,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID16_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-168.23755207564693,1039.5364364546765,-181.07543843615701,-184.85465499999998,1122.0572,-185.78015499999998,16.61710292435305,-82.52076354532346,4.704716563842965,84.3085931779663,17.270276996754887,82.52076354532346,motive_iantenna,False,57.332402639208304,108.22501692752127,54.86669181317612,137.95956913588242,8.0,8.0,89.75853455453789,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID18,50.77618461959965,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID18_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-333.18894549634837,142.2703329183878,-252.3604570961232,-295.4243,206.90585,-224.00141000000002,-37.76464549634835,-64.63551708161219,-28.35904709612319,80.0509467156534,47.227153224231046,64.63551708161219,motive_iantenna,False,41.90892078909077,73.18511287976096,39.6043189013874,122.7468719435446,8.0,8.0,92.91075896580485,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID18,50.77618461959965,50.77618461959965,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID18_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-314.2109122435128,224.93523236347536,-238.27097186289836,-295.4243,206.90585,-224.00141000000002,-18.786612243512764,18.029382363475378,-14.269561862898342,29.69201616185037,23.59146445957068,18.029382363475378,motive_iantenna,False,46.90762691854343,82.70028927522003,54.87675571511277,125.95110190121068,8.0,8.0,92.91075896580485,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID18,56.792360042820206,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID18_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-318.0030396495522,103.07627279205421,-250.15848013981932,-295.4243,206.90585,-224.00141000000002,-22.578739649552176,-103.82957720794577,-26.157070139819297,109.42839167986735,34.554186467947495,103.82957720794577,motive_iantenna,False,51.00307271303727,90.6967749984816,61.736169105684965,112.28167971315861,8.0,8.0,92.91075896580485,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID18,56.792360042820206,56.792360042820206,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID18_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-287.3426929452911,198.78082150802805,-228.46603456310143,-295.4243,206.90585,-224.00141000000002,8.081607054708911,-8.125028491971932,-4.46462456310141,12.298834622496758,9.232835159157197,8.125028491971932,motive_iantenna,False,55.02799845673884,89.91376333916503,86.26349419329402,127.23331120824704,8.0,8.0,92.91075896580485,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID19,49.784255803831535,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID19_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-204.45769536830986,33.89425590043964,-49.2635659917392,-188.530555,205.96057000000002,-114.135095,-15.927140368309864,-172.06631409956037,64.87152900826081,184.57737002132745,66.79812180130118,172.06631409956037,motive_iantenna,False,106.98158735808819,177.40712820125137,179.20323282947396,223.61080197684853,8.0,8.0,89.84179850124896,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID19,49.784255803831535,49.784255803831535,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID19_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-197.60095543381584,125.15923048917631,-82.1564185895675,-188.530555,205.96057000000002,-114.135095,-9.070400433815848,-80.80133951082371,31.978676410432513,87.37141623973095,33.24015506872553,80.80133951082371,motive_iantenna,False,113.30086143453535,175.54319213618362,188.3107695001714,229.79488393608875,8.0,8.0,89.84179850124896,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID19,56.17230901888516,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID19_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-229.9478211547721,-3.7048606948992537,-92.82782562521739,-188.530555,205.96057000000002,-114.135095,-41.41726615477211,-209.66543069489927,21.30726937478262,214.77658739355738,46.57670731110971,209.66543069489927,motive_iantenna,False,108.29357757390864,176.84234092607727,181.62523669105371,221.97101556586355,8.0,8.0,89.84179850124896,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID19,56.17230901888516,56.17230901888516,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID19_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-228.47321603097566,97.73789075137044,-138.15445083785053,-188.530555,205.96057000000002,-114.135095,-39.94266103097567,-108.22267924862957,-24.019355837850526,117.83248248616536,46.60842869160798,108.22267924862957,motive_iantenna,False,111.68139360698642,180.80257659617476,197.33693616247695,235.06574021839432,8.0,8.0,89.84179850124896,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID21,49.621032516254864,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID21_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-184.749352391533,1688.0913124402464,-227.47143691828137,-212.053465,1598.6443,-226.93474500000002,27.304112608466994,89.44701244024645,-0.536691918281349,93.52310216217488,27.30938672967584,89.44701244024645,motive_iantenna,False,58.06461132442911,99.43337717679053,113.69822653106098,187.6436715136407,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID21,49.621032516254864,49.621032516254864,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID21_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-177.27056015556255,1601.9609950524698,-224.14010962979458,-212.053465,1598.6443,-226.93474500000002,34.78290484443744,3.3166950524698677,2.794635370205441,35.05225987494488,34.89499185083144,3.3166950524698677,motive_iantenna,False,56.48754891584234,94.84344854170817,111.76420338602465,169.6552033089816,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID21,55.0069905440874,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID21_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-143.4966845943064,1612.3175172447568,-252.16555242673275,-212.053465,1598.6443,-226.93474500000002,68.55678040569359,13.67321724475687,-25.230807426732724,74.32080901619464,73.05221271802355,13.67321724475687,motive_iantenna,False,63.75988797753683,109.11156735546851,145.43081444082375,209.43198585738767,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID21,55.0069905440874,55.0069905440874,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID21_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-144.1103162980374,1543.3399281941727,-231.38275605998453,-212.053465,1598.6443,-226.93474500000002,67.9431487019626,-55.30437180582726,-4.448011059984509,87.71903897537824,68.0885912464544,55.30437180582726,motive_iantenna,False,60.30530448509119,107.7171125856558,130.5006170502838,186.99417747019268,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID20,50.77618461959965,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID20_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,mean,-59.35732490503322,70.52209880940201,-213.2863131230111,-80.19599149999999,202.56013000000002,-220.692665,20.838666594966774,-132.03803119059802,7.406351876988907,133.87735340329706,22.11569744733277,132.03803119059802,motive_iantenna,False,72.04151677227084,139.58149314627494,114.04649860341416,194.25082448880448,8.0,8.0,91.42381348875936,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID20,50.77618461959965,50.77618461959965,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID20_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,mean,-58.96349935199974,176.1940531016412,-213.11379572903303,-80.19599149999999,202.56013000000002,-220.692665,21.232492148000254,-26.366076898358813,7.578869270966976,34.690459686367234,22.54457766828423,26.366076898358813,motive_iantenna,False,73.00161809152524,126.66332343714465,123.53814724113616,204.40759266994192,8.0,8.0,91.42381348875936,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID20,56.52885801585266,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID20_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,mean,-67.881784873508,53.27482514475644,-225.6939667067705,-80.19599149999999,202.56013000000002,-220.692665,12.314206626491995,-149.28530485524357,-5.001301706770505,149.87579841096792,13.291076088943473,149.28530485524357,motive_iantenna,False,71.71229408377522,138.9485812493918,123.87650528401018,198.7801882748251,8.0,8.0,91.42381348875936,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv
