row_type,layout,method,d_tag_mm,capture_id,tag,n_points,frames_input,frames_solved,true_radius_mm,source_tr_all,alignment,status,n,radius_mm,radius_error_mm,radius_error_percent,center_x_mm,center_y_mm,center_z_mm,normal_x,normal_y,normal_z,in_plane_radial_rms_mm,in_plane_radial_p95_abs_mm,out_of_plane_rms_mm,out_of_plane_p95_abs_mm,n_tracks,radius_mm_median,radius_mm_mean,radius_mm_p25,radius_mm_p75,radius_error_mm_median,radius_error_percent_median,in_plane_radial_rms_mm_median,out_of_plane_rms_mm_median,note,radius_delta_mm,radius_delta_error_mm,radius_delta_error_percent,radius_BS2DCE_mm,radius_BSDC91_mm,n_pairs,radius_delta_mm_median,radius_delta_mm_mean,radius_delta_mm_p25,radius_delta_mm_p75,radius_delta_error_mm_median,radius_delta_error_percent_median
track,v5-commonmode,T4,75.0,R06,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,566.1340355492803,446.13403554928027,371.7783629577336,1548.3829739991627,969.9630059061926,-776.8345446063327,-0.061411572658033216,0.7448917376559747,0.6643530070042056,61.7531095440911,117.20811251183204,51.873817956504915,105.88049885847146,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R07,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,454.93433231106246,334.93433231106246,279.11194359255205,1646.5187538277376,1164.3290798210971,-800.8870544505183,0.7721809653518419,0.0378028864424651,-0.6342771464627395,55.469415779134216,112.73628325637989,55.67909482542915,109.01232476199911,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R07,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,558.5972096514835,438.59720965148347,365.4976747095696,1632.2738151737742,1143.9525974506334,-783.8644633616104,-0.7255106239432304,0.037150020404039474,0.6872075454544165,50.91864014555691,100.3416144760962,46.28936503377448,89.01717699974128,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R08,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,457.92576177547664,337.92576177547664,281.6048014795639,1445.4721676261736,1236.8063251307644,-790.4526809830779,-0.05378967380116832,0.7688720641072952,-0.6371361079296566,61.0864804866099,121.8647310538488,68.67950266548998,129.62608003633224,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R08,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,560.2309957692371,440.2309957692371,366.85916314103093,1471.3878193331004,1216.2687646825714,-802.0082024548491,-0.04047696448405578,0.7180247350543003,-0.6948396183266743,45.78889579720594,95.21726966988597,65.84019389427661,130.37609331028617,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R09,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144/tag_capture_20260528_132144/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,474.7720681055699,354.7720681055699,295.6433900879749,1338.390013059174,1044.3042833380134,-795.1247911721894,-0.7438529214559516,-0.07153521213599967,-0.6645039839354638,75.92436249670988,147.5878723610698,76.99290804304565,160.48082401767476,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R09,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144/tag_capture_20260528_132144/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,582.3001357515928,462.30013575159285,385.25011312632734,1355.7716717095707,1045.045630272807,-760.6683055927975,0.688814282291382,0.052830482988494465,0.7230102520563667,61.190135723977015,120.84741015421397,52.99963707727391,104.23551226019391,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R10,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554/tag_capture_20260528_132555/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,460.02690440362284,340.02690440362284,283.3557536696857,1544.9140282155292,914.2152438749591,-682.537497247602,-0.1153614867756199,0.9647183083648389,0.2366649802454981,51.14752479965241,100.8756223465239,49.29585015888236,91.39272168545253,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R10,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554/tag_capture_20260528_132555/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,557.4410042499389,437.44100424993894,364.5341702082825,1547.6460172683883,926.1365998081832,-713.8222246417174,-0.12221686110037688,0.9535465900871513,0.2753396800243968,61.5998816646316,114.6573684242599,43.70400733102984,84.72357176346213,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R11,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910/tag_capture_20260528_132910/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,434.85965120731123,314.85965120731123,262.38304267275936,1699.3708493421807,1170.101780363752,-688.541987729281,-0.9566633069157552,-0.013023811601266477,0.2909049630590482,50.241580364942436,100.52860468863202,37.54804271265971,72.32767768939446,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R11,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910/tag_capture_20260528_132910/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,537.8416677900248,417.84166779002476,348.2013898250206,1691.0568507407904,1147.5969709858987,-710.7429520873477,0.94729776627388,0.06605924391916412,-0.3134694854453076,51.31874395516811,100.96515917363055,29.702555721187327,58.31425515686135,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R12,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222/tag_capture_20260528_133222/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,462.8956350955261,342.8956350955261,285.74636257960503,1448.033274123858,1280.2069001991783,-720.2767080832039,-0.0849657620873901,0.966354638594018,-0.24277465217920544,62.997473389323645,126.55874486390248,55.716458964071805,110.47059420555998,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R12,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222/tag_capture_20260528_133222/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,569.759665253872,449.75966525387196,374.79972104489326,1459.248810220211,1274.549774812141,-757.7276634838581,-0.08245814160511168,0.9487456733383521,-0.30509392357893406,61.96370172602835,116.62456699285393,50.52761137217744,98.57862599133091,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R13,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559/tag_capture_20260528_133559/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,444.62836032268,324.62836032268,270.5236336022333,1300.485899997612,1067.3219248967748,-710.919162997431,-0.9467246762225145,-0.07994407026879063,-0.3119636726611506,55.90230665917738,109.02015118686779,31.356042111731757,64.3512818512712,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R13,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559/tag_capture_20260528_133559/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,551.7078043514201,431.7078043514201,359.7565036261835,1308.3931746531634,1065.2607951599264,-700.4401257267907,0.954642580332129,0.06632874253597876,0.2902723578476088,49.902606076422366,101.24542363185277,40.853883420329254,77.63299097109048,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R14,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048/tag_capture_20260528_134048/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,453.34185615322605,333.34185615322605,277.7848801276884,1265.279810033571,1012.3314039932081,-662.2236113838654,0.15250718604996005,-0.9880944087603636,0.020273075238599003,54.274805107947934,108.3334591772371,43.24980636121323,86.57844173367239,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R14,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048/tag_capture_20260528_134048/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,560.0033614409972,440.0033614409972,366.66946786749764,1260.967237457933,1005.5400193802478,-668.5842357007263,-0.16716916561252887,0.9853448754532614,-0.03391086089157086,49.14547862056812,95.87848539650763,43.31573613739719,83.11126676863299,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R15,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410/tag_capture_20260528_134410/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,417.8770450924688,297.8770450924688,248.23087091039065,1457.1985727383694,1271.1697665230886,-650.7710615062728,-0.9985575312056327,-0.052421616492936376,0.011611675020391584,54.52017641399217,109.90557196843781,34.03613206566427,65.51430538612729,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R15,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410/tag_capture_20260528_134410/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,530.6869816606065,410.68698166060653,342.2391513838388,1456.0467352934274,1242.0841110648903,-668.5434223845857,-0.9973691152492411,-0.07213597412577485,0.007158853530525575,53.91308790705417,106.75285868817838,39.70970670226041,76.1093668966547,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R16,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,465.2637290244209,345.2637290244209,287.71977418701744,1462.1202045696434,1211.3744749246546,-657.1796914833141,0.1108782040210278,-0.9933889778215762,-0.029738234911880584,58.02533016790199,115.21211859979013,47.95457275699985,93.93166947847432,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R16,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,552.738040389396,432.738040389396,360.61503365783,1445.8729481673886,1206.8979717668049,-668.2634824666668,-0.10692237275659747,0.9942602979477947,0.003750483816975514,53.360377210461216,101.92922330217235,46.05453361079526,88.19063166695351,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R17,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,445.83255833160075,325.83255833160075,271.52713194300065,1408.560257555661,1202.5990234057756,-653.1738699588176,0.997606815886218,0.06913842145083292,0.0007208166536940685,51.79670899287271,104.25459926391301,31.915525800058695,62.69477223816494,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R17,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,540.7493952945383,420.7493952945383,350.624496078782,1404.100576260133,1188.1941643316986,-643.7203408651658,0.9969809509997029,0.07734662787620843,0.006817807558701716,49.184895436300884,97.15978405610745,32.283174224174715,63.21168456862295,,,,,,,,,,,,,,,,,,,,,,
summary,v4-io,T4,49.6,ALL,ALL,40811,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,34,504.12723280558123,508.5765000817524,456.0794714349742,564.8594880850735,384.12723280558123,320.10602733798436,52.20248455662435,50.48175431962505,,,,,,,,,,,,,
tag_summary,v4-io,T4,49.6,ALL,BS2DCE,20408,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,17,455.59962375854434,453.53936882458027,448.55065807726305,460.3869093672937,335.59962375854434,279.66635313212026,55.61494040195462,56.416171303079274,absolute single-tag circle radius; 120mm reference is also reported as paired BSDC91-BS2DCE delta below,,,,,,,,,,,,
tag_summary,v4-io,T4,49.6,ALL,BSDC91,20403,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,17,565.3820972727027,563.6136313389244,554.7830188566917,570.8488305287597,445.3820972727027,371.15174772725226,49.28114489585119,47.201506725969786,absolute single-tag circle radius; 120mm reference is also reported as paired BSDC91-BS2DCE delta below,,,,,,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R01,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",137.5941757583298,17.59417575832981,14.661813131941503,453.4486213266696,591.0427970849994,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R02,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",120.28106167879002,0.2810616787900244,0.23421806565835368,448.8464800860979,569.127541764888,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R03,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",101.22707575618841,-18.772924243811588,-15.644103536509657,467.8417250393201,569.0688007955085,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R04,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",109.6730900841061,-10.326909915893907,-8.605758263244923,467.25154299961616,576.9246330837223,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R05,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",119.15406278863048,-0.8459372113695167,-0.7049476761412654,480.48985276204127,599.6439155506717,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R06,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",104.99518790540901,-15.004812094590989,-12.504010078825821,460.3869093672937,565.3820972727027,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R07,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",103.06193612000106,-16.938063879998936,-14.115053233332443,451.86270488158414,554.9246410015852,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R08,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",107.80176548364523,-12.198234516354773,-10.165195430295649,458.35726194592417,566.1590274295694,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R09,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",107.63157154363546,-12.36842845636454,-10.30702371363712,477.9998178943141,585.6313894379496,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R10,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",105.0675157076144,-14.932484292385595,-12.443736910321334,457.90450862522295,562.9720243328373,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R11,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",106.34870499538351,-13.651295004616486,-11.376079170513743,429.8601979381142,536.2089029334977,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R12,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",113.3298160644959,-6.670183935504099,-5.558486612920078,457.51901446426376,570.8488305287597,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R13,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",106.98867264909575,-13.011327350904253,-10.842772792420208,441.4972961321072,548.4859687812029,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R14,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",114.74100244492263,-5.2589975550773715,-4.38249796256448,448.55065807726305,563.2916605221857,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R15,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",113.66223817802057,-6.337761821979427,-5.2814681849828515,414.1023746711007,527.7646128491212,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R16,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",99.18339509814734,-20.816604901852656,-17.347170751543885,455.59962375854434,554.7830188566917,,,,,,,
paired_delta_radius,v4-io,T4,49.6,R17,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",100.52119048743646,-19.478809512563544,-16.232341260469617,438.6506800483877,539.1718705358242,,,,,,,
paired_delta_summary,v4-io,T4,49.6,ALL,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",,,,,,17,107.63157154363546,110.07426251434424,104.99518790540901,113.66223817802057,-12.36842845636454,-10.30702371363712
summary,v4-io,T4,75.0,ALL,ALL,40811,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,34,490.95090558167806,496.2512658099454,445.7207156967311,551.5441069517283,370.95090558167806,309.12575465139844,54.27303028934985,52.228983937904104,,,,,,,,,,,,,
tag_summary,v4-io,T4,75.0,ALL,BS2DCE,20408,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,17,445.363734917891,442.20004148031944,432.9710585206499,454.4941028431712,325.363734917891,271.1364457649092,54.49346557308352,54.82016285220587,absolute single-tag circle radius; 120mm reference is also reported as paired BSDC91-BS2DCE delta below,,,,,,,,,,,,
tag_summary,v4-io,T4,75.0,ALL,BSDC91,20403,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,17,552.0571371907621,550.3024901395712,540.183491682913,562.6215740050227,432.0571371907621,360.04761432563504,53.799616586196066,49.57250865461283,absolute single-tag circle radius; 120mm reference is also reported as paired BSDC91-BS2DCE delta below,,,,,,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R01,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",134.17224153171566,14.172241531715656,11.81020127642971,448.72224531574085,582.8944868474565,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R02,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",122.202531962053,2.2025319620530013,1.8354433017108374,440.4190420429697,562.6215740050227,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R03,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",105.33014692148924,-14.669853078510755,-12.22487756542563,452.998562493034,558.3287094145232,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R04,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",109.1961569506089,-10.803843049391105,-9.00320254115925,454.4941028431712,563.6902597937801,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R05,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",120.35101072304303,0.35101072304303216,0.2925089358691846,471.98103925411885,592.3320499771619,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R06,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",108.27283350526255,-11.727166494737446,-9.772638745614536,445.363734917891,553.6365684231536,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R07,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",107.72061332966041,-12.27938667033959,-10.23282222528299,432.9710585206499,540.6916718503103,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R08,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",109.9106007135423,-10.089399286457706,-8.40783273871476,442.1465364772198,552.0571371907621,,,,,,,
paired_delta_radius,v4-io,T4,75.0,R09,BSDC91_minus_BS2DCE,,,,120.0,,self_cal_frame_no_sim3_no_vicon_alignment,ok,,,,,,,,,,,,,,,2,,,,,,,,,"paired radius separation, matching historical delta_radius_bias_vs_120 diagnostic",110.14995593909447,-9.850044060905532,-8.20837005075461,462.5736788352961,572.7236347743906,,,,,,,
