capture_id,source_path,table_kind,grid_mm,mask,version,ID,location,height,facing,mean_x,mean_y,mean_z,gdop,hdop,vdop,cond,radial_p95,pct_ge8,n,vdop_median,vdop_p95,gdop_median,radial_p95_median,pct_ge8_median,n_grid_points,n_finite,n_nan,vdop_p90,hdop_median,cond_p95,with_range_bias,device
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,low,ADHE,,,,,,,,,,2,0.7505114674568176,0.7668839931488037,1.3464036583900452,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,mid,ADHE,,,,,,,,,,2,1.0992462635040283,1.1210538029670716,1.4447951316833496,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,high,BCGF,,,,,,,,,,2,1.081551432609558,1.1337193250656128,1.421187400817871,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,low,BCGF,,,,,,,,,,2,0.7431395053863525,0.7715524673461914,1.366684079170227,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,mid,BCGF,,,,,,,,,,2,1.0795206427574158,1.1034036219120025,1.4351975321769714,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,high,CDHG,,,,,,,,,,2,1.1210905313491821,1.1494551062583924,1.4611446261405945,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,low,CDHG,,,,,,,,,,2,0.7437411546707153,0.7482563853263855,1.3854456543922424,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBD,,,,mid,CDHG,,,,,,,,,,2,1.1046032905578613,1.111536157131195,1.460357904434204,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,high,ABEF,,,,,,,,,,2,0.9376547634601593,0.9611749738454819,1.3528918027877808,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,low,ABEF,,,,,,,,,,2,0.9466690719127655,0.9532443195581436,1.3548952341079712,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,mid,ABEF,,,,,,,,,,2,1.1480690836906433,1.1845337688922881,1.4742190837860107,115.40944847510812,93.6684707188454,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,high,ADHE,,,,,,,,,,2,0.9037482142448425,0.9583346545696259,1.314126968383789,104.66248926254788,91.96502914238135,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,low,ADHE,,,,,,,,,,2,0.9091219305992126,0.9471898794174194,1.3303275108337402,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,mid,ADHE,,,,,,,,,,2,1.0430969297885895,1.1031194835901261,1.391968309879303,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,high,BCGF,,,,,,,,,,2,0.9619370698928833,0.9802001774311065,1.3555023670196533,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,low,BCGF,,,,,,,,,,2,0.875930666923523,0.9544077575206756,1.319387674331665,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,mid,BCGF,,,,,,,,,,2,1.0872355103492737,1.106649285554886,1.4277056455612183,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,high,CDHG,,,,,,,,,,2,0.927665114402771,0.9301974415779114,1.3488604426383972,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,low,CDHG,,,,,,,,,,2,0.8423447906970978,0.8713396042585373,1.3174283504486084,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBE,,,,mid,CDHG,,,,,,,,,,2,1.0541803240776062,1.1027243912220002,1.4236403107643127,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,high,ABEF,,,,,,,,,,2,0.9882495701313019,0.9942845135927201,1.4479931592941284,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,low,ABEF,,,,,,,,,,2,0.9517722427845001,0.962201663851738,1.4154831171035767,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,mid,ABEF,,,,,,,,,,2,1.0857872366905212,1.100769144296646,1.4347933530807495,115.40944847510812,93.6684707188454,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,high,ADHE,,,,,,,,,,2,0.9115806221961975,0.9750267207622528,1.3510902523994446,104.66248926254788,91.96502914238135,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,low,ADHE,,,,,,,,,,2,0.8606736660003662,0.8990533947944641,1.3441722989082336,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,mid,ADHE,,,,,,,,,,2,0.9963007271289825,1.0648999124765397,1.3872464895248413,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,high,BCGF,,,,,,,,,,2,1.0200528502464294,1.0436744749546052,1.4673895239830017,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,low,BCGF,,,,,,,,,,2,1.02744060754776,1.0641834914684296,1.5080862045288086,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,mid,BCGF,,,,,,,,,,2,1.0805602669715881,1.0879312455654144,1.4388460516929626,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,high,CDHG,,,,,,,,,,2,0.9387944042682648,0.9527553826570511,1.4216080904006958,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,low,CDHG,,,,,,,,,,2,0.9186896979808807,0.9647428780794144,1.4534887671470642,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBF,,,,mid,CDHG,,,,,,,,,,2,1.0298071801662445,1.0632369726896287,1.443965196609497,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,high,ABEF,,,,,,,,,,2,0.9267991185188293,0.9607577085494995,1.3575364351272583,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,low,ABEF,,,,,,,,,,2,0.8599211275577545,0.886777737736702,1.2912808656692505,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,mid,ABEF,,,,,,,,,,2,1.1257610321044922,1.127198588848114,1.4746347665786743,115.40944847510812,93.6684707188454,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,high,ADHE,,,,,,,,,,2,0.9028913378715515,0.958950686454773,1.3136321902275085,104.66248926254788,91.96502914238135,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,low,ADHE,,,,,,,,,,2,0.8470209538936615,0.8674012094736099,1.2865263223648071,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,mid,ADHE,,,,,,,,,,2,1.0265035033226013,1.117750483751297,1.3923501372337341,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,high,BCGF,,,,,,,,,,2,0.9637812376022339,0.9826588928699493,1.3707429766654968,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,low,BCGF,,,,,,,,,,2,0.8752296268939972,0.8882103651762009,1.3178906440734863,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,mid,BCGF,,,,,,,,,,2,1.2192614078521729,1.2990288019180298,1.5840595364570618,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,high,CDHG,,,,,,,,,,2,0.926103264093399,0.9280971378087998,1.3278604745864868,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,low,CDHG,,,,,,,,,,2,0.9332393407821655,0.9797802805900574,1.3791131377220154,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBG,,,,mid,CDHG,,,,,,,,,,2,1.086462378501892,1.11602783203125,1.4401813745498657,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,high,ABEF,,,,,,,,,,2,0.9586845338344574,1.0028873652219772,1.4393474459648132,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,low,ABEF,,,,,,,,,,2,0.9064299166202545,0.9481286376714706,1.3699753880500793,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,mid,ABEF,,,,,,,,,,2,1.3142494559288025,1.3196142494678498,1.7213415503501892,115.40944847510812,93.6684707188454,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,high,ADHE,,,,,,,,,,2,0.9266863465309143,1.0014056622982026,1.3749406933784485,104.66248926254788,91.96502914238135,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,low,ADHE,,,,,,,,,,2,0.9990764856338501,1.0942821383476258,1.434133768081665,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,mid,ADHE,,,,,,,,,,2,1.1978232860565186,1.2922435879707337,1.602982997894287,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,high,BCGF,,,,,,,,,,2,1.0032246708869934,1.0371847093105315,1.43760746717453,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,low,BCGF,,,,,,,,,,2,0.8429786264896393,0.9204279750585556,1.331871211528778,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,mid,BCGF,,,,,,,,,,2,1.256015956401825,1.303885179758072,1.6548028588294983,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,high,CDHG,,,,,,,,,,2,0.9513942897319794,0.9547173053026199,1.3931742906570435,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,low,CDHG,,,,,,,,,,2,0.8941080272197723,0.9197434812784195,1.3921319842338562,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropBH,,,,mid,CDHG,,,,,,,,,,2,1.226166009902954,1.3031674027442932,1.6252041459083557,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,high,ABEF,,,,,,,,,,2,1.0879427194595337,1.2281827688217164,1.4692863821983337,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,low,ABEF,,,,,,,,,,2,0.7524323463439941,0.7641685128211975,1.2703132629394531,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,mid,ABEF,,,,,,,,,,2,1.1524337530136108,1.1813696384429933,1.5056055784225464,115.40944847510812,93.6684707188454,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,high,ADHE,,,,,,,,,,2,1.2529310584068298,1.2702135503292085,1.5790796279907227,104.66248926254788,91.96502914238135,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,low,ADHE,,,,,,,,,,2,0.7489343285560608,0.76175936460495,1.244975507259369,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,mid,ADHE,,,,,,,,,,2,1.1751387119293213,1.2028515100479127,1.5051807165145874,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,high,BCGF,,,,,,,,,,2,1.182534635066986,1.2475545465946198,1.5225830078125,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,low,BCGF,,,,,,,,,,2,0.738010585308075,0.7708396434783935,1.2599111795425415,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,mid,BCGF,,,,,,,,,,2,1.1483582854270935,1.1805800378322602,1.481143593788147,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,high,CDHG,,,,,,,,,,2,1.3959678411483765,1.5675073385238647,1.7058387398719788,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,low,CDHG,,,,,,,,,,2,0.7460457682609558,0.7528363168239594,1.2488577365875244,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCD,,,,mid,CDHG,,,,,,,,,,2,1.2274919748306274,1.2782935500144958,1.536869764328003,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,high,ABEF,,,,,,,,,,2,0.8760442137718201,0.9512647807598114,1.3456052541732788,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,low,ABEF,,,,,,,,,,2,0.9723623692989349,0.9798679143190384,1.426675021648407,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,mid,ABEF,,,,,,,,,,2,1.2051398158073425,1.2233799636363982,1.602397620677948,115.40944847510812,93.6684707188454,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,high,ADHE,,,,,,,,,,2,0.9019950926303864,0.9474238008260727,1.354746401309967,104.66248926254788,91.96502914238135,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,low,ADHE,,,,,,,,,,2,0.9229640662670135,0.9730343371629715,1.376461148262024,137.55633401300634,91.09075770191507,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,mid,ADHE,,,,,,,,,,2,1.1245136260986328,1.2021275281906127,1.5225756764411926,77.7054933473849,90.7993338884263,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,high,BCGF,,,,,,,,,,2,0.9664584100246429,0.9761685699224472,1.4024770259857178,109.62870113291399,92.75603663613657,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,low,BCGF,,,,,,,,,,2,0.8791485726833344,0.9884838074445724,1.3715815544128418,91.98003244102073,93.37461345459269,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,mid,BCGF,,,,,,,,,,2,1.199403166770935,1.224241280555725,1.5934883952140808,82.58665185358097,91.7116985845129,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,high,CDHG,,,,,,,,,,2,1.0430079996585846,1.1566387921571732,1.4721574783325195,115.29532142575104,93.58867610324731,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,low,CDHG,,,,,,,,,,2,0.8435117602348328,0.8735472440719605,1.3230429291725159,179.82700603813663,90.3413821815154,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCE,,,,mid,CDHG,,,,,,,,,,2,1.235960602760315,1.2419171452522277,1.6260839700698853,120.72604325592548,92.9225645295587,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCF,,,,high,ABEF,,,,,,,,,,2,0.8756736218929291,0.9337095707654953,1.302260935306549,106.63362100495875,91.7985012489592,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCF,,,,low,ABEF,,,,,,,,,,2,0.9108458161354065,0.9141029298305512,1.3262305855751038,113.40754186680162,92.12530703146321,,,,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_facing_height_summary_grid25_pairdrop.csv,dop_facing_height_summary_grid25_pairdrop,,dropCF,,,,mid,ABEF,,,,,,,,,,2,1.0976796746253967,1.1099232614040375,1.4353631138801575,115.40944847510812,93.6684707188454,,,,,,,,
