version,eval_set,grid_mm,strata_type,strata_value,x_feature,y_error,n,pearson_r,spearman_r,x_min,x_max,y_min,y_max
v4-io,all8,25.0,facing_height,CDHG/low,distance_to_array_centroid_mm,err_horizontal_mm,6,-1.000000,-1.000000,760.948,917.719,40.4567,59.0931
v4-io,all8,25.0,facing_height,CDHG/low,distance_to_array_centroid_mm,err_vertical_mm,6,1.000000,1.000000,760.948,917.719,128.107,154.471
v4-io,all8,25.0,facing_height,CDHG/mid,gdop,err_3d_mm,6,0.180541,-0.301511,1.19522,1.23065,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,gdop,err_horizontal_mm,6,0.180541,-0.301511,1.19522,1.23065,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,gdop,err_vertical_mm,6,-0.180541,0.301511,1.19522,1.23065,15.288,57.3568
v4-io,all8,25.0,facing_height,CDHG/mid,hdop,err_3d_mm,6,0.652522,0.904534,0.784132,0.824371,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,hdop,err_horizontal_mm,6,0.652522,0.904534,0.784132,0.824371,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,hdop,err_vertical_mm,6,-0.652522,-0.904534,0.784132,0.824371,15.288,57.3568
v4-io,all8,25.0,facing_height,CDHG/mid,vdop,err_3d_mm,6,-0.619248,-0.502519,0.895148,0.916492,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,vdop,err_horizontal_mm,6,-0.619248,-0.502519,0.895148,0.916492,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,vdop,err_vertical_mm,6,0.619248,0.502519,0.895148,0.916492,15.288,57.3568
v4-io,all8,25.0,facing_height,CDHG/mid,cond,err_3d_mm,6,0.030509,-0.301511,3.33738,7.1643,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,cond,err_horizontal_mm,6,0.030509,-0.301511,3.33738,7.1643,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,cond,err_vertical_mm,6,-0.030509,0.301511,3.33738,7.1643,15.288,57.3568
v4-io,all8,25.0,facing_height,CDHG/mid,dop_radial_p95_mm,err_3d_mm,6,1.000000,1.000000,91.7971,149.655,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,dop_radial_p95_mm,err_horizontal_mm,6,1.000000,1.000000,91.7971,149.655,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,dop_radial_p95_mm,err_vertical_mm,6,-1.000000,-1.000000,91.7971,149.655,15.288,57.3568
v4-io,all8,25.0,facing_height,CDHG/mid,pct_ge8,err_3d_mm,6,-1.000000,-1.000000,90.2581,95.587,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,pct_ge8,err_horizontal_mm,6,-1.000000,-1.000000,90.2581,95.587,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,pct_ge8,err_vertical_mm,6,1.000000,1.000000,90.2581,95.587,15.288,57.3568
v4-io,all8,25.0,facing_height,CDHG/mid,distance_to_array_centroid_mm,err_3d_mm,6,1.000000,1.000000,198.125,552.54,75.7308,75.8475
v4-io,all8,25.0,facing_height,CDHG/mid,distance_to_array_centroid_mm,err_horizontal_mm,6,1.000000,1.000000,198.125,552.54,49.4505,74.2908
v4-io,all8,25.0,facing_height,CDHG/mid,distance_to_array_centroid_mm,err_vertical_mm,6,-1.000000,-1.000000,198.125,552.54,15.288,57.3568
v4-io,all8,25.0,height,high,gdop,err_3d_mm,24,0.115047,-0.315794,1.09227,1.57128,28.0719,369.568
v4-io,all8,25.0,height,high,gdop,err_horizontal_mm,24,-0.034706,0.084212,1.09227,1.57128,3.89039,97.5829
v4-io,all8,25.0,height,high,gdop,err_vertical_mm,24,0.114805,-0.302636,1.09227,1.57128,11.3148,368.282
v4-io,all8,25.0,height,high,hdop,err_3d_mm,24,0.793413,0.602640,0.803415,0.873742,28.0719,369.568
v4-io,all8,25.0,height,high,hdop,err_horizontal_mm,24,-0.206151,-0.092107,0.803415,0.873742,3.89039,97.5829
v4-io,all8,25.0,height,high,hdop,err_vertical_mm,24,0.786556,0.663167,0.803415,0.873742,11.3148,368.282
v4-io,all8,25.0,height,high,vdop,err_3d_mm,24,0.017211,-0.318425,0.704179,1.30594,28.0719,369.568
v4-io,all8,25.0,height,high,vdop,err_horizontal_mm,24,-0.008298,0.055264,0.704179,1.30594,3.89039,97.5829
v4-io,all8,25.0,height,high,vdop,err_vertical_mm,24,0.017040,-0.326320,0.704179,1.30594,11.3148,368.282
v4-io,all8,25.0,height,high,cond,err_3d_mm,24,0.163656,-0.318425,1.79814,20.4271,28.0719,369.568
v4-io,all8,25.0,height,high,cond,err_horizontal_mm,24,-0.042874,0.076317,1.79814,20.4271,3.89039,97.5829
v4-io,all8,25.0,height,high,cond,err_vertical_mm,24,0.164758,-0.305267,1.79814,20.4271,11.3148,368.282
v4-io,all8,25.0,height,high,dop_radial_p95_mm,err_3d_mm,24,0.392907,0.476190,70.247,149.01,28.0719,369.568
v4-io,all8,25.0,height,high,dop_radial_p95_mm,err_horizontal_mm,24,-0.351369,-0.142857,70.247,149.01,3.89039,97.5829
v4-io,all8,25.0,height,high,dop_radial_p95_mm,err_vertical_mm,24,0.436070,0.595238,70.247,149.01,11.3148,368.282
v4-io,all8,25.0,height,high,pct_ge8,err_3d_mm,24,-0.116651,-0.239525,91.3405,93.7552,28.0719,369.568
v4-io,all8,25.0,height,high,pct_ge8,err_horizontal_mm,24,-0.128255,0.095810,91.3405,93.7552,3.89039,97.5829
v4-io,all8,25.0,height,high,pct_ge8,err_vertical_mm,24,-0.118359,-0.083834,91.3405,93.7552,11.3148,368.282
v4-io,all8,25.0,height,high,distance_to_array_centroid_mm,err_3d_mm,24,0.383344,0.404762,649.733,1005.71,28.0719,369.568
v4-io,all8,25.0,height,high,distance_to_array_centroid_mm,err_horizontal_mm,24,0.119518,0.071429,649.733,1005.71,3.89039,97.5829
v4-io,all8,25.0,height,high,distance_to_array_centroid_mm,err_vertical_mm,24,0.338925,0.309524,649.733,1005.71,11.3148,368.282
v4-io,all8,25.0,height,low,gdop,err_3d_mm,24,0.071949,-0.278951,1.08043,1.57478,45.5027,283.925
v4-io,all8,25.0,height,low,gdop,err_horizontal_mm,24,0.039888,-0.289478,1.08043,1.57478,22.8236,84.3352
v4-io,all8,25.0,height,low,gdop,err_vertical_mm,24,0.073084,-0.278951,1.08043,1.57478,12.3218,271.111
v4-io,all8,25.0,height,low,hdop,err_3d_mm,24,0.616608,0.597377,0.808857,0.860838,45.5027,283.925
v4-io,all8,25.0,height,low,hdop,err_horizontal_mm,24,0.317041,0.176318,0.808857,0.860838,22.8236,84.3352
v4-io,all8,25.0,height,low,hdop,err_vertical_mm,24,0.634686,0.597377,0.808857,0.860838,12.3218,271.111
v4-io,all8,25.0,height,low,vdop,err_3d_mm,24,0.019840,-0.284214,0.683999,1.31867,45.5027,283.925
v4-io,all8,25.0,height,low,vdop,err_horizontal_mm,24,0.009257,-0.184213,0.683999,1.31867,22.8236,84.3352
v4-io,all8,25.0,height,low,vdop,err_vertical_mm,24,0.019930,-0.284214,0.683999,1.31867,12.3218,271.111
v4-io,all8,25.0,height,low,cond,err_3d_mm,24,0.116022,-0.268425,1.60302,21.6151,45.5027,283.925
v4-io,all8,25.0,height,low,cond,err_horizontal_mm,24,0.085837,-0.300004,1.60302,21.6151,22.8236,84.3352
v4-io,all8,25.0,height,low,cond,err_vertical_mm,24,0.115870,-0.268425,1.60302,21.6151,12.3218,271.111
v4-io,all8,25.0,height,low,dop_radial_p95_mm,err_3d_mm,24,0.293870,0.452381,75.1894,217.462,45.5027,283.925
v4-io,all8,25.0,height,low,dop_radial_p95_mm,err_horizontal_mm,24,0.059062,-0.119048,75.1894,217.462,22.8236,84.3352
v4-io,all8,25.0,height,low,dop_radial_p95_mm,err_vertical_mm,24,0.337030,0.452381,75.1894,217.462,12.3218,271.111
v4-io,all8,25.0,height,low,pct_ge8,err_3d_mm,24,0.154158,-0.119048,89.8418,93.8385,45.5027,283.925
v4-io,all8,25.0,height,low,pct_ge8,err_horizontal_mm,24,0.146196,-0.119048,89.8418,93.8385,22.8236,84.3352
v4-io,all8,25.0,height,low,pct_ge8,err_vertical_mm,24,0.117011,-0.119048,89.8418,93.8385,12.3218,271.111
v4-io,all8,25.0,height,low,distance_to_array_centroid_mm,err_3d_mm,24,0.539376,0.261905,754.901,1059.6,45.5027,283.925
v4-io,all8,25.0,height,low,distance_to_array_centroid_mm,err_horizontal_mm,24,0.602226,0.476190,754.901,1059.6,22.8236,84.3352
v4-io,all8,25.0,height,low,distance_to_array_centroid_mm,err_vertical_mm,24,0.524308,0.261905,754.901,1059.6,12.3218,271.111
v4-io,all8,25.0,height,mid,gdop,err_3d_mm,24,-0.103799,-0.055264,1.15377,1.23065,22.0543,75.8475
v4-io,all8,25.0,height,mid,gdop,err_horizontal_mm,24,-0.374982,-0.389479,1.15377,1.23065,6.35512,74.2908
v4-io,all8,25.0,height,mid,gdop,err_vertical_mm,24,0.527519,0.647377,1.15377,1.23065,5.591,57.3568
v4-io,all8,25.0,height,mid,hdop,err_3d_mm,24,0.195080,-0.068422,0.779092,0.824371,22.0543,75.8475
v4-io,all8,25.0,height,mid,hdop,err_horizontal_mm,24,0.302614,-0.026316,0.779092,0.824371,6.35512,74.2908
v4-io,all8,25.0,height,mid,hdop,err_vertical_mm,24,-0.225594,-0.200003,0.779092,0.824371,5.591,57.3568
v4-io,all8,25.0,height,mid,vdop,err_3d_mm,24,-0.189512,-0.081580,0.849916,0.92275,22.0543,75.8475
v4-io,all8,25.0,height,mid,vdop,err_horizontal_mm,24,-0.535784,-0.442111,0.849916,0.92275,6.35512,74.2908
v4-io,all8,25.0,height,mid,vdop,err_vertical_mm,24,0.679760,0.689483,0.849916,0.92275,5.591,57.3568
v4-io,all8,25.0,height,mid,cond,err_3d_mm,24,-0.019874,0.013158,2.58454,7.1643,22.0543,75.8475
v4-io,all8,25.0,height,mid,cond,err_horizontal_mm,24,-0.066052,-0.173687,2.58454,7.1643,6.35512,74.2908
v4-io,all8,25.0,height,mid,cond,err_vertical_mm,24,0.089906,0.389479,2.58454,7.1643,5.591,57.3568
v4-io,all8,25.0,height,mid,dop_radial_p95_mm,err_3d_mm,24,0.542895,0.595238,72.2205,149.655,22.0543,75.8475
v4-io,all8,25.0,height,mid,dop_radial_p95_mm,err_horizontal_mm,24,0.449090,0.547619,72.2205,149.655,6.35512,74.2908
v4-io,all8,25.0,height,mid,dop_radial_p95_mm,err_vertical_mm,24,0.043371,-0.047619,72.2205,149.655,5.591,57.3568
v4-io,all8,25.0,height,mid,pct_ge8,err_3d_mm,24,0.299479,0.047619,89.7585,95.6703,22.0543,75.8475
v4-io,all8,25.0,height,mid,pct_ge8,err_horizontal_mm,24,-0.006287,-0.119048,89.7585,95.6703,6.35512,74.2908
v4-io,all8,25.0,height,mid,pct_ge8,err_vertical_mm,24,0.626248,0.619048,89.7585,95.6703,5.591,57.3568
v4-io,all8,25.0,height,mid,distance_to_array_centroid_mm,err_3d_mm,24,0.377066,0.547619,182.354,766.823,22.0543,75.8475
v4-io,all8,25.0,height,mid,distance_to_array_centroid_mm,err_horizontal_mm,24,0.738255,0.833333,182.354,766.823,6.35512,74.2908
v4-io,all8,25.0,height,mid,distance_to_array_centroid_mm,err_vertical_mm,24,-0.711764,-0.547619,182.354,766.823,5.591,57.3568
v4-io,all8,25.0,location,center,gdop,err_3d_mm,36,0.042324,-0.171318,1.10191,1.45075,22.0543,175.808
v4-io,all8,25.0,location,center,gdop,err_horizontal_mm,36,0.029136,-0.076744,1.10191,1.45075,6.35512,68.6256
v4-io,all8,25.0,location,center,gdop,err_vertical_mm,36,0.041284,-0.159690,1.10191,1.45075,11.3148,169.457
v4-io,all8,25.0,location,center,hdop,err_3d_mm,36,0.620445,0.461242,0.784132,0.827482,22.0543,175.808
v4-io,all8,25.0,location,center,hdop,err_horizontal_mm,36,0.489807,0.293024,0.784132,0.827482,6.35512,68.6256
v4-io,all8,25.0,location,center,hdop,err_vertical_mm,36,0.574142,0.413955,0.784132,0.827482,11.3148,169.457
v4-io,all8,25.0,location,center,vdop,err_3d_mm,36,-0.040789,-0.171318,0.728241,1.19162,22.0543,175.808
v4-io,all8,25.0,location,center,vdop,err_horizontal_mm,36,-0.035101,-0.076744,0.728241,1.19162,6.35512,68.6256
v4-io,all8,25.0,location,center,vdop,err_vertical_mm,36,-0.036337,-0.159690,0.728241,1.19162,11.3148,169.457
v4-io,all8,25.0,location,center,cond,err_3d_mm,36,0.108089,-0.171318,1.96027,15.3001,22.0543,175.808
v4-io,all8,25.0,location,center,cond,err_horizontal_mm,36,0.081144,-0.076744,1.96027,15.3001,6.35512,68.6256
v4-io,all8,25.0,location,center,cond,err_vertical_mm,36,0.102406,-0.159690,1.96027,15.3001,11.3148,169.457
v4-io,all8,25.0,location,center,dop_radial_p95_mm,err_3d_mm,36,0.834081,0.818182,70.247,217.462,22.0543,175.808
v4-io,all8,25.0,location,center,dop_radial_p95_mm,err_horizontal_mm,36,0.587165,0.552448,70.247,217.462,6.35512,68.6256
v4-io,all8,25.0,location,center,dop_radial_p95_mm,err_vertical_mm,36,0.846387,0.825175,70.247,217.462,11.3148,169.457
v4-io,all8,25.0,location,center,pct_ge8,err_3d_mm,36,-0.023678,-0.034965,89.7585,95.587,22.0543,175.808
v4-io,all8,25.0,location,center,pct_ge8,err_horizontal_mm,36,0.387555,0.412587,89.7585,95.587,6.35512,68.6256
v4-io,all8,25.0,location,center,pct_ge8,err_vertical_mm,36,-0.114794,-0.153846,89.7585,95.587,11.3148,169.457
v4-io,all8,25.0,location,center,distance_to_array_centroid_mm,err_3d_mm,36,0.423717,0.258741,182.354,771.838,22.0543,175.808
v4-io,all8,25.0,location,center,distance_to_array_centroid_mm,err_horizontal_mm,36,0.385657,0.342657,182.354,771.838,6.35512,68.6256
v4-io,all8,25.0,location,center,distance_to_array_centroid_mm,err_vertical_mm,36,0.367586,0.132867,182.354,771.838,11.3148,169.457
v4-io,all8,25.0,location,edge,gdop,err_3d_mm,36,0.147215,-0.285272,1.08043,1.57478,45.48,369.568
v4-io,all8,25.0,location,edge,gdop,err_horizontal_mm,36,-0.046065,0.007752,1.08043,1.57478,3.89039,97.5829
v4-io,all8,25.0,location,edge,gdop,err_vertical_mm,36,0.156290,-0.248063,1.08043,1.57478,5.591,368.282
v4-io,all8,25.0,location,edge,hdop,err_3d_mm,36,0.703813,0.679072,0.779092,0.873742,45.48,369.568
v4-io,all8,25.0,location,edge,hdop,err_horizontal_mm,36,-0.221063,-0.210853,0.779092,0.873742,3.89039,97.5829
v4-io,all8,25.0,location,edge,hdop,err_vertical_mm,36,0.744708,0.699227,0.779092,0.873742,5.591,368.282
v4-io,all8,25.0,location,edge,vdop,err_3d_mm,36,0.031588,-0.279071,0.683999,1.31867,45.48,369.568
v4-io,all8,25.0,location,edge,vdop,err_horizontal_mm,36,-0.014779,0.035659,0.683999,1.31867,3.89039,97.5829
v4-io,all8,25.0,location,edge,vdop,err_vertical_mm,36,0.034814,-0.254264,0.683999,1.31867,5.591,368.282
v4-io,all8,25.0,location,edge,cond,err_3d_mm,36,0.215416,-0.266667,1.60302,21.6151,45.48,369.568
v4-io,all8,25.0,location,edge,cond,err_horizontal_mm,36,-0.039236,-0.017054,1.60302,21.6151,3.89039,97.5829
v4-io,all8,25.0,location,edge,cond,err_vertical_mm,36,0.225271,-0.238760,1.60302,21.6151,5.591,368.282
v4-io,all8,25.0,location,edge,dop_radial_p95_mm,err_3d_mm,36,0.217413,0.363636,80.457,149.655,45.48,369.568
v4-io,all8,25.0,location,edge,dop_radial_p95_mm,err_horizontal_mm,36,-0.473180,-0.461538,80.457,149.655,3.89039,97.5829
v4-io,all8,25.0,location,edge,dop_radial_p95_mm,err_vertical_mm,36,0.245596,0.300699,80.457,149.655,5.591,368.282
v4-io,all8,25.0,location,edge,pct_ge8,err_3d_mm,36,0.047553,-0.062937,90.2581,95.6703,45.48,369.568
v4-io,all8,25.0,location,edge,pct_ge8,err_horizontal_mm,36,-0.327247,-0.405594,90.2581,95.6703,3.89039,97.5829
v4-io,all8,25.0,location,edge,pct_ge8,err_vertical_mm,36,0.113859,0.174825,90.2581,95.6703,5.591,368.282
v4-io,all8,25.0,location,edge,distance_to_array_centroid_mm,err_3d_mm,36,0.462042,0.636364,458.007,1059.6,45.48,369.568
v4-io,all8,25.0,location,edge,distance_to_array_centroid_mm,err_horizontal_mm,36,0.120067,0.202797,458.007,1059.6,3.89039,97.5829
v4-io,all8,25.0,location,edge,distance_to_array_centroid_mm,err_vertical_mm,36,0.486234,0.629371,458.007,1059.6,5.591,368.282
v4-io,all8,25.0,location_height,center/high,gdop,err_3d_mm,12,0.019766,-0.347908,1.11913,1.38393,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,gdop,err_horizontal_mm,12,0.019441,-0.086977,1.11913,1.38393,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,gdop,err_vertical_mm,12,0.019170,-0.347908,1.11913,1.38393,11.3148,134.82
v4-io,all8,25.0,location_height,center/high,hdop,err_3d_mm,12,0.995738,0.826282,0.803922,0.81368,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,hdop,err_horizontal_mm,12,0.920664,0.695817,0.803922,0.81368,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,hdop,err_vertical_mm,12,0.982814,0.826282,0.803922,0.81368,11.3148,134.82
v4-io,all8,25.0,location_height,center/high,vdop,err_3d_mm,12,-0.009798,-0.347908,0.768796,1.11945,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,vdop,err_horizontal_mm,12,-0.007967,-0.086977,0.768796,1.11945,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,vdop,err_vertical_mm,12,-0.009977,-0.347908,0.768796,1.11945,11.3148,134.82
v4-io,all8,25.0,location_height,center/high,cond,err_3d_mm,12,0.040791,-0.347908,2.24299,12.6552,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,cond,err_horizontal_mm,12,0.038361,-0.086977,2.24299,12.6552,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,cond,err_vertical_mm,12,0.040050,-0.347908,2.24299,12.6552,11.3148,134.82
v4-io,all8,25.0,location_height,center/high,dop_radial_p95_mm,err_3d_mm,12,0.809103,0.800000,70.247,129.186,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,dop_radial_p95_mm,err_horizontal_mm,12,0.729991,0.800000,70.247,129.186,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,dop_radial_p95_mm,err_vertical_mm,12,0.822777,0.800000,70.247,129.186,11.3148,134.82
v4-io,all8,25.0,location_height,center/high,pct_ge8,err_3d_mm,12,0.532996,0.200000,91.3405,93.7552,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,pct_ge8,err_horizontal_mm,12,0.842371,0.800000,91.3405,93.7552,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,pct_ge8,err_vertical_mm,12,0.431179,0.200000,91.3405,93.7552,11.3148,134.82
v4-io,all8,25.0,location_height,center/high,distance_to_array_centroid_mm,err_3d_mm,12,0.048634,-0.400000,649.733,654.134,28.0719,151.281
v4-io,all8,25.0,location_height,center/high,distance_to_array_centroid_mm,err_horizontal_mm,12,0.449155,0.400000,649.733,654.134,24.9473,68.6256
v4-io,all8,25.0,location_height,center/high,distance_to_array_centroid_mm,err_vertical_mm,12,-0.070715,-0.400000,649.733,654.134,11.3148,134.82
v4-io,all8,25.0,location_height,center/low,gdop,err_3d_mm,12,0.038779,-0.326164,1.10191,1.45075,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,gdop,err_horizontal_mm,12,0.026223,-0.195698,1.10191,1.45075,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,gdop,err_vertical_mm,12,0.037967,-0.326164,1.10191,1.45075,12.3218,169.457
v4-io,all8,25.0,location_height,center/low,hdop,err_3d_mm,12,0.981973,0.826282,0.814427,0.827482,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,hdop,err_horizontal_mm,12,0.681054,0.739305,0.814427,0.827482,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,hdop,err_vertical_mm,12,0.959836,0.826282,0.814427,0.827482,12.3218,169.457
v4-io,all8,25.0,location_height,center/low,vdop,err_3d_mm,12,0.000836,-0.326164,0.728241,1.19162,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,vdop,err_horizontal_mm,12,0.001027,-0.195698,0.728241,1.19162,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,vdop,err_vertical_mm,12,0.000505,-0.326164,0.728241,1.19162,12.3218,169.457
v4-io,all8,25.0,location_height,center/low,cond,err_3d_mm,12,0.063024,-0.326164,1.96027,15.3001,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,cond,err_horizontal_mm,12,0.040058,-0.195698,1.96027,15.3001,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,cond,err_vertical_mm,12,0.062850,-0.326164,1.96027,15.3001,12.3218,169.457
v4-io,all8,25.0,location_height,center/low,dop_radial_p95_mm,err_3d_mm,12,0.892051,0.800000,75.1894,217.462,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,dop_radial_p95_mm,err_horizontal_mm,12,0.653892,0.800000,75.1894,217.462,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,dop_radial_p95_mm,err_vertical_mm,12,0.906838,0.800000,75.1894,217.462,12.3218,169.457
v4-io,all8,25.0,location_height,center/low,pct_ge8,err_3d_mm,12,-0.752948,-0.800000,89.8418,92.9108,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,pct_ge8,err_horizontal_mm,12,-0.743123,-0.800000,89.8418,92.9108,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,pct_ge8,err_vertical_mm,12,-0.749133,-0.800000,89.8418,92.9108,12.3218,169.457
v4-io,all8,25.0,location_height,center/low,distance_to_array_centroid_mm,err_3d_mm,12,-0.675432,-0.800000,754.901,771.838,45.5027,175.808
v4-io,all8,25.0,location_height,center/low,distance_to_array_centroid_mm,err_horizontal_mm,12,0.062911,0.000000,754.901,771.838,22.8236,59.0931
v4-io,all8,25.0,location_height,center/low,distance_to_array_centroid_mm,err_vertical_mm,12,-0.778555,-0.800000,754.901,771.838,12.3218,169.457
v4-io,all8,25.0,location_height,center/mid,gdop,err_3d_mm,12,0.079369,0.347908,1.19646,1.21191,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,gdop,err_horizontal_mm,12,0.078712,0.347908,1.19646,1.21191,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,gdop,err_vertical_mm,12,0.076911,0.347908,1.19646,1.21191,21.1189,57.3568
v4-io,all8,25.0,location_height,center/mid,hdop,err_3d_mm,12,-0.896792,-0.935004,0.784132,0.785659,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,hdop,err_horizontal_mm,12,-0.896447,-0.935004,0.784132,0.785659,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,hdop,err_vertical_mm,12,-0.874492,-0.935004,0.784132,0.785659,21.1189,57.3568
v4-io,all8,25.0,location_height,center/mid,vdop,err_3d_mm,12,0.137532,0.347908,0.902787,0.92275,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,vdop,err_horizontal_mm,12,0.136828,0.347908,0.902787,0.92275,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,vdop,err_vertical_mm,12,0.133634,0.347908,0.902787,0.92275,21.1189,57.3568
v4-io,all8,25.0,location_height,center/mid,cond,err_3d_mm,12,-0.003376,0.347908,3.32456,6.92718,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,cond,err_horizontal_mm,12,-0.003448,0.347908,3.32456,6.92718,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,cond,err_vertical_mm,12,-0.003279,0.347908,3.32456,6.92718,21.1189,57.3568
v4-io,all8,25.0,location_height,center/mid,dop_radial_p95_mm,err_3d_mm,12,0.580051,0.600000,72.2205,129.353,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,dop_radial_p95_mm,err_horizontal_mm,12,0.385114,0.600000,72.2205,129.353,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,dop_radial_p95_mm,err_vertical_mm,12,0.699801,0.600000,72.2205,129.353,21.1189,57.3568
v4-io,all8,25.0,location_height,center/mid,pct_ge8,err_3d_mm,12,0.879479,0.800000,89.7585,95.587,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,pct_ge8,err_horizontal_mm,12,0.961622,0.800000,89.7585,95.587,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,pct_ge8,err_vertical_mm,12,0.786946,0.800000,89.7585,95.587,21.1189,57.3568
v4-io,all8,25.0,location_height,center/mid,distance_to_array_centroid_mm,err_3d_mm,12,0.900088,0.800000,182.354,198.467,22.0543,75.7308
v4-io,all8,25.0,location_height,center/mid,distance_to_array_centroid_mm,err_horizontal_mm,12,0.851826,0.800000,182.354,198.467,6.35512,49.4505
v4-io,all8,25.0,location_height,center/mid,distance_to_array_centroid_mm,err_vertical_mm,12,0.916683,0.800000,182.354,198.467,21.1189,57.3568
v4-io,all8,25.0,location_height,edge/high,gdop,err_3d_mm,12,0.117049,-0.239187,1.09227,1.57128,45.48,369.568
