layout_id,group_rank_v2,validation_rank,score_group,capture_id,source_group,solver_version,solver_family,layout_variant,production_score_v2,evaluation_score,geometry_score,dop_score,optitrack_validation_score,confidence,component_weights,score_basis,dop_binding,optitrack_eval_set,opti_err_3d_median_mm,opti_err_3d_p95_mm,opti_err_3d_rms_mm,opti_err_vertical_median_mm,eval_autopos_rms_mm,eval_static_p95_mm,eval_roto_abs_deltaR_p95_mm,dop_gdop_mean,dop_gdop_p95,dop_vdop_mean,dop_vdop_p95,dop_cond_p95,dop_bad_gdop_ratio,xy_hull_coverage_ratio,paired_xy_offset_mean_mm,paired_vertical_gap_std_mm,risk_flags,source_path
b022bebf946d2d28,5,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-wand,v4-io,default,34.895777,36.801112,29.941905,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.3480486,79.1153679,50.542844,,,,,,,0.9576216570267984,175.67065573524582,85.35894156553087,,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json
43a8b149d8ea5545,6,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io,v4-io,default,41.170222,45.888181,28.903529,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.6911993,80.8636619,51.3836134,,,,,,,0.9481135674178072,163.91113671508413,100.4047531596907,,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json
76f5afe080a70214,7,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v5,v5,default,41.170222,45.888181,28.903529,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.6911993,80.8636619,51.3836134,,,,,,,0.9481135674178072,163.91113671508413,100.4047531596907,,outdoor_20260513/FULL-COMPARE-500/v5/layout.json
c46f703d261789cb,8,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,v1-old,default,63.585361,78.497447,24.813936,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,63.2725663,76.0941483,55.3128115,,,,,,,0.9499329049684949,171.96096977511547,65.97663311667371,,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json
8a83c9a6e6976cc7,9,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-full,v3-full,default,76.136195,73.111655,84.000000,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,61.8447573,90.7729366,50.0330103,,,,,,,0.8881292458406727,196.47415027729036,150.1469246878427,,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json
fb986c7dd6f2e63b,1,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,v4-io,first500,17.839932,21.334723,8.753475,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,57.5332508,75.0997429,46.0299342,,,,,,,0.9643587665378028,131.9837098304692,108.19651042415505,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json
c154e86f58c62fcf,2,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,v4-io,consensus,17.973237,21.334723,9.233375,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,57.5332508,75.0997429,46.0299342,,,,,,,0.9648779406579207,133.0351383232694,108.47386305435299,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json
90ad2c644e87038c,3,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,v4-io,last500_aligned,18.114099,21.334723,9.740478,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,57.5332508,75.0997429,46.0299342,,,,,,,0.9653976644980693,134.11779601520365,108.76514391086394,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json
4fb9ef3d2e648d58,4,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,v2,first500,32.578014,32.819556,31.950004,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.428759,72.2127969,51.4879919,,,,,,,0.9571383101831666,176.46276905771072,98.21061532640839,,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json
53f9b6a2d65f0db4,5,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,v2,consensus,32.679375,32.819556,32.314903,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.428759,72.2127969,51.4879919,,,,,,,0.9571811860149472,177.26066007134648,98.12333993040305,,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json
2e0235507a0539fa,6,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,v2,last500_aligned,32.785890,32.819556,32.698357,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.428759,72.2127969,51.4879919,,,,,,,0.9572241383935735,178.09571679602644,98.08253068833788,,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json
e6bc6dc8163a8156,7,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,v3-lite,first500,32.856036,33.015618,32.441122,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.8261792,72.0553752,51.5267396,,,,,,,0.9563355527666056,177.23036958869778,97.53972503866909,,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json
db876514cc1ff44d,8,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,v3-lite,consensus,32.919279,33.015618,32.668796,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.8261792,72.0553752,51.5267396,,,,,,,0.9565912151904135,177.84638013783507,97.9286519128686,,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json
bf5e9b3da4a91f48,9,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,v3-lite,last500_aligned,32.987334,33.015618,32.913795,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.8261792,72.0553752,51.5267396,,,,,,,0.9568474789695646,178.50498787987559,98.35063725471744,,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json
5bf668bcf4c8a159,10,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,v4-io,last500_aligned,37.380173,41.079177,27.762763,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,81.7586541,50.561728,,,,,,,0.9503720194656535,162.94375105970062,99.89510443037834,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_last500_aligned.json
005cce9f0f9294fe,11,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,v4-io,consensus,37.577679,41.079177,28.473784,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,81.7586541,50.561728,,,,,,,0.9492408726709154,163.42121297199196,100.11135311697133,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json
60199a8d9263348f,12,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,v4-io,first500,37.779476,41.079177,29.200252,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,81.7586541,50.561728,,,,,,,0.9481135674178072,163.91113671508413,100.4047531596907,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json
e120b7881ec47f64,13,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,v4-io,last500_aligned,38.174582,41.579095,29.322850,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.1959505,79.2575381,51.2096174,,,,,,,0.9590724881536428,175.8114352541074,85.32201846886211,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_last500_aligned.json
fbaedd952d612dd2,14,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,v4-io,consensus,38.302878,41.579095,29.784715,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.1959505,79.2575381,51.2096174,,,,,,,0.9582746003332593,175.7288003942625,85.29524811027358,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json
cb24f7f5220451ec,15,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,v4-io,first500,38.427833,41.579095,30.234553,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.1959505,79.2575381,51.2096174,,,,,,,0.9576216570267984,175.67065573524582,85.35894156553087,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json
ae7bd10e25df5d89,16,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,v4-io,last500_aligned,44.079945,50.355784,27.762763,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,80.587412,52.0558875,,,,,,,0.9503720194656535,162.94375105970062,99.89510443037834,,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_last500_aligned.json
df79fcaf6187fc6f,17,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,v5,last500_aligned,44.079945,50.355784,27.762763,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,80.587412,52.0558875,,,,,,,0.9503720194656535,162.94375105970062,99.89510443037834,,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_last500_aligned.json
1e9a31611a4bc5c2,18,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,v4-io,consensus,44.277451,50.355784,28.473784,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,80.587412,52.0558875,,,,,,,0.9492408726709154,163.42121297199196,100.11135311697133,,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json
962c234ac912e5c4,19,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,v5,consensus,44.277451,50.355784,28.473784,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,80.587412,52.0558875,,,,,,,0.9492408726709154,163.42121297199196,100.11135311697133,,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json
f961f8430cca0a69,20,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,v4-io,first500,44.479247,50.355784,29.200252,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,80.587412,52.0558875,,,,,,,0.9481135674178072,163.91113671508413,100.4047531596907,,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json
34560462b40941aa,21,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,v5,first500,44.479247,50.355784,29.200252,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2396757,80.587412,52.0558875,,,,,,,0.9481135674178072,163.91113671508413,100.4047531596907,,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_first500.json
bc9f1f5e98797ef6,22,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,v3-full,last500_aligned,62.468389,67.636828,49.030447,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.9102187,85.579578,49.2116639,,,,,,,0.9009578486608261,169.90535707923638,126.9614847599125,,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json
cb9290653eb45b01,23,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,v3-full,consensus,65.681175,67.636828,60.596479,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.9102187,85.579578,49.2116639,,,,,,,0.8934997186418043,172.25286157887737,130.73667245718917,,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json
438122a22497ded6,24,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,v1-old,first500,65.859775,81.540974,25.088657,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.2322985,77.8234694,55.9866878,,,,,,,0.9499329049684949,171.96096977511547,65.97663311667371,,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json
ab7a0d8a20dde4f5,25,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,v1-old,consensus,66.217862,81.540974,26.377769,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.2322985,77.8234694,55.9866878,,,,,,,0.950654822183251,173.68352449056496,70.28937876374249,,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json
0f1588574545642e,26,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,v1-old,last500_aligned,66.620475,81.540974,27.827176,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.2322985,77.8234694,55.9866878,,,,,,,0.9513772943069687,175.45471488380122,75.48858186094665,,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json
c5edcfef2e6ad424,27,,outdoor_20260513/FULL-COMPARE-500+500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,v3-full,first500,72.182154,67.636828,84.000000,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.9102187,85.579578,49.2116639,,,,,,,0.8881292458406727,196.47415027729036,150.1469246878427,,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json
175c6752d9dd2ac4,1,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io-roto,v4-io,us_height,6.927102,,6.927102,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9674605606671658,121.90743880181792,106.6462941399024,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-roto/layout_us_height.json
