L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,experiment_short
L4,A0,U4,P5,I4,T3,position_fusion,5,93.38454240642716,155.80601162012482,2.3727875808090375,103.07094641861477,156.73705943320283,0.9310478130780154,0.6,75.99612637535287,55.90939468084633,108.96135655476253,437.8832927118616,X_A0_U4_P5_L4_I4_T3
L18,A0,U4,P5,I0,T4,position_fusion,5,92.07197403054235,155.80920803715833,1.1249845262858855,102.17535108653875,156.73705943320283,0.9278513960445025,0.8,75.99292995831937,55.970676980761255,102.66956690068632,477.83221154943703,X_A0_U4_P5_L18_I0_T4
L12,A0,U4,P1,I0,T5,position_fusion,5,91.26874046242851,178.67088135823278,0.4902363886497646,107.48638970009895,179.58127537090328,0.910394012670514,1.0,53.13125663724493,52.07873663402249,134.17782271748064,232.9554854211659,X_A0_U4_P1_L12_I0_T5
L10,A0,U4,P5,I2,T4,position_fusion,5,93.53693200602922,155.8285071969902,2.305610673346985,103.70302840368458,156.73705943320283,0.9085522362126653,0.8,75.97363079848753,55.963570295007194,105.79810345958148,405.58392599786197,X_A0_U4_P5_L10_I2_T4
L4,A0,U4,P4,I4,T5,position_fusion,5,77.85390914206977,137.9789678547551,1.8997676124188345,86.27407843146166,138.8862359430275,0.9072680882724058,0.4,93.82317014072262,23.71764231391601,116.48091868214188,393.59321006555484,X_A0_U4_P4_L4_I4_T5
L13,A0,U4,P5,I8,T5,position_fusion,5,91.41856179935179,155.84410531390233,1.0279713096659726,102.14931482176539,156.73705943320283,0.8929541193005036,0.8,75.95803268157536,55.92186382774683,102.3457250640462,503.6870899914644,X_A0_U4_P5_L13_I8_T5
L10,A0,U4,P5,I2,T3,position_fusion,5,92.88894343376664,155.84458975870695,1.6534432146689249,103.44976582616498,156.73705943320283,0.8924696744958851,0.8,75.95754823677075,55.96976352226043,104.07167168188815,433.82269301728354,X_A0_U4_P5_L10_I2_T3
L18,A0,U4,P5,I3,T5,position_fusion,5,91.88406256962537,155.8513921739771,0.251898146144102,102.82468399463528,156.73705943320283,0.8856672592257098,1.0,75.95074582150058,55.96645455206432,101.60571472665745,491.5798777066323,X_A0_U4_P5_L18_I3_T5
L15,A0,U4,P4,I0,T5,position_fusion,5,77.74824002293798,138.00235656385706,0.669231036111396,85.83811138117774,138.8862359430275,0.883879379170429,0.8,93.79978143162063,23.72705943938026,116.73409201473378,394.69098175573254,X_A0_U4_P4_L15_I0_T5
L5,A0,U4,P4,I0,T5,position_fusion,5,77.5977100987844,138.00368262574028,0.5573391881592475,85.68281501755982,138.8862359430275,0.8825533172872042,1.0,93.79845536973741,23.726405408163618,116.65214306323571,396.11200711870845,X_A0_U4_P4_L5_I0_T5
L12,A0,U4,P5,I5,T5,position_fusion,5,91.13223346497907,155.85822037541917,1.585862854480201,102.37911914232052,156.73705943320283,0.8788390577836594,0.8,75.94391762005853,55.91319266579826,101.52900690126356,493.10934451188905,X_A0_U4_P5_L12_I5_T5
L7,A0,U4,P5,I8,T3,position_fusion,5,93.63182622936264,155.85975903968784,1.3647402489383778,103.87212625430409,156.73705943320283,0.8773003935149746,0.6,75.94237895578983,55.9421753394746,103.2896297680558,409.7040494044171,X_A0_U4_P5_L7_I8_T3
L7,A0,U4,P4,I3,T5,position_fusion,5,77.7488916904048,138.01270212811124,0.4746434119924747,85.87312501769102,138.8862359430275,0.8735338149162658,1.0,93.78943586736648,23.749979397561265,116.6053010150141,391.92308592690273,X_A0_U4_P4_L7_I3_T5
L4,A0,U4,P4,I4,T4,position_fusion,5,77.87558543441767,138.02404671168418,4.106630601696066,87.73058639358786,138.8862359430275,0.8621892313433136,0.6,93.77809128379351,23.660292480258782,119.42238430482644,384.5687924715663,X_A0_U4_P4_L4_I4_T4
L18,A0,U4,P1,I0,T5,position_fusion,5,91.1863098639471,178.72170855018587,0.47814321178813746,107.54297536152833,179.58127537090328,0.8595668207174185,1.0,53.08042944529183,52.07822854165649,134.30541876250635,233.86395302922037,X_A0_U4_P1_L18_I0_T5
L10,A0,U4,P4,I2,T5,position_fusion,5,77.86872844763107,138.027983244955,0.6315517233931548,86.17492348279244,138.8862359430275,0.8582526980724936,1.0,93.7741547505227,23.72600877851293,116.6545094085819,394.81201963741614,X_A0_U4_P4_L10_I2_T5
L3,A0,U4,P4,I0,T5,position_fusion,5,77.72896203314583,138.02926613087922,0.18825368830256406,86.0358485925901,138.8862359430275,0.8569698121482532,1.0,93.77287186459846,23.72352827344893,116.65580889748112,391.3827009665263,X_A0_U4_P4_L3_I0_T5
L17,A0,U4,P4,I1,T5,position_fusion,5,76.77483646286474,138.03085956249035,0.721598416375299,85.1610348206813,138.8862359430275,0.8553763805371318,0.8,93.77127843298733,23.739604712846536,116.50971750803782,392.4813050468645,X_A0_U4_P4_L17_I1_T5
L12,A0,U4,P5,I1,T4,position_fusion,5,92.95728196611755,155.88776288634932,2.4644102935296783,102.50235896937536,156.73705943320283,0.8492965468534919,0.6,75.91437510912836,55.802219182749425,104.45798238765151,485.4862155445605,X_A0_U4_P5_L12_I1_T4
L7,A0,U4,P2,I1,T3,position_fusion,5,98.66781388428787,190.50006227458238,1.9337682699820622,114.81876119250686,191.34655064695076,0.8464883723683784,0.6,41.30207572089531,51.63882662038448,143.60414397060833,166.07644680702802,X_A0_U4_P2_L7_I1_T3
L1,A0,U4,P5,I0,T5,position_fusion,5,92.1337783469513,155.89606292485186,0.40966988412565597,102.95072495401232,156.73705943320283,0.8409965083509633,1.0,75.90607507062582,55.96917334380588,101.76742077939761,481.0252760690197,X_A0_U4_P5_L1_I0_T5
L10,A0,U4,P5,I7,T4,position_fusion,5,92.24833919703279,155.90088845826273,2.98508331325632,102.80498051210944,156.73705943320283,0.8361709749401143,0.6,75.90124953721497,55.901885426843606,107.73486124506405,465.1858633070251,X_A0_U4_P5_L10_I7_T4
L4,A0,U4,P4,I8,T5,position_fusion,5,77.27062356336691,138.05777457244835,2.5424152900613697,85.63925744909204,138.8862359430275,0.8284613705791287,0.6,93.74436342302934,23.730698711641974,116.64750586655605,390.58077870628074,X_A0_U4_P4_L4_I8_T5
L8,A0,U4,P4,I3,T5,position_fusion,5,76.39812840267541,138.07262256451577,1.0270699442468951,86.23049780103955,138.8862359430275,0.8136133785117181,0.8,93.72951543096192,23.747997813643224,116.52878677746983,385.37775033735494,X_A0_U4_P4_L8_I3_T5
L10,A0,U4,P5,I4,T5,position_fusion,5,92.6214677197286,155.92716250697822,1.2085221153940082,102.94526595212108,156.73705943320283,0.8098969262245987,0.6,75.87497548849947,55.97027781952363,102.0882669944801,469.60285592348407,X_A0_U4_P5_L10_I4_T5
L4,A0,U4,P4,I3,T5,position_fusion,5,76.93000642335191,138.08367755108316,1.1148416674872785,85.70078976791228,138.8862359430275,0.8025583919443307,0.8,93.71846044439454,23.73025029685264,116.8354535434928,394.2166581412549,X_A0_U4_P4_L4_I3_T5
L4,A0,U4,P5,I1,T5,position_fusion,5,92.38961635739759,155.93577744911693,0.9194255726165637,102.73874691478537,156.73705943320283,0.8012819840859094,0.8,75.86636054636077,55.962709243121665,102.07953624095508,448.74377939308306,X_A0_U4_P5_L4_I1_T5
L10,A0,U4,P4,I4,T5,position_fusion,5,77.1298724033024,138.08697364772806,1.1070723264667992,85.91222888535685,138.8862359430275,0.7992622952994282,0.8,93.71516434774963,23.70927101411673,116.65190060578894,393.98916292713307,X_A0_U4_P4_L10_I4_T5
L7,A0,U4,P2,I3,T5,position_fusion,5,98.01487957517523,190.56005441647167,0.3378356472795299,114.00865178786975,191.34655064695076,0.7864962304790992,1.0,41.242083579006035,51.71826785909819,143.6578881949825,163.31419136281232,X_A0_U4_P2_L7_I3_T5
L12,A0,U4,P5,I8,T5,position_fusion,5,91.25508842209531,155.95137904594168,1.5523136378223334,102.15856419417466,156.73705943320283,0.7856803872611409,0.6,75.850758949536,55.95658493042256,102.41459868359262,489.56929423548326,X_A0_U4_P5_L12_I8_T5
L12,A0,U4,P4,I0,T5,position_fusion,5,77.74474866334063,138.10682470090575,0.5850760033757135,85.98577802208446,138.8862359430275,0.7794112421217392,0.8,93.69531329457195,23.730975716550518,116.70560980247981,391.8977096646164,X_A0_U4_P4_L12_I0_T5
L7,A0,U4,P2,I8,T5,position_fusion,5,98.39930909804916,190.57192273342002,1.1877273515346962,114.07914630498058,191.34655064695076,0.7746279135307474,0.8,41.23021526205768,51.65039806538532,143.62299819685327,163.46210012869864,X_A0_U4_P2_L7_I8_T5
L4,A0,U4,P2,I0,T4,position_fusion,5,97.48585621148223,190.5798314041824,0.4459055630599449,113.82249796964012,191.34655064695076,0.7667192427683404,1.0,41.22230659129527,51.676403486480446,143.7824157765947,162.93948620961842,X_A0_U4_P2_L4_I0_T4
L11,A0,U4,P5,I4,T5,position_fusion,5,92.2165926157705,155.9723621441914,0.522362735266242,103.26261429834491,156.73705943320283,0.7646972890114284,1.0,75.82977585128629,55.95990995251212,102.11324165547742,472.7976715766965,X_A0_U4_P5_L11_I4_T5
L7,A0,U4,P1,I1,T5,position_fusion,5,91.64183193901863,178.83105721434953,0.7626351566011544,108.58595637649475,179.58127537090328,0.7502181565537512,0.8,52.97108078112816,52.117917809169434,134.4912236948523,232.10495399661949,X_A0_U4_P1_L7_I1_T5
L11,A0,U4,P5,I7,T5,position_fusion,5,92.29230697418494,155.9873590832711,0.7493536099311795,103.06514304183065,156.73705943320283,0.7497003499317316,1.0,75.81477891220659,55.96746013632228,102.07591253004546,464.42065162590353,X_A0_U4_P5_L11_I7_T5
L7,A0,U4,P0,I0,T3,position_fusion,5,105.52421629096266,231.053169525644,0.6072568866105088,132.65219002304912,231.8021379954777,0.7489684698337044,0.8,0.7489684698337044,59.653416537035355,173.0662056191089,81.08115791787301,X_A0_U4_P0_L7_I0_T3
L11,A0,U4,P5,I5,T5,position_fusion,5,91.52293569699864,155.99184145893452,1.3290546952615963,102.64069331274516,156.73705943320283,0.7452179742682972,0.6,75.81029653654316,55.95614888732295,101.72138261064318,475.2635802768069,X_A0_U4_P5_L11_I5_T5
L11,A0,U4,P5,I8,T5,position_fusion,5,91.53271891303162,155.99587291799577,0.6392980984834074,103.2030199589678,156.73705943320283,0.7411865152070789,0.8,75.80626507748194,55.952664505265275,101.89888250371936,457.57772324278557,X_A0_U4_P5_L11_I8_T5
L18,A0,U4,P5,I1,T5,position_fusion,5,91.98695591138342,156.01421703776046,0.8356384229365542,102.4892144162249,156.73705943320283,0.7228423954423647,0.8,75.78792095771723,55.98530316836798,101.84447080540671,485.61299387885504,X_A0_U4_P5_L18_I1_T5
L2,A0,U4,P5,I7,T5,position_fusion,5,92.492717392808,156.022345669209,0.46639115681520515,103.19326404691544,156.73705943320283,0.7147137639938308,1.0,75.77979232626869,55.968749536925316,101.65270509234276,481.11596342460354,X_A0_U4_P5_L2_I7_T5
L7,A0,U4,P1,I2,T3,position_fusion,5,91.1152932074657,178.86889076037534,0.8078525942044393,107.45329450309528,179.58127537090328,0.7123846105279483,0.8,52.933247235102364,52.060379169862564,135.1773528092329,231.580195089275,X_A0_U4_P1_L7_I2_T3
L11,A0,U4,P4,I0,T4,position_fusion,5,78.19936799332444,138.18045690909284,0.27628484492921046,85.87122902738221,138.8862359430275,0.7057790339346468,1.0,93.62168108638485,23.724559137011273,116.68509624701323,390.5291606545025,X_A0_U4_P4_L11_I0_T4
L7,A0,U4,P0,I0,T4,position_fusion,5,105.38432779320229,231.09884654066178,0.8119681791363561,132.59212871059077,231.8021379954777,0.703291454815934,0.8,0.703291454815934,59.62041637337536,172.75154326218018,81.49402539770603,X_A0_U4_P0_L7_I0_T4
L10,A0,U4,P5,I5,T3,position_fusion,5,92.14830298141037,156.0377998566584,2.018617604297613,102.09162560528273,156.73705943320283,0.699259576544432,0.6,75.76433813881928,55.940644312133074,107.30566472336014,448.221157716776,X_A0_U4_P5_L10_I5_T3
L4,A0,U4,P5,I5,T4,position_fusion,5,95.21655783443062,156.0389358631936,3.348919617936623,104.43287025968387,156.73705943320283,0.6981235700092497,0.6,75.76320213228412,55.58881327514293,114.24044656586264,323.3350683528581,X_A0_U4_P5_L4_I5_T4
L7,A0,U4,P2,I1,T4,position_fusion,5,98.81892395253757,190.6490614894509,2.2122670572149077,114.87925518739632,191.34655064695076,0.6974891574998594,0.6,41.15307650602679,51.557922473443384,143.62790061198808,168.91844174692676,X_A0_U4_P2_L7_I1_T4
L7,A0,U4,P4,I7,T4,position_fusion,5,77.13807078542291,138.19585916888815,3.373250279293285,87.12117443064702,138.8862359430275,0.6903767741393552,0.6,93.60627882658956,23.752974562490113,117.12343197732453,388.0259707750508,X_A0_U4_P4_L7_I7_T4
L18,A0,U4,P2,I0,T5,position_fusion,5,97.8861881653265,190.66762577707783,0.3219943204614067,113.89723417583005,191.34655064695076,0.6789248698729523,1.0,41.134512218399884,51.6947206269012,143.51991875777296,163.96230785731936,X_A0_U4_P2_L18_I0_T5
L7,A0,U4,P2,I1,T5,position_fusion,5,98.63988817408634,190.6795936708294,0.7239984632064856,114.83327220384243,191.34655064695076,0.6669569761213723,0.8,41.1225443246483,51.77554390218639,143.8260834278196,161.73468357327482,X_A0_U4_P2_L7_I1_T5
L8,A0,U4,P5,I3,T5,position_fusion,5,92.39955027104672,156.0755697907269,2.895738771742203,103.29417351826073,156.73705943320283,0.6614896424759422,0.6,75.7265682047508,55.900658484818436,105.84236130459813,446.3599861661225,X_A0_U4_P5_L8_I3_T5
L18,A0,U4,P4,I2,T2,position_fusion,5,78.63273184459767,138.2265672382722,2.5885053591277267,89.91821926162204,138.8862359430275,0.6596687047552962,0.8,93.5755707572055,22.130677287586423,118.66855314492963,375.4979764189318,X_A0_U4_P4_L18_I2_T2
L7,A0,U4,P2,I6,T5,position_fusion,5,98.1005424000978,190.68905134934064,1.0197093955707057,114.33746163578856,191.34655064695076,0.6574992976101214,0.8,41.113086646137056,51.64487372475033,143.39745694563018,163.84444637833718,X_A0_U4_P2_L7_I6_T5
L11,A0,U4,P3,I0,T5,position_fusion,5,99.48294307747851,199.62680800212328,0.17374780224458755,117.38324170154917,200.2766290041533,0.6498210020300235,1.0,32.17532999335441,52.93423622685746,158.1150078182149,110.59865551902078,X_A0_U4_P3_L11_I0_T5
L17,A0,U4,P1,I0,T5,position_fusion,5,91.52701949847788,178.93373204112422,0.18492997611599887,107.82325786729716,179.58127537090328,0.647543329779063,1.0,52.86840595435346,52.09049138394912,134.21312762645238,233.31426300308186,X_A0_U4_P1_L17_I0_T5
L4,A0,U4,P5,I2,T4,position_fusion,5,93.40177388281391,156.09311667610655,2.6048576536464774,102.97980258972271,156.73705943320283,0.6439427570962721,0.4,75.70902131937115,55.85813777730006,104.51381887177726,430.1756516368434,X_A0_U4_P5_L4_I2_T4
L8,A0,U4,P2,I5,T4,position_fusion,5,101.73289202523775,190.7076028349848,2.932737552247076,117.34632660129462,191.34655064695076,0.6389478119659657,0.6,41.094535160492896,49.41637776726044,143.50431290768995,187.73844108602952,X_A0_U4_P2_L8_I5_T4
L10,A0,U4,P5,I2,T5,position_fusion,5,92.6293044513624,156.0994632046325,1.1872992784643912,103.25819026239203,156.73705943320283,0.6375962285703224,0.6,75.70267479084518,55.983524958691234,102.04306620718584,462.1944444084643,X_A0_U4_P5_L10_I2_T5
L7,A0,U4,P4,I4,T4,position_fusion,5,79.13571056397507,138.25577746706668,2.6903046603261243,88.41148308588609,138.8862359430275,0.630458475960802,0.4,93.54636052841101,23.79081105932489,118.02835279369393,378.67673829433596,X_A0_U4_P4_L7_I4_T4
L13,A0,U4,P4,I1,T2,position_fusion,5,79.34758015895076,138.26521205807816,5.121049873959246,88.4744581810746,138.8862359430275,0.6210238849493237,0.4,93.53692593739953,21.26091708469159,122.85288020195728,275.16539101686067,X_A0_U4_P4_L13_I1_T2
L7,A0,U4,P2,I4,T5,position_fusion,5,97.89682017399474,190.72566009338087,0.9220278999472136,114.42658469073959,191.34655064695076,0.6208905535699045,0.8,41.07647790209684,51.70217046525231,143.50643179584398,163.7437274545148,X_A0_U4_P2_L7_I4_T5
L7,A0,U4,P1,I4,T5,position_fusion,5,91.27967345807096,178.96118329314726,0.6578590437977074,107.74636951136475,179.58127537090328,0.6200920777560441,0.8,52.84095470233045,52.08030981731751,134.3428520711647,233.37095209035883,X_A0_U4_P1_L7_I4_T5
L10,A0,U4,P5,I7,T3,position_fusion,5,92.19765943615384,156.1172487068563,1.8221838061977567,102.88656343694674,156.73705943320283,0.6198107263465602,0.6,75.68488928862142,55.93833632387699,105.54438485837109,472.0631150168944,X_A0_U4_P5_L10_I7_T3
L10,A0,U4,P4,I0,T4,position_fusion,5,78.12607676896019,138.26857894015075,1.0650318804672165,85.6356283772184,138.8862359430275,0.6176570028767288,0.8,93.53355905532695,23.738126429050176,116.64970029979449,390.6295430117091,X_A0_U4_P4_L10_I0_T4
L10,A0,U4,P4,I1,T5,position_fusion,5,77.25486279547854,138.2976965983415,0.8876814983072467,86.00329848994062,138.8862359430275,0.5885393446859724,0.8,93.50444139713618,23.731427068743745,116.70278360264089,394.8859288656928,X_A0_U4_P4_L10_I1_T5
L7,A0,U4,P5,I8,T4,position_fusion,5,94.09787378749661,156.1540745813291,1.9459707255852925,104.02707753495376,156.73705943320283,0.5829848518737493,0.6,75.64806341414861,55.91141786339191,109.24327586519432,382.1192812432531,X_A0_U4_P5_L7_I8_T4
L10,A0,U4,P2,I0,T4,position_fusion,5,97.59927737935055,190.7660623874663,0.3881684745766537,113.92765022934331,191.34655064695076,0.5804882594844741,1.0,41.03607560801141,51.70708849769102,143.59172284976114,163.3397099539963,X_A0_U4_P2_L10_I0_T4
L7,A0,U4,P4,I2,T3,position_fusion,5,77.26208005857443,138.32237480752988,0.8568727871107776,86.54189373628449,138.8862359430275,0.5638611354975979,0.8,93.47976318794781,23.741457958042087,116.94719324588786,384.1217152693402,X_A0_U4_P4_L7_I2_T3
L7,A0,U4,P3,I0,T4,position_fusion,5,99.445258194662,199.71744426325347,0.9689646659058379,117.49954709816434,200.2766290041533,0.559184740899832,0.6,32.08469373222422,52.955112554242405,158.82071194450174,109.38178135714273,X_A0_U4_P3_L7_I0_T4
L4,A0,U4,P5,I3,T5,position_fusion,5,92.24850097178606,156.17900274994528,1.0693912417656168,102.7269747843806,156.73705943320283,0.5580566832575358,0.8,75.6231352455324,55.96925601972062,101.96344820377973,471.8295519878411,X_A0_U4_P5_L4_I3_T5
L2,A0,U4,P1,I0,T5,position_fusion,5,91.60972997185414,179.0249607007262,0.4553268033260993,107.65457815319606,179.58127537090328,0.5563146701770734,1.0,52.77717729475148,52.0909297370829,134.29811816986785,232.60112194441518,X_A0_U4_P1_L2_I0_T5
L8,A0,U4,P4,I4,T3,position_fusion,5,79.11117771647841,138.3324954148484,3.6010036837003176,88.20427365158022,138.8862359430275,0.5537405281790768,0.6,93.46964258062928,23.727610468451957,117.74290355888795,395.0283352939326,X_A0_U4_P4_L8_I4_T3
L17,A0,U4,P4,I0,T4,position_fusion,5,77.38186554495705,138.34257234502743,1.7643744899963278,85.7545113914841,138.8862359430275,0.5436635980000574,0.6,93.45956565045026,23.725611346318864,116.7149830792199,394.12307235721823,X_A0_U4_P4_L17_I0_T4
L16,A0,U4,P4,I0,T5,position_fusion,5,77.85539070204275,138.34951506237525,0.5700882353873143,85.74948365856878,138.8862359430275,0.5367208806522512,0.8,93.45262293310245,23.726625456069513,116.75987873710021,394.4409287258007,X_A0_U4_P4_L16_I0_T5
L17,A0,U4,P4,I0,T3,position_fusion,5,77.42764187399159,138.35070024786862,1.141622152848433,85.96267449890115,138.8862359430275,0.5355356951588647,0.8,93.45143774760906,23.72760829667367,116.63603600929412,394.6567805143087,X_A0_U4_P4_L17_I0_T3
L12,A0,U4,P2,I0,T5,position_fusion,5,97.88198899877086,190.82014201956474,0.2445392546494753,113.80203533001028,191.34655064695076,0.526408627386013,1.0,40.981995975912945,51.708508801176166,143.64587858991143,163.25105363784547,X_A0_U4_P2_L12_I0_T5
L8,A0,U4,P4,I3,T3,position_fusion,5,76.08216698677202,138.36069962205582,4.025166363087948,86.82785724120305,138.8862359430275,0.5255363209716677,0.6,93.44143837342187,23.808614708204537,119.49836433383966,360.62101976105214,X_A0_U4_P4_L8_I3_T3
L2,A0,U4,P2,I0,T5,position_fusion,5,97.73168372643804,190.83133151467644,0.406880687163822,113.98535928100416,191.34655064695076,0.5152191322743249,0.8,40.97080648080126,51.719086480783474,143.61365384504148,162.88925137799077,X_A0_U4_P2_L2_I0_T5
L7,A0,U4,P3,I0,T3,position_fusion,5,99.68661636194243,199.77277059342026,0.677584024916761,117.52614151319851,200.2766290041533,0.5038584107330564,0.8,32.029367402057446,52.96860262616398,158.94626557807072,108.91647359145604,X_A0_U4_P3_L7_I0_T3
L18,A0,U4,P5,I0,T3,position_fusion,5,92.31270312660794,156.23455138926948,0.8015533247479878,102.43447036121351,156.73705943320283,0.5025080439333578,0.8,75.56758660620821,55.96535057968663,102.11875534258282,474.5984291103182,X_A0_U4_P5_L18_I0_T3
L12,A0,U4,P5,I1,T3,position_fusion,5,92.41372666580999,156.25253501450527,2.5043152929883687,102.53684013387488,156.73705943320283,0.4845244186975549,0.4,75.54960298097242,55.91594762108815,102.45672085166898,489.8484562845032,X_A0_U4_P5_L12_I1_T3
L13,A0,U4,P4,I0,T5,position_fusion,5,78.19672916076277,138.40507702201555,0.7434111511052204,85.9753980804448,138.8862359430275,0.4811589210119337,0.6,93.39706097346213,23.728880496859734,116.73600027122306,395.0326614726877,X_A0_U4_P4_L13_I0_T5
L17,A0,U4,P5,I0,T4,position_fusion,5,92.0399190998046,156.26209181642994,0.6419166241039224,102.81699612950698,156.73705943320283,0.4749676167728808,0.6,75.54004617904775,55.967940726940014,103.8858424151367,464.7957731058562,X_A0_U4_P5_L17_I0_T4
L7,A0,U4,P2,I2,T3,position_fusion,5,98.18895740043205,190.88014746795713,0.6675979614913613,114.43938669248584,191.34655064695076,0.4664031789936189,0.8,40.92199052752055,51.61354769929617,143.74330022540627,164.24985149221462,X_A0_U4_P2_L7_I2_T3
L12,A0,U4,P5,I1,T5,position_fusion,5,91.86369658012715,156.27088563183653,0.7865028387735827,102.48234764996766,156.73705943320283,0.4661738013662841,0.8,75.53125236364114,55.983414341935415,101.66726165763218,482.3826176084867,X_A0_U4_P5_L12_I1_T5
L11,A0,U4,P5,I3,T5,position_fusion,5,92.05943988262361,156.27438822444213,1.3783617127056507,102.73994664249645,156.73705943320283,0.4626712087606791,0.6,75.52774977103554,55.96260536517305,102.16296016280621,473.55472643888004,X_A0_U4_P5_L11_I3_T5
L10,A0,U4,P5,I3,T4,position_fusion,5,92.38493982259689,156.2866770354623,0.5445373904701383,102.58962755914038,156.73705943320283,0.4503823977405375,0.8,75.5154609600154,55.979878830844356,101.92087003343798,441.17174888251765,X_A0_U4_P5_L10_I3_T4
L10,A0,U4,P5,I3,T3,position_fusion,5,92.37836679737276,156.29310038852026,0.5260552079892802,102.72320570382685,156.73705943320283,0.4439590446825662,0.8,75.50903760695743,55.984075095962055,102.18013515698212,450.82514723299647,X_A0_U4_P5_L10_I3_T3
L8,A0,U4,P5,I3,T3,position_fusion,5,94.39848625457654,156.29865383466966,4.688428776829057,103.98229753182252,156.73705943320283,0.438405598533177,0.6,75.50348416080803,55.72298992815165,112.58665649123664,368.91432012703933,X_A0_U4_P5_L8_I3_T3
L8,A0,U4,P4,I0,T5,position_fusion,5,77.83030186518083,138.44812721335316,0.39722738144602077,86.00924077099894,138.8862359430275,0.43810872967432035,1.0,93.35401078212453,23.73665602511149,116.7179459292535,393.2252056202204,X_A0_U4_P4_L8_I0_T5
L7,A0,U4,P1,I6,T5,position_fusion,5,91.57908181582481,179.1471576158025,1.0058253260377983,108.22918709043229,179.58127537090328,0.4341177551007661,0.8,52.65498037967518,52.06753379676802,134.66441283959153,232.07553922522393,X_A0_U4_P1_L7_I6_T5
L7,A0,U4,P2,I2,T4,position_fusion,5,99.05649708315107,190.91296760376056,0.9710557324773303,114.6005478459139,191.34655064695076,0.4335830431902082,0.4,40.889170391717144,51.52390660908242,144.6753104964317,165.60547346380892,X_A0_U4_P2_L7_I2_T4
L7,A0,U4,P1,I7,T5,position_fusion,5,91.63860975540425,179.151773444232,1.5278912881685558,107.92942948533775,179.58127537090328,0.4295019266712984,0.4,52.65036455124571,52.10918902582373,134.34690108222034,232.6474215805003,X_A0_U4_P1_L7_I7_T5
L4,A0,U4,P3,I0,T5,position_fusion,5,99.58097390229769,199.85232305800153,0.22543647596195693,117.66822199447354,200.2766290041533,0.42430594615178163,1.0,31.94981493747617,52.9646044515426,158.70673636279108,109.33749628416811,X_A0_U4_P3_L4_I0_T5
L11,A0,U4,P1,I0,T5,position_fusion,5,91.73225173349911,179.16016981207412,0.3504781754502876,108.14769273218744,179.58127537090328,0.4211055588291458,1.0,52.64196818340356,52.11982933017748,134.2870159760819,231.52497477564603,X_A0_U4_P1_L11_I0_T5
L17,A0,U4,P5,I3,T5,position_fusion,5,91.84223789186751,156.31645397726496,0.4839038455856046,102.62483519549365,156.73705943320283,0.42060545593787424,0.8,75.48568401821274,55.98611616583681,101.75717870355183,485.2482512559418,X_A0_U4_P5_L17_I3_T5
L10,A0,U4,P4,I6,T5,position_fusion,5,77.36134568736864,138.46660107169492,1.2190670218031285,86.10015727032497,138.8862359430275,0.41963487133256194,0.6,93.33553692378277,23.7149555432569,116.51842905435505,393.20349945705226,X_A0_U4_P4_L10_I6_T5
L5,A0,U4,P5,I0,T2,position_fusion,5,93.5365282672867,156.32151001224838,3.366450234518379,103.65904995578853,156.73705943320283,0.41554942095445996,0.6,75.48062798322933,54.66693504621303,113.78881864817549,403.6501172761177,X_A0_U4_P5_L5_I0_T2
L11,A0,U4,P4,I0,T3,position_fusion,5,78.26349913866859,138.4725715084331,0.2562501690046829,85.95068114076597,138.8862359430275,0.4136644345943864,1.0,93.3295664870446,23.72680066537722,116.71119801343738,391.9602435976676,X_A0_U4_P4_L11_I0_T3
L11,A0,U4,P5,I1,T5,position_fusion,5,92.0230041295322,156.32483242287088,0.6944054524712556,102.77251994964311,156.73705943320283,0.41222701033194087,0.8,75.47730557260681,55.959991909589334,102.1173868960781,471.18538050077234,X_A0_U4_P5_L11_I1_T5
L14,A0,U4,P5,I0,T4,position_fusion,5,92.00832699109375,156.32857809931284,1.1031100324809695,102.74941395164838,156.73705943320283,0.4084813338899892,0.6,75.47355989616486,55.96850317710543,103.6726915348371,473.7834975691241,X_A0_U4_P5_L14_I0_T4
L8,A0,U4,P1,I0,T5,position_fusion,5,91.66771403337482,179.17363659264544,0.5847441153675275,107.90235345493313,179.58127537090328,0.40763877825785927,0.8,52.62850140283226,52.12536207651406,134.36762779493642,231.65202578767116,X_A0_U4_P1_L8_I0_T5
L3,A0,U4,P5,I0,T5,position_fusion,5,92.59003537332524,156.33179640990542,0.6528459542976588,103.17529999853562,156.73705943320283,0.4052630232973911,0.6,75.47034158557226,55.99165091241073,101.99580743910116,463.2854060474194,X_A0_U4_P5_L3_I0_T5
L7,A0,U4,P4,I2,T4,position_fusion,5,77.4179930136705,138.4849170679739,1.8723264023051929,86.61499384246879,138.8862359430275,0.4013188750535903,0.6,93.3172209275038,23.756246072462414,116.90324639844316,379.78002156293775,X_A0_U4_P4_L7_I2_T4
L17,A0,U4,P2,I0,T5,position_fusion,5,97.98690101694577,190.9470625855266,0.20156254663993928,113.93029136266935,191.34655064695076,0.3994880614241708,1.0,40.855075409951105,51.708350846105226,143.6711569902278,163.39725559736704,X_A0_U4_P2_L17_I0_T5
