mode,position,anchor,dropped_frames,frames
B3_frame_exhaustive_t1.3_g2,ID02,C,324,1201
B3_frame_exhaustive_t1.3_g2,ID02,D,189,1201
B3_frame_exhaustive_t1.3_g2,ID02,E,628,1201
B3_frame_exhaustive_t1.3_g2,ID02,F,46,1201
B3_frame_exhaustive_t1.3_g2,ID02,G,407,1201
B3_frame_exhaustive_t1.3_g2,ID02,H,46,1201
B3_frame_exhaustive_t1.3_g2,ID03,A,85,1201
B3_frame_exhaustive_t1.3_g2,ID03,B,997,1201
B3_frame_exhaustive_t1.3_g2,ID03,C,60,1201
B3_frame_exhaustive_t1.3_g2,ID03,D,1081,1201
B3_frame_exhaustive_t1.3_g2,ID03,E,66,1201
B3_frame_exhaustive_t1.3_g2,ID03,F,39,1201
B3_frame_exhaustive_t1.3_g2,ID03,G,7,1201
B3_frame_exhaustive_t1.3_g2,ID03,H,67,1201
B3_frame_exhaustive_t1.3_g2,ID04,A,72,1201
B3_frame_exhaustive_t1.3_g2,ID04,B,5,1201
B3_frame_exhaustive_t1.3_g2,ID04,C,206,1201
B3_frame_exhaustive_t1.3_g2,ID04,D,9,1201
B3_frame_exhaustive_t1.3_g2,ID04,E,48,1201
B3_frame_exhaustive_t1.3_g2,ID04,F,961,1201
B3_frame_exhaustive_t1.3_g2,ID04,G,132,1201
B3_frame_exhaustive_t1.3_g2,ID04,H,969,1201
B3_frame_exhaustive_t1.3_g2,ID05,A,1181,1200
B3_frame_exhaustive_t1.3_g2,ID05,B,12,1200
B3_frame_exhaustive_t1.3_g2,ID05,C,41,1200
B3_frame_exhaustive_t1.3_g2,ID05,D,133,1200
B3_frame_exhaustive_t1.3_g2,ID05,E,14,1200
B3_frame_exhaustive_t1.3_g2,ID05,F,72,1200
B3_frame_exhaustive_t1.3_g2,ID05,G,918,1200
B3_frame_exhaustive_t1.3_g2,ID05,H,29,1200
B3_frame_exhaustive_t1.3_g2,ID06,A,738,1201
B3_frame_exhaustive_t1.3_g2,ID06,B,296,1201
B3_frame_exhaustive_t1.3_g2,ID06,C,960,1201
B3_frame_exhaustive_t1.3_g2,ID06,D,204,1201
B3_frame_exhaustive_t1.3_g2,ID06,E,38,1201
B3_frame_exhaustive_t1.3_g2,ID06,F,41,1201
B3_frame_exhaustive_t1.3_g2,ID06,G,76,1201
B3_frame_exhaustive_t1.3_g2,ID06,H,49,1201
B3_frame_exhaustive_t1.3_g2,ID07,A,103,1201
B3_frame_exhaustive_t1.3_g2,ID07,B,99,1201
B3_frame_exhaustive_t1.3_g2,ID07,C,1013,1201
B3_frame_exhaustive_t1.3_g2,ID07,D,66,1201
B3_frame_exhaustive_t1.3_g2,ID07,E,966,1201
B3_frame_exhaustive_t1.3_g2,ID07,F,54,1201
B3_frame_exhaustive_t1.3_g2,ID07,G,76,1201
B3_frame_exhaustive_t1.3_g2,ID07,H,24,1201
B3_frame_exhaustive_t1.3_g2,ID08,A,41,1201
B3_frame_exhaustive_t1.3_g2,ID08,B,1139,1201
B3_frame_exhaustive_t1.3_g2,ID08,C,924,1201
B3_frame_exhaustive_t1.3_g2,ID08,D,18,1201
B3_frame_exhaustive_t1.3_g2,ID08,E,118,1201
B3_frame_exhaustive_t1.3_g2,ID08,F,46,1201
B3_frame_exhaustive_t1.3_g2,ID08,G,61,1201
B3_frame_exhaustive_t1.3_g2,ID08,H,55,1201
B3_frame_exhaustive_t1.3_g2,ID09,A,178,1201
B3_frame_exhaustive_t1.3_g2,ID09,B,30,1201
B3_frame_exhaustive_t1.3_g2,ID09,C,26,1201
B3_frame_exhaustive_t1.3_g2,ID09,D,915,1201
B3_frame_exhaustive_t1.3_g2,ID09,E,383,1201
B3_frame_exhaustive_t1.3_g2,ID09,F,438,1201
B3_frame_exhaustive_t1.3_g2,ID09,G,410,1201
B3_frame_exhaustive_t1.3_g2,ID09,H,22,1201
B3_frame_exhaustive_t1.3_g2,ID10,A,48,1201
B3_frame_exhaustive_t1.3_g2,ID10,B,91,1201
B3_frame_exhaustive_t1.3_g2,ID10,C,93,1201
B3_frame_exhaustive_t1.3_g2,ID10,D,122,1201
B3_frame_exhaustive_t1.3_g2,ID10,E,217,1201
B3_frame_exhaustive_t1.3_g2,ID10,F,748,1201
B3_frame_exhaustive_t1.3_g2,ID10,G,905,1201
B3_frame_exhaustive_t1.3_g2,ID10,H,178,1201
B3_frame_exhaustive_t1.3_g2,ID11,A,173,1201
B3_frame_exhaustive_t1.3_g2,ID11,B,298,1201
B3_frame_exhaustive_t1.3_g2,ID11,C,1173,1201
B3_frame_exhaustive_t1.3_g2,ID11,D,62,1201
B3_frame_exhaustive_t1.3_g2,ID11,E,99,1201
B3_frame_exhaustive_t1.3_g2,ID11,F,325,1201
B3_frame_exhaustive_t1.3_g2,ID11,G,140,1201
B3_frame_exhaustive_t1.3_g2,ID11,H,132,1201
B3_frame_exhaustive_t1.3_g2,ID12,A,261,1201
B3_frame_exhaustive_t1.3_g2,ID12,B,233,1201
B3_frame_exhaustive_t1.3_g2,ID12,C,1144,1201
B3_frame_exhaustive_t1.3_g2,ID12,D,37,1201
B3_frame_exhaustive_t1.3_g2,ID12,E,474,1201
B3_frame_exhaustive_t1.3_g2,ID12,F,126,1201
B3_frame_exhaustive_t1.3_g2,ID12,G,79,1201
B3_frame_exhaustive_t1.3_g2,ID12,H,48,1201
B3_frame_exhaustive_t1.3_g2,ID13,A,322,1200
B3_frame_exhaustive_t1.3_g2,ID13,B,48,1200
B3_frame_exhaustive_t1.3_g2,ID13,C,703,1200
B3_frame_exhaustive_t1.3_g2,ID13,D,235,1200
B3_frame_exhaustive_t1.3_g2,ID13,E,254,1200
B3_frame_exhaustive_t1.3_g2,ID13,F,399,1200
B3_frame_exhaustive_t1.3_g2,ID13,G,282,1200
B3_frame_exhaustive_t1.3_g2,ID13,H,117,1200
B3_frame_exhaustive_t1.3_g2,ID14,A,60,1201
B3_frame_exhaustive_t1.3_g2,ID14,B,265,1201
B3_frame_exhaustive_t1.3_g2,ID14,C,131,1201
B3_frame_exhaustive_t1.3_g2,ID14,D,114,1201
B3_frame_exhaustive_t1.3_g2,ID14,E,1038,1201
B3_frame_exhaustive_t1.3_g2,ID14,F,47,1201
B3_frame_exhaustive_t1.3_g2,ID14,G,733,1201
B3_frame_exhaustive_t1.3_g2,ID14,H,10,1201
B3_frame_exhaustive_t1.3_g2,ID15,A,437,1201
B3_frame_exhaustive_t1.3_g2,ID15,B,12,1201
B3_frame_exhaustive_t1.3_g2,ID15,C,686,1201
B3_frame_exhaustive_t1.3_g2,ID15,D,54,1201
B3_frame_exhaustive_t1.3_g2,ID15,E,420,1201
B3_frame_exhaustive_t1.3_g2,ID15,F,50,1201
B3_frame_exhaustive_t1.3_g2,ID15,G,698,1201
B3_frame_exhaustive_t1.3_g2,ID15,H,39,1201
B3_frame_exhaustive_t1.3_g2,ID16,A,380,1201
B3_frame_exhaustive_t1.3_g2,ID16,B,217,1201
B3_frame_exhaustive_t1.3_g2,ID16,C,178,1201
B3_frame_exhaustive_t1.3_g2,ID16,D,42,1201
B3_frame_exhaustive_t1.3_g2,ID16,E,544,1201
B3_frame_exhaustive_t1.3_g2,ID16,F,215,1201
B3_frame_exhaustive_t1.3_g2,ID16,G,802,1201
B3_frame_exhaustive_t1.3_g2,ID16,H,24,1201
B3_frame_exhaustive_t1.3_g2,ID17,A,595,1199
B3_frame_exhaustive_t1.3_g2,ID17,B,522,1199
B3_frame_exhaustive_t1.3_g2,ID17,C,27,1199
B3_frame_exhaustive_t1.3_g2,ID17,D,412,1199
B3_frame_exhaustive_t1.3_g2,ID17,E,257,1199
B3_frame_exhaustive_t1.3_g2,ID17,F,289,1199
B3_frame_exhaustive_t1.3_g2,ID17,G,103,1199
B3_frame_exhaustive_t1.3_g2,ID17,H,39,1199
B3_frame_exhaustive_t1.3_g2,ID18,A,918,1199
B3_frame_exhaustive_t1.3_g2,ID18,B,234,1199
B3_frame_exhaustive_t1.3_g2,ID18,C,110,1199
B3_frame_exhaustive_t1.3_g2,ID18,D,287,1199
B3_frame_exhaustive_t1.3_g2,ID18,E,121,1199
B3_frame_exhaustive_t1.3_g2,ID18,F,98,1199
B3_frame_exhaustive_t1.3_g2,ID18,G,460,1199
B3_frame_exhaustive_t1.3_g2,ID18,H,168,1199
B3_frame_exhaustive_t1.3_g2,ID19,A,1,1201
B3_frame_exhaustive_t1.3_g2,ID19,B,115,1201
B3_frame_exhaustive_t1.3_g2,ID19,C,16,1201
B3_frame_exhaustive_t1.3_g2,ID19,D,23,1201
B3_frame_exhaustive_t1.3_g2,ID19,E,1115,1201
B3_frame_exhaustive_t1.3_g2,ID19,F,3,1201
B3_frame_exhaustive_t1.3_g2,ID19,G,1100,1201
B3_frame_exhaustive_t1.3_g2,ID19,H,27,1201
B3_frame_exhaustive_t1.3_g2,ID20,A,25,1201
B3_frame_exhaustive_t1.3_g2,ID20,B,22,1201
B3_frame_exhaustive_t1.3_g2,ID20,C,61,1201
B3_frame_exhaustive_t1.3_g2,ID20,D,73,1201
B3_frame_exhaustive_t1.3_g2,ID20,E,37,1201
B3_frame_exhaustive_t1.3_g2,ID20,F,1098,1201
B3_frame_exhaustive_t1.3_g2,ID20,G,38,1201
B3_frame_exhaustive_t1.3_g2,ID20,H,1044,1201
B3_frame_exhaustive_t1.3_g2,ID21,A,156,1201
B3_frame_exhaustive_t1.3_g2,ID21,B,65,1201
B3_frame_exhaustive_t1.3_g2,ID21,C,65,1201
B3_frame_exhaustive_t1.3_g2,ID21,D,1035,1201
B3_frame_exhaustive_t1.3_g2,ID21,E,273,1201
B3_frame_exhaustive_t1.3_g2,ID21,F,168,1201
B3_frame_exhaustive_t1.3_g2,ID21,G,602,1201
B3_frame_exhaustive_t1.3_g2,ID21,H,38,1201
B3_frame_exhaustive_t1.3_g2,ID22,A,1198,1201
B3_frame_exhaustive_t1.3_g2,ID22,B,7,1201
B3_frame_exhaustive_t1.3_g2,ID22,C,14,1201
B3_frame_exhaustive_t1.3_g2,ID22,D,22,1201
B3_frame_exhaustive_t1.3_g2,ID22,E,48,1201
B3_frame_exhaustive_t1.3_g2,ID22,F,83,1201
B3_frame_exhaustive_t1.3_g2,ID22,G,1012,1201
B3_frame_exhaustive_t1.3_g2,ID22,H,18,1201
B3_frame_exhaustive_t1.3_g2,ID23,A,244,1201
B3_frame_exhaustive_t1.3_g2,ID23,B,1100,1201
B3_frame_exhaustive_t1.3_g2,ID23,C,12,1201
B3_frame_exhaustive_t1.3_g2,ID23,D,68,1201
B3_frame_exhaustive_t1.3_g2,ID23,E,55,1201
B3_frame_exhaustive_t1.3_g2,ID23,F,163,1201
B3_frame_exhaustive_t1.3_g2,ID23,G,671,1201
B3_frame_exhaustive_t1.3_g2,ID23,H,89,1201
B3_frame_exhaustive_t1.3_g2,ID24,A,344,1201
B3_frame_exhaustive_t1.3_g2,ID24,B,18,1201
B3_frame_exhaustive_t1.3_g2,ID24,C,1188,1201
B3_frame_exhaustive_t1.3_g2,ID24,D,110,1201
B3_frame_exhaustive_t1.3_g2,ID24,E,630,1201
B3_frame_exhaustive_t1.3_g2,ID24,F,64,1201
B3_frame_exhaustive_t1.3_g2,ID24,G,33,1201
B3_frame_exhaustive_t1.3_g2,ID24,H,15,1201
B3_frame_exhaustive_t1.3_g3,ID01,A,1058,1201
B3_frame_exhaustive_t1.3_g3,ID01,B,10,1201
B3_frame_exhaustive_t1.3_g3,ID01,C,100,1201
B3_frame_exhaustive_t1.3_g3,ID01,D,10,1201
B3_frame_exhaustive_t1.3_g3,ID01,E,602,1201
B3_frame_exhaustive_t1.3_g3,ID01,F,46,1201
B3_frame_exhaustive_t1.3_g3,ID01,G,80,1201
B3_frame_exhaustive_t1.3_g3,ID01,H,496,1201
B3_frame_exhaustive_t1.3_g3,ID02,A,706,1201
B3_frame_exhaustive_t1.3_g3,ID02,B,38,1201
B3_frame_exhaustive_t1.3_g3,ID02,C,324,1201
B3_frame_exhaustive_t1.3_g3,ID02,D,189,1201
B3_frame_exhaustive_t1.3_g3,ID02,E,628,1201
B3_frame_exhaustive_t1.3_g3,ID02,F,46,1201
B3_frame_exhaustive_t1.3_g3,ID02,G,407,1201
B3_frame_exhaustive_t1.3_g3,ID02,H,46,1201
B3_frame_exhaustive_t1.3_g3,ID03,A,86,1201
B3_frame_exhaustive_t1.3_g3,ID03,B,996,1201
B3_frame_exhaustive_t1.3_g3,ID03,C,60,1201
B3_frame_exhaustive_t1.3_g3,ID03,D,1080,1201
B3_frame_exhaustive_t1.3_g3,ID03,E,66,1201
B3_frame_exhaustive_t1.3_g3,ID03,F,39,1201
B3_frame_exhaustive_t1.3_g3,ID03,G,8,1201
B3_frame_exhaustive_t1.3_g3,ID03,H,67,1201
B3_frame_exhaustive_t1.3_g3,ID04,A,87,1201
B3_frame_exhaustive_t1.3_g3,ID04,B,5,1201
B3_frame_exhaustive_t1.3_g3,ID04,C,208,1201
B3_frame_exhaustive_t1.3_g3,ID04,D,9,1201
B3_frame_exhaustive_t1.3_g3,ID04,E,36,1201
B3_frame_exhaustive_t1.3_g3,ID04,F,957,1201
B3_frame_exhaustive_t1.3_g3,ID04,G,133,1201
B3_frame_exhaustive_t1.3_g3,ID04,H,967,1201
B3_frame_exhaustive_t1.3_g3,ID05,A,1181,1200
B3_frame_exhaustive_t1.3_g3,ID05,B,12,1200
B3_frame_exhaustive_t1.3_g3,ID05,C,41,1200
B3_frame_exhaustive_t1.3_g3,ID05,D,133,1200
B3_frame_exhaustive_t1.3_g3,ID05,E,14,1200
B3_frame_exhaustive_t1.3_g3,ID05,F,72,1200
B3_frame_exhaustive_t1.3_g3,ID05,G,918,1200
B3_frame_exhaustive_t1.3_g3,ID05,H,29,1200
B3_frame_exhaustive_t1.3_g3,ID06,A,736,1201
B3_frame_exhaustive_t1.3_g3,ID06,B,298,1201
B3_frame_exhaustive_t1.3_g3,ID06,C,958,1201
B3_frame_exhaustive_t1.3_g3,ID06,D,202,1201
B3_frame_exhaustive_t1.3_g3,ID06,E,38,1201
B3_frame_exhaustive_t1.3_g3,ID06,F,45,1201
B3_frame_exhaustive_t1.3_g3,ID06,G,76,1201
B3_frame_exhaustive_t1.3_g3,ID06,H,49,1201
B3_frame_exhaustive_t1.3_g3,ID07,A,103,1201
B3_frame_exhaustive_t1.3_g3,ID07,B,99,1201
B3_frame_exhaustive_t1.3_g3,ID07,C,1013,1201
B3_frame_exhaustive_t1.3_g3,ID07,D,66,1201
B3_frame_exhaustive_t1.3_g3,ID07,E,966,1201
B3_frame_exhaustive_t1.3_g3,ID07,F,54,1201
B3_frame_exhaustive_t1.3_g3,ID07,G,76,1201
B3_frame_exhaustive_t1.3_g3,ID07,H,24,1201
B3_frame_exhaustive_t1.3_g3,ID08,A,41,1201
B3_frame_exhaustive_t1.3_g3,ID08,B,1139,1201
B3_frame_exhaustive_t1.3_g3,ID08,C,924,1201
B3_frame_exhaustive_t1.3_g3,ID08,D,18,1201
B3_frame_exhaustive_t1.3_g3,ID08,E,118,1201
B3_frame_exhaustive_t1.3_g3,ID08,F,46,1201
B3_frame_exhaustive_t1.3_g3,ID08,G,61,1201
B3_frame_exhaustive_t1.3_g3,ID08,H,55,1201
B3_frame_exhaustive_t1.3_g3,ID09,A,178,1201
B3_frame_exhaustive_t1.3_g3,ID09,B,34,1201
B3_frame_exhaustive_t1.3_g3,ID09,C,26,1201
B3_frame_exhaustive_t1.3_g3,ID09,D,911,1201
B3_frame_exhaustive_t1.3_g3,ID09,E,383,1201
B3_frame_exhaustive_t1.3_g3,ID09,F,441,1201
B3_frame_exhaustive_t1.3_g3,ID09,G,407,1201
B3_frame_exhaustive_t1.3_g3,ID09,H,22,1201
B3_frame_exhaustive_t1.3_g3,ID10,A,48,1201
B3_frame_exhaustive_t1.3_g3,ID10,B,91,1201
B3_frame_exhaustive_t1.3_g3,ID10,C,93,1201
B3_frame_exhaustive_t1.3_g3,ID10,D,122,1201
B3_frame_exhaustive_t1.3_g3,ID10,E,217,1201
B3_frame_exhaustive_t1.3_g3,ID10,F,748,1201
B3_frame_exhaustive_t1.3_g3,ID10,G,905,1201
B3_frame_exhaustive_t1.3_g3,ID10,H,178,1201
B3_frame_exhaustive_t1.3_g3,ID11,A,173,1201
B3_frame_exhaustive_t1.3_g3,ID11,B,298,1201
B3_frame_exhaustive_t1.3_g3,ID11,C,1173,1201
B3_frame_exhaustive_t1.3_g3,ID11,D,62,1201
B3_frame_exhaustive_t1.3_g3,ID11,E,99,1201
B3_frame_exhaustive_t1.3_g3,ID11,F,325,1201
B3_frame_exhaustive_t1.3_g3,ID11,G,140,1201
B3_frame_exhaustive_t1.3_g3,ID11,H,132,1201
B3_frame_exhaustive_t1.3_g3,ID12,A,261,1201
B3_frame_exhaustive_t1.3_g3,ID12,B,233,1201
B3_frame_exhaustive_t1.3_g3,ID12,C,1144,1201
B3_frame_exhaustive_t1.3_g3,ID12,D,37,1201
B3_frame_exhaustive_t1.3_g3,ID12,E,474,1201
B3_frame_exhaustive_t1.3_g3,ID12,F,126,1201
B3_frame_exhaustive_t1.3_g3,ID12,G,79,1201
B3_frame_exhaustive_t1.3_g3,ID12,H,48,1201
B3_frame_exhaustive_t1.3_g3,ID13,A,322,1200
B3_frame_exhaustive_t1.3_g3,ID13,B,48,1200
B3_frame_exhaustive_t1.3_g3,ID13,C,703,1200
B3_frame_exhaustive_t1.3_g3,ID13,D,235,1200
B3_frame_exhaustive_t1.3_g3,ID13,E,254,1200
B3_frame_exhaustive_t1.3_g3,ID13,F,399,1200
B3_frame_exhaustive_t1.3_g3,ID13,G,282,1200
B3_frame_exhaustive_t1.3_g3,ID13,H,117,1200
B3_frame_exhaustive_t1.3_g3,ID14,A,60,1201
B3_frame_exhaustive_t1.3_g3,ID14,B,265,1201
B3_frame_exhaustive_t1.3_g3,ID14,C,131,1201
B3_frame_exhaustive_t1.3_g3,ID14,D,114,1201
B3_frame_exhaustive_t1.3_g3,ID14,E,1038,1201
B3_frame_exhaustive_t1.3_g3,ID14,F,47,1201
B3_frame_exhaustive_t1.3_g3,ID14,G,733,1201
B3_frame_exhaustive_t1.3_g3,ID14,H,10,1201
B3_frame_exhaustive_t1.3_g3,ID15,A,437,1201
B3_frame_exhaustive_t1.3_g3,ID15,B,12,1201
B3_frame_exhaustive_t1.3_g3,ID15,C,686,1201
B3_frame_exhaustive_t1.3_g3,ID15,D,54,1201
B3_frame_exhaustive_t1.3_g3,ID15,E,420,1201
B3_frame_exhaustive_t1.3_g3,ID15,F,50,1201
B3_frame_exhaustive_t1.3_g3,ID15,G,698,1201
B3_frame_exhaustive_t1.3_g3,ID15,H,39,1201
B3_frame_exhaustive_t1.3_g3,ID16,A,380,1201
B3_frame_exhaustive_t1.3_g3,ID16,B,217,1201
B3_frame_exhaustive_t1.3_g3,ID16,C,178,1201
B3_frame_exhaustive_t1.3_g3,ID16,D,42,1201
B3_frame_exhaustive_t1.3_g3,ID16,E,544,1201
B3_frame_exhaustive_t1.3_g3,ID16,F,215,1201
B3_frame_exhaustive_t1.3_g3,ID16,G,802,1201
B3_frame_exhaustive_t1.3_g3,ID16,H,24,1201
B3_frame_exhaustive_t1.3_g3,ID17,A,594,1199
B3_frame_exhaustive_t1.3_g3,ID17,B,521,1199
B3_frame_exhaustive_t1.3_g3,ID17,C,27,1199
B3_frame_exhaustive_t1.3_g3,ID17,D,413,1199
B3_frame_exhaustive_t1.3_g3,ID17,E,258,1199
B3_frame_exhaustive_t1.3_g3,ID17,F,289,1199
B3_frame_exhaustive_t1.3_g3,ID17,G,103,1199
B3_frame_exhaustive_t1.3_g3,ID17,H,39,1199
B3_frame_exhaustive_t1.3_g3,ID18,A,918,1199
B3_frame_exhaustive_t1.3_g3,ID18,B,234,1199
B3_frame_exhaustive_t1.3_g3,ID18,C,110,1199
B3_frame_exhaustive_t1.3_g3,ID18,D,287,1199
B3_frame_exhaustive_t1.3_g3,ID18,E,121,1199
B3_frame_exhaustive_t1.3_g3,ID18,F,98,1199
B3_frame_exhaustive_t1.3_g3,ID18,G,460,1199
B3_frame_exhaustive_t1.3_g3,ID18,H,168,1199
B3_frame_exhaustive_t1.3_g3,ID19,A,1,1201
B3_frame_exhaustive_t1.3_g3,ID19,B,115,1201
B3_frame_exhaustive_t1.3_g3,ID19,C,16,1201
B3_frame_exhaustive_t1.3_g3,ID19,D,23,1201
B3_frame_exhaustive_t1.3_g3,ID19,E,1115,1201
B3_frame_exhaustive_t1.3_g3,ID19,F,3,1201
B3_frame_exhaustive_t1.3_g3,ID19,G,1100,1201
B3_frame_exhaustive_t1.3_g3,ID19,H,27,1201
B3_frame_exhaustive_t1.3_g3,ID20,A,25,1201
B3_frame_exhaustive_t1.3_g3,ID20,B,22,1201
B3_frame_exhaustive_t1.3_g3,ID20,C,61,1201
B3_frame_exhaustive_t1.3_g3,ID20,D,73,1201
B3_frame_exhaustive_t1.3_g3,ID20,E,37,1201
B3_frame_exhaustive_t1.3_g3,ID20,F,1098,1201
B3_frame_exhaustive_t1.3_g3,ID20,G,38,1201
B3_frame_exhaustive_t1.3_g3,ID20,H,1044,1201
B3_frame_exhaustive_t1.3_g3,ID21,A,156,1201
B3_frame_exhaustive_t1.3_g3,ID21,B,65,1201
B3_frame_exhaustive_t1.3_g3,ID21,C,65,1201
B3_frame_exhaustive_t1.3_g3,ID21,D,1035,1201
B3_frame_exhaustive_t1.3_g3,ID21,E,273,1201
B3_frame_exhaustive_t1.3_g3,ID21,F,168,1201
B3_frame_exhaustive_t1.3_g3,ID21,G,602,1201
B3_frame_exhaustive_t1.3_g3,ID21,H,38,1201
B3_frame_exhaustive_t1.3_g3,ID22,A,1198,1201
B3_frame_exhaustive_t1.3_g3,ID22,B,7,1201
B3_frame_exhaustive_t1.3_g3,ID22,C,14,1201
B3_frame_exhaustive_t1.3_g3,ID22,D,22,1201
B3_frame_exhaustive_t1.3_g3,ID22,E,48,1201
B3_frame_exhaustive_t1.3_g3,ID22,F,83,1201
B3_frame_exhaustive_t1.3_g3,ID22,G,1012,1201
B3_frame_exhaustive_t1.3_g3,ID22,H,18,1201
B3_frame_exhaustive_t1.3_g3,ID23,A,244,1201
B3_frame_exhaustive_t1.3_g3,ID23,B,1100,1201
B3_frame_exhaustive_t1.3_g3,ID23,C,12,1201
B3_frame_exhaustive_t1.3_g3,ID23,D,68,1201
B3_frame_exhaustive_t1.3_g3,ID23,E,55,1201
B3_frame_exhaustive_t1.3_g3,ID23,F,163,1201
B3_frame_exhaustive_t1.3_g3,ID23,G,671,1201
B3_frame_exhaustive_t1.3_g3,ID23,H,89,1201
B3_frame_exhaustive_t1.3_g3,ID24,A,344,1201
B3_frame_exhaustive_t1.3_g3,ID24,B,18,1201
B3_frame_exhaustive_t1.3_g3,ID24,C,1188,1201
B3_frame_exhaustive_t1.3_g3,ID24,D,110,1201
B3_frame_exhaustive_t1.3_g3,ID24,E,630,1201
B3_frame_exhaustive_t1.3_g3,ID24,F,64,1201
B3_frame_exhaustive_t1.3_g3,ID24,G,33,1201
B3_frame_exhaustive_t1.3_g3,ID24,H,15,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,A,1058,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,B,11,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,C,98,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,D,10,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,E,602,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,F,46,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,G,80,1201
B3_frame_exhaustive_t1.5_g1.5,ID01,H,497,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,A,674,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,B,34,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,C,297,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,D,177,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,E,607,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,F,48,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,G,381,1201
B3_frame_exhaustive_t1.5_g1.5,ID02,H,40,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,A,51,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,B,1062,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,C,48,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,D,1107,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,E,36,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,F,10,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,G,3,1201
B3_frame_exhaustive_t1.5_g1.5,ID03,H,53,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,A,88,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,B,3,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,C,73,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,D,7,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,E,40,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,F,1087,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,G,18,1201
B3_frame_exhaustive_t1.5_g1.5,ID04,H,1085,1201
B3_frame_exhaustive_t1.5_g1.5,ID05,A,1180,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,B,11,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,C,42,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,D,134,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,E,14,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,F,72,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,G,913,1200
B3_frame_exhaustive_t1.5_g1.5,ID05,H,32,1200
B3_frame_exhaustive_t1.5_g1.5,ID06,A,740,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,B,292,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,C,968,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,D,205,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,E,34,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,F,37,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,G,76,1201
B3_frame_exhaustive_t1.5_g1.5,ID06,H,50,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,A,79,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,B,57,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,C,973,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,D,60,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,E,934,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,F,29,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,G,71,1201
B3_frame_exhaustive_t1.5_g1.5,ID07,H,20,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,A,44,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,B,1129,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,C,924,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,D,24,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,E,128,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,F,35,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,G,58,1201
B3_frame_exhaustive_t1.5_g1.5,ID08,H,54,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,A,266,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,B,32,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,C,29,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,D,713,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,E,433,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,F,342,1201
B3_frame_exhaustive_t1.5_g1.5,ID09,G,420,1201
