method,registration,position,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID03,-551.7581732082926,1698.4667687393683,-222.44778154233472,2.2446967917073835,72.90531873936834,33.84731845766527,33.9216690400297,72.90531873936834,80.41060334899996
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID04,-293.51969086372753,88.54555112566621,474.1543923331949,27.659124136272453,-93.6182388743338,-5.779427666805134,28.256484780339573,93.6182388743338,97.78958831119694
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID05,-244.89918038995825,1066.2304090924572,459.13161564891675,-59.917290593025854,-37.3562074671197,-14.572413285032553,61.66390306296624,37.3562074671197,72.09662389658331
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID06,-175.54488898215334,1613.7073857189366,507.8969159899568,17.686366017846666,-71.24516428106335,31.373935989956806,36.01571049443768,71.24516428106335,79.83110193311158
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID07,274.40190139562606,132.07556441879095,46.611172728890324,-77.74564860437397,-79.48979058120906,-7.184693271109673,78.0769216498366,79.48979058120906,111.42096975416791
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID08,370.0775739467872,1186.245752652392,-92.52693654515656,-21.82296605321278,53.96535265239186,-20.995007545156568,30.282539344989857,53.96535265239186,61.88126918606207
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID09,400.47813760113536,1548.0025311586498,-26.07788582143803,-8.331802398864625,-20.182818841350354,36.34790267856197,37.29060150150355,20.182818841350354,42.40206524129109
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID10,46.19410537237627,179.94172805906123,-982.5821023181088,-19.30513962762373,-58.70800194093877,-44.38868231810886,48.40499492800344,58.70800194093877,76.08990094537717
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID11,-86.29189113642394,1100.375416288593,-929.7983798281007,-22.386096636423943,-33.124433711407164,27.191915171899268,35.22126592459557,33.124433711407164,48.35044655463365
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID12,11.914884170297682,1562.718037939745,-913.5735834860382,55.60356867029768,-27.412012060255165,42.78395651396181,70.15856172885164,27.412012060255165,75.323583219684
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID13,-196.53674261723245,1093.0236924829223,-185.724006373169,-6.908587617232456,-46.073907517077714,12.242153626830998,14.05698788104724,46.073907517077714,48.17057049880289
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID14,-184.78647549086986,1038.3705431674534,-162.35510382755592,13.908844509130148,-94.25725683254655,32.33548117244408,35.1999900317123,94.25725683254655,100.61545489550444
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID15,-202.8476631343849,1092.5643703253536,-192.99522201544596,-2.6823281343849033,-39.69072967464649,-8.682637015445948,9.087522751691184,39.69072967464649,40.717773660508115
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID16,-196.75887141196768,1084.3827739160147,-183.80942696073134,-11.904216411967667,-37.67442608398528,1.9707280392686641,12.0662395711224,37.67442608398528,39.559531318575935
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID17,-173.5506212884453,254.3104527349069,-305.14347757153746,6.847778711554696,44.85179773490691,23.059757428462547,24.055030366681212,44.85179773490691,50.89526742237392
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID18,-326.6670579712421,275.6706249175729,-243.3263532104188,-31.2427579712421,68.76477491757294,-19.32494321041881,36.73640368538439,68.76477491757294,77.96253988422896
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID19,-202.54965080748752,218.5189381440849,-102.11461374766486,-14.019095807487531,12.558368144084909,12.020481252335145,18.466916818929334,12.558368144084909,22.332479200474403
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID20,-63.40312784170385,229.23477364282044,-240.24608501070952,16.79286365829614,26.674643642820456,-19.553420010709516,25.774726069569365,26.674643642820456,37.09276368016813
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID21,-205.1965893534408,1570.4323494574476,-221.96461140752695,6.856875646559189,-28.21195054255236,4.970133592473047,8.46870542405423,28.21195054255236,29.455612792383487
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID22,-279.5419523202287,1471.9850351556272,-282.80797503296003,-46.704282320228685,-127.33616484437289,-47.63389503296003,66.71040355940504,127.33616484437289,143.75248457098743
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID23,-242.46696843082918,1576.494135108641,-238.09014958232183,-11.589638430829183,-23.170114891358708,-14.848669582321833,18.83620734973796,23.170114891358708,29.860625100641897
B2_frame_greedy_tau3_t1.5_g3,anchor_only_3d_rigid,ID24,-202.08981256659922,1510.408874908985,-201.62897458389853,16.11266243340077,-89.1726250910151,24.442200416101485,29.275229322305847,89.1726250910151,93.85518695040957
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID01,-469.7114676942508,138.28641044971357,-348.0782622328568,72.50387665509015,-44.256390134365745,35.24579869757514,80.61686210617799,44.256390134365745,91.96578996328853
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID02,-539.4203346925265,1086.3563583384491,-201.38267210357958,3.809645307473488,-19.232641661550815,58.53868789642041,58.66252106757152,19.232641661550815,61.734802852887555
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID03,-554.5661604734773,1700.6684674880962,-221.10788016322977,-0.5632904734773092,75.10701748809629,35.187219836770225,35.19172823262174,75.10701748809629,82.94288282882329
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID04,-286.76257270492727,66.96058627783088,477.6465907481854,34.41624229507272,-115.20320372216912,-2.2872292518146082,34.49216072332246,115.20320372216912,120.25592417513205
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID05,-203.49812960904057,1121.6764533643905,492.5838020717631,-18.516239812108182,18.089836804813558,18.8797731378138,26.444223764648786,18.089836804813558,32.03964990663292
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID06,-180.66607473939894,1647.6649804513347,503.6382952023762,12.565180260601068,-37.28756954866526,27.115315202376166,29.885181503641746,37.28756954866526,47.78584430929477
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID07,273.50674025537046,131.06007136794065,45.78807795671196,-78.64080974462956,-80.50528363205936,-8.007788043288038,79.04746439094205,80.50528363205936,112.8255393043418
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID08,385.07967261063504,1194.0747730655362,-93.05385658331647,-6.820867389364935,61.79437306553609,-21.521927583316483,22.576926248823618,61.79437306553609,65.78952911677871
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID09,405.88414826181565,1545.9842204225217,-26.203823017290915,-2.92579173818433,-22.20112957747847,36.22196548270909,36.33993726915054,22.20112957747847,42.584987909377006
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID10,51.03272106288341,184.2476494550997,-979.484205986394,-14.466523937116591,-54.402080544900315,-41.2907859863941,43.75167793579312,54.402080544900315,69.81257544175826
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID11,-88.77528778774865,1105.7743246259665,-934.812163734842,-24.869493287748654,-27.725525374033623,22.17813126515796,33.32208281011186,27.725525374033623,43.34819442687474
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID12,3.4986126428946136,1581.8689194203187,-927.1541285652967,47.187297142894614,-8.261130579681549,29.2034114347033,55.49306489171768,8.261130579681549,56.10460346113266
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID13,-197.31482363218106,1094.0935515794708,-183.56197907798833,-7.6866686321810676,-45.004048420529216,14.404180922011676,16.3268276984539,45.004048420529216,47.87410236163535
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID14,-187.18459817197322,1045.6444651652544,-165.37624688917754,11.510721828026789,-86.98333483474562,29.31433811082246,31.493287155802435,86.98333483474562,92.50906806822401
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID15,-201.58754822972776,1090.6955026904727,-192.0368267932315,-1.4222132297277597,-41.55959730952736,-7.724241793231499,7.854081852840396,41.55959730952736,42.29523294983952
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID16,-193.0459260044987,1088.5110823844511,-181.63374832543127,-8.191271004498702,-33.54611761554884,4.146406674568738,9.180937260435307,33.54611761554884,34.77975871187558
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID17,-174.6127647501977,253.85640354141435,-305.6473297437358,5.785635249802311,44.39774854141436,22.555905256264225,23.28609965565988,44.39774854141436,50.13384597973692
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID18,-329.29715816680846,274.93221438811287,-247.5590313312523,-33.87285816680844,68.02636438811288,-23.557621331252307,41.25932674166406,68.02636438811288,79.5607836502363
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID19,-211.78784822901923,206.29221956518404,-102.75021925457213,-23.25729322901924,0.3316495651840512,11.384875745427877,25.894344635063003,0.3316495651840512,25.89646839848057
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID20,-61.2284902359213,214.06537101661064,-242.2756792965165,18.96750126407869,11.505241016610654,-21.583014296516495,28.73312740246808,11.505241016610654,30.950980294277635
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID21,-208.65949983663165,1589.5028634812954,-214.70828016735618,3.3939651633683354,-9.141436518704495,12.226464832643813,12.688791976939088,9.141436518704495,15.638775638122633
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID22,-244.79745695948793,1506.8812770974553,-252.53246600227362,-11.959786959487928,-92.43992290254482,-17.35838600227362,21.079612632120785,92.43992290254482,94.81291797507708
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID23,-225.27405852043432,1600.153252139795,-240.15063743020255,5.603271479565677,0.48900213979527507,-16.909157430202555,17.813372961713018,0.48900213979527507,17.82008359592661
B2_frame_greedy_tau3_t2_g1.5,anchor_only_3d_rigid,ID24,-205.91337919495527,1518.6489608104666,-205.80198672779943,12.289095805044724,-80.93253918953337,20.26918827220058,23.703625649243648,80.93253918953337,84.33230560458333
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID01,-469.7114676942508,138.28641044971357,-348.0782622328568,72.50387665509015,-44.256390134365745,35.24579869757514,80.61686210617799,44.256390134365745,91.96578996328853
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID02,-539.4203346925265,1086.3563583384491,-201.38267210357958,3.809645307473488,-19.232641661550815,58.53868789642041,58.66252106757152,19.232641661550815,61.734802852887555
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID03,-554.5661604734773,1700.6684674880962,-221.10788016322977,-0.5632904734773092,75.10701748809629,35.187219836770225,35.19172823262174,75.10701748809629,82.94288282882329
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID04,-286.80151324024007,66.93823493927152,477.6214564454133,34.377301759759916,-115.22555506072848,-2.3123635545867387,34.45498369597892,115.22555506072848,120.26668050853962
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID05,-203.49812960904057,1121.6764533643905,492.5838020717631,-18.516239812108182,18.089836804813558,18.8797731378138,26.444223764648786,18.089836804813558,32.03964990663292
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID06,-180.66607473939894,1647.6649804513347,503.6382952023762,12.565180260601068,-37.28756954866526,27.115315202376166,29.885181503641746,37.28756954866526,47.78584430929477
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID07,273.50674025537046,131.06007136794065,45.78807795671196,-78.64080974462956,-80.50528363205936,-8.007788043288038,79.04746439094205,80.50528363205936,112.8255393043418
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID08,385.07967261063504,1194.0747730655362,-93.05385658331647,-6.820867389364935,61.79437306553609,-21.521927583316483,22.576926248823618,61.79437306553609,65.78952911677871
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID09,405.88414826181565,1545.9842204225217,-26.203823017290915,-2.92579173818433,-22.20112957747847,36.22196548270909,36.33993726915054,22.20112957747847,42.584987909377006
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID10,51.03272106288341,184.2476494550997,-979.484205986394,-14.466523937116591,-54.402080544900315,-41.2907859863941,43.75167793579312,54.402080544900315,69.81257544175826
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID11,-88.77528778774865,1105.7743246259665,-934.812163734842,-24.869493287748654,-27.725525374033623,22.17813126515796,33.32208281011186,27.725525374033623,43.34819442687474
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID12,3.4986126428946136,1581.8689194203187,-927.1541285652967,47.187297142894614,-8.261130579681549,29.2034114347033,55.49306489171768,8.261130579681549,56.10460346113266
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID13,-197.31482363218106,1094.0935515794708,-183.56197907798833,-7.6866686321810676,-45.004048420529216,14.404180922011676,16.3268276984539,45.004048420529216,47.87410236163535
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID14,-187.18459817197322,1045.6444651652544,-165.37624688917754,11.510721828026789,-86.98333483474562,29.31433811082246,31.493287155802435,86.98333483474562,92.50906806822401
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID15,-201.58754822972776,1090.6955026904727,-192.0368267932315,-1.4222132297277597,-41.55959730952736,-7.724241793231499,7.854081852840396,41.55959730952736,42.29523294983952
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID16,-193.0459260044987,1088.5110823844511,-181.63374832543127,-8.191271004498702,-33.54611761554884,4.146406674568738,9.180937260435307,33.54611761554884,34.77975871187558
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID17,-174.6127647501977,253.85640354141435,-305.6473297437358,5.785635249802311,44.39774854141436,22.555905256264225,23.28609965565988,44.39774854141436,50.13384597973692
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID18,-329.29715816680846,274.93221438811287,-247.5590313312523,-33.87285816680844,68.02636438811288,-23.557621331252307,41.25932674166406,68.02636438811288,79.5607836502363
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID19,-211.78784822901923,206.29221956518404,-102.75021925457213,-23.25729322901924,0.3316495651840512,11.384875745427877,25.894344635063003,0.3316495651840512,25.89646839848057
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID20,-61.2284902359213,214.06537101661064,-242.2756792965165,18.96750126407869,11.505241016610654,-21.583014296516495,28.73312740246808,11.505241016610654,30.950980294277635
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID21,-208.65949983663165,1589.5028634812954,-214.70828016735618,3.3939651633683354,-9.141436518704495,12.226464832643813,12.688791976939088,9.141436518704495,15.638775638122633
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID22,-244.79745695948793,1506.8812770974553,-252.53246600227362,-11.959786959487928,-92.43992290254482,-17.35838600227362,21.079612632120785,92.43992290254482,94.81291797507708
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID23,-225.27405852043432,1600.153252139795,-240.15063743020255,5.603271479565677,0.48900213979527507,-16.909157430202555,17.813372961713018,0.48900213979527507,17.82008359592661
B2_frame_greedy_tau3_t2_g2,anchor_only_3d_rigid,ID24,-205.91337919495527,1518.6489608104666,-205.80198672779943,12.289095805044724,-80.93253918953337,20.26918827220058,23.703625649243648,80.93253918953337,84.33230560458333
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID01,-469.7114676942508,138.28641044971357,-348.0782622328568,72.50387665509015,-44.256390134365745,35.24579869757514,80.61686210617799,44.256390134365745,91.96578996328853
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID02,-539.4203346925265,1086.3563583384491,-201.38267210357958,3.809645307473488,-19.232641661550815,58.53868789642041,58.66252106757152,19.232641661550815,61.734802852887555
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID03,-554.5661604734773,1700.6684674880962,-221.10788016322977,-0.5632904734773092,75.10701748809629,35.187219836770225,35.19172823262174,75.10701748809629,82.94288282882329
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID04,-286.80151324024007,66.93823493927152,477.6214564454133,34.377301759759916,-115.22555506072848,-2.3123635545867387,34.45498369597892,115.22555506072848,120.26668050853962
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID05,-203.49812960904057,1121.6764533643905,492.5838020717631,-18.516239812108182,18.089836804813558,18.8797731378138,26.444223764648786,18.089836804813558,32.03964990663292
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID06,-180.66607473939894,1647.6649804513347,503.6382952023762,12.565180260601068,-37.28756954866526,27.115315202376166,29.885181503641746,37.28756954866526,47.78584430929477
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID07,273.50674025537046,131.06007136794065,45.78807795671196,-78.64080974462956,-80.50528363205936,-8.007788043288038,79.04746439094205,80.50528363205936,112.8255393043418
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID08,385.07967261063504,1194.0747730655362,-93.05385658331647,-6.820867389364935,61.79437306553609,-21.521927583316483,22.576926248823618,61.79437306553609,65.78952911677871
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID09,405.88414826181565,1545.9842204225217,-26.203823017290915,-2.92579173818433,-22.20112957747847,36.22196548270909,36.33993726915054,22.20112957747847,42.584987909377006
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID10,51.03272106288341,184.2476494550997,-979.484205986394,-14.466523937116591,-54.402080544900315,-41.2907859863941,43.75167793579312,54.402080544900315,69.81257544175826
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID11,-88.77528778774865,1105.7743246259665,-934.812163734842,-24.869493287748654,-27.725525374033623,22.17813126515796,33.32208281011186,27.725525374033623,43.34819442687474
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID12,3.4986126428946136,1581.8689194203187,-927.1541285652967,47.187297142894614,-8.261130579681549,29.2034114347033,55.49306489171768,8.261130579681549,56.10460346113266
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID13,-197.31482363218106,1094.0935515794708,-183.56197907798833,-7.6866686321810676,-45.004048420529216,14.404180922011676,16.3268276984539,45.004048420529216,47.87410236163535
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID14,-187.18459817197322,1045.6444651652544,-165.37624688917754,11.510721828026789,-86.98333483474562,29.31433811082246,31.493287155802435,86.98333483474562,92.50906806822401
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID15,-201.58754822972776,1090.6955026904727,-192.0368267932315,-1.4222132297277597,-41.55959730952736,-7.724241793231499,7.854081852840396,41.55959730952736,42.29523294983952
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID16,-193.0459260044987,1088.5110823844511,-181.63374832543127,-8.191271004498702,-33.54611761554884,4.146406674568738,9.180937260435307,33.54611761554884,34.77975871187558
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID17,-174.6127647501977,253.85640354141435,-305.6473297437358,5.785635249802311,44.39774854141436,22.555905256264225,23.28609965565988,44.39774854141436,50.13384597973692
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID18,-329.29715816680846,274.93221438811287,-247.5590313312523,-33.87285816680844,68.02636438811288,-23.557621331252307,41.25932674166406,68.02636438811288,79.5607836502363
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID19,-211.78784822901923,206.29221956518404,-102.75021925457213,-23.25729322901924,0.3316495651840512,11.384875745427877,25.894344635063003,0.3316495651840512,25.89646839848057
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID20,-61.2284902359213,214.06537101661064,-242.2756792965165,18.96750126407869,11.505241016610654,-21.583014296516495,28.73312740246808,11.505241016610654,30.950980294277635
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID21,-208.65949983663165,1589.5028634812954,-214.70828016735618,3.3939651633683354,-9.141436518704495,12.226464832643813,12.688791976939088,9.141436518704495,15.638775638122633
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID22,-244.79745695948793,1506.8812770974553,-252.53246600227362,-11.959786959487928,-92.43992290254482,-17.35838600227362,21.079612632120785,92.43992290254482,94.81291797507708
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID23,-225.27405852043432,1600.153252139795,-240.15063743020255,5.603271479565677,0.48900213979527507,-16.909157430202555,17.813372961713018,0.48900213979527507,17.82008359592661
B2_frame_greedy_tau3_t2_g3,anchor_only_3d_rigid,ID24,-205.91337919495527,1518.6489608104666,-205.80198672779943,12.289095805044724,-80.93253918953337,20.26918827220058,23.703625649243648,80.93253918953337,84.33230560458333
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID01,-467.64054890609475,134.0575287799275,-337.93727236776226,74.57479544324622,-48.48527180415181,45.386788562669665,87.30040487554739,48.48527180415181,99.8608145037731
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID02,-534.9568950770899,1092.2486890019568,-194.24326181535662,8.273084922910016,-13.340310998043151,65.67809818464337,66.19710352646358,13.340310998043151,67.52792320823917
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID03,-552.0443544040852,1699.8698221107304,-223.5413071048988,1.9585155959148324,74.30837211073049,32.753792895101185,32.812295444766164,74.30837211073049,81.23041855180492
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID04,-296.8747085795102,118.09070234154942,474.42226306361476,24.304106420489802,-64.07308765845059,-5.5115569363852615,24.921212826857165,64.07308765845059,68.74901752642727
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID05,-258.3310689084569,1051.5778825675827,449.86708395423307,-73.34917911152453,-52.00873399199418,-23.836944979716236,77.12523596268944,52.00873399199418,93.02263398630753
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID06,-172.11380058041073,1606.6265589370448,512.4448834936645,21.11745441958928,-78.32599106295515,35.9219034936645,41.6692936317809,78.32599106295515,88.72029591793361
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID07,272.9427836435816,132.8631298609178,44.7453649341021,-79.20476635641842,-78.7022251390822,-9.050501065897897,79.72017676296666,78.7022251390822,112.02386721123956
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID08,364.30942813624984,1183.609519395568,-92.06120787331565,-27.591111863750143,51.329119395567886,-20.52927887331566,34.39070724681798,51.329119395567886,61.78510534797851
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID09,395.6071782425356,1543.0604996147867,-30.29968383907567,-13.202761757464373,-25.12485038521345,32.126104660924334,34.73326242536148,25.12485038521345,42.867909041477496
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID10,45.18210308256289,179.6157793587322,-983.4518184202627,-20.317141917437112,-59.03395064126781,-45.25839842026278,49.60956443328771,59.03395064126781,77.11106413204378
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID11,-87.76188491686389,1103.1524331718415,-932.1885813299698,-23.856090416863893,-30.347416828158657,24.801713670030153,34.41276000189095,30.347416828158657,45.88249948607588
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID12,12.598550994648349,1560.6257123480484,-910.8922955450467,56.28723549464835,-29.5043376519518,45.46524445495322,72.3556586106343,29.5043376519518,78.13992112396221
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID13,-195.0823714299122,1090.9511194839938,-186.94707278757824,-5.454216429912208,-48.14648051600625,11.019087212421766,12.295070551212024,48.14648051600625,49.6915721821865
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID14,-183.85966662411397,1030.3860708330858,-159.41482745838198,14.83565337588604,-102.24172916691418,35.27575754161802,38.26846849854929,102.24172916691418,109.16889146760211
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID15,-203.52510183395498,1093.6580885888907,-193.08430106364085,-3.3597668339549784,-38.597011411109406,-8.771716063640838,9.393137701517984,38.597011411109406,39.723548755731635
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID16,-199.5401052848713,1081.2730499718627,-184.77409160485854,-14.68545028487128,-40.78415002813722,1.0060633951414673,14.719871386138859,40.78415002813722,43.35921478927028
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID17,-172.60449092633678,254.7214368041005,-303.8938516303899,7.7939090736632295,45.26278180410051,24.30938336961009,25.52824197744932,45.26278180410051,51.965474645237464
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID18,-324.592175256705,274.86300261264375,-240.04142968721703,-29.167875256704974,67.95715261264377,-16.04001968721704,33.28734261783317,67.95715261264377,75.67180300333254
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID19,-173.78136105735666,264.2667968353645,-103.59028151666575,14.74919394264333,58.30622683536453,10.544813483334252,18.130962835878698,58.30622683536453,61.060198993558785
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID20,-69.01219503490108,269.3409563434656,-235.44505527091746,11.183796465098908,66.78082634346563,-14.75239027091746,18.51243695676555,66.78082634346563,69.2992719239844
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID21,-203.7836130125586,1557.8191920262852,-228.0405037597211,8.269851987441399,-40.825107973714694,-1.1057587597211125,8.343449785843289,40.825107973714694,41.668964414709805
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID22,-281.7059801124151,1468.6636733992968,-284.9045752231393,-48.86831011241509,-130.65752660070325,-49.730495223139314,69.72254935371951,130.65752660070325,148.09666824677498
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID23,-247.63679039111673,1567.7862523517456,-234.67506202396112,-16.759460391116733,-31.877997648254222,-11.433582023961122,20.288082967595965,31.877997648254222,37.78641349165278
B2_frame_greedy_tau4_t1.3_g1.5,anchor_only_3d_rigid,ID24,-201.67007036403947,1508.5666225198443,-200.0083735452181,16.532404635960518,-91.01487748015575,26.06280145478192,30.864057133152656,91.01487748015575,96.1056603194956
B2_frame_greedy_tau4_t1.3_g2,anchor_only_3d_rigid,ID01,-467.64054890609475,134.0575287799275,-337.93727236776226,74.57479544324622,-48.48527180415181,45.386788562669665,87.30040487554739,48.48527180415181,99.8608145037731
B2_frame_greedy_tau4_t1.3_g2,anchor_only_3d_rigid,ID02,-535.0091198955324,1092.3017005204533,-194.25586085685768,8.220860104467533,-13.287299479546618,65.66549914314231,66.17809545896021,13.287299479546618,67.49883440500591
B2_frame_greedy_tau4_t1.3_g2,anchor_only_3d_rigid,ID03,-552.0443544040852,1699.8698221107304,-223.5413071048988,1.9585155959148324,74.30837211073049,32.753792895101185,32.812295444766164,74.30837211073049,81.23041855180492
