capture_id,rank,coarse_beta_s,coarse_score_median_3d_mm,n_overlap,layout,tag_method
R07,4,40.149804,145.17244862952603,2401,v4-io,T1
R07,5,4.499804,145.2039592332518,2401,v4-io,T1
R08,1,44.847477000000005,96.37256779289903,2401,v4-io,T1
R08,2,39.79747700000001,147.33690319361745,2401,v4-io,T1
R08,3,34.747477,148.0331196325995,2401,v4-io,T1
R08,4,29.747477,150.0207047478096,2401,v4-io,T1
R08,5,9.597477000000001,155.05644606416368,2401,v4-io,T1
R09,1,44.947439,125.90007221254228,2400,v4-io,T1
R09,2,50.047439000000004,185.59688380823633,2400,v4-io,T1
R09,3,39.897439000000006,185.90922807026294,2400,v4-io,T1
R09,4,14.697439000000001,212.79936770758866,2400,v4-io,T1
R09,5,55.047439000000004,218.45744721577506,2400,v4-io,T1
R10,1,45.335709,90.30887120768813,2400,v4-io,T1
R10,2,40.135709000000006,121.92594542702219,2400,v4-io,T1
R10,3,34.935709,125.039181815494,2400,v4-io,T1
R10,4,19.285709,130.01230487906946,2400,v4-io,T1
R10,5,14.035709,133.2025893272342,2400,v4-io,T1
R11,1,45.497481,93.42572483585816,2401,v4-io,T1
R11,2,40.297481000000005,104.64780369368081,2401,v4-io,T1
R11,3,35.097481,111.11582113081523,2401,v4-io,T1
R11,4,29.947481000000003,112.94428679340294,2401,v4-io,T1
R11,5,4.047480999999999,115.46463319228226,2401,v4-io,T1
R12,1,46.89982500000001,101.665705237575,2400,v4-io,T1
R12,2,41.799825000000006,117.26270796491764,2400,v4-io,T1
R12,3,36.599825,124.62391577055314,2400,v4-io,T1
R12,4,31.399825000000003,137.10285904210792,2400,v4-io,T1
R12,5,26.249825,148.02531855911886,2400,v4-io,T1
R13,1,44.89856400000001,101.41058654673002,2401,v4-io,T1
R13,2,39.698564000000005,110.38822635072324,2401,v4-io,T1
R13,3,34.498564,113.76874201186261,2401,v4-io,T1
R13,4,50.098564,114.10633509577588,2401,v4-io,T1
R13,5,29.298564,117.4456753795917,2401,v4-io,T1
R14,1,45.598682000000004,88.43160610233842,2401,v4-io,T1
R14,2,40.29868200000001,98.63964525301641,2401,v4-io,T1
R14,3,50.89868200000001,99.19166420515349,2401,v4-io,T1
R14,4,34.998682,108.00788089791173,2401,v4-io,T1
R14,5,29.698682,114.68466328023501,2401,v4-io,T1
R15,1,43.64745200000001,94.75356112179585,2400,v4-io,T1
R15,2,38.347452000000004,106.20188427445214,2400,v4-io,T1
R15,3,32.997452,111.0313343048152,2400,v4-io,T1
R15,4,27.597452,122.385869268537,2400,v4-io,T1
R15,5,22.297452,131.95915938866574,2400,v4-io,T1
R16,1,44.499039,103.05166978330308,2401,v4-io,T1
R16,2,39.249039,108.64318590979941,2401,v4-io,T1
R16,3,33.949039000000006,111.28477041926882,2401,v4-io,T1
R16,4,28.649039000000002,118.78186636585971,2401,v4-io,T1
R16,5,23.399039000000002,121.65053298550022,2401,v4-io,T1
R17,1,45.54838,102.36675131233469,2401,v4-io,T1
R17,2,40.24838,112.48871964310314,2401,v4-io,T1
R17,3,34.94838,124.37980597128701,2401,v4-io,T1
R17,4,29.648380000000003,134.86322011094163,2401,v4-io,T1
R17,5,24.348380000000002,148.29368566567368,2401,v4-io,T1
R01,1,37.697956000000005,108.82098263964858,2401,v4-io,T2
R01,2,41.497956,122.16965280654225,2401,v4-io,T2
R01,3,33.897956,124.29652252958196,2401,v4-io,T2
R01,4,30.147956,135.13208848160812,2401,v4-io,T2
R01,5,45.247956,135.4292426619291,2401,v4-io,T2
R02,1,46.497358,117.79073205957485,2401,v4-io,T2
R02,2,42.297358,138.137300189626,2401,v4-io,T2
R02,3,50.747358,139.597101590443,2401,v4-io,T2
R02,4,38.097358,140.49430333171676,2401,v4-io,T2
R02,5,33.897358,152.12182384165808,2401,v4-io,T2
R03,1,46.347582,112.4028272584977,2251,v4-io,T2
R03,2,50.597582,148.8101663730469,2208,v4-io,T2
R03,3,42.14758200000001,149.80215836845434,2293,v4-io,T2
R03,4,37.997582,180.8770205040579,2334,v4-io,T2
R03,5,54.797582000000006,181.11753935753399,2166,v4-io,T2
R04,1,47.298211,107.50607452292837,2400,v4-io,T2
R04,2,43.098211,135.41293516618487,2400,v4-io,T2
R04,3,34.648210999999996,136.39245826786114,2400,v4-io,T2
R04,4,38.898211,140.86181287142324,2400,v4-io,T2
R04,5,30.498211,143.90382524143618,2400,v4-io,T2
R05,1,48.697578,114.5445315828915,2401,v4-io,T2
R05,2,44.547578,143.1200782944929,2401,v4-io,T2
R05,3,40.347578,155.25410534358426,2401,v4-io,T2
R05,4,36.147577999999996,169.2772366698607,2401,v4-io,T2
R05,5,31.947578000000004,186.78547072458323,2401,v4-io,T2
R06,1,45.498791,121.86752452296537,2401,v4-io,T2
R06,2,30.448791000000003,181.577966622605,2401,v4-io,T2
R06,3,40.448791,182.48460933668093,2401,v4-io,T2
R06,4,35.398790999999996,187.58398399058285,2401,v4-io,T2
R06,5,25.398791000000003,212.40003418861602,2401,v4-io,T2
R07,1,45.249804,105.8309855156131,2401,v4-io,T2
R07,2,9.649804,142.78123811293182,2401,v4-io,T2
R07,3,14.749804,144.72546317336858,2401,v4-io,T2
R07,4,4.499804,145.13927064074096,2401,v4-io,T2
R07,5,40.149804,145.1977823585929,2401,v4-io,T2
R08,1,44.847477000000005,96.5317929680603,2401,v4-io,T2
R08,2,39.79747700000001,147.3635829083646,2401,v4-io,T2
R08,3,34.747477,148.4498645549648,2401,v4-io,T2
R08,4,29.747477,150.26588090386525,2401,v4-io,T2
R08,5,9.597477000000001,155.05605775462567,2401,v4-io,T2
R09,1,44.947439,125.79554020025174,2400,v4-io,T2
R09,2,50.047439000000004,184.85676963847277,2400,v4-io,T2
R09,3,39.897439000000006,186.05879474507861,2400,v4-io,T2
R09,4,14.697439000000001,213.1547975831111,2400,v4-io,T2
R09,5,55.047439000000004,218.15725878157627,2400,v4-io,T2
R10,1,45.335709,90.51580924754754,2400,v4-io,T2
R10,2,40.135709000000006,122.022058458439,2400,v4-io,T2
R10,3,34.935709,125.0345208247569,2400,v4-io,T2
R10,4,19.285709,130.17757719011678,2400,v4-io,T2
R10,5,14.035709,133.16865436950565,2400,v4-io,T2
R11,1,45.497481,93.52613175216278,2401,v4-io,T2
R11,2,40.297481000000005,104.4150815236302,2401,v4-io,T2
R11,3,35.097481,110.95947448778412,2401,v4-io,T2
R11,4,29.947481000000003,112.86480159506146,2401,v4-io,T2
R11,5,4.047480999999999,115.36769742793092,2401,v4-io,T2
R12,1,46.89982500000001,101.86794702570776,2400,v4-io,T2
R12,2,41.799825000000006,117.30707495513693,2400,v4-io,T2
R12,3,36.599825,124.36818759426883,2400,v4-io,T2
R12,4,31.399825000000003,137.47402568329994,2400,v4-io,T2
R12,5,26.249825,148.15424651931923,2400,v4-io,T2
R13,1,44.89856400000001,100.99985117018495,2401,v4-io,T2
R13,2,39.698564000000005,110.38199675565066,2401,v4-io,T2
R13,3,34.498564,113.71924988892712,2401,v4-io,T2
R13,4,50.098564,113.84552015197605,2401,v4-io,T2
R13,5,29.248564,116.96762714031793,2401,v4-io,T2
R14,1,45.598682000000004,88.23604144547713,2401,v4-io,T2
R14,2,40.29868200000001,98.63964275577608,2401,v4-io,T2
R14,3,50.89868200000001,99.42367497344392,2401,v4-io,T2
R14,4,34.998682,107.81123607286456,2401,v4-io,T2
R14,5,29.698682,114.6949269260437,2401,v4-io,T2
R15,1,43.64745200000001,94.56604972889107,2400,v4-io,T2
R15,2,38.347452000000004,105.89514052951986,2400,v4-io,T2
R15,3,32.997452,110.81446664405718,2400,v4-io,T2
R15,4,27.647452,122.2208003663564,2400,v4-io,T2
R15,5,22.297452,131.1454790934235,2400,v4-io,T2
R16,1,44.499039,102.93574715730004,2401,v4-io,T2
R16,2,39.249039,108.91478318808669,2401,v4-io,T2
R16,3,33.949039000000006,111.30382229505483,2401,v4-io,T2
R16,4,28.649039000000002,118.86051725788587,2401,v4-io,T2
R16,5,23.399039000000002,121.67091344020209,2401,v4-io,T2
R17,1,45.54838,102.35782097741797,2401,v4-io,T2
R17,2,40.24838,112.11911105289572,2401,v4-io,T2
R17,3,34.94838,124.20166063607616,2401,v4-io,T2
R17,4,29.648380000000003,134.62898914683768,2401,v4-io,T2
R17,5,24.348380000000002,147.70693362367638,2401,v4-io,T2
R01,1,37.697956000000005,109.68723602085078,2401,v4-io,T3
R01,2,41.497956,124.37323945263165,2401,v4-io,T3
R01,3,33.897956,126.46167543197312,2401,v4-io,T3
R01,4,45.247956,136.76220766854092,2401,v4-io,T3
R01,5,30.147956,138.9952573496059,2401,v4-io,T3
R02,1,46.497358,118.53973884350948,2401,v4-io,T3
R02,2,42.297358,139.27285514958504,2401,v4-io,T3
R02,3,50.747358,140.02012559115627,2401,v4-io,T3
R02,4,38.097358,141.03151770581886,2401,v4-io,T3
R02,5,29.697358,154.32047229359932,2401,v4-io,T3
R03,1,46.347582,109.47917905938098,2251,v4-io,T3
R03,2,50.597582,144.89962409876804,2208,v4-io,T3
R03,3,42.14758200000001,146.45398940786794,2293,v4-io,T3
R03,4,54.797582000000006,176.88709343149768,2166,v4-io,T3
R03,5,37.997582,177.88643317613372,2334,v4-io,T3
R04,1,47.298211,108.43932112610743,2400,v4-io,T3
R04,2,43.098211,136.98434217605774,2400,v4-io,T3
R04,3,34.648210999999996,137.19609276932385,2400,v4-io,T3
R04,4,38.898211,142.22152942895445,2400,v4-io,T3
R04,5,30.498211,144.76495598964453,2400,v4-io,T3
R05,1,48.697578,108.06944139653964,2401,v4-io,T3
R05,2,44.547578,139.77713578517017,2401,v4-io,T3
R05,3,40.347578,151.47672755377266,2401,v4-io,T3
R05,4,36.147577999999996,167.59455316816374,2401,v4-io,T3
R05,5,31.947578000000004,183.61243526298324,2401,v4-io,T3
R06,1,45.498791,122.27874358168486,2401,v4-io,T3
R06,2,30.448791000000003,183.7596740949548,2401,v4-io,T3
R06,3,40.448791,184.23249353723335,2401,v4-io,T3
R06,4,35.348791,191.29839867287214,2401,v4-io,T3
R06,5,25.398791000000003,214.16135552273425,2401,v4-io,T3
R07,1,45.249804,103.00097802705778,2401,v4-io,T3
R07,2,9.649804,141.0719790428003,2401,v4-io,T3
R07,3,40.149804,142.37718068946617,2401,v4-io,T3
R07,4,4.499804,142.7637650779855,2401,v4-io,T3
R07,5,14.699804,143.59480460294404,2401,v4-io,T3
R08,1,44.847477000000005,97.097037862864,2401,v4-io,T3
R08,2,34.747477,147.2056317040758,2401,v4-io,T3
R08,3,39.79747700000001,148.22943008293666,2401,v4-io,T3
R08,4,29.747477,150.93041897503258,2401,v4-io,T3
R08,5,9.597477000000001,153.97180533036945,2401,v4-io,T3
R09,1,44.947439,125.54216159223373,2400,v4-io,T3
R09,2,49.997439,184.714571198292,2400,v4-io,T3
R09,3,39.897439000000006,184.74492509434438,2400,v4-io,T3
R09,4,14.597439000000001,211.2750282985009,2400,v4-io,T3
R09,5,55.097439,216.49162393779667,2400,v4-io,T3
R10,1,45.335709,88.58382957213016,2400,v4-io,T3
R10,2,40.135709000000006,119.10507851041666,2400,v4-io,T3
R10,3,34.935709,122.44329834285772,2400,v4-io,T3
R10,4,19.285709,129.05388524678295,2400,v4-io,T3
R10,5,14.035709,130.59070587528146,2400,v4-io,T3
R11,1,45.497481,93.4103327603065,2401,v4-io,T3
R11,2,40.297481000000005,102.88240129545797,2401,v4-io,T3
R11,3,35.097481,109.21833907491386,2401,v4-io,T3
R11,4,29.947481000000003,111.93962142804831,2401,v4-io,T3
R11,5,3.997481,114.2408338894595,2401,v4-io,T3
R12,1,46.89982500000001,99.87600470656744,2400,v4-io,T3
R12,2,41.749825,114.49561978535898,2400,v4-io,T3
R12,3,36.599825,121.01801012817944,2400,v4-io,T3
R12,4,31.449825000000004,133.40057928658075,2400,v4-io,T3
R12,5,26.249825,143.2609649167942,2400,v4-io,T3
R13,1,44.89856400000001,102.33715917387501,2401,v4-io,T3
R13,2,39.698564000000005,113.85556057413658,2401,v4-io,T3
R13,3,34.498564,115.56927652386611,2401,v4-io,T3
R13,4,50.098564,115.91443480944311,2401,v4-io,T3
R13,5,29.248564,118.84858746861127,2401,v4-io,T3
R14,1,45.598682000000004,92.6360806724407,2401,v4-io,T3
R14,2,50.89868200000001,102.80448040261356,2401,v4-io,T3
R14,3,40.29868200000001,103.0133629896048,2401,v4-io,T3
R14,4,34.998682,110.95746452107444,2401,v4-io,T3
R14,5,29.698682,118.84264992312886,2401,v4-io,T3
R15,1,43.64745200000001,97.39770005568718,2400,v4-io,T3
R15,2,38.29745200000001,108.67661345531167,2400,v4-io,T3
R15,3,32.947452000000006,113.058908039523,2400,v4-io,T3
R15,4,27.597452,124.46688167611445,2400,v4-io,T3
R15,5,0.797452,133.8401171186134,2400,v4-io,T3
R16,1,44.499039,99.18490897189929,2401,v4-io,T3
R16,2,39.199039000000006,105.39549466066394,2401,v4-io,T3
R16,3,33.949039000000006,107.53992024431994,2401,v4-io,T3
R16,4,28.649039000000002,114.49778315857692,2401,v4-io,T3
R16,5,23.399039000000002,118.12580251308265,2401,v4-io,T3
R17,1,45.54838,102.29959019364955,2401,v4-io,T3
R17,2,40.24838,112.6360551793672,2401,v4-io,T3
R17,3,34.94838,124.57849052130412,2401,v4-io,T3
R17,4,29.648380000000003,135.34028354519083,2401,v4-io,T3
R17,5,24.348380000000002,147.37558955759388,2401,v4-io,T3
R01,1,37.697956000000005,107.38845371530168,2401,v4-io,T4
R01,2,41.497956,121.26074818218602,2401,v4-io,T4
R01,3,33.897956,123.2405560617573,2401,v4-io,T4
R01,4,45.247956,133.76779628204798,2401,v4-io,T4
R01,5,30.147956,133.96180389684076,2401,v4-io,T4
R02,1,46.497358,113.26249759922709,2401,v4-io,T4
R02,2,42.297358,133.26534974860974,2401,v4-io,T4
R02,3,50.747358,133.64928516647245,2401,v4-io,T4
R02,4,38.097358,135.6068877951438,2401,v4-io,T4
R02,5,33.897358,146.38316306575146,2401,v4-io,T4
R03,1,46.347582,107.40638269681632,2251,v4-io,T4
R03,2,50.597582,143.15833179976013,2208,v4-io,T4
R03,3,42.14758200000001,143.23222814957242,2293,v4-io,T4
R03,4,37.997582,176.4620342652299,2334,v4-io,T4
R03,5,54.797582000000006,176.91219339375604,2166,v4-io,T4
R04,1,47.298211,104.45445266423278,2400,v4-io,T4
R04,2,43.098211,131.55991423986984,2400,v4-io,T4
R04,3,34.648210999999996,133.68074523544504,2400,v4-io,T4
R04,4,38.898211,139.0262927170802,2400,v4-io,T4
R04,5,30.498211,141.26578262108052,2400,v4-io,T4
R05,1,48.697578,113.84652270554407,2401,v4-io,T4
R05,2,44.547578,141.66476535284247,2401,v4-io,T4
R05,3,40.347578,153.62146894752053,2401,v4-io,T4
R05,4,36.147577999999996,168.32085292045252,2401,v4-io,T4
R05,5,31.947578000000004,182.26295580316042,2401,v4-io,T4
R06,1,45.498791,117.3990377897569,2401,v4-io,T4
R06,2,30.448791000000003,173.9885377654211,2401,v4-io,T4
R06,3,40.498791,176.3837980393529,2401,v4-io,T4
R06,4,35.398790999999996,183.00786097064565,2401,v4-io,T4
R06,5,25.448791000000003,205.182954285486,2401,v4-io,T4
R07,1,45.249804,101.25782509672833,2401,v4-io,T4
R07,2,9.649804,139.32934744154846,2401,v4-io,T4
R07,3,40.149804,141.4425411291302,2401,v4-io,T4
R07,4,14.749804,142.3665896771968,2401,v4-io,T4
R07,5,4.499804,142.38348953403911,2401,v4-io,T4
R08,1,44.847477000000005,95.03493331667673,2401,v4-io,T4
R08,2,39.79747700000001,147.61907248456185,2401,v4-io,T4
R08,3,34.747477,147.93260004800604,2401,v4-io,T4
R08,4,29.747477,149.82523980110778,2401,v4-io,T4
R08,5,9.597477000000001,155.31434417866097,2401,v4-io,T4
R09,1,44.947439,122.82369709047754,2400,v4-io,T4
R09,2,39.897439000000006,180.82587484913006,2400,v4-io,T4
R09,3,49.997439,182.2185950009669,2400,v4-io,T4
R09,4,14.647439,208.30781796689814,2400,v4-io,T4
R09,5,55.047439000000004,215.0120042143879,2400,v4-io,T4
R10,1,45.335709,90.30511619607012,2400,v4-io,T4
R10,2,40.135709000000006,118.31384167170295,2400,v4-io,T4
R10,3,34.935709,122.42228878582932,2400,v4-io,T4
R10,4,19.285709,127.543042776112,2400,v4-io,T4
R10,5,14.085709000000001,130.2194294872994,2400,v4-io,T4
R11,1,45.497481,93.30059934135804,2401,v4-io,T4
R11,2,40.297481000000005,103.57154481607145,2401,v4-io,T4
R11,3,35.097481,109.89590357108926,2401,v4-io,T4
R11,4,29.947481000000003,113.31988743967177,2401,v4-io,T4
R11,5,4.047480999999999,114.10218680547254,2401,v4-io,T4
R12,1,46.949825000000004,103.91620552905198,2400,v4-io,T4
R12,2,41.749825,118.2188204091612,2400,v4-io,T4
R12,3,36.599825,126.27905307193167,2400,v4-io,T4
R12,4,31.449825000000004,139.07978536293822,2400,v4-io,T4
R12,5,26.249825,149.10800506697308,2400,v4-io,T4
R13,1,44.948564000000005,100.20803606309285,2401,v4-io,T4
R13,2,39.698564000000005,111.067715737418,2401,v4-io,T4
R13,3,34.448564000000005,113.49300554693937,2401,v4-io,T4
R13,4,50.098564,113.5392487452274,2401,v4-io,T4
R13,5,29.298564,117.02616796475762,2401,v4-io,T4
R14,1,45.598682000000004,86.6298348758722,2401,v4-io,T4
R14,2,40.29868200000001,97.20191333138142,2401,v4-io,T4
R14,3,50.89868200000001,97.76342305174343,2401,v4-io,T4
R14,4,34.998682,106.32301260183993,2401,v4-io,T4
R14,5,29.698682,113.94709889372925,2401,v4-io,T4
R15,1,43.64745200000001,93.09666896463362,2400,v4-io,T4
R15,2,38.347452000000004,104.90424972166646,2400,v4-io,T4
R15,3,32.997452,110.58542897115092,2400,v4-io,T4
R15,4,27.597452,122.20899162223971,2400,v4-io,T4
R15,5,22.247452,132.51089495910458,2400,v4-io,T4
R16,1,44.499039,102.52571434634068,2401,v4-io,T4
R16,2,39.249039,108.60491721989378,2401,v4-io,T4
R16,3,33.949039000000006,111.30676559261796,2401,v4-io,T4
R16,4,28.649039000000002,118.33697356476972,2401,v4-io,T4
R16,5,23.399039000000002,120.42925337512168,2401,v4-io,T4
R17,1,45.54838,100.44378170626781,2401,v4-io,T4
R17,2,40.24838,111.46649056604478,2401,v4-io,T4
R17,3,34.94838,121.90335508886625,2401,v4-io,T4
R17,4,29.648380000000003,132.6118498557483,2401,v4-io,T4
R17,5,24.398380000000003,146.11886303777848,2401,v4-io,T4
