version,solver,solver_family,eval_set,n_positions,height,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v3-lite,T1+F5,external_position_filter,all8,24,high,8,112.21796745025692,302.47882521357184,167.1071771007212
v3-lite,T1+F5,external_position_filter,all8,24,low,8,139.1662304252551,216.62618909263196,143.28583493295204
v3-lite,T1+F5,external_position_filter,all8,24,mid,8,60.091280070874454,76.708562195771,60.50116193810184
v3-lite,T1+F5,external_position_filter,noG,24,high,8,112.7856664722553,310.0891743485047,174.99066682622004
v3-lite,T1+F5,external_position_filter,noG,24,low,8,127.64133489577713,284.5205529176668,168.05337396530803
v3-lite,T1+F5,external_position_filter,noG,24,mid,8,74.30717387365738,108.35515751161036,79.48530216771303
v3-lite,T2+F0,external_position_filter,all8,24,high,8,108.47039898064943,305.6166889247048,168.6573800200219
v3-lite,T2+F0,external_position_filter,all8,24,low,8,136.62760523373512,217.82262387579726,142.2217282583104
v3-lite,T2+F0,external_position_filter,all8,24,mid,8,69.7634576678162,84.76118033026897,65.60711278523225
v3-lite,T2+F0,external_position_filter,noG,24,high,8,115.25464888910949,317.00561891793905,178.2019637612097
v3-lite,T2+F0,external_position_filter,noG,24,low,8,127.34598644428955,290.44105938361827,169.58440078141712
v3-lite,T2+F0,external_position_filter,noG,24,mid,8,86.31767991734094,106.86448442749932,83.43951524062463
v3-lite,T2+F1,external_position_filter,all8,24,high,8,110.90688612872694,303.4235017890848,167.53556365854476
v3-lite,T2+F1,external_position_filter,all8,24,low,8,138.44246263323504,218.00050484698167,143.819858020499
v3-lite,T2+F1,external_position_filter,all8,24,mid,8,60.544032735961174,78.20818851448301,61.36551062271841
v3-lite,T2+F1,external_position_filter,noG,24,high,8,113.70907596004918,310.72550576322556,175.33592301452637
v3-lite,T2+F1,external_position_filter,noG,24,low,8,127.45411648354712,283.91644066061315,167.89534072804753
v3-lite,T2+F1,external_position_filter,noG,24,mid,8,75.84636822935451,108.78197755158529,80.2476902436449
v3-lite,T2+F2,external_position_filter,all8,24,high,8,110.90688612872694,303.4235017890848,167.53556365854476
v3-lite,T2+F2,external_position_filter,all8,24,low,8,138.44246263323504,218.00050484698167,143.819858020499
v3-lite,T2+F2,external_position_filter,all8,24,mid,8,60.544032735961174,78.20818851448301,61.36551062271841
v3-lite,T2+F2,external_position_filter,noG,24,high,8,113.70907596004918,310.72550576322556,175.33592301452637
v3-lite,T2+F2,external_position_filter,noG,24,low,8,127.45411648354712,284.02582257636953,167.95058731983752
v3-lite,T2+F2,external_position_filter,noG,24,mid,8,75.84636822935451,108.78197755158529,80.24276462774898
v3-lite,T2+F3,external_position_filter,all8,24,high,8,109.57273810861136,303.60706376999934,167.5525809041519
v3-lite,T2+F3,external_position_filter,all8,24,low,8,137.4887101000018,217.60853316300222,143.64405785248223
v3-lite,T2+F3,external_position_filter,all8,24,mid,8,61.75878281895295,78.89331937600635,62.07911349942148
v3-lite,T2+F3,external_position_filter,noG,24,high,8,114.18112165756725,311.58915557187885,175.80765901481794
v3-lite,T2+F3,external_position_filter,noG,24,low,8,127.74464539314944,284.8296461226859,168.30153386050225
v3-lite,T2+F3,external_position_filter,noG,24,mid,8,78.15656166445983,108.61395280851681,80.79411205374171
v3-lite,T2+F4,external_position_filter,all8,24,high,8,112.29475906430153,303.4499462202781,167.6452246572943
v3-lite,T2+F4,external_position_filter,all8,24,low,8,139.90802573207765,216.06994640807994,143.07767401946631
v3-lite,T2+F4,external_position_filter,all8,24,mid,8,60.52735786707854,78.03077971555656,61.28222592598278
v3-lite,T2+F4,external_position_filter,noG,24,high,8,113.19679754894061,310.3265150888932,175.16921968771373
v3-lite,T2+F4,external_position_filter,noG,24,low,8,127.41026875525665,286.24108407527257,168.87751593471904
v3-lite,T2+F4,external_position_filter,noG,24,mid,8,75.60397628260375,108.37557206450346,79.96576312647191
v3-lite,T2+F5,external_position_filter,all8,24,high,8,112.53587112154685,302.3864203950471,167.18871918835455
v3-lite,T2+F5,external_position_filter,all8,24,low,8,140.07506876506827,215.25687632819916,142.91728808515643
v3-lite,T2+F5,external_position_filter,all8,24,mid,8,59.96595229906121,76.924691031387,60.61481420144328
v3-lite,T2+F5,external_position_filter,noG,24,high,8,112.63149121961533,310.1330691431664,175.04655802109082
v3-lite,T2+F5,external_position_filter,noG,24,low,8,127.65546395433591,284.679211630982,168.1586171120179
v3-lite,T2+F5,external_position_filter,noG,24,mid,8,74.3230668775185,108.62886864537265,79.5914941846185
v3-lite,T3+F0,external_position_filter,all8,24,high,8,54.29667813899725,147.13177721684644,88.84111040803293
v3-lite,T3+F0,external_position_filter,all8,24,low,8,104.07397936894588,224.16649645328178,134.2344545026952
v3-lite,T3+F0,external_position_filter,all8,24,mid,8,68.25981699628004,90.39562284776889,66.62631363493733
v3-lite,T3+F0,external_position_filter,noG,24,high,8,119.49649257615722,183.55324301193622,129.87109169459336
v3-lite,T3+F0,external_position_filter,noG,24,low,8,120.6258584139167,299.6572947157407,172.09403317331808
v3-lite,T3+F0,external_position_filter,noG,24,mid,8,70.03594097489054,93.25814556475044,75.55413789781377
v3-lite,T3+F1,external_position_filter,all8,24,high,8,49.47675341845772,141.2586173694911,86.3014762415797
v3-lite,T3+F1,external_position_filter,all8,24,low,8,105.34771518028018,221.85296280095238,133.8803966550028
v3-lite,T3+F1,external_position_filter,all8,24,mid,8,64.53104474284798,82.44011319370883,62.111809898141004
v3-lite,T3+F1,external_position_filter,noG,24,high,8,113.79005657323879,184.59086256747764,126.37873435022114
v3-lite,T3+F1,external_position_filter,noG,24,low,8,123.51202908397516,293.32185623663815,170.16398412213198
v3-lite,T3+F1,external_position_filter,noG,24,mid,8,73.04860792894807,81.79398042522212,71.99842362870938
v3-lite,T3+F2,external_position_filter,all8,24,high,8,49.47675341845772,141.2586173694911,86.3014762415797
v3-lite,T3+F2,external_position_filter,all8,24,low,8,105.34771518028018,221.85296280095238,133.8803966550028
v3-lite,T3+F2,external_position_filter,all8,24,mid,8,64.53104474284798,82.44011319370883,62.111809898141004
v3-lite,T3+F2,external_position_filter,noG,24,high,8,113.79005657323879,184.59086256747764,126.37873435022114
v3-lite,T3+F2,external_position_filter,noG,24,low,8,123.49302494482967,293.37768626546944,170.19218466044208
v3-lite,T3+F2,external_position_filter,noG,24,mid,8,73.04860792894807,81.79398042522212,71.99842362870938
v3-lite,T3+F3,external_position_filter,all8,24,high,8,49.96112845245253,142.1076512228312,86.74577128256567
v3-lite,T3+F3,external_position_filter,all8,24,low,8,105.69476261078108,222.4185193879629,134.0459569715824
v3-lite,T3+F3,external_position_filter,all8,24,mid,8,65.36028987216162,83.8783628169598,62.6700251289421
v3-lite,T3+F3,external_position_filter,noG,24,high,8,114.4351451208224,183.33824006421747,126.4771123597548
v3-lite,T3+F3,external_position_filter,noG,24,low,8,123.66480233779515,294.05967429173484,170.681057964374
v3-lite,T3+F3,external_position_filter,noG,24,mid,8,72.61684799759348,84.36571104032262,72.70622702504919
v3-lite,T3+F4,external_position_filter,all8,24,high,8,49.755033843645975,141.28197044836222,85.73127808159815
v3-lite,T3+F4,external_position_filter,all8,24,low,8,104.73542883146115,222.6420909141191,133.75941322827182
v3-lite,T3+F4,external_position_filter,all8,24,mid,8,64.09870700428682,82.58839945660782,61.7878298091651
v3-lite,T3+F4,external_position_filter,noG,24,high,8,114.16489537702398,186.67200015443987,127.67674192075862
v3-lite,T3+F4,external_position_filter,noG,24,low,8,124.35835433873325,294.75893672367897,170.8566957663998
v3-lite,T3+F4,external_position_filter,noG,24,mid,8,73.03529099882661,81.81560402456658,71.93590633054075
v3-lite,T3+F5,external_position_filter,all8,24,high,8,49.40966319747352,140.58589437106252,85.33809632557985
v3-lite,T3+F5,external_position_filter,all8,24,low,8,105.28006607164082,222.9475627269734,134.07498330332058
v3-lite,T3+F5,external_position_filter,all8,24,mid,8,62.894428248575736,81.78063534579424,61.120486906947555
v3-lite,T3+F5,external_position_filter,noG,24,high,8,113.89647219609782,186.95557337497561,127.50185159526555
v3-lite,T3+F5,external_position_filter,noG,24,low,8,124.38471639724524,294.0315459512568,170.69113439055832
v3-lite,T3+F5,external_position_filter,noG,24,mid,8,72.77103649302177,80.56479802271271,71.32398065446306
v3-lite,T4+F0,external_position_filter,all8,24,high,8,79.06395883772353,156.28890580584763,101.56669435276366
v3-lite,T4+F0,external_position_filter,all8,24,low,8,119.37411082657192,202.36573436878788,128.7766502650815
v3-lite,T4+F0,external_position_filter,all8,24,mid,8,68.79533674455074,85.44670462708447,65.36252855774958
v3-lite,T4+F0,external_position_filter,noG,24,high,8,119.49649257615722,183.55324301193622,129.87109169459336
v3-lite,T4+F0,external_position_filter,noG,24,low,8,120.6258584139167,299.6572947157407,172.09403317331808
v3-lite,T4+F0,external_position_filter,noG,24,mid,8,70.03594097489054,93.25814556475044,75.55413789781377
v3-lite,T4+F1,external_position_filter,all8,24,high,8,83.32744036634996,158.03578006489053,102.68017489218424
v3-lite,T4+F1,external_position_filter,all8,24,low,8,120.93157979897933,205.06659855387983,130.9300539270354
v3-lite,T4+F1,external_position_filter,all8,24,mid,8,61.52870181567614,77.79612689810314,60.878676228908375
v3-lite,T4+F1,external_position_filter,noG,24,high,8,113.79005657323879,184.59086256747764,126.37873435022114
v3-lite,T4+F1,external_position_filter,noG,24,low,8,123.51202908397516,293.32185623663815,170.16398412213198
v3-lite,T4+F1,external_position_filter,noG,24,mid,8,73.04860792894807,81.79398042522212,71.99842362870938
v3-lite,T4+F2,external_position_filter,all8,24,high,8,83.32744036634996,158.03578006489053,102.68017489218424
v3-lite,T4+F2,external_position_filter,all8,24,low,8,120.93157979897933,205.06659855387983,130.9300539270354
v3-lite,T4+F2,external_position_filter,all8,24,mid,8,61.52870181567614,77.79612689810314,60.878676228908375
v3-lite,T4+F2,external_position_filter,noG,24,high,8,113.79005657323879,184.59086256747764,126.37873435022114
v3-lite,T4+F2,external_position_filter,noG,24,low,8,123.49302494482967,293.37768626546944,170.19218466044208
v3-lite,T4+F2,external_position_filter,noG,24,mid,8,73.04860792894807,81.79398042522212,71.99842362870938
v3-lite,T4+F3,external_position_filter,all8,24,high,8,82.54121246625371,157.75910981003756,102.57821460936265
v3-lite,T4+F3,external_position_filter,all8,24,low,8,121.34229016062321,205.30079944424665,131.2999030147045
v3-lite,T4+F3,external_position_filter,all8,24,mid,8,62.229471945296865,78.7078972984876,61.534476805498805
v3-lite,T4+F3,external_position_filter,noG,24,high,8,114.4351451208224,183.33824006421747,126.4771123597548
v3-lite,T4+F3,external_position_filter,noG,24,low,8,123.66480233779515,294.05967429173484,170.681057964374
v3-lite,T4+F3,external_position_filter,noG,24,mid,8,72.61684799759348,84.36571104032262,72.70622702504919
v3-lite,T4+F4,external_position_filter,all8,24,high,8,83.90661959441286,157.93495463000977,102.60241999914969
v3-lite,T4+F4,external_position_filter,all8,24,low,8,120.24421977694797,203.98295598719207,130.30974106005417
v3-lite,T4+F4,external_position_filter,all8,24,mid,8,61.348190834461455,77.15086686280924,60.747076319599635
v3-lite,T4+F4,external_position_filter,noG,24,high,8,114.16489537702398,186.67200015443987,127.67674192075862
v3-lite,T4+F4,external_position_filter,noG,24,low,8,124.35835433873325,294.75893672367897,170.8566957663998
v3-lite,T4+F4,external_position_filter,noG,24,mid,8,73.03529099882661,81.81560402456658,71.93590633054075
v3-lite,T4+F5,external_position_filter,all8,24,high,8,83.71401573647316,157.4734779262009,102.37669711586675
v3-lite,T4+F5,external_position_filter,all8,24,low,8,120.76806127331695,203.69982356147844,130.42993446055388
v3-lite,T4+F5,external_position_filter,all8,24,mid,8,60.773294369572625,75.95766079445085,60.0508236775594
v3-lite,T4+F5,external_position_filter,noG,24,high,8,113.89647219609782,186.95557337497561,127.50185159526555
v3-lite,T4+F5,external_position_filter,noG,24,low,8,124.38471639724524,294.0315459512568,170.69113439055832
v3-lite,T4+F5,external_position_filter,noG,24,mid,8,72.77103649302177,80.56479802271271,71.32398065446306
v3-lite,T5a,native_range_filter,all8,24,high,8,140.61696028835388,252.40901399460657,168.0527166349048
v3-lite,T5a,native_range_filter,all8,24,low,8,160.08249869305646,247.52060731612244,164.3556545339255
v3-lite,T5a,native_range_filter,all8,24,mid,8,51.146738330728766,163.55322850243456,90.45361439452527
v3-lite,T5a,native_range_filter,noG,24,high,8,154.1235503783824,248.28473417351742,175.35668262370595
v3-lite,T5a,native_range_filter,noG,24,low,8,154.77101814774988,266.5836621250947,170.75469505509906
v3-lite,T5a,native_range_filter,noG,24,mid,8,67.4700622192889,234.72644334732075,124.00640835502547
v3-lite,T5b,native_range_filter,all8,24,high,8,70.64406144509697,282.3134060073858,149.9223345496664
v3-lite,T5b,native_range_filter,all8,24,low,8,98.2340774078188,206.84440850013573,130.86907039189114
v3-lite,T5b,native_range_filter,all8,24,mid,8,57.84952809491556,70.06784705175902,55.2229005331204
v3-lite,T5b,native_range_filter,noG,24,high,8,115.6720794906337,346.1485456681329,190.10045111523903
v3-lite,T5b,native_range_filter,noG,24,low,8,121.1522628107584,265.6260095958382,160.1576703843431
v3-lite,T5b,native_range_filter,noG,24,mid,8,67.77511719768336,105.21942832600269,72.56068859687286
v3-lite,T5c,native_range_filter,all8,24,high,8,70.64406144509697,282.3134060073858,149.9223345496664
v3-lite,T5c,native_range_filter,all8,24,low,8,98.2340774078188,206.84440850013573,130.86907039189114
v3-lite,T5c,native_range_filter,all8,24,mid,8,57.84952809491556,70.06784705175902,55.2229005331204
v3-lite,T5c,native_range_filter,noG,24,high,8,115.6720794906337,346.1485456681329,190.10045111523903
v3-lite,T5c,native_range_filter,noG,24,low,8,121.1522628107584,265.6260095958382,160.1576703843431
v3-lite,T5c,native_range_filter,noG,24,mid,8,67.77511719768336,105.21942832600269,72.56068859687286
v3-lite,T5d,native_range_filter,all8,24,high,8,140.22435216369922,252.03989368807697,167.7148222308246
v3-lite,T5d,native_range_filter,all8,24,low,8,159.8069298936033,247.1974368115131,164.08813357328614
v3-lite,T5d,native_range_filter,all8,24,mid,8,51.22861345876606,163.35560838370864,90.3808513192717
v3-lite,T5d,native_range_filter,noG,24,high,8,153.72638983810924,247.91115804399325,174.99286276762842
v3-lite,T5d,native_range_filter,noG,24,low,8,154.468112449977,266.10850790171986,170.46536289212682
v3-lite,T5d,native_range_filter,noG,24,mid,8,67.42601009809259,234.34576343836738,123.82318647160653
v3-lite,T5e,native_range_filter,all8,24,high,8,65.19657125384465,183.3025793329469,100.5468286801496
v3-lite,T5e,native_range_filter,all8,24,low,8,152.65170219676094,294.6768040475625,176.49888661721903
v3-lite,T5e,native_range_filter,all8,24,mid,8,59.399321190867056,122.23049442260508,75.27347122399559
v3-lite,T5e,native_range_filter,noG,24,high,8,83.52704992638553,192.09015187537673,114.95420441412888
v3-lite,T5e,native_range_filter,noG,24,low,8,150.94856096492722,243.0250739134256,163.1031368425421
v3-lite,T5e,native_range_filter,noG,24,mid,8,66.96438995633233,206.89633662993435,113.20750307508222
v4-io,T1+F0,external_position_filter,all8,24,high,8,113.05053262717135,311.75963453074934,172.40737128251314
v4-io,T1+F0,external_position_filter,all8,24,low,8,135.35306351104452,246.44679585633278,154.93391113575677
v4-io,T1+F0,external_position_filter,all8,24,mid,8,56.266690395239365,76.13248137184834,59.182569970557424
v4-io,T1+F0,external_position_filter,noG,24,high,8,125.37587032933081,314.97132322773194,180.0070020364454
v4-io,T1+F0,external_position_filter,noG,24,low,8,121.97535151237352,318.33508026574935,182.67197779521058
v4-io,T1+F0,external_position_filter,noG,24,mid,8,72.18494461264152,109.16589041042505,78.4137354396975
v4-io,T1+F1,external_position_filter,all8,24,high,8,115.78841134471573,308.80777251735753,171.25697440742735
v4-io,T1+F1,external_position_filter,all8,24,low,8,140.00464047059913,242.46935791760296,155.90375952097477
v4-io,T1+F1,external_position_filter,all8,24,mid,8,51.699980940905306,73.34120940093786,56.046533825637056
v4-io,T1+F1,external_position_filter,noG,24,high,8,125.33726407647289,306.98569848035186,176.81096733316693
v4-io,T1+F1,external_position_filter,noG,24,low,8,130.82138160582332,310.06442083363874,180.80528062388785
v4-io,T1+F1,external_position_filter,noG,24,mid,8,66.93066329692999,111.89788623250207,76.75680211116615
v4-io,T1+F2,external_position_filter,all8,24,high,8,115.78841134471573,308.80777251735753,171.25697440742735
v4-io,T1+F2,external_position_filter,all8,24,low,8,140.00464047059913,242.36174199314968,155.86157056854523
v4-io,T1+F2,external_position_filter,all8,24,mid,8,51.699980940905306,73.34120940093786,56.046533825637056
v4-io,T1+F2,external_position_filter,noG,24,high,8,125.33726407647289,306.98569848035186,176.81096733316693
v4-io,T1+F2,external_position_filter,noG,24,low,8,130.81487992020996,310.165099407145,180.85835947744152
v4-io,T1+F2,external_position_filter,noG,24,mid,8,66.92325047108037,111.89788623250207,76.75530672341229
v4-io,T1+F3,external_position_filter,all8,24,high,8,115.43898888292705,309.38996954003704,171.52648443350117
v4-io,T1+F3,external_position_filter,all8,24,low,8,140.1215221124459,243.5885383773553,156.42060135946667
v4-io,T1+F3,external_position_filter,all8,24,mid,8,52.036119476443865,72.7870623088445,56.396730674840036
v4-io,T1+F3,external_position_filter,noG,24,high,8,125.47075774023315,308.53816362793964,177.42640612449654
v4-io,T1+F3,external_position_filter,noG,24,low,8,129.96671318873703,311.2551648069172,181.065809755451
v4-io,T1+F3,external_position_filter,noG,24,mid,8,67.5880193639888,111.4832550988265,77.0042030147761
v4-io,T1+F4,external_position_filter,all8,24,high,8,115.77062374210436,308.6184210158366,171.17548192242273
v4-io,T1+F4,external_position_filter,all8,24,low,8,139.03002520590314,243.38669030742855,155.58983139591123
v4-io,T1+F4,external_position_filter,all8,24,mid,8,51.71438303209831,73.36620278671701,55.99568275656042
v4-io,T1+F4,external_position_filter,noG,24,high,8,124.9558616403584,306.42354005634434,176.58121439663532
v4-io,T1+F4,external_position_filter,noG,24,low,8,130.96064887051278,311.1577826170376,181.3048726042812
v4-io,T1+F4,external_position_filter,noG,24,mid,8,66.58978944538971,111.4214993907446,76.4766745880598
v4-io,T1+F5,external_position_filter,all8,24,high,8,116.18103744372922,307.5421878270514,170.84005237110992
v4-io,T1+F5,external_position_filter,all8,24,low,8,140.61568361083522,241.77486248274013,155.35133780088245
v4-io,T1+F5,external_position_filter,all8,24,mid,8,50.58571162505902,73.47092685757308,55.42617636041777
v4-io,T1+F5,external_position_filter,noG,24,high,8,124.4925314955345,306.1223630643657,176.4086265641614
v4-io,T1+F5,external_position_filter,noG,24,low,8,131.78543495639775,309.60756669930316,180.69864239908026
v4-io,T1+F5,external_position_filter,noG,24,mid,8,65.81170546781325,111.58557071024944,76.12839780630961
v4-io,T2+F0,external_position_filter,all8,24,high,8,113.45007507978315,311.4317055642097,172.30248754183668
v4-io,T2+F0,external_position_filter,all8,24,low,8,135.37714080096984,245.0008194176811,154.20805436508093
v4-io,T2+F0,external_position_filter,all8,24,mid,8,57.139049655252364,75.87930044080507,59.406208705681124
v4-io,T2+F0,external_position_filter,noG,24,high,8,125.68772467751779,315.06168779520215,180.19315524186774
v4-io,T2+F0,external_position_filter,noG,24,low,8,122.34394330795202,317.72393969865107,182.40355361750696
v4-io,T2+F0,external_position_filter,noG,24,mid,8,72.08165148043418,109.44954803422505,78.52427783720533
v4-io,T2+F1,external_position_filter,all8,24,high,8,116.09921803240945,308.77012044071097,171.27778199658965
v4-io,T2+F1,external_position_filter,all8,24,low,8,140.1196273423522,242.741990596064,155.78278577658418
v4-io,T2+F1,external_position_filter,all8,24,mid,8,52.34473593333968,73.61797009756499,56.269562844215734
v4-io,T2+F1,external_position_filter,noG,24,high,8,125.35737481687164,307.14741872445114,176.8796324185318
v4-io,T2+F1,external_position_filter,noG,24,low,8,131.1148979116436,309.85487907836483,180.85615347488098
v4-io,T2+F1,external_position_filter,noG,24,mid,8,66.97568547406021,112.23644259975417,76.91722280301633
v4-io,T2+F2,external_position_filter,all8,24,high,8,116.09921803240945,308.77012044071097,171.27778199658965
v4-io,T2+F2,external_position_filter,all8,24,low,8,140.1196273423522,242.73505731945073,155.78006848148806
v4-io,T2+F2,external_position_filter,all8,24,mid,8,52.34473593333968,73.61797009756499,56.269562844215734
v4-io,T2+F2,external_position_filter,noG,24,high,8,125.35737481687164,307.14741872445114,176.8796324185318
v4-io,T2+F2,external_position_filter,noG,24,low,8,131.05462809203698,309.92925653488464,180.8865288115076
v4-io,T2+F2,external_position_filter,noG,24,mid,8,66.92332135152681,112.23644259975417,76.90667306490438
v4-io,T2+F3,external_position_filter,all8,24,high,8,115.44199590546417,309.331911901135,171.52148869507022
v4-io,T2+F3,external_position_filter,all8,24,low,8,140.47616646012955,242.8989786203546,155.74047112018275
v4-io,T2+F3,external_position_filter,all8,24,mid,8,52.88537154366878,73.08938020843397,56.629364400492385
v4-io,T2+F3,external_position_filter,noG,24,high,8,125.28093228283012,308.67330743672267,177.4675209867728
v4-io,T2+F3,external_position_filter,noG,24,low,8,130.08817344652618,311.05230306011407,181.01278619622778
v4-io,T2+F3,external_position_filter,noG,24,mid,8,67.6044031882222,111.62482961725708,77.10289082752485
v4-io,T2+F4,external_position_filter,all8,24,high,8,116.09226147305685,308.70359173659637,171.2743618271805
v4-io,T2+F4,external_position_filter,all8,24,low,8,139.15122451885924,243.7070755334806,155.35461009944342
v4-io,T2+F4,external_position_filter,all8,24,mid,8,52.11499011259421,73.63290174370083,56.12505766437558
v4-io,T2+F4,external_position_filter,noG,24,high,8,124.82616638008069,306.67121537831304,176.67674929810082
v4-io,T2+F4,external_position_filter,noG,24,low,8,131.00876099029975,311.0668209490947,181.29901388881203
v4-io,T2+F4,external_position_filter,noG,24,mid,8,66.56854361610338,111.7164427144285,76.60222796008169
v4-io,T2+F5,external_position_filter,all8,24,high,8,116.1585951179142,307.6266421531615,170.94041485047933
v4-io,T2+F5,external_position_filter,all8,24,low,8,140.64958938561688,242.35619255691222,155.08866951540085
v4-io,T2+F5,external_position_filter,all8,24,mid,8,50.99697103173108,73.81095269336518,55.60926893988355
v4-io,T2+F5,external_position_filter,noG,24,high,8,124.27860230128016,306.21792468383603,176.42546728595522
v4-io,T2+F5,external_position_filter,noG,24,low,8,131.86669864857603,309.5524594546171,180.71453600097888
v4-io,T2+F5,external_position_filter,noG,24,mid,8,65.73586378656643,111.8475004870372,76.23955859197005
v4-io,T3+F0,external_position_filter,all8,24,high,8,74.44688071851635,143.49871937731905,92.73505418926115
v4-io,T3+F0,external_position_filter,all8,24,low,8,97.0490701434853,245.35469071222244,138.2568517907237
v4-io,T3+F0,external_position_filter,all8,24,mid,8,57.12446606474947,78.05999078437311,58.10161013851063
v4-io,T3+F0,external_position_filter,noG,24,high,8,116.46526523559578,204.2644855130896,135.77832523690833
v4-io,T3+F0,external_position_filter,noG,24,low,8,118.31144307954128,327.55092340990694,185.37211185372297
v4-io,T3+F0,external_position_filter,noG,24,mid,8,72.1672057979748,85.20887320808798,70.35152646906118
v4-io,T3+F1,external_position_filter,all8,24,high,8,72.60402401949787,141.84770736428518,91.4114350670882
v4-io,T3+F1,external_position_filter,all8,24,low,8,99.06664172853199,243.27108042229085,138.45415689817503
v4-io,T3+F1,external_position_filter,all8,24,mid,8,49.30025341329956,72.58603078764973,54.46787817927043
v4-io,T3+F1,external_position_filter,noG,24,high,8,113.05405300682988,197.7715340384784,130.9932877971455
v4-io,T3+F1,external_position_filter,noG,24,low,8,125.79676790766857,320.3078929306764,183.52486409054467
v4-io,T3+F1,external_position_filter,noG,24,mid,8,68.09625641077388,83.0484564167182,67.95554018486682
v4-io,T3+F2,external_position_filter,all8,24,high,8,72.60402401949787,141.84770736428518,91.4114350670882
v4-io,T3+F2,external_position_filter,all8,24,low,8,99.06664172853199,243.27108042229085,138.45415689817503
v4-io,T3+F2,external_position_filter,all8,24,mid,8,49.30025341329956,72.58603078764973,54.46787817927043
v4-io,T3+F2,external_position_filter,noG,24,high,8,113.05405300682988,197.7715340384784,130.9932877971455
v4-io,T3+F2,external_position_filter,noG,24,low,8,125.72915870541141,320.31433043642886,183.518233090132
v4-io,T3+F2,external_position_filter,noG,24,mid,8,68.09625641077388,83.0484564167182,67.95153121926064
v4-io,T3+F3,external_position_filter,all8,24,high,8,72.10604198310409,142.33644966777172,91.50990574527967
v4-io,T3+F3,external_position_filter,all8,24,low,8,99.36944827717312,244.1957435460409,138.73523811254725
v4-io,T3+F3,external_position_filter,all8,24,mid,8,50.59440061003468,73.4465962925166,55.082055983246576
v4-io,T3+F3,external_position_filter,noG,24,high,8,113.42659164086518,197.99328018420331,131.35349677701876
v4-io,T3+F3,external_position_filter,noG,24,low,8,125.71232028522047,321.1874702034608,183.82758933155614
v4-io,T3+F3,external_position_filter,noG,24,mid,8,69.10076404396631,83.03735147446014,68.462841594789
v4-io,T3+F4,external_position_filter,all8,24,high,8,73.07709464874371,141.68049630437702,91.66238849915294
v4-io,T3+F4,external_position_filter,all8,24,low,8,99.28714770750338,243.48511445760025,138.52889437155997
v4-io,T3+F4,external_position_filter,all8,24,mid,8,49.09099731435816,72.23619338302409,54.18915253983319
v4-io,T3+F4,external_position_filter,noG,24,high,8,113.00076126134654,197.4878624969084,131.5460332334799
v4-io,T3+F4,external_position_filter,noG,24,low,8,125.59129396251275,321.1646137841575,183.8805721987488
v4-io,T3+F4,external_position_filter,noG,24,mid,8,67.98956307726051,83.30081790371459,67.9026260187342
v4-io,T3+F5,external_position_filter,all8,24,high,8,74.04306041739821,141.28274329236615,91.27813095546215
v4-io,T3+F5,external_position_filter,all8,24,low,8,99.74015723111808,243.10746920431336,138.52063214025432
v4-io,T3+F5,external_position_filter,all8,24,mid,8,48.15088537483001,71.57138054245767,53.624750391840834
v4-io,T3+F5,external_position_filter,noG,24,high,8,112.72468491433425,197.08095660096578,131.1353239072871
v4-io,T3+F5,external_position_filter,noG,24,low,8,126.05522369838664,320.4410046538489,183.6653365884233
v4-io,T3+F5,external_position_filter,noG,24,mid,8,66.98776198647136,83.35635176211608,67.48273843372675
v4-io,T4+F0,external_position_filter,all8,24,high,8,89.63704891679414,177.1908501831101,113.29594567631395
v4-io,T4+F0,external_position_filter,all8,24,low,8,117.07019877728956,222.10103419638648,134.6757800754481
v4-io,T4+F0,external_position_filter,all8,24,mid,8,57.04161973500103,75.74105069396181,58.18217821840402
v4-io,T4+F0,external_position_filter,noG,24,high,8,116.46526523559578,204.2644855130896,135.77832523690833
v4-io,T4+F0,external_position_filter,noG,24,low,8,118.31144307954128,327.55092340990694,185.37211185372297
v4-io,T4+F0,external_position_filter,noG,24,mid,8,72.1672057979748,85.20887320808798,70.35152646906118
v4-io,T4+F1,external_position_filter,all8,24,high,8,95.45035224983499,178.52786772128715,115.18483267767076
v4-io,T4+F1,external_position_filter,all8,24,low,8,120.31477786863402,224.34060803440792,137.34649630663404
v4-io,T4+F1,external_position_filter,all8,24,mid,8,49.45611567711246,70.50684101946295,54.72081170619267
v4-io,T4+F1,external_position_filter,noG,24,high,8,113.05405300682988,197.7715340384784,130.9932877971455
v4-io,T4+F1,external_position_filter,noG,24,low,8,125.79676790766857,320.3078929306764,183.52486409054467
v4-io,T4+F1,external_position_filter,noG,24,mid,8,68.09625641077388,83.0484564167182,67.95554018486682
v4-io,T4+F2,external_position_filter,all8,24,high,8,95.45035224983499,178.52786772128715,115.18483267767076
v4-io,T4+F2,external_position_filter,all8,24,low,8,120.31477786863402,224.34060803440792,137.34649630663404
v4-io,T4+F2,external_position_filter,all8,24,mid,8,49.45611567711246,70.50684101946295,54.72081170619267
v4-io,T4+F2,external_position_filter,noG,24,high,8,113.05405300682988,197.7715340384784,130.9932877971455
v4-io,T4+F2,external_position_filter,noG,24,low,8,125.72915870541141,320.31433043642886,183.518233090132
v4-io,T4+F2,external_position_filter,noG,24,mid,8,68.09625641077388,83.0484564167182,67.95153121926064
