version,solver,solver_family,eval_set,metric,point_mm,ci_low_mm,ci_high_mm,n_positions,n_boot,seed,source
v4-io,T2+F3,external_position_filter,all8,repeat_d3_std_median,35.65402857278815,30.290047549787307,46.72216260878921,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,all8,vertical_abs_p95,258.36965463831723,131.85688463853694,367.1447317288967,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,all8,horizontal_median,42.223860122211114,30.07856418473341,59.88054138025005,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,noG,median_3d,101.30381904195457,73.50814431900184,146.2631005398996,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,noG,p95_3d,322.635616797812,159.18668821149672,372.4165932693296,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,noG,rms_3d,152.97625692208265,107.57960891553134,197.029772808916,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,noG,repeat_d3_std_median,34.453943487382986,30.74639219999068,42.47153297786334,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,noG,vertical_abs_p95,316.7405719871168,129.36611801213047,372.1606844145242,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F3,external_position_filter,noG,horizontal_median,66.05229985483396,51.76907245472516,74.22901540026976,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,all8,median_3d,76.87652201781364,52.620724236555134,143.2050732006333,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,all8,p95_3d,269.1271220990234,148.4662325498297,367.2933264939514,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,all8,rms_3d,137.38023147004267,93.78183149632828,178.92519820239514,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,all8,repeat_d3_std_median,22.204518170655774,18.860301085937312,28.303047241365995,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,all8,vertical_abs_p95,257.66166035572894,132.2610804851597,366.4248861853857,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,all8,horizontal_median,41.981549758059145,29.922853382655767,58.855045082671744,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,noG,median_3d,101.38784161691571,71.26600623149213,147.04731937991107,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,noG,p95_3d,322.44157633624394,159.9004053399551,370.9810201470443,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,noG,rms_3d,152.7000409387065,106.0302034514457,196.85881759337815,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,noG,repeat_d3_std_median,20.337364103967523,18.166934219601316,23.90512125542558,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,noG,vertical_abs_p95,316.5068466234254,128.2762227630253,370.73498593508816,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F4,external_position_filter,noG,horizontal_median,65.67893546799075,51.92220187346955,73.8382663635044,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,all8,median_3d,77.79811117985469,53.15847804249757,140.8369722800581,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,all8,p95_3d,267.9607554225419,148.58094655455122,366.31479570272506,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,all8,rms_3d,137.07116355302392,93.74682485477061,180.2332033574975,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,all8,repeat_d3_std_median,19.567551576927514,16.971255569250474,24.28886216176609,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,all8,vertical_abs_p95,256.3950771869273,133.46597780194998,365.4831096175853,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,all8,horizontal_median,41.879742404742885,29.88296186701689,58.70387903813725,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,noG,median_3d,101.3863416205246,71.00073781582671,147.88531834785223,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,noG,p95_3d,321.4890630837715,159.3609183431696,370.4508791957563,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,noG,rms_3d,152.31125951311586,106.44139103333842,194.82552939398968,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,noG,repeat_d3_std_median,18.131024539013644,15.930946419431317,19.646280204984635,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,noG,vertical_abs_p95,315.5699690867062,129.35353969079657,370.1986606230466,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T2+F5,external_position_filter,noG,horizontal_median,65.22382656500648,51.97976293641412,74.70142498294481,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,all8,median_3d,62.255344932071665,45.78447976094997,96.32430187499247,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,all8,p95_3d,158.16659114861565,116.4389877438072,292.2168751706,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,all8,rms_3d,101.8013497671729,70.78504278177945,134.6749763499849,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,all8,repeat_d3_std_median,58.73631247742905,51.62739992180916,70.0781762938673,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,all8,vertical_abs_p95,147.29958245316152,79.10623754374319,280.8461039744328,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,all8,horizontal_median,44.81668558198592,33.20933343087206,57.23843573818389,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,noG,median_3d,83.90113746495811,72.20592413190352,134.02636150738886,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,noG,p95_3d,291.14449217145807,156.4181404496885,339.6097609879332,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,noG,rms_3d,138.7418595014687,97.38235623063794,178.0907849417338,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,noG,repeat_d3_std_median,56.215138059455555,46.11376088801224,72.79261427710938,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,noG,vertical_abs_p95,281.771378346565,96.20386765216996,332.9694710362897,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F0,external_position_filter,noG,horizontal_median,67.89402573082305,52.307238612995086,79.33684506235282,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,all8,median_3d,60.04507721414741,47.15923083622387,91.1697954574294,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,all8,p95_3d,156.76584451864795,114.41384046524456,289.5339060528997,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,all8,rms_3d,100.81725013898628,70.57263012284929,133.5649384793377,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,all8,repeat_d3_std_median,33.272540870639745,28.919738973149414,40.29403161651742,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,all8,vertical_abs_p95,145.92399446090297,79.40944495388021,277.92492129887665,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,all8,horizontal_median,45.45338657479971,31.68912060885364,58.11044284452798,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,noG,median_3d,80.011634599129,71.57917257066808,139.10744988391505,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,noG,p95_3d,283.1082196669352,142.76588243597666,332.7780014664388,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,noG,rms_3d,135.96393226290533,95.31817437596321,174.5709539903493,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,noG,repeat_d3_std_median,31.47501653647661,25.497410136497948,38.513763058951376,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,noG,vertical_abs_p95,274.07472399170405,96.44478940474572,326.3092358626864,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F1,external_position_filter,noG,horizontal_median,67.72138696484873,50.59458608318736,78.13879142547202,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,all8,median_3d,60.04507721414741,47.15923083622387,87.04246580838432,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,all8,p95_3d,156.76584451864795,115.3423829921063,289.5339060528997,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,all8,rms_3d,100.81725013898628,70.09827409306602,133.5731553808632,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,all8,repeat_d3_std_median,33.272540870639745,28.93707025167192,42.583878131425536,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,all8,vertical_abs_p95,145.92399446090297,79.40944495388021,277.92492129887665,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,all8,horizontal_median,45.45338657479971,31.68912060885364,58.11044284452798,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,noG,median_3d,80.011634599129,71.57917257066808,139.10744988391505,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,noG,p95_3d,283.1238536094768,142.76588243597666,332.7780014664388,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,noG,rms_3d,135.96028086598426,95.37056169359042,174.0175420324735,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,noG,repeat_d3_std_median,31.47501653647661,25.497410136497948,38.513763058951376,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,noG,vertical_abs_p95,274.0766231787005,96.44478940474572,326.3092358626864,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F2,external_position_filter,noG,horizontal_median,67.72138696484873,50.59458608318736,78.13879142547202,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,all8,median_3d,59.816529246982505,48.21410368445813,86.49782506770991,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,all8,p95_3d,158.00615116650766,114.81641904667218,290.2967253968949,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,all8,rms_3d,101.08669882003379,70.5656538099375,134.44295948716305,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,all8,repeat_d3_std_median,37.64814780249663,32.22606334130955,48.74976549918725,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,all8,vertical_abs_p95,147.1137332160222,79.26497062422914,278.6556283149487,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,all8,horizontal_median,45.52889341733473,31.75811982083217,58.17597364737929,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,noG,median_3d,80.20554830392447,70.7767600523801,140.49354787461007,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,noG,p95_3d,283.9728153691814,154.66720561192184,333.59343250198265,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,noG,rms_3d,136.30050671736907,95.49001102952285,174.72409467730938,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,noG,repeat_d3_std_median,36.94111827003754,28.782998965649124,46.27876418748892,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,noG,vertical_abs_p95,274.80440272339587,115.25381263227673,327.13573592171747,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F3,external_position_filter,noG,horizontal_median,68.07842010787613,51.751939848449126,77.76990387253564,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F4,external_position_filter,all8,median_3d,59.78338526792138,46.9983879157718,90.13778754887065,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F4,external_position_filter,all8,p95_3d,155.24136319501204,115.29293044914935,290.77890181137303,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F4,external_position_filter,all8,rms_3d,100.87733854234685,69.88270979735712,133.87230575198282,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F4,external_position_filter,all8,repeat_d3_std_median,24.02383422146282,20.96840696808942,31.88711723206131,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v4-io,T3+F4,external_position_filter,all8,vertical_abs_p95,144.46207337489537,79.9909189285022,278.91943107633097,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
