capture,tag,sweep,radial_signed,z_plane,total
ID28,BS2DCE,970,169.2104509735421,166.98182168325334,237.72905899642836
ID28,BS2DCE,971,370.0913065617746,304.5464594097022,479.28709677143075
ID28,BS2DCE,972,449.47229680090544,425.55455866429577,618.9685193864425
ID28,BS2DCE,973,-69.08687442109749,-191.5477921044257,203.62601228074172
ID28,BS2DCE,974,-152.6706000846516,-137.3018267098235,205.32925692180845
ID28,BS2DCE,975,-225.66993504049697,74.49879767413059,237.6488805697876
ID28,BS2DCE,976,-310.9028148762351,150.15399538493634,345.263352570217
ID28,BS2DCE,977,-295.82642901070676,28.54275411883973,297.20021015119636
ID28,BS2DCE,978,-328.9995026808461,-125.37155288670256,352.0776889231513
ID28,BS2DCE,979,-176.2355121177372,-36.0041103445884,179.8756561992378
ID28,BS2DCE,980,-150.765689955913,5.61038727964057,150.870042464732
ID28,BS2DCE,981,-105.42738797641636,50.562224321874034,116.9250728625188
ID28,BS2DCE,982,-31.161996142077726,-46.48028582411991,55.959690616109995
ID28,BS2DCE,983,-31.026214459392463,-118.481769586173,122.47675578635811
ID28,BS2DCE,984,-0.3534468594469331,-285.0343522971801,285.03457143679157
ID28,BS2DCE,985,-101.39814161050401,-97.93066622679387,140.96807620765608
ID28,BS2DCE,986,6.302337658793931,-181.02313411763475,181.13280913665704
ID28,BS2DCE,987,18.46909481822979,-163.43755227673637,164.47778256535346
ID28,BS2DCE,988,-7.7109463918855,-186.23387669875538,186.39344281520675
ID28,BS2DCE,989,-33.568347155528215,-83.23434789874557,89.74848522890774
ID28,BS2DCE,990,22.754165570335942,-40.35322286230414,46.326392544391446
ID28,BS2DCE,991,61.077611185895705,-157.45324458317396,168.88457246872568
ID28,BS2DCE,992,-16.41505505537492,126.13179787902719,127.19545773598504
ID28,BS2DCE,993,-35.05019414682198,286.1832780154209,288.3216688446805
ID28,BS2DCE,994,-42.08478296301746,288.0438636968913,291.1020377298613
ID28,BS2DCE,995,-34.31929632788439,204.17301351813387,207.03727574887864
ID28,BS2DCE,996,-57.19008626220784,164.4486447391348,174.1093412864943
ID28,BS2DCE,997,12.715479907767246,104.2129107276426,104.98578090204614
ID28,BS2DCE,998,23.69711579217443,1.1079692248201272,23.723003449623977
ID28,BS2DCE,999,29.668445626587243,9.955175685912703,31.29412387070696
ID28,BS2DCE,1000,122.06909041318187,-292.4108608596578,316.8674397646242
ID28,BS2DCE,1001,35.44211718461219,95.4833404654896,101.84896649930418
ID28,BS2DCE,1002,46.02902028135367,16.156394840070707,48.78216684701009
ID28,BS2DCE,1003,40.891849012147475,-118.32183067071134,125.18865335524922
ID28,BS2DCE,1004,136.14495746000506,-12.847255590324417,136.7497766652279
ID28,BS2DCE,1005,88.58815979547734,82.12002661283276,120.79553314109504
ID28,BS2DCE,1006,122.14114908164078,9.277807315471822,122.49301207647162
ID28,BS2DCE,1007,65.10370408358921,12.721382241216599,66.3349519599637
ID28,BS2DCE,1008,60.92410596513747,109.0865052714911,124.94643780435821
ID28,BS2DCE,1009,42.88191275118646,124.1033589885603,131.30309270327123
ID28,BS2DCE,1010,34.29044599905518,58.44382987828806,67.76072562817193
ID28,BS2DCE,1011,-32.97991060128106,-30.810777933970954,45.13289864572142
ID28,BS2DCE,1012,49.902132231783014,-1.6349252724271324,49.92890727749585
ID28,BS2DCE,1013,-35.48550665439478,575.1368122756852,576.2304868862423
ID28,BS2DCE,1014,-16.276857635805243,334.05375411236326,334.45006612506376
ID28,BS2DCE,1015,106.78099169070452,164.5848636130207,196.1895958428146
ID28,BS2DCE,1016,-105.14442336688882,-38.461454816896904,111.95817644007855
ID28,BS2DCE,1017,-144.2240018861022,8.717572420390832,144.48722707889155
ID28,BS2DCE,1018,-91.07012550560415,-191.3399447821263,211.90739068950293
ID28,BS2DCE,1019,-148.64735502310947,-173.79840565468035,228.6961345617262
ID28,BS2DCE,1020,-143.65097235072744,-127.03357857623166,191.76321843146323
ID28,BS2DCE,1021,-114.36681940391651,-137.22954826709437,178.63851291969164
ID28,BS2DCE,1022,4.944002555651423,17.76020165399492,18.435507154967333
ID28,BS2DCE,1023,-56.61580516019035,10.389123775098321,57.56112652433889
ID28,BS2DCE,1024,24.908482338012334,-78.67570572501025,82.52453673733336
ID28,BS2DCE,1025,-6.468172896586566,-141.90280644441967,142.05014515100845
ID28,BS2DCE,1026,-19.36760241691377,-96.97165924388324,98.88683795071744
ID28,BS2DCE,1027,-35.90281942007118,-106.2567671423323,112.15842815343869
ID28,BS2DCE,1028,-39.20831421978386,-118.95130973820243,125.24658076127697
ID28,BS2DCE,1029,-43.004564651595445,-171.63815174278312,176.9436286350879
ID28,BS2DCE,1030,114.59962241027853,198.62454893893153,229.31372592536283
ID28,BS2DCE,1031,348.38472757889343,399.6483163609898,530.1798705914754
ID28,BS2DCE,1032,384.89773784288724,456.05472573571274,596.7681136441927
ID28,BS2DCE,1033,-87.80819575843981,-181.46235231717102,201.59083449113848
ID28,BS2DCE,1034,-95.00407677796892,-60.352717913482735,112.55321036726866
ID28,BS2DCE,1035,-310.09581791923534,137.64226910676692,339.27099866605045
ID28,BS2DCE,1036,-209.35838248897244,152.84892598057266,259.21752736227825
ID28,BS2DCE,1037,-376.7121502280468,-181.61744503394488,418.2068154276022
ID28,BS2DCE,1038,-280.8976856442665,-85.93463120428066,293.7486521509859
ID28,BS2DCE,1039,-148.49634568980747,17.972332748611226,149.57997669358556
ID28,BS2DCE,1040,-105.26237607325703,28.30840586096981,109.00244794947123
ID28,BS2DCE,1041,-69.22086396641049,90.59944315022932,114.01660891022824
ID28,BS2DCE,1042,-87.47499017696742,86.43944682623187,122.97825772910231
ID28,BS2DCE,1043,-32.81719635304546,-124.39380751729608,128.64986484689538
ID28,BS2DCE,1044,-32.19343545747904,-187.22668324939576,189.9743356538573
ID28,BS2DCE,1045,-32.54628377327191,-141.02921020042902,144.73596207303538
ID28,BS2DCE,1046,-20.81859192099148,-130.53680934441587,132.18650598072844
ID28,BS2DCE,1047,40.02072216743585,-125.50086718845078,131.7274681600472
ID28,BS2DCE,1048,22.173582350072195,-118.05938765457697,120.12363117891964
ID28,BS2DCE,1049,-15.228344233409814,-133.50753021675385,134.37322312376327
ID28,BS2DCE,1050,22.948538430561428,-48.43527397491271,53.596745993799026
ID28,BS2DCE,1051,61.91981377189239,-124.65982541517934,139.1910033374601
ID28,BS2DCE,1052,43.88983976557216,13.433506814868004,45.89964204645506
ID28,BS2DCE,1053,3.963973452449693,128.40421408291584,128.4653855316015
ID28,BS2DCE,1054,-79.44961538843893,336.35689989377113,345.61279705983003
ID28,BS2DCE,1055,-103.0784855047417,333.7201898294681,349.27688053143095
ID28,BS2DCE,1056,30.33432673422493,41.88323492667075,51.714376592408094
ID28,BS2DCE,1057,-16.03536263933057,193.87161600233952,194.53363808435142
ID28,BS2DCE,1058,21.489514167874916,127.7107246387932,129.50609409188803
ID28,BS2DCE,1059,44.43710587849017,-58.312619880846135,73.31451436260215
ID28,BS2DCE,1060,62.89394981230515,284.59529534827726,291.4620576633705
ID28,BS2DCE,1061,31.4315933123101,156.00743932119457,159.14228282171482
ID28,BS2DCE,1062,45.81819856657938,-48.07066011147284,66.40855128249105
ID28,BS2DCE,1063,35.22022218107503,4.4471605759052455,35.49987729094532
ID28,BS2DCE,1064,40.32624494566909,-19.80869580045155,44.92872645349441
ID28,BS2DCE,1065,77.58911433857742,-47.81346406113581,91.13834543906515
ID28,BS2DCE,1066,157.8582181446257,-30.289803039763036,160.737951971474
ID28,BS2DCE,1067,182.70706757694649,6.048829458795785,182.8071685694751
ID28,BS2DCE,1068,71.50853013578825,60.12113682605319,93.42387797259299
ID28,BS2DCE,1069,160.09061535855204,43.625532927225315,165.9282744111572
ID28,BS2DCE,1070,48.10480413520901,101.06474199741324,111.92923771691882
ID28,BS2DCE,1071,-7.657202805826387,-127.91856629475708,128.1475413643029
ID28,BS2DCE,1072,45.07506430015786,-111.70807405908202,120.45935095148371
ID28,BS2DCE,1073,-151.28096272448607,-290.9086954368884,327.8929684571471
ID28,BS2DCE,1074,-63.79685608735019,245.84137967559565,253.98429637958023
ID28,BS2DCE,1075,98.77099988453364,117.96353306083596,153.85416975300177
ID28,BS2DCE,1076,-55.204754647828224,48.64281436177562,73.57777058841262
ID28,BS2DCE,1077,11.903839245020833,-42.276891621435134,43.92080320237632
ID28,BS2DCE,1078,-81.53704362735351,-128.79159598643952,152.43216419188968
ID28,BS2DCE,1079,-121.80251806234475,-159.0183033887497,200.30645076722882
ID28,BS2DCE,1080,-125.84651606546873,-107.9424271633082,165.79780815114046
ID28,BS2DCE,1081,-114.20465513827605,-36.66948771177504,119.94729919550745
ID28,BS2DCE,1082,-32.9084395847554,-21.272865003254807,39.18545879979204
ID28,BS2DCE,1083,-43.5337880608987,-70.2328013293247,82.63072724777169
ID28,BS2DCE,1084,10.017849512473617,-18.61099567888905,21.13590473611657
ID28,BS2DCE,1085,-46.421704138246184,-128.67348687674675,136.7912308597272
ID28,BS2DCE,1086,26.983941609856117,-157.45163457826126,159.74714500162574
ID28,BS2DCE,1087,-55.62809762984307,-109.3399715760407,122.67727837772054
ID28,BS2DCE,1088,-37.241955183291395,-223.47438843881662,226.5563186361779
ID28,BS2DCE,1089,-9.498014846293415,-183.58249501639935,183.82803040468747
ID28,BS2DCE,1090,16.67595319245686,-19.61502278266716,25.74561192983309
ID28,BS2DCE,1091,307.7113381295973,331.9718363336288,452.64949766041826
ID28,BS2DCE,1092,318.24197509357003,317.9190246418323,449.833814803501
ID28,BS2DCE,1093,222.1886718935296,383.2224730921771,442.9754731367132
ID28,BS2DCE,1094,-149.34416646213225,-180.74470168529967,234.4617820532315
ID28,BS2DCE,1095,-202.0696256476291,88.46525056264028,220.58611508089916
ID28,BS2DCE,1096,-343.19159354007866,165.15179618472388,380.8616358464306
ID28,BS2DCE,1097,-319.1100982247183,-32.48459367835962,320.7592611530296
ID28,BS2DCE,1098,-368.8509494835722,-227.65615273821703,433.4493589965258
ID28,BS2DCE,1099,-184.43287902082324,-16.455557558138285,185.16552659298873
ID28,BS2DCE,1100,-146.18982584892296,-12.953702342087867,146.76260963237823
ID28,BS2DCE,1101,-160.46047198818752,-51.778140522378195,168.60764782959004
ID28,BS2DCE,1102,-51.99824200863327,4.334680505675577,52.178603153732254
ID28,BS2DCE,1103,-68.83976539637308,-89.12681646496577,112.61661828081759
ID28,BS2DCE,1104,-34.30912666412729,-234.63365074308155,237.1287967191701
ID28,BS2DCE,1105,-22.32562779789845,-231.31923001621234,232.3941045548782
ID28,BS2DCE,1106,-8.097245468541871,-131.2463177254582,131.49586039366312
ID28,BS2DCE,1107,-14.280565529406374,-111.11209994431852,112.02603851728354
ID28,BS2DCE,1108,-11.19572002255768,-123.29907659139258,123.80632631296994
ID28,BS2DCE,1109,48.305305732388604,-146.15027724458307,153.92630087339862
ID28,BS2DCE,1110,26.041246547854655,-185.7393064358385,187.5559555893453
ID28,BS2DCE,1111,87.23221450021168,-62.028485024323125,107.03734021837248
ID28,BS2DCE,1112,46.05447875632109,5.863478390844756,46.4262360347717
ID28,BS2DCE,1113,-4.673236875709108,146.3917079017654,146.46628036955224
ID28,BS2DCE,1114,-78.25420712944452,333.94414132469484,342.99039411993124
ID28,BS2DCE,1115,-91.45121261116702,314.5401623689148,327.56501344178406
ID28,BS2DCE,1116,-74.61823282355022,218.76879702232088,231.1442562996169
ID28,BS2DCE,1117,36.22918485645545,43.87344829342703,56.898447259299054
ID28,BS2DCE,1118,-9.223831246999168,147.20238294330463,147.49108653427305
ID28,BS2DCE,1119,23.445180050706142,40.93280119955393,47.17171484748284
ID28,BS2DCE,1120,40.674484570170364,89.30378106398085,98.13041835930616
ID28,BS2DCE,1121,35.668675823618685,242.8117714133358,245.41762522665815
ID28,BS2DCE,1122,57.57463468683403,82.63167188640541,100.71162672732953
ID28,BS2DCE,1123,-1.43087337604004,5.321301641050609,5.510322111574615
ID28,BS2DCE,1124,101.49095885323544,-184.72389459604324,210.76843208526086
ID28,BS2DCE,1125,319.69212316379577,-108.33410075133887,337.54900532896966
ID28,BS2DCE,1126,81.24317714966293,36.66633639723003,89.13402301122927
ID28,BS2DCE,1127,316.46515157013965,-128.3575126201842,341.5052608736097
ID28,BS2DCE,1128,85.48005567477952,-92.98975967424627,126.30888853298285
ID28,BS2DCE,1129,136.55641623580055,47.078873344509695,144.4440207504402
ID28,BS2DCE,1130,74.44486775425418,37.47764583156382,83.34633928388533
ID28,BS2DCE,1131,29.319583922770505,159.5792176253473,162.25031494367687
ID28,BS2DCE,1132,7.794210846988335,-58.2734516352059,58.79238801246291
ID28,BS2DCE,1133,22.07043446937911,-90.65236980072531,93.30035491976766
ID28,BS2DCE,1134,-1.7437998745362506,261.4671986380992,261.47301352464206
ID28,BS2DCE,1135,60.71749418723476,191.21385671182028,200.62241424872104
ID28,BS2DCE,1136,-75.66560875919879,145.84943431507287,164.30867852589802
ID28,BS2DCE,1137,15.816066579569508,-82.51732170167428,84.01938075745964
ID28,BS2DCE,1138,-128.98498531271395,-158.45829670339498,204.31876622146626
ID28,BS2DCE,1139,-131.5231001781674,-91.79683247995186,160.3901004857488
ID28,BS2DCE,1140,-124.08383203090449,-88.26595195114511,152.27500006670687
ID28,BS2DCE,1141,-148.81484985608108,-114.60504187617697,187.83017638581995
ID28,BS2DCE,1142,-91.94165840249457,-49.26642950785799,104.3093937584422
ID28,BS2DCE,1143,3.9303689929514576,-57.86249086369974,57.9958244132497
ID28,BS2DCE,1144,6.814910614236112,-4.859857353160621,8.370258070877945
ID28,BS2DCE,1145,0.12973071073724896,-74.4566078615531,74.45672088069955
ID28,BS2DCE,1146,26.516748646291546,-135.19279314713364,137.76875290752352
ID28,BS2DCE,1147,-15.383577362206495,-50.361458017794924,52.65862613225978
ID28,BS2DCE,1148,-42.884102714975654,-80.75166719013642,91.43236855542536
ID28,BS2DCE,1149,-26.420765799880712,-193.65928862566108,195.45326023489415
ID28,BS2DCE,1150,-36.09918328755094,-139.88665463642545,144.46946798337274
ID28,BS2DCE,1151,211.4698169469063,292.50284446320944,360.9396036716206
ID28,BS2DCE,1152,190.51651152680705,90.02688713596072,210.71635335620016
ID28,BS2DCE,1153,6.468720885457515,-167.9406482480667,168.06518284247582
ID28,BS2DCE,1154,-88.60676635703788,-160.58146646858128,183.40546997690882
ID28,BS2DCE,1155,-124.27810426171646,0.5744882831053739,124.27943207012773
ID28,BS2DCE,1156,-372.5087906120534,188.69476036659694,417.5745582205196
ID28,BS2DCE,1157,-268.6543845641516,149.67855108661405,307.53674089599633
ID28,BS2DCE,1158,-315.0449286392642,41.52744379780045,317.7700987344444
ID28,BS2DCE,1159,-195.414711072045,-110.64119997890283,224.5626514720166
ID28,BS2DCE,1160,-165.33444875384947,-147.06955711273517,221.28021731297028
ID28,BS2DCE,1161,-155.5996914267759,-44.18185964960906,161.7507363018964
ID28,BS2DCE,1162,-70.95257569037642,111.24232989879985,131.94363932532715
ID28,BS2DCE,1163,-91.72321756530562,4.90128443369285,91.85407573772841
ID28,BS2DCE,1164,-31.458499929036066,-110.40125318323477,114.79579226702462
ID28,BS2DCE,1165,-42.43223397997781,-233.47681259965296,237.3013200600137
ID28,BS2DCE,1166,-66.96948662959562,-144.56569358499272,159.3240468389552
ID28,BS2DCE,1167,19.807628302744945,-197.35982724125927,198.35131345085517
ID28,BS2DCE,1168,-65.31757088542611,2.43497551692495,65.36294188713272
ID28,BS2DCE,1169,-9.669720140316429,-49.11880879483841,50.061570740598384
ID28,BS2DCE,1170,35.160965776159,-143.19245414711253,147.44616793591194
ID28,BS2DCE,1171,8.266361032567943,-66.59952369832563,67.11057503526992
ID28,BS2DCE,1172,101.12819393493106,-158.2246182723996,187.78163231793357
ID28,BS2DCE,1173,8.245548938212039,34.20603624735498,35.18582090910787
ID28,BS2DCE,1174,-0.6601823855111775,177.9274587689528,177.92868353573442
ID28,BS2DCE,1175,-95.09517174521864,350.32957278057376,363.00675097561475
ID28,BS2DCE,1176,-44.975237606631936,183.4413982439042,188.87434602785962
ID28,BS2DCE,1177,-12.412266024535711,74.34062235827739,75.36970532302655
ID28,BS2DCE,1178,2.2913586114815416,152.96263494181116,152.9797960929096
ID28,BS2DCE,1179,26.761202132015512,56.70056893928983,62.69861607395932
ID28,BS2DCE,1180,33.53631793218307,69.57242751188316,77.23345965541554
ID28,BS2DCE,1181,158.18628397369145,-372.803996851844,404.97619745623945
ID28,BS2DCE,1182,15.705700263636004,69.0333900336913,70.79744317639533
ID28,BS2DCE,1183,54.40462824902107,-37.51268213202462,66.08377180255755
ID28,BS2DCE,1184,90.4827340118664,-68.16040743740706,113.28268312630797
ID28,BS2DCE,1185,57.72097939297788,68.07999671570371,89.25579765424096
ID28,BS2DCE,1186,109.77819491472718,-14.287861968512432,110.70408790269262
ID28,BS2DCE,1187,214.59138632698608,-24.254513071186935,215.95773774064722
ID28,BS2DCE,1188,43.54628552172568,-17.220066472102793,46.82744571341997
ID28,BS2DCE,1189,84.01367535471474,95.71687731578575,127.35783544679371
ID28,BS2DCE,1190,45.09651717712967,42.708913142881634,62.11076495546774
ID28,BS2DCE,1191,55.07156236591271,43.58421566024086,70.23148037839582
ID28,BS2DCE,1192,16.954148124971198,-36.950994510597724,40.65487835384196
ID28,BS2DCE,1193,-1.5445533984099598,46.14294593796557,46.16878929574127
ID28,BS2DCE,1194,-19.584314136704506,142.48988096006372,143.82945295111935
ID28,BS2DCE,1195,-21.330082443683693,363.96442235163005,364.5889098077588
ID28,BS2DCE,1196,-44.43788767598045,147.11638885587925,153.68135127951385
ID28,BS2DCE,1197,-32.96323189764962,53.10215899068472,62.50131155911997
ID28,BS2DCE,1198,-97.15019797045403,-106.27854681168733,143.9905916305035
ID28,BS2DCE,1199,-82.27990528298466,-229.92854597342077,244.20712329256162
ID28,BS2DCE,1200,-191.97524378495802,-205.52535309143926,281.2386264183049
ID28,BS2DCE,1201,-177.13286735103293,-165.6186351728173,242.4986288878875
ID28,BS2DCE,1202,-93.36147619303688,-145.50355687038788,172.88045088695597
ID28,BS2DCE,1203,-42.24451617421295,-50.55466142955661,65.88150680616252
ID28,BS2DCE,1204,-58.73228708590557,-63.098542420544355,86.20271226555731
ID28,BSDC91,3,66.8668715076451,391.0237831467284,396.6998581945797
ID28,BSDC91,4,87.69282248024444,118.29475631951011,147.25379617260788
ID28,BSDC91,5,310.8327768210587,-238.43045895777183,391.7474938083252
ID28,BSDC91,6,107.4556738829699,-214.17388293922357,239.61880974353292
ID28,BSDC91,7,-37.878565343051605,-43.397939028296214,57.60353135313447
ID28,BSDC91,8,-36.19513385306857,-94.96452501885345,101.6284838354779
ID28,BSDC91,9,-57.082999819211295,23.32984958199989,61.66644752115057
ID28,BSDC91,10,-115.34313096129,55.2093313085547,127.87536167491787
ID28,BSDC91,11,43.37280477690365,19.925566484662482,47.7307908372583
ID28,BSDC91,12,-36.36786919056192,-158.97852411331718,163.08523243601917
ID28,BSDC91,13,186.3215881610114,-602.2427005083536,630.4062218367106
ID28,BSDC91,14,11.884937924749238,-8.661918505701777,14.706480941223214
ID28,BSDC91,15,55.72603685380409,-80.71878841416161,98.08625788805342
ID28,BSDC91,16,146.99172388298314,-65.8336493633156,161.0609706868276
ID28,BSDC91,17,113.21543271870496,8.267901399884813,113.51692560689717
ID28,BSDC91,18,-30.463428836682965,90.90351227580886,95.8721494520999
ID28,BSDC91,19,-228.5126232041198,127.70582743818653,261.7762352187454
ID28,BSDC91,20,-104.55684272279154,69.63224755229388,125.6215875530257
ID28,BSDC91,21,-234.63354546825735,-61.225355381484,242.49009216995609
ID28,BSDC91,22,-62.373087887523866,55.423314443319505,83.43947433024638
ID28,BSDC91,23,-96.9763240030652,137.14287930719834,167.9659988265966
ID28,BSDC91,24,-53.12693565690188,-141.8510714982674,151.47342267704644
ID28,BSDC91,25,-82.11314223660952,216.96472693434063,231.9833202229476
ID28,BSDC91,26,-141.29614063980551,96.89409405398,171.32736156914697
ID28,BSDC91,27,-126.49081428228493,-70.96674840510094,145.03863442885967
ID28,BSDC91,28,-66.81228662068668,-26.53197349554049,71.8876015808905
ID28,BSDC91,29,-14.3581570508818,-3.009014943349563,14.670066285708723
ID28,BSDC91,30,-7.4074279661766695,-47.799967414428046,48.37051657667592
ID28,BSDC91,31,27.4018388499494,53.50823291829386,60.116484947117314
ID28,BSDC91,32,19.236765929033027,-93.93094270226892,95.88052544883831
ID28,BSDC91,33,65.68664726792042,-9.547305018445407,66.37685336331808
ID28,BSDC91,34,145.9611687153888,-170.59270842427895,224.51399720350008
ID28,BSDC91,35,85.36446950812206,-3.0959054228557816,85.42059052002841
ID28,BSDC91,36,180.31883623139709,-28.031322966581826,182.4846233716754
ID28,BSDC91,37,127.67142110140162,-74.00765242404623,147.57074365662677
ID28,BSDC91,38,105.85015229087207,19.290128033085836,107.5935117910632
ID28,BSDC91,39,9.075590479821813,-37.44464634476087,38.52879290143471
ID28,BSDC91,40,65.31855383343577,-120.54221350817402,137.10192818608226
ID28,BSDC91,41,19.019637190408503,161.69869596890496,162.81343579968802
ID28,BSDC91,42,-291.7072774938853,57.75205686452616,297.3691910991756
ID28,BSDC91,43,-107.04454384994403,-69.65780259508671,127.71352250415246
ID28,BSDC91,44,-88.70813649248078,-303.97465528664,316.6539507673956
ID28,BSDC91,45,-19.487732430031656,52.107999891313355,55.63286230221864
ID28,BSDC91,46,116.39422044299602,146.97119779653622,187.47839217968914
ID28,BSDC91,47,9.82153430297933,100.92975051070083,101.40649424083703
ID28,BSDC91,48,-32.74761376667129,29.03210499771807,43.76379014675952
ID28,BSDC91,49,-68.69482341534729,-24.957596128387323,73.08803163701592
ID28,BSDC91,50,-35.22849993056991,-118.75542897803918,123.87049333524216
ID28,BSDC91,51,-37.195254095980204,-50.95268958005356,63.08457420563153
ID28,BSDC91,52,-65.48057006988881,-109.18850187445328,127.31784634631983
ID28,BSDC91,53,-32.676017826633256,-127.59033650757625,131.70807154887282
ID28,BSDC91,54,-29.102709322422015,-155.41678827120376,158.11813863830287
ID28,BSDC91,55,-39.42125931723683,-35.613201684864,53.12566065851447
ID28,BSDC91,56,2.455584915850636,-109.25795567004029,109.28554696059055
ID28,BSDC91,57,36.08432481999114,-95.9930514690182,102.55117955464094
ID28,BSDC91,58,-14.79049544793395,-74.48996610790059,75.94414925688176
ID28,BSDC91,59,-53.16193167016013,38.3930583701715,65.57604676951921
ID28,BSDC91,60,-10.623107085962374,122.72314463275572,123.18206295038293
ID28,BSDC91,61,-70.95707147056225,264.0950764075428,273.461359929304
ID28,BSDC91,62,17.830409326249082,101.40066709268316,102.95639263097144
ID28,BSDC91,63,48.12792890027197,380.7020073529134,383.7320887582473
ID28,BSDC91,64,80.96012345309668,67.53645058844704,105.43108530042932
ID28,BSDC91,65,280.5496612698697,-84.92978572702611,293.12314978908984
ID28,BSDC91,66,21.882726007000656,11.207116909666906,24.5856292765592
ID28,BSDC91,67,-9.18445507678723,-90.50625662100063,90.97107618690647
ID28,BSDC91,68,-37.76163497546145,-145.7706724156696,150.5823031187146
ID28,BSDC91,69,-90.53838579649789,9.87808079084375,91.07565966132734
ID28,BSDC91,70,-85.83076365445197,21.2295728730012,88.4172763314753
ID28,BSDC91,71,41.37373972924013,-48.702160352689866,63.9037304247727
ID28,BSDC91,72,-54.45877489527618,60.37892060021103,81.31034507331125
ID28,BSDC91,73,139.5380905481311,-448.59600216696697,469.7970326364396
ID28,BSDC91,74,195.06144773314577,-255.28914256584386,321.28105251283415
ID28,BSDC91,75,-15.665082882210527,82.61188180146077,84.0839927482339
ID28,BSDC91,76,136.28428635547334,56.19966098959248,147.41712452346158
ID28,BSDC91,77,66.5168217587186,31.71966648357338,73.69277317831288
ID28,BSDC91,78,-31.149099846420313,37.137902995482534,48.471540723852925
ID28,BSDC91,79,-215.76081419420615,54.60796923032592,222.56405649881333
ID28,BSDC91,80,-86.6294203543531,76.94389633053193,115.86638707345134
ID28,BSDC91,81,-225.69868546533797,116.70635196545062,254.08712917002546
ID28,BSDC91,82,-198.51565251765265,47.29334632381928,204.07137207608056
ID28,BSDC91,83,-118.81917764026616,148.90187018343337,190.49872419319024
ID28,BSDC91,84,-111.5877939081443,79.24070087440717,136.86096749750735
ID28,BSDC91,85,-6.919879768796704,92.29707365862926,92.55611563781746
ID28,BSDC91,86,-59.705481153862934,8.775927396527358,60.34700805742901
ID28,BSDC91,87,-120.83064859365555,-125.91326566607341,174.51130653988773
ID28,BSDC91,88,-129.7424261172119,-128.98551907279975,182.94906740746117
ID28,BSDC91,89,8.70012142012149,7.187192331188548,11.284850301636805
ID28,BSDC91,90,2.4003931836637094,-18.30074642648427,18.45749731688064
ID28,BSDC91,91,35.14423139280859,-28.353051740998993,45.155426509103414
ID28,BSDC91,92,63.81047054958117,-112.61476883059747,129.43671160272834
ID28,BSDC91,93,76.22246154073127,10.292191732793393,76.914191499312
ID28,BSDC91,94,-15.199874696099414,-137.69812682408596,138.53450949723387
ID28,BSDC91,95,195.27835746204323,129.3513054387005,234.23363787417367
ID28,BSDC91,96,144.94655907448168,10.939596928970184,145.35879666707666
ID28,BSDC91,97,145.54866828608522,6.432951153007558,145.69076051826295
ID28,BSDC91,98,89.56045535624389,7.659395065572698,89.88738229800818
ID28,BSDC91,99,47.745504265545605,30.832665069792274,56.835608669893055
ID28,BSDC91,100,102.20370157621699,13.496441117754387,103.09098184965274
ID28,BSDC91,101,-0.8758496506990241,-73.03766139956475,73.04291269745546
ID28,BSDC91,102,-58.13977324491623,173.9382492811013,183.39778568986273
ID28,BSDC91,103,-95.55869418153384,116.35557604755557,150.56587963758057
ID28,BSDC91,104,-95.51625996139524,-227.1050433589127,246.3738148344228
ID28,BSDC91,105,-77.6487839509166,-131.5450156839038,152.75282256094198
ID28,BSDC91,106,-18.637078412668643,9.98500223806438,21.143343194824
ID28,BSDC91,107,73.0745093561211,169.2172183450512,184.32132514192318
ID28,BSDC91,108,65.73014187041417,79.26506999181527,102.97282588679475
ID28,BSDC91,109,-73.0406158966847,-51.78908059975604,89.5379273823951
ID28,BSDC91,110,10.994704973344028,-53.52560796236665,54.64315369002638
ID28,BSDC91,111,-31.585383902083663,-224.21664557951223,226.43043221080202
ID28,BSDC91,112,-46.94338205745157,-68.20411547678621,82.79784107670112
ID28,BSDC91,113,-57.997610006774835,-115.15294900828059,128.9337986402387
ID28,BSDC91,114,-14.613344733331132,-125.54870658879973,126.396311538018
ID28,BSDC91,115,-47.82191347194271,-73.43200676529537,87.63101634522083
ID28,BSDC91,116,-12.613369086015382,-30.985880445734402,33.454773451592736
ID28,BSDC91,117,27.9000827670842,-67.53895849427919,73.07479410099023
ID28,BSDC91,118,-23.00649991022817,-46.608701654993254,51.9775923652058
ID28,BSDC91,119,-57.366690645771996,46.20026807025143,73.65732798174801
ID28,BSDC91,120,-9.386707882070027,232.83442772400866,233.02356322576034
ID28,BSDC91,121,-80.51869157289116,255.1760182582527,267.57813809567193
ID28,BSDC91,122,-30.58971285640291,149.43258021310766,152.5313953315318
ID28,BSDC91,123,86.04582898968272,372.1259326848313,381.94449133752056
ID28,BSDC91,124,52.71770058986283,167.30416585352486,175.4133400497983
ID28,BSDC91,125,117.06510990483741,51.263229649650945,127.79733436634942
ID28,BSDC91,126,130.804161418769,-149.26663241507072,198.46978660996044
ID28,BSDC91,127,47.42858850453024,-163.15542297949446,169.90927889656234
ID28,BSDC91,128,-40.68463921768,-134.0386735460045,140.07714258309653
ID28,BSDC91,129,-64.81757286381946,16.19378360862502,66.8098524135439
ID28,BSDC91,130,-67.88380521774809,27.21341245065064,73.13535962891267
ID28,BSDC91,131,19.077632440890966,-34.504895360502495,39.42770426221849
ID28,BSDC91,132,-53.42256567361244,126.13258541036518,136.97955915192054
