alpha,d_tag_mm,median_3d_mm,rmse_3d_mm,p95_3d_mm,signed_vertical_slope
0.45,86.0,65.001439663171,78.6145267910026,129.9790837236638,-12.376114835388348
0.45,88.0,65.42411333460458,79.59267731197897,130.7180010776468,-15.656480113557954
0.45,90.0,65.97933073627087,80.64291287652779,131.7312182856412,-18.914893881670228
0.45,92.0,67.2265878496038,81.75969257810802,134.1733693285541,-22.15379277074812
0.45,94.0,68.64457749754608,82.94063889077964,136.60000749517866,-25.374721967866723
0.45,96.0,70.16167690024886,84.18147963543387,139.00027827960923,-28.575697396255876
0.45,98.0,71.69688048483617,85.47893342622133,141.36280175829464,-31.76087465717248
0.45,100.0,72.8916006569562,86.83109320242542,143.0332017688252,-34.93142953574654
0.45,102.0,74.17778189836406,88.23340771928503,143.8455304233227,-38.08471262522811
0.45,104.0,75.76068210881766,89.68342068627746,144.60862883460717,-41.219665627564964
0.45,106.0,77.92203266054958,91.17990062400382,145.3261664959794,-44.33867478878624
0.45,108.0,80.10682622877391,92.71770172705541,146.10097089520147,-47.4370687299706
0.45,110.0,82.37706255296749,94.29398013626106,146.95679054233278,-50.51632002730838
0.45,112.0,84.71862479881486,95.9091348808576,147.7920139296222,-53.58130019453112
0.45,114.0,86.05568188540667,97.55969994115748,148.6087287966847,-56.6271910117199
0.45,116.0,87.00064935906272,99.23878163994172,149.41276236849984,-59.65211722922352
0.45,118.0,88.00656497656192,100.94477608059375,150.21736571902503,-62.65470390691733
0.45,120.0,89.36794998507449,102.67545790153015,151.01663609000823,-65.63348700674491
0.45,122.0,91.80572765137069,104.43063052545266,152.92695620758158,-68.59212699306191
0.45,124.0,94.29358115909565,106.2073888532643,154.81019832582203,-71.52779264374075
0.45,126.0,96.82770083035294,108.00267882591605,156.6723349956434,-74.44288812988877
0.45,128.0,99.40177430764531,109.81403804611313,158.48530092299424,-77.33889470524419
0.45,130.0,102.02246250751354,111.64131728665214,160.53694257978313,-80.21637194759275
0.45,132.0,104.68002166000188,113.48119837502935,162.5936246783266,-83.0755906438502
0.45,134.0,107.36703380449998,115.33343327720557,164.59406304332234,-85.91701729746978
0.45,136.0,110.0827079163328,117.19348510071657,166.5299253960497,-88.74094561419616
0.45,138.0,112.6228787663062,119.06157095452268,168.41264766936152,-91.54867306646163
0.45,140.0,114.99025473483351,120.9368614151779,170.78432523183187,-94.34031421426914
0.5,0.0,85.59202794173663,125.42319479056944,205.07032704953684,164.84699514162907
0.5,2.0,83.53885928110385,122.6507577261366,199.0489503004377,159.8506993195019
0.5,4.0,81.48878739211283,119.9262046314955,193.1757538216096,154.89951784060503
0.5,6.0,79.90826553253672,117.25419375665966,187.48917986481817,150.00029527017676
0.5,8.0,78.52793505495974,114.63760737333095,181.98874249843513,145.15250557376822
0.5,10.0,77.19802598963136,112.07303918479434,176.61683256329246,140.3475821608161
0.5,12.0,75.92808579322505,109.56195404994948,171.3605287822561,135.5846192297026
0.5,14.0,74.74035460847159,107.10792641688116,166.21931893270343,130.86330701243432
0.5,16.0,73.64349543793762,104.71460597796624,162.35964110338415,126.18611364887164
0.5,18.0,72.67233614581207,102.38438390573562,159.40810420059375,121.55299895769998
0.5,20.0,71.83181764923174,100.11924721573452,156.51624637742884,116.9624577743485
0.5,22.0,70.64359107086213,97.92403937485896,153.6851305504402,112.41740035019872
0.5,24.0,69.89711531801662,95.80468127340045,151.14759096209906,107.92279470204588
0.5,26.0,69.19751322461795,93.7636146242579,148.9690138995015,103.470887264637
0.5,28.0,70.1926891245424,91.80795808900315,146.84797780736034,99.06575612688955
0.5,30.0,70.27092386817483,89.93808584073382,144.7806639211471,94.70675982846967
0.5,32.0,70.54151617624461,88.15922522967942,142.76613013404372,90.3958859702761
0.5,34.0,71.00375934377567,86.47285925673215,140.80099068640226,86.12838024689529
0.5,36.0,70.09260113371387,84.88062374788035,138.88469600803535,81.9050478454542
0.5,38.0,68.96023213643608,83.38552402567211,137.01803546306596,77.72590737457281
0.5,40.0,67.85867863738626,81.99096236656025,135.2070100116319,73.59239550242044
0.5,42.0,65.59647750471257,80.69616053294763,134.3758193686716,69.5066659918899
0.5,44.0,65.75353710723746,79.50407147740093,133.6346218761288,65.46398691149116
0.5,46.0,64.05423404001792,78.41425990935325,132.9407854878338,61.465014229814884
0.5,48.0,62.416846318528705,77.42965502130231,132.30600264541238,57.51094805457086
0.5,50.0,61.00932577716442,76.55215072321916,131.72609897344992,53.60395531844495
0.5,52.0,60.89477142873079,75.78209172901805,131.18839696737842,49.742861508557155
0.5,54.0,61.346599303451455,75.1194216314285,130.67837888252308,45.922083369473505
0.5,56.0,59.53385027908901,74.56255356821596,130.20021114290668,42.14008865362233
0.5,58.0,58.96860464225762,74.10909195968767,129.75380255264162,38.393705840833164
0.5,60.0,58.739397997839916,73.76059455046801,129.34518504170688,34.68280569796316
0.5,62.0,59.35683066322512,73.51702236623736,128.97040566365175,31.00310229568433
0.5,64.0,59.65728446307082,73.38344402093252,128.63545885345778,27.355338877743087
0.5,66.0,58.94981300764624,73.35565383955608,128.89599197129226,23.737967945597692
0.5,68.0,57.90597873728433,73.42832890414992,127.59129868330645,20.148492725351552
0.5,70.0,58.47534966041145,73.60131709786475,125.26833505875011,16.58744295470321
0.5,72.0,59.600197133384185,73.87163996445918,123.65993471963782,13.054208522083549
0.5,74.0,60.75781312280901,74.23504545026042,125.101822954112,9.550224464277386
0.5,76.0,61.94438270408753,74.68838999359326,126.44767403053486,6.072055571693711
0.5,78.0,63.16674340259908,75.2324900734876,127.72005210915744,2.619138494801672
0.5,80.0,64.1648355007144,75.86285666675897,129.31059783581668,-0.8063500774358837
0.5,82.0,64.17417934841453,76.57663442590541,129.90745674777574,-4.204853672153285
0.5,84.0,64.29020376903611,77.37066672310713,130.53426904928267,-7.577608463422348
0.5,86.0,64.52837095648381,78.24468215794633,131.189439485775,-10.922862028017072
0.5,88.0,64.89046842296374,79.19496300908607,131.8744681563828,-14.242146549171903
0.5,90.0,65.37440330999553,80.21735353477874,132.58791506127892,-17.53784329050363
0.5,92.0,66.59694693486762,81.30865078876303,134.02995220571717,-20.812103700323753
0.5,94.0,67.97971615416054,82.46481087806035,136.46861527863842,-24.06675367254405
0.5,96.0,69.29228172932118,83.6835439410418,138.8873384317469,-27.300180562007903
0.5,98.0,70.4028261539173,84.95959723142657,141.27500522366532,-30.51601603275519
0.5,100.0,71.59256384899189,86.29166046551724,143.59342456424272,-33.71651056976485
0.5,102.0,72.85997015919378,87.67623584288268,144.396810101432,-36.90138814240645
0.5,104.0,74.83914781568774,89.10909251990395,145.1388206356788,-40.06816107585819
0.5,106.0,76.8785835813452,90.58713762228052,145.8285051153584,-43.21674635750098
0.5,108.0,79.02124952391569,92.11096448361741,146.47954514603543,-46.349338834786174
0.5,110.0,81.24240069491097,93.67335740280048,147.21098674428606,-49.46085910306639
0.5,112.0,83.54433651311945,95.27443488689833,148.0231435937172,-52.55438896859062
0.5,114.0,85.09830675668255,96.91341007007827,148.81651595364394,-55.63153281598276
0.5,116.0,86.02094697395901,98.5834680107466,149.59653112670193,-58.6892755051238
0.5,118.0,87.0031859773814,100.2808758605336,150.37400718795453,-61.72547088044963
0.5,120.0,88.04678668539913,102.00416208479382,151.14917496426867,-64.73823661567886
0.5,122.0,90.3589114526979,103.75193088421712,152.4359062545744,-67.72768530184834
0.5,124.0,92.82613914386842,105.52243582530448,154.32332607858976,-70.69619176613335
0.5,126.0,95.34306125303678,107.31341861271768,156.18080474734413,-73.64281219180097
0.5,128.0,97.90236134789774,109.12240170229279,158.0041245654281,-76.56501516225883
0.5,130.0,100.50470437755938,110.94787207330467,159.78487202444617,-79.4710328629794
0.5,132.0,103.15239657928669,112.78773182395635,161.85747847892634,-82.35622506884586
0.5,134.0,105.82900158033894,114.63997841311216,163.87530966847632,-85.22132284162122
0.5,136.0,108.53424809857756,116.5017638544712,165.83407915297045,-88.06845409999299
0.5,138.0,111.26582987773236,118.37232879993203,167.72955795885358,-90.89899764334514
0.5,140.0,113.78866863915067,120.24948251754164,169.57182586515194,-93.71217559597955
0.55,0.0,87.37131978513676,126.97625134935984,207.7825840320858,168.21273486837387
0.55,2.0,85.29855013593098,124.17050909285656,201.64355065802957,163.17716561267312
0.55,4.0,83.22883494585992,121.4121727913948,195.65010487144104,158.18526377005608
0.55,6.0,81.15727136749129,118.70620325555616,189.8574251669161,153.24496103878298
0.55,8.0,79.68179219206209,116.05353126707367,184.23368314958606,148.35436562107176
0.55,10.0,78.31471204898028,113.45185354614983,178.73530946344292,143.50725836999757
0.55,12.0,77.0024495403105,110.90492754130469,173.34710990731966,138.70324607615922
0.55,14.0,75.76406093183815,108.41521895585913,168.0956369862815,133.94342249466078
0.55,16.0,74.60850548495003,105.98513860005922,164.2397121870531,129.22661736265744
0.55,18.0,73.56758443049773,103.61521432270224,161.25201093514724,124.54973211088436
0.55,20.0,72.65733754157947,101.30956703233723,158.32247540829175,119.9173087671092
0.55,22.0,70.9506009459779,99.07367739685594,155.45909145115164,115.329663276542
0.55,24.0,69.81940598637597,96.90999747634562,153.105741892295,110.7904410101175
0.55,26.0,69.07298131730727,94.82328480110563,150.91091097209446,106.29547154456861
0.55,28.0,69.93866058776561,92.81986443835538,148.77247927862157,101.84620154473673
0.55,30.0,70.65636710665896,90.90304151230355,146.69009672189063,97.44331662156628
0.55,32.0,70.84577765583927,89.07380704505462,144.65916152226876,93.08602719498943
0.55,34.0,71.2202688656745,87.33656026867216,142.6747463675457,88.77315771450203
0.55,36.0,70.92322631861941,85.6931459979613,140.73580673090194,84.50429685722064
0.55,38.0,69.76501428007376,84.14532968630574,138.84812860671428,80.27930864000744
0.55,40.0,68.63344197511861,82.69906554001247,137.7050282052693,76.1001895615316
0.55,42.0,66.76419419053204,81.35132682180509,136.89235018344263,71.96679118690847
0.55,44.0,65.95335698089073,80.10492104434178,136.12967859474549,67.87568417713753
0.55,46.0,65.18850480519541,78.96156551150307,135.41318820505728,63.8277253302917
0.55,48.0,63.471969235385686,77.92294231298492,134.75390176883107,59.826353840523815
0.55,50.0,61.85124749909032,76.99158231194595,134.14396244013878,55.86733468283105
0.55,52.0,60.75778755218167,76.16661016571872,133.5662034055385,51.956229584208955
0.55,54.0,61.06596573788396,75.44989817444916,133.0134767167262,48.08656531421488
0.55,56.0,60.358432093541765,74.84032529741748,132.49196720812924,44.25588795048226
0.55,58.0,59.32514517662655,74.335712049242,132.00237012813358,40.46249023750372
0.55,60.0,59.04107523642915,73.93812208007454,131.5456571880927,36.70490914321014
0.55,62.0,58.86910832391321,73.64519195105746,131.12532987119346,32.9813044429447
0.55,64.0,59.74703463193513,73.46084176369015,130.73520774473738,29.28813350002881
0.55,66.0,59.907463570619306,73.38564695543982,129.4673765394792,25.626417234485395
0.55,68.0,59.21029437367853,73.41485278171051,127.09038084657956,21.99657058226503
0.55,70.0,58.145073778162505,73.5441647834338,124.78619265509238,18.3934064313254
0.55,72.0,59.246378553206995,73.77395064871232,123.69342313572534,14.818259437745281
0.55,74.0,60.386057312889776,74.09923162525179,125.1942214046375,11.271341102130886
0.55,76.0,61.55674028339043,74.515239217861,126.5959108121891,7.753679622778322
0.55,78.0,62.76002664391754,75.02008889227925,127.90125291326936,4.259222126509931
0.55,80.0,63.93870056856035,75.61590481918893,129.93200447446756,0.793356780609643
0.55,82.0,63.883885361721646,76.29627271392515,131.25926164935228,-2.645565724831356
0.55,84.0,63.93350382163957,77.05958781422844,131.83202608111708,-6.058030252633748
0.55,86.0,64.10269581191483,77.9029814947913,132.43461061618453,-9.44405884385266
0.55,88.0,64.3970929731259,78.8230710128652,133.06493767398194,-12.803050599507298
0.55,90.0,64.81349516338454,79.81686328689997,133.72652423344297,-16.136206340805952
0.55,92.0,65.9878575407935,80.88120172423953,134.413424384693,-19.446620524815657
0.55,94.0,67.00053284628225,82.01209766901405,136.32544317119925,-22.73519053824479
0.55,96.0,68.02142917283729,83.20611892433868,138.75898031760386,-26.00351673645935
0.55,98.0,69.12592152472504,84.4601809796628,141.17085790142278,-29.250372459465574
0.55,100.0,70.31050031708955,85.77078234433117,143.53844608039554,-32.48059796422706
0.55,102.0,71.88127443428021,87.13565943450521,144.97200679768704,-35.69387331993645
0.55,104.0,73.89772841136596,88.5498376129713,145.6952184598905,-38.89208733946023
0.55,106.0,75.88446971144123,90.01066580416436,146.36051368601892,-42.07344122312246
0.55,108.0,77.97167555918934,91.51753352738719,146.98610883879857,-45.23613155608129
0.55,110.0,80.15393277722528,93.06671293084221,147.57529678927733,-48.38023546019105
0.55,112.0,82.40866335583473,94.65367692943997,148.27767360947578,-51.50470493185656
0.55,114.0,84.14835322662972,96.27912424496955,149.04439441720558,-54.611050797800374
0.55,116.0,85.04709584847362,97.93892720855337,149.8019172915136,-57.69997733706107
0.55,118.0,86.00805370533786,99.62770518971743,150.5540364984443,-60.767122890032
0.55,120.0,87.02826464839063,101.34323112438439,151.30524885695007,-63.81154392241878
0.55,122.0,88.92305808453622,103.08366556003784,152.0542823260428,-66.8329574771712
0.55,124.0,91.36687873352382,104.84797822977512,153.84455658287968,-69.83443432633764
0.55,126.0,93.86217515610859,106.6340322791191,155.7018607143004,-72.81150254928279
0.55,128.0,96.40567159524556,108.43805718333128,157.52490487908125,-75.76817219415928
0.55,130.0,98.99191463760422,110.2608253494839,159.31156393068125,-78.70267231559119
0.55,132.0,101.62345624370334,112.10056381819689,161.11885250107443,-81.61640983095648
0.55,134.0,104.29284688426824,113.951728502787,163.1513866080286,-84.5106226713979
0.55,136.0,106.98791692998292,115.81496400207202,165.1303899275432,-87.38303051280305
0.55,138.0,109.71139655647153,117.68664163314976,167.0468644638414,-90.23680577421281
0.55,140.0,112.45558671713161,119.5662868020328,168.9024147407528,-93.07313230121913
0.6,0.0,90.20385695833262,128.51994868430768,210.28669149630807,171.53259549922498
0.6,2.0,87.09981646674544,125.68231928391151,204.04705634741674,166.4606067227943
0.6,4.0,85.0122619308043,122.89280799165357,197.96291415518172,161.43146672238527
0.6,6.0,82.9250156747747,120.1558715940198,192.07628976481527,156.45163604845126
0.6,8.0,80.85791245469308,117.46913861039181,186.34147589731316,151.52040920504194
0.6,10.0,79.45721667646154,114.83379162440743,180.7237441022326,146.63453405158558
0.6,12.0,78.10302615544984,112.25195747797122,175.2186742372063,141.78979972773945
0.6,14.0,76.81876578801706,109.72860181530082,169.86525162574614,136.99251907403166
0.6,16.0,75.61095216422802,107.2625059925363,166.09215866095536,132.23628681781523
0.6,18.0,74.50176641137732,104.85606614154422,163.0735511522643,127.51874386537229
0.6,20.0,73.52102276218807,102.5126109010897,160.14705943205828,122.84624027834212
0.6,22.0,71.85503011389255,100.23727573648041,157.5294949481316,118.21762805653368
0.6,24.0,69.9188411217727,98.03235929819455,155.06215403424562,113.63601842044143
0.6,26.0,68.94898478520798,95.90115840115892,152.85109618681446,109.09783281063358
0.6,28.0,69.61582241540938,93.85244612332302,150.69906514052278,104.6060785765909
0.6,30.0,70.86746875007273,91.88967230350114,148.5994543865548,100.16100086460945
0.6,32.0,71.18989742966609,90.0134966834735,146.55239512085458,95.75980395138296
0.6,34.0,71.48449627830244,88.22686300706862,144.54660185616652,91.40303323771386
0.6,36.0,71.78389863975744,86.53361061207863,142.5908124121251,87.08927923564893
0.6,38.0,70.59925307710014,84.9358996242581,141.1439568816007,82.82066497652173
0.6,40.0,69.44122045214789,83.4379597039485,140.26824287321315,78.59755227301973
0.6,42.0,67.86305002374004,82.03896917170619,139.4385192570718,74.41906257249285
0.6,44.0,66.04590705075964,80.73928919423827,138.6526494094102,70.28212617536279
0.6,46.0,66.17123985363048,79.54437148911171,137.91599321195326,66.18704374650923
0.6,48.0,64.57995145181135,78.45262500934328,137.23202846998993,62.13861484204057
0.6,50.0,62.88357818250436,77.46876594269806,136.58845433362538,58.133515099133646
0.6,52.0,61.30715705330008,76.59048971400001,135.96813049927414,54.17158615848187
0.6,54.0,60.691536011822805,75.81994993287026,135.37777420006432,50.25479883357435
0.6,56.0,60.976417365309544,75.15795967805612,134.8120238874954,46.376920793148976
0.6,58.0,59.72418311454458,74.60231240784783,134.27788487628808,42.53731997408211
0.6,60.0,59.381101577441996,74.15408938581504,133.77509031233242,38.734600645198135
0.6,62.0,59.15309777644121,73.81252118691128,133.30613735679276,34.965622505874
0.6,64.0,58.9843897774281,73.57828955097146,131.88305978888414,31.22943290276769
0.6,66.0,60.0370558025329,73.45351517113714,128.93809976908372,27.52447597530531
0.6,68.0,60.117753813900805,73.43811892689226,126.58485432288678,23.85344478814824
0.6,70.0,59.428720147072426,73.52404067829464,124.30186418920087,20.21151252885636
0.6,72.0,58.90567243307595,73.71122656297082,123.71140176779174,16.595784968697178
0.6,74.0,60.02461146520281,73.99703450005578,125.2712737699762,13.008221579900827
0.6,76.0,61.17871207498757,74.37482336453355,126.7293816159536,9.44849683715324
0.6,78.0,62.363754561292154,74.84199411611652,128.08399347530928,5.917182774882606
0.6,80.0,63.58167136686178,75.40035604874869,130.14173730300098,2.412748573750792
0.6,82.0,63.63948029103639,76.0466199735236,132.14099006358646,-1.0654601707670373
0.6,84.0,63.62446032616492,76.77823415933979,133.16112211323247,-4.515538024303503
0.6,86.0,63.724022728549855,77.58964312683467,133.71020784536762,-7.939164522700369
0.6,88.0,63.94880706526014,78.47846996884803,134.28763237834008,-11.337697204324597
0.6,90.0,64.08524611150928,79.4420114788965,134.8957434865136,-14.708140169142288
0.6,92.0,64.8138046305306,80.47894530070538,135.5325029310823,-18.054935385145026
0.6,94.0,65.75556651237842,81.58297659807423,136.1970754300433,-21.37835350311336
0.6,96.0,66.77077423581538,82.75072454006938,138.61782014234922,-24.6815250626061
0.6,98.0,67.86714156822677,83.98143918130494,141.04452102245958,-27.962242355357436
0.6,100.0,69.10400082720591,85.27004656419831,143.43860379376025,-31.222542473568684
0.6,102.0,71.05134527353141,86.61250876050455,145.56806338719525,-34.46586194819062
0.6,104.0,72.99633800655215,88.00637634218465,146.2787077638349,-37.69350028495064
0.6,106.0,74.93509470231146,89.44953027103378,146.92064642610646,-40.90647413925795
0.6,108.0,76.96852927968293,90.93920901222015,147.52096125824218,-44.099416501035606
0.6,110.0,79.10148430471753,92.47367986310967,148.0849670024325,-47.27533162308852
0.6,112.0,81.3179937336601,94.04734736109013,148.6198536477427,-50.431369997142085
0.6,114.0,83.20828584114786,95.65790998699748,149.2979098839387,-53.56818143306858
0.6,116.0,84.0820269841538,97.30680085376925,150.03081402205098,-56.68665122824929
0.6,118.0,85.01820771900896,98.98576408642079,150.75758437410133,-59.78316204175502
0.6,120.0,86.02002686747814,100.69253272269135,151.4832023798814,-62.85941905078775
0.6,122.0,87.49978468287387,102.42511141169446,152.20497823998568,-65.91269118678181
0.6,124.0,89.91885103866599,104.18302628491872,153.37030778981767,-68.94416834021683
0.6,126.0,92.3906611596012,105.96297334602306,155.23063568951414,-71.95481251045648
0.6,128.0,94.91266337783637,107.76384553174461,157.0586552989147,-74.9420495067509
0.6,130.0,97.4835493520506,109.58244865948464,158.84100804404812,-77.90743970286971
0.6,132.0,100.0984292265089,111.41952846688248,160.59329761585258,-80.85225462447768
0.6,134.0,102.75373757994797,113.27020600263468,162.42665125697954,-83.77662720610746
0.6,136.0,105.4431679850668,115.13379436398914,164.4212989211881,-86.68103882201764
0.6,138.0,108.15842886916501,117.00630349907208,166.35711978036107,-89.5611297638306
0.6,140.0,110.89592222735781,118.8871790486951,168.23241753697164,-92.42137299461855
0.65,0.0,93.64966850943702,130.05229220705547,212.57056278957322,174.8049568803261
0.65,2.0,90.18872433512934,127.18655122580151,206.25821379228117,169.69986095922232
0.65,4.0,86.83771224066928,124.36949600679183,200.10559999040666,164.63856487997882
0.65,6.0,84.73445251188147,121.60332204900331,194.13003444698907,159.62208250539985
0.65,8.0,82.62715456036743,118.8856674317436,188.29634159830886,154.65284761668823
0.65,10.0,80.61819485494962,116.21721201336258,182.57528277647165,149.72748800938376
0.65,12.0,79.23273769188759,113.60446462437801,176.9774788170689,144.84701982314476
0.65,14.0,77.90024136650379,111.04688924502888,171.52109294430903,140.00965147154915
0.65,16.0,76.64750762433367,108.54683613846898,167.9139034430785,135.21449042921296
0.65,18.0,75.47457772177947,106.10527014309886,164.9438967508197,130.45918858642526
0.65,20.0,74.42729567321147,103.72630723662427,162.2913952659589,125.74693473383434
0.65,22.0,72.78900439736233,101.41317665484928,159.66645756004536,121.07983005699612
0.65,24.0,70.73125717931157,99.16974349455099,157.06572602360427,116.45834788074596
0.65,26.0,68.89543102355105,96.9980404460361,154.79747018701156,111.87922509059445
0.65,28.0,69.323148198061,94.90593430279698,152.6306775007439,107.34662701280834
0.65,30.0,70.50692894037756,92.89893359430101,150.51334920225983,102.86006770533247
0.65,32.0,71.57803637950323,90.97731140644842,148.4494128873219,98.41625030028038
0.65,34.0,71.7909316110753,89.14374967537205,146.42638428309283,94.0173012470185
0.65,36.0,72.19288919545403,87.40282951121738,144.69029453379858,89.66193880466898
0.65,38.0,71.46059453203785,85.75663641477098,143.75009617566994,85.35080741769904
0.65,40.0,70.27566638043568,84.20771489810205,142.85679788411807,81.08416521161693
0.65,42.0,68.75147210751462,82.75837350863515,142.01057704007425,76.86223793436018
0.65,44.0,66.76729804197717,81.40786382723029,141.20422699481665,72.68160347359208
0.65,46.0,66.85681913317296,80.16145708098348,140.44774556885815,68.54301295887696
0.65,48.0,65.738928459786,79.01913975016316,139.73685800259165,64.44837821332163
0.65,50.0,63.96893801314252,77.98202966129209,139.05430429136865,60.39725084620677
0.65,52.0,62.2939059489367,77.05215975917667,138.39708982087154,56.38988858306638
0.65,54.0,61.228959615771814,76.22967153124637,137.7647100264844,52.426040680152575
0.65,56.0,60.65516808148981,75.51468787734231,137.15747109935774,48.501266389478275
0.65,58.0,59.91512236144861,74.90807532675665,136.57834156657663,44.615670450251926
0.65,60.0,59.76370797596726,74.40921776939749,136.03130455912756,40.76957448231786
0.65,62.0,59.47855075290082,74.01798139312372,134.75646831509303,36.957196717437384
0.65,64.0,59.31323465712788,73.73523412409408,131.55988245435236,33.1787365962647
0.65,66.0,59.158328147230336,73.56304822539914,128.46549921669012,29.43396152342202
0.65,68.0,60.35987662149341,73.49852647475564,126.07689574767129,25.72052810739874
0.65,70.0,60.2861847942334,73.54102096744732,123.81714028998006,22.038209153192362
0.65,72.0,59.24873545197493,73.68403012902078,123.71678185950854,18.384182902269796
0.65,74.0,59.675325636898094,73.92864854301811,125.33358163213144,14.758593433742675
0.65,76.0,60.81010881304182,74.26785986815824,126.85382150429717,11.159489493106774
0.65,78.0,61.977912529128794,74.69804835327771,128.26609274788598,7.590273931062264
0.65,80.0,63.17678035383781,75.21737935314728,130.34551421623763,4.048963361530514
0.65,82.0,63.4406750741914,75.82888914519269,132.38856896295377,0.534080050434027
0.65,84.0,63.36246538727963,76.52587151117376,134.32294407734506,-2.9523370581511323
0.65,86.0,63.23577062737803,77.30468046504498,135.01615720838416,-6.41365988825147
0.65,88.0,63.01647891714009,78.16158190898285,135.5414495365687,-9.848278961040737
0.65,90.0,62.93322928292865,79.09441127365086,136.09391897408565,-13.255898381895564
0.65,92.0,63.580903311343214,80.10044366754249,136.67932233945606,-16.63794013571097
0.65,94.0,64.52529047126376,81.177591782154,137.29142011696146,-19.997159662974195
0.65,96.0,65.53967028532979,82.31887314941592,138.4654031688408,-23.334065367941296
0.65,98.0,66.63097869315156,83.52446996037506,140.90589910423583,-26.648508773553164
0.65,100.0,68.33106125091018,84.78895199464132,143.3177795865859,-29.942549773548688
0.65,102.0,70.24662062234864,86.10843527427129,145.68428389993892,-33.21726910848071
0.65,104.0,72.13795258225475,87.48074146351286,146.88304041693212,-36.473741119784194
0.65,106.0,74.02485016128793,88.90519150628292,147.50979813347365,-39.716500389373714
0.65,108.0,76.010794648099,90.3772179882527,148.0843276200925,-42.94098753087995
0.65,110.0,78.09331308254346,91.89452605029393,148.6208867776044,-46.147579262229044
0.65,112.0,80.26308949863937,93.45342058499075,149.12605989502865,-49.3357758138275
0.65,114.0,82.28428524219242,95.05149647414395,149.6118310293535,-52.50379736620384
0.65,116.0,83.12709333642334,96.6863525763576,150.282398639178,-55.650800650338375
0.65,118.0,84.03848124779967,98.35456755454948,150.9831634167755,-58.77679468623209
0.65,120.0,85.01657425372613,100.05273466172432,151.68102348350212,-61.882524675126476
0.65,122.0,86.09116285188072,101.77731470359555,152.37798016117097,-64.96673300270602
0.65,124.0,88.48105878255649,103.52691629576846,153.07569134366932,-68.03128362613724
0.65,126.0,90.93144879621514,105.30213700864873,154.76771181128518,-71.07301406158382
0.65,128.0,93.43019554329929,107.09792367977433,156.5971176854128,-74.09402107920066
0.65,130.0,95.97886162164166,108.91304887687973,158.38724482812128,-77.09089658295417
0.65,132.0,98.57921637417698,110.7461019325019,160.13206096572623,-80.06449878140803
0.65,134.0,101.21980245871282,112.59502115173004,161.84212062182803,-83.01692112926978
0.65,136.0,103.89446817736479,114.45822280640333,163.711826606863,-85.95067362385399
0.65,138.0,106.60415215799453,116.33224662386127,165.66241475450732,-88.86276628135926
0.65,140.0,109.33477788456439,118.21387840787935,167.55738263346595,-91.75277745808518
0.7,0.0,97.16062690514366,131.574290545301,214.64043404019603,178.03107663758993
0.7,2.0,93.67075840264785,128.68464449301112,208.284160633024,172.89624238069507
0.7,4.0,90.21078254201542,125.84145483899164,202.07371988008816,167.8043440995523
0.7,6.0,86.79146446261484,123.0479247679217,196.0193577045704,162.75485778692433
0.7,8.0,84.46177736414273,120.30191945598443,190.0948891827101,157.74967298882888
0.7,10.0,82.33461299657748,117.60352653748167,184.28433444428654,152.78841116668582
0.7,12.0,80.38238781547494,114.96035246927609,178.6122571595086,147.87253754179636
0.7,14.0,79.01098702086651,112.37171603101035,173.06796256254418,142.99786350449938
0.7,16.0,77.71101792609548,109.83733463790982,169.74819994876012,138.16339962250112
0.7,18.0,76.48780345104977,107.36223186161695,167.06213553049307,133.36987577233725
0.7,20.0,75.37258794249122,104.9488484988383,164.4013716576364,128.61993168438875
0.7,22.0,73.74827356418942,102.60100369588193,161.7719720314748,123.9161356863806
0.7,24.0,71.57110151260167,100.32093786649705,159.16423267153638,119.25598007003593
0.7,26.0,69.61135277616468,98.11217845853196,156.74108261295416,114.63868059744806
0.7,28.0,69.06694013364601,95.97984043125635,154.5613823279503,110.06671754590555
0.7,30.0,70.17309817116552,93.92908818315243,152.429643418963,105.53896375278912
0.7,32.0,71.48079742951177,91.96433629677624,150.34685583655926,101.05465677148253
0.7,34.0,72.13919440480899,90.08574588754078,148.32978436339246,96.61457576502502
0.7,36.0,72.45833080942597,88.29860383129791,147.3299517755197,92.2192134048257
0.7,38.0,72.34798133180985,86.60532489118576,146.3788439119533,87.86699157942412
0.7,40.0,71.14023198731866,85.00880277642185,145.4717591313119,83.55967765844193
0.7,42.0,69.67293572092791,83.51005566397505,144.60662077811705,79.29595556802376
0.7,44.0,67.65549396173145,82.11056128249658,143.7834293933687,75.07515218824102
0.7,46.0,66.96635357986969,80.81406875776297,143.00685338214547,70.89608631662765
0.7,48.0,66.62478002892327,79.62141738705898,142.26375610859043,66.75721919829034
0.7,50.0,65.1000355891116,78.53211794177138,141.54296644348122,62.65934166861724
0.7,52.0,63.35186572764789,77.55031179169711,140.84682260762324,58.60653711142093
0.7,54.0,61.796491708378085,76.67624484644372,140.17510344915095,54.59776476163803
0.7,56.0,61.181182911197695,75.91095008584712,139.52521888231132,50.62953762591094
0.7,58.0,59.88349361849228,75.25285530458176,138.90398373896755,46.698369393552696
0.7,60.0,59.844451725626925,74.70296860795008,137.70842881659402,42.80722755512263
0.7,62.0,59.843727872418725,74.26211013079168,134.42593262909364,38.953817532474964
0.7,64.0,59.62037180448674,73.93083447682197,131.2381914900089,35.133832863031664
