pos1_id,pos2_id,anchor_label,anchor_id,delta_r_measured_mm,delta_r_geometric_mm,differential_error_mm
ID08,ID23,G,6,366.0,389.40835120251586,-23.40835120251586
ID08,ID23,H,7,166.0,117.94469192596148,48.05530807403852
ID08,ID24,A,0,-86.0,-194.8200001515429,108.8200001515429
ID08,ID24,B,1,-413.0,-81.31787986936251,-331.6821201306375
ID08,ID24,C,2,1155.0,611.4382297081675,543.5617702918325
ID08,ID24,D,3,354.0,468.88595567771586,-114.88595567771586
ID08,ID24,E,4,-556.0,-560.6018490773195,4.601849077319457
ID08,ID24,F,5,-385.5,-397.0200009593925,11.520000959392519
ID08,ID24,G,6,375.0,383.3666755310919,-8.366675531091914
ID08,ID24,H,7,181.0,107.31982810508566,73.68017189491434
ID09,ID10,A,0,-1158.5,-1192.4813969451584,33.981396945158394
ID09,ID10,B,1,-16.0,-14.627712724498451,-1.3722872755015487
ID09,ID10,C,2,478.0,393.8114019684874,84.18859803151258
ID09,ID10,D,3,-1115.0,-877.867980125272,-237.13201987472803
ID09,ID10,E,4,-161.0,-247.03392340651294,86.03392340651294
ID09,ID10,F,5,797.0,805.2891933189321,-8.28919331893212
ID09,ID10,G,6,1346.0,1313.4662569715501,32.53374302844986
ID09,ID10,H,7,233.0,215.68861505242603,17.31138494757397
ID09,ID11,A,0,-947.5,-1034.352867748608,86.8528677486081
ID09,ID11,B,1,20.0,77.89717107000388,-57.89717107000388
ID09,ID11,C,2,783.0,621.5171245264262,161.4828754735738
ID09,ID11,D,3,-678.0,-487.6305489704398,-190.3694510295602
ID09,ID11,E,4,-732.0,-842.8818052031879,110.88180520318792
ID09,ID11,F,5,261.0,420.96327411266793,-159.96327411266793
ID09,ID11,G,6,1146.0,1056.9097604768958,89.09023952310417
ID09,ID11,H,7,-282.0,-279.8468561827319,-2.1531438172680737
ID09,ID12,A,0,-554.5,-723.6802664778381,169.18026647783813
ID09,ID12,B,1,230.0,277.5739750286698,-47.57397502866979
ID09,ID12,C,2,1026.0,810.8376659493067,215.1623340506933
ID09,ID12,D,3,-448.0,-196.3843186062254,-251.6156813937746
ID09,ID12,E,4,-789.0,-903.3453344856441,114.34533448564412
ID09,ID12,F,5,227.0,372.3081030855801,-145.30810308558011
ID09,ID12,G,6,1022.0,1000.8927158997071,21.107284100292873
ID09,ID12,H,7,-486.0,-408.7860847602385,-77.21391523976149
ID09,ID13,A,0,-590.5,-620.8984335291834,30.39843352918342
ID09,ID13,B,1,-566.0,-543.3737533110493,-22.626246688950687
ID09,ID13,C,2,34.0,65.81788619106351,-31.817886191063508
ID09,ID13,D,3,-217.0,-33.041234508920525,-183.95876549107948
ID09,ID13,E,4,-348.0,-435.7286548219008,87.72865482190082
ID09,ID13,F,5,-434.0,-261.5718131211024,-172.42818687889758
ID09,ID13,G,6,579.0,496.8830280390614,82.1169719609386
ID09,ID13,H,7,218.0,266.9703387609609,-48.970338760960885
ID09,ID14,A,0,-541.5,-625.535049229879,84.03504922987895
ID09,ID14,B,1,-650.0,-553.96720373323,-96.03279626676999
ID09,ID14,C,2,70.0,65.14988492196585,4.85011507803415
ID09,ID14,D,3,-285.0,-28.038144496149016,-256.961855503851
ID09,ID14,E,4,-405.0,-436.43960567925706,31.439605679257056
ID09,ID14,F,5,-396.0,-267.30584825037135,-128.69415174962865
ID09,ID14,G,6,506.0,501.74616142436867,4.253838575631335
ID09,ID14,H,7,261.0,276.8948234840841,-15.8948234840841
ID09,ID15,A,0,-640.5,-618.4431458004433,-22.05685419955671
ID09,ID15,B,1,-571.0,-561.7672631073583,-9.232736892641697
ID09,ID15,C,2,45.0,58.24466591830469,-13.24466591830469
ID09,ID15,D,3,-216.0,-20.817076733876547,-195.18292326612345
ID09,ID15,E,4,-397.5,-428.87796741118404,31.377967411184045
ID09,ID15,F,5,-403.0,-275.8316077810134,-127.16839221898658
ID09,ID15,G,6,544.0,495.12007581858916,48.87992418141084
ID09,ID15,H,7,224.0,285.4265739095415,-61.4265739095415
ID09,ID16,A,0,-526.5,-617.014311448055,90.51431144805497
ID09,ID16,B,1,-618.0,-556.1040836381303,-61.895916361869695
ID09,ID16,C,2,110.0,46.7246809529579,63.2753190470421
ID09,ID16,D,3,-251.0,-36.112646747130384,-214.88735325286962
ID09,ID16,E,4,-386.0,-419.0002435847566,33.00024358475662
ID09,ID16,F,5,-361.0,-262.55047084349894,-98.44952915650106
ID09,ID16,G,6,515.0,489.24163072707756,25.758369272922437
ID09,ID16,H,7,255.0,277.7514920993069,-22.751492099306915
ID09,ID17,A,0,-949.5,-937.2519589397218,-12.248041060278183
ID09,ID17,B,1,-738.0,-646.2920046960685,-91.70799530393151
ID09,ID17,C,2,-50.0,-50.391334610086915,0.39133461008691484
ID09,ID17,D,3,-635.0,-334.54854856445763,-300.45145143554237
ID09,ID17,E,4,109.0,-76.53415560499616,185.53415560499616
ID09,ID17,F,5,74.0,296.7273176613189,-222.72731766131892
ID09,ID17,G,6,1088.0,989.9111757014248,98.08882429857522
ID09,ID17,H,7,517.0,635.6635351003138,-118.66353510031377
ID09,ID18,A,0,-976.5,-908.4816091716114,-68.01839082838865
ID09,ID18,B,1,-862.0,-799.831948501683,-62.16805149831703
ID09,ID18,C,2,10.0,-69.51096008683453,79.51096008683453
ID09,ID18,D,3,-423.0,-179.38118179913636,-243.61881820086364
ID09,ID18,E,4,-46.0,-60.35617672906665,14.356176729066647
ID09,ID18,F,5,18.0,185.17670682007247,-167.17670682007247
ID09,ID18,G,6,1009.0,985.8448112214405,23.155188778559477
ID09,ID18,H,7,718.0,755.8472377095841,-37.84723770958408
ID09,ID19,A,0,-718.5,-760.222044337515,41.722044337514944
ID09,ID19,B,1,-964.0,-808.6112235198536,-155.38877648014636
ID09,ID19,C,2,-257.0,-221.60585668268368,-35.39414331731632
ID09,ID19,D,3,-431.0,-181.81113773821062,-249.18886226178938
ID09,ID19,E,4,456.0,55.86957133749456,400.13042866250544
ID09,ID19,F,5,-18.0,168.76243424266067,-186.76243424266067
ID09,ID19,G,6,1334.0,864.8314745919492,469.16852540805075
ID09,ID19,H,7,648.0,765.1356138942288,-117.13561389422875
ID09,ID20,A,0,-763.5,-791.7507149739995,28.250714973999493
ID09,ID20,B,1,-700.0,-656.6630194175841,-43.33698058241589
ID09,ID20,C,2,-176.0,-194.632548857212,18.632548857211987
ID09,ID20,D,3,-621.0,-333.5366546585617,-287.4633453414383
ID09,ID20,E,4,48.0,39.98257819230275,8.017421807697247
ID09,ID20,F,5,372.0,283.457389536934,88.54261046306601
ID09,ID20,G,6,867.0,877.8082734550753,-10.808273455075323
ID09,ID20,H,7,762.0,651.5051046123722,110.49489538762782
ID09,ID21,A,0,-376.5,-403.1291161289887,26.6291161289887
ID09,ID21,B,1,-251.0,-288.22232992154704,37.22232992154704
ID09,ID21,C,2,354.0,344.0600933890803,9.939906610919707
ID09,ID21,D,3,228.0,208.9561141647141,19.04388583528589
ID09,ID21,E,4,-477.0,-529.8309410867187,52.83094108671867
ID09,ID21,F,5,-495.0,-332.940404224855,-162.059595775145
ID09,ID21,G,6,489.0,473.8586135277101,15.141386472289923
ID09,ID21,H,7,141.0,184.97001338263544,-43.97001338263544
ID09,ID22,A,0,-57.5,-416.667071301556,359.167071301556
ID09,ID22,B,1,-353.0,-293.7727160754357,-59.22728392456429
ID09,ID22,C,2,421.0,359.4065238936539,61.59347610634609
ID09,ID22,D,3,-61.0,217.1881729179304,-278.1881729179304
ID09,ID22,E,4,-525.0,-548.4003185554623,23.400318555462263
ID09,ID22,F,5,-474.0,-338.6014239227052,-135.39857607729482
ID09,ID22,G,6,547.0,493.55128900890236,53.44871099109764
ID09,ID22,H,7,159.0,192.89894524411648,-33.898945244116476
ID09,ID23,A,0,-390.5,-407.64157348029676,17.141573480296756
ID09,ID23,B,1,-81.0,-299.55934650517247,218.55934650517247
ID09,ID23,C,2,407.0,350.9959949088268,56.00400509117321
ID09,ID23,D,3,38.0,222.6042022903921,-184.6042022903921
ID09,ID23,E,4,-469.0,-537.4313411174408,68.43134111744075
ID09,ID23,F,5,-503.0,-347.10911222233403,-155.89088777766597
ID09,ID23,G,6,532.0,483.19122230986227,48.80877769013773
ID09,ID23,H,7,156.0,200.32795671366762,-44.32795671366762
ID09,ID24,A,0,-247.5,-404.476995580746,156.976995580746
ID09,ID24,B,1,-346.0,-291.36267504805346,-54.63732495194654
ID09,ID24,C,2,855.0,346.89874223358333,508.10125776641667
ID09,ID24,D,3,-60.0,213.58804830363124,-273.58804830363124
ID09,ID24,E,4,-498.0,-532.6100211916096,34.610021191609576
ID09,ID24,F,5,-478.0,-337.32690244290484,-140.67309755709516
ID09,ID24,G,6,541.0,477.1495466384383,63.85045336156168
ID09,ID24,H,7,171.0,189.7030928927918,-18.7030928927918
ID10,ID11,A,0,211.0,158.1285291965503,52.87147080344971
ID10,ID11,B,1,36.0,92.52488379450233,-56.52488379450233
ID10,ID11,C,2,305.0,227.70572255793877,77.29427744206123
ID10,ID11,D,3,437.0,390.23743115483217,46.762568845167834
ID10,ID11,E,4,-571.0,-595.847881796675,24.847881796674983
ID10,ID11,F,5,-536.0,-384.3259192062642,-151.6740807937358
ID10,ID11,G,6,-200.0,-256.5564964946543,56.55649649465431
ID10,ID11,H,7,-515.0,-495.53547123515796,-19.464528764842044
ID10,ID12,A,0,604.0,468.80113046732026,135.19886953267974
ID10,ID12,B,1,246.0,292.20168775316824,-46.201687753168244
ID10,ID12,C,2,548.0,417.0262639808193,130.9737360191807
ID10,ID12,D,3,667.0,681.4836615190466,-14.483661519046564
ID10,ID12,E,4,-628.0,-656.3114110791312,28.311411079131176
ID10,ID12,F,5,-570.0,-432.981090233352,-137.018909766648
ID10,ID12,G,6,-324.0,-312.573541071843,-11.42645892815699
ID10,ID12,H,7,-719.0,-624.4746998126645,-94.52530018733546
ID10,ID13,A,0,568.0,571.582963415975,-3.582963415974973
ID10,ID13,B,1,-550.0,-528.7460405865509,-21.253959413449138
ID10,ID13,C,2,-444.0,-327.9935157774239,-116.00648422257609
ID10,ID13,D,3,898.0,844.8267456163514,53.173254383648555
ID10,ID13,E,4,-187.0,-188.69473141538788,1.6947314153878779
ID10,ID13,F,5,-1231.0,-1066.8610064400345,-164.13899355996546
ID10,ID13,G,6,-767.0,-816.5832289324887,49.58322893248874
ID10,ID13,H,7,-15.0,51.281723708534855,-66.28172370853486
ID10,ID14,A,0,617.0,566.9463477152794,50.053652284720556
ID10,ID14,B,1,-634.0,-539.3394910087316,-94.66050899126844
ID10,ID14,C,2,-408.0,-328.66151704652157,-79.33848295347843
ID10,ID14,D,3,830.0,849.829835629123,-19.829835629122954
ID10,ID14,E,4,-244.0,-189.40568227274412,-54.594317727255884
ID10,ID14,F,5,-1193.0,-1072.5950415693035,-120.40495843069652
ID10,ID14,G,6,-840.0,-811.7200955471815,-28.279904452818528
ID10,ID14,H,7,28.0,61.20620843165807,-33.20620843165807
ID10,ID15,A,0,518.0,574.0382511447151,-56.038251144715105
ID10,ID15,B,1,-555.0,-547.1395503828599,-7.860449617140148
ID10,ID15,C,2,-433.0,-335.5667360501827,-97.43326394981727
ID10,ID15,D,3,899.0,857.0509033913954,41.94909660860458
ID10,ID15,E,4,-236.5,-181.8440440046711,-54.655955995328895
ID10,ID15,F,5,-1200.0,-1081.1208010999455,-118.87919890005446
ID10,ID15,G,6,-802.0,-818.346181152961,16.34618115296098
ID10,ID15,H,7,-9.0,69.73795885711547,-78.73795885711547
ID10,ID16,A,0,632.0,575.4670854971034,56.532914502896574
ID10,ID16,B,1,-602.0,-541.4763709136319,-60.523629086368146
ID10,ID16,C,2,-368.0,-347.0867210155295,-20.91327898447048
ID10,ID16,D,3,864.0,841.7553333781416,22.244666621858414
ID10,ID16,E,4,-225.0,-171.96632017824368,-53.03367982175632
ID10,ID16,F,5,-1158.0,-1067.839664162431,-90.16033583756894
ID10,ID16,G,6,-831.0,-824.2246262444726,-6.775373755527426
ID10,ID16,H,7,22.0,62.062877046880885,-40.062877046880885
ID10,ID17,A,0,209.0,255.22943800543658,-46.22943800543658
ID10,ID17,B,1,-722.0,-631.66429197157,-90.33570802842996
ID10,ID17,C,2,-528.0,-444.20273657857433,-83.79726342142567
ID10,ID17,D,3,480.0,543.3194315608143,-63.31943156081434
ID10,ID17,E,4,270.0,170.49976780151678,99.50023219848322
ID10,ID17,F,5,-723.0,-508.5618756576132,-214.4381243423868
ID10,ID17,G,6,-258.0,-323.55508127012536,65.55508127012536
ID10,ID17,H,7,284.0,419.97492004788774,-135.97492004788774
ID10,ID18,A,0,182.0,283.99978777354704,-101.99978777354704
ID10,ID18,B,1,-846.0,-785.2042357771845,-60.79576422281548
ID10,ID18,C,2,-468.0,-463.32236205532195,-4.677637944678054
ID10,ID18,D,3,692.0,698.4867983261356,-6.486798326135613
ID10,ID18,E,4,115.0,186.6777466774463,-71.6777466774463
ID10,ID18,F,5,-779.0,-620.1124864988597,-158.88751350114035
ID10,ID18,G,6,-337.0,-327.6214457501096,-9.378554249890385
ID10,ID18,H,7,485.0,540.158622657158,-55.15862265715805
ID10,ID19,A,0,440.0,432.25935260764345,7.74064739235655
ID10,ID19,B,1,-948.0,-793.9835107953552,-154.0164892046448
ID10,ID19,C,2,-735.0,-615.4172586511711,-119.5827413488289
ID10,ID19,D,3,684.0,696.0568423870614,-12.056842387061351
ID10,ID19,E,4,617.0,302.9034947440075,314.0965052559925
ID10,ID19,F,5,-815.0,-636.5267590762714,-178.47324092372855
ID10,ID19,G,6,-12.0,-448.6347823796009,436.6347823796009
ID10,ID19,H,7,415.0,549.4469988418027,-134.44699884180272
ID10,ID20,A,0,395.0,400.7306819711589,-5.730681971158901
ID10,ID20,B,1,-684.0,-642.0353066930857,-41.96469330691434
ID10,ID20,C,2,-654.0,-588.4439508256994,-65.5560491743006
ID10,ID20,D,3,494.0,544.3313254667103,-50.33132546671027
ID10,ID20,E,4,209.0,287.0165015988157,-78.0165015988157
ID10,ID20,F,5,-425.0,-521.8318037819981,96.83180378199813
ID10,ID20,G,6,-479.0,-435.6579835164748,-43.342016483525185
ID10,ID20,H,7,529.0,435.81648955994615,93.18351044005385
ID10,ID21,A,0,782.0,789.3522808161697,-7.352280816169696
ID10,ID21,B,1,-235.0,-273.5946171970486,38.59461719704859
ID10,ID21,C,2,-124.0,-49.75130857940712,-74.24869142059288
ID10,ID21,D,3,1343.0,1086.824094289986,256.1759057100139
ID10,ID21,E,4,-316.0,-282.7970176802057,-33.20298231979427
ID10,ID21,F,5,-1292.0,-1138.2295975437871,-153.77040245621288
ID10,ID21,G,6,-857.0,-839.6076434438401,-17.39235655615994
ID10,ID21,H,7,-92.0,-30.718601669790587,-61.28139833020941
ID10,ID22,A,0,1101.0,775.8143256436024,325.1856743563976
ID10,ID22,B,1,-337.0,-279.14500335093726,-57.85499664906274
ID10,ID22,C,2,-57.0,-34.404878074833505,-22.595121925166495
ID10,ID22,D,3,1054.0,1095.0561530432024,-41.05615304320236
ID10,ID22,E,4,-364.0,-301.3663951489493,-62.63360485105068
ID10,ID22,F,5,-1271.0,-1143.8906172416373,-127.1093827583627
ID10,ID22,G,6,-799.0,-819.9149679626478,20.91496796264778
ID10,ID22,H,7,-74.0,-22.789669808309554,-51.210330191690446
ID10,ID23,A,0,768.0,784.8398234648616,-16.839823464861638
ID10,ID23,B,1,-65.0,-284.931633780674,219.93163378067402
ID10,ID23,C,2,-71.0,-42.81540705966063,-28.18459294033937
ID10,ID23,D,3,1153.0,1100.472182415664,52.527817584335935
ID10,ID23,E,4,-308.0,-290.3974177109278,-17.60258228907219
ID10,ID23,F,5,-1300.0,-1152.3983055412662,-147.60169445873385
ID10,ID23,G,6,-814.0,-830.2750346616879,16.27503466168787
ID10,ID23,H,7,-77.0,-15.360658338758412,-61.63934166124159
ID10,ID24,A,0,911.0,788.0044013644124,122.99559863558761
ID10,ID24,B,1,-330.0,-276.734962323555,-53.26503767644499
ID10,ID24,C,2,377.0,-46.91265973490408,423.9126597349041
ID10,ID24,D,3,1055.0,1091.4560284289032,-36.45602842890321
ID10,ID24,E,4,-337.0,-285.57609778509664,-51.423902214903364
ID10,ID24,F,5,-1275.0,-1142.616095761837,-132.38390423816304
ID10,ID24,G,6,-805.0,-836.3167103331118,31.316710333111814
ID10,ID24,H,7,-62.0,-25.98552215963423,-36.01447784036577
ID11,ID12,A,0,393.0,310.67260127077,82.32739872923003
ID11,ID12,B,1,210.0,199.67680395866591,10.323196041334086
ID11,ID12,C,2,243.0,189.32054142288052,53.679458577119476
ID11,ID12,D,3,230.0,291.2462303642144,-61.2462303642144
ID11,ID12,E,4,-57.0,-60.46352928245619,3.463529282456193
ID11,ID12,F,5,-34.0,-48.65517102708782,14.655171027087817
ID11,ID12,G,6,-124.0,-56.0170445771887,-67.9829554228113
ID11,ID12,H,7,-204.0,-128.93922857750658,-75.06077142249342
ID11,ID13,A,0,357.0,413.4544342194247,-56.454434219424684
ID11,ID13,B,1,-586.0,-621.2709243810532,35.27092438105319
ID11,ID13,C,2,-749.0,-555.6992383353627,-193.30076166463732
ID11,ID13,D,3,461.0,454.5893144615193,6.41068553848072
ID11,ID13,E,4,384.0,407.1531503812871,-23.153150381287105
ID11,ID13,F,5,-695.0,-682.5350872337704,-12.464912766229645
ID11,ID13,G,6,-567.0,-560.0267324378344,-6.973267562165574
ID11,ID13,H,7,500.0,546.8171949436928,-46.81719494369281
ID11,ID14,A,0,406.0,408.81781851872915,-2.8178185187291547
ID11,ID14,B,1,-670.0,-631.8643748032339,-38.135625196766114
ID11,ID14,C,2,-713.0,-556.3672396044603,-156.63276039553966
ID11,ID14,D,3,393.0,459.5924044742908,-66.59240447429079
ID11,ID14,E,4,327.0,406.44219952393087,-79.44219952393087
ID11,ID14,F,5,-657.0,-688.2691223630393,31.269122363039287
ID11,ID14,G,6,-640.0,-555.1635990525272,-84.83640094747284
ID11,ID14,H,7,543.0,556.741679666816,-13.741679666816026
ID11,ID15,A,0,307.0,415.9097219481648,-108.90972194816482
ID11,ID15,B,1,-591.0,-639.6644341773622,48.66443417736218
ID11,ID15,C,2,-738.0,-563.2724586081215,-174.7275413918785
ID11,ID15,D,3,462.0,466.81347223656326,-4.813472236563257
ID11,ID15,E,4,334.5,414.0038377920039,-79.50383779200388
ID11,ID15,F,5,-664.0,-696.7948818936813,32.79488189368135
ID11,ID15,G,6,-602.0,-561.7896846583067,-40.21031534169333
ID11,ID15,H,7,506.0,565.2734300922734,-59.27343009227343
ID11,ID16,A,0,421.0,417.33855630055314,3.6614436994468633
ID11,ID16,B,1,-638.0,-634.0012547081342,-3.9987452918658164
ID11,ID16,C,2,-673.0,-574.7924435734683,-98.20755642653171
ID11,ID16,D,3,427.0,451.5179022233094,-24.51790222330942
ID11,ID16,E,4,346.0,423.8815616184313,-77.8815616184313
ID11,ID16,F,5,-622.0,-683.5137449561669,61.513744956166875
ID11,ID16,G,6,-631.0,-567.6681297498183,-63.33187025018174
ID11,ID16,H,7,537.0,557.5983482820388,-20.59834828203884
ID11,ID17,A,0,-2.0,97.10090880888629,-99.10090880888629
ID11,ID17,B,1,-758.0,-724.1891757660724,-33.81082423392763
ID11,ID17,C,2,-833.0,-671.9084591365131,-161.0915408634869
ID11,ID17,D,3,43.0,153.08200040598217,-110.08200040598217
ID11,ID17,E,4,841.0,766.3476495981918,74.65235040180823
ID11,ID17,F,5,-187.0,-124.23595645134901,-62.76404354865099
ID11,ID17,G,6,-58.0,-66.99858477547104,8.998584775471045
ID11,ID17,H,7,799.0,915.5103912830457,-116.51039128304569
ID11,ID18,A,0,-29.0,125.87125857699675,-154.87125857699675
ID11,ID18,B,1,-882.0,-877.7291195716869,-4.2708804283131485
ID11,ID18,C,2,-773.0,-691.0280846132607,-81.97191538673928
ID11,ID18,D,3,255.0,308.24936717130345,-53.24936717130345
ID11,ID18,E,4,686.0,782.5256284741213,-96.52562847412128
ID11,ID18,F,5,-243.0,-235.78656729259546,-7.213432707404536
ID11,ID18,G,6,-137.0,-71.0649492554553,-65.9350507445447
ID11,ID18,H,7,1000.0,1035.694093892316,-35.694093892316005
ID11,ID19,A,0,229.0,274.13082341109316,-45.13082341109316
ID11,ID19,B,1,-984.0,-886.5083945898575,-97.49160541014248
ID11,ID19,C,2,-1040.0,-843.1229812091099,-196.87701879089013
ID11,ID19,D,3,247.0,305.8194112322292,-58.819411232229186
ID11,ID19,E,4,1188.0,898.7513765406825,289.2486234593175
ID11,ID19,F,5,-279.0,-252.20083987000726,-26.799160129992742
ID11,ID19,G,6,188.0,-192.07828588494658,380.0782858849466
ID11,ID19,H,7,930.0,1044.9824700769607,-114.98247007696068
ID11,ID20,A,0,184.0,242.6021527746086,-58.60215277460861
ID11,ID20,B,1,-720.0,-734.560190487588,14.560190487587988
ID11,ID20,C,2,-959.0,-816.1496733836382,-142.85032661636183
ID11,ID20,D,3,57.0,154.0938943118781,-97.0938943118781
ID11,ID20,E,4,780.0,882.8643833954907,-102.86438339549068
ID11,ID20,F,5,111.0,-137.50588457573394,248.50588457573394
ID11,ID20,G,6,-279.0,-179.1014870218205,-99.8985129781795
ID11,ID20,H,7,1044.0,931.3519607951041,112.6480392048959
ID11,ID21,A,0,571.0,631.2237516196194,-60.22375161961941
ID11,ID21,B,1,-271.0,-366.1195009915509,95.11950099155092
ID11,ID21,C,2,-429.0,-277.4570311373459,-151.5429688626541
ID11,ID21,D,3,906.0,696.5866631351539,209.4133368648461
ID11,ID21,E,4,255.0,313.05086411646926,-58.050864116469256
ID11,ID21,F,5,-756.0,-753.9036783375229,-2.0963216624770666
ID11,ID21,G,6,-657.0,-583.0511469491857,-73.94885305081425
ID11,ID21,H,7,423.0,464.81686956536737,-41.81686956536737
ID11,ID22,A,0,890.0,617.6857964470521,272.3142035529479
ID11,ID22,B,1,-373.0,-371.6698871454396,-1.3301128545604115
ID11,ID22,C,2,-362.0,-262.1106006327723,-99.88939936722772
ID11,ID22,D,3,617.0,704.8187218883702,-87.81872188837019
ID11,ID22,E,4,207.0,294.48148664772566,-87.48148664772566
ID11,ID22,F,5,-735.0,-759.5646980353731,24.564698035373112
ID11,ID22,G,6,-599.0,-563.3584714679935,-35.64152853200653
ID11,ID22,H,7,441.0,472.7458014268484,-31.745801426848402
ID11,ID23,A,0,557.0,626.7112942683113,-69.71129426831135
ID11,ID23,B,1,-101.0,-377.45651757517635,276.45651757517635
ID11,ID23,C,2,-376.0,-270.5211296175994,-105.4788703824006
ID11,ID23,D,3,716.0,710.2347512608319,5.765248739168101
ID11,ID23,E,4,263.0,305.45046408574717,-42.45046408574717
ID11,ID23,F,5,-764.0,-768.072386335002,4.072386335001966
ID11,ID23,G,6,-614.0,-573.7185381670336,-40.28146183296644
ID11,ID23,H,7,438.0,480.17481289639954,-42.174812896399544
ID11,ID24,A,0,700.0,629.8758721678621,70.1241278321379
ID11,ID24,B,1,-366.0,-369.25984611805734,3.2598461180573395
ID11,ID24,C,2,72.0,-274.61838229284285,346.61838229284285
ID11,ID24,D,3,618.0,701.218597274071,-83.21859727407104
ID11,ID24,E,4,234.0,310.27178401157835,-76.27178401157835
ID11,ID24,F,5,-739.0,-758.2901765555728,19.29017655557277
ID11,ID24,G,6,-605.0,-579.7602138384575,-25.239786161542497
ID11,ID24,H,7,453.0,469.5499490755237,-16.549949075523728
ID12,ID13,A,0,-36.0,102.78183294865471,-138.7818329486547
ID12,ID13,B,1,-796.0,-820.9477283397191,24.947728339719106
ID12,ID13,C,2,-992.0,-745.0197797582432,-246.9802202417568
ID12,ID13,D,3,231.0,163.34308409730488,67.65691590269512
ID12,ID13,E,4,441.0,467.6166796637433,-26.616679663743298
ID12,ID13,F,5,-661.0,-633.8799162066825,-27.120083793317463
ID12,ID13,G,6,-443.0,-504.0096878606457,61.00968786064573
ID12,ID13,H,7,704.0,675.7564235211994,28.243576478800605
ID12,ID14,A,0,13.0,98.14521724795918,-85.14521724795918
ID12,ID14,B,1,-880.0,-831.5411787618998,-48.4588212381002
ID12,ID14,C,2,-956.0,-745.6877810273409,-210.31221897265914
ID12,ID14,D,3,163.0,168.3461741100764,-5.34617411007639
ID12,ID14,E,4,384.0,466.90572880638706,-82.90572880638706
ID12,ID14,F,5,-623.0,-639.6139513359515,16.61395133595147
ID12,ID14,G,6,-516.0,-499.14655447533846,-16.853445524661538
ID12,ID14,H,7,747.0,685.6809082443226,61.31909175567739
ID12,ID15,A,0,-86.0,105.23712067739484,-191.23712067739484
ID12,ID15,B,1,-801.0,-839.3412381360281,38.341238136028096
ID12,ID15,C,2,-981.0,-752.593000031002,-228.40699996899798
ID12,ID15,D,3,232.0,175.56724187234886,56.43275812765114
ID12,ID15,E,4,391.5,474.46736707446007,-82.96736707446007
ID12,ID15,F,5,-630.0,-648.1397108665935,18.139710866593532
ID12,ID15,G,6,-478.0,-505.77264008111797,27.77264008111797
ID12,ID15,H,7,710.0,694.21265866978,15.787341330219988
ID12,ID16,A,0,28.0,106.66595502978316,-78.66595502978316
ID12,ID16,B,1,-848.0,-833.6780586668001,-14.321941333199902
ID12,ID16,C,2,-916.0,-764.1129849963488,-151.8870150036512
ID12,ID16,D,3,197.0,160.27167185909502,36.72832814090498
ID12,ID16,E,4,403.0,484.3450909008875,-81.3450909008875
ID12,ID16,F,5,-588.0,-634.8585739290791,46.85857392907906
ID12,ID16,G,6,-507.0,-511.65108517262956,4.651085172629564
ID12,ID16,H,7,741.0,686.5375768595454,54.462423140454575
ID12,ID17,A,0,-395.0,-213.57169246188369,-181.42830753811631
ID12,ID17,B,1,-968.0,-923.8659797247383,-44.13402027526172
ID12,ID17,C,2,-1076.0,-861.2290005593936,-214.77099944060637
ID12,ID17,D,3,-187.0,-138.16422995823223,-48.83577004176777
ID12,ID17,E,4,898.0,826.811178880648,71.18882111935204
ID12,ID17,F,5,-153.0,-75.5807854242612,-77.4192145757388
ID12,ID17,G,6,66.0,-10.981540198282346,76.98154019828235
ID12,ID17,H,7,1003.0,1044.4496198605523,-41.449619860552275
ID12,ID18,A,0,-422.0,-184.80134269377322,-237.19865730622678
ID12,ID18,B,1,-1092.0,-1077.4059235303528,-14.594076469647234
ID12,ID18,C,2,-1016.0,-880.3486260361412,-135.65137396385876
ID12,ID18,D,3,25.0,17.00313680708905,7.996863192910951
ID12,ID18,E,4,743.0,842.9891577565775,-99.98915775657747
ID12,ID18,F,5,-209.0,-187.13139626550765,-21.868603734492353
ID12,ID18,G,6,-13.0,-15.047904678266605,2.0479046782666046
ID12,ID18,H,7,1204.0,1164.6333224698226,39.36667753017741
ID12,ID19,A,0,-164.0,-36.54177785967681,-127.45822214032319
ID12,ID19,B,1,-1194.0,-1086.1851985485234,-107.81480145147657
ID12,ID19,C,2,-1283.0,-1032.4435226319904,-250.5564773680096
ID12,ID19,D,3,17.0,14.573180868014788,2.426819131985212
ID12,ID19,E,4,1245.0,959.2149058231387,285.7850941768613
ID12,ID19,F,5,-245.0,-203.54566884291944,-41.45433115708056
ID12,ID19,G,6,312.0,-136.06124130775788,448.0612413077579
ID12,ID19,H,7,1134.0,1173.9216986544673,-39.921698654467264
ID12,ID20,A,0,-209.0,-68.07044849616136,-140.92955150383864
ID12,ID20,B,1,-930.0,-934.2369944462539,4.236994446253902
ID12,ID20,C,2,-1202.0,-1005.4702148065187,-196.5297851934813
ID12,ID20,D,3,-173.0,-137.1523360523363,-35.847663947663705
ID12,ID20,E,4,837.0,943.3279126779469,-106.32791267794687
ID12,ID20,F,5,145.0,-88.85071354864613,233.85071354864613
ID12,ID20,G,6,-155.0,-123.0844424446318,-31.915557555368196
ID12,ID20,H,7,1248.0,1060.2911893726107,187.7088106273893
ID12,ID21,A,0,178.0,320.55115034884943,-142.55115034884943
ID12,ID21,B,1,-481.0,-565.7963049502168,84.79630495021684
