sample_utc,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_temp_c,gpu_power_w,gpu_power_limit_w,mem_used_mb,mem_total_mb,swap_used_mb,cpu_tctl_c,phase4_proc_count,phase4_cpu_sum,phase4_rss_gib
2026-06-07T08:14:48Z,0,1080,32607,27,5.88,500.00,54498,94084,2983,85.8,10,800.2,15.1
2026-06-07T08:14:58Z,0,1080,32607,27,6.74,500.00,54497,94084,2983,86.1,10,800.2,15.1
2026-06-07T08:15:08Z,0,1080,32607,27,5.68,500.00,54495,94084,2983,85.2,10,800.1,15.1
2026-06-07T08:15:18Z,0,1080,32607,27,5.80,500.00,52949,94084,2983,68.2,2,1.0,1.8
2026-06-07T08:15:28Z,0,1080,32607,27,5.56,500.00,54434,94084,2983,86.0,10,811.0,13.9
2026-06-07T08:15:38Z,0,1080,32607,27,5.56,500.00,54578,94084,2983,88.1,10,813.1,13.9
2026-06-07T08:15:48Z,0,1080,32607,27,6.04,500.00,54171,94084,2983,88.6,10,808.9,13.9
2026-06-07T08:15:58Z,0,1080,32607,27,5.81,500.00,53957,94084,2983,89.1,10,806.6,14.0
2026-06-07T08:16:08Z,0,1080,32607,27,5.64,500.00,53877,94084,2983,89.2,10,805.4,14.0
2026-06-07T08:16:18Z,0,1080,32607,27,5.42,500.00,53889,94084,2983,89.2,10,804.4,14.0
2026-06-07T08:16:28Z,0,1080,32607,27,5.35,500.00,53949,94084,2983,89.5,10,803.7,14.0
2026-06-07T08:16:39Z,0,1080,32607,27,6.70,500.00,53946,94084,2983,89.5,10,803.1,14.0
2026-06-07T08:16:49Z,0,1080,32607,27,5.58,500.00,53931,94084,2983,89.2,10,802.8,14.1
2026-06-07T08:16:59Z,0,1080,32607,27,5.40,500.00,53953,94084,2983,89.6,10,802.5,14.1
2026-06-07T08:17:09Z,0,1080,32607,27,5.11,500.00,53977,94084,2983,89.6,10,802.2,14.1
2026-06-07T08:17:19Z,0,1080,32607,27,6.14,500.00,53999,94084,2983,89.6,10,802.0,14.1
2026-06-07T08:17:29Z,0,1080,32607,27,7.01,500.00,54008,94084,2983,89.6,10,801.9,14.2
2026-06-07T08:17:39Z,0,1080,32607,27,5.46,500.00,54031,94084,2983,89.6,10,801.8,14.2
2026-06-07T08:17:49Z,0,1080,32607,27,6.09,500.00,54226,94084,2983,87.8,10,794.9,14.8
2026-06-07T08:17:59Z,0,1080,32607,27,5.94,500.00,54476,94084,2983,87.4,10,798.8,15.0
2026-06-07T08:18:09Z,0,1080,32607,27,6.10,500.00,54491,94084,2983,85.9,10,799.5,15.0
2026-06-07T08:18:19Z,0,1080,32607,27,6.79,500.00,54477,94084,2983,85.8,10,800.0,15.0
2026-06-07T08:18:29Z,0,1080,32607,27,5.45,500.00,54478,94084,2983,86.4,10,800.4,15.0
2026-06-07T08:18:40Z,0,1080,32607,27,5.96,500.00,54470,94084,2983,86.0,10,800.5,15.0
2026-06-07T08:18:50Z,0,1080,32607,27,5.55,500.00,54472,94084,2983,85.4,10,800.4,15.0
2026-06-07T08:19:00Z,0,1080,32607,27,5.57,500.00,54489,94084,2983,85.0,10,800.5,15.0
2026-06-07T08:19:10Z,0,1080,32607,27,5.86,500.00,54478,94084,2983,84.6,10,800.5,15.0
2026-06-07T08:19:20Z,0,1080,32607,27,5.22,500.00,54477,94084,2983,85.2,10,800.5,15.0
2026-06-07T08:19:30Z,0,1080,32607,27,6.50,500.00,54482,94084,2983,85.4,10,800.4,15.1
2026-06-07T08:19:40Z,0,1080,32607,27,5.57,500.00,54472,94084,2983,85.2,10,800.5,15.1
2026-06-07T08:19:50Z,0,1080,32607,27,5.29,500.00,54486,94084,2983,86.0,10,800.4,15.1
2026-06-07T08:20:00Z,0,1080,32607,27,6.49,500.00,54488,94084,2983,86.2,10,800.6,15.1
2026-06-07T08:20:10Z,0,1080,32607,27,5.18,500.00,54488,94084,2983,85.4,10,800.4,15.1
2026-06-07T08:20:20Z,0,1080,32607,27,6.72,500.00,54474,94084,2983,85.9,10,800.5,15.1
2026-06-07T08:20:31Z,0,1080,32607,27,5.77,500.00,54479,94084,2983,85.4,10,800.4,15.1
2026-06-07T08:20:41Z,0,1080,32607,27,5.61,500.00,54481,94084,2983,84.1,10,800.5,15.1
2026-06-07T08:20:51Z,0,1080,32607,27,5.43,500.00,54484,94084,2983,84.2,10,800.4,15.1
2026-06-07T08:21:01Z,0,1080,32607,27,6.75,500.00,54503,94084,2983,85.4,10,800.4,15.1
2026-06-07T08:21:11Z,0,1080,32607,27,6.60,500.00,54498,94084,2983,85.2,10,800.4,15.1
2026-06-07T08:21:21Z,0,1080,32607,27,5.28,500.00,54493,94084,2983,85.2,10,800.3,15.1
2026-06-07T08:21:31Z,0,1080,32607,27,5.51,500.00,54537,94084,2983,85.5,10,800.3,15.1
2026-06-07T08:21:41Z,0,1080,32607,27,5.97,500.00,54526,94084,2983,85.2,10,800.3,15.1
2026-06-07T08:21:51Z,0,1080,32607,27,5.55,500.00,54493,94084,2983,85.8,10,800.2,15.1
2026-06-07T08:22:01Z,0,1080,32607,27,7.62,500.00,54487,94084,2983,84.6,10,800.2,15.1
2026-06-07T08:22:11Z,0,1080,32607,27,5.60,500.00,54492,94084,2983,84.6,10,800.2,15.1
2026-06-07T08:22:21Z,0,1080,32607,27,6.80,500.00,54491,94084,2983,84.9,10,800.2,15.1
2026-06-07T08:22:32Z,0,1080,32607,27,6.44,500.00,54493,94084,2983,85.2,10,800.1,15.1
2026-06-07T08:22:42Z,0,1080,32607,27,6.76,500.00,54488,94084,2983,78.0,10,793.7,15.1
2026-06-07T08:22:52Z,0,1080,32607,27,7.56,500.00,52094,94084,2983,66.2,10,761.3,5.6
2026-06-07T08:23:02Z,0,1080,32607,27,5.44,500.00,54666,94084,2983,86.9,10,815.7,14.0
2026-06-07T08:23:12Z,0,1080,32607,27,5.95,500.00,54296,94084,2983,87.9,10,810.6,14.1
2026-06-07T08:23:22Z,0,1080,32607,27,5.52,500.00,54128,94084,2983,88.1,10,807.6,14.1
2026-06-07T08:23:32Z,0,1080,32607,27,5.39,500.00,53970,94084,2983,88.6,10,806.0,14.1
2026-06-07T08:23:42Z,0,1080,32607,27,5.66,500.00,53903,94084,2983,88.8,10,804.8,14.1
2026-06-07T08:23:52Z,0,1080,32607,27,5.40,500.00,53901,94084,2983,88.8,10,804.0,14.1
2026-06-07T08:24:02Z,0,1080,32607,27,5.70,500.00,53916,94084,2983,88.9,10,803.3,14.2
2026-06-07T08:24:12Z,0,1080,32607,27,5.31,500.00,53944,94084,2983,89.0,10,803.1,14.2
2026-06-07T08:24:23Z,0,1080,32607,27,5.86,500.00,53970,94084,2983,89.1,10,802.6,14.2
2026-06-07T08:24:33Z,0,1080,32607,27,5.93,500.00,54023,94084,2983,89.2,10,802.3,14.2
2026-06-07T08:24:43Z,0,1080,32607,27,5.17,500.00,54045,94084,2983,89.0,10,802.0,14.2
2026-06-07T08:24:53Z,0,1080,32607,27,6.98,500.00,54085,94084,2983,89.1,10,801.9,14.3
2026-06-07T08:25:03Z,0,1080,32607,27,5.13,500.00,54085,94084,2983,89.1,10,801.6,14.3
2026-06-07T08:25:13Z,0,1080,32607,27,5.14,500.00,53766,94084,2983,85.8,10,755.7,14.6
2026-06-07T08:25:23Z,0,1080,32607,27,5.56,500.00,54502,94084,2983,88.2,10,796.4,15.0
2026-06-07T08:25:33Z,0,1080,32607,27,4.86,500.00,54532,94084,2983,87.0,10,798.8,15.0
2026-06-07T08:25:43Z,0,1080,32607,27,6.56,500.00,54512,94084,2983,86.9,10,799.7,15.0
2026-06-07T08:25:53Z,0,1080,32607,27,5.42,500.00,54489,94084,2983,86.1,10,800.2,15.1
2026-06-07T08:26:03Z,0,1080,32607,27,4.50,500.00,54488,94084,2983,85.6,10,800.4,15.1
2026-06-07T08:26:13Z,0,1080,32607,27,5.82,500.00,54485,94084,2983,85.2,10,800.4,15.1
2026-06-07T08:26:24Z,0,1080,32607,27,5.88,500.00,54498,94084,2983,84.9,10,800.5,15.1
2026-06-07T08:26:34Z,0,1080,32607,27,7.56,500.00,54519,94084,2983,86.0,10,800.5,15.1
2026-06-07T08:26:44Z,0,1080,32607,27,6.03,500.00,54528,94084,2983,85.9,10,800.5,15.1
2026-06-07T08:26:54Z,0,1080,32607,27,5.67,500.00,54514,94084,2983,84.6,10,800.6,15.1
2026-06-07T08:27:04Z,0,1080,32607,27,5.33,500.00,54493,94084,2983,84.8,10,800.5,15.1
2026-06-07T08:27:14Z,0,1080,32607,27,5.21,500.00,54507,94084,2983,85.0,10,800.5,15.1
2026-06-07T08:27:24Z,0,1080,32607,27,6.81,500.00,54499,94084,2983,84.9,10,800.5,15.1
2026-06-07T08:27:34Z,0,1080,32607,27,4.73,500.00,54495,94084,2983,84.9,10,800.5,15.1
2026-06-07T08:27:44Z,0,1080,32607,27,6.01,500.00,54473,94084,2983,85.5,10,800.4,15.1
2026-06-07T08:27:54Z,0,1080,32607,27,5.17,500.00,54485,94084,2983,85.4,10,800.5,15.1
2026-06-07T08:28:04Z,0,1080,32607,27,4.39,500.00,54488,94084,2983,85.2,10,800.4,15.1
2026-06-07T08:28:15Z,0,1080,32607,27,5.27,500.00,54498,94084,2983,84.9,10,800.4,15.1
2026-06-07T08:28:25Z,0,1080,32607,27,5.29,500.00,54496,94084,2983,85.2,10,800.3,15.1
2026-06-07T08:28:35Z,0,1080,32607,27,6.52,500.00,54493,94084,2983,84.9,10,800.4,15.1
2026-06-07T08:28:45Z,0,1080,32607,27,4.97,500.00,54509,94084,2983,85.5,10,800.4,15.1
2026-06-07T08:28:55Z,0,1080,32607,27,5.17,500.00,54511,94084,2983,85.1,10,800.3,15.1
2026-06-07T08:29:05Z,0,1080,32607,27,5.57,500.00,54505,94084,2983,86.0,10,800.3,15.1
2026-06-07T08:29:15Z,0,1080,32607,27,5.14,500.00,54502,94084,2983,85.5,10,800.3,15.1
2026-06-07T08:29:25Z,0,1080,32607,27,6.36,500.00,54509,94084,2983,84.5,10,800.2,15.1
2026-06-07T08:29:36Z,0,1080,32607,27,5.41,500.00,54502,94084,2983,85.1,10,800.2,15.1
2026-06-07T08:29:46Z,0,1080,32607,27,5.47,500.00,54499,94084,2983,86.5,10,800.2,15.1
2026-06-07T08:29:56Z,0,1080,32607,27,5.49,500.00,54510,94084,2983,85.8,10,800.2,15.1
2026-06-07T08:30:06Z,0,1080,32607,27,5.07,500.00,54504,94084,2983,85.6,10,800.1,15.1
2026-06-07T08:30:16Z,0,1080,32607,27,7.05,500.00,54512,94084,2983,73.8,10,789.5,15.1
2026-06-07T08:30:26Z,0,1080,32607,27,6.08,500.00,53187,94084,2983,81.1,10,835.3,6.1
2026-06-07T08:30:36Z,0,1080,32607,27,6.22,500.00,54792,94084,2983,87.5,10,816.3,14.0
2026-06-07T08:30:46Z,0,1080,32607,27,5.69,500.00,54306,94084,2983,88.1,10,810.1,14.1
2026-06-07T08:30:56Z,0,1080,32607,27,5.12,500.00,54014,94084,2983,88.4,10,807.2,14.1
2026-06-07T08:31:06Z,0,1080,32607,27,6.16,500.00,53916,94084,2983,88.8,10,805.5,14.1
2026-06-07T08:31:16Z,0,1080,32607,27,5.56,500.00,53924,94084,2983,89.0,10,804.5,14.1
2026-06-07T08:31:26Z,0,1080,32607,27,5.85,500.00,53940,94084,2983,89.0,10,803.8,14.1
2026-06-07T08:31:37Z,0,1080,32607,27,5.45,500.00,53969,94084,2983,89.1,10,803.1,14.2
2026-06-07T08:31:47Z,0,1080,32607,27,6.30,500.00,54008,94084,2983,89.1,10,802.8,14.2
2026-06-07T08:31:57Z,0,1080,32607,27,6.31,500.00,53967,94084,2983,89.1,10,802.6,14.2
2026-06-07T08:32:07Z,0,1080,32607,27,5.72,500.00,53996,94084,2983,89.1,10,802.2,14.2
2026-06-07T08:32:17Z,0,1080,32607,27,6.18,500.00,54000,94084,2983,89.2,10,802.0,14.2
2026-06-07T08:32:27Z,0,1080,32607,27,6.20,500.00,54058,94084,2983,89.4,10,801.8,14.3
2026-06-07T08:32:37Z,0,1080,32607,27,6.15,500.00,54068,94084,2983,89.4,10,801.8,14.3
2026-06-07T08:32:47Z,0,1080,32607,27,6.07,500.00,53926,94084,2983,86.4,10,787.6,14.6
2026-06-07T08:32:57Z,0,1080,32607,27,5.60,500.00,54469,94084,2983,86.8,10,797.7,15.0
2026-06-07T08:33:07Z,0,1080,32607,27,6.06,500.00,54487,94084,2983,86.4,10,799.3,15.0
2026-06-07T08:33:17Z,0,1080,32607,27,5.98,500.00,54467,94084,2983,85.8,10,799.9,15.0
2026-06-07T08:33:28Z,0,1080,32607,27,5.82,500.00,54480,94084,2983,85.5,10,800.2,15.0
2026-06-07T08:33:38Z,0,1080,32607,27,5.79,500.00,54474,94084,2983,85.2,10,800.6,15.0
2026-06-07T08:33:48Z,0,1080,32607,27,5.64,500.00,54468,94084,2983,84.6,10,800.5,15.0
2026-06-07T08:33:58Z,0,1080,32607,27,7.08,500.00,54480,94084,2983,84.8,10,800.6,15.0
2026-06-07T08:34:08Z,0,1080,32607,27,6.10,500.00,54484,94084,2983,85.1,10,800.5,15.0
2026-06-07T08:34:18Z,0,1080,32607,27,5.91,500.00,54463,94084,2983,85.8,10,800.5,15.0
2026-06-07T08:34:28Z,0,1080,32607,27,6.66,500.00,54462,94084,2983,85.0,10,800.5,15.0
2026-06-07T08:34:38Z,0,1080,32607,27,6.06,500.00,54454,94084,2983,84.9,10,800.5,15.0
2026-06-07T08:34:48Z,0,1080,32607,27,7.14,500.00,54460,94084,2983,85.1,10,800.4,15.0
2026-06-07T08:34:58Z,0,1080,32607,27,5.58,500.00,54474,94084,2983,85.2,10,800.5,15.0
2026-06-07T08:35:08Z,0,1080,32607,27,6.21,500.00,54465,94084,2983,85.0,10,800.5,15.1
2026-06-07T08:35:19Z,0,1080,32607,27,5.67,500.00,54473,94084,2983,84.5,10,800.5,15.1
2026-06-07T08:35:29Z,0,1080,32607,27,6.12,500.00,54467,94084,2983,84.6,10,800.4,15.1
2026-06-07T08:35:39Z,0,1080,32607,27,6.90,500.00,54470,94084,2983,84.8,10,800.4,15.1
2026-06-07T08:35:49Z,0,1080,32607,27,6.05,500.00,54475,94084,2983,85.6,10,800.5,15.1
2026-06-07T08:35:59Z,0,1080,32607,27,6.39,500.00,54491,94084,2983,85.9,10,800.4,15.1
2026-06-07T08:36:09Z,0,1080,32607,27,5.95,500.00,54491,94084,2983,85.9,10,800.4,15.1
2026-06-07T08:36:19Z,0,1080,32607,27,5.91,500.00,54480,94084,2983,85.0,10,800.3,15.1
2026-06-07T08:36:29Z,0,1080,32607,27,7.05,500.00,54502,94084,2983,85.8,10,800.3,15.1
2026-06-07T08:36:39Z,0,1080,32607,27,5.58,500.00,54527,94084,2983,85.1,10,800.3,15.1
2026-06-07T08:36:49Z,0,1080,32607,27,6.69,500.00,54527,94084,2983,85.5,10,800.3,15.1
2026-06-07T08:36:59Z,0,1080,32607,27,5.29,500.00,54497,94084,2983,85.4,10,800.2,15.1
2026-06-07T08:37:10Z,0,1080,32607,27,5.01,500.00,54495,94084,2983,84.8,10,800.2,15.1
2026-06-07T08:37:20Z,0,1080,32607,27,5.43,500.00,54482,94084,2983,85.4,10,800.2,15.1
2026-06-07T08:37:30Z,0,1080,32607,27,5.46,500.00,54480,94084,2983,85.5,10,800.2,15.1
2026-06-07T08:37:40Z,0,1080,32607,27,6.14,500.00,54488,94084,2983,85.5,10,800.1,15.1
2026-06-07T08:37:50Z,0,1080,32607,27,5.74,500.00,52946,94084,2983,70.2,2,1.0,1.8
2026-06-07T08:38:00Z,0,1080,32607,27,5.98,500.00,54519,94084,2983,86.1,10,810.7,14.0
2026-06-07T08:38:10Z,0,1080,32607,27,6.07,500.00,54382,94084,2983,88.1,10,812.2,14.0
2026-06-07T08:38:20Z,0,1080,32607,27,6.43,500.00,54010,94084,2983,88.6,10,808.5,14.1
2026-06-07T08:38:30Z,0,1080,32607,27,7.00,500.00,53869,94084,2983,89.0,10,806.4,14.1
2026-06-07T08:38:40Z,0,1080,32607,27,5.85,500.00,53856,94084,2983,89.4,10,805.1,14.1
2026-06-07T08:38:50Z,0,1080,32607,27,5.76,500.00,53870,94084,2983,89.4,10,804.3,14.1
2026-06-07T08:39:00Z,0,1080,32607,27,7.64,500.00,53898,94084,2983,89.6,10,803.6,14.1
2026-06-07T08:39:11Z,0,1080,32607,27,5.99,500.00,53926,94084,2983,89.6,10,803.2,14.2
2026-06-07T08:39:21Z,0,1080,32607,27,7.12,500.00,53946,94084,2983,89.6,10,802.8,14.2
2026-06-07T08:39:31Z,0,1080,32607,27,6.10,500.00,53957,94084,2983,89.6,10,802.4,14.2
2026-06-07T08:39:41Z,0,1080,32607,27,5.70,500.00,53974,94084,2983,89.6,10,802.2,14.2
2026-06-07T08:39:51Z,0,1080,32607,27,6.02,500.00,54009,94084,2983,89.6,10,802.0,14.3
2026-06-07T08:40:01Z,0,1080,32607,27,6.97,500.00,54031,94084,2983,89.9,10,801.7,14.3
2026-06-07T08:40:11Z,0,1080,32607,27,7.21,500.00,54053,94084,2983,89.9,10,801.7,14.3
2026-06-07T08:40:21Z,0,1080,32607,27,6.01,500.00,54218,94084,2983,88.9,10,796.1,14.8
2026-06-07T08:40:31Z,0,1080,32607,27,6.05,500.00,54475,94084,2983,87.0,10,798.7,15.0
2026-06-07T08:40:41Z,0,1080,32607,27,5.88,500.00,54468,94084,2983,86.8,10,799.6,15.0
2026-06-07T08:40:51Z,0,1080,32607,27,5.54,500.00,54478,94084,2983,85.2,10,800.0,15.0
2026-06-07T08:41:02Z,0,1080,32607,27,7.74,500.00,54485,94084,2983,84.8,10,800.2,15.0
2026-06-07T08:41:12Z,0,1080,32607,27,6.22,500.00,54477,94084,2983,85.1,10,800.4,15.0
2026-06-07T08:41:22Z,0,1080,32607,27,6.50,500.00,54479,94084,2983,86.0,10,800.4,15.0
2026-06-07T08:41:32Z,0,1080,32607,27,6.45,500.00,54462,94084,2983,84.2,10,800.7,15.0
2026-06-07T08:41:42Z,0,1080,32607,27,6.15,500.00,54500,94084,2983,84.6,10,800.5,15.0
2026-06-07T08:41:52Z,0,1080,32607,27,6.47,500.00,54503,94084,2983,85.4,10,800.5,15.1
2026-06-07T08:42:02Z,0,1080,32607,27,6.21,500.00,54492,94084,2983,85.1,10,800.4,15.1
2026-06-07T08:42:12Z,0,1080,32607,27,6.75,500.00,54480,94084,2983,85.9,10,800.4,15.1
2026-06-07T08:42:22Z,0,1080,32607,27,5.94,500.00,54462,94084,2983,85.8,10,800.5,15.1
2026-06-07T08:42:32Z,0,1080,32607,27,6.07,500.00,54483,94084,2983,86.2,10,800.5,15.1
2026-06-07T08:42:42Z,0,1080,32607,27,6.10,500.00,54471,94084,2983,85.4,10,800.4,15.1
2026-06-07T08:42:53Z,0,1080,32607,27,6.26,500.00,54484,94084,2983,85.0,10,800.6,15.1
2026-06-07T08:43:03Z,0,1080,32607,27,6.62,500.00,54494,94084,2983,84.6,10,800.4,15.1
2026-06-07T08:43:13Z,0,1080,32607,27,5.91,500.00,54491,94084,2983,84.6,10,800.5,15.1
2026-06-07T08:43:23Z,0,1080,32607,27,6.12,500.00,54486,94084,2983,84.9,10,800.4,15.1
2026-06-07T08:43:33Z,0,1080,32607,27,6.88,500.00,54481,94084,2983,84.8,10,800.4,15.1
2026-06-07T08:43:43Z,0,1080,32607,27,6.43,500.00,54483,94084,2983,84.5,10,800.4,15.1
2026-06-07T08:43:53Z,0,1080,32607,27,7.18,500.00,54487,94084,2983,85.8,10,800.3,15.1
2026-06-07T08:44:03Z,0,1080,32607,27,6.32,500.00,54495,94084,2983,84.9,10,800.3,15.1
2026-06-07T08:44:13Z,0,1080,32607,27,5.86,500.00,54484,94084,2983,85.6,10,800.3,15.1
2026-06-07T08:44:23Z,0,1080,32607,27,6.02,500.00,54492,94084,2983,86.0,10,800.2,15.1
2026-06-07T08:44:33Z,0,1080,32607,27,6.24,500.00,54494,94084,2983,85.9,10,800.2,15.1
2026-06-07T08:44:43Z,0,1080,32607,27,7.69,500.00,54511,94084,2983,86.5,10,800.2,15.1
2026-06-07T08:44:54Z,0,1080,32607,27,6.64,500.00,54531,94084,2983,85.5,10,800.2,15.1
2026-06-07T08:45:04Z,0,1083,32607,27,5.92,500.00,54750,94084,2980,85.6,10,800.1,15.1
2026-06-07T08:45:14Z,0,1083,32607,27,5.43,500.00,54658,94084,2980,73.5,10,788.5,15.1
2026-06-07T08:45:24Z,0,1086,32607,27,6.01,500.00,54305,94084,2979,85.9,10,836.1,6.5
2026-06-07T08:45:34Z,0,1086,32607,27,6.52,500.00,54519,94084,2979,88.1,10,814.2,14.1
2026-06-07T08:45:44Z,0,1086,32607,27,6.02,500.00,54187,94084,2979,88.6,10,810.0,14.1
2026-06-07T08:45:54Z,0,1086,32607,27,6.55,500.00,9889,94084,122,89.1,10,806.8,14.1
2026-06-07T08:46:04Z,0,1086,32607,27,6.39,500.00,9893,94084,122,89.4,10,805.5,14.1
2026-06-07T08:46:14Z,0,1086,32607,27,5.90,500.00,9846,94084,122,89.8,10,804.4,14.1
2026-06-07T08:46:24Z,0,1086,32607,27,6.15,500.00,9745,94084,122,89.8,10,803.7,14.1
2026-06-07T08:46:34Z,0,1086,32607,27,6.13,500.00,9866,94084,122,89.6,10,803.2,14.2
2026-06-07T08:46:45Z,0,1086,32607,27,6.92,500.00,9799,94084,122,89.9,10,802.9,14.2
2026-06-07T08:46:55Z,0,1086,32607,27,5.59,500.00,9896,94084,122,90.0,10,802.5,14.2
2026-06-07T08:47:05Z,0,1086,32607,27,6.23,500.00,9864,94084,122,89.9,10,802.1,14.2
2026-06-07T08:47:15Z,0,1086,32607,27,6.17,500.00,9893,94084,122,90.0,10,802.0,14.2
2026-06-07T08:47:25Z,0,1086,32607,27,6.01,500.00,9978,94084,118,89.9,10,801.8,14.3
2026-06-07T08:47:35Z,0,1086,32607,27,7.42,500.00,10000,94084,118,90.1,10,801.8,14.3
2026-06-07T08:47:45Z,0,1086,32607,27,6.06,500.00,9952,94084,117,86.6,10,791.1,14.8
2026-06-07T08:47:55Z,0,1086,32607,27,6.13,500.00,10388,94084,117,87.1,10,798.6,15.0
2026-06-07T08:48:05Z,2,1086,32607,28,15.28,500.00,10403,94084,117,86.8,10,799.6,15.0
2026-06-07T08:48:15Z,0,1086,32607,27,6.33,500.00,10387,94084,117,86.2,10,800.3,15.0
2026-06-07T08:48:26Z,0,1086,32607,27,7.34,500.00,10386,94084,117,85.6,10,800.3,15.0
2026-06-07T08:48:36Z,0,1086,32607,27,5.88,500.00,10401,94084,117,86.9,10,800.5,15.0
2026-06-07T08:48:46Z,0,1086,32607,27,5.87,500.00,10418,94084,116,85.5,10,800.7,15.1
2026-06-07T08:48:56Z,0,1086,32607,27,6.72,500.00,10383,94084,115,85.8,10,800.5,15.1
2026-06-07T08:49:06Z,0,1086,32607,27,6.45,500.00,10330,94084,115,86.5,10,800.6,15.1
2026-06-07T08:49:16Z,0,1086,32607,27,7.31,500.00,10331,94084,115,86.1,10,800.5,15.1
2026-06-07T08:49:26Z,0,1086,32607,27,5.96,500.00,10321,94084,114,85.9,10,800.6,15.1
2026-06-07T08:49:36Z,0,1086,32607,27,6.47,500.00,10334,94084,114,85.8,10,800.5,15.1
2026-06-07T08:49:46Z,0,1086,32607,27,5.89,500.00,10675,94084,114,85.8,11,800.4,15.1
2026-06-07T08:49:56Z,0,1086,32607,29,61.98,500.00,10643,94084,114,86.6,10,800.5,15.1
2026-06-07T08:50:06Z,0,1086,32607,27,6.39,500.00,10481,94084,114,85.4,10,800.5,15.1
2026-06-07T08:50:16Z,0,1086,32607,27,6.22,500.00,10385,94084,114,85.2,10,800.5,15.1
2026-06-07T08:50:27Z,0,1086,32607,27,7.59,500.00,10411,94084,114,86.1,10,800.4,15.1
2026-06-07T08:50:37Z,0,1086,32607,27,6.47,500.00,10423,94084,114,86.0,10,800.4,15.1
2026-06-07T08:50:47Z,0,1086,32607,27,6.16,500.00,10366,94084,114,86.0,10,800.4,15.1
2026-06-07T08:50:57Z,0,1086,32607,27,6.03,500.00,10370,94084,114,85.4,10,800.4,15.1
2026-06-07T08:51:07Z,0,1086,32607,27,6.21,500.00,10367,94084,114,86.0,10,800.4,15.1
2026-06-07T08:51:17Z,0,1086,32607,27,6.03,500.00,10368,94084,114,86.2,10,800.3,15.1
2026-06-07T08:51:27Z,0,1086,32607,27,6.10,500.00,10373,94084,114,86.0,10,800.3,15.1
2026-06-07T08:51:37Z,0,1086,32607,27,5.83,500.00,10383,94084,114,85.9,10,800.3,15.1
2026-06-07T08:51:47Z,0,1086,32607,27,6.44,500.00,10380,94084,114,84.9,10,800.2,15.1
2026-06-07T08:51:57Z,0,1086,32607,27,5.99,500.00,10368,94084,114,85.0,10,800.2,15.1
2026-06-07T08:52:07Z,0,1081,32607,27,7.16,500.00,10382,94084,114,86.0,10,800.2,15.1
2026-06-07T08:52:18Z,0,1081,32607,27,6.77,500.00,10388,94084,114,85.4,10,800.2,15.1
2026-06-07T08:52:28Z,0,1081,32607,27,6.54,500.00,10382,94084,114,85.4,10,800.1,15.1
2026-06-07T08:52:38Z,0,1081,32607,27,5.95,500.00,10374,94084,113,85.2,10,799.9,15.1
2026-06-07T08:52:48Z,0,1081,32607,27,6.10,500.00,7313,94084,113,68.8,2,94.4,0.1
2026-06-07T08:52:58Z,0,1081,32607,27,7.26,500.00,10313,94084,113,86.6,10,813.7,14.0
2026-06-07T08:53:08Z,0,1081,32607,27,5.98,500.00,10123,94084,113,88.0,10,811.8,14.1
2026-06-07T08:53:18Z,0,1081,32607,27,5.96,500.00,9898,94084,113,88.4,10,808.4,14.1
2026-06-07T08:53:28Z,0,1081,32607,27,6.06,500.00,9779,94084,113,88.6,10,806.4,14.1
2026-06-07T08:53:38Z,0,1081,32607,27,6.28,500.00,9762,94084,113,88.8,10,805.0,14.1
2026-06-07T08:53:48Z,0,1081,32607,27,6.20,500.00,9758,94084,113,88.6,10,804.1,14.2
2026-06-07T08:53:58Z,0,1081,32607,27,5.99,500.00,9786,94084,113,89.1,10,803.5,14.2
2026-06-07T08:54:08Z,0,1081,32607,27,6.19,500.00,9793,94084,113,89.2,10,803.1,14.2
2026-06-07T08:54:19Z,0,1081,32607,27,6.09,500.00,9840,94084,113,89.1,10,802.7,14.2
2026-06-07T08:54:29Z,0,1081,32607,27,5.86,500.00,9896,94084,113,89.5,10,802.4,14.2
2026-06-07T08:54:39Z,0,1081,32607,27,7.11,500.00,9897,94084,113,89.2,10,802.2,14.3
2026-06-07T08:54:49Z,0,1081,32607,27,6.16,500.00,9890,94084,113,89.2,10,802.0,14.3
2026-06-07T08:54:59Z,0,1081,32607,27,6.96,500.00,9918,94084,113,89.2,10,801.8,14.3
2026-06-07T08:55:09Z,0,1081,32607,27,6.08,500.00,9943,94084,113,89.2,10,801.6,14.3
2026-06-07T08:55:19Z,50,1796,32607,30,73.59,500.00,9685,94084,113,70.1,2,7.9,2.8
2026-06-07T08:55:29Z,49,1796,32607,30,73.08,500.00,9821,94084,113,67.1,2,13.7,2.9
2026-06-07T08:55:39Z,9,1796,32607,31,72.52,500.00,9891,94084,113,65.6,2,18.7,3.0
2026-06-07T08:55:49Z,25,1796,32607,31,73.01,500.00,9972,94084,113,65.1,2,23.2,3.0
2026-06-07T08:55:59Z,49,1796,32607,32,72.79,500.00,10078,94084,113,64.9,2,27.3,3.1
2026-06-07T08:56:09Z,8,1796,32607,31,72.71,500.00,10150,94084,113,64.9,2,30.9,3.2
2026-06-07T08:56:19Z,47,1796,32607,32,74.75,500.00,10213,94084,113,65.0,2,34.2,3.3
