version,eval_set,ID,location,height,facing,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,anchor_fit_det,anchor_fit_scale,n_frames,pct_ge8
v4-io,all8,ID01,edge,low,ABEF,34.405430268190514,-80.75707326563743,-2.4390466322099087,34.49177554741731,80.75707326563743,87.81450599328647,-469.2064797318095,63.87560673436256,-384.4222266322099,-503.61191,144.63268,-381.98318,-0.9999999999999991,1.0,1201,91.75686927560366
v4-io,all8,ID02,edge,mid,ABEF,17.666313714292528,-41.029595815221,23.603957088656614,29.482968481734385,41.029595815221,50.523986019071614,-525.5636662857074,1064.559404184779,-236.31740291134338,-543.22998,1105.589,-259.92136,-0.9999999999999991,1.0,1201,95.67027477102414
v4-io,all8,ID03,edge,high,ABEF,-27.161233335890984,368.281883884712,-14.529047756251487,30.803016492385158,368.281883884712,369.5678176231023,-581.164103335891,1993.8433338847121,-270.8241477562515,-554.00287,1625.5614500000001,-256.2951,-0.9999999999999991,1.0,1201,92.2564529558701
v4-io,all8,ID04,edge,low,BCGF,82.79978879640726,-271.11093547457716,16.0193307248544,84.33518827631745,271.11093547457716,283.92527769732345,-238.37902620359273,-88.94714547457716,495.95315072485437,-321.178815,182.16379,479.93381999999997,-0.9999999999999991,1.0,1201,93.83846794338052
v4-io,all8,ID05,edge,mid,BCGF,26.00187523611129,5.5910037212509,46.78526896266237,53.52531090711157,5.5910037212509,53.81652376653473,-160.85107976388872,1109.265053721251,519.5526639626623,-186.852955,1103.67405,472.76739499999996,-0.9999999999999991,1.0,1200,91.5
v4-io,all8,ID06,edge,high,BCGF,3.031940572150205,192.7527222106487,2.437723906939709,3.89039348646328,192.7527222106487,192.79197877789164,-190.1993144278498,1877.7052722106487,478.96070390693967,-193.231255,1684.95255,476.52297999999996,-0.9999999999999991,1.0,1201,92.83930058284764
v4-io,all8,ID07,edge,low,CDHG,1.0837690590632292,-154.47050291934073,40.4421959143953,40.45671471772906,154.47050291934073,159.68056249245168,353.23131905906325,57.094852080659265,94.2380619143953,352.14755,211.565355,53.795866000000004,-0.9999999999999991,1.0,1201,90.84096586178184
v4-io,all8,ID08,edge,mid,CDHG,68.15339401716881,15.287976922230428,-29.567531317652538,74.29080713170254,15.287976922230428,75.8475198187421,460.0539340171688,1147.5683769222305,-101.09946031765253,391.90054,1132.2804,-71.53192899999999,-0.9999999999999991,1.0,1201,90.25811823480431
v4-io,all8,ID09,edge,high,CDHG,41.25658038759673,12.034950794144152,-14.882481579349317,43.85879254195107,12.034950794144152,45.48003654193094,450.0665203875967,1580.2203007941444,-77.30827007934931,408.80994,1568.1853500000002,-62.425788499999996,-0.9999999999999991,1.0,1201,93.42214820982517
v4-io,all8,ID10,edge,low,ADHE,35.43025561669921,-102.42011678893621,-50.118050955004264,61.37688526304548,102.42011678893621,119.40268995149306,100.92950061669922,136.2296132110638,-988.3114709550042,65.499245,238.64973,-938.19342,-0.9999999999999991,1.0,1201,90.75770191507078
v4-io,all8,ID11,edge,mid,ADHE,-39.152862106167234,19.606275010129593,-58.35524712812162,70.27290714413836,19.606275010129593,72.95675087516936,-103.05865660616723,1153.1061250101297,-1015.3455421281217,-63.9057945,1133.4998500000002,-956.9902950000001,-0.9999999999999991,1.0,1201,91.84013322231472
v4-io,all8,ID12,edge,high,ADHE,81.07398498087932,116.4343175109093,-54.308601989197086,97.58286371438822,116.4343175109093,151.91894412788716,37.38530048087932,1706.5643675109095,-1010.6661419891971,-43.6886845,1590.1300500000002,-956.35754,-0.9999999999999991,1.0,1201,91.3405495420483
v4-io,all8,ID13,center,mid,ABEF,30.914485986495492,-55.12972491039659,1.690931254470172,30.9606959275235,55.12972491039659,63.22856364818493,-158.7136690135045,1083.9678750896035,-196.27522874552983,-189.628155,1139.0976,-197.96616,-0.9999999999999991,1.0,1200,91.66666666666666
v4-io,all8,ID14,center,mid,BCGF,21.037937143350945,-38.908461434252104,15.91440378458941,26.379216195075603,38.908461434252104,47.00778040119766,-177.65738285664906,1093.7193385657479,-178.7761812154106,-198.69532,1132.6278,-194.690585,-0.9999999999999991,1.0,1201,91.9233971690258
v4-io,all8,ID15,center,mid,CDHG,33.23517308438758,-57.356848967742735,-36.616581030553675,49.45048772576772,57.356848967742735,75.73083163299314,-166.93016191561242,1074.8982510322573,-220.9291660305537,-200.165335,1132.2551,-184.312585,-0.9999999999999991,1.0,1201,95.58701082431308
v4-io,all8,ID16,center,mid,ADHE,1.2709325038684938,21.118861297202557,6.22674404357582,6.3551247677442495,21.118861297202557,22.054340010620958,-183.5837224961315,1143.1760612972025,-179.55341095642416,-184.85465499999998,1122.0572,-185.78015499999998,-0.9999999999999991,1.0,1201,89.75853455453789
v4-io,all8,ID17,center,low,ABEF,22.7062160184434,-41.44321296889882,2.3116398856082583,22.823582646835934,41.44321296889882,47.31232213728738,-157.69218398155658,168.0154420311012,-325.89159511439175,-180.39839999999998,209.45865500000002,-328.203235,-0.9999999999999991,1.0,1199,92.49374478732275
v4-io,all8,ID18,center,low,BCGF,-23.23518492871881,-12.321808286908777,-37.132116070605036,43.80260109345844,12.321808286908777,45.502690272246326,-318.6594849287188,194.5840417130912,-261.13352607060506,-295.4243,206.90585,-224.00141000000002,-0.9999999999999991,1.0,1199,92.91075896580485
v4-io,all8,ID19,center,low,CDHG,-0.18995190905144455,-128.10705402070363,59.09283608266324,59.093141378845814,128.10705402070363,141.07946926425453,-188.72050690905144,77.85351597929639,-55.04225891733677,-188.530555,205.96057000000002,-114.135095,-0.9999999999999991,1.0,1201,89.84179850124896
v4-io,all8,ID20,center,low,ADHE,46.44626197286175,-169.4568621900889,-5.9658861992550385,46.82784480834202,169.4568621900889,175.80806350308552,-33.74972952713824,33.1032678099111,-226.65855119925504,-80.19599149999999,202.56013000000002,-220.692665,-0.9999999999999991,1.0,1201,91.42381348875936
v4-io,all8,ID21,center,high,ABEF,23.53092973321648,74.9502918105045,-8.286314662082077,24.94729774521898,74.9502918105045,78.99312569628059,-188.5225352667835,1673.5945918105044,-235.2210596620821,-212.053465,1598.6443,-226.93474500000002,-0.9999999999999991,1.0,1201,91.3405495420483
v4-io,all8,ID22,center,high,BCGF,16.926335066441766,11.314777648653035,-19.32630528186951,25.690599343523953,11.314777648653035,28.071891419495262,-215.91133493355824,1610.635977648653,-254.5003852818695,-232.83767,1599.3211999999999,-235.17408,-0.9999999999999991,1.0,1201,92.67277268942549
v4-io,all8,ID23,center,high,CDHG,39.59529902585561,134.8200615994583,-56.050756187747226,68.62561456311488,134.8200615994583,151.28094388867007,-191.2820309741444,1734.4843115994581,-279.2922361877472,-230.87733,1599.6642499999998,-223.24148,-0.9999999999999991,1.0,1201,93.75520399666944
v4-io,all8,ID24,center,high,ADHE,-4.069711261266264,68.88598087933383,-38.28402124544826,38.49972509605765,68.88598087933383,78.91455628830435,-222.27218626126626,1668.4674808793338,-264.35519624544827,-218.202475,1599.5815,-226.071175,-0.9999999999999991,1.0,1201,92.5895087427144
v4-io,noG,ID01,edge,low,ABEF,36.63312084040655,-83.45776573580804,0.8363282452669978,36.64266621633393,83.45776573580804,91.14759266735834,-466.9787891595935,61.174914264191955,-381.146851754733,-503.61191,144.63268,-381.98318,-0.9999999999999999,1.0,1201,91.75686927560366
v4-io,noG,ID02,edge,mid,ABEF,29.26901291784509,-44.35737004558223,34.204473586501024,45.01800895768969,44.35737004558223,63.199663036090186,-513.9609670821549,1061.2316299544177,-225.71688641349897,-543.22998,1105.589,-259.92136,-0.9999999999999999,1.0,1201,95.67027477102414
v4-io,noG,ID03,edge,high,ABEF,-7.100039501276569,365.64942179121,2.883574102830778,7.6632604370596695,365.64942179121,365.7297160701772,-561.1029095012766,1991.2108717912101,-253.4115258971692,-554.00287,1625.5614500000001,-256.2951,-0.9999999999999999,1.0,1201,92.2564529558701
v4-io,noG,ID04,edge,low,BCGF,84.88648189822811,-282.29674761644014,17.816615425318332,86.73607435359234,282.29674761644014,295.3211816126503,-236.29233310177187,-100.13295761644014,497.7504354253183,-321.178815,182.16379,479.93381999999997,-0.9999999999999999,1.0,1201,93.83846794338052
v4-io,noG,ID05,edge,mid,BCGF,39.08653698273628,-6.556355533330816,57.139412281326145,69.22911099500105,6.556355533330816,69.53887838495537,-147.76641801726373,1097.1176944666693,529.9068072813261,-186.852955,1103.67405,472.76739499999996,-0.9999999999999999,1.0,1200,91.5
v4-io,noG,ID06,edge,high,BCGF,23.09299457895085,181.11575499976107,18.400192259567802,29.52716501482173,181.11575499976107,183.50686685501987,-170.13826042104915,1866.068304999761,494.92317225956776,-193.231255,1684.95255,476.52297999999996,-0.9999999999999999,1.0,1201,92.83930058284764
v4-io,noG,ID07,edge,low,CDHG,3.903343222410399,-168.16142207356287,42.41659920225372,42.5958211118951,168.16142207356287,173.4723835369755,356.0508932224104,43.403932926437136,96.21246520225372,352.14755,211.565355,53.795866000000004,-0.9999999999999999,1.0,1201,90.84096586178184
v4-io,noG,ID08,edge,mid,CDHG,80.66827899278462,1.9629366491355995,-19.85436725080558,83.07567113534262,1.9629366491355995,83.09885832474546,472.5688189927846,1134.2433366491357,-91.38629625080557,391.90054,1132.2804,-71.53192899999999,-0.9999999999999999,1.0,1201,90.25811823480431
v4-io,noG,ID09,edge,high,CDHG,57.766243747541125,-1.4007958126396716,-2.022804667595622,57.80164924484059,1.4007958126396716,57.81862056753248,466.5761837475411,1566.7845541873605,-64.44859316759562,408.80994,1568.1853500000002,-62.425788499999996,-0.9999999999999999,1.0,1201,93.42214820982517
v4-io,noG,ID10,edge,low,ADHE,37.42615482395783,-105.95823694833308,-47.16113783557887,60.207059277574174,105.95823694833308,121.86893765046295,102.92539982395783,132.69149305166692,-985.3545578355788,65.499245,238.64973,-938.19342,-0.9999999999999999,1.0,1201,90.75770191507078
v4-io,noG,ID11,edge,mid,ADHE,-27.879597454143052,18.059922765117108,-47.728810310524864,55.27487031068571,18.059922765117108,58.15042646572009,-91.78539195414305,1151.5597727651173,-1004.7191053105249,-63.9057945,1133.4998500000002,-956.9902950000001,-0.9999999999999999,1.0,1201,91.84013322231472
v4-io,noG,ID12,edge,high,ADHE,97.41379828529497,113.53234474229157,-39.88715764021879,105.26363779094756,113.53234474229157,154.82256535681853,53.72511378529498,1703.6623947422918,-996.2446976402188,-43.6886845,1590.1300500000002,-956.35754,-0.9999999999999999,1.0,1201,91.3405495420483
v4-io,noG,ID13,center,mid,ABEF,42.73674367342255,-62.10312571018426,11.878289840569153,44.35676982540986,62.10312571018426,76.3172408589261,-146.89141132657744,1076.9944742898158,-186.08787015943085,-189.628155,1139.0976,-197.96616,-0.9999999999999999,1.0,1200,91.66666666666666
v4-io,noG,ID14,center,mid,BCGF,32.9754617851315,-45.83625302710698,26.200412223357432,42.11701177216311,45.83625302710698,62.24792986261871,-165.7198582148685,1086.791546972893,-168.49017277664257,-198.69532,1132.6278,-194.690585,-0.9999999999999999,1.0,1201,91.9233971690258
v4-io,noG,ID15,center,mid,CDHG,44.939267866820245,-64.07570300201269,-26.48183054178719,52.1615293607248,64.07570300201269,82.62276236275264,-155.22606713317975,1068.1793969979874,-210.7944155417872,-200.165335,1132.2551,-184.312585,-0.9999999999999999,1.0,1201,95.58701082431308
v4-io,noG,ID16,center,mid,ADHE,13.660272966225534,14.247519937660172,16.879734924627485,21.7147071966785,14.247519937660172,25.971529277489708,-171.19438203377445,1136.3047199376601,-168.9004200753725,-184.85465499999998,1122.0572,-185.78015499999998,-0.9999999999999999,1.0,1201,89.75853455453789
v4-io,noG,ID17,center,low,ABEF,25.958014854195824,-47.42349487112119,5.870101023612108,26.613466914291024,47.42349487112119,54.38073635938852,-154.44038514580416,162.03516012887883,-322.3331339763879,-180.39839999999998,209.45865500000002,-328.203235,-0.9999999999999999,1.0,1199,92.49374478732275
v4-io,noG,ID18,center,low,BCGF,-19.640042917540654,-17.301952641998355,-33.14062882612217,38.5231432361592,17.301952641998355,42.23020400163362,-315.06434291754067,189.60389735800163,-257.1420388261222,-295.4243,206.90585,-224.00141000000002,-0.9999999999999999,1.0,1199,92.91075896580485
v4-io,noG,ID19,center,low,CDHG,2.6279338864586066,-135.7619469942967,62.03791497604894,62.09354983480228,135.7619469942967,149.2880275935391,-185.9026211135414,70.19862300570331,-52.09718002395107,-188.530555,205.96057000000002,-114.135095,-0.9999999999999999,1.0,1201,89.84179850124896
v4-io,noG,ID20,center,low,ADHE,48.60077231986702,-177.2808077022087,-3.573503121815776,48.73197097028992,177.2808077022087,183.85670989712796,-31.595219180132972,25.27932229779131,-224.26616812181578,-80.19599149999999,202.56013000000002,-220.692665,-0.9999999999999999,1.0,1201,91.42381348875936
v4-io,noG,ID21,center,high,ABEF,40.69527819638623,68.49173167205095,6.215523836278862,41.16720058542503,68.49173167205095,79.91154929969038,-171.35818680361376,1667.1360316720509,-220.71922116372116,-212.053465,1598.6443,-226.93474500000002,-0.9999999999999999,1.0,1201,91.3405495420483
v4-io,noG,ID22,center,high,BCGF,33.4878334407897,5.250733464303721,-5.238464908908327,33.89508081064179,5.250733464303721,34.29936887281012,-199.3498365592103,1604.5719334643036,-240.41254490890833,-232.83767,1599.3211999999999,-235.17408,-0.9999999999999999,1.0,1201,92.67277268942549
v4-io,noG,ID23,center,high,CDHG,57.253632657224756,128.70222419898187,-41.102754204931585,70.47988972522201,128.70222419898187,146.73676216083155,-173.62369734277524,1728.3664741989817,-264.3442342049316,-230.87733,1599.6642499999998,-223.24148,-0.9999999999999999,1.0,1201,93.75520399666944
v4-io,noG,ID24,center,high,ADHE,13.007205117149795,62.947627255900215,-23.767667788966293,27.09408454047255,62.947627255900215,68.53096522181798,-205.1952698828502,1662.5291272559002,-249.8388427889663,-218.202475,1599.5815,-226.071175,-0.9999999999999999,1.0,1201,92.5895087427144
