layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
v4-io,T2,static,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,24,27204,40.78569412231445,68.88671493530273,78.44010162353516,115.62879943847656,171.94195480346676,29.24171733856201,103.7946880340576
v4-io,T2,static,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,24,27963,59.941402435302734,39.25839042663574,91.2181396484375,125.6071662902832,174.9795539855957,21.683435916900635,56.025969886779784
v4-io,T2,static,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,24,26969,49.55016326904297,48.442495346069336,69.4688720703125,103.28529357910156,209.18103790283197,22.75408363342285,63.013146400451674
v4-io,T2,static,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,24,26716,72.05908966064453,123.15203475952148,96.58713150024414,175.7038116455078,238.54374771118154,23.161879062652588,89.28694629669187
v4-io,T2,static,4,CDEF,ABGH,2,2,balanced,1,1,2,24,28430,37.05738067626953,44.49726104736328,82.80777359008789,108.10679626464844,165.09500427246093,35.58977794647217,75.31055011749268
v4-io,T2,static,4,CDEG,ABFH,2,2,balanced,0,1,2,24,27436,35.530012130737305,60.69998550415039,103.50003433227539,127.14666366577148,192.57205810546876,19.139171600341797,57.40440273284912
v4-io,T2,static,4,CDEH,ABFG,2,2,balanced,1,0,2,24,28192,23.945292472839355,34.124460220336914,45.558786392211914,62.08841896057129,106.700263595581,49.97853755950928,79.06695728302002
v4-io,T2,static,4,CDFG,ABEH,2,2,balanced,0,1,1,24,27186,40.13915252685547,95.05040740966797,121.68121337890625,157.3888168334961,576.6620155334464,56.00725078582764,135.04664916992184
v4-io,T2,static,4,CDFH,ABEG,2,2,balanced,1,0,1,24,27942,38.962928771972656,84.93692779541016,72.59894180297852,119.79514694213867,303.0603576660154,38.24575233459473,97.67720451354981
v4-io,T2,static,4,CDGH,ABEF,2,2,balanced,0,0,1,24,26950,41.42923355102539,58.49461555480957,64.5471248626709,107.61974334716797,160.60329437255857,42.30262279510498,107.06960296630847
v4-io,T2,static,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,24,27188,64.96242141723633,123.80663681030273,99.10023498535156,170.79811096191406,210.5509941101074,22.854016304016113,76.09622974395751
v4-io,T2,static,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,24,27944,55.76849174499512,52.97914123535156,84.65984344482422,117.01797485351562,338.3489883422851,37.831003189086914,85.87028408050537
v4-io,T2,static,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,24,26954,81.7683334350586,36.97611999511719,94.1873893737793,145.51671600341797,203.40418395996093,21.59254503250122,58.126890850067106
v4-io,T2,static,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,24,26702,46.03879737854004,70.46218872070312,81.7685317993164,127.12279891967773,193.52015914916987,35.26972198486328,124.58065452575684
v4-io,T2,static,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,24,27213,58.677982330322266,79.9284896850586,87.8624382019043,131.97386932373047,312.18688354492184,51.45956993103027,112.07356147766112
v4-io,T2,static,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,24,27971,61.7497501373291,50.02145767211914,88.47050476074219,122.23324203491211,148.3551139831543,36.474246978759766,98.4626173019409
v4-io,T2,static,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,24,26978,50.48598289489746,46.11479187011719,71.03207015991211,108.14638900756836,136.1098793029785,35.254990577697754,84.60619087219246
v4-io,T2,static,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,24,26725,72.1703109741211,107.96694564819336,83.39284133911133,162.31668853759766,202.6748565673828,36.89158058166504,102.49519443511963
v4-io,T2,static,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,24,26727,41.816471099853516,65.05550003051758,89.6219367980957,149.50920867919922,467.486033630371,24.530702114105225,130.38159942626956
v4-io,T3,static,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,24,28818,22.708903312683105,28.845407485961914,40.62538528442383,65.83975219726562,105.1837261199951,79.32307815551758,164.70836639404297
v4-io,T3,static,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,24,28818,22.21488094329834,26.81727695465088,38.88225746154785,56.082658767700195,89.46949462890625,82.92365264892578,112.81055068969727
v4-io,T3,static,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,24,28818,21.4613094329834,24.176976203918457,34.015445709228516,50.32098197937012,81.68617362976072,79.18980407714844,144.262451171875
v4-io,T3,static,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,24,28818,22.785785675048828,35.850791931152344,45.79650688171387,71.67342376708984,102.28943672180175,74.01118087768555,164.60355377197266
v4-io,T3,static,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,24,28818,28.666231155395508,33.72287940979004,47.59078598022461,66.59318923950195,157.31859779357893,76.59112930297852,161.96442413330078
v4-io,T3,static,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,24,28818,23.447919845581055,30.36336898803711,47.98443794250488,63.71549415588379,122.64791984558104,80.95917510986328,163.90283203125
v4-io,T3,static,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,24,28818,27.831581115722656,33.04562568664551,41.43670082092285,59.51878356933594,117.89035568237303,79.08432006835938,168.54712677001953
v4-io,T3,static,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,24,28818,29.10017681121826,30.885212898254395,50.11993980407715,71.62488174438477,116.88045806884766,76.34685134887695,157.9676055908203
v4-io,T3,static,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,24,28818,22.007503509521484,25.62321662902832,43.497535705566406,62.12006187438965,106.09232215881345,76.62112426757812,107.32544708251953
v4-io,T3,static,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,24,28818,21.248779296875,26.390689849853516,33.40816116333008,49.73323059082031,94.26893234252928,64.70180892944336,129.58902740478516
v4-io,T3,static,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,24,28818,18.66068744659424,24.188974380493164,33.537418365478516,45.85202598571777,71.22964134216306,82.71927642822266,115.81135940551758
v4-io,T3,static,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,24,28818,25.688942909240723,34.22968673706055,49.98724555969238,74.12625503540039,165.1793235778808,78.92801666259766,174.5005645751953
v4-io,T3,static,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,24,28818,23.27292251586914,31.931415557861328,46.93815803527832,63.988037109375,142.8982395172118,62.49564170837402,100.0385513305664
v4-io,T3,static,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,24,28818,23.58995532989502,26.603981018066406,44.16053009033203,64.7319221496582,174.35776481628403,70.33406448364258,152.8191146850586
v4-io,T3,static,6,ABCEFG,DH,1,1,balanced,0,1,1,24,28818,33.13967514038086,38.786033630371094,48.71658706665039,71.72465515136719,128.7324802398681,60.60069274902344,152.41534423828125
v4-io,T3,static,6,ABCEFH,DG,1,1,balanced,1,0,1,24,28818,33.30815887451172,33.52711296081543,53.580020904541016,72.72183227539062,105.84912490844727,76.11066818237305,104.65422058105469
v4-io,T3,static,6,ABCEGH,DF,1,1,balanced,0,0,1,24,28818,24.313701629638672,27.84810447692871,37.74449348449707,52.58513641357422,176.6897510528563,67.4630126953125,150.40585327148438
v4-io,T3,static,6,ABCFGH,DE,1,1,balanced,0,0,0,24,28818,30.90739631652832,42.15642738342285,56.58679389953613,81.57939910888672,110.0974811553955,68.77603149414062,168.86040496826172
v4-io,T3,static,6,ABDEFG,CH,1,1,balanced,0,1,1,24,28818,25.342636108398438,37.1264533996582,45.94485282897949,72.04346466064453,120.6751407623291,68.16156005859375,163.4361801147461
v4-io,T3,static,6,ABDEFH,CG,1,1,balanced,1,0,1,24,28818,23.241978645324707,28.969700813293457,44.29246711730957,56.894643783569336,101.3514408111572,70.5395393371582,101.50946807861328
v4-io,T3,static,6,ABDEGH,CF,1,1,balanced,0,0,1,24,28818,26.354002952575684,28.7182674407959,33.06491279602051,55.86581230163574,109.5178413391113,65.56434631347656,125.96247100830078
v4-io,T3,static,6,ABDFGH,CE,1,1,balanced,0,0,0,24,28818,42.31850242614746,51.92243766784668,48.15112495422363,90.12680053710938,131.2673530578613,66.39870834350586,167.19510650634766
v4-io,T3,static,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,24,28818,31.326319694519043,43.75838279724121,64.28193283081055,87.89580154418945,154.55190658569333,75.57027435302734,164.91995239257812
v4-io,T3,static,6,ACDEFG,BH,1,1,balanced,0,1,1,24,28818,33.69853591918945,48.60508728027344,41.50158882141113,87.43505096435547,212.21134109497066,66.75380325317383,151.1375274658203
v4-io,T3,static,6,ACDEFH,BG,1,1,balanced,1,0,1,24,28818,29.025193214416504,34.45879554748535,39.2104377746582,63.70733642578125,105.81846656799316,67.65730667114258,101.33324546813964
v4-io,T3,static,6,ACDEGH,BF,1,1,balanced,0,0,1,24,28818,24.61010456085205,28.629122734069824,33.67441368103027,52.97543716430664,133.83612899780266,71.28142929077148,138.03372192382812
v4-io,T3,static,6,ACDFGH,BE,1,1,balanced,0,0,0,24,28818,29.557201385498047,38.59685134887695,48.95050811767578,71.26553344726562,145.72552413940426,66.39877319335938,169.6901626586914
v4-io,T3,static,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,24,28818,38.671207427978516,49.241336822509766,49.57102394104004,80.95020294189453,275.75533599853486,63.300743103027344,161.26514434814453
v4-io,T3,static,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,24,28818,33.84185218811035,39.53044319152832,64.57040405273438,83.6591567993164,181.0563262939453,75.6319694519043,169.70540618896484
v4-io,T3,static,6,BCDEFG,AH,1,1,balanced,0,1,1,24,28818,30.207613945007324,39.55244827270508,58.7274112701416,80.30772399902344,142.53341484069819,68.71187782287598,155.39210510253906
v4-io,T3,static,6,BCDEFH,AG,1,1,balanced,1,0,1,24,28818,26.777734756469727,28.060336112976074,49.63446617126465,70.95755767822266,114.74142990112304,67.1318302154541,105.56935119628906
v4-io,T3,static,6,BCDEGH,AF,1,1,balanced,0,0,1,24,28818,23.978012084960938,26.064173698425293,37.97937774658203,52.79695701599121,86.69930686950684,74.46079635620117,116.65178680419922
v4-io,T3,static,6,BCDFGH,AE,1,1,balanced,0,0,0,24,28818,43.006425857543945,54.260597229003906,53.29471206665039,89.1579818725586,144.51484374999995,67.09770202636719,145.68096389770506
v4-io,T3,static,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,24,28818,34.77007293701172,36.35919761657715,65.1635513305664,89.13325881958008,170.42087936401362,70.57792854309082,147.89121246337888
v4-io,T3,static,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,24,28818,39.02079772949219,46.899789810180664,42.95198059082031,74.16651153564453,188.731607055664,65.69862747192383,154.24393463134766
v4-io,T3,static,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,24,28818,31.094414710998535,44.39644813537598,67.28635787963867,85.3148078918457,172.43917694091797,71.68080520629883,155.35264587402344
v4-io,T3,static,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,24,28818,19.2678279876709,23.5634126663208,30.49955654144287,45.91717529296875,59.34393215179443,61.76066970825195,80.38718032836914
v4-io,T3,static,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,24,28809,25.875455856323242,29.831189155578613,51.56682205200195,65.76304626464844,123.57028312683104,64.90026664733887,106.67202968597411
v4-io,T3,static,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,24,28810,21.68256664276123,29.071136474609375,36.218820571899414,63.5150089263916,152.4440620422363,61.18960094451904,131.74823760986328
v4-io,T3,static,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,24,28815,19.608150482177734,24.677294731140137,30.98070526123047,54.335205078125,106.43981018066404,68.49762344360352,96.89693069458008
v4-io,T3,static,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,24,28811,42.22541427612305,35.47206687927246,52.808637619018555,87.59805679321289,135.16129684448237,58.33481025695801,90.7768871307373
v4-io,T3,static,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,24,28810,26.765487670898438,31.29167079925537,37.291378021240234,60.807518005371094,108.48702964782709,31.341426849365234,87.35692977905273
v4-io,T3,static,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,24,28815,21.770610809326172,27.87724494934082,35.07754135131836,51.45352363586426,188.6025283813476,73.12095642089844,98.5746955871582
v4-io,T3,static,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,24,28803,35.99504852294922,48.91754913330078,52.93863296508789,93.12519073486328,145.87316932678218,56.42280197143555,161.45906829833984
v4-io,T3,static,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,24,28808,33.29967498779297,39.846595764160156,62.7135066986084,82.02281951904297,115.5517120361328,48.182777404785156,92.04721450805664
v4-io,T3,static,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,24,28805,25.093990325927734,30.885872840881348,47.56803321838379,63.04753303527832,163.37945938110346,50.46749687194824,135.96767539978023
v4-io,T3,static,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,24,28812,24.687973976135254,29.94009494781494,46.671085357666016,60.10176467895508,120.6220951080322,62.180593490600586,106.52701663970947
v4-io,T3,static,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,24,28814,29.120299339294434,33.39700126647949,33.76691246032715,61.16788101196289,102.53783531188961,60.02996253967285,95.55524635314941
v4-io,T3,static,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,24,28817,20.09214687347412,25.831199645996094,31.08325481414795,46.930063247680664,123.9706802368163,65.36331176757812,90.8972848892212
v4-io,T3,static,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,24,28808,47.72866439819336,63.03718185424805,56.73851013183594,106.02787399291992,196.17063140869135,69.20248031616211,166.54827880859375
v4-io,T3,static,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,24,28811,25.533863067626953,33.84716033935547,47.119829177856445,67.39377212524414,101.85428047180173,45.349098205566406,96.22549057006836
v4-io,T3,static,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,24,28811,38.231252670288086,41.344478607177734,39.57634353637695,89.76147842407227,170.82950134277334,53.124366760253906,106.828369140625
v4-io,T3,static,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,24,28810,31.96034526824951,52.53194046020508,72.62272644042969,97.61976623535156,159.2254821777343,58.660295486450195,139.34366607666016
v4-io,T3,static,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,24,28813,32.676772117614746,39.15143013000488,62.95712661743164,87.2943115234375,161.97241592407218,60.35997772216797,104.44704055786133
v4-io,T3,static,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,24,28811,30.23913860321045,44.29031562805176,52.08798408508301,84.48566055297852,184.39922027587883,59.56656837463379,125.97191619873047
v4-io,T3,static,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,24,28807,36.42499923706055,85.8426742553711,91.93000793457031,133.55785369873047,244.99910354614244,53.4449405670166,150.72584533691406
v4-io,T3,static,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,24,28811,30.929970741271973,33.6390438079834,48.54182434082031,84.7315902709961,122.1938106536865,61.81120491027832,102.62926635742187
v4-io,T3,static,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,24,28809,25.33409595489502,32.94542121887207,42.497087478637695,63.72252655029297,100.66397781372069,31.593926906585693,82.85680770874023
v4-io,T3,static,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,24,28815,22.74201488494873,28.137642860412598,33.183998107910156,51.5570182800293,116.56059188842767,69.68939590454102,92.36634063720703
v4-io,T3,static,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,24,28802,30.588525772094727,47.44802284240723,59.459177017211914,98.4614028930664,180.20814971923826,66.42974376678467,170.58285064697264
v4-io,T3,static,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,24,28808,31.115403175354004,38.67536163330078,43.37638282775879,69.73728942871094,111.79044761657713,58.40144729614258,101.68305740356443
v4-io,T3,static,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,24,28804,25.31023597717285,28.23112678527832,42.80691719055176,64.43880081176758,119.6100082397461,52.087135314941406,139.18386573791497
v4-io,T3,static,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,24,28804,60.020103454589844,77.6944465637207,48.24211883544922,108.13610458374023,165.80988464355465,38.97208786010742,110.00993347167969
v4-io,T3,static,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,24,28810,43.57790946960449,51.52604103088379,50.09221076965332,84.87032318115234,124.64327888488769,55.93418502807617,99.20643615722656
v4-io,T3,static,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,24,28804,35.760488510131836,39.65618896484375,34.96522331237793,66.50862503051758,143.96417388916012,33.67218780517578,83.91907539367676
v4-io,T3,static,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,24,28799,40.151716232299805,58.51312828063965,60.545902252197266,95.65708923339844,193.93563842773432,44.5852689743042,168.66510925292943
v4-io,T3,static,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,24,28809,49.84869384765625,61.80769157409668,76.3584098815918,107.8920783996582,209.9723091125488,62.41276550292969,139.6903533935547
v4-io,T3,static,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,24,28813,34.12191963195801,38.564666748046875,60.057376861572266,87.13623428344727,173.82729873657226,64.43241882324219,109.87129211425781
v4-io,T3,static,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,24,28810,36.76428031921387,34.05156707763672,55.04255676269531,80.2149658203125,160.80795288085935,59.77268314361572,119.82478713989258
v4-io,T3,static,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,24,28806,47.70172882080078,59.55158233642578,78.43720626831055,119.96980285644531,203.03323135375976,65.8014030456543,179.37815933227532
v4-io,T3,static,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,24,28808,38.34269714355469,51.091779708862305,69.5189208984375,103.65777587890625,220.2088813781737,55.34388446807861,161.06365966796875
v4-io,T3,static,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,24,28811,30.484725952148438,28.36014175415039,50.34578323364258,72.74695205688477,120.97309341430663,66.5029525756836,112.70840072631836
v4-io,T3,static,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,24,28811,25.922758102416992,31.704760551452637,43.17895698547363,63.73047637939453,124.51784324645992,56.71749305725098,102.4163818359375
v4-io,T3,static,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,24,28816,22.605456352233887,26.281696319580078,35.29672813415527,49.718048095703125,78.07639617919921,63.06633949279785,87.04167175292969
v4-io,T3,static,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,24,28804,48.16912841796875,64.69370460510254,65.0427303314209,110.46748733520508,166.93640518188477,69.38532638549805,146.82540359497068
v4-io,T3,static,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,24,28809,32.45190143585205,35.44919776916504,54.721771240234375,74.22346878051758,124.09279136657715,48.24813461303711,91.78502883911129
v4-io,T3,static,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,24,28807,46.50528335571289,47.334800720214844,50.62858581542969,89.15825271606445,145.04516143798827,55.303781509399414,111.0106964111327
v4-io,T3,static,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,24,28806,36.72848320007324,44.9219856262207,66.82514190673828,91.58829116821289,150.5955955505371,51.93050956726074,134.63801879882814
v4-io,T3,static,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,24,28811,46.771963119506836,35.17310905456543,81.82529830932617,104.08536148071289,147.0425178527832,59.91997146606445,94.84763793945314
v4-io,T3,static,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,24,28807,38.49327850341797,31.63230609893799,59.650604248046875,85.5421142578125,165.3752700805664,57.90867233276367,103.0517158508299
v4-io,T3,static,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,24,28802,43.938385009765625,56.46114158630371,73.96476745605469,110.3147964477539,199.08358154296872,55.49024772644043,141.6236114501953
v4-io,T3,static,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,24,28811,40.165822982788086,57.22523307800293,53.53176307678223,87.2116928100586,171.27648849487295,57.196624755859375,137.25694198608392
v4-io,T3,static,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,24,28814,34.21785354614258,33.98862075805664,50.67210006713867,69.33992767333984,118.58147544860837,51.18612098693848,93.19303894042969
v4-io,T3,static,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,24,28813,45.80657768249512,43.25350570678711,41.69121742248535,77.29460144042969,131.92086563110348,42.4692325592041,93.13958358764648
v4-io,T3,static,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,24,28809,68.7962532043457,89.74052429199219,46.72537040710449,123.44902420043945,164.17331085205075,44.21909523010254,104.03132171630857
v4-io,T3,static,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,24,28811,39.435930252075195,54.758676528930664,75.19474411010742,102.57074356079102,234.97430572509762,46.206796646118164,149.26956939697257
v4-io,T3,static,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,24,28805,40.4193229675293,75.79476165771484,90.40493774414062,127.5079574584961,421.3451583862304,61.74558162689209,142.11199951171875
v4-io,T3,static,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,24,28811,34.169076919555664,45.09201431274414,73.61005783081055,93.92970657348633,269.23674774169916,66.60933876037598,112.4682731628418
v4-io,T3,static,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,24,28806,30.934876441955566,39.04043388366699,59.14285850524902,77.49090194702148,130.52128677368162,60.79368591308594,108.49803371429442
v4-io,T3,static,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,24,28801,40.34911346435547,63.34221839904785,67.8716926574707,100.71354293823242,205.97524108886716,62.71904373168945,146.3013427734375
v4-io,T3,static,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,24,28803,44.940168380737305,57.83095359802246,68.49988174438477,96.35137176513672,181.91068115234373,56.51449012756348,144.53485870361328
v4-io,T3,static,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,24,28810,40.87424850463867,60.4471549987793,71.77268981933594,108.05780029296875,317.45880584716787,63.27622604370117,163.2708969116211
v4-io,T3,static,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,24,28635,18.723758697509766,23.714582443237305,30.321352005004883,50.31393814086914,170.36959686279295,46.36601257324219,69.54663715362548
v4-io,T3,static,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,24,28639,22.13678741455078,28.589149475097656,30.291735649108887,50.04558753967285,65.42188835144042,21.272549629211426,46.0593858718872
v4-io,T3,static,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,24,28391,43.512359619140625,46.92998123168945,57.87624931335449,95.98371505737305,136.03686141967773,32.4758186340332,65.58859558105468
v4-io,T3,static,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,24,27395,26.12723159790039,35.28118133544922,42.1830997467041,74.45931625366211,139.56333236694334,16.41976261138916,55.69959335327145
v4-io,T3,static,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,24,28152,21.015798568725586,27.628737449645996,32.69904708862305,52.95102500915527,81.41914787292478,21.21360969543457,50.67346143722534
v4-io,T3,static,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,24,28669,20.989099502563477,25.076950073242188,27.97690486907959,45.38897895812988,66.10420761108396,41.4170446395874,66.10360774993894
v4-io,T3,static,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,24,28420,28.95293617248535,29.12292194366455,58.08586502075195,78.54964065551758,142.20495071411133,33.07997226715088,73.5972324371338
v4-io,T3,static,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,24,27421,34.65592956542969,40.92573165893555,38.86326789855957,97.51061630249023,181.94772262573235,35.713674545288086,88.70397624969482
v4-io,T3,static,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,24,28180,23.133899688720703,28.772310256958008,37.44165229797363,57.20310592651367,135.73608169555658,17.261227130889893,40.98457689285278
v4-io,T3,static,4,ABEF,CDGH,2,2,balanced,1,1,2,24,28422,29.251663208007812,40.980031967163086,76.74442672729492,99.54052352905273,154.66114120483397,46.113088607788086,89.82940406799317
v4-io,T3,static,4,ABEG,CDFH,2,2,balanced,0,1,2,24,27425,30.386988639831543,44.13396453857422,55.75041389465332,87.06005477905273,125.05939254760742,25.231130599975586,62.94816331863403
v4-io,T3,static,4,ABEH,CDFG,2,2,balanced,1,0,2,24,28184,22.521456718444824,32.6278190612793,45.057600021362305,60.16263771057129,160.38470191955548,46.22564888000488,74.84077110290526
v4-io,T3,static,4,ABFG,CDEH,2,2,balanced,0,1,1,24,27174,37.711280822753906,94.1847038269043,97.74380111694336,147.7419662475586,216.2598228454589,43.65733528137207,124.37636451721195
v4-io,T3,static,4,ABFH,CDEG,2,2,balanced,1,0,1,24,27933,35.19055366516113,58.89985275268555,83.71369171142578,113.58864974975586,278.9139663696287,21.999876022338867,59.11561431884763
v4-io,T3,static,4,ABGH,CDEF,2,2,balanced,0,0,1,24,26938,29.24738311767578,49.71978187561035,56.11826515197754,97.22375106811523,120.86898040771484,32.39992046356201,116.04600868225094
v4-io,T3,static,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,24,28647,21.9288387298584,28.012683868408203,31.595623016357422,48.527299880981445,67.30883407592772,22.3997540473938,45.82962026596068
v4-io,T3,static,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,24,28399,34.477012634277344,41.180660247802734,65.01009368896484,99.72787094116211,141.38680038452148,38.99099922180176,77.39663314819333
v4-io,T3,static,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,24,27404,27.334084510803223,33.56831741333008,82.0674934387207,99.29461288452148,154.61022720336913,23.274288177490234,66.5400450706482
v4-io,T3,static,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,24,28160,20.743199348449707,26.289286613464355,31.81782817840576,54.46046829223633,123.76082572937003,39.037461280822754,69.47354984283447
v4-io,T3,static,4,ACEF,BDGH,2,2,balanced,1,1,2,24,28401,58.1335506439209,70.88322067260742,35.38150978088379,100.62614059448242,131.35272254943845,31.191195011138916,63.16707105636597
v4-io,T3,static,4,ACEG,BDFH,2,2,balanced,0,1,2,24,27408,56.89411735534668,95.46120834350586,46.82568168640137,123.64671325683594,318.9107009887695,16.741448402404785,78.1410747528076
v4-io,T3,static,4,ACEH,BDFG,2,2,balanced,1,0,2,24,28164,27.591035842895508,35.63607406616211,31.112581253051758,56.410003662109375,105.0259830474853,26.06723976135254,51.81576633453368
v4-io,T3,static,4,ACFG,BDEH,2,2,balanced,0,1,1,24,27158,63.07020378112793,106.04024505615234,62.49254608154297,148.26004028320312,197.0241577148437,23.85864019393921,84.65546264648437
v4-io,T3,static,4,ACFH,BDEG,2,2,balanced,1,0,1,24,27914,40.08461570739746,53.24513053894043,60.87053871154785,90.08693313598633,132.88480148315426,25.135281562805176,69.97772502899167
v4-io,T3,static,4,ACGH,BDEF,2,2,balanced,0,0,1,24,26923,57.15896987915039,50.62993240356445,53.20700645446777,103.5942268371582,184.1169006347656,20.728225231170654,73.81563072204588
v4-io,T3,static,4,ADEF,BCGH,2,2,balanced,1,1,2,24,28430,54.548492431640625,42.63251495361328,67.05591583251953,107.57133483886719,159.18610992431638,58.90414619445801,116.16887378692627
v4-io,T3,static,4,ADEG,BCFH,2,2,balanced,0,1,2,24,27434,40.54482460021973,38.69705009460449,63.11145210266113,95.4954719543457,135.40783920288084,23.58522605895996,61.328678131103516
v4-io,T3,static,4,ADEH,BCFG,2,2,balanced,1,0,2,24,28192,26.83308219909668,29.040730476379395,44.36415100097656,61.987680435180664,82.7276798248291,70.84325981140137,106.75010414123534
