layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm,roto_tracks_ok,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
v3-full,T4,roto,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,20.441156396098464,32.84143353211667,97.44572725814112,574.8312575147952,23.0
v3-full,T4,roto,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,24.166949906865216,37.33570121404456,111.04966539487329,588.800604423365,23.0
v3-full,T4,roto,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,16.643746327537947,28.64548577200878,105.67430468184963,531.4258210686206,23.0
v3-full,T4,roto,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,20.295297285773685,35.929986824632124,114.10517243249748,583.1666908178717,23.0
v3-full,T4,roto,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,22.271612202178822,35.43282926103433,116.41637998298312,574.3540559240969,23.0
v3-full,T4,roto,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,23.90625286576903,38.40651102606172,114.56803939471256,559.8290203895081,23.0
v3-full,T4,roto,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,25.56173262032727,44.5944660795212,127.96325783523588,580.8352401348268,23.0
v3-full,T4,roto,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,29.668204723597874,47.23575681452198,120.63365369459808,595.469207394658,23.0
v3-full,T4,roto,6,ABCEFG,DH,1,1,balanced,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,20.467439883576645,36.20774271326449,110.01969375901922,537.835119834321,23.0
v3-full,T4,roto,6,ABCEFH,DG,1,1,balanced,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,27.140099721878254,48.25422260029237,117.29305542205964,576.2060988451148,23.0
v3-full,T4,roto,6,ABCEGH,DF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,26.688567683069245,48.166910032146646,130.18268875006814,625.1942067830905,23.0
v3-full,T4,roto,6,ABCFGH,DE,1,1,balanced,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,26.676758521504247,46.63518337744699,115.75687007424442,567.4794923987613,23.0
v3-full,T4,roto,6,ABDEFG,CH,1,1,balanced,0,1,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,24.67708804190007,41.504716213071966,120.79278381229332,601.2445269421078,23.0
v3-full,T4,roto,6,ABDEFH,CG,1,1,balanced,1,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,21.126085182822944,36.9005224236624,112.06601479682266,577.1460583678145,23.0
v3-full,T4,roto,6,ABDEGH,CF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,25.35232151967624,45.30305383571255,127.80591750829578,623.4598435629623,23.0
v3-full,T4,roto,6,ABDFGH,CE,1,1,balanced,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,28.253854753512872,51.22457539208048,133.43711072297202,613.0111501914707,23.0
v3-full,T4,roto,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,32.29124413545628,60.07435621291549,127.15055944478902,578.0802616588242,23.0
v3-full,T4,roto,6,ACDEFG,BH,1,1,balanced,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,23.193788556931857,36.70576167848721,121.54463259496632,591.9108833878649,23.0
v3-full,T4,roto,6,ACDEFH,BG,1,1,balanced,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,22.82864878690472,42.5226128223574,126.1606708332556,587.4350791299129,23.0
v3-full,T4,roto,6,ACDEGH,BF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,17.76101918148119,32.14474404707964,102.62839732887278,563.9703705172917,23.0
v3-full,T4,roto,6,ACDFGH,BE,1,1,balanced,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,27.42462343858277,47.53093649856815,117.814801469558,577.9516501968203,23.0
v3-full,T4,roto,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,27.981058397120822,49.21075959740912,121.47207472954248,568.3883185593461,23.0
v3-full,T4,roto,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,26.11973185173716,47.827038585453465,111.28155574937634,560.8518906442932,23.0
v3-full,T4,roto,6,BCDEFG,AH,1,1,balanced,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,25.150499476702542,38.376920402696335,123.37139147545447,581.8767111334391,23.0
v3-full,T4,roto,6,BCDEFH,AG,1,1,balanced,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,29.134152584752076,57.831498822666816,131.38615229118233,594.4269045679164,23.0
v3-full,T4,roto,6,BCDEGH,AF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,30.971099261982737,51.52567200935837,128.1378003981397,612.8167414856946,23.0
v3-full,T4,roto,6,BCDFGH,AE,1,1,balanced,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,26.511817957838485,45.01069603025422,125.50247903727248,579.9221150170854,23.0
v3-full,T4,roto,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,28.231846008294134,43.9322841452749,125.8241415259842,543.7317073398966,23.0
v3-full,T4,roto,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,28.55183229564601,53.05724072050453,128.17423486483494,595.2698717813073,23.0
v3-full,T4,roto,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,26.195722466322703,41.13291595699282,121.4027516083494,534.4930994361882,23.0
v3-full,T4,roto,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,nan,40805,nan,nan,nan,nan,nan,nan,nan,34.0,21.07930296356285,33.65074463020812,123.45233946347244,583.1065138643936,23.0
v3-full,T4,roto,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,26.054579734937658,43.29469453055408,135.33950771846057,558.0623529726536,23.0
v3-full,T4,roto,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,nan,40792,nan,nan,nan,nan,nan,nan,nan,34.0,30.6761952583628,47.1071861817927,134.94973716536353,597.9992634497064,23.0
v3-full,T4,roto,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,nan,40801,nan,nan,nan,nan,nan,nan,nan,34.0,36.7502835234872,52.74045600142218,134.6029436167792,594.7173146482316,23.0
v3-full,T4,roto,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,21.6317276568608,36.16021685970839,118.81520763918806,516.7700195246264,23.0
v3-full,T4,roto,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,nan,40791,nan,nan,nan,nan,nan,nan,nan,34.0,35.34368891662584,57.22962536974657,148.78329261044982,596.9361921207474,23.0
v3-full,T4,roto,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,nan,40798,nan,nan,nan,nan,nan,nan,nan,34.0,41.01169709949637,68.14869276782987,175.2708114996699,625.7198552509344,23.0
v3-full,T4,roto,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,nan,40779,nan,nan,nan,nan,nan,nan,nan,34.0,25.754121051521444,46.234332941602354,118.98368537409073,544.4706472729243,23.0
v3-full,T4,roto,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,32.66519275528567,55.6291668782603,144.71601322626333,575.9344239987215,23.0
v3-full,T4,roto,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,43.83621140949832,75.81728721540458,182.51818792476047,656.0374309238647,22.0
v3-full,T4,roto,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,nan,40791,nan,nan,nan,nan,nan,nan,nan,34.0,21.855600123499507,38.99431582105886,114.7069238750372,543.5933564492892,23.0
v3-full,T4,roto,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,nan,40801,nan,nan,nan,nan,nan,nan,nan,34.0,26.258498720123598,40.32768627129836,146.59180002635566,637.391778929314,23.0
v3-full,T4,roto,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,nan,40802,nan,nan,nan,nan,nan,nan,nan,34.0,34.37989796052124,53.12770346346832,130.10057121957138,595.2993296664852,23.5
v3-full,T4,roto,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,nan,40786,nan,nan,nan,nan,nan,nan,nan,34.0,39.63510744517957,71.18651132249036,152.9471971422975,591.9071615896892,23.0
v3-full,T4,roto,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,nan,40785,nan,nan,nan,nan,nan,nan,nan,34.0,31.308499907751248,48.7701501191743,148.7319172733213,613.1610596447192,23.0
v3-full,T4,roto,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,nan,39598,nan,nan,nan,nan,nan,nan,nan,33.0,57.47433277784129,83.6487302418708,209.2763866721211,664.6258751924464,18.0
v3-full,T4,roto,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,nan,39589,nan,nan,nan,nan,nan,nan,nan,33.0,34.20357130839421,59.825629495488826,134.88470827145093,586.0203543791573,23.0
v3-full,T4,roto,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,32.35395886176568,51.66212386094332,130.59377692843782,562.2746681991928,23.0
v3-full,T4,roto,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,nan,40797,nan,nan,nan,nan,nan,nan,nan,34.0,62.9631240563926,106.9479548044102,197.67232801497195,652.2809100856587,14.0
v3-full,T4,roto,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,nan,40781,nan,nan,nan,nan,nan,nan,nan,34.0,43.84138252820467,73.08867567033522,162.7823849081688,618.0383075049855,23.0
v3-full,T4,roto,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,nan,40800,nan,nan,nan,nan,nan,nan,nan,34.0,31.954564391694085,53.07350758578463,170.23196447691183,586.7816994569652,23.0
v3-full,T4,roto,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,nan,40796,nan,nan,nan,nan,nan,nan,nan,34.0,22.091578478749188,39.42464378151375,126.76279478272,562.7041345009063,23.0
v3-full,T4,roto,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,nan,40799,nan,nan,nan,nan,nan,nan,nan,34.0,22.06023069331085,36.306135804869726,128.30065210028354,568.9974472469546,23.0
v3-full,T4,roto,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,35.14347142747446,60.91863600791057,170.86491629195112,577.6302048374691,23.0
v3-full,T4,roto,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,38.962636957428586,66.91747660926018,160.39435880484442,611.797886253132,23.0
v3-full,T4,roto,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,23.80135527402888,42.62162381813971,131.16555831483134,566.4927822647487,23.0
v3-full,T4,roto,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,nan,40793,nan,nan,nan,nan,nan,nan,nan,34.0,29.433485998555568,51.83683333381748,135.85270848297446,596.7880934065101,23.0
v3-full,T4,roto,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,nan,40792,nan,nan,nan,nan,nan,nan,nan,34.0,39.63216132308604,69.68803725078166,157.8486832400871,615.0439064626447,23.0
v3-full,T4,roto,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,26.03966542876036,44.01037342182009,132.59172093095566,604.1004648799111,23.0
v3-full,T4,roto,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,nan,40783,nan,nan,nan,nan,nan,nan,nan,34.0,37.05473687999665,60.37289352778913,139.434272835599,579.6982795503382,23.0
v3-full,T4,roto,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,nan,40800,nan,nan,nan,nan,nan,nan,nan,34.0,54.38220614010725,85.63022723737669,186.5146570420832,604.4992039024702,23.0
v3-full,T4,roto,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,nan,40793,nan,nan,nan,nan,nan,nan,nan,34.0,24.82659025795571,42.35887812885549,133.32373433704234,573.7278012350874,23.0
v3-full,T4,roto,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,nan,40800,nan,nan,nan,nan,nan,nan,nan,34.0,27.832464331875293,54.33572951248216,122.97784649419688,543.870335768524,23.0
v3-full,T4,roto,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,43.64092858105958,83.51835659664947,183.0428473641706,633.5489079545353,23.0
v3-full,T4,roto,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,nan,40793,nan,nan,nan,nan,nan,nan,nan,34.0,31.41911213062812,51.649401609775225,123.23345885203616,540.7059999916582,23.0
v3-full,T4,roto,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,25.14797011890505,42.85292621269952,143.4233271872927,571.3573404716388,23.0
v3-full,T4,roto,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,30.792652838026747,47.42461351050108,153.5520056893539,625.7698118041214,23.0
v3-full,T4,roto,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,nan,40797,nan,nan,nan,nan,nan,nan,nan,34.0,45.80396459555774,68.78496396047035,176.59782190633243,620.0409493061599,23.0
v3-full,T4,roto,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,nan,40776,nan,nan,nan,nan,nan,nan,nan,34.0,27.617877682873846,46.98721527175494,125.35715889952372,570.2439606182861,23.0
v3-full,T4,roto,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,nan,40782,nan,nan,nan,nan,nan,nan,nan,34.0,35.92789053593211,58.38123943474497,149.80631530899646,622.0032567193516,23.0
v3-full,T4,roto,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,nan,40785,nan,nan,nan,nan,nan,nan,nan,34.0,32.04900876342854,57.51150692067385,138.8845704976901,592.699060751313,23.5
v3-full,T4,roto,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,nan,40777,nan,nan,nan,nan,nan,nan,nan,34.0,30.80140649007337,48.16316732641314,130.6834001767735,536.0512725579453,23.0
v3-full,T4,roto,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,nan,40781,nan,nan,nan,nan,nan,nan,nan,34.0,43.11067926081535,71.1151138294343,156.67597536715468,609.8189949130135,23.0
v3-full,T4,roto,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,52.56694962242976,88.52823359760797,186.5054734486098,611.2885846955705,22.0
v3-full,T4,roto,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,nan,40772,nan,nan,nan,nan,nan,nan,nan,34.0,30.31797095777293,53.69046502994159,130.87932700596,557.3052963123068,23.0
v3-full,T4,roto,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,nan,40785,nan,nan,nan,nan,nan,nan,nan,34.0,34.610843605186005,57.66293658053416,151.2734086183439,608.1943152427572,23.0
v3-full,T4,roto,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,nan,40783,nan,nan,nan,nan,nan,nan,nan,34.0,34.821238393821034,60.24699618428937,150.6744858547922,598.0917217486812,23.0
v3-full,T4,roto,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,nan,40796,nan,nan,nan,nan,nan,nan,nan,34.0,39.32703737860585,59.11654737524374,161.03987309833474,622.9198898661318,23.0
v3-full,T4,roto,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,nan,40779,nan,nan,nan,nan,nan,nan,nan,34.0,37.35719329938224,63.64417922585461,145.0364851413724,603.1721202803798,23.0
v3-full,T4,roto,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,nan,39579,nan,nan,nan,nan,nan,nan,nan,33.0,52.229584732687854,95.09211095617778,174.2177711148514,610.4433591048482,23.0
v3-full,T4,roto,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,31.85166834806037,58.624090926428565,152.55766794642298,566.695378004584,23.0
v3-full,T4,roto,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,46.90515671859224,68.25659451703898,195.5085605188462,625.0065920433456,21.0
v3-full,T4,roto,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,32.270777415670125,50.8470453509352,127.1419885211139,569.8854241978283,23.0
v3-full,T4,roto,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,nan,40780,nan,nan,nan,nan,nan,nan,nan,34.0,36.18550833449961,61.86858546701849,131.76937302139203,554.9725780380228,23.0
v3-full,T4,roto,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,35.915497209472846,59.81224366783508,127.00247638828854,563.6398194392342,23.0
v3-full,T4,roto,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,nan,40791,nan,nan,nan,nan,nan,nan,nan,34.0,36.80968416116711,57.60471787488274,142.663982182682,560.5104048719811,23.0
v3-full,T4,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,nan,40179,nan,nan,nan,nan,nan,nan,nan,34.0,19.052070986392444,34.99392518402264,124.0964103315406,538.257980796988,23.0
v3-full,T4,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,nan,40176,nan,nan,nan,nan,nan,nan,nan,34.0,27.6329529287962,43.16347203868447,164.98278639111004,622.473687271693,23.0
v3-full,T4,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,nan,39756,nan,nan,nan,nan,nan,nan,nan,34.0,32.17330256179066,57.415258824929765,154.73138710070975,564.5258892043819,23.0
v3-full,T4,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,nan,39799,nan,nan,nan,nan,nan,nan,nan,34.0,41.76878716674543,67.27546642256154,178.05639121541833,623.0211378507863,23.0
v3-full,T4,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,nan,39785,nan,nan,nan,nan,nan,nan,nan,34.0,62.91021882789112,89.31335381664442,207.1426781033996,652.0130157367505,23.0
v3-full,T4,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,nan,37873,nan,nan,nan,nan,nan,nan,nan,32.0,32.8047543893036,55.3754866802774,151.88355996017066,617.2431513615577,23.0
v3-full,T4,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,nan,38654,nan,nan,nan,nan,nan,nan,nan,33.0,31.665954763769,58.9809827879649,171.63851088054622,606.2868843299377,23.0
v3-full,T4,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,nan,39861,nan,nan,nan,nan,nan,nan,nan,34.0,43.34819290641869,72.59678797009212,186.4116511553447,623.4096432455758,23.0
v3-full,T4,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,nan,39853,nan,nan,nan,nan,nan,nan,nan,34.0,38.58544780555855,68.023982520625,186.64492523052,676.0974164776462,23.0
v3-full,T4,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,nan,39821,nan,nan,nan,nan,nan,nan,nan,34.0,22.278664135106887,36.69524345682217,119.99849978686618,523.3870264558077,23.0
v3-full,T4,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,nan,39856,nan,nan,nan,nan,nan,nan,nan,34.0,56.86214608115577,80.79405484515452,190.48499938125596,587.359800654947,23.0
v3-full,T4,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,nan,39850,nan,nan,nan,nan,nan,nan,nan,34.0,62.70372096834456,106.55412894133102,210.25887521279788,626.7669634360714,22.0
v3-full,T4,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,nan,39436,nan,nan,nan,nan,nan,nan,nan,34.0,36.75383837589186,66.01795913744127,155.79750063642282,587.1866797294679,23.0
v3-full,T4,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,nan,39432,nan,nan,nan,nan,nan,nan,nan,34.0,52.26522644138895,84.90615821870517,208.52969670736144,626.5574638629339,23.0
v3-full,T4,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,nan,38291,nan,nan,nan,nan,nan,nan,nan,33.0,43.06766164596187,80.06235936309703,166.4481675899557,486.41097282273125,23.0
v3-full,T4,roto,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,nan,40231,nan,nan,nan,nan,nan,nan,nan,34.0,30.50271615277604,49.705512106679706,179.85474230162197,569.5319205903812,23.0
v3-full,T4,roto,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,nan,38624,nan,nan,nan,nan,nan,nan,nan,33.0,43.19979278276768,71.55302869783895,182.02741390903535,584.304470927034,23.0
v3-full,T4,roto,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,nan,39855,nan,nan,nan,nan,nan,nan,nan,34.0,26.804384837783893,42.30967321201007,171.34733554197737,583.3587787116592,23.0
v3-full,T4,roto,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,nan,39845,nan,nan,nan,nan,nan,nan,nan,34.0,48.30972624627458,90.62553411870783,181.58448193133924,625.2686710065334,23.0
v3-full,T4,roto,4,ACEF,BDGH,2,2,balanced,1,1,2,nan,38625,nan,nan,nan,nan,nan,nan,nan,33.0,65.36504191601895,95.91100829526845,197.41996455728383,601.0741916562677,23.0
v3-full,T4,roto,4,ACEG,BDFH,2,2,balanced,0,1,2,nan,39847,nan,nan,nan,nan,nan,nan,nan,34.0,100.2664072361589,177.83429548588782,217.5378279904715,614.885031999816,6.0
v3-full,T4,roto,4,ACEH,BDFG,2,2,balanced,1,0,2,nan,39839,nan,nan,nan,nan,nan,nan,nan,34.0,27.404016295797906,49.93361545561496,161.29104009100175,590.8712304678467,23.0
v3-full,T4,roto,4,ACFG,BDEH,2,2,balanced,0,1,1,nan,39420,nan,nan,nan,nan,nan,nan,nan,34.0,32.05928677303501,57.68553866009224,163.70137395617567,572.3637377297678,23.0
v3-full,T4,roto,4,ACFH,BDEG,2,2,balanced,1,0,1,nan,38261,nan,nan,nan,nan,nan,nan,nan,33.0,43.10362198857413,74.09396486793182,170.3941430404643,619.4748559078907,23.0
v3-full,T4,roto,4,ACGH,BDEF,2,2,balanced,0,0,1,nan,39461,nan,nan,nan,nan,nan,nan,nan,34.0,38.44195941815268,58.61488704297061,174.3524502125358,638.9501517598646,23.0
v3-full,T4,roto,4,ADEF,BCGH,2,2,balanced,1,1,2,nan,39868,nan,nan,nan,nan,nan,nan,nan,34.0,42.36709663111261,74.96769158394176,178.39622148594893,574.5363363025555,23.0
v3-full,T4,roto,4,ADEG,BCFH,2,2,balanced,0,1,2,nan,39909,nan,nan,nan,nan,nan,nan,nan,34.0,43.885783148250255,66.2007917112673,176.87077645932504,557.075316083889,23.0
v3-full,T4,roto,4,ADEH,BCFG,2,2,balanced,1,0,2,nan,39907,nan,nan,nan,nan,nan,nan,nan,34.0,22.771592941348302,37.65623912640218,129.4356299863738,530.6511667859963,23.0
v3-full,T4,roto,4,ADFG,BCEH,2,2,balanced,0,1,1,nan,39484,nan,nan,nan,nan,nan,nan,nan,34.0,167.60922390745878,217.8867672741468,215.79003213959652,635.5022403626149,3.0
v3-full,T4,roto,4,ADFH,BCEG,2,2,balanced,1,0,1,nan,39484,nan,nan,nan,nan,nan,nan,nan,34.0,63.08261095767401,78.26583227535303,199.4242931816323,644.504623470591,23.0
v3-full,T4,roto,4,ADGH,BCEF,2,2,balanced,0,0,1,nan,39522,nan,nan,nan,nan,nan,nan,nan,34.0,47.89492026963838,74.66276834466541,173.52579663054934,618.9051894955483,23.0
v3-full,T4,roto,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,nan,39474,nan,nan,nan,nan,nan,nan,nan,34.0,52.729455890125074,86.10094377560102,169.22402610027308,589.3372535346672,23.0
v3-full,T4,roto,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,nan,39476,nan,nan,nan,nan,nan,nan,nan,34.0,42.57555424988223,74.67596741184991,178.29977344535604,591.912761626342,23.0
v3-full,T4,roto,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,nan,39514,nan,nan,nan,nan,nan,nan,nan,34.0,40.45972946980072,70.51871554068946,166.59908236178077,583.7900206291574,23.0
v3-full,T4,roto,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,nan,39090,nan,nan,nan,nan,nan,nan,nan,34.0,72.80867712262119,119.0770874569681,207.74220828643465,611.829819970107,23.0
v3-full,T4,roto,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,nan,40138,nan,nan,nan,nan,nan,nan,nan,34.0,57.239467073337394,77.56061298340316,166.89375430877294,587.0964514694057,23.0
v3-full,T4,roto,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,nan,39719,nan,nan,nan,nan,nan,nan,nan,34.0,30.487126619083632,47.26908374441192,158.95804562149982,585.3806295838942,23.0
v3-full,T4,roto,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,nan,39762,nan,nan,nan,nan,nan,nan,nan,34.0,37.75386134048178,67.02643483073876,166.92612246691658,630.6310128468981,23.0
v3-full,T4,roto,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,nan,39747,nan,nan,nan,nan,nan,nan,nan,34.0,48.72130512673053,79.43163548115919,203.1972600319685,676.3007406775023,23.0
v3-full,T4,roto,4,BCEF,ADGH,2,2,balanced,1,1,2,nan,39714,nan,nan,nan,nan,nan,nan,nan,34.0,34.25735534126804,56.48258479161522,155.30498842376096,558.2392328790183,23.0
v3-full,T4,roto,4,BCEG,ADFH,2,2,balanced,0,1,2,nan,39757,nan,nan,nan,nan,nan,nan,nan,34.0,86.1983973380573,120.67479539666884,225.05188886049237,649.4875096579054,22.0
v3-full,T4,roto,4,BCEH,ADFG,2,2,balanced,1,0,2,nan,37410,nan,nan,nan,nan,nan,nan,nan,32.0,36.21576061714293,62.63730314961224,174.76250948803624,509.7287944934608,22.0
v3-full,T4,roto,4,BCFG,ADEH,2,2,balanced,0,1,1,nan,39336,nan,nan,nan,nan,nan,nan,nan,34.0,36.13619506491944,61.236215517495225,140.10096961372565,545.1771496239194,23.0
v3-full,T4,roto,4,BCFH,ADEG,2,2,balanced,1,0,1,nan,39325,nan,nan,nan,nan,nan,nan,nan,34.0,58.8625687246454,101.68200997781332,181.8186915187025,649.8889367009481,23.0
