sweep,rx_id,rx,source_kind,tx_id,tx,source_addr,directed_link,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp1,fp_amp2,fp_amp3,fp_amp_sum,max_growth_cir,rx_pream_count,std_noise,max_noise,snr_proxy,peak_over_fp,noise_over_fp,raw_line,round_master,raw_distance_valid,valid_raw_distance_mm
8,5,F,A,0,A,0xa100,F<-A,-1,1128105493,3103,47617,2078,6629,7083,15790,1659,122,48,1078,328.9583333333333,0.10506649778340722,0.0030398986700443317,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;8;5;A;0;0xa100;-1;1128105493;3103;47617;2078;6629;7083;1659;122;48;1078,A,False,
6,0,A,A,7,H,0xa107,A<-H,3147,1219174675,1687,47863,6926,7265,4471,18662,2194,122,52,1210,358.88461538461536,0.11756510556210481,0.0027864108884363948,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;6;0;A;7;0xa107;3147;1219174675;1687;47863;6926;7265;4471;2194;122;52;1210,A,True,3147.0
7,0,A,A,2,C,0xa102,A<-C,5252,244632269,-197,47809,1947,1932,3554,7433,1603,122,28,554,265.4642857142857,0.21565989506255887,0.0037669850665949145,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;7;0;A;2;0xa102;5252;244632269;-197;47809;1947;1932;3554;1603;122;28;554,A,True,5252.0
7,0,A,A,3,D,0xa103,A<-D,2759,1247743293,713,47905,6776,7455,6597,20828,2644,122,52,1277,400.53846153846155,0.1269444977914346,0.0024966391396197426,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;7;0;A;3;0xa103;2759;1247743293;713;47905;6776;7455;6597;2644;122;52;1277,A,True,2759.0
5,6,G,A,0,A,0xa100,G<-A,-1,581212599,-7922,47555,7064,7499,6848,21411,2221,124,32,758,669.09375,0.10373172668254635,0.001494558871608052,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;5;6;A;0;0xa100;-1;581212599;-7922;47555;7064;7499;6848;2221;124;32;758,A,False,
8,2,C,A,0,A,0xa100,C<-A,-1,434886738,-3299,47694,1984,2687,2816,7487,1333,120,28,495,267.39285714285717,0.17804193936156004,0.003739815680512889,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;8;2;A;0;0xa100;-1;434886738;-3299;47694;1984;2687;2816;1333;120;28;495,A,False,
7,4,E,A,0,A,0xa100,E<-A,-1,477094944,-3334,47652,7090,7111,6182,20383,1998,120,36,853,566.1944444444445,0.09802286218907913,0.001766177697100525,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;7;4;A;0;0xa100;-1;477094944;-3334;47652;7090;7111;6182;1998;120;36;853,A,False,
8,7,H,A,0,A,0xa100,H<-A,-1,330707088,-1998,47764,7108,7303,6693,21104,1981,120,28,664,753.7142857142857,0.09386846095526914,0.001326762699014405,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;8;7;A;0;0xa100;-1;330707088;-1998;47764;7108;7303;6693;1981;120;28;664,A,False,
7,0,A,A,4,E,0xa104,A<-E,1613,2298089339,2901,47967,7884,7898,7282,23064,2496,122,64,1618,360.375,0.10822060353798127,0.002774887270204648,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;7;0;A;4;0xa104;1613;2298089339;2901;47967;7884;7898;7282;2496;122;64;1618,A,True,1613.0
7,0,A,A,5,F,0xa105,A<-F,4640,3353374937,-6850,47845,5985,6858,5172,18015,1383,120,44,994,409.4318181818182,0.07676935886761033,0.0024424091035248406,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;7;0;A;5;0xa105;4640;3353374937;-6850;47845;5985;6858;5172;1383;120;44;994,A,True,4640.0
7,0,A,A,6,G,0xa106,A<-G,5352,94648420,4449,47696,7114,7261,7205,21580,2334,122,36,850,599.4444444444445,0.10815569972196479,0.0016682113067655235,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;7;0;A;6;0xa106;5352;94648420;4449;47696;7114;7261;7205;2334;122;36;850,A,True,5352.0
9,2,C,A,0,A,0xa100,C<-A,-1,749423248,-3224,47756,1925,2573,2924,7422,1349,122,28,530,265.07142857142856,0.1817569388305039,0.00377256804095931,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;0;0xa100;-1;749423248;-3224;47756;1925;2573;2924;1349;122;28;530,A,False,
8,1,B,A,0,A,0xa100,B<-A,-1,3295155254,-2414,48178,6875,7469,4950,19294,2210,122,40,945,482.35,0.11454338136208148,0.002073183373069348,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;8;1;A;0;0xa100;-1;3295155254;-2414;48178;6875;7469;4950;2210;122;40;945,A,False,
8,4,E,A,0,A,0xa100,E<-A,-1,834416061,-3309,48073,7037,7043,6530,20610,1973,118,60,1402,343.5,0.09573022804463853,0.002911208151382824,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;8;4;A;0;0xa100;-1;834416061;-3309;48073;7037;7043;6530;1973;118;60;1402,A,False,
8,3,D,A,0,A,0xa100,D<-A,-1,3270567076,-1182,47776,6622,7260,6458,20340,2290,122,52,1215,391.15384615384613,0.11258603736479843,0.0025565388397246805,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;8;3;A;0;0xa100;-1;3270567076;-1182;47776;6622;7260;6458;2290;122;52;1215,A,False,
9,5,F,A,0,A,0xa100,F<-A,-1,1450070109,2815,47681,2071,6617,7130,15818,1694,123,48,1076,329.5416666666667,0.1070931849791377,0.0030345176381337715,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;9;5;A;0;0xa100;-1;1450070109;2815;47681;2071;6617;7130;1694;123;48;1076,A,False,
7,0,A,A,7,H,0xa107,A<-H,3164,1091722089,1676,47957,7121,7532,7180,21833,2341,122,36,853,606.4722222222222,0.10722301103833647,0.001648880135574589,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;7;0;A;7;0xa107;3164;1091722089;1676;47957;7121;7532;7180;2341;122;36;853,A,True,3164.0
8,0,A,A,1,B,0xa101,A<-B,4801,3828183053,-810,48137,6360,7018,6597,19975,2500,122,52,1171,384.13461538461536,0.1251564455569462,0.0026032540675844807,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;8;0;A;1;0xa101;4801;3828183053;-810;48137;6360;7018;6597;2500;122;52;1171,A,True,4801.0
8,0,A,A,2,C,0xa102,A<-C,5228,559181953,-277,47725,1901,3248,2241,7390,1539,122,28,527,263.92857142857144,0.20825439783491204,0.0037889039242219214,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;8;0;A;2;0xa102;5228;559181953;-277;47725;1901;3248;2241;1539;122;28;527,A,True,5228.0
6,6,G,A,0,A,0xa100,G<-A,-1,547136177,-8095,47813,6699,6949,6301,19949,1921,117,32,761,623.40625,0.09629555366183769,0.001604090430598025,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;0;0xa100;-1;547136177;-8095;47813;6699;6949;6301;1921;117;32;761,A,False,
8,0,A,A,3,D,0xa103,A<-D,2769,1567070842,556,47718,7089,7300,5890,20279,2604,122,44,1044,460.8863636363636,0.12840869865377977,0.0021697322353173235,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;8;0;A;3;0xa103;2769;1567070842;556;47718;7089;7300;5890;2604;122;44;1044,A,True,2769.0
8,0,A,A,4,E,0xa104,A<-E,1651,2655427056,2947,48092,7374,7374,7262,22010,2090,122,52,1212,423.2692307692308,0.09495683780099955,0.0023625624716038162,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;8;0;A;4;0xa104;1651;2655427056;2947;48092;7374;7374;7262;2090;122;52;1212,A,True,1651.0
8,0,A,A,6,G,0xa106,A<-G,5312,60608859,4500,47951,7162,7516,7042,21720,2295,122,40,936,543.0,0.10566298342541436,0.001841620626151013,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;8;0;A;6;0xa106;5312;60608859;4500;47951;7162;7516;7042;2295;122;40;936,A,True,5312.0
10,2,C,A,0,A,0xa100,C<-A,-1,717997944,-3418,47988,2247,3065,2006,7318,1307,119,28,497,261.35714285714283,0.1786007105766603,0.0038261820169445205,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;10;2;A;0;0xa100;-1;717997944;-3418;47988;2247;3065;2006;1307;119;28;497,A,False,
9,1,B,A,0,A,0xa100,B<-A,-1,3264791194,-2614,47774,6536,7097,5765,19398,2089,119,32,759,606.1875,0.1076915145891329,0.0016496546035673781,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;9;1;A;0;0xa100;-1;3264791194;-2614;47774;6536;7097;5765;2089;119;32;759,A,False,
9,4,E,A,0,A,0xa100,E<-A,-1,826093258,-3396,47822,6774,6786,6389,19949,1901,119,68,1509,293.36764705882354,0.09529299714271391,0.003408692165020803,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;9;4;A;0;0xa100;-1;826093258;-3396;47822;6774;6786;6389;1901;119;68;1509,A,False,
9,3,D,A,0,A,0xa100,D<-A,-1,3239970408,-1284,47708,7096,7442,7281,21819,2673,123,52,1210,419.59615384615387,0.12250790595352674,0.00238324396168477,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;9;3;A;0;0xa100;-1;3239970408;-1284;47708;7096;7442;7281;2673;123;52;1210,A,False,
10,5,F,A,0,A,0xa100,F<-A,-1,1447008912,2656,47732,6433,7195,4601,18229,1704,123,52,1167,350.5576923076923,0.09347742607932416,0.0028525975094629437,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;10;5;A;0;0xa100;-1;1447008912;2656;47732;6433;7195;4601;1704;123;52;1167,A,False,
9,7,H,A,0,A,0xa100,H<-A,-1,306528292,-2288,47648,7483,6971,6048,20502,2302,120,36,888,569.5,0.11228172861184274,0.001755926251097454,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;9;7;A;0;0xa100;-1;306528292;-2288;47648;7483;6971;6048;2302;120;36;888,A,False,
7,6,G,A,0,A,0xa100,G<-A,-1,519442422,-7864,47634,7361,7325,6509,21195,2193,123,24,576,883.125,0.10346779900920028,0.001132342533616419,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;0;0xa100;-1;519442422;-7864;47634;7361;7325;6509;2193;123;24;576,A,False,
10,7,H,A,0,A,0xa100,H<-A,-1,267893678,-2435,48042,6882,7388,5460,19730,2256,121,40,937,493.25,0.11434363912823112,0.0020273694880892043,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;10;7;A;0;0xa100;-1;267893678;-2435;48042;6882;7388;5460;2256;121;40;937,A,False,
8,0,A,A,7,H,0xa107,A<-H,3186,1067553245,1647,48073,7428,7311,7418,22157,2373,122,48,1121,461.6041666666667,0.10709933655278242,0.0021663582614974953,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;8;0;A;7;0xa107;3186;1067553245;1647;48073;7428;7311;7418;2373;122;48;1121,A,True,3186.0
9,0,A,A,1,B,0xa101,A<-B,4801,3797829548,-741,48032,7288,7366,5631,20285,2522,122,44,1039,461.02272727272725,0.1243283214197683,0.0021690904609317227,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;9;0;A;1;0xa101;4801;3797829548;-741;48032;7288;7366;5631;2522;122;44;1039,A,True,4801.0
9,0,A,A,2,C,0xa102,A<-C,5243,527770015,-285,48011,1684,2824,3466,7974,1510,122,28,557,284.7857142857143,0.1893654376724354,0.003511412089290193,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;9;0;A;2;0xa102;5243;527770015;-285;48011;1684;2824;3466;1510;122;28;557,A,True,5243.0
9,0,A,A,3,D,0xa103,A<-D,2848,1536479966,698,47826,2423,7700,7402,17525,1937,122,60,1479,292.0833333333333,0.11052781740370898,0.0034236804564907277,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;9;0;A;3;0xa103;2848;1536479966;698;47826;2423;7700;7402;1937;122;60;1479,A,True,2848.0
9,0,A,A,4,E,0xa104,A<-E,1700,2647121131,2656,47831,7419,7418,7333,22170,2197,122,60,1410,369.5,0.0990978800180424,0.0027063599458728013,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;9;0;A;4;0xa104;1700;2647121131;2656;47831;7419;7418;7333;2197;122;60;1410,A,True,1700.0
9,0,A,A,6,G,0xa106,A<-G,5338,32951842,4521,48134,6838,7139,7391,21368,2332,122,32,761,667.75,0.10913515537251965,0.001497566454511419,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;9;0;A;6;0xa106;5338;32951842;4521;48134;6838;7139;7391;2332;122;32;761,A,True,5338.0
9,0,A,A,7,H,0xa107,A<-H,3203,1028929116,1688,47688,7408,7489,7061,21958,2247,122,44,1037,499.04545454545456,0.10233172420074688,0.0020038254850168503,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;9;0;A;7;0xa107;3203;1028929116;1688;47688;7408;7489;7061;2247;122;44;1037,A,True,3203.0
0,1,B,A,0,A,0xa100,B<-A,4662,2872321219,-2135,47807,7417,6114,3437,16968,2338,122,36,848,471.3333333333333,0.1377887788778878,0.0021216407355021216,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;0;1;A;0;0xa100;4662;2872321219;-2135;47807;7417;6114;3437;2338;122;36;848,B,True,4662.0
1,0,A,A,1,B,0xa101,A<-B,-1,3248150281,-1133,47885,5388,6751,6107,18246,1903,120,44,1004,414.6818181818182,0.10429683218239615,0.0024114874493039572,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;1;0;A;1;0xa101;-1;3248150281;-1133;47885;5388;6751;6107;1903;120;44;1004,B,False,
11,2,C,A,1,B,0xa101,C<-B,-1,256604896,-598,47820,6609,6235,4573,17417,2007,118,52,1173,334.9423076923077,0.11523224435895964,0.002985588792558994,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;11;2;A;1;0xa101;-1;256604896;-598;47820;6609;6235;4573;2007;118;52;1173,B,False,
0,1,B,A,2,C,0xa102,B<-C,3395,3907099466,579,47918,6499,5541,3779,15819,2160,122,52,1219,304.21153846153845,0.13654466148302674,0.0032871862949617548,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;0;1;A;2;0xa102;3395;3907099466;579;47918;6499;5541;3779;2160;122;52;1219,B,True,3395.0
0,1,B,A,3,D,0xa103,B<-D,5657,670573960,-1299,47996,6862,6412,3905,17179,2295,122,48,1128,357.8958333333333,0.13359334070667675,0.0027941090866755924,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;0;1;A;3;0xa103;5657;670573960;-1299;47996;6862;6412;3905;2295;122;48;1128,B,True,5657.0
0,1,B,A,4,E,0xa104,B<-E,4508,1711556085,946,48113,7317,7094,4665,19076,2052,122,40,951,476.9,0.10756972111553785,0.0020968756552736424,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;0;1;A;4;0xa104;4508;1711556085;946;48113;7317;7094;4665;2052;122;40;951,B,True,4508.0
10,4,E,A,1,B,0xa101,E<-B,-1,344357408,-3268,47644,5964,7016,6042,19022,1977,118,44,1045,432.3181818181818,0.10393228892860898,0.00231311113447587,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;10;4;A;1;0xa101;-1;344357408;-3268;47644;5964;7016;6042;1977;118;44;1045,B,False,
10,3,D,A,1,B,0xa101,D<-B,-1,2828392466,-1571,47622,7034,6446,6004,19484,2070,118,40,942,487.1,0.10624101827140217,0.0020529665366454527,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;10;3;A;1;0xa101;-1;2828392466;-1571;47622;7034;6446;6004;2070;118;40;942,B,False,
11,5,F,A,1,B,0xa101,F<-B,-1,967670564,5928,47872,4037,6880,6914,17831,1812,119,44,1003,405.25,0.10162077281139588,0.0024676125848241827,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;11;5;A;1;0xa101;-1;967670564;5928;47872;4037;6880;6914;1812;119;44;1003,B,False,
11,7,H,A,1,B,0xa101,H<-B,-1,4174428948,-2954,47888,2887,6223,6245,15355,1767,119,32,668,479.84375,0.11507652230543797,0.0020840117225659396,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;11;7;A;1;0xa101;-1;4174428948;-2954;47888;2887;6223;6245;1767;119;32;668,B,False,
8,6,G,A,1,B,0xa101,G<-B,-1,42805254,-5522,47634,3988,6880,6410,17278,2109,120,44,1037,392.6818181818182,0.12206273874291006,0.0025465910406297027,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;8;6;A;1;0xa101;-1;42805254;-5522;47634;3988;6880;6410;2109;120;44;1037,B,False,
0,1,B,A,6,G,0xa106,B<-G,3691,3398124915,5214,47959,6045,7441,6966,20452,2238,122,44,1039,464.8181818181818,0.10942695090944651,0.0021513788382554275,[AUTOPO[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;0;1;A;6;0xa106;3691;3398124915;5214;47959;6045;7441;6966;2238;122;44;1039,B,True,3691.0
0,1,B,A,7,H,0xa107,B<-H,5498,186420831,-659,47691,3046,6124,6765,15935,1951,122,36,783,442.6388888888889,0.12243489174772514,0.002259177910260433,[AUTOPOS] AUTOPOS finite sweep handoff: master=B [AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;0;1;A;7;0xa107;5498;186420831;-659;47691;3046;6124;6765;1951;122;36;783,B,True,5498.0
1,1,B,A,0,A,0xa100,B<-A,4791,2826657164,-2329,48008,4542,7062,7081,18685,2314,122,40,939,467.125,0.12384265453572384,0.0021407546160021407,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;1;1;A;0;0xa100;4791;2826657164;-2329;48008;4542;7062;7081;2314;122;40;939,B,True,4791.0
1,1,B,A,2,C,0xa102,B<-C,3412,3859324900,617,48080,6626,6498,4818,17942,2033,122,52,1119,345.03846153846155,0.1133095530041244,0.002898227622338647,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;1;1;A;2;0xa102;3412;3859324900;617;48080;6626;6498;4818;2033;122;52;1119,B,True,3412.0
11,4,E,A,1,B,0xa101,E<-B,-1,336650633,-3353,48013,4952,7387,7008,19347,2026,121,48,1144,403.0625,0.10471907789321341,0.0024810048069468134,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;11;4;A;1;0xa101;-1;336650633;-3353;48013;4952;7387;7008;2026;121;48;1144,B,False,
11,3,D,A,1,B,0xa101,D<-B,-1,2824505442,-2059,47710,7097,6717,5164,18978,2222,121,40,949,474.45,0.11708293813889767,0.0021077036568658445,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;11;3;A;1;0xa101;-1;2824505442;-2059;47710;7097;6717;5164;2222;121;40;949,B,False,
12,5,F,A,1,B,0xa101,F<-B,-1,964830540,5730,47912,7285,7728,5764,20777,2180,124,48,1191,432.8541666666667,0.10492371372190402,0.002310246907638254,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;12;5;A;1;0xa101;-1;964830540;5730;47912;7285;7728;5764;2180;124;48;1191,B,False,
12,7,H,A,1,B,0xa101,H<-B,-1,4187094306,-3271,47910,4430,6539,4838,15807,1638,118,36,782,439.0833333333333,0.10362497627633327,0.0022774720060732587,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;12;7;A;1;0xa101;-1;4187094306;-3271;47910;4430;6539;4838;1638;118;36;782,B,False,
2,0,A,A,1,B,0xa101,A<-B,-1,3202484334,-1642,47722,7208,7592,5444,20244,2599,123,48,1129,421.75,0.12838371863268128,0.0023710729104919974,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;2;0;A;1;0xa101;-1;3202484334;-1642;47722;7208;7592;5444;2599;123;48;1129,B,False,
9,6,G,A,1,B,0xa101,G<-B,-1,44254616,-5539,48028,5776,7805,7008,20589,2405,125,44,1079,467.9318181818182,0.11680994705910923,0.0021370634804992955,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;9;6;A;1;0xa101;-1;44254616;-5539;48028;5776;7805;7008;2405;125;44;1079,B,False,
12,2,C,A,1,B,0xa101,C<-B,-1,208827471,-726,47683,7379,7262,5335,19976,2278,121,48,1133,416.1666666666667,0.11403684421305567,0.0024028834601521826,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;12;2;A;1;0xa101;-1;208827471;-726;47683;7379;7262;5335;2278;121;48;1133,B,False,
1,1,B,A,3,D,0xa103,B<-D,5662,666692403,-1457,47919,6584,6698,4624,17906,2226,122,52,1215,344.34615384615387,0.12431587177482409,0.002904054506869206,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;1;1;A;3;0xa103;5662;666692403;-1457;47919;6584;6698;4624;2226;122;52;1215,B,True,5662.0
1,1,B,A,4,E,0xa104,B<-E,4592,1703865510,727,47762,4531,7311,7128,18970,2046,122,52,1226,364.8076923076923,0.10785450711649974,0.0027411702688455455,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;1;1;A;4;0xa104;4592;1703865510;727;47762;4531;7311;7128;2046;122;52;1226,B,True,4592.0
1,1,B,A,6,G,0xa106,B<-G,3740,3399600114,5123,48086,5645,7432,6958,20035,2232,122,48,1127,417.3958333333333,0.1114050411779386,0.00239580733715997,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;1;1;A;6;0xa106;3740;3399600114;5123;48086;5645;7432;6958;2232;122;48;1127,B,True,3740.0
1,1,B,A,7,H,0xa107,B<-H,5465,199097424,-369,47684,3410,6139,6885,16434,2071,122,44,999,373.5,0.12601922842886698,0.002677376171352075,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;1;1;A;7;0xa107;5465;199097424;-369;47684;3410;6139;6885;2071;122;44;999,B,True,5465.0
3,0,A,A,1,B,0xa101,A<-B,-1,3177963541,-1387,48145,7217,7357,6483,21057,2536,122,36,854,584.9166666666666,0.1204350097354799,0.0017096452486109132,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;3;0;A;1;0xa101;-1;3177963541;-1387;48145;7217;7357;6483;2536;122;36;854,B,False,
13,2,C,A,1,B,0xa101,C<-B,-1,259374397,-455,47929,7159,5318,3384,15861,2083,118,56,1313,283.23214285714283,0.13132841561061723,0.003530672719248471,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;13;2;A;1;0xa101;-1;259374397;-455;47929;7159;5318;3384;2083;118;56;1313,B,False,
2,1,B,A,0,A,0xa100,B<-A,4730,2802138583,-2065,48091,6470,7402,6113,19985,2215,122,32,756,624.53125,0.11083312484363272,0.0016012009006755067,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;2;1;A;0;0xa100;4730;2802138583;-2065;48091;6470;7402;6113;2215;122;32;756,B,True,4730.0
2,1,B,A,2,C,0xa102,B<-C,3376,3909874409,668,47813,6971,5720,4679,17370,1923,122,48,1083,361.875,0.11070811744386874,0.002763385146804836,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;2;1;A;2;0xa102;3376;3909874409;668;47813;6971;5720;4679;1923;122;48;1083,B,True,3376.0
12,4,E,A,1,B,0xa101,E<-B,-1,297970726,-2878,47658,7083,7095,5140,19318,2081,123,52,1177,371.5,0.1077233668081582,0.0026917900403768506,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;12;4;A;1;0xa101;-1;297970726;-2878;47658;7083;7095;5140;2081;123;52;1177,B,False,
12,3,D,A,1,B,0xa101,D<-B,-1,2797199232,-1730,47988,6756,6013,3932,16701,2092,122,36,853,463.9166666666667,0.125261960361655,0.002155559547332495,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;12;3;A;1;0xa101;-1;2797199232;-1730;47988;6756;6013;3932;2092;122;36;853,B,False,
13,5,F,A,1,B,0xa101,F<-B,-1,915332477,5918,47961,6564,7274,6768,20606,1949,119,44,1046,468.3181818181818,0.09458410171794623,0.0021353003979423467,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;13;5;A;1;0xa101;-1;915332477;5918;47961;6564;7274;6768;1949;119;44;1046,B,False,
13,7,H,A,1,B,0xa101,H<-B,-1,4137865286,-2868,47690,2667,6173,6634,15474,1746,121,44,948,351.6818181818182,0.11283443195036837,0.0028434793847744604,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;13;7;A;1;0xa101;-1;4137865286;-2868;47690;2667;6173;6634;1746;121;44;948,B,False,
10,6,G,A,1,B,0xa101,G<-B,-1,4293658512,-5463,48028,4234,7233,6355,17822,1996,117,44,1034,405.04545454545456,0.1119964089327797,0.0024688587139490518,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;10;6;A;1;0xa101;-1;4293658512;-5463;48028;4234;7233;6355;1996;117;44;1034,B,False,
2,1,B,A,3,D,0xa103,B<-D,5671,639391271,-1136,47651,7228,6667,5283,19178,2316,122,48,1178,399.5416666666667,0.12076337470017728,0.002502867869433726,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;2;1;A;3;0xa103;5671;639391271;-1136;47651;7228;6667;5283;2316;122;48;1178,B,True,5671.0
2,1,B,A,4,E,0xa104,B<-E,4491,1665202164,1218,48096,6607,7229,6046,19882,2058,122,52,1227,382.34615384615387,0.10351071320792676,0.0026154310431546124,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;2;1;A;4;0xa104;4491;1665202164;1218;48096;6607;7229;6046;2058;122;52;1227,B,True,4491.0
2,1,B,A,6,G,0xa106,B<-G,3674,3354062824,5347,48084,4589,7261,7278,19128,2187,122,48,1130,398.5,0.11433500627352572,0.002509410288582183,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;2;1;A;6;0xa106;3674;3354062824;5347;48084;4589;7261;7278;2187;122;48;1130,B,True,3674.0
2,1,B,A,7,H,0xa107,B<-H,5427,149878558,-314,47898,5268,7057,6000,18325,2200,122,52,1173,352.40384615384613,0.12005457025920874,0.0028376534788540245,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;2;1;A;7;0xa107;5427;149878558;-314;47898;5268;7057;6000;2200;122;52;1173,B,True,5427.0
4,0,A,A,1,B,0xa101,A<-B,-1,3128328594,-1056,48014,6714,7096,5784,19594,2313,117,32,768,612.3125,0.11804634071654588,0.0016331530060222517,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;4;0;A;1;0xa101;-1;3128328594;-1056;48014;6714;7096;5784;2313;117;32;768,B,False,
14,2,C,A,1,B,0xa101,C<-B,-1,187126303,-611,47643,7064,5570,4129,16763,2171,118,60,1402,279.3833333333333,0.12951142396945653,0.0035793115790729584,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;14;2;A;1;0xa101;-1;187126303;-611;47643;7064;5570;4129;2171;118;60;1402,B,False,
3,1,B,A,0,A,0xa100,B<-A,4696,2752503886,-2011,47698,6706,7333,5748,19787,2300,122,36,851,549.6388888888889,0.11623793399706878,0.0018193763582149897,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;3;1;A;0;0xa100;4696;2752503886;-2011;47698;6706;7333;5748;2300;122;36;851,B,True,4696.0
3,1,B,A,2,C,0xa102,B<-C,3315,3837629420,652,48088,7431,5876,4308,17615,2226,122,56,1311,314.55357142857144,0.12636957138802157,0.0031791087141640646,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;3;1;A;2;0xa102;3315;3837629420;652;48088;7431;5876;4308;2226;122;56;1311,B,True,3315.0
