sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
5209,,BS2DCE,,cal_roto,5,success,99,4,4,29,41,0
5210,,BS2DCE,,cal_roto,5,success,100,4,4,123,181,0
5211,,BS2DCE,,cal_roto,5,success,100,4,4,116,148,0
5212,,BS2DCE,,cal_roto,5,success,100,4,4,86,114,0
5213,,BS2DCE,,cal_roto,5,success,100,4,4,156,199,0
5214,,BS2DCE,,cal_roto,5,success,100,4,4,86,114,0
5215,,BS2DCE,,cal_roto,5,success,100,4,4,55,64,0
5216,,BS2DCE,,cal_roto,5,success,100,4,4,69,93,0
5217,,BS2DCE,,cal_roto,5,success,100,4,4,34,49,0
5218,,BS2DCE,,cal_roto,5,success,100,4,4,41,59,0
5219,,BS2DCE,,cal_roto,5,success,100,4,4,160,180,0
5220,,BS2DCE,,cal_roto,5,success,100,4,4,181,242,0
5221,,BS2DCE,,cal_roto,5,success,100,4,4,116,148,0
5222,,BS2DCE,,cal_roto,5,success,100,4,4,106,135,0
5223,,BS2DCE,,cal_roto,5,success,100,4,4,79,99,0
5224,,BS2DCE,,cal_roto,5,success,100,4,4,149,182,0
5225,,BS2DCE,,cal_roto,5,success,100,4,4,91,121,0
5226,,BS2DCE,,cal_roto,5,success,100,4,4,80,119,0
5227,,BS2DCE,,cal_roto,5,success,100,4,4,29,42,0
5228,,BS2DCE,,cal_roto,5,success,100,4,4,28,42,0
5229,,BS2DCE,,cal_roto,5,success,100,4,4,48,70,0
5230,,BS2DCE,,cal_roto,5,success,100,4,4,61,88,0
5231,,BS2DCE,,cal_roto,5,success,100,4,4,180,229,0
5232,,BS2DCE,,cal_roto,5,success,100,4,4,268,393,0
5233,,BS2DCE,,cal_roto,5,success,100,4,4,5,6,0
5234,,BS2DCE,,cal_roto,5,success,100,4,4,166,216,0
5235,,BS2DCE,,cal_roto,5,success,100,4,4,77,96,0
5236,,BS2DCE,,cal_roto,5,success,100,4,4,64,77,0
5237,,BS2DCE,,cal_roto,5,success,100,4,4,52,73,0
5238,,BS2DCE,,cal_roto,5,success,100,4,4,41,56,0
5239,,BS2DCE,,cal_roto,5,pending,99,4,3,0,0,0
5240,,BS2DCE,,cal_roto,5,success,99,4,4,130,158,0
5241,,BS2DCE,,cal_roto,5,success,99,4,4,120,147,0
5242,,BS2DCE,,cal_roto,5,success,100,4,4,170,249,0
5243,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
5244,,BS2DCE,,cal_roto,5,success,98,4,4,58,72,0
5245,,BS2DCE,,cal_roto,5,success,98,4,4,71,90,0
5246,,BS2DCE,,cal_roto,5,success,98,4,4,148,180,0
5247,,BS2DCE,,cal_roto,5,success,98,4,4,75,102,0
5248,,BS2DCE,,cal_roto,5,success,98,4,4,36,54,0
5249,,BS2DCE,,cal_roto,5,success,98,4,4,29,42,0
5250,,BS2DCE,,cal_roto,5,success,99,4,4,27,41,0
5251,,BS2DCE,,cal_roto,5,success,99,4,4,67,94,0
5252,,BS2DCE,,cal_roto,5,success,99,4,4,60,86,0
