layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
v3-full,T3,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,34,40179,19.052070986392444,34.99392518402264,124.09641033154061,538.257980796988,23.0
v3-full,T3,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,34,40176,27.6329529287962,43.16347203868447,164.98278639111004,622.473687271693,23.0
v3-full,T3,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,34,39756,32.17330256179066,57.415258824929765,154.73138710070975,564.5258892043819,23.0
v3-full,T3,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,34,39799,41.768787166745426,67.27546642256154,178.05639121541833,623.0211378507863,23.0
v3-full,T3,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,34,39785,62.91021882789112,89.31335381664442,207.14267810339956,652.0130157367505,23.0
v3-full,T3,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,32,37873,32.804754389303596,55.3754866802774,151.88355996017066,617.2431513615577,23.0
v3-full,T3,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,33,38654,31.665954763768998,58.9809827879649,171.63851088054622,606.2868843299377,23.0
v3-full,T3,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,34,39861,43.34819290641869,72.59678797009212,186.4116511553447,623.4096432455758,23.0
v3-full,T3,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,34,39853,38.585447805558545,68.023982520625,186.64492523052002,676.0974164776462,23.0
v3-full,T3,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,34,39821,22.278664135106887,36.69524345682217,119.99849978686618,523.3870264558077,23.0
v3-full,T3,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,34,39856,56.86214608115577,80.79405484515452,190.48499938125593,587.359800654947,23.0
v3-full,T3,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,34,39850,62.703720968344555,106.55412894133102,210.25887521279788,626.7669634360714,22.0
v3-full,T3,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,34,39436,36.75383837589186,66.01795913744127,155.79750063642282,587.1866797294679,23.0
v3-full,T3,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,34,39432,52.26522644138895,84.90615821870517,208.52969670736144,626.5574638629339,23.0
v3-full,T3,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,33,38291,43.06766164596187,80.06235936309703,166.4481675899557,486.41097282273125,23.0
v3-full,T3,roto,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,34,40231,30.50271615277604,49.705512106679706,179.85474230162197,569.5319205903812,23.0
v3-full,T3,roto,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,33,38624,43.19979278276768,71.55302869783895,182.02741390903537,584.304470927034,23.0
v3-full,T3,roto,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,34,39855,26.804384837783893,42.30967321201007,171.34733554197737,583.3587787116592,23.0
v3-full,T3,roto,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,34,39845,48.30972624627458,90.62553411870783,181.58448193133924,625.2686710065334,23.0
v3-full,T3,roto,4,ACEF,BDGH,2,2,balanced,1,1,2,33,38625,65.36504191601895,95.91100829526845,197.41996455728383,601.0741916562677,23.0
v3-full,T3,roto,4,ACEG,BDFH,2,2,balanced,0,1,2,34,39847,100.2664072361589,177.83429548588782,217.5378279904715,614.885031999816,6.0
v3-full,T3,roto,4,ACEH,BDFG,2,2,balanced,1,0,2,34,39839,27.404016295797902,49.933615455614955,161.29104009100175,590.8712304678467,23.0
v3-full,T3,roto,4,ACFG,BDEH,2,2,balanced,0,1,1,34,39420,32.05928677303501,57.685538660092234,163.70137395617567,572.3637377297678,23.0
v3-full,T3,roto,4,ACFH,BDEG,2,2,balanced,1,0,1,33,38261,43.10362198857413,74.09396486793182,170.3941430404643,619.4748559078907,23.0
v3-full,T3,roto,4,ACGH,BDEF,2,2,balanced,0,0,1,34,39461,38.44195941815268,58.61488704297061,174.3524502125358,638.9501517598646,23.0
v3-full,T3,roto,4,ADEF,BCGH,2,2,balanced,1,1,2,34,39868,42.36709663111261,74.96769158394176,178.39622148594893,574.5363363025555,23.0
v3-full,T3,roto,4,ADEG,BCFH,2,2,balanced,0,1,2,34,39909,43.885783148250255,66.2007917112673,176.87077645932504,557.075316083889,23.0
v3-full,T3,roto,4,ADEH,BCFG,2,2,balanced,1,0,2,34,39907,22.771592941348302,37.656239126402184,129.4356299863738,530.6511667859963,23.0
v3-full,T3,roto,4,ADFG,BCEH,2,2,balanced,0,1,1,34,39484,167.60922390745878,217.88676727414676,215.79003213959655,635.5022403626149,3.0
v3-full,T3,roto,4,ADFH,BCEG,2,2,balanced,1,0,1,34,39484,63.08261095767401,78.26583227535303,199.4242931816323,644.504623470591,23.0
v3-full,T3,roto,4,ADGH,BCEF,2,2,balanced,0,0,1,34,39522,47.89492026963838,74.66276834466541,173.52579663054934,618.9051894955483,23.0
v3-full,T3,roto,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,34,39474,52.729455890125074,86.10094377560102,169.22402610027308,589.3372535346672,23.0
v3-full,T3,roto,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,34,39476,42.57555424988223,74.67596741184991,178.29977344535604,591.912761626342,23.0
v3-full,T3,roto,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,34,39514,40.45972946980072,70.51871554068946,166.59908236178077,583.7900206291574,23.0
v3-full,T3,roto,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,34,39090,72.80867712262119,119.0770874569681,207.74220828643462,611.829819970107,23.0
v3-full,T3,roto,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,34,40138,57.239467073337394,77.56061298340316,166.89375430877294,587.0964514694057,23.0
v3-full,T3,roto,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,34,39719,30.487126619083632,47.269083744411915,158.95804562149982,585.3806295838942,23.0
v3-full,T3,roto,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,34,39762,37.75386134048178,67.02643483073876,166.92612246691658,630.6310128468981,23.0
v3-full,T3,roto,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,34,39747,48.72130512673053,79.43163548115919,203.19726003196854,676.3007406775023,23.0
v3-full,T3,roto,4,BCEF,ADGH,2,2,balanced,1,1,2,34,39714,34.25735534126804,56.482584791615224,155.30498842376096,558.2392328790183,23.0
v3-full,T3,roto,4,BCEG,ADFH,2,2,balanced,0,1,2,34,39757,86.1983973380573,120.67479539666883,225.05188886049234,649.4875096579054,22.0
v3-full,T3,roto,4,BCEH,ADFG,2,2,balanced,1,0,2,32,37410,36.215760617142934,62.63730314961224,174.76250948803624,509.7287944934608,22.0
v3-full,T3,roto,4,BCFG,ADEH,2,2,balanced,0,1,1,34,39336,36.136195064919434,61.236215517495225,140.10096961372565,545.1771496239194,23.0
v3-full,T3,roto,4,BCFH,ADEG,2,2,balanced,1,0,1,34,39325,58.8625687246454,101.68200997781332,181.81869151870254,649.8889367009481,23.0
v3-full,T3,roto,4,BCGH,ADEF,2,2,balanced,0,0,1,34,39366,75.43681743462926,124.55672359373213,211.38700160939618,681.6356264171,22.5
v3-full,T3,roto,4,BDEF,ACGH,2,2,balanced,1,1,2,33,38600,38.583696862587686,68.6465381563541,168.4949342185669,565.078021330497,23.0
v3-full,T3,roto,4,BDEG,ACFH,2,2,balanced,0,1,2,33,38646,42.28511822616684,70.93861784493633,172.44904581362408,647.3736371235631,23.0
v3-full,T3,roto,4,BDEH,ACFG,2,2,balanced,1,0,2,32,37468,69.97084063163942,106.72263480044958,196.0215069498056,687.0385263793748,23.0
v3-full,T3,roto,4,BDFG,ACEH,2,2,balanced,0,1,1,33,38239,36.545569386646754,59.35285489464956,153.38444689768735,587.8072483746138,23.0
v3-full,T3,roto,4,BDFH,ACEG,2,2,balanced,1,0,1,34,39394,45.268394026864826,65.65248559041716,211.3718477034816,492.3396900176616,20.0
v3-full,T3,roto,4,BDGH,ACEF,2,2,balanced,0,0,1,34,39426,93.98972672943569,156.02768143472755,231.79698529570234,695.4687496089875,19.0
v3-full,T3,roto,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,34,39392,63.6064360021206,119.04812091601386,199.36709269187196,610.1071781860425,23.0
v3-full,T3,roto,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,34,39389,39.37906494942389,66.56480532140252,172.18793964676303,598.8089125994982,23.0
v3-full,T3,roto,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,34,39421,103.18607928388712,201.78340817144036,254.4905284818003,627.7276809098283,22.0
v3-full,T3,roto,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,34,39003,50.169456670815634,92.60121241582021,178.51989571326658,616.4493268563061,23.0
v3-full,T3,roto,4,CDEF,ABGH,2,2,balanced,1,1,2,31,36225,74.61602937064195,147.10316109773612,214.88337295626854,629.520010456459,5.0
v3-full,T3,roto,4,CDEG,ABFH,2,2,balanced,0,1,2,34,39810,42.40765136111099,74.1184990651723,174.5223686927123,555.4491253015187,23.0
v3-full,T3,roto,4,CDEH,ABFG,2,2,balanced,1,0,2,34,39801,51.33437484712495,91.22408357451712,204.74717836495768,654.042173613507,23.0
v3-full,T3,roto,4,CDFG,ABEH,2,2,balanced,0,1,1,33,38252,34.72208536970507,50.2437258840045,164.1095696179818,566.3377675785457,23.0
v3-full,T3,roto,4,CDFH,ABEG,2,2,balanced,1,0,1,34,39377,70.82058622008508,130.79186204776826,231.56656905664983,648.7324227568753,22.0
v3-full,T3,roto,4,CDGH,ABEF,2,2,balanced,0,0,1,33,38274,35.99916099275823,58.82683166036253,145.3245936730371,515.0544877234993,23.0
v3-full,T3,roto,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,34,39374,37.91673419078613,65.11841973584984,156.1155359767492,572.1091335640049,23.0
v3-full,T3,roto,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,34,39369,86.21998263356666,139.11647654698103,230.64530038156272,614.3832989354505,21.5
v3-full,T3,roto,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,34,39416,44.48531053701953,83.87138408856102,161.946443387668,611.5847243354822,23.0
v3-full,T3,roto,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,34,38990,62.664259442874396,96.80801899547816,161.7765068611954,580.3770139444033,23.0
v3-full,T3,roto,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,34,39437,74.0218919703604,123.17686809671685,203.62702497066897,598.2719188524028,23.0
v3-full,T3,roto,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,34,39438,61.49147563492643,106.83197035579721,226.26656722313902,627.3440708821677,23.0
v3-full,T3,roto,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,33,38314,56.20296571443405,90.5142061620165,186.63449891083323,575.6111457117837,23.0
v3-full,T3,roto,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,33,37880,57.593411832557166,86.22546061262122,182.40274529382617,631.9919224935938,23.0
v3-full,T3,roto,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,34,39043,39.695574343010705,69.71706017024664,131.81748546810056,509.8441797486589,23.0
v3-full,T4,roto,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,34,40811,17.556204956706043,29.59628628781975,98.32328350135506,563.0279499739545,23.0
v3-full,T4,roto,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,34,40811,18.369918349660374,30.895061655190496,97.96501448862779,580.8722785431557,23.0
v3-full,T4,roto,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,34,40811,18.890439538966966,31.134937801453347,93.85583086155991,575.7130262789176,23.0
v3-full,T4,roto,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,34,40811,20.13583154874312,35.32622135097616,105.40567023127711,581.4531090607793,23.0
v3-full,T4,roto,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,34,40811,19.963112341668655,35.28917334699425,100.07840854724245,571.5176820516997,23.0
v3-full,T4,roto,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,34,40811,20.53859355501019,33.71924655602861,107.71598649942007,595.726260581805,23.0
v3-full,T4,roto,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,34,40811,20.441156396098464,32.84143353211667,97.44572725814113,574.8312575147952,23.0
v3-full,T4,roto,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,34,40811,24.166949906865216,37.33570121404456,111.04966539487327,588.800604423365,23.0
v3-full,T4,roto,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,34,40811,16.643746327537947,28.64548577200878,105.67430468184965,531.4258210686206,23.0
v3-full,T4,roto,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,34,40811,20.295297285773685,35.929986824632124,114.10517243249747,583.1666908178717,23.0
v3-full,T4,roto,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,34,40811,22.271612202178822,35.43282926103433,116.41637998298313,574.3540559240969,23.0
v3-full,T4,roto,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,34,40810,23.90625286576903,38.40651102606172,114.56803939471257,559.8290203895081,23.0
v3-full,T4,roto,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,34,40810,25.56173262032727,44.5944660795212,127.96325783523588,580.8352401348268,23.0
v3-full,T4,roto,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,34,40811,29.668204723597874,47.23575681452198,120.63365369459807,595.469207394658,23.0
v3-full,T4,roto,6,ABCEFG,DH,1,1,balanced,0,1,1,34,40810,20.467439883576645,36.20774271326449,110.01969375901922,537.835119834321,23.0
v3-full,T4,roto,6,ABCEFH,DG,1,1,balanced,1,0,1,34,40810,27.140099721878258,48.25422260029237,117.29305542205965,576.2060988451148,23.0
v3-full,T4,roto,6,ABCEGH,DF,1,1,balanced,0,0,1,34,40811,26.688567683069245,48.166910032146646,130.18268875006814,625.1942067830905,23.0
v3-full,T4,roto,6,ABCFGH,DE,1,1,balanced,0,0,0,34,40809,26.676758521504247,46.63518337744699,115.75687007424442,567.4794923987613,23.0
v3-full,T4,roto,6,ABDEFG,CH,1,1,balanced,0,1,1,34,40811,24.67708804190007,41.504716213071966,120.79278381229332,601.2445269421078,23.0
v3-full,T4,roto,6,ABDEFH,CG,1,1,balanced,1,0,1,34,40811,21.126085182822944,36.900522423662395,112.06601479682266,577.1460583678145,23.0
v3-full,T4,roto,6,ABDEGH,CF,1,1,balanced,0,0,1,34,40811,25.35232151967624,45.30305383571255,127.80591750829578,623.4598435629623,23.0
v3-full,T4,roto,6,ABDFGH,CE,1,1,balanced,0,0,0,34,40811,28.253854753512872,51.224575392080475,133.43711072297202,613.0111501914707,23.0
v3-full,T4,roto,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,34,40811,32.29124413545628,60.07435621291549,127.15055944478902,578.0802616588242,23.0
v3-full,T4,roto,6,ACDEFG,BH,1,1,balanced,0,1,1,34,40810,23.193788556931857,36.70576167848721,121.54463259496633,591.9108833878649,23.0
v3-full,T4,roto,6,ACDEFH,BG,1,1,balanced,1,0,1,34,40810,22.828648786904722,42.522612822357395,126.16067083325561,587.4350791299129,23.0
v3-full,T4,roto,6,ACDEGH,BF,1,1,balanced,0,0,1,34,40811,17.76101918148119,32.14474404707964,102.62839732887278,563.9703705172917,23.0
v3-full,T4,roto,6,ACDFGH,BE,1,1,balanced,0,0,0,34,40809,27.424623438582774,47.53093649856815,117.81480146955799,577.9516501968203,23.0
v3-full,T4,roto,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,34,40809,27.981058397120826,49.21075959740912,121.47207472954247,568.3883185593461,23.0
v3-full,T4,roto,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,34,40811,26.119731851737157,47.827038585453465,111.28155574937634,560.8518906442932,23.0
v3-full,T4,roto,6,BCDEFG,AH,1,1,balanced,0,1,1,34,40810,25.150499476702546,38.376920402696335,123.37139147545447,581.8767111334391,23.0
v3-full,T4,roto,6,BCDEFH,AG,1,1,balanced,1,0,1,34,40810,29.134152584752073,57.831498822666816,131.38615229118233,594.4269045679164,23.0
v3-full,T4,roto,6,BCDEGH,AF,1,1,balanced,0,0,1,34,40811,30.971099261982737,51.525672009358374,128.1378003981397,612.8167414856946,23.0
v3-full,T4,roto,6,BCDFGH,AE,1,1,balanced,0,0,0,34,40809,26.511817957838485,45.01069603025422,125.50247903727248,579.9221150170854,23.0
v3-full,T4,roto,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,34,40809,28.231846008294138,43.9322841452749,125.8241415259842,543.7317073398966,23.0
v3-full,T4,roto,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,34,40811,28.55183229564601,53.057240720504524,128.17423486483494,595.2698717813073,23.0
v3-full,T4,roto,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,34,40809,26.195722466322703,41.13291595699282,121.4027516083494,534.4930994361882,23.0
v3-full,T4,roto,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,34,40805,21.07930296356285,33.65074463020812,123.45233946347244,583.1065138643936,23.0
v3-full,T4,roto,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,34,40790,26.054579734937658,43.29469453055408,135.33950771846057,558.0623529726536,23.0
v3-full,T4,roto,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,34,40792,30.6761952583628,47.1071861817927,134.94973716536353,597.9992634497064,23.0
v3-full,T4,roto,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,34,40801,36.7502835234872,52.74045600142218,134.6029436167792,594.7173146482316,23.0
v3-full,T4,roto,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,34,40789,21.631727656860797,36.160216859708385,118.81520763918806,516.7700195246264,23.0
v3-full,T4,roto,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,34,40791,35.34368891662584,57.22962536974657,148.78329261044982,596.9361921207474,23.0
v3-full,T4,roto,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,34,40798,41.011697099496374,68.14869276782987,175.2708114996699,625.7198552509344,23.0
v3-full,T4,roto,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,34,40779,25.754121051521444,46.234332941602354,118.98368537409073,544.4706472729243,23.0
v3-full,T4,roto,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,34,40784,32.66519275528567,55.6291668782603,144.71601322626333,575.9344239987215,23.0
v3-full,T4,roto,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,34,40787,43.83621140949832,75.81728721540458,182.51818792476047,656.0374309238647,22.0
v3-full,T4,roto,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,34,40791,21.855600123499507,38.99431582105886,114.70692387503719,543.5933564492892,23.0
v3-full,T4,roto,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,34,40801,26.258498720123594,40.32768627129836,146.59180002635566,637.391778929314,23.0
v3-full,T4,roto,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,34,40802,34.37989796052124,53.12770346346832,130.10057121957138,595.2993296664852,23.5
v3-full,T4,roto,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,34,40786,39.635107445179564,71.18651132249036,152.9471971422975,591.9071615896892,23.0
v3-full,T4,roto,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,34,40785,31.308499907751248,48.7701501191743,148.7319172733213,613.1610596447192,23.0
v3-full,T4,roto,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,33,39598,57.47433277784129,83.6487302418708,209.2763866721211,664.6258751924464,18.0
v3-full,T4,roto,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,33,39589,34.20357130839421,59.825629495488826,134.88470827145093,586.0203543791573,23.0
v3-full,T4,roto,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,34,40784,32.353958861765676,51.66212386094332,130.59377692843782,562.2746681991928,23.0
v3-full,T4,roto,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,34,40797,62.9631240563926,106.94795480441019,197.67232801497195,652.2809100856587,14.0
v3-full,T4,roto,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,34,40781,43.84138252820467,73.08867567033522,162.7823849081688,618.0383075049855,23.0
v3-full,T4,roto,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,34,40800,31.954564391694085,53.073507585784625,170.23196447691183,586.7816994569652,23.0
v3-full,T4,roto,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,34,40796,22.091578478749188,39.42464378151375,126.76279478272,562.7041345009063,23.0
v3-full,T4,roto,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,34,40799,22.060230693310846,36.306135804869726,128.30065210028354,568.9974472469546,23.0
v3-full,T4,roto,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,34,40789,35.14347142747446,60.91863600791057,170.86491629195112,577.6302048374691,23.0
v3-full,T4,roto,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,34,40790,38.962636957428586,66.91747660926018,160.39435880484442,611.797886253132,23.0
v3-full,T4,roto,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,34,40787,23.80135527402888,42.62162381813971,131.16555831483134,566.4927822647487,23.0
v3-full,T4,roto,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,34,40793,29.433485998555568,51.83683333381748,135.85270848297446,596.7880934065101,23.0
v3-full,T4,roto,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,34,40792,39.63216132308604,69.68803725078166,157.8486832400871,615.0439064626447,23.0
v3-full,T4,roto,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,34,40789,26.039665428760358,44.01037342182009,132.59172093095566,604.1004648799111,23.0
v3-full,T4,roto,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,34,40783,37.05473687999665,60.37289352778913,139.434272835599,579.6982795503382,23.0
v3-full,T4,roto,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,34,40800,54.38220614010725,85.63022723737669,186.51465704208317,604.4992039024702,23.0
v3-full,T4,roto,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,34,40793,24.82659025795571,42.35887812885549,133.32373433704234,573.7278012350874,23.0
v3-full,T4,roto,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,34,40800,27.832464331875293,54.33572951248216,122.97784649419688,543.870335768524,23.0
v3-full,T4,roto,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,34,40789,43.64092858105958,83.51835659664947,183.0428473641706,633.5489079545353,23.0
v3-full,T4,roto,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,34,40793,31.41911213062812,51.649401609775225,123.23345885203615,540.7059999916582,23.0
v3-full,T4,roto,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,34,40787,25.14797011890505,42.852926212699515,143.4233271872927,571.3573404716388,23.0
v3-full,T4,roto,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,34,40789,30.792652838026747,47.424613510501075,153.5520056893539,625.7698118041214,23.0
v3-full,T4,roto,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,34,40797,45.80396459555774,68.78496396047035,176.59782190633243,620.0409493061599,23.0
v3-full,T4,roto,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,34,40776,27.617877682873846,46.98721527175494,125.35715889952371,570.2439606182861,23.0
v3-full,T4,roto,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,34,40782,35.92789053593211,58.38123943474497,149.80631530899646,622.0032567193516,23.0
v3-full,T4,roto,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,34,40785,32.04900876342854,57.51150692067385,138.88457049769013,592.699060751313,23.5
v3-full,T4,roto,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,34,40777,30.80140649007337,48.16316732641314,130.6834001767735,536.0512725579453,23.0
v3-full,T4,roto,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,34,40781,43.110679260815346,71.1151138294343,156.67597536715468,609.8189949130135,23.0
v3-full,T4,roto,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,34,40784,52.56694962242976,88.52823359760797,186.5054734486098,611.2885846955705,22.0
v3-full,T4,roto,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,34,40772,30.31797095777293,53.690465029941585,130.87932700596,557.3052963123068,23.0
v3-full,T4,roto,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,34,40785,34.610843605186005,57.66293658053416,151.2734086183439,608.1943152427572,23.0
v3-full,T4,roto,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,34,40783,34.821238393821034,60.24699618428937,150.6744858547922,598.0917217486812,23.0
v3-full,T4,roto,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,34,40796,39.32703737860585,59.11654737524374,161.03987309833474,622.9198898661318,23.0
v3-full,T4,roto,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,34,40779,37.35719329938224,63.644179225854614,145.0364851413724,603.1721202803798,23.0
v3-full,T4,roto,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,33,39579,52.229584732687854,95.09211095617778,174.2177711148514,610.4433591048482,23.0
v3-full,T4,roto,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,34,40790,31.85166834806037,58.624090926428565,152.55766794642298,566.695378004584,23.0
v3-full,T4,roto,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,34,40790,46.90515671859224,68.25659451703898,195.5085605188462,625.0065920433456,21.0
v3-full,T4,roto,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,34,40787,32.270777415670125,50.847045350935204,127.1419885211139,569.8854241978283,23.0
v3-full,T4,roto,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,34,40780,36.18550833449961,61.86858546701849,131.76937302139203,554.9725780380228,23.0
v3-full,T4,roto,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,34,40784,35.915497209472846,59.81224366783508,127.00247638828854,563.6398194392342,23.0
v3-full,T4,roto,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,34,40791,36.80968416116711,57.60471787488274,142.663982182682,560.5104048719811,23.0
v3-full,T4,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,34,40179,19.052070986392444,34.99392518402264,124.09641033154061,538.257980796988,23.0
v3-full,T4,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,34,40176,27.6329529287962,43.16347203868447,164.98278639111004,622.473687271693,23.0
v3-full,T4,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,34,39756,32.17330256179066,57.415258824929765,154.73138710070975,564.5258892043819,23.0
v3-full,T4,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,34,39799,41.768787166745426,67.27546642256154,178.05639121541833,623.0211378507863,23.0
v3-full,T4,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,34,39785,62.91021882789112,89.31335381664442,207.14267810339956,652.0130157367505,23.0
v3-full,T4,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,32,37873,32.804754389303596,55.3754866802774,151.88355996017066,617.2431513615577,23.0
v3-full,T4,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,33,38654,31.665954763768998,58.9809827879649,171.63851088054622,606.2868843299377,23.0
v3-full,T4,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,34,39861,43.34819290641869,72.59678797009212,186.4116511553447,623.4096432455758,23.0
v3-full,T4,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,34,39853,38.585447805558545,68.023982520625,186.64492523052002,676.0974164776462,23.0
v3-full,T4,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,34,39821,22.278664135106887,36.69524345682217,119.99849978686618,523.3870264558077,23.0
v3-full,T4,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,34,39856,56.86214608115577,80.79405484515452,190.48499938125593,587.359800654947,23.0
