window_s,window_index,start_monotonic,start_wall,node,fusion_imu_hz,fusion_uwb_hz,listener_deduplicated_observed_hz,telemetry_hz,qos_hz,control_hz,LAE_hz,LBF_hz,LDH_hz,LLOW_hz,LMID_hz
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSFC2CC,200.0,8.333333333333334,0.03333333333333333,1.0,0.9833333333333333,1.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSF44AD,200.0,8.333333333333334,0.3,0.9833333333333333,0.9833333333333333,1.0,0.06666666666666667,0.13333333333333333,0.05,0.03333333333333333,0.03333333333333333
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSF6C53,200.0,8.333333333333334,8.283333333333333,1.0,0.9833333333333333,1.0,0.21666666666666667,8.133333333333333,5.783333333333333,7.866666666666666,4.483333333333333
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSF8BC4,200.0,8.333333333333334,8.333333333333334,1.0,0.9833333333333333,1.0,7.95,8.116666666666667,7.633333333333334,7.966666666666667,7.483333333333333
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSF1120,200.16666666666666,8.35,8.216666666666667,1.0,0.9833333333333333,0.9833333333333333,7.983333333333333,0.0,3.433333333333333,0.08333333333333333,6.0
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSF31CC,200.0,8.333333333333334,1.7166666666666666,1.0,0.9833333333333333,1.0,1.35,0.06666666666666667,0.2833333333333333,0.0,0.13333333333333333
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSFAA61,200.16666666666666,8.333333333333334,0.7666666666666667,1.0,0.9833333333333333,1.0,0.06666666666666667,0.5,0.016666666666666666,0.1,0.11666666666666667
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSFB165,200.16666666666666,8.333333333333334,4.9,1.0,0.9833333333333333,1.0,0.23333333333333334,2.6333333333333333,1.0333333333333334,1.3333333333333333,1.2833333333333334
60,40,198869.533385283,2026-08-11T00:53:55.548+02:00,BSFEC35,200.0,8.333333333333334,2.5833333333333335,1.0,0.9833333333333333,1.0,0.0,1.0666666666666667,0.25,0.9833333333333333,0.55
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSF3C79,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSFC2CC,200.0,8.333333333333334,0.06666666666666667,1.0,1.0,1.0,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSF44AD,200.0,8.333333333333334,0.18333333333333332,1.0,1.0,1.0,0.0,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.11666666666666667
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSF6C53,199.83333333333334,8.333333333333334,8.3,0.9833333333333333,1.0,0.9833333333333333,0.43333333333333335,8.183333333333334,5.733333333333333,8.033333333333333,4.216666666666667
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSF8BC4,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,8.1,8.166666666666666,7.683333333333334,8.033333333333333,7.116666666666666
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSF1120,199.9,8.316666666666666,8.233333333333333,0.9833333333333333,1.0,1.0,8.066666666666666,0.03333333333333333,3.466666666666667,0.06666666666666667,5.633333333333334
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSF31CC,200.0,8.333333333333334,1.5333333333333334,1.0,1.0,1.0,1.05,0.05,0.23333333333333334,0.0,0.25
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSFAA61,200.0,8.333333333333334,0.5333333333333333,1.0,1.0,1.0,0.03333333333333333,0.35,0.03333333333333333,0.016666666666666666,0.1
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSFB165,200.0,8.333333333333334,3.9,1.0,1.0,1.0,0.16666666666666666,1.8666666666666667,1.0166666666666666,0.85,1.2833333333333334
60,41,198929.533385283,2026-08-11T00:54:55.548+02:00,BSFEC35,200.0,8.333333333333334,2.35,1.0,1.0,0.9833333333333333,0.016666666666666666,0.8,0.35,0.9333333333333333,0.43333333333333335
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSF3C79,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSFC2CC,200.0,8.333333333333334,0.05,1.0,1.0,1.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.016666666666666666
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSF44AD,200.0,8.333333333333334,0.2,1.0,1.0,1.0,0.016666666666666666,0.08333333333333333,0.016666666666666666,0.016666666666666666,0.06666666666666667
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSF6C53,200.16666666666666,8.333333333333334,8.3,1.0,1.0,1.0,0.38333333333333336,8.216666666666667,5.65,8.016666666666667,4.566666666666666
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSF8BC4,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,7.883333333333334,8.216666666666667,7.566666666666666,8.133333333333333,7.333333333333333
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSF1120,200.0,8.35,8.15,1.0,1.0,1.0,7.966666666666667,0.016666666666666666,3.5,0.1,5.633333333333334
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSF31CC,200.0,8.333333333333334,1.95,1.0,1.0,1.0,1.6,0.06666666666666667,0.18333333333333332,0.0,0.25
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSFAA61,200.0,8.333333333333334,0.6333333333333333,1.0,1.0,1.0,0.06666666666666667,0.43333333333333335,0.03333333333333333,0.03333333333333333,0.06666666666666667
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSFB165,200.0,8.333333333333334,4.833333333333333,1.0,1.0,1.0,0.21666666666666667,2.933333333333333,1.0833333333333333,0.9666666666666667,1.3666666666666667
60,42,198989.533385283,2026-08-11T00:55:55.548+02:00,BSFEC35,200.0,8.333333333333334,2.0166666666666666,0.9833333333333333,1.0,1.0,0.03333333333333333,0.7166666666666667,0.25,0.9,0.4
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSF3C79,200.0,8.333333333333334,8.333333333333334,1.0,0.9833333333333333,1.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSFC2CC,199.83333333333334,8.333333333333334,0.05,1.0,0.9833333333333333,1.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSF44AD,199.9,8.333333333333334,0.25,1.0,0.9833333333333333,1.0,0.016666666666666666,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.15
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSF6C53,199.83333333333334,8.333333333333334,8.316666666666666,1.0,0.9833333333333333,1.0,0.4166666666666667,8.233333333333333,5.766666666666667,8.033333333333333,4.433333333333334
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSF8BC4,200.0,8.333333333333334,8.333333333333334,1.0,0.9833333333333333,1.0,7.933333333333334,8.25,7.733333333333333,8.1,7.266666666666667
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSF1120,199.83333333333334,8.316666666666666,8.216666666666667,1.0,0.9833333333333333,1.0,7.933333333333334,0.0,3.716666666666667,0.03333333333333333,5.65
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSF31CC,199.83333333333334,8.333333333333334,2.0,1.0,0.9833333333333333,1.0,1.4833333333333334,0.05,0.38333333333333336,0.016666666666666666,0.18333333333333332
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSFAA61,200.0,8.333333333333334,0.65,1.0,0.9833333333333333,1.0,0.1,0.38333333333333336,0.05,0.06666666666666667,0.05
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSFB165,200.0,8.333333333333334,5.133333333333334,1.0,0.9833333333333333,1.0,0.16666666666666666,3.683333333333333,0.9,1.0333333333333334,1.4166666666666667
60,43,199049.533385283,2026-08-11T00:56:55.548+02:00,BSFEC35,200.0,8.35,2.05,1.0,0.9833333333333333,1.0,0.016666666666666666,0.7,0.2,0.9166666666666666,0.3333333333333333
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSF3C79,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSFC2CC,200.16666666666666,8.333333333333334,0.05,1.0,1.0,1.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.016666666666666666
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSF44AD,200.0,8.333333333333334,0.3,1.0,1.0,1.0,0.016666666666666666,0.15,0.03333333333333333,0.016666666666666666,0.1
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSF6C53,200.0,8.333333333333334,8.25,1.0,1.0,1.0,0.8333333333333334,7.966666666666667,6.066666666666666,8.033333333333333,5.233333333333333
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSF8BC4,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,8.0,7.933333333333334,7.8,8.166666666666666,7.3
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSF1120,200.16666666666666,8.35,8.083333333333334,1.0,1.0,1.0,7.883333333333334,0.016666666666666666,2.466666666666667,0.03333333333333333,4.083333333333333
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSF31CC,200.16666666666666,8.333333333333334,1.3166666666666667,1.0,1.0,1.0,0.85,0.06666666666666667,0.31666666666666665,0.016666666666666666,0.26666666666666666
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSFAA61,199.88333333333333,8.333333333333334,0.7833333333333333,1.0,1.0,1.0,0.03333333333333333,0.5,0.05,0.11666666666666667,0.1
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSFB165,200.0,8.333333333333334,5.283333333333333,1.0,1.0,1.0,0.18333333333333332,3.75,1.1166666666666667,0.7833333333333333,1.4833333333333334
60,44,199109.533385283,2026-08-11T00:57:55.548+02:00,BSFEC35,200.0,8.316666666666666,2.4833333333333334,1.0,1.0,1.0,0.08333333333333333,1.0666666666666667,0.36666666666666664,0.7833333333333333,0.6
60,45,199169.533385283,2026-08-11T00:58:55.548+02:00,BSF3C79,200.0,8.333333333333334,8.333333333333334,1.0,1.0,1.0,8.333333333333334,8.316666666666666,8.333333333333334,8.333333333333334,8.333333333333334
60,45,199169.533385283,2026-08-11T00:58:55.548+02:00,BSFC2CC,199.83333333333334,8.333333333333334,0.03333333333333333,0.9833333333333333,1.0,0.9833333333333333,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0
60,45,199169.533385283,2026-08-11T00:58:55.548+02:00,BSF44AD,200.0,8.333333333333334,0.15,1.0,1.0,1.0,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.08333333333333333
