sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
1069,,BSF66F,,3,ok,3115,3115,100,262,14
1070,,BSF66F,,4,ok,3202,3202,100,288,1
1070,,BSF66F,,5,ok,2442,2442,94,258,31
1070,,BSF66F,,6,ok,2470,2470,93,263,25
1071,,BSF66F,,0,ok,3187,3187,100,287,2
1071,,BSF66F,,1,ok,2667,2667,88,250,39
1072,,BSF66F,,4,ok,3171,3171,100,289,1
1072,,BSF66F,,5,ok,2451,2451,94,259,31
1072,,BSF66F,,6,ok,2465,2465,94,264,25
1072,,BSF66F,,7,ok,3113,3113,93,267,18
1073,,BSF66F,,0,ok,3197,3197,100,288,2
1073,,BSF66F,,1,ok,2626,2626,88,251,39
1073,,BSF66F,,2,ok,2386,2386,94,268,22
1074,,BSF66F,,4,ok,3228,3228,100,290,1
1074,,BSF66F,,5,ok,2403,2403,94,260,31
1075,,BSF66F,,0,ok,3271,3271,100,289,2
1075,,BSF66F,,1,timeout,0,2626,84,251,40
1075,,BSF66F,,2,ok,2382,2382,94,269,22
1075,,BSF66F,,3,ok,3131,3131,100,265,14
1076,,BSF66F,,4,ok,3189,3189,100,291,1
1076,,BSF66F,,5,ok,2419,2419,95,261,31
1076,,BSF66F,,6,ok,2457,2457,94,266,25
1077,,BSF66F,,0,ok,3230,3230,100,290,2
1077,,BSF66F,,1,ok,2633,2633,85,252,40
1078,,BSF66F,,4,ok,3217,3217,100,292,1
1078,,BSF66F,,5,ok,2434,2434,95,262,31
1078,,BSF66F,,6,ok,2475,2475,95,267,25
1078,,BSF66F,,7,ok,3211,3211,93,270,18
1079,,BSF66F,,0,ok,3214,3214,100,291,2
1079,,BSF66F,,1,ok,2685,2685,85,253,40
1079,,BSF66F,,2,ok,2372,2372,95,271,22
1080,,BSF66F,,4,ok,3219,3219,100,293,1
1080,,BSF66F,,5,ok,2393,2393,95,263,31
1081,,BSF66F,,0,ok,3199,3199,100,292,2
1081,,BSF66F,,1,ok,2634,2634,86,254,40
1081,,BSF66F,,2,timeout,0,2372,90,271,23
1081,,BSF66F,,3,ok,3139,3139,96,267,15
1082,,BSF66F,,4,ok,3233,3233,100,294,1
1082,,BSF66F,,5,ok,2447,2447,95,264,31
1082,,BSF66F,,6,ok,2445,2445,95,269,25
1083,,BSF66F,,0,ok,3179,3179,100,293,2
1083,,BSF66F,,1,ok,2649,2649,86,255,40
1084,,BSF66F,,4,ok,3240,3240,100,295,1
1084,,BSF66F,,5,timeout,0,2447,91,264,32
1084,,BSF66F,,6,ok,2500,2500,95,270,25
1084,,BSF66F,,7,timeout,0,3233,89,272,19
1085,,BSF66F,,0,ok,3177,3177,100,294,2
1085,,BSF66F,,1,ok,2658,2658,87,256,40
1085,,BSF66F,,2,ok,2414,2414,91,273,23
1086,,BSF66F,,4,ok,3177,3177,100,296,1
1086,,BSF66F,,5,ok,2446,2446,92,265,32
1087,,BSF66F,,0,ok,3274,3274,100,295,2
1087,,BSF66F,,1,timeout,0,2658,84,256,41
1087,,BSF66F,,2,ok,2403,2403,92,274,23
1087,,BSF66F,,3,ok,3169,3169,96,270,15
1088,,BSF66F,,4,ok,3212,3212,100,297,1
1088,,BSF66F,,5,ok,2448,2448,92,266,32
1088,,BSF66F,,6,ok,2444,2444,96,272,25
1089,,BSF66F,,0,ok,3225,3225,100,296,2
1089,,BSF66F,,1,ok,2670,2670,84,257,41
1090,,BSF66F,,4,ok,3199,3199,100,298,1
1090,,BSF66F,,5,ok,2413,2413,92,267,32
1091,,BSF66F,,0,ok,3206,3206,100,297,2
1091,,BSF66F,,1,ok,2646,2646,85,258,41
1091,,BSF66F,,2,timeout,0,2424,88,275,24
1091,,BSF66F,,3,ok,3131,3131,96,271,15
1092,,BSF66F,,4,ok,3225,3225,100,299,1
1092,,BSF66F,,5,ok,2445,2445,92,268,32
1092,,BSF66F,,6,timeout,0,2464,92,273,26
1093,,BSF66F,,0,ok,3240,3240,100,298,2
1093,,BSF66F,,1,ok,2674,2674,85,259,41
1094,,BSF66F,,4,ok,3188,3188,100,300,1
1094,,BSF66F,,5,ok,2421,2421,93,269,32
1094,,BSF66F,,6,ok,2468,2468,92,274,26
1094,,BSF66F,,7,ok,3176,3176,87,276,20
1095,,BSF66F,,0,ok,3226,3226,100,299,2
1095,,BSF66F,,1,ok,2667,2667,86,260,41
1095,,BSF66F,,2,ok,2452,2452,89,277,24
1096,,BSF66F,,4,ok,3191,3191,100,301,1
1096,,BSF66F,,5,ok,2376,2376,93,270,32
1097,,BSF66F,,0,ok,3265,3265,100,300,2
1097,,BSF66F,,1,ok,2641,2641,86,261,41
1097,,BSF66F,,2,ok,2411,2411,90,278,24
1097,,BSF66F,,3,ok,3141,3141,100,274,15
1098,,BSF66F,,4,ok,3177,3177,100,302,1
1098,,BSF66F,,5,ok,2431,2431,93,271,32
1098,,BSF66F,,6,ok,2473,2473,93,276,26
1099,,BSF66F,,0,ok,3285,3285,100,301,2
1099,,BSF66F,,1,ok,2630,2630,87,262,41
1100,,BSF66F,,4,ok,3241,3241,100,303,1
1100,,BSF66F,,5,ok,2436,2436,93,272,32
1100,,BSF66F,,6,ok,2433,2433,93,277,26
1100,,BSF66F,,7,ok,3170,3170,88,279,20
1101,,BSF66F,,0,ok,3201,3201,100,302,2
1101,,BSF66F,,1,ok,2637,2637,87,263,41
1101,,BSF66F,,2,ok,2429,2429,90,280,24
