sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
754,,BSF66F,,cal_static,4,success,97,4,4,2,2,0
755,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
756,,BSF66F,,cal_static,4,pending,95,4,2,0,0,0
757,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
758,,BSF66F,,cal_static,4,success,95,4,4,25660,26764,0
759,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
760,,BSF66F,,cal_static,4,success,95,4,4,17,19,0
761,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
762,,BSF66F,,cal_static,4,success,95,4,4,28920,29933,0
763,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
764,,BSF66F,,cal_static,4,success,96,4,4,8,8,0
765,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
766,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
767,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
768,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
769,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
770,,BSF66F,,cal_static,4,success,94,4,4,20071,21110,0
771,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
772,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
773,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
774,,BSF66F,,cal_static,4,success,94,4,4,14,16,0
775,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
776,,BSF66F,,cal_static,4,success,94,4,4,14,17,0
777,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
778,,BSF66F,,cal_static,4,success,94,4,4,9,11,0
779,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
780,,BSF66F,,cal_static,4,success,94,4,4,2830,3557,0
781,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
782,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
783,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
784,,BSF66F,,cal_static,4,pending,96,4,3,0,0,0
785,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
786,,BSF66F,,cal_static,4,success,96,4,4,7651,8623,0
787,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
788,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
789,,BSF66F,,cal_static,4,pending,91,4,2,0,0,0
790,,BSF66F,,cal_static,4,success,95,4,4,9774,10733,0
791,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
792,,BSF66F,,cal_static,4,success,95,4,4,2177,2873,0
793,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
794,,BSF66F,,cal_static,4,success,95,4,4,639,969,0
795,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
796,,BSF66F,,cal_static,4,success,95,4,4,14,17,0
797,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
798,,BSF66F,,cal_static,4,success,96,4,4,1,1,0
799,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
800,,BSF66F,,cal_static,4,success,97,4,4,16,18,0
801,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
802,,BSF66F,,cal_static,4,success,97,4,4,6621,7538,0
803,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
804,,BSF66F,,cal_static,4,success,97,4,4,18,21,0
805,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
806,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
807,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
808,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
809,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
810,,BSF66F,,cal_static,4,success,95,4,4,3288,4105,0
811,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
812,,BSF66F,,cal_static,4,success,95,4,4,2606,3317,0
813,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
814,,BSF66F,,cal_static,4,success,95,4,4,10,11,0
815,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
816,,BSF66F,,cal_static,4,success,97,4,4,17,19,0
817,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
818,,BSF66F,,cal_static,4,success,97,4,4,19,22,0
