event_id,node,mode,false_suspected,temporary_unlock,persistent_false_platform,max_excursion_m,max_velocity_mps,fleet_context_classification,settling_time_s,filter_resets
E055,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSFB165,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSFEC35,S2P,1,0,0,0.0,0.0,COMMON_MODE,0.447952667818,0
E008,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSFEC35,S2P,1,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSFEC35,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSFEC35,S2R,1,0,0,0.0,0.0,COMMON_MODE,0.447952667818,0
E008,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSFEC35,S2R,1,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSFEC35,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
