experiment,layout_solver,baseline_pair,scale_factor,delay_mode,tag_method,tracks_ok,captures_ok,n_overlap_total,err3d_p50_track_median_mm,err3d_p95_track_median_mm,err3d_rmse_track_median_mm,err_horizontal_xz_p50_track_median_mm,err_horizontal_xz_p95_track_median_mm,err_vertical_y_p50_track_median_mm,err_vertical_y_p95_track_median_mm,turn_center_abs_error_3d_track_median_mm,turn_center_abs_error_3d_track_p95_mm,radius_error_abs_track_median_mm,radius_error_abs_track_p95_mm,axis_angle_abs_track_median_deg,residual_rms_track_median_mm,sample_weighted_err3d_p50_mm,sample_weighted_err3d_p95_mm,sample_weighted_err3d_rmse_mm,sample_weighted_horizontal_xz_p50_mm,sample_weighted_horizontal_xz_p95_mm,sample_weighted_vertical_y_p50_mm,sample_weighted_vertical_y_p95_mm,layout_variant,scale_source
one_baseline,v4-io,B-C,1.0050032109344038,solver_delay,T2,34,17,40661,101.81935341560128,216.35692525386884,127.74677185357407,64.37936781626125,160.74089430667877,60.82259930032774,173.39941842989884,68.88943831628798,89.78430963813399,52.36357233334169,95.22006996063556,2.3008909607858583,87.25973035515497,,,,,,,,one_baseline_scale,B-C
one_baseline,v4-io,B-C,1.0050032109344038,solver_delay,T3,34,17,40661,102.16171347928054,221.32798355466048,127.80663999063611,64.98744333283236,163.54653247900814,60.50594100172948,180.6769103878424,70.86026888863009,92.56737733961118,48.808438798438544,94.15956548453867,2.432414806042671,87.82875042906095,,,,,,,,one_baseline_scale,B-C
one_baseline,v4-io,B-C,1.0050032109344038,solver_delay,T4,34,17,40661,100.09957596064136,220.461001514265,128.13832391418612,62.77760131340698,159.3410800094544,62.14678872829319,176.24590192918367,69.43016197260661,93.34676075255858,44.61823190840525,78.93866475158937,2.225459032872874,87.35955014809907,,,,,,,,one_baseline_scale,B-C
one_baseline,v4-io,B-D,0.9678374650605372,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,108.50178122767086,202.45331978486672,122.26606223390893,63.06058004655404,140.50996075130226,68.52035137377482,172.99172969926707,73.22871421241078,100.07568988627214,19.980699981224404,48.73075041068854,2.1581247264896426,80.05613200052507,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.4053177806516,202.2310454404464,122.30284506171655,63.10539227533996,140.50964168565883,68.44587793771822,173.2006780126442,73.35131164583376,100.03691649942648,19.98247682490449,48.67755323224973,2.1574142378515515,80.03513906261202,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,107.11637308877982,200.81657933508103,120.9355930540734,63.33771832940749,138.71572267362785,68.42417996323445,171.51571084211702,78.83845111193173,98.18720976799584,20.143653139062224,47.29406876642219,2.2585589738100538,80.92207691480822,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,108.23082207922069,198.63141286614467,120.93512822378273,63.66021952687083,137.40803070020445,68.81088447994938,172.73459122117367,72.9182415462485,101.8800412383962,20.67802500411977,43.45969469988312,2.3144835472317347,79.95661845553612,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,solver_delay,T1,34,17,40661,189.14519601481413,339.0994862132302,216.4937636605624,112.20231857611913,240.3328211918856,113.5427879235861,300.63806827795656,73.02457327432239,113.83040285481044,145.82133906398417,200.5891538899212,5.1780783220290125,136.49372786190327,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,solver_delay,T2,34,17,40661,189.13385347387376,338.8176441815252,216.0789766824618,112.22434967904915,240.33817136505925,113.44312886231336,298.03766347284693,72.69687429000587,114.608262232702,145.76925894941286,200.60470825877897,5.139249232259942,136.46783335991398,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,solver_delay,T3,34,17,40661,191.07904831659596,353.14359592318783,223.4976835797964,125.17242637616536,252.8563752200644,115.655406425048,290.4720203660088,73.92895920111854,132.72172842739496,133.43947726574817,204.91614995247772,5.691326332806311,141.31181969354975,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-D,0.9678374650605372,solver_delay,T4,34,17,40661,180.6982014640073,348.11773296824566,204.95136079867177,103.08605776903477,233.80181233395896,112.98882461053267,286.41971630620264,72.9855481028549,121.01326237847124,121.1492972887272,170.92491683076824,4.966867062035422,136.14238064673896,,,,,,,,one_baseline_scale,B-D
one_baseline,v4-io,B-E,0.9690014905363435,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,108.53053403861632,202.7583623994948,122.48078618680331,63.06245428166756,140.3466431764696,67.80492434069009,172.74342416730903,73.69260358963749,99.93567849399514,20.46688839769305,49.34976456610503,2.151471116161241,79.8723494909824,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.2768649329212,202.3211156563517,122.42345129287084,63.06374997478082,140.30516240633963,67.87787542831941,172.63620564395632,73.81376334336969,99.90324825758496,20.470060317426515,49.29528831001852,2.15095816471614,79.85398395083001,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,106.82500272986564,200.0754186002477,120.91594977416288,63.00085336805186,138.51492601044674,68.1340303694958,170.8386974972023,78.92097153569571,98.35191594152003,20.079267018946723,47.80212484475572,2.23539725373288,80.4184774358329,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,107.531703495586,198.7257322945395,120.97252203098702,63.44464427189524,138.0957003487007,68.44241838362163,171.9555837509196,73.40797131483643,101.57689872243095,20.275922740236386,43.991131806977,2.30897975496797,79.93991682771863,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,solver_delay,T1,34,17,40661,185.29702585401355,334.08198249968444,213.1153339404206,109.7585429313062,238.16236741448503,110.67182478475527,293.9812282788108,71.46333137875814,111.80067132213604,143.11649473171934,197.01763857335985,5.021331254361272,134.75861421647946,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,solver_delay,T2,34,17,40661,185.3426221316226,333.90004952986374,212.7101925879648,109.70601977276026,238.0414932023253,110.45845712843308,292.5804733005151,71.60557972598863,112.86288491663102,143.24096478152853,197.03041109981865,5.013364480006281,134.65817785873887,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,solver_delay,T3,34,17,40661,187.61572307499688,346.7450978453578,219.3881721346152,122.33078939798722,248.909368902654,113.08405309635864,286.7501598704528,75.29783574582822,130.36121993183664,129.82959202650977,201.4272493760145,5.637902586072235,139.2596679859818,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-E,0.9690014905363435,solver_delay,T4,34,17,40661,177.1480654598668,344.21143708108445,201.93309717937217,101.19196824024934,231.9198856309156,109.51644044095414,281.64586149347167,72.77177975203863,120.27178616625731,117.95144225152978,168.1701163300166,4.909188526114667,134.69409036788988,,,,,,,,one_baseline_scale,B-E
one_baseline,v4-io,B-F,0.9076808840320412,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,125.67374979675265,225.02607706428265,142.43229374127736,71.95023587780521,157.31308234087064,75.6910952291192,202.84199749313325,74.73779920241086,113.69153595473504,20.565619758755787,72.67246582362297,4.384366630932215,100.4396336635084,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,125.1302046582976,225.14649312709517,142.1736053979043,71.96562471049666,157.29590195825875,75.34281814999221,203.09721128193192,74.75019526442897,113.87557459468336,20.64678090363799,72.67328181502053,4.373913174638067,100.29711081139072,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,136.60464911087007,226.08488991776352,148.34051618965333,75.04064338722425,166.29138248152378,83.24954682522855,198.8125535638334,75.55423475723282,117.2134047923586,22.302867252824825,74.57109715110731,4.365653669521373,101.44525669986815,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,123.39553623325509,225.55740639986195,140.28418466155273,70.21497382168451,158.23193549754382,74.95550617888392,200.06120191249056,74.30213654605511,116.2813329024193,18.73248324885216,74.62775718198596,4.282914910443744,100.33263482349658,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,solver_delay,T1,34,17,40661,400.6642782183426,617.9048522996618,422.4933326644591,195.9551683976928,378.8104277326875,337.55306443925457,530.8020632268885,111.52425030374796,269.0276368817227,323.6782849262996,382.4976654371728,8.503715218498098,231.71947902495228,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,solver_delay,T2,34,17,40661,400.855964871804,617.4329339951687,422.2569316414277,195.29483242106545,379.2334740644758,337.45779713314005,530.2881153446324,112.13911677624048,270.96825799236234,323.4311413544761,382.3919514392221,8.505881795608598,231.699020597736,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,solver_delay,T3,34,17,40661,456.2057380423293,732.5666334780922,496.6486936900244,180.7751648479745,396.3158394461327,396.2215186287801,680.1104639450411,214.55796599529637,489.9408914420729,185.6443223446264,294.0828473949735,6.706635460737012,264.1737181877842,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-F,0.9076808840320412,solver_delay,T4,34,17,40661,374.2867721367148,585.281931765991,401.7979785445248,163.4661676642107,343.7014904170303,305.7337652851137,522.9796774012136,118.1763882942463,194.91433020777808,250.1742886160386,303.6937624546407,10.273517587966936,231.75050609017728,,,,,,,,one_baseline_scale,B-F
one_baseline,v4-io,B-G,0.9516950508391648,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,110.3474999365171,204.97376263052277,126.45442635599404,65.00015249844634,142.46398946649236,70.77253863857294,176.61411056552163,73.13896571168226,104.15179795788032,20.971811643334263,44.389858817654144,2.592608227060014,82.66621011653264,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,110.4973198222078,204.58238381268356,126.3869332498406,65.08382973836169,142.05638587256527,70.79947247088188,176.80088825404903,73.08306998741065,104.1621025811374,20.985583809548245,44.34438235774677,2.581270208621957,82.71208863733781,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,110.09304545173237,203.58919773417813,125.9859711960637,64.06569011641463,140.91686902887628,73.43870485642665,178.0519686160997,77.1388667010994,100.76984568269334,17.60548980390959,43.906728529990325,2.6089095404133764,83.17097147323005,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,111.67559723043324,203.81975844022628,127.3223085641182,64.00718494533032,141.97242723450046,70.64423632964053,176.53141049032092,71.75251471477756,106.07198458227263,16.38002115858845,42.38861871847324,2.48458699400812,82.73202834541158,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,solver_delay,T1,34,17,40661,242.77896955085737,414.27533265809,268.6223776628016,138.9172233526761,277.4474885715534,173.0448466884929,370.5122992535906,81.2016227879404,140.8093950046744,193.43356844047932,256.3554719274256,6.070014336599165,162.14867457074814,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,solver_delay,T2,34,17,40661,242.4423230318408,413.9383181113554,268.202285927162,138.98246073309173,277.4459088031719,173.0858451444417,370.4422950239288,81.00499053426697,140.12580912297094,193.21863137295048,256.34898545879537,6.0966349036159215,162.14867462573807,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,solver_delay,T3,34,17,40661,248.36309772539212,461.7125930527256,293.7094601299042,146.4030877037255,308.27440682686483,170.3479918228228,370.7977815367549,99.12217298618653,184.99841699138747,174.433725827523,221.857190995803,5.142393339939751,174.71938236608537,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-G,0.9516950508391648,solver_delay,T4,34,17,40661,229.0767073124005,403.2493964488072,250.016532000491,123.68007378387205,255.7605714538517,162.43316623867003,353.11512153055014,79.5793447344479,131.1030534943464,161.67041417706207,208.91803189991373,6.049732021731562,159.97055520171955,,,,,,,,one_baseline_scale,B-G
one_baseline,v4-io,B-H,0.967812949063536,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,108.47733563335838,202.42693476999523,122.27018421629712,63.064864116178654,140.53089275571756,68.54443010933392,173.00557117843232,73.21901402656566,100.07864642828588,19.97038560852656,48.71776851489496,2.158272020078684,80.05561355812866,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.38656472043886,202.2009679973501,122.30699590416803,63.08927336527181,140.53057379656303,68.45764538880965,173.23155804007186,73.34164918301558,100.03804182874848,19.97216889409674,48.664612311116905,2.157563884547849,80.03101296308067,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,107.1232655633641,200.83150754325123,120.93620378875306,63.323748703308254,138.70365065834218,68.42975357814646,171.5133642250263,78.83672854143364,98.18361564327122,20.145015231672687,47.283442658815495,2.2590574227746627,80.9280239140395,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,108.248853399462,198.6275123122089,120.9362408589854,63.668528054563936,137.41197214699145,68.82781032492471,172.7464366294106,72.90784253221744,101.88622281820882,20.680933682563563,43.44854703828686,2.314605749618633,79.9502980445726,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,solver_delay,T1,34,17,40661,189.23776297748748,339.16442798625366,216.5559960857609,112.25926801779111,240.39340031874923,113.5374799413604,300.75227303055897,73.04755794471409,113.86885976866314,145.8762978218843,200.664678778407,5.180529658258547,136.5258853595842,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,solver_delay,T2,34,17,40661,189.22226681704888,338.80108207037654,216.1409977089882,112.27562682733424,240.39747474195343,113.4542352978525,298.1443041901693,72.71948477758598,114.64516527825788,145.82314460326126,200.68029596908335,5.141685882839506,136.51945091684354,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,solver_delay,T3,34,17,40661,191.17722997913543,353.96061461798377,223.57957512330464,125.07776343049916,252.91938748985436,115.77882030229644,291.8577813378315,73.95031894670039,132.77119545899893,133.51526740626127,204.93897452645743,5.692416374683677,141.3711312054326,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,B-H,0.967812949063536,solver_delay,T4,34,17,40661,180.7783600990233,348.1998855670518,205.0151255523468,103.07552945943132,233.87134334540696,113.03125964908612,286.5175121763659,72.99018002725049,121.0289065259389,121.21669726861694,170.98261528439863,4.968065722608625,136.17486019115802,,,,,,,,one_baseline_scale,B-H
one_baseline,v4-io,C-D,0.9572675673196068,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.80253119906456,204.85443475042092,124.54536138050464,64.24092716606344,140.93269745422316,70.62989644967172,176.5687976574929,72.9489543517318,102.60756227744012,22.313883356162364,43.26869375193972,2.450873062537401,81.8886069094354,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.90662014450508,204.53535122668305,124.4692726027319,64.05635915835313,141.0207429434002,70.62958542212141,176.77157228642045,72.90177842915514,102.6127042618353,22.346469009787995,43.27817829305976,2.445811263772881,81.89932119822583,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.5761710880108,203.67687369184856,125.9347229312871,63.255864481494434,140.01979681350306,72.38320030255142,176.10886760046316,77.93667800216365,98.98241083130434,18.648817370044128,43.7842000330792,2.5226738154000814,82.3876392195645,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,110.56118564623404,201.00085494064365,126.2132730437184,63.84230977340839,139.99643279129606,69.76900258099687,176.89660516221568,71.3724892040764,105.0091534585458,18.60373867460564,41.7601844998732,2.4777227244179167,81.70614140281256,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,solver_delay,T1,34,17,40661,223.8275691523232,387.7661838364781,251.0243084016247,130.0424173161859,264.17714919837726,150.3827252897014,341.5843127848156,77.1751871331857,127.65885519303828,174.6067097907177,236.0470411053153,5.854790199237352,152.43472335383038,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,solver_delay,T2,34,17,40661,223.7914881283383,387.0656793646291,250.3168394990111,130.3422911257518,263.84378077370457,150.57202412634132,341.91003164415235,77.2717056911373,127.83386293901025,174.43743476242958,236.1903170893861,5.845773675138774,152.46117925864107,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,solver_delay,T3,34,17,40661,227.8915372711292,418.7636366018306,271.1977656398607,138.89472872500335,295.90370909854096,145.2874641171972,340.11267708170817,88.53892228550748,172.87175091675354,162.11392784122037,227.4470153204268,4.814116738316059,161.37262292861678,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-D,0.9572675673196068,solver_delay,T4,34,17,40661,212.51231178377367,384.38252742994166,233.1046359296868,116.35289167762356,248.8851885096443,145.5744501906059,332.0698600454612,77.2449156433369,127.65585676616034,147.20868073785195,194.36834767442545,5.640549585747343,150.8610986661193,,,,,,,,one_baseline_scale,C-D
one_baseline,v4-io,C-E,0.9719152927024262,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,107.9138147793735,204.20674472033423,122.05933293100244,63.10233199001768,140.79524562725024,67.52592686221976,171.91559130422786,74.87793409470163,99.60261024574214,21.67175583954787,50.61732682307274,2.135837549440371,79.51811742070677,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,107.7767605612636,204.1472502048676,122.00540774996438,63.10233199001772,140.76722079802147,67.60719063255982,172.10319388854634,74.99040072317678,99.5685432543494,21.67782698540344,50.52764099164661,2.1358448717642746,79.56169896032473,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,106.30495900602116,202.275677206708,120.96515226577728,63.20208285847057,139.24549290466643,67.23598266619814,171.520512872153,79.1341027315536,98.19624194470704,19.926047555553964,49.12110750214833,2.180433768090978,80.07203669227006,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,106.87187743050674,199.5618835860228,120.9013500520626,63.4956982020908,138.34883976781117,67.55600829441656,172.60645647043708,74.2817769897752,100.8037480134388,19.339660439335688,45.27732567601576,2.2948691286498475,79.69920376056939,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,solver_delay,T1,34,17,40661,175.8065705949565,322.413221945935,203.95571314785943,103.61403378896163,230.6552526752385,101.30486359563665,279.56422772164507,69.25733929834836,107.13925189377062,136.42211705946357,188.0418737826413,4.716030630129209,130.58246986556748,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,solver_delay,T2,34,17,40661,175.74163132068506,323.0349981003788,203.59964252005693,103.22553394385513,230.2719981928355,101.6696834451387,279.37683658554414,68.94308872146374,107.58292406742028,136.36197321830969,188.0627393674324,4.73715066688755,130.41793167100587,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,solver_delay,T3,34,17,40661,178.35400937098075,338.25638832268,210.008168121821,115.9372016973881,242.4952366876008,105.4785250648776,274.0243608913692,73.87532485135222,124.4107653079003,122.60342016898085,190.7292837578644,5.713220959350032,134.07435238085992,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-E,0.9719152927024262,solver_delay,T4,34,17,40661,167.5466652901202,335.2555237518055,194.51579084914263,96.94172250972257,226.65292578064515,100.05441696801056,271.72221907576363,72.2121973977003,118.34683504454476,110.00588360543912,161.14755475086125,4.723942549105817,130.56312483972954,,,,,,,,one_baseline_scale,C-E
one_baseline,v4-io,C-F,0.9853213635918744,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,104.4186333062068,203.14126094075664,121.71007243158373,63.54697599393236,147.2164666841632,67.00475225482839,171.80235627553975,75.34882654681164,98.47744492705056,26.10098258442855,58.75455634585176,2.174059031256266,78.65164857951264,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,104.34761832298258,203.0699195360992,121.63997112296366,63.41284095890786,145.56562608926345,67.06440951221407,170.54160099113938,75.28300236078759,98.43888211357618,26.29840347499569,58.72542217461621,2.1730738546707,78.64736760274883,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,104.1459289234763,201.8348880785283,120.28980024785923,62.56483376182352,144.19233555504837,66.74285002566032,170.8646146356503,78.62998301552315,100.42421565107487,23.58336007635768,55.11203055821444,2.3791491071292663,78.92275157843498,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,105.50912049092594,203.41823588594207,122.44634265872506,63.18005405204271,141.45201713286775,65.83581615659722,170.9272161828664,76.19607613875374,99.9391324758136,22.148751693820856,51.26858274024549,2.2476033426843234,78.52428642708674,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,solver_delay,T1,34,17,40661,133.20847948738893,277.60494873896687,162.18374757251075,83.25981675389228,202.70085498657403,76.51180212196991,223.1703053122856,66.90520413875686,95.43549585370842,103.74998230692988,148.2703211131346,3.4758163033520977,112.21642712999022,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,solver_delay,T2,34,17,40661,133.30629392451613,277.6996686933814,161.82724197095726,83.27648004162455,202.8616370603822,76.39094485216503,222.6776139923601,66.79897842947213,95.56425951093372,103.8150108333888,148.21581348099588,3.4434800304818216,112.20839146889026,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,solver_delay,T3,34,17,40661,139.05448012515592,286.87445579992186,170.98103989448725,85.99131265769174,207.91890057228613,79.33016185473338,230.40028352697396,71.33203046513196,101.14518068751268,93.24016973450892,151.739476332002,4.128768074454602,114.10666217869746,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-F,0.9853213635918744,solver_delay,T4,34,17,40661,131.29236175746635,283.26567882168746,164.76384375014507,81.32549114369826,197.29747032811812,74.84804393344038,218.77672410523465,70.08140581057437,107.36125812539834,77.9685361792178,127.2801791307394,3.590240529486115,111.87703450972128,,,,,,,,one_baseline_scale,C-F
one_baseline,v4-io,C-G,0.9357334275424442,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,113.93237522074364,207.51287214435595,131.40504076145805,65.47867999970097,148.6834671928195,71.22295807349629,185.0927311134413,73.53126877069478,107.7908052179192,19.42903782986096,47.91761900551766,2.8378082604094605,87.03255066289847,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,114.13431519996384,207.2838053373668,131.38471865532497,65.54133812924648,148.71453105471852,70.99738416704146,184.29810552142027,73.57883772225264,107.8144562817668,19.357104730159023,47.88991390259773,2.842126589261488,87.03797930495205,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,117.2193536989241,206.44564071750025,130.5504165191966,67.65431291043474,150.42200730675503,76.2592138022037,181.95904689023672,74.05548993201637,106.81309909266884,19.05049607723754,48.07012971614207,3.088085230824591,87.41759182988244,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,113.73506628506492,207.86092567510727,132.06520262652938,65.19575538012086,149.13831535035985,69.62861151783274,185.7574621735083,73.40530864887342,110.5298127874526,19.9060228426803,48.88694655165422,2.803347813436205,87.19988767994468,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,solver_delay,T1,34,17,40661,298.7225363893076,488.9270905476672,315.3043759489829,161.24605973057112,316.2558775580394,237.047584802692,425.5067663085979,87.86673059784381,166.87689119821496,243.54720910975809,309.00469043641533,7.007472881762416,187.27249202887893,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,solver_delay,T2,34,17,40661,298.52385188094,488.5644523785274,314.489116530949,161.57561097073798,316.0024862447932,237.03300903282243,429.0706348962085,87.82551837732252,168.08058443930204,243.2505482468648,308.93273346582026,7.042807905924367,187.17336437197315,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,solver_delay,T3,34,17,40661,320.8537948386153,569.8228845150019,366.074494771363,167.28680531164105,339.4135341573209,249.8575464316256,512.3497894666572,125.54908147392746,302.28495330707455,176.4247327247988,242.7577885425352,5.937182750704844,205.23506432893777,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-G,0.9357334275424442,solver_delay,T4,34,17,40661,280.0142039248956,460.3528814570285,300.36085241061744,144.5972399956858,287.5753429260218,214.2472990799818,405.1304665561228,86.07209462979574,148.30030918536988,197.423522419209,251.274866620002,7.532864035326815,184.9834647294365,,,,,,,,one_baseline_scale,C-G
one_baseline,v4-io,C-H,0.9489250895348478,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,110.98865404643578,205.19953136810085,126.74463201662032,65.35378957897848,142.3963762204695,70.4253283239,176.68603102336354,73.26749407359935,104.95231342429392,19.710247324386582,44.410003936841335,2.530024164315692,83.50546054949446,,,,,,,,one_baseline_scale,C-H
one_baseline,v4-io,C-H,0.9489250895348478,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,111.2280239510528,205.14111748109,126.76934564893348,65.3101101091982,142.0474725951345,70.14099331454383,176.44986308577023,73.20920558074927,104.96816660925374,19.719925350968,44.36664676394604,2.5278348498433134,83.49593900740032,,,,,,,,one_baseline_scale,C-H
one_baseline,v4-io,C-H,0.9489250895348478,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,111.2366782887372,202.5374441525977,125.9445245299404,64.59982161942389,141.105590565157,73.03732391915901,177.27649966820542,76.02632709420676,101.57123438767228,16.970608657499298,42.913565697893006,2.713281287945032,83.78271267007975,,,,,,,,one_baseline_scale,C-H
one_baseline,v4-io,C-H,0.9489250895348478,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,112.30866944110537,203.7174846516915,127.73606549162557,64.06571846895221,142.17538675563966,70.34534593952571,177.54348947439823,72.19787125720508,106.73561249074488,17.104343857253014,43.69418976276395,2.5478321562024258,83.38222364933785,,,,,,,,one_baseline_scale,C-H
