case_id,layout_name,ID,frame_index,d_tag_mm,residual_rms_mm,anchors_input
production_v4io_joint,production_v4io,ID03,960,67.93731956626922,102.04086555750031,8
production_v4io_joint,production_v4io,ID03,980,-2.715371108583441,121.28105467977049,8
production_v4io_joint,production_v4io,ID03,1000,21.518897047575642,151.86980853638497,8
production_v4io_joint,production_v4io,ID03,1020,26.877908925879595,122.27126732295407,8
production_v4io_joint,production_v4io,ID03,1040,34.11181455403844,127.63036204620765,8
production_v4io_joint,production_v4io,ID03,1060,8.70532776518844,128.06127965285282,8
production_v4io_joint,production_v4io,ID03,1080,6.774805139276712,142.83162291731355,8
production_v4io_joint,production_v4io,ID03,1100,-16.600122850614206,125.50242960264133,8
production_v4io_joint,production_v4io,ID03,1120,44.87223252378475,137.1345894391218,8
production_v4io_joint,production_v4io,ID03,1140,23.913690242820447,144.51545765908085,8
production_v4io_joint,production_v4io,ID03,1160,25.19990436600287,128.56470725165798,8
production_v4io_joint,production_v4io,ID03,1180,29.69852851658103,126.4226481297534,8
production_v4io_joint,production_v4io,ID03,1200,200.9368493783791,188.4279403845103,8
production_v4io_joint,production_v4io,ID04,0,65.84310364662865,83.11884322360257,8
production_v4io_joint,production_v4io,ID04,20,51.3156134926289,89.71074298976414,8
production_v4io_joint,production_v4io,ID04,40,17.787048854507102,78.19273729811849,8
production_v4io_joint,production_v4io,ID04,60,62.644089809134165,89.86572573029329,8
production_v4io_joint,production_v4io,ID04,80,56.29861064236287,62.51930628035807,8
production_v4io_joint,production_v4io,ID04,100,58.610911058343085,72.82719106786699,8
production_v4io_joint,production_v4io,ID04,120,51.85885039308143,78.80136707616538,8
production_v4io_joint,production_v4io,ID04,140,29.11326376904244,76.54397782306152,8
production_v4io_joint,production_v4io,ID04,160,58.911609684467116,77.40741233810378,8
production_v4io_joint,production_v4io,ID04,180,34.61627207662581,71.65185406711424,8
production_v4io_joint,production_v4io,ID04,200,50.759801298190716,60.046708980919895,8
production_v4io_joint,production_v4io,ID04,220,32.58610433779193,98.42175739670587,8
production_v4io_joint,production_v4io,ID04,240,36.68602583380271,66.33293157227418,8
production_v4io_joint,production_v4io,ID04,260,60.613442757851224,58.23533751803803,8
production_v4io_joint,production_v4io,ID04,280,72.73718169926155,111.26618496597283,8
production_v4io_joint,production_v4io,ID04,300,39.483629667372206,83.03110652702308,8
production_v4io_joint,production_v4io,ID04,320,50.94135887373864,69.57311282935432,8
production_v4io_joint,production_v4io,ID04,340,63.62401231728869,81.70110642907156,8
production_v4io_joint,production_v4io,ID04,360,69.4658382130389,66.42408529066776,8
production_v4io_joint,production_v4io,ID04,380,43.98479813099686,63.89744765462005,8
production_v4io_joint,production_v4io,ID04,400,43.58638764680843,91.56528489353735,8
production_v4io_joint,production_v4io,ID04,420,32.33249359208312,60.20144197398379,8
production_v4io_joint,production_v4io,ID04,440,24.5761780525273,58.592162012617,8
production_v4io_joint,production_v4io,ID04,460,50.47635578011398,80.46628372823031,8
production_v4io_joint,production_v4io,ID04,480,32.46711729702926,74.4940013758977,8
production_v4io_joint,production_v4io,ID04,500,59.18524316030612,227.02456355832382,8
production_v4io_joint,production_v4io,ID04,520,36.56410454564835,90.57626063597966,8
production_v4io_joint,production_v4io,ID04,540,66.5387849125278,74.72775294409121,8
production_v4io_joint,production_v4io,ID04,560,40.96966324086489,45.04492624167815,7
production_v4io_joint,production_v4io,ID04,580,52.48569825535483,68.64640416515697,8
production_v4io_joint,production_v4io,ID04,600,34.08183668935478,88.11853428767839,8
production_v4io_joint,production_v4io,ID04,620,64.4136008531388,85.91830337295022,8
production_v4io_joint,production_v4io,ID04,640,42.48586877974986,75.48645806218265,8
production_v4io_joint,production_v4io,ID04,660,62.42861372843148,71.69638840555639,8
production_v4io_joint,production_v4io,ID04,680,47.64417352150305,75.67515563350011,8
production_v4io_joint,production_v4io,ID04,700,27.2201574170349,83.56405405338512,8
production_v4io_joint,production_v4io,ID04,720,45.167687447980704,75.83511224593629,8
production_v4io_joint,production_v4io,ID04,740,41.822687165390775,124.16333393121573,8
production_v4io_joint,production_v4io,ID04,760,56.822982707462444,78.11580063099794,8
production_v4io_joint,production_v4io,ID04,780,63.48540269253181,100.70825891536893,8
production_v4io_joint,production_v4io,ID04,800,52.55526782186314,113.62645686691354,8
production_v4io_joint,production_v4io,ID04,820,47.857004733412865,68.31163512024611,8
production_v4io_joint,production_v4io,ID04,840,57.84838040735829,71.14107565774918,8
production_v4io_joint,production_v4io,ID04,860,31.964735400073994,68.87615316457955,7
production_v4io_joint,production_v4io,ID04,880,64.04704105628916,81.04705727836718,8
production_v4io_joint,production_v4io,ID04,900,50.3790036163274,89.03811427788742,8
production_v4io_joint,production_v4io,ID04,920,94.30089649681946,105.86956346785215,8
production_v4io_joint,production_v4io,ID04,940,63.90002306516323,87.16725853665572,8
production_v4io_joint,production_v4io,ID04,960,44.39559925347026,65.44111083870965,8
production_v4io_joint,production_v4io,ID04,980,50.464443490397024,93.25823268594242,8
production_v4io_joint,production_v4io,ID04,1000,46.51462486449952,71.22686194819603,8
production_v4io_joint,production_v4io,ID04,1020,81.15183064795707,64.5609082883408,8
production_v4io_joint,production_v4io,ID04,1040,46.06335199074306,73.26211165287872,8
production_v4io_joint,production_v4io,ID04,1060,36.33238068097039,60.991501842890656,8
production_v4io_joint,production_v4io,ID04,1080,19.061270732338247,87.13855663051858,8
production_v4io_joint,production_v4io,ID04,1100,56.89617169612518,101.28765721998947,7
