experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,rank,R
X_A0_L3_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L3/I1+I3+I7.,34,17,40661,1876.6108254842666,7746.007154860486,9531.471077840177,4421.484173978545,40661,1174.719010946694,6026.044816177652,7823.30499503568,3403.413941602954,40661,694.2699820991166,4465.869370076879,6573.359347890475,2822.462726564405,1907.5568981930055,8514.617526817936,3873.2735971497427,6187.150618632748,3791.6577748512714,4197.312162183551,3995.7382380028785,901.8657415974735,3081.2337413426335,512.2211872126117,921.1669197218667,9494.867643245405,6964.571089183429,79.20144428482752,nan,nan,nan,nan,nan,17,5952.158553234606,2840.4070789715515,10776.292355113756,A0,,,T11,imu_only,1801.7190509845807,8282.815388822459,4280.218189130581,5872.0791993275925,3021.5015745771143,IMU_ONLY_DRIFTS_AS_EXPECTED,10594.800890514824,L3,I1+I3+I7,,
X_A0_L3_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L3/I1+I2+I3+I8.,34,17,40661,1499.0939982549123,6798.762868824241,8572.679870323613,3797.5297993638446,40661,1183.3149053237364,5465.902271178505,7006.289624069472,3171.1628003349288,40661,435.3116029306756,3222.9865977767436,5072.523628734051,2089.248446410415,1503.4477553975594,7097.5393112630845,3272.1595904899114,5660.839354754907,2383.3628378993308,3791.963212582166,3778.8803888753628,665.271083530445,2570.9257795800436,474.3011552438037,907.1553819450571,8169.864065100148,6372.116456500033,68.14856726209216,nan,nan,nan,nan,nan,17,6057.931219202671,1944.1158854457963,12846.605619736114,A0,,,T11,imu_only,1397.6099081891346,6865.7371732676065,3656.2638145158803,5977.851865295657,2511.1936128145244,IMU_ONLY_DRIFTS_AS_EXPECTED,9513.60125757153,L3,I1+I2+I3+I8,,
X_A0_L4_I0_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I0.,34,17,40661,27290.028850578714,111222.0890580839,137838.95441097495,62943.38066968286,40661,20268.73889741421,97056.4589379444,123512.9560017007,54371.61922722916,40661,9320.672680847269,54891.188322207396,74810.00755736395,31711.136730458133,32801.15594920134,118544.92096132411,58331.3256073921,98856.51122845255,44112.00983181498,381423.96669358807,381309.8398516218,11661.326953872735,367019.6732452634,479.3670815390346,892.8950925966165,132317.1952252359,109521.24456669606,1103.1564360183945,nan,nan,nan,nan,nan,17,1060133.042541928,373397.57027454284,2471776.328493865,A0,,,T11,imu_only,32695.318101992914,118313.11882332864,62802.114684834894,1060052.963188021,366959.9410784979,IMU_ONLY_DRIFTS_AS_EXPECTED,999894.8446876458,L4,I0,,
X_A0_L4_I1_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I1.,34,17,40661,13393.616031680927,56158.71062373311,69117.42235064208,31644.5846131024,40661,10241.171344556396,48161.64668204199,60784.04723269233,26749.52570245683,40661,3696.5087468237875,26683.750649309593,34947.25759992645,16906.88055288138,14892.938475151579,61161.63495589124,29166.44878418174,50343.07687174382,24923.049361042176,122883.07026993323,122837.05650551745,6322.280940695815,122311.837339267,541.9893773565148,1061.3530573202297,68293.54217820227,56660.429984382106,569.603166688661,nan,nan,nan,nan,nan,17,231125.48840271658,146055.36352237425,440076.9472361615,A0,,,T11,imu_only,14787.100627943155,60929.83281789576,31503.318628254437,231045.40904880958,122252.10517250148,IMU_ONLY_DRIFTS_AS_EXPECTED,259243.27126124862,L4,I1,,
X_A0_L4_I3_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I3.,34,17,40661,7808.991830480591,30639.245586934016,36896.49896127756,17524.843758234514,40661,6166.697052360921,25106.807144772578,32796.28793638316,14793.614924096739,40661,2049.843309595437,16597.937667770715,22302.79104115258,9395.16398090387,7897.175925077018,32338.2298178215,15901.180581859431,25717.613006440683,16311.028517525843,27999.088271458306,27566.138116720995,3584.544781367613,24876.846722848153,591.6410366629086,1100.3620838477582,35827.14541411048,28878.346855868404,298.6984010091852,nan,nan,nan,nan,nan,17,55791.78489900486,15615.48779379301,107387.33548659869,A0,,,T11,imu_only,7791.338077868593,32106.42767982602,17383.57777338655,55711.705545097844,24817.114556082633,IMU_ONLY_DRIFTS_AS_EXPECTED,70708.22915204201,L4,I3,,
X_A0_L4_I4_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I4.,34,17,40661,8372.546358410318,37053.42681990564,45913.73650726786,20773.252665842032,40661,5871.901084609826,31332.24805638706,39791.52429159426,17911.914475443074,40661,2632.2370773736234,17844.79785460301,24973.4661711566,10520.995492030494,9992.155428296464,38639.143989784694,18819.493685772737,31774.591721430697,13279.673947247562,49815.96188508646,49713.88878242933,3655.9681695117615,46419.91222367202,497.16142293526,857.1109307253048,43529.92248721429,35614.87116717993,371.1213497806642,nan,nan,nan,nan,nan,17,132519.2385660886,74587.06555397752,236102.41697162885,A0,,,T11,imu_only,9886.31758108804,38407.34185178921,20631.98668099407,132439.1592121816,46360.1800569065,IMU_ONLY_DRIFTS_AS_EXPECTED,139489.27893281914,L4,I4,,
X_A0_L4_I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I7.,34,17,40661,12963.536747311751,51426.37332605511,64388.147398694375,29678.29294413674,40661,9490.712058948935,42306.29856340391,53397.09198044193,24029.463399026128,40661,4342.963499705016,26216.018471981697,39286.35239696155,17417.97809255886,14688.695566389357,53057.46950120029,25869.48944260979,43663.02695373806,20690.10679962445,86752.1359427958,84973.5213963637,6106.574119265347,82195.73507708407,497.25347076610825,867.0172864748631,59122.2447911825,49036.868050073484,492.77066162825565,nan,nan,nan,nan,nan,17,259129.8100880548,80830.94000319872,479579.914303773,A0,,,T11,imu_only,14582.857719180933,52825.66736320481,29537.026959288778,259049.7307341478,82136.00291031855,IMU_ONLY_DRIFTS_AS_EXPECTED,255747.54449198983,L4,I7,,
X_A0_L4_I8_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I8.,34,17,40661,9665.431362379582,40388.74185019699,50839.823142039604,23733.1684164297,40661,7235.400844317998,33039.49830436177,42277.63808368979,19218.469588995893,40661,3089.8878456107664,23283.61815417657,32763.80392334542,13925.290292825359,11459.49134200076,41024.58873865229,20572.34512853544,34825.83338851465,18823.04224662192,61126.51192634646,60312.875913890166,4812.656733189722,59871.523509537146,526.7252695861524,1005.1446539279472,45658.859041156335,38416.84168027772,380.71807352836026,nan,nan,nan,nan,nan,17,138890.4974051389,83285.17149470231,248579.8272776175,A0,,,T11,imu_only,11353.653494792336,40792.78660065681,23591.902431581737,138810.4180512319,59811.79134277163,IMU_ONLY_DRIFTS_AS_EXPECTED,152977.20733889486,L4,I8,,
X_A0_L4_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I1+I3+I7.,34,17,40661,4999.204747781945,20363.192586135276,25884.567538226263,11727.212422764425,40661,3523.646572455282,16880.156096352668,22351.666356376732,9774.942001959638,40661,1555.1832508267444,10603.670853056208,14918.30873198117,6479.044687835202,5566.951995356121,21361.212354803356,10304.440134827419,14200.51989230785,9311.824805526921,15318.33274940255,15225.375010230618,1958.9987017326569,9038.614383890248,476.763065435386,898.961128799891,24038.04359898558,16438.729708171,200.48047854040792,nan,nan,nan,nan,nan,17,42623.260544072786,29951.486176801038,80278.77020152303,A0,,,T11,imu_only,5461.114148147696,21129.41021680788,11585.946437916462,42543.18119016577,8978.882217124728,IMU_ONLY_DRIFTS_AS_EXPECTED,47398.96589233337,L4,I1+I3+I7,,
X_A0_L4_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L4/I1+I2+I3+I8.,34,17,40661,4749.554537233213,18167.039716369476,23102.308960015365,10686.217513233307,40661,3302.594654844051,14180.96202462201,18448.979844857975,8265.448319443523,40661,1731.041518632599,11616.81393370243,15153.10572047318,6773.301175847893,5292.661522401055,18915.67097206774,9470.62637124636,14537.59177018415,11091.846888162132,16390.697292508637,15867.161504326124,2641.547354193791,11611.761019971109,510.8573630354368,914.2226305516896,20796.65694303761,16269.974799593128,173.45894859534997,nan,nan,nan,nan,nan,17,25313.467533712887,15196.967109973735,49072.75690449046,A0,,,T11,imu_only,5186.82367519263,18683.868834072262,10544.951528385343,25233.388179805872,11552.02885320559,IMU_ONLY_DRIFTS_AS_EXPECTED,35438.45414620934,L4,I1+I2+I3+I8,,
X_A0_L5_I0_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I0.,34,17,40661,5031.307684646835,19054.74095262323,23968.485033120785,10933.638287013306,40661,3155.1533560678595,15297.225447731791,20596.915699755362,8922.763551417222,40661,2152.145383265117,10700.49240499761,13782.881907459012,6318.918957918638,5721.548627852888,18960.874362977964,9476.275785071603,14058.65490812304,10748.750846926436,14486.218504527906,13387.940464559746,2755.0731716882447,10359.058298838503,536.4334939668117,1050.5552670731036,21329.879298734548,15857.826796008729,177.82160776931036,nan,nan,nan,nan,nan,17,33499.32795240454,13072.208402257555,64835.75830713584,A0,,,T11,imu_only,5615.710780644463,18729.072224982487,10792.372302165342,33419.24859849753,10299.326132072983,IMU_ONLY_DRIFTS_AS_EXPECTED,40986.9133709976,L5,I0,,
X_A0_L5_I1_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I1.,34,17,40661,2004.9067819190193,8854.687874696503,11360.519551285564,5058.242704408658,40661,1409.2910136156136,7089.2760524548485,9837.54754365035,4303.585392597986,40661,771.7832495227551,4671.458215336241,6208.27642795758,2658.0015096535685,2278.5919608661543,9184.172622910139,4357.889529073269,6155.267092990187,4234.298616688823,5705.255135215199,5670.509441739559,1080.0832360246904,4013.272335472197,484.879321309726,994.4679456555116,10251.808420708272,6817.324305720156,85.47843031268616,nan,nan,nan,nan,nan,17,7135.547357400796,2342.697412625668,15075.122722657434,A0,,,T11,imu_only,2172.7541136577292,8952.370484914662,4916.976719560694,7055.468003493782,3953.540168706678,IMU_ONLY_DRIFTS_AS_EXPECTED,12494.571696801357,L5,I1,,
X_A0_L5_I3_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I3.,34,17,40661,1380.8624582094221,6347.641237281935,8160.723645824364,3672.733128037635,40661,1187.2821111720377,5439.22678605176,6996.801811439976,3233.4561902562136,40661,319.1750732539274,2678.8221816104433,4022.970373783875,1741.7605161097442,1694.434587587844,6615.701338195251,3173.0999943669904,5790.452952856338,2204.370152157446,3238.0594865859302,2922.819309610436,449.9331125231563,1942.6321763889905,518.9371558166694,967.002954483351,7421.104628278045,6405.062794954392,61.87064517598824,nan,nan,nan,nan,nan,17,6330.035024220651,2629.1384129562357,9674.921075899598,A0,,,T11,imu_only,1588.596740379419,6383.899200199773,3531.467143189671,6249.955670313638,1882.900009623471,IMU_ONLY_DRIFTS_AS_EXPECTED,9412.270661105133,L5,I3,,
X_A0_L5_I4_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I4.,34,17,40661,1743.9346043336202,7238.815491629697,9140.4234759356,4172.594409806628,40661,1353.1514090015776,6039.037458678508,8376.496605423743,3682.6995580373014,40661,626.9916939618006,3290.782004497999,4389.426069647705,1961.700301774303,1883.6422240235493,7600.803707374929,3628.130424357345,5463.045122309772,3337.2456548793325,3776.469445061455,3717.8846016346433,775.258237008434,2203.2855164516413,505.57029245234924,941.8745530776813,8449.307423339658,6151.885044519007,72.99164362685224,nan,nan,nan,nan,nan,17,6608.733634289328,3747.6051549188787,12809.455120933602,A0,,,T11,imu_only,1777.8043768151244,7369.001569379451,4031.328424958664,6528.654280382314,2143.5533496861217,IMU_ONLY_DRIFTS_AS_EXPECTED,10271.679823833123,L5,I4,,
X_A0_L5_I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I7.,34,17,40661,2160.955305518817,9241.801199052168,11519.914484068724,5160.255953673277,40661,1542.388224812402,6710.076485510834,9170.950429765471,4036.8184498829773,40661,1016.0477687605587,5470.579917501375,7464.34723412755,3214.395481284917,2556.5421189553535,10475.187030535988,5045.290940096838,6386.203522501366,4986.930075119866,4639.983985155701,4460.8126455792135,1276.0990766221066,2747.0185708546437,520.3021391018564,976.9657792025264,11708.035203246705,7298.398056623377,97.60942368934344,nan,nan,nan,nan,nan,17,8798.597475900702,2961.4997251381674,13955.02659751088,A0,,,T11,imu_only,2450.7042717469285,10243.384892540511,5018.989968825313,8718.518121993688,2687.2864040891245,IMU_ONLY_DRIFTS_AS_EXPECTED,13755.385098200763,L5,I7,,
X_A0_L5_I8_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I8.,34,17,40661,1587.308603005436,6780.118722123167,9276.1456501846,4153.629451354207,40661,987.259712693749,5236.463237778595,6630.975398440985,3145.507281666347,40661,720.1078568697294,4098.875805443618,5994.784897856043,2712.641067325539,1786.0348704960506,6251.893619254454,3068.442585417931,5255.859007912879,3123.627675479689,3952.7909679531003,3395.66280231297,886.813300536528,2115.763354276099,550.6969416899918,1051.2311497938617,7038.15103657418,5860.524303153924,58.67889059872327,nan,nan,nan,nan,nan,17,2875.5834521151874,1357.7563154621444,5986.759385307621,A0,,,T11,imu_only,1680.1970232876258,6020.091481258976,4012.3634665062427,2795.504098208173,2056.03118751058,IMU_ONLY_DRIFTS_AS_EXPECTED,7044.987730853791,L5,I8,,
X_A0_L5_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I1+I3+I7.,34,17,40661,1143.5771758079704,5051.6028501172,6237.337866665006,2892.0929445522224,40661,770.6475184663311,4471.99091657057,5567.888980517913,2484.54253706945,40661,466.09228690633336,2620.5201173172145,3358.321526526047,1480.2871280333568,1246.4103201856724,5496.359048727947,2544.309562151667,4811.471791269014,2579.1650835354467,2771.150284491132,2599.0500461757465,627.9938515410988,1586.7197401216213,536.3979444786021,1066.4531986386908,6268.324653222957,5393.232187881967,53.01533218653379,nan,nan,nan,nan,nan,17,1277.9388600897933,850.326749963979,2247.9128610657763,A0,,,T11,imu_only,1140.5724729772476,5264.556910732469,2750.826959704258,1197.8595061827791,1526.9875733561018,IMU_ONLY_DRIFTS_AS_EXPECTED,4858.05305936412,L5,I1+I3+I7,,
X_A0_L5_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L5/I1+I2+I3+I8.,34,17,40661,987.0945592173241,3863.4176679280977,4906.137439034821,2218.3285213744543,40661,672.4629530063767,2927.7616422852348,3835.405439276793,1722.2339423818546,40661,398.74162008647033,2301.8508031918295,3025.1952743781285,1398.174408452403,1130.3589995459163,3996.2023136024654,1909.041859185878,2839.2728838753183,2321.843633853522,1789.5718429693848,1716.3540539878559,599.2411799434697,1033.3328571261445,418.04381696081083,816.2377888461601,4568.95125576266,3181.9020133163585,38.103578022758256,nan,nan,nan,nan,nan,17,1631.9072077282528,713.5256452547442,2941.6908191844154,A0,,,T11,imu_only,1024.5211523374915,3764.400175606988,2077.06253652649,1551.8278538212387,973.6006903606251,IMU_ONLY_DRIFTS_AS_EXPECTED,4188.031283279628,L5,I1+I2+I3+I8,,
X_A0_L7_I0_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I0.,34,17,40661,68486.57432950879,272111.917174929,326537.7269298434,151350.7788376394,40661,52588.05322728254,228249.38070306438,285751.6876309811,127310.06565677402,40661,20812.541331754466,140185.76945366056,191988.31535427723,81848.67401019957,81442.4251486537,296022.06262229435,146526.34624544406,252550.84012523515,113993.31928519963,1476175.203623816,1475642.3654602761,29925.154174387273,1475817.1306387996,714.765403778976,1313.84693673141,328554.39694961114,279801.4925926686,2740.167419149807,nan,nan,nan,nan,nan,17,1842548.415526486,1687323.9481742005,3206779.9592506974,A0,,,T11,imu_only,81336.58730144527,295790.26048429887,151209.51285279143,1842468.336172579,1475757.3984720341,IMU_ONLY_DRIFTS_AS_EXPECTED,2212742.6032543965,L7,I0,,
X_A0_L7_I1_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I1.,34,17,40661,30159.797792022473,129968.78679635303,165501.3159075959,74533.13204467736,40661,25779.193096330597,111186.33122510405,147203.1263187885,65024.70829411266,40661,9682.003235961203,62647.239078639715,83928.92566247046,36427.66920425829,35850.36319196106,130340.14089296851,64469.43100755282,108165.82862391754,45682.12371660098,434670.142030503,434331.9988947433,14562.53975913486,433409.6234236114,594.3130638043051,1104.9283930738638,144769.26714015257,120429.40056784451,1207.0690222936846,nan,nan,nan,nan,nan,17,776673.3364812783,391525.706803357,1525383.334484232,A0,,,T11,imu_only,35744.52534475264,130108.33875497304,74391.8660598294,776593.2571273713,433349.8912568459,IMU_ONLY_DRIFTS_AS_EXPECTED,841845.5597532005,L7,I1,,
X_A0_L7_I3_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I3.,34,17,40661,16233.93272075679,69525.74832062892,85496.11490253215,39057.88553821631,40661,11803.461205088286,59490.86756201586,77420.13826595304,33466.33114623057,40661,4849.789795801026,33277.18700720048,46001.44840452796,20137.60418538523,18652.954333371425,74086.37720624523,35443.63158331737,59133.13436159399,27423.087973875277,118476.45969774763,117760.07923772877,5475.068548417834,113426.26515721403,771.482846159669,1307.1904654901446,83773.69226777667,66644.15951237336,698.4255215187763,nan,nan,nan,nan,nan,17,234525.98393786227,129392.7974901407,482585.1994134897,A0,,,T11,imu_only,18547.116486163,73854.57506824976,38916.61955336834,234445.90458395527,113366.53299044851,IMU_ONLY_DRIFTS_AS_EXPECTED,265464.5076906679,L7,I3,,
X_A0_L7_I4_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I4.,34,17,40661,24326.963929365367,98158.01361366082,123476.95468033527,56857.02578069025,40661,17831.251492817675,75175.19423751789,92838.340252737,43062.00736640585,40661,9248.722046625018,61229.31815914821,85526.66387024029,37126.606392204565,26636.3395363666,104210.36108410166,50853.10598096078,81598.12940320825,57046.38371899009,200778.25443622022,198896.39705033175,14065.379285635758,199010.06163108198,590.1544049744759,1137.3647585205376,116623.2131314581,91769.29005498474,972.5091115667697,nan,nan,nan,nan,nan,17,300685.15463232785,204203.88642850055,496721.5219929826,A0,,,T11,imu_only,26530.501689158173,103978.55894610619,56715.759795842285,300605.0752784208,198950.32946431646,IMU_ONLY_DRIFTS_AS_EXPECTED,373094.60497397266,L7,I4,,
X_A0_L7_I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I7.,34,17,40661,29524.040804374796,118827.65935938321,147356.04366528004,67117.23261594494,40661,22580.97343599531,104295.62961917584,131932.86712637017,58529.45957557161,40661,10201.19185854855,55912.131671645904,73818.7141092951,32848.52014649052,31880.8064653365,137028.37502224464,66396.71362247589,108830.81672641411,51342.31009765154,258022.51724518917,257625.09774960537,14487.9547828877,253598.82144453813,680.749109172416,1246.4355261469254,151938.08353035845,120048.65705072408,1266.83228109844,nan,nan,nan,nan,nan,17,675367.6029100104,325822.199385338,1279884.5608081615,A0,,,T11,imu_only,31774.968618128074,136796.57288424915,66975.96663109698,675287.5235561033,253539.0892777726,IMU_ONLY_DRIFTS_AS_EXPECTED,679397.4704823984,L7,I7,,
X_A0_L7_I8_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I8.,34,17,40661,22053.146099649457,89175.86628017976,111133.74677677358,51384.19770929035,40661,14044.452311401996,76628.42591467206,97532.16535953339,44303.45710336867,40661,9367.706160406757,43622.28416592453,58475.38265997338,26029.58822028138,24495.41661064605,95816.83606477513,48067.41652906629,78784.31264576671,40649.62952170045,203082.23862289888,202656.35546599148,11835.338156302205,199550.45508951152,637.7303777636728,1220.9590901685528,105730.72252127522,88470.51956960227,881.8716285183806,nan,nan,nan,nan,nan,17,595567.4427571675,278751.2586520758,1063614.32882986,A0,,,T11,imu_only,24389.578763437625,95585.03392677965,51242.93172444238,595487.3634032605,199490.722922746,IMU_ONLY_DRIFTS_AS_EXPECTED,574703.7467080903,L7,I8,,
X_A0_L7_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 2 IMU-only drift diagnostic L7/I1+I3+I7.,34,17,40661,13992.404805247765,51934.31871941568,63563.73642579491,30084.73384454579,40661,9357.02698344635,40375.81169378791,51677.94028939867,23280.156533812587,40661,5550.2313349454025,32242.273540930153,43809.69482992294,19055.852703522396,14893.049231214693,55032.91005067577,27345.20374478282,40530.2440258781,26323.629750799017,76304.12110185927,76104.76856838117,9055.98776171032,74580.15817930376,520.9666793651556,961.0210289133109,61510.969152037884,45487.97245636459,515.517602363473,nan,nan,nan,nan,nan,17,154330.46062784718,93272.17137756813,308713.0731693744,A0,,,T11,imu_only,14787.211384006268,54801.10791268029,29943.467859697826,154250.38127394018,74520.42601253824,IMU_ONLY_DRIFTS_AS_EXPECTED,179475.9692780961,L7,I1+I3+I7,,
