peer_name,sweep,host_elapsed_s,x_mm,y_mm,z_mm,used_anchors
BSCCF4,11260,54.885875,1787.219936588021,1855.9471671006324,1374.2842263579278,7
BSCCF4,11261,54.968489,1673.5386662549847,1850.970121156072,1549.3547445977151,8
BSCCF4,11262,55.066147,1594.3523938811943,1961.5340020861165,1688.6169752010778,8
BSCCF4,11263,55.171114,1406.0851041010335,2150.1816199235786,1736.757858125272,8
BSCCF4,11264,55.298559,1083.7937403230496,2443.4409026387284,707.8505557080348,8
BSCCF4,11265,55.381127,1280.4899827354566,2193.0801170795867,373.5857969543552,8
BSCCF4,11266,55.47856,1217.3011707383869,2226.902132630822,486.85172753817835,8
BSCCF4,11267,55.656851,1084.7664978680018,2237.5315334149223,927.3483138698114,8
BSCCF4,11268,55.688416,1206.2816810391018,2336.887033268804,851.2649706420865,8
BSCCF4,11269,55.812921,1131.5969579138023,2405.862784215094,1540.150501819062,8
BSCCF4,11270,55.891124,1328.3124835681604,2601.3383854377144,1353.9818243289317,7
BSCCF4,11271,55.966134,886.7391960409683,2635.4330706452693,1538.7892789359576,7
BSCCF4,11272,56.070967,977.4960093249584,2520.7890398237037,1587.110187021562,8
BSCCF4,11273,56.17598,947.720879543518,2603.6613674198866,1520.2396601592632,8
BSCCF4,11274,56.280829,863.1542872656491,2681.2924629943836,1670.5880329581905,8
BSCCF4,11275,56.38231,820.4055545632788,2654.6554162787756,1612.869036350567,8
BSCCF4,11276,56.460747,744.7486043514158,2694.467372104597,1527.3370241147804,8
BSCCF4,11277,56.63937,661.1497888776879,2607.919402187812,1322.3246039977046,8
BSCCF4,11278,56.663444,499.1374223333453,2542.5225581481677,1290.3491366289898,8
BSCCF4,11279,56.817857,492.90646629305314,2478.2121342895707,1251.493995085416,8
BSCCF4,11280,56.896161,441.6730235883784,2431.954026300742,1235.750427285378,7
BSCCF4,11281,57.022488,425.9565633509477,2336.204868047228,1280.403950501458,8
BSCCF4,11282,57.098506,405.2804471156918,2293.463044006396,1392.1075846950794,8
BSCCF4,11283,57.180988,339.9127688993555,2402.049161282416,1359.0730976084906,8
BSCCF4,11284,57.405977,463.035405544217,2436.853881600453,1447.6285876516195,8
BSCCF4,11285,57.456341,591.0815064995975,2406.5780039641113,1765.6347654853212,8
BSCCF4,11286,57.488528,595.7859486454555,2584.7118415202076,1306.6909788615408,8
BSCCF4,11287,57.637284,578.7844842432316,2635.9075369240277,1316.5734878523365,8
BSCCF4,11288,57.668449,629.9400800257132,2657.648025940563,1363.0319074821095,8
BSCCF4,11289,57.89975,620.693709012665,2692.4228167218184,1125.4823025406072,8
BSCCF4,11290,57.903183,650.8762590321032,2871.2385771077375,1201.467221993495,7
BSCCF4,11291,57.975826,726.6997892723684,2997.78530600556,1167.0269352631021,7
BSCCF4,11292,58.080863,1058.5913259727026,3155.166911688423,1013.0473866902423,8
BSCCF4,11293,58.178523,1300.2160975133563,3423.2913402377367,1156.4081490587296,8
BSCCF4,11294,58.260941,1102.6514268953667,3532.903569350216,1551.6322898423546,8
BSCCF4,11295,58.388532,987.6046901424224,3524.879368866022,1477.1761088385733,8
BSCCF4,11296,58.463416,990.1069929925239,3505.7701210104324,1322.4602649554058,8
BSCCF4,11297,58.7475,1054.8398836339038,3356.2426336797125,1153.4464934585558,8
BSCCF4,11298,58.81905,1150.984234288754,3353.8627174956164,927.5309460662054,8
BSCCF4,11299,58.894656,948.4547253529696,3266.498426868069,1309.3365656027254,8
BSCCF4,11300,58.900065,1001.5010252635484,3163.8380396359507,1480.8088726343985,8
BSCCF4,11301,59.025409,911.7448986512272,3127.3838154600485,1350.8984240432453,8
BSCCF4,11302,59.055794,777.5726086546049,3139.9761174662563,1290.570742859068,7
BSCCF4,11303,59.160856,625.9739110108625,3180.722054024898,1479.5148127937464,8
BSCCF4,11304,59.288255,648.4549811965469,3162.5494143433716,969.6888627425147,8
BSCCF4,11305,59.363158,999.9105591800859,3161.7885048878043,330.9931673393329,8
BSCCF4,11306,59.520866,733.2989684713217,3108.662237067212,1257.7503276638743,8
BSCCF4,11307,59.704102,773.8269795557557,3166.6049775219203,1163.5519782913639,7
BSCCF4,11308,59.72284,848.6858562723689,3218.8352590721306,914.9975951033073,8
BSCCF4,11309,59.825424,971.9690887107205,3259.6145717312165,858.1747869480897,8
BSCCF4,11310,59.925936,893.352285491558,3309.0209013183567,911.0981866986854,8
BSCCF4,11311,59.97915,902.9630986164227,3556.993451722485,984.072860914097,8
BSCCF4,11312,60.060903,1173.5416181705843,3731.414957704165,1039.9471177587766,8
BSCCF4,11313,60.188371,1086.256941914203,3971.023334949647,1222.3095919126854,8
BSCCF4,11314,60.263311,977.459369665776,4040.3689817438003,1363.6193626290842,7
BSCCF4,11315,60.368249,953.2804128616868,3991.237646068216,1238.5205652948657,8
BSCCF4,11316,60.465901,895.0716507636826,3869.651979121019,1200.664100418406,8
BSCCF4,11317,60.696145,834.0979840064232,3765.166451420325,1200.7904937271014,7
BSCCF4,11318,60.724633,940.5433420656616,3710.891169761181,1270.2413336910681,8
BSCCF4,11319,60.822785,969.4544191915169,3708.6267178572057,1402.3291235776946,8
BSCCF4,11320,60.905638,924.181998761243,3684.798954085509,1401.0828580921052,8
BSCCF4,11321,60.960536,888.0729778035288,3794.5785832674983,1365.81840978137,7
BSCCF4,11322,61.110777,879.8392901459014,3817.621515283592,1266.2560254632476,8
BSCCF4,11323,61.181582,936.9746175793033,3879.247380054262,1199.4555080595082,8
BSCCF4,11324,61.291049,929.1558082901112,3800.477921089904,1207.2999306745219,8
BSCCF4,11325,61.365901,996.7699967947225,3853.3726141326315,1075.9224936180628,8
BSCCF4,11326,61.546802,1126.185937860799,3903.531150347583,1311.0080100848595,8
BSCCF4,11327,61.705518,1311.4798801050601,3967.631910654733,939.0490896384763,7
BSCCF4,11328,61.724928,1369.0393227654529,4093.71239930956,982.7797710089432,8
BSCCF4,11329,61.805187,1465.8866885840505,4234.266018891692,870.2455727231822,8
BSCCF4,11330,61.883217,1787.4802317842875,4267.741409242145,483.8732524238128,8
BSCCF4,11331,61.988228,2102.082888758691,4373.639308301235,410.2191518757359,8
BSCCF4,11332,62.063314,2098.6503222991437,4238.836185198545,600.0829429811906,8
BSCCF4,11333,62.168302,2339.124194871286,4043.1663033384243,1128.0961387217453,8
BSCCF4,11334,62.265904,2445.8803159948716,3990.7370471650706,1311.3500712866312,8
BSCCF4,11335,62.370813,2413.173952685197,4012.7560039644895,1375.417534321633,8
BSCCF4,11336,62.498257,2246.0961480643496,4130.152397112352,1373.9282854809903,7
BSCCF4,11337,62.624635,2375.630295065875,4065.6617424515985,1267.1527139963664,8
BSCCF4,11338,62.708203,2403.6099485328377,4029.0849909555795,1290.5565207032214,8
BSCCF4,11339,62.802794,2423.2290270445155,3955.5904168150964,1319.0696914498458,8
BSCCF4,11340,62.888266,2467.3228024823115,3780.920570565863,1416.2702041017455,8
BSCCF4,11341,62.963266,2521.6016022382814,3586.3602020454896,1614.6950406455035,7
BSCCF4,11342,63.068089,2681.0778252347404,3501.177024683568,1524.9406675905561,7
BSCCF4,11343,63.165756,2636.3281314631067,3338.1915456942725,1375.2251972385247,7
BSCCF4,11344,63.270783,2688.401589232066,3245.860228795256,1355.5932368938998,8
BSCCF4,11345,63.375832,2653.344273325783,3024.3854432376143,987.3434762711471,8
BSCCF4,11346,63.480771,2378.868631879595,2959.206533472364,551.031417209922,8
BSCCF4,11347,63.637456,2257.7215272532,2814.8445396465454,505.0165370970885,7
BSCCF4,11348,63.660548,2201.4450878490775,2693.5403766991826,320.8568157076735,8
BSCCF4,11349,63.80873,2264.0190748240498,2665.5649515221116,236.04403798038314,8
BSCCF4,11350,63.88569,1988.8550841221931,2635.7949058434274,323.26279587416263,7
BSCCF4,11351,63.968179,1848.8552055283556,2500.0226330940845,823.6849431373835,8
BSCCF4,11352,64.065749,1643.7039970489116,2398.9771110735546,939.2835541434524,7
BSCCF4,11353,64.170782,1639.1550291922445,2369.7418778076135,1293.562261149888,7
BSCCF4,11354,64.298203,1720.7582183627758,2391.0103305314287,1505.0199250157757,8
BSCCF4,11355,64.380672,1880.7505723764743,2335.118218373788,2047.4073456753235,8
BSCCF4,11356,64.478297,1633.4276087186504,2249.6132289320435,1905.580449836305,8
BSCCF4,11357,64.659381,1670.514823422682,2257.3055325154874,1936.3159834409112,8
BSCCF4,11358,64.684547,1826.686574050415,2286.276358212379,1832.3503835734928,8
BSCCF4,11359,64.812663,2032.5147907753321,2239.571364521894,1970.7751262831157,8
BSCCF4,11360,64.86797,2099.993169250788,2264.879319847803,1906.942705843489,7
BSCCF4,11361,64.965714,1978.2165976342128,2247.6197131179874,2081.5569420235647,7
BSCCF4,11362,65.070844,2047.7657610889669,2171.775897099643,1949.6684276581154,8
BSCCF4,11363,65.175612,2090.333916330532,2111.3036391435735,1945.0885954472328,7
BSCCF4,11364,65.28078,2066.944841307562,2047.6211575044947,1817.4465006287974,8
BSCCF4,11365,65.378134,2192.805634983805,1890.6572498465307,1658.785472240817,8
BSCCF4,11366,65.460594,1976.232354569166,1833.4290059098387,1442.7846726728953,8
BSCCF4,11367,65.639109,1738.9508926018466,1916.6802211609051,931.6684412078041,8
BSCCF4,11368,65.673241,1584.5581437063115,1939.040165511407,1156.1834077326837,7
BSCCF4,11369,65.817033,1318.584082391246,1915.895872339121,1487.7344537678687,7
BSCCF4,11370,65.895553,1180.8055193597447,1649.959656181304,806.372951016228,8
BSCCF4,11371,65.970778,1170.1012208253283,1655.0372563554513,1268.317994707918,8
BSCCF4,11372,66.098124,1222.8668103351224,1622.4400618042785,1445.36792964793,8
BSCCF4,11373,66.180591,1214.3839249539365,1552.4103349990996,1521.1698427116035,8
BSCCF4,11374,66.278202,1204.8060123942346,1612.7567482805932,1705.4876890381902,8
BSCCF4,11375,66.360563,1406.6049893174588,1610.5797966203634,1644.3340925377356,8
BSCCF4,11376,66.458215,1432.050744835554,1599.5832112012238,1748.0067782922138,7
BSCCF4,11377,66.637007,1485.8768779200334,1513.0762609943874,1766.5765038082518,8
BSCCF4,11378,66.668097,1409.611784525316,1314.777362944807,1686.66583078418,8
BSCCF4,11379,66.844998,1327.0045550524176,1286.367751097268,1503.4353673257528,8
BSCCF4,11380,66.90061,1626.2569808400995,1267.1487580148125,1505.8136089525356,8
BSCCF4,11381,66.975571,1786.468502060015,1345.923588955713,1529.482296086333,8
BSCCF4,11382,67.080497,1766.7193733329486,1403.0842542153812,1378.1487420129788,6
BSCCF4,11383,67.178136,1667.0102315233112,1404.1953180422631,1283.1154416442039,7
BSCCF4,11384,67.26053,1619.5832128391935,1412.783397900302,838.1453386884884,8
BSCCF4,11385,67.358084,1234.7369273976904,1344.9269334582234,1043.696714528047,7
BSCCF4,11386,67.462734,1008.1832626191779,1274.1078709118874,1145.6400517060229,7
BSCCF4,11387,67.618964,806.9334261694951,1122.1263644081062,1137.4964812265875,8
BSCCF4,11388,67.66564,628.8293808422305,1056.4563269732716,1247.4923814225858,7
BSCCF4,11389,67.841429,666.6429154972808,1015.5579217163408,1226.2555513483223,8
BSCCF4,11390,67.898142,738.8981284126545,996.6422354658065,1129.5743437470137,8
BSCCF4,11391,67.980506,709.2606927297468,914.981057556061,1007.3414678777827,7
BSCCF4,11392,68.078119,797.2187094384806,983.2484466648896,1098.6609681504378,8
BSCCF4,11393,68.259687,1009.8201095058424,903.5886451536535,1459.553955952355,8
BSCCF4,11394,68.337923,1120.660103442111,852.9997059648504,1525.8719828939415,7
BSCCF4,11395,68.381498,1257.2715512317982,889.6899282567897,1546.1800079635532,7
BSCCF4,11396,68.468078,1261.5555095724292,929.7480651582875,1461.3749779555496,8
BSCCF4,11397,68.646653,1316.2693626538826,843.6027570364851,1456.055047155607,8
BSCCF4,11398,68.700568,1295.8430429933637,707.9521939863512,1556.715148016177,8
BSCCF4,11399,68.795053,1358.9263829193765,762.1645817572348,1517.88359995157,8
BSCCF4,11400,68.880432,1302.157660901056,621.5921694469298,1494.0004668954475,7
BSCCF4,11401,68.978241,1131.7553602977446,661.1771860132211,1592.7004169652814,7
BSCCF4,11402,69.060552,1100.2301575543268,696.0459073147938,1243.1551141491377,8
BSCCF4,11403,69.158113,862.947493886311,767.8852557564808,990.4196834554386,7
BSCCF4,11404,69.262961,728.5134941794928,852.2182346396846,987.9796837174457,7
BSCCF4,11405,69.367997,686.1853453244362,1092.049161533395,910.1959820492854,7
BSCCF4,11406,69.465535,625.1455352336005,1371.4441526202702,748.1719391121462,7
BSCCF4,11407,69.621412,481.15683933157044,1755.6187554617861,1240.0468188629893,7
BSCCF4,11408,69.698146,471.5401399817976,1806.0992466650775,1507.6131261337637,7
BSCCF4,11409,69.79993,395.67923009971986,1747.2214935383727,1574.4489454771774,8
BSCCF4,11410,69.878265,431.0440552392707,1606.950368135031,1664.621863490936,8
BSCCF4,11411,69.960438,536.6504234084807,1497.835071573922,1660.155021549654,8
BSCCF4,11412,70.058125,552.9256173373583,1467.6015494598469,1752.8595366151385,7
BSCCF4,11413,70.215416,795.2826334925883,1332.0224980646592,1946.3714002258648,8
BSCCF4,11414,70.268019,889.875229847782,1305.0897495703714,1870.8834810842786,7
BSCCF4,11415,70.365611,901.2670206213551,1422.2079703153622,1898.4573960009202,7
BSCCF4,11416,70.470616,787.2003049608014,1467.829267041488,2020.069346188474,8
BSCCF4,11417,70.626522,897.4510581679082,1562.2842712390345,2128.783154666101,8
BSCCF4,11418,70.680586,681.8608894611449,1586.7198055065091,2105.7309667836516,8
BSCCF4,11419,70.812947,582.1757014920242,1657.2336255970476,1997.31598113461,7
BSCCF4,11420,70.882776,597.747181542863,1747.2979214867441,1792.864670196951,8
BSCCF4,11421,70.987962,675.3937254903351,1852.0646526928583,1629.484049892685,7
BSCCF4,11422,71.063052,735.1901740078764,1845.5518663113542,1461.762332163963,8
BSCCF4,11423,71.168061,794.4035352289211,1855.1529595168115,1346.6884965435572,8
BSCCF4,11424,71.265525,830.4028102309844,1947.1580184060579,1017.2400095635525,7
BSCCF4,11425,71.370613,1116.327166006783,2077.938477830311,867.6848697408371,8
BSCCF4,11426,71.498062,1435.9185444099269,2153.280090636236,921.01244539501,8
BSCCF4,11427,71.623865,1672.2653476995656,2268.995501948699,713.4937719655751,7
BSCCF4,11428,71.678033,1562.7174486532974,2291.5246268263754,1431.952490123253,7
BSCCF4,11429,71.85482,1520.1767195586017,2393.2961839022496,1451.4621992225448,8
BSCCF4,11430,71.910353,1521.9515228127427,2376.5396384273354,1448.3615855331295,7
BSCCF4,11431,71.96302,1415.5105931038293,2462.6050401910493,1519.8995372857216,7
BSCCF4,11432,72.068063,1293.0811123346293,2434.047920075344,1259.0528264659313,8
BSCCF4,11433,72.165495,1101.62658300248,2412.8003353230256,1312.3161977735363,7
BSCCF4,11434,72.270433,1137.5400863421196,2402.6595502819623,1478.328567933912,8
BSCCF4,11435,72.375513,1085.5854364686866,2392.1466551562658,1483.5816827750023,8
BSCCF4,11436,72.48049,856.0045880855646,2272.2862719623126,1516.8364445182901,7
BSCCF4,11437,72.629052,802.0091452743608,2150.8029790016194,1562.3156692785574,8
BSCCF4,11438,72.660447,836.8893977885698,2191.7255709151823,1501.9356110583904,8
BSCCF4,11439,72.807476,955.516914004684,2258.2339936696567,1549.3057876920566,7
BSCCF4,11440,72.897488,996.5807968914107,2276.6798010420825,1651.9671159225072,7
BSCCF4,11441,72.967897,965.0228468650537,2365.628697637671,1699.4823308827158,7
BSCCF4,11442,73.065441,1047.9950886023726,2454.9134933943233,1440.4269609771527,7
BSCCF4,11443,73.17046,1277.7344088822822,2655.4705182569505,1288.1503395587492,8
BSCCF4,11444,73.298007,1444.2055033425224,2684.518467578525,740.3409150039704,8
BSCCF4,11445,73.382598,1547.3328604496446,2684.2489565802707,932.0859329904415,7
BSCCF4,11446,73.478066,1862.2121997773281,2491.250185612299,643.4581204776599,8
BSCCF4,11447,73.656675,2347.6027468362954,2532.432452969366,1137.7082472750467,8
BSCCF4,11448,73.684315,2508.207083538486,2576.9936161104365,1121.8649964354386,7
BSCCF4,11449,73.812377,2323.9884866909833,2640.904565859035,1598.8712707057089,8
BSCCF4,11450,73.868211,2438.2761191354875,2781.740103204105,1681.1764654972303,7
BSCCF4,11451,73.96565,2157.2185468850157,2945.6750818511096,1694.819473999134,8
BSCCF4,11452,74.070534,2121.2722404109722,2942.595533532413,1558.0752920903346,8
BSCCF4,11453,74.175367,1960.1773691921724,3099.0119645485347,1550.7581082109305,7
BSCCF4,11454,74.280274,1843.664436303862,3007.587828154283,1407.3163924272305,8
BSCCF4,11455,74.377989,1733.629547702392,3221.524690906466,1631.7007677758938,8
BSCCF4,11456,74.460443,1748.7413862628691,2931.717775574779,1369.0035626175431,8
BSCCF4,11457,74.608808,1435.8646963246442,2992.8262353128803,1706.6795574647263,7
BSCCF4,11458,74.662826,1563.7006603835546,2972.368026521817,1488.8561423149208,7
BSCCF4,11459,74.816815,1480.2189837680608,2971.1553348081666,1493.0439295180431,7
BSCCF4,11460,74.86528,1524.3762651927304,3039.517733305025,1568.45045711818,7
BSCCF4,11461,74.982811,1583.2937656772442,3054.74859061774,1558.962183918719,8
BSCCF4,11462,75.097879,1620.252838405991,3094.2227941101714,1460.4048427571875,8
BSCCF4,11463,75.180307,1832.1284611250853,3046.386861301009,664.764421911297,7
BSCCF4,11464,75.277963,1717.983314987235,2913.020665077469,1338.4888476820593,8
BSCCF4,11465,75.360278,1560.5173661097806,2786.2431184674024,986.055989580417,8
BSCCF4,11466,75.45809,1418.4794353615673,2512.802685541764,607.3712592522307,7
BSCCF4,11467,75.613731,1459.8559855158728,2487.158880920965,552.6215827554516,7
BSCCF4,11468,75.667854,1445.0068138371648,2468.836208737679,1148.6641210574362,7
BSCCF4,11469,75.844589,1521.3391365917669,2390.420357700815,1001.546867506946,7
BSCCF4,11470,75.870163,1852.212512941353,2321.0718077885076,1122.0015476085032,8
BSCCF4,11471,75.975359,1819.970335585713,1923.389578664892,71.22148801563986,8
BSCCF4,11472,76.080391,2030.3291989301003,2256.4988302706583,1248.8615422502342,8
BSCCF4,11473,76.177962,1795.1336393367021,2282.526830107385,686.9059368130595,8
BSCCF4,11474,76.260373,1851.146630287766,2400.754314848927,530.5957901012463,8
BSCCF4,11475,76.409842,1909.9466239834715,2598.331976634905,601.8781901070225,8
BSCCF4,11476,76.46278,1645.7433098295448,2859.034110471681,798.81194365272,8
BSCCF4,11477,76.619398,1549.3832938626595,3123.0929165903476,879.1399886446612,7
BSCCF4,11478,76.665272,1310.8757019625136,3231.097939503112,1319.280131143501,8
BSCCF4,11479,76.81966,1312.574561030797,3104.317890662942,1468.0746809858656,8
BSCCF4,11480,76.926934,1362.7892486973935,2988.5788867207934,1554.6478443697179,8
BSCCF4,11481,76.980403,1374.4608598831462,2867.556615084827,1519.74185124623,8
BSCCF4,11482,77.077904,1414.5819052342981,2708.640115439726,1696.3273141069276,8
BSCCF4,11483,77.160349,1311.8610312301587,2733.016779857121,1480.429711164516,8
BSCCF4,11484,77.287917,1156.634752017446,2787.027360565369,1403.7329230209343,8
BSCCF4,11485,77.362803,1208.6642355619579,2720.9870964164325,1483.05952332276,8
BSCCF4,11486,77.467675,1247.5909392518593,2767.3053018311703,1585.256949748819,8
BSCCF4,11487,77.64631,1465.6177416709677,2689.525006856943,1513.9918208930985,8
BSCCF4,11488,77.670433,1317.1302251426055,2810.5971325264877,1762.6739521239388,7
BSCCF4,11489,77.794896,1406.2335030193913,3033.2165158273183,1770.9996345239,8
BSCCF4,11490,77.880238,1312.69713049358,3146.2399741241616,1710.6251996102046,8
BSCCF4,11491,77.977859,1416.5645442667874,3050.32859839206,1570.9408149753153,8
BSCCF4,11492,78.07418,1312.114243513074,3013.853863140654,1306.1249185083627,8
BSCCF4,11493,78.187663,1365.332008908422,2812.882527546343,1136.8102877884326,8
BSCCF4,11494,78.262752,1342.6757336574763,2790.7132677378863,944.5263363499448,7
BSCCF4,11495,78.367765,1764.6379642896566,2783.907370931125,716.4068031820716,7
BSCCF4,11496,78.465451,1974.0213198740591,2792.001114272726,1245.8207195415744,8
BSCCF4,11497,78.57026,1901.4304079262697,2901.7209651257563,1306.0286043389137,8
BSCCF4,11498,78.72604,1969.910952333258,2859.2310513005136,1339.6176687597842,8
BSCCF4,11499,78.799571,2034.4706526138202,2917.161519717992,997.3599465549968,8
BSCCF4,11500,78.877697,2048.8039753799026,2929.652451094379,1077.7324772655975,8
BSCCF4,11501,78.960254,1881.8890371821692,3061.777565833939,740.6057895542741,8
BSCCF4,11502,79.101209,1568.047148852065,3152.5085061207546,469.31792099604786,8
BSCCF4,11503,79.16269,1337.249471458835,3198.551659087117,725.200031461504,8
BSCCF4,11504,79.267667,1199.54522828012,3341.3224049837304,924.7138011794698,8
BSCCF4,11505,79.417808,1034.2759918359732,3284.978860500013,1315.448985113931,8
BSCCF4,11506,79.470188,1016.8429867683564,3130.461582438265,1471.3345001472612,8
BSCCF4,11507,79.575259,1236.3039633116284,2952.540950423387,1575.0746860840877,8
BSCCF4,11508,79.723765,1402.8258952331037,2821.1290973006226,1520.6829182350948,8
BSCCF4,11509,79.777794,1538.5948562912822,2785.1792833609998,1220.4776837043396,7
BSCCF4,11510,79.902015,1458.180114256441,2816.5986003822018,736.9816247900014,8
BSCCF4,11511,79.957696,1567.1564354454708,2979.2743413332164,743.2221050810547,7
BSCCF4,11512,80.085293,1492.001305813208,3099.309040676957,883.0178163976359,7
BSCCF4,11513,80.167546,1513.6783103355722,3016.2400596376165,1003.1401293689896,8
BSCCF4,11514,80.265278,1528.2699604315658,2940.0136785294667,1393.6621188711679,8
BSCCF4,11515,80.370269,1427.19592395257,2978.5404755523755,1597.0538133304035,8
BSCCF4,11516,80.497621,1469.7437378895877,3054.340044296248,1633.1152483309093,8
BSCCF4,11517,80.580178,1380.807385709562,3140.4239595343083,1965.7161125373646,8
BSCCF4,11518,80.67784,1235.3889915337559,3114.899502522807,1859.2860533266626,8
BSCCF4,11519,80.85617,1209.8419909128093,3098.617170316739,1723.3862210966176,8
BSCCF4,11520,80.906994,1238.724412111555,2972.1256788165874,1409.6989163626413,8
BSCCF4,11521,80.962626,1373.3447407594897,2938.2574732343355,1282.6527346617177,8
BSCCF4,11522,81.068286,1552.070213611024,2942.7774544736453,1241.150769647551,7
BSCCF4,11523,81.18261,1832.3955105829311,2996.8192146753877,734.1231519998279,7
BSCCF4,11524,81.270276,1774.9705154795367,3088.3641416493065,841.2990221594581,8
BSCCF4,11525,81.375225,1865.4283949264463,3099.9662093322195,646.6294647110939,7
BSCCF4,11526,81.480075,2074.531088739053,3196.91524459786,1386.026265908225,8
BSCCF4,11527,81.578962,2106.053910749685,3226.0375076428713,1297.4565100657596,8
BSCCF4,11528,81.660198,1983.6796368451871,3216.0114267961394,532.8553335868575,7
BSCCF4,11529,81.838533,2026.2794685335273,3441.073117730283,1203.639986709382,8
BSCCF4,11530,81.934075,1754.1082868034123,3444.876500135802,872.2206684793446,7
BSCCF4,11531,81.967518,2055.7252726528154,3151.23077054789,804.9774216631388,8
BSCCF4,11532,82.065212,1914.4374956537533,2973.4946610188035,1295.0863814937304,8
BSCCF4,11533,82.170119,1711.7340911537215,2908.849028293914,781.737163827358,8
BSCCF4,11534,82.297615,1715.374447627119,2795.6604196688336,1371.9553939895566,7
BSCCF4,11535,82.380093,1902.4128893069835,2771.499863222432,2016.3476779599314,8
BSCCF4,11536,82.477608,2001.5806018271549,2928.99641358707,1798.0941694455591,8
BSCCF4,11537,82.560077,2116.090254713872,3068.1160916383055,1589.7191412749385,7
BSCCF4,11538,82.687666,2159.8942685813904,3163.7832698262055,1478.440456590739,8
BSCCF4,11539,82.762554,2154.4421146233544,3186.976740841995,1272.2895811465655,8
BSCCF4,11540,82.9449,1929.8701486995562,3139.001955132076,774.5526536980138,7
BSCCF4,11541,82.967547,1865.6212756276225,2923.7735695218353,1445.9505313684208,8
BSCCF4,11542,83.07007,2038.7037718289964,2773.3385974106122,1069.4364868574253,8
BSCCF4,11543,83.175099,2045.5858268206987,2801.9007530705276,1338.075626030067,8
BSCCF4,11544,83.296152,1952.083906324488,2789.3976357377765,1647.5807843782413,8
BSCCF4,11545,83.377617,1733.9727764427694,2722.5358844446005,1842.3664321722576,8
BSCCF4,11546,83.460138,1634.2221954048448,2613.9285461860627,2000.6633889169707,8
BSCCF4,11547,83.587147,1376.3477745435907,2476.0750610969435,2042.2028570408843,7
BSCCF4,11548,83.662624,1716.4376206430045,2422.9816258187625,1758.26203072204,7
BSCCF4,11549,83.76763,1553.7896624683142,2330.5434125499596,1341.072149710155,8
BSCCF4,11550,83.949877,1681.2885038295983,2326.3095748743212,1315.9741902130947,8
BSCCF4,11551,83.973188,1769.326113378579,2367.1300497428324,1289.9990768211733,8
BSCCF4,11552,84.097646,1865.5202696774145,2430.317954962588,1319.2896704750094,8
BSCCF4,11553,84.180059,1767.1448863913756,2518.4961467518983,1317.6829824817792,7
BSCCF4,11554,84.277563,1827.7419500705876,2599.612730260899,774.4468268937042,8
BSCCF4,11555,84.360019,1770.4022733140562,2569.45109730271,750.7598203549583,8
BSCCF4,11556,84.487646,1296.045141868699,2562.170970252703,1549.87428663834,8
BSCCF4,11557,84.563871,1398.7572319643507,2478.9694392816677,1134.2036477989564,8
BSCCF4,11558,84.667601,1418.7343516766148,2372.305653355182,1212.9522059372853,7
BSCCF4,11559,84.765146,1711.5283695215444,2257.744754912874,1378.3739695872473,8
BSCCF4,11560,84.869945,1870.7382757544683,2466.371131486784,1417.4495541972537,7
BSCCF4,11561,85.052527,2017.4178748197276,2776.8175383398657,1382.9795009104296,8
BSCCF4,11562,85.080075,1946.386997230234,3071.99355893897,1282.1837806599574,8
BSCCF4,11563,85.177567,1565.2660829026902,3391.66256049058,1502.8847401236771,8
BSCCF4,11564,85.260013,1349.637288064933,3399.820356521614,1528.7883999497194,7
BSCCF4,11565,85.402032,1172.376880492285,3239.0331403609116,1316.103807525969,8
BSCCF4,11566,85.462442,1080.3564661890232,3182.3365049830327,1629.337959802338,8
BSCCF4,11567,85.568671,944.6999813644709,3211.1519139625548,1572.4465386448855,7
BSCCF4,11568,85.665111,1037.4623311422793,3303.2205256866046,1646.5606733650834,8
BSCCF4,11569,85.770061,1161.2857619727815,3425.5303982994606,1815.1785112129414,8
BSCCF4,11570,85.897426,1141.728636762508,3645.8790007784532,1610.614804065614,8
BSCCF4,11571,86.052899,1096.9691832683884,3726.472433259334,1465.178110262012,8
BSCCF4,11572,86.077567,1219.2081963960013,3762.81741838815,1032.7376015229356,8
BSCCF4,11573,86.182472,1130.5152210732695,3623.8622405800716,899.2365902206702,8
BSCCF4,11574,86.310144,1091.873359437804,3496.1793108848537,927.8030951917847,8
BSCCF4,11575,86.362504,1061.9704778709818,3436.6139318283444,993.0494010962735,7
BSCCF4,11576,86.467484,1225.6474459297262,3326.0355757226616,1249.4717354805484,7
BSCCF4,11577,86.566393,1321.4106503225219,3546.8088636505813,1246.6167856793625,8
BSCCF4,11578,86.669823,1416.876764448081,3660.6093137371618,1325.6236336280356,8
BSCCF4,11579,86.774892,1321.8128729059392,3714.348098399346,1238.6422199686012,8
BSCCF4,11580,86.879846,1366.8486532782701,3709.253063119547,1386.899515946637,8
BSCCF4,11581,87.032111,1210.9966377604524,3694.1028904244367,1302.0741943390692,8
BSCCF4,11582,87.101993,967.8261169388784,3540.4584188471185,661.2139306798495,8
BSCCF4,11583,87.157453,927.0658929051154,3522.708103818278,638.1184890592992,7
BSCCF4,11584,87.26207,945.9668502429957,3667.692389392356,1502.1997471435834,7
BSCCF4,11585,87.367494,866.3239339487982,3543.7541977362107,1423.103695295748,8
BSCCF4,11586,87.480835,784.2084415253216,3460.7368026716194,1572.300684348489,8
