version,solver,solver_family,eval_set,n_positions,facing,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v4-io,T3+F2,external_position_filter,all8,24,ADHE,6,54.46858586154569,141.56704621870045,85.71992463192801
v4-io,T3+F2,external_position_filter,all8,24,BCGF,6,56.57961375147742,259.05708443878865,140.24797939231405
v4-io,T3+F2,external_position_filter,all8,24,CDHG,6,84.49085285389458,162.2007393127088,108.17000178565945
v4-io,T3+F3,external_position_filter,all8,24,ABEF,6,58.90408940739176,118.22003626840247,76.2223644448939
v4-io,T3+F3,external_position_filter,all8,24,ADHE,6,54.740460752358345,142.63102325255426,86.2516783054163
v4-io,T3+F3,external_position_filter,all8,24,BCGF,6,56.39854696898123,259.3757099062707,140.36985140501426
v4-io,T3+F3,external_position_filter,all8,24,CDHG,6,85.58769103141789,163.07088420070232,108.76447071190971
v4-io,T3+F4,external_position_filter,all8,24,ABEF,6,58.364263313830904,118.49746857475249,76.23985690840016
v4-io,T3+F4,external_position_filter,all8,24,ADHE,6,54.140348516782936,141.2012914740855,85.56375471040595
v4-io,T3+F4,external_position_filter,all8,24,BCGF,6,56.405692835107416,260.4171994702446,140.9339164682287
v4-io,T3+F4,external_position_filter,all8,24,CDHG,6,84.49278048289648,161.04574587617182,107.850275353499
v4-io,T3+F5,external_position_filter,all8,24,ABEF,6,57.77388374304516,118.66970026128357,76.18899663993813
v4-io,T3+F5,external_position_filter,all8,24,ADHE,6,54.062885181157235,141.0027425911336,85.41399895334206
v4-io,T3+F5,external_position_filter,all8,24,BCGF,6,56.4525850837431,259.7533301106039,140.59025609019258
v4-io,T3+F5,external_position_filter,all8,24,CDHG,6,84.41974519239817,160.53877364018368,107.50561385181668
v4-io,T4+F0,external_position_filter,all8,24,ABEF,6,67.71109822962046,165.9307659236612,103.04442146284352
v4-io,T4+F0,external_position_filter,all8,24,ADHE,6,75.71937531272907,131.1721208264522,88.07135875913681
v4-io,T4+F0,external_position_filter,all8,24,BCGF,6,57.29193746849069,243.620182169055,133.4456592596265
v4-io,T4+F0,external_position_filter,all8,24,CDHG,6,95.17791708555893,155.3413429526509,106.15584891786115
v4-io,T4+F1,external_position_filter,all8,24,ABEF,6,61.80099125781426,168.07497229245183,103.88170501813113
v4-io,T4+F1,external_position_filter,all8,24,ADHE,6,75.21249178191125,130.54134192631133,88.02467998395257
v4-io,T4+F1,external_position_filter,all8,24,BCGF,6,56.41940699541985,242.40349253097395,132.90297000499882
v4-io,T4+F1,external_position_filter,all8,24,CDHG,6,92.73979999003319,165.12593830555107,110.16408635184317
v4-io,T4+F2,external_position_filter,all8,24,ABEF,6,61.80099125781426,168.07497229245183,103.88170501813113
v4-io,T4+F2,external_position_filter,all8,24,ADHE,6,75.21249178191125,130.54134192631133,88.02467998395257
v4-io,T4+F2,external_position_filter,all8,24,BCGF,6,56.41940699541985,242.40349253097395,132.90297000499882
v4-io,T4+F2,external_position_filter,all8,24,CDHG,6,92.73979999003319,165.12593830555107,110.16408635184317
v4-io,T4+F3,external_position_filter,all8,24,ABEF,6,61.97460461290349,167.32107649444066,103.56581411520868
v4-io,T4+F3,external_position_filter,all8,24,ADHE,6,75.3656781921975,131.06552262207254,88.19443595595826
v4-io,T4+F3,external_position_filter,all8,24,BCGF,6,56.254680641140794,242.9266100643843,133.10995071714365
v4-io,T4+F3,external_position_filter,all8,24,CDHG,6,93.06947763258424,166.4393539674188,110.83888025818919
v4-io,T4+F4,external_position_filter,all8,24,ABEF,6,61.37881161581366,167.59357505687507,103.55981285679944
v4-io,T4+F4,external_position_filter,all8,24,ADHE,6,74.34823565504863,129.76305649968435,87.49879903215441
v4-io,T4+F4,external_position_filter,all8,24,BCGF,6,56.2699236268343,241.6709755105453,132.5269330219153
v4-io,T4+F4,external_position_filter,all8,24,CDHG,6,92.54201146262875,164.62298842583746,109.90436039249086
v4-io,T4+F5,external_position_filter,all8,24,ABEF,6,60.440198364562846,167.51491185893408,103.53141566815914
v4-io,T4+F5,external_position_filter,all8,24,ADHE,6,73.90111291697835,129.49914957204865,87.16741187268427
v4-io,T4+F5,external_position_filter,all8,24,BCGF,6,56.36325222661952,241.408840425267,132.36929517960124
v4-io,T4+F5,external_position_filter,all8,24,CDHG,6,91.79827162309574,165.22919257677603,110.13119341166072
v4-io,T5a,native_range_filter,all8,24,ABEF,6,99.49868038418279,238.6781941699713,143.55641661620632
v4-io,T5a,native_range_filter,all8,24,ADHE,6,129.42483433958802,217.10493509311607,141.70310493715812
v4-io,T5a,native_range_filter,all8,24,BCGF,6,143.17474582302427,235.39940782808412,155.3965423486021
v4-io,T5a,native_range_filter,all8,24,CDHG,6,151.98229321306195,254.1062490855677,168.51870998276175
v4-io,T5b,native_range_filter,all8,24,ABEF,6,74.4122276125558,284.22793297207363,156.67051722921823
v4-io,T5b,native_range_filter,all8,24,ADHE,6,76.91251830761854,131.16859577735897,88.51593747279648
v4-io,T5b,native_range_filter,all8,24,BCGF,6,54.67299734336001,237.0402342860092,130.32976160718775
v4-io,T5b,native_range_filter,all8,24,CDHG,6,76.86935238164298,173.31087264228208,105.14020698102144
v4-io,T5c,native_range_filter,all8,24,ABEF,6,74.4122276125558,284.22793297207363,156.67051722921823
v4-io,T5c,native_range_filter,all8,24,ADHE,6,76.91251830761854,131.16859577735897,88.51593747279648
v4-io,T5c,native_range_filter,all8,24,BCGF,6,54.67299734336001,237.0402342860092,130.32976160718775
v4-io,T5c,native_range_filter,all8,24,CDHG,6,76.86935238164298,173.31087264228208,105.14020698102144
v4-io,T5d,native_range_filter,all8,24,ABEF,6,99.17520352355972,238.344610880187,143.32139775767823
v4-io,T5d,native_range_filter,all8,24,ADHE,6,129.0746909250804,216.75385339847355,141.4311210338585
v4-io,T5d,native_range_filter,all8,24,BCGF,6,142.77159192125998,235.0861573427742,155.13775444389128
v4-io,T5d,native_range_filter,all8,24,CDHG,6,151.7320198410535,253.81867349682733,168.26007356690056
v4-io,T5e,native_range_filter,all8,24,ABEF,6,81.72972076441863,199.90808749422484,121.62934470763035
v4-io,T5e,native_range_filter,all8,24,ADHE,6,66.53540601162055,169.4289691594365,100.9908162809496
v4-io,T5e,native_range_filter,all8,24,BCGF,6,77.98031497890534,163.01661892051192,101.49637186499663
v4-io,T5e,native_range_filter,all8,24,CDHG,6,97.82138952874429,325.143511217512,186.57881315505392
