mount,temporal_region_only,segment_id,point_index,hardware_s,raw_x_m,raw_y_m,raw_z_m,smoothed_x_m,smoothed_y_m,smoothed_z_m
A,horizontal_2,A-horizontal_2-05,18,2618.136658,3.60661605043034,1.0855404169073481,0.7727246721378201,3.6334820685386626,1.1277905691526693,0.829357078567922
A,horizontal_2,A-horizontal_2-06,0,2618.136658,3.60661605043034,1.0855404169073481,0.7727246721378201,3.6334820685386626,1.1277905691526693,0.829357078567922
A,horizontal_2,A-horizontal_2-06,1,2618.256671,3.609096049289489,1.127790058570457,0.8528195009017561,3.6359741951143567,1.1309031610607896,0.8472663212136605
A,horizontal_2,A-horizontal_2-06,2,2618.376694,3.6366434822326377,1.1425805526122275,0.8258529116161654,3.6251414372701056,1.132075127472301,0.8654227870724812
A,horizontal_2,A-horizontal_2-06,3,2618.496681,3.7193113804973073,1.1313595376719616,0.887112359569669,3.5984006998620557,1.1291162908551602,0.8746233373368231
A,horizontal_2,A-horizontal_2-06,4,2618.616695,3.5710491438381604,1.1237420957309237,0.9139419005246674,3.5524550633101972,1.1197552092885052,0.8635176983060353
A,horizontal_2,A-horizontal_2-06,5,2618.736745,3.408480083825871,1.1506845087685822,0.903456488365815,3.4858997431862146,1.103284043048816,0.8247068472869686
A,horizontal_2,A-horizontal_2-06,6,2618.857015,3.487888421194076,1.0099569506353943,0.5696937038617419,3.4011039491234705,1.0827405207296241,0.7625567184981775
A,horizontal_2,A-horizontal_2-06,7,2618.976902,3.343438545288671,1.079068608846561,0.8129404848924557,3.3045011080551085,1.064598405109647,0.6961190844372728
A,horizontal_2,A-horizontal_2-06,8,2619.096707,3.106780374513701,0.9803728029028992,0.6111127846378206,3.2063907393875284,1.0552459691059757,0.6492927902015405
A,horizontal_2,A-horizontal_2-06,9,2619.216697,3.1372158614279666,1.0477508819491466,0.5805203260189357,3.1165479135797858,1.057747997390246,0.6358314166534184
A,horizontal_2,A-horizontal_2-06,10,2619.336679,3.069643900901878,1.138039665566312,0.819814793905006,3.038367677240431,1.0707710809910567,0.6545452348060297
A,horizontal_2,A-horizontal_2-06,11,2619.456707,2.9753469072852665,1.0436978626404452,0.6216563472353184,2.971141283207892,1.0887647648418888,0.6936018894798539
A,horizontal_2,A-horizontal_2-06,12,2619.576714,2.899184975948312,1.3218603848892874,1.278324918994156,2.9161082917836496,1.1045746519053234,0.7380714303531533
A,horizontal_2,A-horizontal_2-06,13,2619.696702,2.8711046563097247,1.1159890718424343,0.7146953092536263,2.876173996725221,1.1137285315033594,0.779005383226687
A,horizontal_2,A-horizontal_2-06,14,2619.816722,2.83947935965828,1.049640137475523,0.8402637762816144,2.8523642735305317,1.1157735903435544,0.8150680582024941
A,horizontal_2,A-horizontal_2-06,15,2619.937018,2.8395204308129403,1.1748333260005446,0.6810131599740491,2.8432788982325823,1.1124877491462344,0.8463222852235369
A,horizontal_2,A-horizontal_2-06,16,2620.056941,2.8495756562133954,1.0988875388756973,0.9107271013325355,2.8468777837745938,1.1063440817666645,0.8708858479774647
A,horizontal_2,A-horizontal_2-06,17,2620.176932,2.92138354152202,1.1758906001664358,1.1537892018966434,2.8620784107896613,1.099656845777464,0.8841656268407598
A,horizontal_2,A-horizontal_2-06,18,2620.296993,2.868710744164271,1.0898883605941099,0.8199833515241307,2.8891072857126767,1.094034233982656,0.8790374078226453
A,horizontal_2,A-horizontal_2-06,19,2620.416706,2.8772799828853586,1.0571390889317478,0.896177011902964,2.9282572252890917,1.0907793758293334,0.8512081036154924
A,horizontal_2,A-horizontal_2-06,20,2620.536703,3.0184418099209904,1.2083431716436142,1.1410447709242098,2.9787557764021546,1.0915242344062832,0.8062397400714235
A,horizontal_2,A-horizontal_2-06,21,2620.656743,3.004622232853974,1.0620608597349117,0.6784889401335592,3.0398342782451926,1.0973920437587537,0.7595870874123691
A,horizontal_2,A-horizontal_2-06,22,2620.776791,3.100457700324441,1.1268327104183609,0.6403815442010268,3.111204565602594,1.1070114045301687,0.7272487626045686
A,horizontal_2,A-horizontal_2-06,23,2620.896692,3.1738413174352265,1.0699284311966173,0.6987417941943473,3.1903369961146395,1.1166116165258124,0.7154976962835689
A,horizontal_2,A-horizontal_2-06,24,2621.017024,3.293993853183321,1.123840588608368,0.9735336099308568,3.270604971364212,1.1229689120127389,0.719759656764981
A,horizontal_2,A-horizontal_2-06,25,2621.136696,3.36241966333368,1.1921474156758567,0.9704492621955597,3.344116887624011,1.1252490762266352,0.7316141389938945
A,horizontal_2,A-horizontal_2-06,26,2621.256711,3.4255818572362555,1.1327183871353321,0.7458975335154456,3.406803332250057,1.1241647625072053,0.7458301068687928
A,horizontal_2,A-horizontal_2-06,27,2621.376728,3.4643997871877095,1.0418789836527376,0.630186404172057,3.4610185509074496,1.1210036004830255,0.7624316694141526
A,horizontal_2,A-horizontal_2-06,28,2621.496720,3.4605215316231193,1.1094325962013527,0.7572364001693394,3.5130145182211803,1.1177855102751986,0.7840017224719944
A,horizontal_2,A-horizontal_2-06,29,2621.616778,3.5445951532909072,1.1314731282896973,0.7937313852424321,3.565962923142911,1.1169778833657515,0.8107802931657456
A,horizontal_2,A-horizontal_2-06,30,2621.736728,3.656340885010578,1.1084931715078097,0.8604059511169297,3.6151936870832406,1.1197505651840909,0.8377143141859069
A,horizontal_2,A-horizontal_2-06,31,2621.856804,3.728928766525017,1.1057622863482712,0.8956125396646551,3.652242015087812,1.1246138912860488,0.8567985616441777
A,horizontal_2,A-horizontal_2-06,32,2621.976732,3.782560920234271,1.2319604794365413,1.0135128988480353,3.671445714450299,1.1283022445304827,0.8613704008684084
A,horizontal_2,A-horizontal_2-07,0,2621.976732,3.782560920234271,1.2319604794365413,1.0135128988480353,3.671445714450299,1.1283022445304827,0.8613704008684084
A,horizontal_2,A-horizontal_2-07,1,2622.097023,3.650308851889534,1.1522312281818576,0.8500408621362852,3.6701426721793187,1.1278973703912312,0.8470875696581797
A,horizontal_2,A-horizontal_2-07,2,2622.216948,3.64889831102644,1.1327695827631619,0.8457037585234242,3.6464015664266975,1.1222960288194646,0.8115077728616751
A,horizontal_2,A-horizontal_2-07,3,2622.336718,3.6848746671544794,1.0894266751510746,0.7754697550184121,3.6006481328874105,1.112922652527069,0.7564453277471748
A,horizontal_2,A-horizontal_2-07,4,2622.456736,3.5009988539085017,1.0939725714567994,0.7407112818619801,3.5387736994002323,1.1038047307444205,0.6920851275938344
A,horizontal_2,A-horizontal_2-07,5,2622.576718,3.2821495286503075,1.1199628003043867,0.5610538085666162,3.4715389860935666,1.1001215129163744,0.638189636720438
A,horizontal_2,A-horizontal_2-07,6,2622.696766,3.240371292436907,1.0948115697799017,0.5796839406824159,3.4099334718063012,1.1058016154831758,0.6177147308992414
A,horizontal_2,A-horizontal_2-07,7,2622.816729,3.7031811907034284,0.916259806744583,0.4415779458403773,3.35835235044001,1.121973510211759,0.6448994549249334
A,horizontal_2,A-horizontal_2-07,8,2622.936716,3.331147360174161,1.1177718531735747,0.7040837744050549,3.3094061044966834,1.1462092760469043,0.7170953417287887
A,horizontal_2,A-horizontal_2-07,9,2623.056735,3.3520775548962325,1.203173673740577,1.0375664023737725,3.248835836471345,1.1721435947335732,0.8148339851942435
A,horizontal_2,A-horizontal_2-07,10,2623.177066,3.186922659150333,1.2009292159295903,0.7840979481950298,3.1694946738973964,1.1915946893987148,0.9085401841347658
A,horizontal_2,A-horizontal_2-07,11,2623.296955,3.0688815298378134,1.3161978533058634,1.3258883539521882,3.0792925329211265,1.1987518782428377,0.9715439429828501
A,horizontal_2,A-horizontal_2-07,12,2623.416971,2.925727512624487,1.1294548794394892,0.9970202692293334,2.9946149304081646,1.1919649425006902,0.9934517936200994
A,horizontal_2,A-horizontal_2-07,13,2623.536836,2.924935979576959,1.3241651800029512,1.2098254079889303,2.9272222721709737,1.1731723047962421,0.98225391048368
A,horizontal_2,A-horizontal_2-07,14,2623.656728,2.8418234244635943,1.1907467339825386,0.5993956506185526,2.878448907901019,1.1475790970889137,0.9552544744061983
A,horizontal_2,A-horizontal_2-07,15,2623.776742,2.9007118538999777,1.1029610080499694,0.5533258626752956,2.8443919911056,1.1218496042550234,0.9279577205217385
A,horizontal_2,A-horizontal_2-07,16,2623.896764,2.806908112282741,1.1080200486985865,0.9013618220387262,2.8221612864964554,1.1006223880127592,0.906718256674607
A,horizontal_2,A-horizontal_2-07,17,2624.016749,2.818111731962805,1.083047376567018,0.9044644068244218,2.8101420350894273,1.0853223753393444,0.8888196435282895
A,horizontal_2,A-horizontal_2-07,18,2624.136737,2.753114392713254,1.0351329532368936,1.0693583344796493,2.8061187353574537,1.075867875888833,0.8688497945543109
A,horizontal_2,A-horizontal_2-07,19,2624.257066,2.7986799295928044,1.0490074261230977,0.8114318678755614,2.8072818263037473,1.0724500927638616,0.8448310796552844
A,horizontal_2,A-horizontal_2-07,20,2624.376994,2.827897478180569,1.0880770131457507,0.761116805730372,2.811275589610853,1.076125422736352,0.8187815198593161
A,horizontal_2,A-horizontal_2-07,21,2624.496972,2.825115689684434,1.0729660749052055,0.8273610143898998,2.816317142480338,1.0883585367811122,0.7933685102056711
A,horizontal_2,A-horizontal_2-07,22,2624.616743,2.7809066148559203,1.1298768467462794,0.6577680459997818,2.820820718669051,1.1098711194623778,0.7707953763633089
A,horizontal_2,A-horizontal_2-07,23,2624.736732,2.8499768449043077,1.090464461786731,0.9181284673672246,2.8239757906164433,1.138916612828444,0.7536837357541868
A,horizontal_2,A-horizontal_2-07,24,2624.856751,2.8023900013219927,1.2249771499816684,0.7479143206355162,2.8260512411465872,1.1699982970057852,0.7440755631331704
A,horizontal_2,A-horizontal_2-07,25,2624.976766,2.831050759711646,1.235564220170467,0.7349696156742506,2.827330408612206,1.1955120337563654,0.7420762973606225
A,horizontal_2,A-horizontal_2-07,26,2625.096753,2.817063810475209,1.1742215662863438,0.7367248380860899,2.8274436498026394,1.210365387561227,0.7465113906223663
A,horizontal_2,A-horizontal_2-07,27,2625.216783,2.862283923833009,1.2587758458328424,0.8870133141084127,2.8261884400217316,1.2156445664968873,0.7558904012797129
A,horizontal_2,A-horizontal_2-07,28,2625.337075,2.873608055900367,1.2240730596363378,0.9107716085508738,2.82433778861921,1.217419941215601,0.7668036317653836
A,horizontal_2,A-horizontal_2-07,29,2625.456994,2.7583476084332803,1.1717895655683095,0.7375634854475488,2.8231192258795588,1.2212463964241371,0.7733406489353583
A,horizontal_2,A-horizontal_2-08,0,2625.456994,2.7583476084332803,1.1717895655683095,0.7375634854475488,2.8231192258795588,1.2212463964241371,0.7733406489353583
A,horizontal_2,A-horizontal_2-08,1,2625.576765,2.7433747603023053,1.1768464077813432,0.6563462584476766,2.8232843631774167,1.228065431581017,0.7737944811549702
A,horizontal_2,A-horizontal_2-08,2,2625.696755,2.823395018338319,1.2459663555194442,0.8954708308905873,2.825001564680662,1.2352943180625515,0.7753996262593371
A,horizontal_2,A-horizontal_2-08,3,2625.816767,2.8510343620165166,1.2447055738510124,0.7326809942087015,2.8280321435544575,1.2400812932044314,0.7854867362858873
A,horizontal_2,A-horizontal_2-08,4,2625.936784,2.891312340960155,1.2819585759365544,0.8586824992581569,2.831363070544703,1.2411798735914785,0.8008251018171713
A,horizontal_2,A-horizontal_2-08,5,2626.056776,2.8021127094261704,1.1430310165340143,0.7043332175749225,2.833183022370201,1.2391065799932073,0.8104164897268158
A,horizontal_2,A-horizontal_2-09,0,2626.056776,2.8021127094261704,1.1430310165340143,0.7043332175749225,2.833183022370201,1.2391065799932073,0.8104164897268158
A,horizontal_2,A-horizontal_2-09,1,2626.176792,2.8273105894104043,1.235373626392015,0.8403854796841961,2.832221708575607,1.2352201349240353,0.8067464663936759
A,horizontal_2,A-horizontal_2-09,2,2626.296779,2.8638968259397255,1.2255488689336846,0.8694125264218869,2.828808494316495,1.2306781702708025,0.7918899525192672
A,horizontal_2,A-horizontal_2-09,3,2626.417112,2.7970104983476456,1.2373909180966671,0.7624465826126903,2.82413426966539,1.2258688755257918,0.7736287421282368
A,horizontal_2,A-horizontal_2-09,4,2626.536780,2.8327343038094863,1.2201403825631167,0.7089327775533488,2.819312233380857,1.2203121421517875,0.7583623274525622
A,horizontal_2,A-horizontal_2-09,5,2626.656817,2.814224871296413,1.1967593216097014,0.7589555508610332,2.81513370312899,1.213135651160078,0.749076238148291
A,horizontal_2,A-horizontal_2-09,6,2626.776786,2.7860903097508345,1.1362875410370499,0.71627973916104,2.8118836834912897,1.204042443061075,0.7472317915567992
A,horizontal_2,A-horizontal_2-09,7,2626.896772,2.883244290337839,1.2606643641483049,0.7741319487768754,2.809551194983033,1.1940881952680396,0.7526437016698302
A,horizontal_2,A-horizontal_2-09,8,2627.016790,2.8107636761876473,1.206885074574444,0.6870073718498118,2.8083175995626877,1.18550119502902,0.7624569436392099
A,horizontal_2,A-horizontal_2-09,9,2627.136779,2.7988643276866334,1.1505672026735487,0.7777704168623774,2.8085741003624705,1.1805128116570565,0.7731201657543728
A,horizontal_2,A-horizontal_2-09,10,2627.256792,2.80597305186978,1.1776482081265933,0.7975409030366882,2.81073254351184,1.1801854413140924,0.7826424142529372
A,horizontal_2,A-horizontal_2-09,11,2627.376778,2.81773779757809,1.1728932389346103,0.7187527752443108,2.815091859562029,1.184046743079872,0.7901529075307525
A,horizontal_2,A-horizontal_2-09,12,2627.497103,2.809690746630536,1.1983517069093947,0.7992643702153368,2.821335875827025,1.1903440042014246,0.7950659068424352
A,horizontal_2,A-horizontal_2-09,13,2627.617000,2.8317870592463086,1.224227900643951,0.7961581755523031,2.8280422029951864,1.1968846253801104,0.7973060559608532
A,horizontal_2,A-horizontal_2-09,14,2627.736768,2.865037918582495,1.2202956587551572,0.6866751091304619,2.8331760036600198,1.202215458880349,0.7973631443824809
A,horizontal_2,A-horizontal_2-09,15,2627.856786,2.8374998263491293,1.1912550414042582,0.7992578696873033,2.8352483416250447,1.2061626973379171,0.7960026210832887
A,horizontal_2,A-horizontal_2-09,16,2627.976803,2.8399953528749267,1.2065338032885353,0.8033779692525248,2.833994503879844,1.209493645198675,0.7939936366866615
A,horizontal_2,A-horizontal_2-09,17,2628.096790,2.8174450937463447,1.1488387579657247,0.759834979796285,2.830424658709849,1.2130400053599109,0.7916534933516735
A,horizontal_2,A-horizontal_2-09,18,2628.216782,2.821202174633197,1.2336884550435867,0.785653006166179,2.826587733033068,1.2166302749908902,0.7888018458839522
A,horizontal_2,A-horizontal_2-09,19,2628.336763,2.8337520425575744,1.2264847240074717,0.8529090038936536,2.8247150481262056,1.2187612393923104,0.7852635900303611
A,horizontal_2,A-horizontal_2-09,20,2628.456784,2.808488468959177,1.2137729769046866,0.7104015817673471,2.8258291837245557,1.2177695352714422,0.7810921367039385
A,horizontal_2,A-horizontal_2-09,21,2628.577115,2.7908720245591416,1.2528138311764716,0.8002862787089653,2.8290935200886436,1.2135513949882095,0.7766625985760335
A,horizontal_2,A-horizontal_2-09,22,2628.697308,2.8361678666138936,1.2013928696725398,0.6668991764773343,2.83268608649912,1.2078397277766957,0.7725373667071824
A,horizontal_2,A-horizontal_2-09,23,2628.817088,2.8489362693547444,1.185031943347974,0.7741694066219541,2.835204094755914,1.2027786774108258,0.7686701068699181
A,horizontal_2,A-horizontal_2-09,24,2628.936790,2.8412155306663847,1.1963055066311326,0.7643598012146476,2.836196038484138,1.199581394917166,0.7641008546779217
A,horizontal_2,A-horizontal_2-09,25,2629.056809,2.827070450635082,1.262701703501766,0.7729267037884608,2.835791602955157,1.198258866136527,0.7578183861214536
A,horizontal_2,A-horizontal_2-09,26,2629.176796,2.8351951026588735,1.1886720566072209,0.6691991434786985,2.834260889658727,1.1979394080287618,0.7500610365500768
A,horizontal_2,A-horizontal_2-09,27,2629.296808,2.821639446414249,1.2014666760572188,0.7264396866379222,2.831783019343529,1.1975502938889073,0.7431556784010156
A,horizontal_2,A-horizontal_2-09,28,2629.416799,2.862080213559555,1.2583888167172483,0.8345640763659116,2.8283212979632513,1.1965223800035312,0.7402051459125881
A,horizontal_2,A-horizontal_2-09,29,2629.536785,2.8205505222087823,1.1882976639232743,0.6982068457824598,2.8238428814187797,1.1948109827254023,0.7416870171071899
A,horizontal_2,A-horizontal_2-09,30,2629.657147,2.871026552205963,1.1912823710936815,0.7973717013264368,2.818716495252623,1.1926899784897063,0.744433062904776
A,horizontal_2,A-horizontal_2-09,31,2629.777017,2.803415300540483,1.227820492007536,0.7110828218706846,2.81379993287983,1.1907958728815147,0.745692627770811
A,horizontal_2,A-horizontal_2-09,32,2629.896807,2.8168107067503434,1.1731562958586113,0.792167223976007,2.8103003612825215,1.1898721412628017,0.7465811419761457
A,horizontal_2,A-horizontal_2-10,0,2629.896807,2.8168107067503434,1.1731562958586113,0.792167223976007,2.8103003612825215,1.1898721412628017,0.7465811419761457
A,horizontal_2,A-horizontal_2-10,1,2630.016793,2.7995642888489574,1.172952276647462,0.7350163336194631,2.809176731253246,1.1904143906110078,0.7494649888322815
A,horizontal_2,A-horizontal_2-10,2,2630.136781,2.7963305253412587,1.1992090307832752,0.7022914470118147,2.8103077123617664,1.1925758815543146,0.7539636581361406
A,horizontal_2,A-horizontal_2-10,3,2630.256802,2.8239589855120295,1.1886472620611244,0.7642979023477791,2.812640982932752,1.1959616178056394,0.7572462065513745
A,horizontal_2,A-horizontal_2-10,4,2630.376829,2.826697078110611,1.1968177738593462,0.7953441052123775,2.8149784076048143,1.1995346873962167,0.7566280212056833
A,horizontal_2,A-horizontal_2-10,5,2630.496804,2.8078283684445364,1.2055702356251634,0.7597847231916435,2.8163944362255977,1.2020103777831372,0.7509854999017185
A,horizontal_2,A-horizontal_2-10,6,2630.616816,2.8192059151526268,1.2118988121066936,0.6896309851682815,2.81661341709516,1.2024695608531313,0.7414257579317906
A,horizontal_2,A-horizontal_2-10,7,2630.737119,2.807297105277578,1.250096120080757,0.7576081469379227,2.8161222628752496,1.200925605959494,0.7317105837906711
A,horizontal_2,A-horizontal_2-10,8,2630.857045,2.823716465867563,1.1337952979628738,0.6295625419716154,2.81544746777335,1.1985620472563343,0.7260438018599259
A,horizontal_2,A-horizontal_2-10,9,2630.977063,2.791017224376482,1.1824680467453041,0.7070865113247509,2.814540447541885,1.1972462933198555,0.7251967797931325
A,horizontal_2,A-horizontal_2-11,0,2630.977063,2.791017224376482,1.1824680467453041,0.7070865113247509,2.814540447541885,1.1972462933198555,0.7251967797931325
A,horizontal_2,A-horizontal_2-11,1,2631.096833,2.823719128273238,1.1951006465972411,0.7355135224027428,2.813108861680881,1.1985720178714798,0.7263631920975989
A,horizontal_2,A-horizontal_2-11,2,2631.216957,2.812678322275302,1.215667374231502,0.784435389824092,2.8113307236049945,1.2030780949335655,0.7269003598040676
A,horizontal_2,A-horizontal_2-11,3,2631.336839,2.81866695513646,1.1960997619556295,0.756710021691922,2.8103033734120606,1.2099506192392762,0.727114979398759
A,horizontal_2,A-horizontal_2-11,4,2631.456853,2.801509431062212,1.229824445396647,0.6889389067150532,2.811989553063031,1.2174707627379133,0.7303461119424525
A,horizontal_2,A-horizontal_2-11,5,2631.576839,2.809262601915597,1.2286034868543787,0.7215960676669596,2.8184767045210477,1.2239289537138813,0.7409076294880103
A,horizontal_2,A-horizontal_2-11,6,2631.696872,2.7809947285745222,1.1685341966241487,0.7090339595111035,2.830294761346008,1.2282091377503126,0.7600191091947315
A,horizontal_2,A-horizontal_2-11,7,2631.817122,2.8627765763895687,1.2343464953922025,0.818772148683602,2.844781378946686,1.2298554717683228,0.782515457526555
A,horizontal_2,A-horizontal_2-11,8,2631.936841,2.869953453559744,1.1895636366237041,0.8845424375563576,2.8571093187001297,1.2288274342293206,0.7994920677786702
A,horizontal_2,A-horizontal_2-11,9,2632.056983,2.8727554187078703,1.2473125600646402,0.898019546744978,2.863525469333908,1.2254621965324326,0.8053622799010718
B,vertical_original,B-vertical_original-01,0,2834.979062,2.922265207080397,1.1223835083813936,1.6802291230782243,2.926733829390393,1.1199614336169563,1.5735449429625534
B,vertical_original,B-vertical_original-01,1,2835.099054,2.925498484648768,1.1980154697815004,1.694355321324542,2.9213274582897495,1.116615299996898,1.5606219972172168
B,vertical_original,B-vertical_original-01,2,2835.219074,2.905519177219234,1.1253868709138268,1.5650623032055828,2.9084014275627386,1.0992814332760463,1.5139644327472992
B,vertical_original,B-vertical_original-01,3,2835.339059,2.91436156340238,1.0739191687861405,1.429088405555909,2.889985504407393,1.070370508641362,1.4330379806551226
B,vertical_original,B-vertical_original-01,4,2835.459049,2.8479958414035815,0.958356533465338,1.0223950578899368,2.8699571702626967,1.0366181448371528,1.32514042649745
B,vertical_original,B-vertical_original-01,5,2835.579062,2.8434563908445933,1.0343754770776208,1.3438993405075,2.8527069389278887,1.0069528302054704,1.2034072846530104
B,vertical_original,B-vertical_original-01,6,2835.699054,2.775491049490252,0.9857221285573446,1.1808789210931405,2.8401471177712723,0.9882078748889045,1.081151404050482
B,vertical_original,B-vertical_original-01,7,2835.819300,2.8399398984244892,0.9639996861777191,0.8557291881280678,2.8312434752513895,0.9816748694781581,0.9667172272656426
B,vertical_original,B-vertical_original-01,8,2835.939340,2.8052598431406675,0.9287599439528711,1.030630719732549,2.8238798962796996,0.9833910308702866,0.865295244918207
B,vertical_original,B-vertical_original-01,9,2836.059262,2.8649732525253904,1.10825024720699,0.7142347801067096,2.815739309399668,0.987548612486973,0.7839050522462613
B,vertical_original,B-vertical_original-01,10,2836.179079,2.788641894982281,1.017803790482908,0.7377584172246691,2.804994135910493,0.989584976799066,0.7283151368877597
B,vertical_original,B-vertical_original-01,11,2836.299049,2.8471497559587204,0.9968995513435123,0.5929028033360557,2.7917182999034504,0.9875916038326454,0.6971374822033637
B,vertical_original,B-vertical_original-01,12,2836.419062,2.7596045194661207,0.9536585593363608,0.7124326266363533,2.7777999503377675,0.9826392713794508,0.6844441044392928
B,vertical_original,B-vertical_original-02,0,2836.419062,2.7596045194661207,0.9536585593363608,0.7124326266363533,2.7777999503377675,0.9826392713794508,0.6844441044392928
B,vertical_original,B-vertical_original-02,1,2836.539053,2.751805317416744,0.9830661102360323,0.7133632566990095,2.76577007949138,0.9782786627735266,0.6876545741468668
B,vertical_original,B-vertical_original-02,2,2836.659071,2.7841822922077273,0.9460707284704518,0.7483907212770416,2.7580454934912386,0.9790639953173421,0.7122528154123973
B,vertical_original,B-vertical_original-02,3,2836.779082,2.6484672850627393,0.9938359583206992,1.2113612020877271,2.7559703289608186,0.9879103448863763,0.7694827354211097
B,vertical_original,B-vertical_original-02,4,2836.899070,2.7053040961181725,0.9089162873906532,0.6949888756830229,2.7593775704496357,1.0037496141469415,0.865594967931594
B,vertical_original,B-vertical_original-02,5,2837.019373,2.8334313498379924,1.0541033089967573,0.7122487802455255,2.767848139118313,1.0219942284020898,0.9905313520317385
B,vertical_original,B-vertical_original-02,6,2837.139076,2.7702427570990924,1.0630130136777165,1.102018124318483,2.7819495600856805,1.0378430427330805,1.1219372176312628
B,vertical_original,B-vertical_original-02,7,2837.259086,2.807295574761452,1.0442780545060386,1.3103147973370166,2.802534255331633,1.0494332660680468,1.2407465935862587
B,vertical_original,B-vertical_original-02,8,2837.379081,2.740786175351965,0.997792080987454,1.3137680392308062,2.829162062815188,1.0583696237485245,1.3392432944778079
B,vertical_original,B-vertical_original-02,9,2837.499065,2.9061046283742096,1.0715313226593375,1.3898724612563225,2.8589917895263826,1.0679984516792966,1.4175628847008512
B,vertical_original,B-vertical_original-02,10,2837.619085,2.864581511688497,1.1030765715119577,1.5664652281996707,2.8871543485339775,1.0804183403806238,1.4763169280703536
B,vertical_original,B-vertical_original-02,11,2837.739076,2.907076781553803,1.0141403143775103,1.50095336423911,2.909378404255019,1.0941487456846934,1.5138634359154937
B,vertical_original,B-vertical_original-02,12,2837.859061,2.907628781371207,1.1488886316973683,1.6046050889291326,2.9235798270880524,1.1051972611520409,1.5294678234748826
B,vertical_original,B-vertical_original-03,0,2837.859061,2.907628781371207,1.1488886316973683,1.6046050889291326,2.9235798270880524,1.1051972611520409,1.5294678234748826
B,vertical_original,B-vertical_original-03,1,2837.979109,2.944973888649999,1.1132806293282265,1.5220556797527833,2.9278481374585557,1.1100008042880536,1.5240479047453594
B,vertical_original,B-vertical_original-03,2,2838.099495,3.013758530154573,1.1107936468850326,1.4842670404467058,2.918788072407947,1.1066595587732744,1.4962749148766057
B,vertical_original,B-vertical_original-03,3,2838.219301,2.931140141412474,1.0791431083193248,1.3737742851261787,2.893991958266587,1.0949550859215138,1.4400211985433844
B,vertical_original,B-vertical_original-03,4,2838.339115,2.873524304512126,0.9526374951608568,1.4527235590451175,2.8568638345182897,1.077100158191875,1.3468474772994372
B,vertical_original,B-vertical_original-03,5,2838.459088,2.764674089693118,1.1323640725750053,1.2847467212045092,2.818036126562374,1.0577523551527124,1.2128514463785198
B,vertical_original,B-vertical_original-03,6,2838.579074,2.7700572150987033,1.0367429356122724,1.1272993443257577,2.7893618425113877,1.041350641478885,1.048063705328473
B,vertical_original,B-vertical_original-03,7,2838.699094,2.76475124133661,1.0075309129177494,0.6654355626769105,2.7761259602359645,1.0295511025831967,0.8802550717325862
B,vertical_original,B-vertical_original-03,8,2838.819076,2.8142480561187075,1.0785346815602017,0.7336981405294268,2.775727320140293,1.0219322726676832,0.7410751719866725
B,vertical_original,B-vertical_original-03,9,2838.939069,2.8719613872377714,1.0182331751467562,0.5135818135491663,2.7814378785581173,1.0178107416022417,0.646099327030008
B,vertical_original,B-vertical_original-03,10,2839.059185,2.694562384865045,0.9273921478627482,0.6952792827886514,2.7865002417535383,1.0166322079467076,0.5943376966878374
B,vertical_original,B-vertical_original-03,11,2839.179412,2.7977314429511426,1.0201151502600188,0.6244273988572557,2.7872142660494372,1.0178837225769681,0.5826783785524088
B,vertical_original,B-vertical_original-04,0,2839.179412,2.7977314429511426,1.0201151502600188,0.6244273988572557,2.7872142660494372,1.0178837225769681,0.5826783785524088
B,vertical_original,B-vertical_original-04,1,2839.299307,2.7569404301426683,0.9543390335336401,0.5896579655001495,2.784059431191417,1.021245514777047,0.614157552401272
B,vertical_original,B-vertical_original-04,2,2839.419320,2.8688827255918623,1.1456941009348947,0.4709589733425819,2.780794778225238,1.0263527119612321,0.6955341456320098
B,vertical_original,B-vertical_original-04,3,2839.539091,2.785243019393825,1.0365929455043479,0.7053844867927224,2.7827184541274166,1.032241486483943,0.8265424567563379
B,vertical_original,B-vertical_original-04,4,2839.659109,2.7184047415796346,0.9622978942077504,1.112538544925191,2.794406747429805,1.037807569960834,0.9887525567166058
B,vertical_original,B-vertical_original-04,5,2839.779365,2.767177808199918,1.0562820632719077,1.2531503489859863,2.8169326488968904,1.0435908041646065,1.1520147150942763
B,vertical_original,B-vertical_original-04,6,2839.899109,2.8866271689671286,1.0732257430156111,1.5412364976454327,2.845998396906252,1.0519545665646575,1.2926393431445176
B,vertical_original,B-vertical_original-04,7,2840.019096,2.8668216218779645,0.947500207579168,1.1808873240666087,2.8737165135543545,1.064018251367919,1.3980898510852928
B,vertical_original,B-vertical_original-04,8,2840.139083,2.9008757826080593,1.0321630596888742,1.4628392592825878,2.893382414286877,1.076899941759463,1.4627031314912662
B,vertical_original,B-vertical_original-04,9,2840.259414,2.9009337936097155,1.1027415251826542,1.481168011458025,2.902168070054357,1.0845467621041125,1.4883756963449852
B,vertical_original,B-vertical_original-05,0,2840.259414,2.9009337936097155,1.1027415251826542,1.481168011458025,2.902168070054357,1.0845467621041125,1.4883756963449852
B,vertical_original,B-vertical_original-05,1,2840.379310,2.9308247632394577,1.1665551376455587,1.5023918339820495,2.9000309508878876,1.0814293177766872,1.4823805045246154
B,vertical_original,B-vertical_original-05,2,2840.499105,3.01545609073122,1.1948862642421723,1.3813395816017646,2.888201549888963,1.0671181539946444,1.4512553667497965
