session_id,capture,anchor_id,anchor,range_column,n_rows,duration_s,median_range_mm,mean_range_mm,std_range_mm,mad_range_mm,p95_abs_residual_mm,max_abs_residual_mm,slope_mm_per_min,slope_ci95_low_mm_per_min,slope_ci95_high_mm_per_min,slope_se_mm_per_min,drift_over_capture_mm,r2,location,height,facing,source_tr_all,timestamp,elapsed_min_from_first_static,session_notes_path,session_notes
ID01,static_ID01_BSF66F_120s_20260528_110629,0,A,range_mm,1199,119.993348,1514.0,1512.8190158465388,24.84460002678633,28.1694,46.0,73.0,-1.0414919945203425,-3.4773168916438992,1.3943329026032143,1.242767804654876,-2.0828685222948926,0.0005863851933691,edge,low,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,2026-05-28 11:09:20+02:00,0.0,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,7,H,range_mm,1184,119.982106,1756.0,1757.9138513513512,38.51286654121122,25.2042,52.84999999999991,502.0,-6.349608221980433,-10.1348818695952,-2.564334574365666,1.931262065109575,-12.697322779135463,0.0090623388579624,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,0,A,range_mm,1200,119.988871,1513.0,1512.8516666666667,16.201738504109848,17.7912,30.0,57.0,-0.385482675554963,-1.972810960811306,1.20184560970138,0.8098613700287465,-0.7708938504983219,0.0001890816653493,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,1,B,range_mm,1201,119.988871,2574.0,2574.96835970025,27.421173038028904,25.2042,52.0,212.0,-1.5045892974768191,-4.189685588335744,1.1805069933821055,1.369947087172921,-3.008899518715445,0.0010050148408297,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,2,C,range_mm,1201,119.988871,2462.0,2461.99417152373,31.701970814750183,26.6868,55.0,495.0,-0.959751039237904,-4.065111337403396,2.145609258927588,1.5843674990640266,-1.91932406065388,0.0003059519711653,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,3,D,range_mm,1199,119.988871,1299.0,1300.7739783152626,26.09250478153338,22.239,43.0,175.0,4.748642337792592,2.2053280292990456,7.291956646286137,1.2976093410681355,9.496403881575562,0.0110643240809074,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,4,E,range_mm,1201,119.988871,2102.0,2101.2389675270606,22.064933624491907,22.239,42.0,79.0,0.9996311733298504,-1.1613250951651994,3.1605874418249003,1.1025287084158415,1.999076931737568,0.0006851456875915,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,5,F,range_mm,1173,119.988871,3108.0,3121.046888320546,89.29530126447504,35.5824,86.39999999999986,554.0,-3.1259991314972626,-11.97070407174001,5.718705808745485,4.512604561348341,-6.251418442255618,0.0004096267594421,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,6,G,range_mm,1139,119.988871,2820.0,2836.2071992976294,94.9122467998469,32.6172,75.0,576.0,18.294377456751064,8.701443406077589,27.887311507424545,4.894354107486468,36.58536161139019,0.0121389160579404,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID10,static_ID10_BSF66F_120s_20260528_114216,7,H,range_mm,1182,119.889298,1989.0,1986.7208121827407,44.87661094413272,34.099799999999995,64.0,649.0,2.201471516680812,-2.25254669181793,6.655489725179555,2.2724582696422155,4.398881245030965,0.0007947069784463,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,2026-05-28 11:45:07+02:00,35.78333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,0,A,range_mm,1201,119.98962,1724.0,1723.6119900083263,22.30425422028193,22.239,42.0,64.0,-0.3008307357986793,-2.4858106322046827,1.884149160607324,1.1147856614316345,-0.6016094278800654,6.073179316690158e-05,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,1,B,range_mm,1199,119.98962,2610.0,2609.6680567139283,18.53400919186284,17.7912,35.0,64.0,1.4595025434691822,-0.3577537888718189,3.2767588758101835,0.927171598133164,2.918752592998344,0.0020658425148636,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,2,C,range_mm,1198,119.98962,2767.0,2767.400667779633,17.110406470062742,17.7912,33.0,69.0,0.0617312903480709,-1.6173937653518686,1.7408563460480104,0.856696456989765,0.1234519011829117,4.34133903548517e-06,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,3,D,range_mm,1201,119.98962,1736.0,1735.4679433805163,19.03034554268252,19.2738,37.0,65.0,0.9902622498998478,-0.8732112354754672,2.853735735275163,0.9507517782527116,1.980353184430463,0.0009039703880255,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,4,E,range_mm,1201,119.98962,1531.0,1531.0241465445465,18.920850517482545,19.2738,36.0,61.0,1.0364092221217651,-0.8162517850152853,2.889070229258816,0.945235207722985,2.0726391454481035,0.0010016784570959,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,5,F,range_mm,1194,119.98962,2572.0,2585.5544388609715,82.3928722334,28.1694,68.0,527.0,-9.781841070831277,-17.857832371794245,-1.7058497698683066,4.120403724981107,-19.561989883157292,0.0047058368295888,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,6,G,range_mm,1137,119.98962,2620.0,2635.1618293755496,90.37698930854847,23.7216,60.0,553.0,15.845771490201914,6.769680625412644,24.921862354991184,4.630658604484322,31.688801661936026,0.0102114592787262,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID11,static_ID11_BSF66F_120s_20260528_114551,7,H,range_mm,1179,119.98962,1474.0,1477.0330788804072,48.170496162370775,28.1694,58.0,530.0,-5.362415643897051,-10.10194747780512,-0.6228838099889806,2.418128486687791,-10.723903589887708,0.0041607820093054,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,2026-05-28 11:48:42+02:00,39.36666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,0,A,range_mm,1199,119.98978,2117.0,2117.452877397832,16.668206178985454,16.3086,32.09999999999991,52.0,0.4851270117062254,-1.1490156426045304,2.119269666016981,0.8337462521993652,0.9701713901114568,0.0002827653256927,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,1,B,range_mm,1201,119.98978,2820.0,2815.322231473772,31.66619580960373,31.1346,64.0,103.0,3.5084547394051726,0.4125688625117338,6.604340616298611,1.5795336106599178,7.016311872019733,0.0040979951203748,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,2,C,range_mm,1199,119.98978,3010.0,3010.698081734779,20.609007674342124,20.7564,39.0,68.0,-0.0859307731669009,-2.107620356379063,1.935758810045261,1.031474277149062,-0.1718469094587725,5.798076834984123e-06,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,3,D,range_mm,1201,119.98978,1966.0,1968.5661948376355,29.50339722053004,23.7216,50.0,260.0,-2.711868473174188,-5.598155026574855,0.1744180802264789,1.472595180306463,-5.423275024751779,0.0028204906066947,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,4,E,range_mm,1201,119.98978,1474.0,1473.8776019983347,20.87576764694148,20.7564,40.0,96.0,-2.3556773402413658,-4.39646663852947,-0.3148880419532611,1.0412190297388288,-4.71095343010911,0.0042508733529571,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,5,F,range_mm,1190,119.98978,2538.0,2549.295798319328,82.5480144414645,37.065,90.0,590.0,-4.342250160383166,-12.447949727240855,3.7634494064745247,4.135561003498822,-8.683760690822346,0.0009271319361557,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,6,G,range_mm,1136,119.98978,2496.0,2513.87588028169,97.37729502945372,26.6868,66.25,556.0,14.135955195962165,4.364517255680244,23.90739313624408,4.985427520551999,28.269502567555943,0.0070398639363855,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID12,static_ID12_BSF66F_120s_20260528_115143,7,H,range_mm,1177,119.98978,1270.0,1271.052676295667,55.26808637307894,37.065,75.20000000000005,776.0,1.0884341537137048,-4.371332550565334,6.548200857992745,2.7855952572852245,2.1766829108098937,0.0001299193980296,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,2026-05-28 11:54:33+02:00,45.21666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,0,A,range_mm,1199,119.889244,2081.0,2079.2393661384485,14.517089004325925,13.3434,30.0,48.0,-1.7944726705778418,-3.2151385951781024,-0.3738067459775811,0.7248295533674799,-3.5856328642373083,0.0050943602662003,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,1,B,range_mm,1199,119.889244,2024.0,2026.116763969975,37.63868049530996,35.5824,68.0,412.0,3.479806840250844,-0.2102636785902203,7.169877359091908,1.882689040225033,6.953190189061708,0.0028459103194775,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,2,C,range_mm,1198,119.889244,2018.0,2017.8414023372288,22.306670181682996,20.7564,44.14999999999986,104.0,0.3921278673633359,-1.7982762375338657,2.5825319722605373,1.1175531147434703,0.7835318928253768,0.0001029302871112,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,3,D,range_mm,1199,119.889244,2197.0,2197.302752293578,30.30563110757718,28.1694,61.0,90.0,1.8437635940073485,-1.1278806149799052,4.815407802994602,1.5161450045853335,3.684123723337733,0.001233952981787,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,4,E,range_mm,1195,119.889244,1915.0,1914.5012552301253,20.891125382882308,20.7564,41.0,73.0,-0.8481549479396087,-2.9005650595165964,1.204255163637379,1.047148016110708,-1.694744258388984,0.000549610535791,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,5,F,range_mm,1192,119.889244,1877.0,1881.168624161074,103.14597196369452,104.5233,164.0,484.0,-0.4597913601621729,-10.599910374687129,9.680327654362785,5.173530109451508,-0.9187339761262436,6.637397181985527e-06,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,6,G,range_mm,1137,119.799251,2053.0,2069.839929639402,94.56081357809322,23.7216,58.0,571.0,22.594560514060493,13.07107870494885,32.11804232317213,4.858919290363084,45.11352377097704,0.018695469181286,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID13,static_ID13_BSF66F_120s_20260528_115704,7,H,range_mm,1179,119.889244,1974.0,1975.931297709924,39.24989462733087,35.5824,71.09999999999991,231.0,0.3677444146436704,-3.485809126733621,4.221297956020963,1.9660987456006596,0.734809997614203,2.9722966148892915e-05,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,2026-05-28 11:59:54+02:00,50.56666666666667,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704,duration_s=120; targets=BSF66F; rc=0
ID14,static_ID14_BSF66F_120s_20260528_120122,0,A,range_mm,1198,119.987639,2130.0,2134.153589315526,22.11526451373516,22.239,46.0,70.0,1.750051978913006,-0.4191069323829117,3.919210890208924,1.1067137302530192,3.499743417950823,0.0020863783681256,center,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,2026-05-28 12:04:13+02:00,54.88333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122,duration_s=120; targets=BSF66F; rc=0
ID14,static_ID14_BSF66F_120s_20260528_120122,1,B,range_mm,1199,119.987639,1940.0,1941.0942452043369,21.041013016659416,20.7564,41.0,93.0,2.612896048676097,0.5526595617438246,4.673132535608371,1.0511410647613637,5.2252537972179,0.0051356095084263,center,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,2026-05-28 12:04:13+02:00,54.88333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122,duration_s=120; targets=BSF66F; rc=0
ID14,static_ID14_BSF66F_120s_20260528_120122,2,C,range_mm,1196,119.987639,2054.0,2054.953177257525,21.951934760695025,23.7216,43.0,79.0,0.983839872870612,-1.1783756845269089,3.1460554302681327,1.1031712027538372,1.9674770583300816,0.0006656860857541,center,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,2026-05-28 12:04:13+02:00,54.88333333333333,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122,duration_s=120; targets=BSF66F; rc=0
