ID,anchor_id,anchor,n_ranges,median_range_mm,geom_range_mm,d_anchor_mm,d_tag_mm,rho_mm,theta_deg,theta_abs_deg,layer,anchor_layout_z_mm,delta_z_i_mm,delta_y_vicon_vertical_mm,tag_truth_source,source_v5_layout,opti_anchor_truth_source
ID20,6,G,1157,2341.0,2260.0600589311157,100.04169098589358,49.621032516254864,-68.72278243326414,-38.767001227453925,38.767001227453925,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,7,H,1170,2518.0,2218.116995829647,109.67861862456729,49.621032516254864,140.583353029531,-42.37873317887385,42.37873317887385,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,0,A,1198,2295.0,2177.2747352383044,99.63407516744715,49.621032516254864,-31.529842922006416,38.376260438930785,38.376260438930785,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,1,B,1200,2339.0,2124.1241672646065,113.68825825925543,49.621032516254864,51.56654195988319,39.52073792242301,39.52073792242301,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,2,C,1200,2338.0,2237.5925021901376,127.33774979143755,49.621032516254864,-76.55128449782998,37.16322716274152,37.16322716274152,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,3,D,1201,2642.0,2199.042693656092,124.5107442518789,49.621032516254864,268.82552957577417,36.16009945731539,36.16009945731539,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,4,E,1200,1786.0,1625.3625863839166,109.62530494698989,49.621032516254864,1.3910761528387,0.8928597246938698,0.8928597246938698,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,5,F,1174,1816.0,1615.3942496548311,111.36188584987471,49.621032516254864,39.6228319790393,-0.9353744345707873,0.9353744345707873,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,6,G,1150,1963.0,1856.110399003751,100.04169098589358,49.621032516254864,-42.773122505899345,-0.6871396910236004,0.6871396910236004,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID21,7,H,1180,1897.0,1751.5819045999092,109.67861862456729,49.621032516254864,-13.88155574073135,-3.344474250312108,3.344474250312108,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,0,A,1199,2614.0,2163.7367800657375,99.63407516744715,49.621032516254864,301.0081122505605,38.67107406682208,38.67107406682208,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,1,B,1200,2237.0,2118.573781110718,113.68825825925543,49.621032516254864,-44.883071886228144,39.655412086183155,39.655412086183155,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,2,C,1196,2405.0,2252.938932694711,127.33774979143755,49.621032516254864,-24.897715002403594,36.87767000569943,36.87767000569943,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,3,D,1199,2353.0,2207.274752409309,124.5107442518789,49.621032516254864,-28.40652917744257,36.0138944583597,36.0138944583597,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,4,E,1200,1738.0,1606.7932089151732,109.62530494698989,49.621032516254864,-28.03954637841793,0.9140768079347218,0.9140768079347218,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,5,F,1194,1837.0,1609.733229956981,111.36188584987471,49.621032516254864,66.28385167688947,-0.9277863914164708,0.9277863914164708,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,6,G,1146,2021.0,1875.803074484943,100.04169098589358,49.621032516254864,-4.465797987091399,-0.670591300329432,0.670591300329432,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID22,7,H,1184,1915.0,1759.5108364613907,109.67861862456729,49.621032516254864,-3.810487602212838,-3.3194186361552878,3.3194186361552878,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,0,A,1201,2281.0,2172.7622778869963,99.63407516744715,49.621032516254864,-41.01738557069836,38.489931899749045,38.489931899749045,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,1,B,1200,2509.0,2112.7871506809806,113.68825825925543,49.621032516254864,232.90355854350904,39.79512734841784,39.79512734841784,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,2,C,1196,2391.0,2244.528403709884,127.33774979143755,49.621032516254864,-30.48718601757647,37.0475307344346,37.0475307344346,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,3,D,1197,2452.0,2212.69078178177,124.5107442518789,49.621032516254864,65.17744145009618,35.920637107109094,35.920637107109094,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,4,E,1199,1794.0,1617.7621863531945,109.62530494698989,49.621032516254864,16.991476183560785,0.9174300851954502,0.9174300851954502,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,5,F,1193,1808.0,1601.225541657352,111.36188584987471,49.621032516254864,45.79153997651833,-0.9230661393157709,0.9230661393157709,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,6,G,1159,2006.0,1865.443007785903,100.04169098589358,49.621032516254864,-9.105731288051537,-0.6660328435517145,0.6660328435517145,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID23,7,H,1188,1912.0,1766.9398479309418,109.67861862456729,49.621032516254864,-14.23949907176398,-3.2966882047213537,3.2966882047213537,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,0,A,1197,2424.0,2175.9268557865475,99.63407516744715,49.621032516254864,98.81803652975043,38.4310934949969,38.4310934949969,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,1,B,1197,2244.0,2120.9838221381,113.68825825925543,49.621032516254864,-40.29311291361039,39.618632548952625,39.618632548952625,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,2,C,1199,2839.0,2240.431151034641,127.33774979143755,49.621032516254864,421.61006665766655,37.13371897422451,37.13371897422451,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,3,D,1201,2354.0,2203.6746277950097,124.5107442518789,49.621032516254864,-23.806404563143424,36.09771543552692,36.09771543552692,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,4,E,1201,1765.0,1622.5835062790259,109.62530494698989,49.621032516254864,-16.82984374227062,0.9224682448855684,0.9224682448855684,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,5,F,1188,1833.0,1611.0077514367813,111.36188584987471,49.621032516254864,61.009330197089135,-0.909640494264765,0.909640494264765,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,6,G,1146,2015.0,1859.4013321144791,100.04169098589358,49.621032516254864,5.935944383372409,-0.661421936080712,0.661421936080712,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID24,7,H,1189,1927.0,1756.3149841100656,109.67861862456729,49.621032516254864,11.385364749112291,-3.309469520269058,3.309469520269058,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
