start,factor_id,action,parameter_block,gradient_norm,signed_projection_on_total
2,drift_prior:shank_L,GLOBAL,DRIFT:thigh_R,0.0,0.0
2,drift_prior:shank_L,GLOBAL,DRIFT:shank_L,0.0003184139146500894,-5.3308076809860804e-05
2,drift_prior:shank_L,GLOBAL,DRIFT:shank_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:pelvis,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:pelvis,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:torso,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:torso,0.0,-0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:upper_arm_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:upper_arm_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:forearm_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:forearm_L,0.0,-0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:forearm_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:forearm_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:thigh_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:thigh_L,0.0,-0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:thigh_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:thigh_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:shank_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:shank_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,AXIS:shank_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,HEADING:shank_R,0.0,-0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:pelvis,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:torso,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:forearm_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:forearm_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:thigh_L,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:thigh_R,0.0,0.0
2,drift_smooth:shank_L,GLOBAL,DRIFT:shank_L,0.002214869629473923,-0.0020042481509644884
2,drift_smooth:shank_L,GLOBAL,DRIFT:shank_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:pelvis,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:pelvis,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:torso,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:torso,0.0,-0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_L,0.0,-0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_R,0.0,-0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_L,0.0,-0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_L,0.0,-0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:shank_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:shank_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,AXIS:shank_R,170.67202348888122,-28.507775550099367
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,HEADING:shank_R,0.025027642652176767,-0.025027642652176767
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:pelvis,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:torso,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_R,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_L,0.0,0.0
2,static:shank_R:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_R,0.0024278366328935666,-0.002056741247377244
2,static:shank_R:t_pose,t_pose,AXIS:pelvis,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:pelvis,0.0,0.0
2,static:shank_R:t_pose,t_pose,AXIS:torso,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:torso,0.0,-0.0
2,static:shank_R:t_pose,t_pose,AXIS:upper_arm_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:upper_arm_L,0.0,-0.0
2,static:shank_R:t_pose,t_pose,AXIS:upper_arm_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:upper_arm_R,0.0,-0.0
2,static:shank_R:t_pose,t_pose,AXIS:forearm_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:forearm_L,0.0,-0.0
2,static:shank_R:t_pose,t_pose,AXIS:forearm_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:forearm_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,AXIS:thigh_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:thigh_L,0.0,-0.0
2,static:shank_R:t_pose,t_pose,AXIS:thigh_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:thigh_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,AXIS:shank_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,HEADING:shank_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,AXIS:shank_R,164.43685258792507,26.822270257058012
2,static:shank_R:t_pose,t_pose,HEADING:shank_R,0.025300747886724845,0.025300747886724845
2,static:shank_R:t_pose,t_pose,DRIFT:pelvis,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:torso,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:upper_arm_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:upper_arm_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:forearm_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:forearm_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:thigh_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:thigh_R,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:shank_L,0.0,0.0
2,static:shank_R:t_pose,t_pose,DRIFT:shank_R,0.015061852402784716,0.01275964481258959
2,drift_prior:shank_R,GLOBAL,AXIS:pelvis,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:pelvis,0.0,0.0
2,drift_prior:shank_R,GLOBAL,AXIS:torso,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:torso,0.0,-0.0
2,drift_prior:shank_R,GLOBAL,AXIS:upper_arm_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
2,drift_prior:shank_R,GLOBAL,AXIS:upper_arm_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
2,drift_prior:shank_R,GLOBAL,AXIS:forearm_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:forearm_L,0.0,-0.0
2,drift_prior:shank_R,GLOBAL,AXIS:forearm_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:forearm_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,AXIS:thigh_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:thigh_L,0.0,-0.0
2,drift_prior:shank_R,GLOBAL,AXIS:thigh_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:thigh_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,AXIS:shank_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:shank_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,AXIS:shank_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,HEADING:shank_R,0.0,-0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:pelvis,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:torso,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:forearm_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:forearm_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:thigh_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:thigh_R,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:shank_L,0.0,0.0
2,drift_prior:shank_R,GLOBAL,DRIFT:shank_R,0.001730025910831822,9.409398918228812e-05
2,drift_smooth:shank_R,GLOBAL,AXIS:pelvis,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:pelvis,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:torso,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:torso,0.0,-0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:upper_arm_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:upper_arm_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:forearm_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:forearm_L,0.0,-0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:forearm_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:forearm_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:thigh_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:thigh_L,0.0,-0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:thigh_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:thigh_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:shank_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:shank_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,AXIS:shank_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,HEADING:shank_R,0.0,-0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:pelvis,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:torso,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:forearm_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:forearm_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:thigh_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:thigh_R,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:shank_L,0.0,0.0
2,drift_smooth:shank_R,GLOBAL,DRIFT:shank_R,0.012064039206651464,-0.01079578387446166
2,squat_symmetry:thigh,squats,AXIS:pelvis,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:pelvis,0.0,0.0
2,squat_symmetry:thigh,squats,AXIS:torso,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:torso,0.0,-0.0
2,squat_symmetry:thigh,squats,AXIS:upper_arm_L,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:upper_arm_L,0.0,-0.0
2,squat_symmetry:thigh,squats,AXIS:upper_arm_R,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:upper_arm_R,0.0,-0.0
2,squat_symmetry:thigh,squats,AXIS:forearm_L,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:forearm_L,0.0,-0.0
2,squat_symmetry:thigh,squats,AXIS:forearm_R,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:forearm_R,0.0,0.0
2,squat_symmetry:thigh,squats,AXIS:thigh_L,2.2984522934038893,-0.4556729170488506
2,squat_symmetry:thigh,squats,HEADING:thigh_L,0.0,-0.0
2,squat_symmetry:thigh,squats,AXIS:thigh_R,12.112818621541265,12.102229135247489
2,squat_symmetry:thigh,squats,HEADING:thigh_R,0.0,0.0
2,squat_symmetry:thigh,squats,AXIS:shank_L,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:shank_L,0.0,0.0
2,squat_symmetry:thigh,squats,AXIS:shank_R,0.0,0.0
2,squat_symmetry:thigh,squats,HEADING:shank_R,0.0,-0.0
2,squat_symmetry:thigh,squats,DRIFT:pelvis,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:torso,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:upper_arm_L,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:upper_arm_R,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:forearm_L,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:forearm_R,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:thigh_L,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:thigh_R,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:shank_L,0.0,0.0
2,squat_symmetry:thigh,squats,DRIFT:shank_R,0.0,0.0
2,squat_symmetry:shank,squats,AXIS:pelvis,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:pelvis,0.0,0.0
2,squat_symmetry:shank,squats,AXIS:torso,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:torso,0.0,-0.0
2,squat_symmetry:shank,squats,AXIS:upper_arm_L,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:upper_arm_L,0.0,-0.0
2,squat_symmetry:shank,squats,AXIS:upper_arm_R,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:upper_arm_R,0.0,-0.0
2,squat_symmetry:shank,squats,AXIS:forearm_L,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:forearm_L,0.0,-0.0
2,squat_symmetry:shank,squats,AXIS:forearm_R,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:forearm_R,0.0,0.0
2,squat_symmetry:shank,squats,AXIS:thigh_L,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:thigh_L,0.0,-0.0
2,squat_symmetry:shank,squats,AXIS:thigh_R,0.0,0.0
2,squat_symmetry:shank,squats,HEADING:thigh_R,0.0,0.0
2,squat_symmetry:shank,squats,AXIS:shank_L,25.429607922879505,0.8428187527766001
2,squat_symmetry:shank,squats,HEADING:shank_L,0.0,0.0
2,squat_symmetry:shank,squats,AXIS:shank_R,6.270567231124635,1.685533967081629
2,squat_symmetry:shank,squats,HEADING:shank_R,0.0,-0.0
2,squat_symmetry:shank,squats,DRIFT:pelvis,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:torso,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:upper_arm_L,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:upper_arm_R,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:forearm_L,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:forearm_R,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:thigh_L,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:thigh_R,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:shank_L,0.0,0.0
2,squat_symmetry:shank,squats,DRIFT:shank_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:pelvis,17.75174606148969,16.931156625526942
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:pelvis,16.661456378992355,16.661456378992355
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:torso,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:torso,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_L,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_L,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_R,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_L,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_R,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:shank_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:shank_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,AXIS:shank_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,HEADING:shank_R,0.0,-0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:pelvis,1.869376403964454,1.8687328139587565
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:torso,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_R,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_L,0.0,0.0
3,static:pelvis:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,AXIS:pelvis,17.748979961250043,-16.92825644038292
3,static:pelvis:t_pose,t_pose,HEADING:pelvis,16.65855340004232,-16.65855340004232
3,static:pelvis:t_pose,t_pose,AXIS:torso,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:torso,0.0,-0.0
3,static:pelvis:t_pose,t_pose,AXIS:upper_arm_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:upper_arm_L,0.0,-0.0
3,static:pelvis:t_pose,t_pose,AXIS:upper_arm_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:upper_arm_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,AXIS:forearm_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:forearm_L,0.0,-0.0
3,static:pelvis:t_pose,t_pose,AXIS:forearm_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:forearm_R,0.0,-0.0
3,static:pelvis:t_pose,t_pose,AXIS:thigh_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:thigh_L,0.0,-0.0
3,static:pelvis:t_pose,t_pose,AXIS:thigh_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:thigh_R,0.0,-0.0
3,static:pelvis:t_pose,t_pose,AXIS:shank_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:shank_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,AXIS:shank_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,HEADING:shank_R,0.0,-0.0
3,static:pelvis:t_pose,t_pose,DRIFT:pelvis,9.785221166744558,-9.78185230505726
3,static:pelvis:t_pose,t_pose,DRIFT:torso,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:upper_arm_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:upper_arm_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:forearm_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:forearm_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:thigh_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:thigh_R,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:shank_L,0.0,0.0
3,static:pelvis:t_pose,t_pose,DRIFT:shank_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,AXIS:pelvis,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:pelvis,0.0,0.0
3,drift_prior:pelvis,GLOBAL,AXIS:torso,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:torso,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,AXIS:upper_arm_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,AXIS:upper_arm_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:upper_arm_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,AXIS:forearm_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:forearm_L,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,AXIS:forearm_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:forearm_R,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,AXIS:thigh_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:thigh_L,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,AXIS:thigh_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:thigh_R,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,AXIS:shank_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:shank_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,AXIS:shank_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,HEADING:shank_R,0.0,-0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:pelvis,1.09806149932657,0.4304830762739029
3,drift_prior:pelvis,GLOBAL,DRIFT:torso,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:forearm_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:forearm_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:thigh_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:thigh_R,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:shank_L,0.0,0.0
3,drift_prior:pelvis,GLOBAL,DRIFT:shank_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:pelvis,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:pelvis,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:torso,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:torso,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:upper_arm_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:upper_arm_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:upper_arm_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:forearm_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:forearm_L,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:forearm_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:forearm_R,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:thigh_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:thigh_L,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:thigh_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:thigh_R,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:shank_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:shank_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,AXIS:shank_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,HEADING:shank_R,0.0,-0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:pelvis,7.543165341705695,7.483697762391099
3,drift_smooth:pelvis,GLOBAL,DRIFT:torso,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:forearm_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:forearm_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:thigh_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:thigh_R,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:shank_L,0.0,0.0
3,drift_smooth:pelvis,GLOBAL,DRIFT:shank_R,0.0,0.0
3,static:torso:initial_still_attempt2,initial_still_attempt2,AXIS:pelvis,0.0,0.0
3,static:torso:initial_still_attempt2,initial_still_attempt2,HEADING:pelvis,0.0,0.0
3,static:torso:initial_still_attempt2,initial_still_attempt2,AXIS:torso,71.17475380102968,32.47509952527482
3,static:torso:initial_still_attempt2,initial_still_attempt2,HEADING:torso,0.0010378599971196218,-0.0010378599971196218
3,static:torso:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_L,0.0,0.0
