start,factor_id,factor_kind,action,phase,row_count,robust_cost,cost_fraction,cost_per_row,abs_residual_median,abs_residual_p95,abs_residual_max,robust_gradient_norm,gradient_cosine_with_total
4,static:thigh_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.23289510323073,0.05989179706633552,0.060776317010769104,0.07252954851822938,0.7364386385725016,0.8596828684772512,372.8324840292831,-0.013407631502043556
4,static:thigh_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.77243705324988,0.06166409580421374,0.0625747901774996,0.06389840034393228,0.6679564914257968,0.6989840893438181,384.94524061549333,0.013407202512077773
4,drift_prior:thigh_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.00011298780455493151,3.7114471525565183e-07,7.532520303662101e-06,0.0007294539068745978,0.007687506667977488,0.00787172455605699,0.04294921693505699,-7.016897090022267e-06
4,drift_smooth:thigh_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.00020878646144684154,6.858261569747526e-07,1.4913318674774395e-05,0.001261133500350872,0.012362280121617818,0.01685146392605231,0.29954250182350645,4.5120556434903725e-06
4,static:shank_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.8735983460640047,0.0028696142090282066,0.0029119944868800157,0.025713005012921005,0.17423933152800528,0.20408826220659163,70.96128467968981,0.02923091625013568
4,static:shank_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.8713911711111035,0.0028623640343510303,0.002904637237037012,0.051093560934950044,0.14725349124002174,0.15449980940238073,90.97357551608047,-0.023189814651039174
4,drift_prior:shank_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,6.166082089364977e-09,2.025447605000352e-11,4.1107213929099845e-10,5.390359099997208e-06,5.67912496094963e-05,5.815178564394268e-05,0.0003172865292475982,-7.503125401349076e-05
4,drift_smooth:shank_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,1.1388100240594667e-08,3.740787103304991e-11,8.134357314710477e-10,9.31310341758181e-06,9.132207248430489e-05,0.00012441298527541907,0.002210823600325947,-0.0003176047788770478
4,static:shank_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,3.7960951084745322,0.012469493001195407,0.012653650361581774,0.05573622766202095,0.34393403397080374,0.40894844467132974,170.67231043030853,0.0009609091797900434
4,static:shank_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,2.848253063657558,0.009356001529999488,0.009494176878858528,0.03304952813570399,0.2583702440975888,0.26754537777812004,164.437225668837,-0.0009104552480652087
4,drift_prior:shank_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,1.8433028925457506e-07,6.05492008521332e-10,1.2288685950305005e-08,2.9483048239902838e-05,0.00031049590047582264,0.0003179243759067923,0.0017347835447011593,2.089446565554514e-05
4,drift_smooth:shank_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,3.405138546686004e-07,1.1185270669644678e-09,2.4322418190614314e-08,5.092963715254509e-05,0.0004992391519961722,0.0006804899426155107,0.012097613227866223,2.086372921121899e-06
4,squat_symmetry:thigh,SQUAT_Z_SYMMETRY,squats,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,123,1.823392650161686,0.005989518502543289,0.014824330489119398,0.036497891732286014,0.4346854356580418,0.6221660052985127,12.328892302723533,-0.013527748320962594
4,squat_symmetry:shank,SQUAT_Z_SYMMETRY,squats,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,123,2.97239569095463,0.009763787841458083,0.0241658186256474,0.015358390241912101,0.607497855969701,0.638992393242444,26.191051605907415,0.0008446097183604
