capture_id,rel_path,file_name,extension,size_bytes,category,data_role,solver_version,layout_variant,is_optitrack_related,is_generated_analysis,csv_columns,csv_row_count,json_kind,anchor_count,notes
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/pair_quality_first500.csv,pair_quality_first500.csv,.csv,2394,summary_table,evaluation_metric,,,False,True,eval_set|pair|n_ab|n_ba|med_ab|med_ba|mad_ab|mad_ba|asymmetry|median_all|mad_all,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/pair_quality_last500.csv,pair_quality_last500.csv,.csv,2312,summary_table,evaluation_metric,,,False,True,eval_set|pair|n_ab|n_ba|med_ab|med_ba|mad_ab|mad_ba|asymmetry|median_all|mad_all,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/roto_all_captures.csv,roto_all_captures.csv,.csv,177212,roto_table,evaluation_metric,,,False,True,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,306,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/roto_physical_consistency_all.csv,roto_physical_consistency_all.csv,.csv,44742,roto_table,evaluation_metric,,,False,True,version|ID|tilt|facing|inner_radius_mm|outer_radius_mm|deltaR_mm|deltaR_error_mm|abs_deltaR_error_mm|inner_radius_bias_mm|outer_radius_bias_mm|inner_outer_center_sep_mm|inner_turn_center_rms_3d_mm|outer_turn_center_rms_3d_mm|inner_turn_center_p95_3d_mm|outer_turn_center_p95_3d_mm|inner_turn_count|outer_turn_count|inner_circle_thickness_rms_diagnostic|outer_circle_thickness_rms_diagnostic,153,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/roto_physical_consistency_summary.csv,roto_physical_consistency_summary.csv,.csv,2088,roto_table,evaluation_metric,,,False,True,version|capture_pairs|deltaR_error_mean_mm|deltaR_error_rms_mm|abs_deltaR_error_median_mm|abs_deltaR_error_p95_mm|inner_outer_center_sep_median_mm|inner_outer_center_sep_p95_mm|turn_center_rms_median_mm|turn_center_rms_p95_mm|circle_thickness_rms_median_mm_diagnostic|circle_thickness_rms_p95_mm_diagnostic,9,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/roto_radius_consistency.csv,roto_radius_consistency.csv,.csv,13399,roto_table,evaluation_metric,,,False,True,version|ID|radius_BS2DCE|radius_BSDC91|delta_radius|delta_radius_bias_vs_120,153,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/split_layout_disagreement.csv,split_layout_disagreement.csv,.csv,8466,other,unclassified,,,False,True,version|anchor|delta_x|delta_y|delta_z|delta_xy|delta_3d|delta_delay,72,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/split_layout_stability.csv,split_layout_stability.csv,.csv,8466,other,unclassified,,,False,True,version|anchor|delta_x|delta_y|delta_z|delta_xy|delta_3d|delta_delay,72,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/static_all_captures.csv,static_all_captures.csv,.csv,83071,static_table,evaluation_metric,,,False,True,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,216,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/static_group_summary.csv,static_group_summary.csv,.csv,849,static_table,evaluation_metric,,,False,True,group_by|group|n|D3_median|D3_p75|D3_p95|D3_max,9,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/static_orientation_effect.csv,static_orientation_effect.csv,.csv,20430,static_table,evaluation_metric,,,False,True,version|location|height|facing|n|D3_median|D3_p75|D3_p95|D3_max,207,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/v5_fim_diagnostics.csv,v5_fim_diagnostics.csv,.csv,880,other,unclassified,,,False,True,version|condition_number|anchor|sigma_x|sigma_y|sigma_z|sigma_3d|sigma_d,8,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/version_summary.csv,version_summary.csv,.csv,2517,summary_table,evaluation_metric,,,False,True,version|label|meaning|tag_delay_mm|autopos_rms|autopos_p95|static_n|static_median|static_p95|static_max|roto_n|roto_deltaR_mean|roto_deltaR_rms|roto_abs_deltaR_median|roto_abs_deltaR_p95|roto_turn_center_median|roto_turn_center_p95,9,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/tables/wand_static_summary.csv,wand_static_summary.csv,.csv,20663,wand_table,evaluation_metric,,,False,True,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,108,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json,layout_consensus.json,.json,1678,layout,layout_candidate,v1-old,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json,layout_first500.json,.json,1581,layout,layout_candidate,v1-old,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json,layout_last500_aligned.json,.json,1666,layout,layout_candidate,v1-old,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2468,residual_table,evaluation_metric,v1-old,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2467,residual_table,evaluation_metric,v1-old,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2437,residual_table,evaluation_metric,v1-old,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/roto_all_captures.csv,roto_all_captures.csv,.csv,20059,roto_table,evaluation_metric,v1-old,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/static_all_captures.csv,static_all_captures.csv,.csv,9376,static_table,evaluation_metric,v1-old,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v1-old/wand_static_summary.csv,wand_static_summary.csv,.csv,2344,wand_table,evaluation_metric,v1-old,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json,layout_consensus.json,.json,1678,layout,layout_candidate,v2,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json,layout_first500.json,.json,1520,layout,layout_candidate,v2,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json,layout_last500_aligned.json,.json,1607,layout,layout_candidate,v2,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2588,residual_table,evaluation_metric,v2,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2620,residual_table,evaluation_metric,v2,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2592,residual_table,evaluation_metric,v2,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/roto_all_captures.csv,roto_all_captures.csv,.csv,19923,roto_table,evaluation_metric,v2,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/static_all_captures.csv,static_all_captures.csv,.csv,9287,static_table,evaluation_metric,v2,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v2/wand_static_summary.csv,wand_static_summary.csv,.csv,2300,wand_table,evaluation_metric,v2,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json,layout_consensus.json,.json,1795,layout,layout_candidate,v3-full,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json,layout_first500.json,.json,1704,layout,layout_candidate,v3-full,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json,layout_last500_aligned.json,.json,1795,layout,layout_candidate,v3-full,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2740,residual_table,evaluation_metric,v3-full,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2740,residual_table,evaluation_metric,v3-full,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2721,residual_table,evaluation_metric,v3-full,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/roto_all_captures.csv,roto_all_captures.csv,.csv,20093,roto_table,evaluation_metric,v3-full,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/static_all_captures.csv,static_all_captures.csv,.csv,9405,static_table,evaluation_metric,v3-full,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-full/wand_static_summary.csv,wand_static_summary.csv,.csv,2357,wand_table,evaluation_metric,v3-full,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json,layout_consensus.json,.json,1686,layout,layout_candidate,v3-lite,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json,layout_first500.json,.json,1529,layout,layout_candidate,v3-lite,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json,layout_last500_aligned.json,.json,1614,layout,layout_candidate,v3-lite,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2716,residual_table,evaluation_metric,v3-lite,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2732,residual_table,evaluation_metric,v3-lite,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2698,residual_table,evaluation_metric,v3-lite,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/roto_all_captures.csv,roto_all_captures.csv,.csv,20075,roto_table,evaluation_metric,v3-lite,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/static_all_captures.csv,static_all_captures.csv,.csv,9404,static_table,evaluation_metric,v3-lite,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/wand_static_summary.csv,wand_static_summary.csv,.csv,2360,wand_table,evaluation_metric,v3-lite,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json,layout_consensus.json,.json,1783,layout,layout_candidate,v4-io,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json,layout_first500.json,.json,1624,layout,layout_candidate,v4-io,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_last500_aligned.json,layout_last500_aligned.json,.json,1713,layout,layout_candidate,v4-io,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2660,residual_table,evaluation_metric,v4-io,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2680,residual_table,evaluation_metric,v4-io,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2655,residual_table,evaluation_metric,v4-io,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/roto_all_captures.csv,roto_all_captures.csv,.csv,20046,roto_table,evaluation_metric,v4-io,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/static_all_captures.csv,static_all_captures.csv,.csv,9351,static_table,evaluation_metric,v4-io,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io/wand_static_summary.csv,wand_static_summary.csv,.csv,2334,wand_table,evaluation_metric,v4-io,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json,layout_consensus.json,.json,1793,layout,layout_candidate,v4-io-roto,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json,layout_first500.json,.json,1742,layout,layout_candidate,v4-io-roto,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json,layout_last500_aligned.json,.json,1834,layout,layout_candidate,v4-io-roto,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2811,residual_table,evaluation_metric,v4-io-roto,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2810,residual_table,evaluation_metric,v4-io-roto,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2784,residual_table,evaluation_metric,v4-io-roto,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/roto_all_captures.csv,roto_all_captures.csv,.csv,20186,roto_table,evaluation_metric,v4-io-roto,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/static_all_captures.csv,static_all_captures.csv,.csv,9464,static_table,evaluation_metric,v4-io-roto,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/wand_static_summary.csv,wand_static_summary.csv,.csv,2399,wand_table,evaluation_metric,v4-io-roto,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json,layout_consensus.json,.json,1789,layout,layout_candidate,v4-io-td,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json,layout_first500.json,.json,93634,layout,layout_candidate,v4-io-td,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_last500_aligned.json,layout_last500_aligned.json,.json,93715,layout,layout_candidate,v4-io-td,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2744,residual_table,evaluation_metric,v4-io-td,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2764,residual_table,evaluation_metric,v4-io-td,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2739,residual_table,evaluation_metric,v4-io-td,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/roto_all_captures.csv,roto_all_captures.csv,.csv,20132,roto_table,evaluation_metric,v4-io-td,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/static_all_captures.csv,static_all_captures.csv,.csv,9445,static_table,evaluation_metric,v4-io-td,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/tag_delay_scan_first500.csv,tag_delay_scan_first500.csv,.csv,30710,other,unclassified,v4-io-td,,False,False,tag_delay_mm|n_static_cases|n_residuals|raw_rms|raw_p50_abs|raw_p95_abs|norm_rms|case_rms_median|case_rms_p95|status,241,,,split_or_holdout;tag_delay
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/tag_delay_scan_last500.csv,tag_delay_scan_last500.csv,.csv,30702,other,unclassified,v4-io-td,,False,False,tag_delay_mm|n_static_cases|n_residuals|raw_rms|raw_p50_abs|raw_p95_abs|norm_rms|case_rms_median|case_rms_p95|status,241,,,split_or_holdout;tag_delay
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/wand_static_summary.csv,wand_static_summary.csv,.csv,2371,wand_table,evaluation_metric,v4-io-td,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json,layout_consensus.json,.json,1799,layout,layout_candidate,v4-io-wand,consensus,False,False,,,layout,8,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json,layout_first500.json,.json,1685,layout,layout_candidate,v4-io-wand,first500,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_last500_aligned.json,layout_last500_aligned.json,.json,1771,layout,layout_candidate,v4-io-wand,last500_aligned,False,False,,,layout,8,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_residuals_all1000.csv,layout_residuals_all1000.csv,.csv,2801,residual_table,evaluation_metric,v4-io-wand,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_residuals_first500.csv,layout_residuals_first500.csv,.csv,2824,residual_table,evaluation_metric,v4-io-wand,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_residuals_last500.csv,layout_residuals_last500.csv,.csv,2777,residual_table,evaluation_metric,v4-io-wand,,False,False,version|eval_set|pair|measured_mm|predicted_mm|residual_mm|abs_residual_mm,28,,,split_or_holdout
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/roto_all_captures.csv,roto_all_captures.csv,.csv,20186,roto_table,evaluation_metric,v4-io-wand,,False,False,version|ID|peer|path|tilt|facing|status|N_frames|radius|radial_std|z_plane_std|circle_thickness_std_diagnostic|circle_thickness_rms_diagnostic|circle_thickness_p95_diagnostic|plane_tilt_deg|center_x|center_y|center_z|normal_x|normal_y|normal_z|turn_count|estimated_turns|turn_center_rms_3d_mm|turn_center_p95_3d_mm|turn_center_x_std_mm|turn_center_y_std_mm|turn_center_z_std_mm|turn_radius_std_mm|median_anchors|pct_ge7|pct_ge8,34,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/static_all_captures.csv,static_all_captures.csv,.csv,9476,static_table,evaluation_metric,v4-io-wand,,False,False,version|ID|path|location|height|facing|status|N_frames|mean_x|mean_y|mean_z|X_std|Y_std|Z_std|D3_std|radial_p50|radial_p75|radial_p95|radial_max|median_anchors|pct_ge7|pct_ge8,24,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/wand_static_summary.csv,wand_static_summary.csv,.csv,2396,wand_table,evaluation_metric,v4-io-wand,,False,False,version|ID|pair|gt_mm|path|status|measured_median_mm|bias_mm,12,,,
outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json,layout_consensus.json,.json,3590,layout,layout_candidate,v5,consensus,False,False,,,layout,8,
