capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R13,BS2DCE,1201,1201,12.540816048694571,0.0010783613591316,400.7677062770248,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R13,BSDC91,1200,1200,0.0003781003093331,0.0007340796821688,0.0014972695919379,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R14,BS2DCE,1201,1201,0.0003477270221308,0.0006103532094882,0.0013367684158474,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R14,BSDC91,1200,1200,0.0002685880321034,0.0004732083087751,0.0007057018729766,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R15,BS2DCE,1200,1200,0.0004385874137598,0.0007815295530188,0.0014118059639358,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R15,BSDC91,1200,1200,0.000516897530377,0.0009543948013879,0.0015693880854755,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R16,BS2DCE,1201,1201,0.0003569043836161,0.0006060491430089,0.0011596221899058,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R16,BSDC91,1200,1200,0.0003188926839797,0.0005461570867689,0.0010897269995039,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R17,BS2DCE,1201,1201,0.0003608581927372,0.000690175728048,0.0011927639934243,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R17,BSDC91,1200,1200,0.0004317235158704,0.0008147590500962,0.0017206973875942,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R01,BS2DCE,1201,1201,0.0005632732166326,0.0010684100472797,0.0016821902555971,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R01,BSDC91,1200,1200,0.0005349714122364,0.0011636472005598,0.001641497538622,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R02,BS2DCE,1201,1201,0.0004561871916368,0.0009227343289221,0.0016090391799514,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R02,BSDC91,1200,1200,0.0005517540230453,0.0010826654744066,0.0019839359936267,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R03,BS2DCE,1200,1200,0.0004095266190359,0.0007177905697201,0.0011552821676657,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R03,BSDC91,1200,1200,0.0004816884745741,0.0009948863635331,0.0015879169047221,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R04,BS2DCE,1200,1200,0.0003322393308568,0.0005237474776853,0.0008597057020064,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R04,BSDC91,1200,1200,0.0003884865006951,0.0006941873498868,0.0012533445818045,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R05,BS2DCE,1200,1200,0.0005584790117671,0.0010818762573147,0.0021030335094161,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R05,BSDC91,1201,1201,0.0005782029052452,0.0011515020908613,0.0014544660836115,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R06,BS2DCE,1200,1200,0.0005948171905477,0.0012111529356439,0.0022332818514113,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R06,BSDC91,1201,1201,0.0006539042195127,0.0014390070797378,0.0023210342751492,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R07,BS2DCE,1200,1200,0.000474103835104,0.0008908672153892,0.001823710252899,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R07,BSDC91,1201,1201,0.0004724676653033,0.0009266544751479,0.0017670726953543,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R08,BS2DCE,1201,1201,0.0003439104721181,0.000531498053555,0.0009894159209,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R08,BSDC91,1200,1200,0.0004545644515522,0.0008399072928915,0.0025244160775578,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R09,BS2DCE,1200,1200,0.0003977785244952,0.0006801550693941,0.001037078702184,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R09,BSDC91,1200,1200,0.000659536175175,0.001295485417781,0.00227385250233,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R10,BS2DCE,1200,1200,0.0004405071259002,0.0008484246991367,0.0017818314064107,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R10,BSDC91,1200,1200,0.0004820276270981,0.0009451167449634,0.0015721234656883,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R11,BS2DCE,1201,1201,0.000456489324295,0.0007677469546389,0.0015723135889391,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R11,BSDC91,1200,1200,0.0004710931888882,0.000921758454417,0.0018798480353972,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R12,BS2DCE,1200,1200,0.0002708068566663,0.0004051702704169,0.0005581234473122,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R12,BSDC91,1200,1200,0.0003100443224981,0.0004957078805958,0.0009037982938685,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R13,BS2DCE,1201,1201,7.437727268711205,0.0008640330562189,251.26515182152653,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R13,BSDC91,1200,1200,0.000357910436208,0.0006791226103705,0.0016096458135742,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R14,BS2DCE,1201,1201,0.0003348443169508,0.000588899808342,0.0012126519280872,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R14,BSDC91,1200,1200,0.0002789091330522,0.0005152832306918,0.0008589489839016,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R15,BS2DCE,1200,1200,0.0004159778172466,0.0007354270640658,0.0012441979806479,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R15,BSDC91,1200,1200,0.000499616032588,0.0009297066544906,0.0015611708560106,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R16,BS2DCE,1201,1201,0.000330860530742,0.0005443739448618,0.0011387701507227,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R16,BSDC91,1200,1200,0.0003119840666888,0.0005099657031492,0.0009021282341176,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R17,BS2DCE,1201,1201,0.0003506658823848,0.0006545550759457,0.0010861412598966,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R17,BSDC91,1200,1200,0.0004046609130142,0.0007707377789781,0.00151707229591,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0001,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0001_cuda0
R01,BS2DCE,1201,1201,0.0005232471549803,0.0009589082153717,0.0013459683403189,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R01,BSDC91,1200,1200,0.0004519830231373,0.0008227474400047,0.0012080178481533,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R02,BS2DCE,1201,1201,0.0004572193343548,0.0008536243192222,0.0013077395155845,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R02,BSDC91,1200,1200,0.000459200284735,0.0008808123936743,0.0012640936142729,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R03,BS2DCE,1200,1200,0.0004095740209755,0.000700583085939,0.0011794521573075,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R03,BSDC91,1200,1200,0.0004883746053205,0.0009602668836521,0.0015288954659477,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R04,BS2DCE,1200,1200,0.0003909661328669,0.0006525236323254,0.0013848934992771,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R04,BSDC91,1200,1200,0.0004587153866055,0.0008455999438225,0.0013199807961755,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R05,BS2DCE,1200,1200,0.000387128424189,0.0006800470667138,0.0009175341261463,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R05,BSDC91,1201,1201,0.0004469676523849,0.0007936962547207,0.0014119126131217,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R06,BS2DCE,1200,1200,0.0004697433703843,0.0009389369579502,0.0012316949037538,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R06,BSDC91,1201,1201,0.0005665222194713,0.0011182610695735,0.0016256769861482,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R07,BS2DCE,1200,1200,0.0004216530235749,0.0007122350462767,0.0011290252984892,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R07,BSDC91,1201,1201,0.0005306721355763,0.0010889876574332,0.0017831085634534,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R08,BS2DCE,1201,1201,0.000328649166095,0.0005230222603005,0.0007987416521256,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R08,BSDC91,1200,1200,0.0003755958563943,0.00063038695151,0.0010110910578141,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R09,BS2DCE,1200,1200,0.0003518430507624,0.0006585083615783,0.0013807525245285,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R09,BSDC91,1200,1200,0.0005200422385292,0.0009076361123845,0.001342384917218,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R10,BS2DCE,1200,1200,0.0004310522595093,0.0008004608793513,0.001210188410084,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R10,BSDC91,1200,1200,0.0003930805789394,0.0007695847770728,0.0010444892631425,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R11,BS2DCE,1201,1201,0.000379555925366,0.0006307586897005,0.0012198106224786,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R11,BSDC91,1200,1200,0.000528655564467,0.0010040704351402,0.0019902919994782,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R12,BS2DCE,1200,1200,0.0002973352105386,0.0004535580591813,0.0007460057893955,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R12,BSDC91,1200,1200,0.0002826559004297,0.0004282251549796,0.0006173153708049,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R13,BS2DCE,1201,1201,15.17784534575242,0.0009314854661698,466.62851010404455,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R13,BSDC91,1200,1200,0.0002635162654899,0.0003943938831609,0.000671047763495,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R14,BS2DCE,1201,1201,0.0003046367842131,0.0005230658019773,0.0007671003612547,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R14,BSDC91,1200,1200,0.0003148380072563,0.000613076858115,0.0011270682276978,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R15,BS2DCE,1200,1200,0.0003393668319055,0.000504144690593,0.0007397159118459,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R15,BSDC91,1200,1200,0.0003594477458432,0.0005873113310479,0.0008421809813251,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R16,BS2DCE,1201,1201,0.0002860661052097,0.0004765213871689,0.000822230432843,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R16,BSDC91,1200,1200,0.0003518875142546,0.0006301104796221,0.0011243020784592,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R17,BS2DCE,1201,1201,0.0003092552500207,0.000516022935179,0.0008589128656572,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R17,BSDC91,1200,1200,0.0003165337265015,0.0005399935639758,0.0009184641342702,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R01,BS2DCE,1201,1201,0.0004899589310541,0.0009323642131047,0.0012722547794811,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R01,BSDC91,1200,1200,0.0004847699862413,0.0009743343792721,0.0013790793412092,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R02,BS2DCE,1201,1201,0.0004682507590488,0.0009430137150168,0.0014214576446706,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R02,BSDC91,1200,1200,0.0005219405770723,0.001109996076608,0.0018565070320699,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R03,BS2DCE,1200,1200,0.0003581140555664,0.0006253680445368,0.0009954335011639,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R03,BSDC91,1200,1200,0.0004248388722101,0.0008553383141866,0.0015177334534435,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R04,BS2DCE,1200,1200,0.0003698606122047,0.0006381509002641,0.0012603832727833,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R04,BSDC91,1200,1200,0.0003874340798882,0.0007486394748255,0.0013823545378673,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R05,BS2DCE,1200,1200,0.0004560103721568,0.0008378229837709,0.0010615286026953,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R05,BSDC91,1201,1201,0.0005493420843146,0.0010961074129141,0.0016281739236162,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R06,BS2DCE,1200,1200,0.0004885688821905,0.0010462916613827,0.0014996296265099,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R06,BSDC91,1201,1201,0.0006140339040775,0.0013085245088144,0.0019840930874911,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R07,BS2DCE,1200,1200,0.0003954418431303,0.0006798326279818,0.0011296089139641,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R07,BSDC91,1201,1201,0.0004508541555397,0.0009007867837576,0.0015284438892847,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R08,BS2DCE,1201,1201,0.0003005882678286,0.0004494160057616,0.0006774645621178,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R08,BSDC91,1200,1200,0.0003305690897384,0.0005460805168908,0.0008991548457472,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R09,BS2DCE,1200,1200,0.0003591437791846,0.0006461448853167,0.0013733553974008,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R09,BSDC91,1200,1200,0.0005976473273311,0.0011060414062676,0.0014882199835896,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
R10,BS2DCE,1200,1200,0.0004136921987357,0.000849005388361,0.0012759968987505,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0002,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0002_cuda1
