position_id,anchor_id,anchor_label,range_mean,range_std,range_median,range_iqr,range_skewness,range_kurtosis,range_p10,range_p25,range_p75,range_p90,range_min,range_max,n_samples,geometric_distance,elevation_angle,azimuth_angle,rho_mm,pseudo_label
ID15,1,B,2020.5663052543787,29.807451010164108,2019.0,39.0,0.5637160187460802,0.6766934718999877,1985.0,1999.0,2038.0,2059.0,1937.0,2149.0,1199,1850.579234078794,-27.32438304794448,133.19400677891198,5.111507661950675,0
ID15,2,C,2028.8991666666666,30.00081664397747,2029.0,41.0,-0.09023522286220864,-0.1578466675290615,1989.0,2009.0,2050.0,2066.1000000000004,1933.0,2122.0,1200,1951.7770747193597,-27.257878712986496,54.20394247003833,-99.73582451079724,-1
ID15,3,D,2195.88176519567,23.12081743182734,2198.0,31.0,-0.3643125942184582,-0.13516708627195229,2163.0,2181.0,2212.0,2225.0,2114.0,2250.0,1201,1969.2695027575019,-26.24677916339763,-43.86422016137948,54.598752990619225,-1
ID15,4,E,1866.1,23.115218652077107,1865.5,30.0,0.23573551374509774,0.6547565258793071,1837.0,1851.0,1881.0,1895.0,1792.0,1959.0,1200,1726.315560059452,15.048951036975874,-124.29221084311988,-20.06186500644197,0
ID15,5,F,1908.742474916388,70.92204893622939,1908.0,79.0,2.6160364477718723,15.387867805271874,1831.5,1865.0,1944.0,1971.0,1765.0,2494.0,1196,1672.5030460986716,18.339789874182483,127.8818646270236,74.5140680514537,-1
ID15,6,G,2059.6934369602764,135.43650460283442,2018.0,36.0,2.5988917608103956,5.18059209003494,1987.7,2002.0,2038.0,2156.7999999999897,1946.0,2562.0,1158,1877.3718612946268,14.705746421417158,49.45126107486256,-9.03455228052038,0
ID15,7,H,1979.1823480432972,32.975062686563305,1980.0,46.0,-0.12039831658327203,-0.1949604417159616,1935.0,1957.0,2003.0,2020.0,1872.0,2078.0,1201,1852.0384651268157,16.645069451363682,-49.0719912624996,-31.338083751383003,-1
ID16,0,A,2150.3544620517096,30.49319854198835,2145.0,48.0,0.4435971031055125,-0.7248360032015961,2115.0,2125.0,2173.0,2195.0,2087.0,2231.0,1199,1963.389539919239,-26.313670690749323,-121.43710533689257,32.355384913313806,-1
ID16,1,B,1971.6847372810676,27.68669029684114,1972.0,31.0,-3.3771583358511728,55.29323719153063,1941.0,1956.0,1987.0,2001.0,1526.0,2070.0,1199,1856.242413548022,-26.88064304039062,133.54551929318802,-47.55167180727732,-1
ID16,2,C,2093.391993327773,16.603248452112947,2094.0,22.0,0.08381099612653226,-0.01941950536180803,2073.0,2082.0,2104.0,2116.0,2044.0,2145.0,1199,1940.257089754013,-27.09450248787676,54.64434564376996,-23.215839545450443,0
ID16,3,D,2166.11101836394,30.346994836787985,2163.0,28.0,2.029450987633696,7.5161759721490835,2136.0,2149.0,2177.0,2192.0,2090.0,2362.0,1198,1953.973932744248,-26.13457652517309,-44.17619167670832,34.89432300387306,-1
ID16,4,E,1877.251876563803,26.002019766254953,1877.0,36.5,0.03720010236744588,-0.26789472101568146,1844.0,1858.5,1895.0,1911.2,1805.0,1959.0,1199,1736.1932838858795,15.309959700037943,-124.75330286976799,-18.439588832869397,0
ID16,5,F,1956.674319727891,84.37548822965715,1950.0,65.0,3.643826464857862,17.50360197793564,1884.0,1914.0,1979.0,2005.0,1791.0,2509.0,1176,1685.784183036186,18.555441961628418,128.28280196336004,103.23293111393923,1
ID16,6,G,2016.7367965367966,120.74341865368638,1989.0,39.0,3.3386794453125037,10.003445214542209,1952.0,1970.0,2009.0,2032.0,1897.0,2547.0,1155,1871.4934162031152,15.076078649082321,49.85038088103381,-32.156107189008786,-1
ID16,7,H,2010.4849007765315,41.16130735611454,2011.0,39.5,-4.194535119660248,74.14204370076251,1971.0,1991.5,2031.0,2051.0,1324.0,2266.0,1159,1844.3633833165811,17.047434772040933,-49.41662420926354,7.336998058851584,0
ID17,0,A,1722.8507089241034,31.113318631170095,1722.0,47.0,0.13696599373199073,-0.7300353281166121,1683.0,1698.0,1745.0,1766.0,1644.0,1803.0,1199,1643.1518924275722,1.4736492341274192,-124.16180048795253,-70.40696759501935,-1
ID17,1,B,1850.1811352253756,27.662853561385813,1852.0,33.0,-0.22497731806338425,0.3129006767840612,1814.0,1834.0,1867.0,1885.0,1754.0,1944.0,1198,1766.0544924900837,2.379694936533497,130.46288912565475,-77.36375074933915,-1
ID17,2,C,1935.531328320802,27.597508078090595,1934.0,41.0,0.2422483844225092,-0.5696890149887999,1901.0,1915.0,1956.0,1974.4,1872.0,2008.0,1197,1843.141074190968,0.8981109763660561,57.32051638622566,-86.09982398240564,-1
ID17,3,D,1780.3149540517961,24.849123040698842,1779.0,35.0,0.1701439107557133,-0.15953119592192166,1749.6,1763.0,1798.0,1812.0,1713.0,1871.0,1197,1655.5380309269208,1.7968281456208068,-40.74480773751834,-50.66977517879969,-1
ID17,4,E,2372.057595993322,22.186096841313425,2372.0,30.75,0.049715992473753176,-0.03669288741844712,2344.0,2357.0,2387.75,2400.0,2295.0,2456.0,1198,2078.65937186564,41.26719307833002,-127.86636309295947,134.09432318737012,1
ID17,5,F,2400.261744966443,107.02263424738896,2385.0,105.0,2.223331137287234,7.896851401168599,2292.0,2336.0,2441.0,2492.0,2180.0,3018.0,1192,2245.061971541004,40.19866015009058,125.45030096794251,-21.044857390878626,0
ID17,6,G,2573.294827586207,80.09444408475618,2562.0,30.0,5.41058377028661,30.029461749148638,2534.0,2547.0,2577.0,2590.0,2454.0,3170.0,1160,2372.1629611774624,36.15103879570572,52.70039219453164,40.174347836643996,-1
ID17,7,H,2274.925798101812,44.780430855533425,2273.0,56.0,1.9069577020692934,15.41057876862056,2224.0,2245.0,2301.0,2325.0,2161.0,2770.0,1159,2202.275426317588,41.29282452887657,-46.32401695464025,-88.57504494215527,-1
ID18,0,A,1693.3330536912752,19.275788480564234,1695.0,27.0,-0.2289350851534985,-0.23099877853918027,1667.0,1680.0,1707.0,1718.0,1629.0,1755.0,1192,1671.9222421956827,1.5357980928389967,-118.88554044806673,-126.17731736312982,-1
ID18,1,B,1727.0358931552587,23.357879428169518,1728.0,32.0,-0.24161222150592507,-0.18639758592511013,1694.0,1712.0,1744.0,1755.0,1647.0,1804.0,1198,1612.5145486844692,2.697237035615342,129.75527111795532,-47.823806943724655,-1
ID18,2,C,1992.6309623430961,23.718507054580048,1994.0,35.5,-0.09788902626880372,-0.38152932764868774,1962.0,1975.0,2010.5,2023.0,1925.0,2053.0,1195,1824.0214487142205,0.987725024474764,52.505606982584304,-6.9801985056580165,0
ID18,3,D,1991.1659716430358,30.786438795579432,1991.0,45.0,0.08002369667326972,-0.5698157369461598,1949.0,1968.0,2013.0,2031.2,1915.0,2074.0,1199,1810.705397692242,1.7236185543585747,-40.86730304530703,6.162858055879035,0
ID18,4,E,2215.6630525437863,31.7281492879342,2217.0,45.5,-0.1416337896499881,-0.48445568501175496,2172.0,2193.5,2239.0,2256.2,2126.0,2301.0,1199,2094.8373507415695,40.9724669594791,-122.2508736870096,-37.08365568855937,-1
ID18,5,F,2340.511744966443,78.58797829092197,2329.0,49.0,4.0418558144681045,20.133594640031518,2284.0,2305.0,2354.0,2380.0,2196.0,2907.0,1192,2133.5113606997575,42.87359223678512,124.23120897079002,34.50575345036783,-1
ID18,6,G,2504.798960138648,104.75742946627425,2483.0,36.0,3.867070186290397,14.369619739934858,2449.0,2466.0,2502.0,2523.0,2402.0,3166.0,1154,2368.096596697478,36.299549816432624,48.052706502873214,-34.759287683371745,-1
ID18,7,H,2475.828231292517,45.75417997633711,2474.0,50.0,3.747105418428797,56.93690467934067,2427.0,2450.0,2500.0,2520.0,2151.0,3196.0,1176,2322.4591289268583,38.81865717525783,-45.96831580593151,-7.758747551425579,0
ID19,0,A,1955.2845188284518,23.24659985212444,1953.0,28.0,0.4627313685399306,0.42246254868029265,1927.0,1940.0,1968.0,1988.0,1852.0,2034.0,1195,1820.181807029779,1.4404408624714313,-120.16161972335938,-16.43688219722622,0
ID19,1,B,1624.5559265442405,20.961562583560433,1626.0,25.0,-0.36430028918309315,0.9662878129136283,1600.0,1612.0,1637.0,1650.0,1536.0,1693.0,1198,1603.7352736662986,2.7458232852920617,135.21588761504626,-141.044531925554,-1
ID19,2,C,1727.4916666666666,21.867478071835862,1727.0,28.0,0.7551685718143346,6.197992606856387,1700.0,1713.0,1741.0,1756.0,1662.0,1935.0,1200,1671.9265521183713,1.1099883723855473,53.12042398506151,-121.88530190980887,-1
ID19,3,D,1981.211009174312,26.533778096025518,1983.0,38.0,-0.18481930715816533,-0.4447164164748578,1945.0,1962.0,2000.0,2015.0,1900.0,2048.0,1199,1808.2754417531678,1.7559007766092214,-45.724054808291484,0.5928139949532962,0
ID19,4,E,2719.0792326939118,22.660556291080976,2719.0,31.0,-0.01870059359507767,-0.2295376250723451,2689.0,2704.0,2735.0,2748.0,2653.0,2796.0,1199,2211.0630988081307,38.437221826204244,-123.3021132162981,348.69059624487943,1
ID19,5,F,2296.7697478991595,104.31000544564696,2293.0,109.0,2.484835436765075,10.494946592552058,2193.0,2231.0,2340.0,2378.0,2098.0,2953.0,1190,2117.0970881223457,43.32255620229665,129.82687051692395,14.92002602777962,0
ID19,6,G,2819.0603674540685,88.12868799153357,2808.0,54.0,4.394871619183604,22.772495536522268,2758.0,2780.0,2834.0,2861.0,2673.0,3425.0,1143,2247.083260067987,38.63150009481585,48.250621882703726,411.25404894611955,1
ID19,7,H,2405.068044788975,39.298736859394126,2404.0,48.0,-0.5871629932606894,11.41769577448273,2361.0,2380.0,2428.0,2451.0,2001.0,2589.0,1161,2331.747505111503,38.665007153328744,-50.79568002387536,-87.04712373607026,-1
ID20,0,A,1905.2168473728107,31.330778761744902,1908.0,48.0,-0.27225652334859174,-0.6759092253610652,1860.0,1882.0,1930.0,1946.0,1810.0,1972.0,1199,1788.6531363932945,1.574801462855014,-124.88419100576675,-29.90821156074167,0
ID20,1,B,1890.2771285475792,22.59489344486517,1890.0,31.0,-0.04431123441492953,-0.0892129092911298,1862.0,1875.0,1906.0,1920.0,1811.0,1960.0,1198,1755.683477768568,2.6191055722686185,135.23823195661174,-28.99273602782352,0
ID20,2,C,1808.627189324437,25.37397275624273,1808.0,35.5,0.02306015276653597,-0.4094817161412321,1775.0,1791.0,1826.5,1843.0,1731.0,1880.0,1199,1698.899859943843,1.2070667305760365,58.207440096638514,-67.85860973528057,-1
ID20,3,D,1791.9281537176273,25.926923543442225,1793.0,34.0,-0.20808948480768136,0.11712538946033879,1759.0,1776.0,1810.0,1824.4,1702.0,1865.0,1197,1656.5499248328167,2.0344658698781513,-45.833994817088545,-37.68166908469562,-1
ID20,4,E,2309.3213988343045,30.01021114106035,2311.0,42.0,-0.10806106526995678,-0.3450814037527645,2269.0,2288.0,2330.0,2347.0,2203.0,2400.0,1201,2195.176105662939,38.88099605070077,-128.30599788881833,-43.42241060992877,-1
ID20,5,F,2699.0320945945946,94.28662087137498,2683.0,56.0,3.677049765966413,14.889530882582704,2635.0,2656.0,2712.0,2739.0,2567.0,3241.0,1184,2231.792043416619,40.72041916991322,130.33335591605652,290.2250707335063,1
ID20,6,G,2354.2402765773554,89.07074870057401,2341.0,44.0,4.609211801615103,23.224476364995013,2299.0,2320.0,2364.0,2386.0,2237.0,2973.0,1157,2260.060058931113,38.47909793031632,53.17188466299033,-68.72274991700655,-1
ID20,7,H,2562.47094017094,123.74890317036436,2518.0,157.25,0.8752305990140057,-0.2755427367133221,2444.0,2473.0,2630.25,2765.1000000000004,2177.0,2921.0,1170,2218.1169958296464,41.17070476641882,-51.36512873651581,140.5833855457863,1
ID21,0,A,2298.0876460767945,35.41551348341246,2295.0,60.0,0.15602007161877152,-1.0697167675951562,2253.0,2268.0,2328.0,2348.0,2220.0,2373.0,1198,2177.2747352383053,-38.21618940753534,-121.37876937409781,-31.529810405752464,-1
ID21,1,B,2339.5583333333334,22.993838244673775,2339.0,32.0,0.3155736052511458,0.45213972416790993,2311.0,2323.0,2355.0,2368.1000000000004,2274.0,2451.0,1200,2124.124167264605,-38.27830346048738,131.89365240956351,51.566574476139415,-1
ID21,2,C,2337.733333333333,18.797177684133565,2338.0,25.0,0.038394564565329824,-0.05037046312378868,2314.0,2325.0,2350.0,2362.0,2283.0,2395.0,1200,2237.5925021901353,-37.43984931691623,54.696958241339,-76.55125198157285,-1
ID21,3,D,2645.2689425478766,29.946443056803943,2642.0,39.0,0.8672653382239055,2.3356730586560923,2611.0,2624.0,2663.0,2683.0,2560.0,2819.0,1201,2199.0426936560925,-37.45348374649546,-42.58515138187125,268.8255620920286,1
ID21,4,E,1785.0683333333334,24.381386285898966,1786.0,32.25,0.12344033412914009,0.023668018941309654,1754.0,1768.75,1801.0,1816.0,1709.0,1868.0,1200,1625.3625863839175,-0.6402216687274981,-124.79254001920685,1.3911086690926524,0
ID21,5,F,1825.5076660988075,104.45510202890075,1816.0,104.75,2.560507787596804,9.728738885112346,1724.3,1760.0,1864.75,1899.0,1579.0,2459.0,1174,1615.39424965483,2.1238769313142107,126.6198250316511,39.622864495295296,-1
ID21,6,G,1980.2721739130434,93.97001283742281,1963.0,30.0,4.573791469837584,20.50352874948392,1935.0,1949.0,1979.0,1996.0,1892.0,2529.0,1150,1856.1103990037477,0.314583260357162,50.027759422553984,-42.7730899896413,-1
ID21,7,H,1895.9347457627118,41.32223490829991,1897.0,37.0,-4.534635736592648,64.12415859715698,1858.0,1878.0,1915.0,1935.0,1259.0,2113.0,1180,1751.5819045999096,2.097647821176994,-47.863927111108964,-13.881523224476943,0
ID22,0,A,2613.025020850709,20.23810000276295,2614.0,30.0,-0.07327359407847221,-0.3614545782707088,2586.8,2598.0,2628.0,2639.2,2539.0,2669.0,1199,2163.736780065738,-38.52191090299351,-120.92339449216445,301.0081447668149,1
ID22,1,B,2236.545833333333,24.797605381142933,2237.0,34.0,0.08929554242512848,-0.040979718210770955,2205.0,2219.0,2253.0,2267.1000000000004,2164.0,2328.0,1200,2118.5737811107165,-38.42021770885493,131.16966302590546,-44.88303936997192,-1
ID22,2,C,2403.8645484949834,20.482108532732777,2405.0,30.0,-0.026798187410738132,-0.12687593451115253,2377.0,2389.0,2419.0,2429.0,2341.0,2481.0,1196,2252.938932694709,-37.163215791403246,54.30760423468104,-24.897682486146458,0
ID22,3,D,2352.004170141785,24.271040056940578,2353.0,32.0,-0.09508105713037318,-0.056062687481929,2320.0,2336.0,2368.0,2382.2,2271.0,2440.0,1199,2207.274752409309,-37.31205993340271,-41.92812946812245,-28.40649666118771,0
ID22,4,E,1736.4208333333333,35.31997167758711,1738.0,51.0,-0.06753891439577316,-0.36972109117507923,1689.0,1711.0,1762.0,1781.0,1634.0,1840.0,1200,1606.7932089151739,-0.6717597068905343,-124.35151503097698,-28.03951386216375,0
ID22,5,F,1848.7001675041877,72.17819854381632,1837.0,60.0,3.060232132122692,12.954636426578713,1786.0,1811.0,1871.0,1903.7,1727.0,2286.0,1194,1609.7332299569798,2.1072398818817994,125.8505930967288,66.28388419314547,-1
ID22,6,G,2038.1553228621292,96.37609191577852,2021.0,30.0,4.45733353698647,19.337839415602947,1991.0,2006.0,2036.0,2053.0,1932.0,2572.0,1146,1875.80307448494,0.2906046795051482,49.70291061499145,-4.465765470833581,0
ID22,7,H,1916.037162162162,28.178400728613965,1915.0,34.0,0.9535177606069956,3.5272919360215225,1882.0,1898.0,1932.0,1948.0,1832.0,2072.0,1184,1759.5108364613907,2.0661342298711642,-47.18157790623237,-3.810455085957976,0
ID23,0,A,2282.185678601166,19.252120003333772,2281.0,27.0,0.2322431941064397,-0.05403426988192361,2258.0,2268.0,2295.0,2308.0,2224.0,2347.0,1201,2172.7622778869973,-38.344228129510824,-120.77376178029948,-41.017353054444406,-1
ID23,1,B,2508.9475,20.195207610140248,2509.0,25.0,0.06291334345712653,1.0492041616686647,2483.0,2497.0,2522.0,2533.0,2441.0,2610.0,1200,2112.7871506809797,-38.55668836674186,131.49324597747437,232.9035910597648,1
ID23,2,C,2391.382107023411,28.10158913564164,2391.0,39.0,0.09833530135885621,-0.1910481185309223,2356.0,2372.0,2411.0,2428.0,2317.0,2484.0,1196,2244.528403709882,-37.33714958121781,54.13520215456063,-30.487153501319334,-1
ID23,3,D,2453.1035923141185,24.272594819584707,2452.0,33.0,0.7376071766373457,3.914925213451303,2424.0,2436.0,2469.0,2485.0,2391.0,2660.0,1197,2212.6907817817705,-37.21640584106088,-42.259387605692964,65.17747396635059,-1
ID23,4,E,1793.6438698915763,31.134068460217186,1794.0,43.0,0.09462244264158814,0.11754199545515975,1755.0,1772.0,1815.0,1834.0,1701.0,1913.0,1199,1617.7621863531954,-0.6793552751024413,-124.17035443284078,16.991508699814737,0
ID23,5,F,1818.138306789606,94.4436667308378,1808.0,116.0,1.7283668895310313,5.415360055057919,1720.0,1752.0,1868.0,1905.8,1635.0,2294.0,1193,1601.225541657351,2.1061577172661194,126.15772808484734,45.79157249277433,-1
ID23,6,G,2021.260569456428,91.14898492576617,2006.0,33.0,4.447835698876519,19.54370173089542,1974.0,1989.0,2022.0,2039.0,1929.0,2549.0,1159,1865.4430077859,0.28168194440786387,49.511795341154794,-9.105698771793492,0
ID23,7,H,1915.1523569023568,39.1762982290295,1912.0,35.0,2.2236450266272025,27.961997287847748,1879.0,1895.0,1930.0,1948.0,1521.0,2250.0,1188,1766.9398479309418,2.046312458518197,-47.49139380386494,-14.239466555509118,0
ID24,0,A,2425.65664160401,22.70187225595842,2424.0,33.0,0.20923551536641652,-0.36552881954558325,2398.0,2409.0,2442.0,2457.0,2365.0,2505.0,1197,2175.926855786548,-38.27556896529629,-121.18760314588353,98.81806904600484,-1
ID24,1,B,2244.9014202172098,24.600982239317332,2244.0,34.0,0.1593922819820232,0.03328269579865761,2213.0,2228.0,2262.0,2276.0,2172.0,2326.0,1197,2120.9838221380987,-38.37756684961397,131.75579558498933,-40.29308039735417,-1
ID24,2,C,2839.0366972477063,19.29699370556576,2839.0,26.0,0.4847417907047994,3.4112654257245776,2815.0,2826.0,2852.0,2864.0,2783.0,2998.0,1199,2240.4311510346383,-37.41445713470692,54.519312218029846,421.61009917392414,1
ID24,3,D,2353.4721065778517,31.499934784045706,2354.0,45.0,-0.2269109471763243,-0.21733853836450345,2312.0,2332.0,2377.0,2393.0,2249.0,2436.0,1201,2203.6746277950097,-37.39194969532009,-42.469791281933254,-23.806372046888562,0
ID24,4,E,1763.0566194837636,29.219291328523624,1765.0,42.0,-0.2918614361540891,-0.13075594650432976,1724.0,1743.0,1785.0,1798.0,1655.0,1856.0,1201,1622.5835062790266,-0.6744143290364661,-124.59681340401399,-16.82981122601644,0
ID24,5,F,1835.4680134680134,87.08069221509297,1833.0,78.0,2.10940567236988,7.833795799064003,1747.0,1788.0,1866.0,1895.0,1655.0,2317.0,1188,1611.0077514367802,2.096308180177421,126.46251641060952,61.00936271334513,-1
ID24,6,G,2030.0750436300175,92.12101053162671,2015.0,33.0,4.563983769610308,20.81393100256643,1982.0,1998.0,2031.0,2050.0,1936.0,2570.0,1146,1859.401332114476,0.2851471073959149,49.86545621985416,5.935976899630454,0
ID24,7,H,1926.5634987384356,37.54701516847384,1927.0,34.0,-4.626680306736581,112.28671174145111,1896.0,1910.0,1944.0,1959.0,1264.0,2377.0,1189,1756.314984110066,2.0613982583767165,-47.73398956363491,11.385397265366699,0
