room_id,L_mm,W_mm,H_mm,noise_std_mm,nlos_prob,nlos_bias_mean_mm,V4_median_3d,V5_median_3d,V4_dtag_opt,V5_dtag_opt,V4_dtag_height_spread,V5_dtag_height_spread,v5_minus_v4
299,4658.856657369981,4633.644676018253,3531.641250799905,37.739802747381695,0.14032990341909157,135.40648625589688,230.31637573242188,58.19942092895508,136.0,48.0,0.0,8.0,-172.1169548034668
300,4883.815392589625,6477.919229623898,2676.9290316136503,35.66848061616881,0.2567833369439334,137.59477478017192,619.66650390625,97.98509216308594,136.0,80.0,0.0,24.0,-521.6814117431641
301,5330.986294048627,4305.583916591336,3756.7960316401286,20.509708281921895,0.08416105639903963,131.83698011225223,184.08543395996094,33.771202087402344,136.0,56.0,0.0,32.0,-150.3142318725586
302,8488.90152934707,8044.869060967907,2916.463401963685,39.00274152430583,0.2560115319890756,111.68995969035254,962.263916015625,96.50480651855469,136.0,32.0,0.0,16.0,-865.7591094970703
303,6984.551633755691,7674.29295401576,3045.082020024267,16.50433277018154,0.2746002669215797,109.35487757817681,648.5305786132812,79.25178527832031,136.0,80.0,0.0,32.0,-569.2787933349609
304,7570.6151997676125,5245.479088208966,3027.0786252486364,21.06120879581266,0.13757452498016248,106.71643316753146,650.2572631835938,42.66923522949219,136.0,96.0,0.0,32.0,-607.5880279541016
305,4790.214576525044,7469.72468056648,3191.6100309699445,24.442287834460906,0.06880729969377393,62.92914446329859,442.7255859375,52.69340515136719,136.0,32.0,0.0,8.0,-390.0321807861328
306,5002.448860265438,6880.659326562031,2865.2649139547925,39.47858951568601,0.18694484412252216,94.69886923329926,273.5371398925781,56.50164794921875,136.0,80.0,0.0,16.0,-217.03549194335938
307,9358.16861590804,5743.457422699274,3152.3029264494453,20.51518167900101,0.11103152493786574,105.30348851856866,777.2168579101562,42.281455993652344,136.0,32.0,0.0,16.0,-734.9354019165039
308,6988.33975100616,4853.127887402129,3096.672511209783,24.04825358436708,0.20967701513574616,72.70690220417244,672.8284912109375,54.420692443847656,136.0,16.0,0.0,24.0,-618.4077987670898
309,9383.558824015101,6974.087540435554,3051.615085570607,28.20607855151001,0.145310524692166,117.58847372409232,905.953125,64.01570129394531,136.0,112.0,0.0,8.0,-841.9374237060547
310,9057.829365321264,4539.963606473819,3829.7058129855086,24.63422726810228,0.20342569073971617,144.88787629320814,683.858154296875,77.89210510253906,136.0,80.0,0.0,56.0,-605.9660491943359
311,4253.645187603278,5746.404421807084,3538.427601632977,36.772919569895535,0.2781289627442449,93.50275012526754,343.2427978515625,60.96686553955078,136.0,56.0,0.0,40.0,-282.2759323120117
312,8606.457571728202,9532.901036759387,3437.176678261948,38.57320128127078,0.2900282686140189,109.50944125611605,768.7393798828125,84.45098114013672,136.0,112.0,0.0,16.0,-684.2883987426758
313,4866.316034255948,7233.616740952983,3317.522253543666,29.113725341781528,0.06904922331157391,64.37670796448856,392.37799072265625,42.93315124511719,136.0,96.0,0.0,16.0,-349.44483947753906
314,8132.970697660809,9714.794717706249,3686.1612820250857,21.65449589434207,0.12089740519655547,94.2751169334544,964.2969360351562,55.74164581298828,136.0,40.0,0.0,64.0,-908.555290222168
315,4857.60558871563,9131.339382565307,3309.6798844227915,25.07791916673097,0.15663850345149238,114.68417710190688,811.09619140625,63.22026824951172,136.0,80.0,0.0,32.0,-747.8759231567383
316,7914.751434379712,5496.645031349468,2754.754285745228,23.04720970120077,0.09817099193191516,55.595933063089205,574.287353515625,42.853965759277344,136.0,32.0,0.0,24.0,-531.4333877563477
317,6228.944330809443,5479.906719623488,3819.5868891001437,24.587577389478827,0.2667692794331826,71.27268606646666,203.04489135742188,56.79084014892578,136.0,40.0,0.0,48.0,-146.2540512084961
318,5247.892122143715,8487.415691161932,3816.1013478732175,15.480277326087267,0.10632782665919589,142.01771752891943,903.1318359375,36.357757568359375,136.0,32.0,0.0,8.0,-866.7740783691406
319,8755.780021524235,5884.01361535622,2846.08050972896,18.537347297145395,0.09337575823742879,90.87234026287936,744.0438232421875,51.24774169921875,136.0,88.0,0.0,40.0,-692.7960815429688
320,4700.800060524192,4694.786932742971,2819.7554143798097,15.95790148008534,0.21958998185946038,117.1952215343402,523.7078247070312,73.77342224121094,136.0,72.0,0.0,24.0,-449.9344024658203
321,7468.740516704064,4722.678716563979,3345.5706409839077,22.443361809090316,0.11099346191141386,89.84440464706158,174.8345947265625,37.13655090332031,136.0,96.0,0.0,16.0,-137.6980438232422
322,4810.981366505061,5136.162208994122,3146.3463876256574,34.87694485425447,0.22139882186101856,52.58737105934061,281.659912109375,64.89984130859375,136.0,24.0,0.0,8.0,-216.76007080078125
323,4708.331993794891,4092.9078815175603,3029.329880707076,18.554884066755946,0.11663617262995916,135.27995980912587,278.4609375,50.75062561035156,136.0,40.0,0.0,32.0,-227.71031188964844
324,4196.694556893173,9332.624897004356,3606.068961853888,39.57577673951329,0.21707237195114942,82.0047079267392,532.0494384765625,74.64109802246094,136.0,0.0,0.0,48.0,-457.40834045410156
325,5722.649910335485,4109.787105804769,3007.4693088519,20.318665047655387,0.197552982036242,83.33310480027794,105.506103515625,37.34181213378906,136.0,32.0,0.0,32.0,-68.16429138183594
326,7169.846767508654,9414.257377051203,3063.3697470335082,38.0789489262569,0.11976567346471902,132.63805765376355,230.33961486816406,86.06217193603516,136.0,64.0,0.0,56.0,-144.2774429321289
327,7083.4699020143,9329.117082417764,2561.148445073307,30.707261440871342,0.19342606781732113,67.5932052865604,732.46337890625,86.20335388183594,136.0,88.0,0.0,32.0,-646.2600250244141
328,5075.630252976151,8313.155512604675,3203.9726025820337,36.84222565771813,0.16151396758620234,91.17788462097775,473.2166748046875,58.961612701416016,136.0,96.0,0.0,16.0,-414.2550621032715
329,8936.64960893222,8655.83877157921,3822.5348057169085,21.625376938396222,0.2624415737299405,94.02526987275803,889.1512451171875,47.43922805786133,136.0,32.0,0.0,8.0,-841.7120170593262
330,9614.696362460803,6378.529589462363,3930.7172539666153,24.356501625132317,0.07378393743460455,116.68636949584359,578.9715576171875,38.631385803222656,136.0,72.0,0.0,16.0,-540.3401718139648
331,7643.794476227436,9785.426484967094,2679.26675960795,35.68095974089982,0.14134979650429574,75.27437266673593,766.8045043945312,91.68609619140625,136.0,56.0,0.0,56.0,-675.118408203125
332,6976.411708949355,6221.302098827863,2536.7982466075214,22.660716726236743,0.11044986743049544,78.34533826672671,700.404541015625,54.18452072143555,136.0,48.0,0.0,24.0,-646.2200202941895
333,6202.533442511389,9629.82348225432,3782.8631482774504,39.0358122283445,0.19105505139754497,82.3934606680447,465.82891845703125,68.82640838623047,136.0,80.0,0.0,24.0,-397.0025100708008
334,7452.663191975376,6286.897978841655,2935.87112128625,25.56160871408782,0.2773027159796535,76.20776090352926,430.9632568359375,47.224666595458984,136.0,72.0,0.0,8.0,-383.7385902404785
335,7166.340015254772,9525.467840874433,3831.151576650948,30.727289185363883,0.24840973502784414,68.66721321003456,169.09579467773438,48.39729690551758,136.0,40.0,0.0,16.0,-120.6984977722168
336,6500.122973630501,5756.723352932431,2543.4332074355148,31.305046590075953,0.11335043394599874,116.93001002906927,396.64617919921875,60.011051177978516,136.0,48.0,0.0,24.0,-336.63512802124023
337,5982.105411703957,5466.61175968808,3205.986124199093,20.529195593332446,0.25207203092780806,71.12998792584841,211.8970489501953,40.69805145263672,136.0,32.0,0.0,24.0,-171.1989974975586
338,5398.932341114003,4119.120900396804,3138.5308288999927,20.18724030887997,0.06183316500045023,138.3070708475774,207.03738403320312,40.417728424072266,136.0,40.0,0.0,16.0,-166.61965560913086
339,7086.229797976375,8071.299546982231,3893.33884342601,37.565030428710756,0.2111384832617958,77.32646968966857,786.6898193359375,66.6896743774414,136.0,56.0,0.0,40.0,-720.0001449584961
340,4049.4868397975642,4807.356737945058,3225.792096606471,35.40251984168315,0.18307474372657684,131.92400702042346,196.09849548339844,66.05211639404297,136.0,88.0,0.0,48.0,-130.04637908935547
341,7795.925398384783,4050.2429344040625,3946.667449081624,26.42837500523769,0.10307005656315892,146.8355733971045,491.76727294921875,43.59980010986328,136.0,40.0,0.0,8.0,-448.16747283935547
342,4232.081530755577,7147.1059575612635,3273.5465072734078,16.059711568664238,0.2337853715618558,81.94763337700385,478.0277099609375,41.98921203613281,136.0,64.0,0.0,8.0,-436.0384979248047
343,5135.750609497368,5271.8693662042215,3145.4142924156245,29.679893135279688,0.12991596399452388,126.65574606793099,212.13223266601562,53.84789276123047,136.0,72.0,0.0,8.0,-158.28433990478516
344,4138.123398686349,6478.257903980932,3618.5341607770906,33.83524972565934,0.19208103303293322,72.54128534782076,217.82797241210938,50.35655975341797,136.0,24.0,0.0,48.0,-167.4714126586914
345,9489.164543147213,8406.502245648473,3025.3482339900847,26.302419762240255,0.14024484283277194,108.00654524346771,754.7132568359375,73.43946838378906,136.0,72.0,0.0,32.0,-681.2737884521484
346,8927.350521308525,4408.363063051928,2825.303826448371,28.87143362927724,0.263758375993175,115.87336737202381,1045.259033203125,82.51885223388672,136.0,88.0,0.0,8.0,-962.7401809692383
347,7257.837913803126,8509.367118740294,2966.5163181211474,39.358022757323056,0.10473492649079659,86.33202237758562,450.7890625,82.84898376464844,136.0,64.0,0.0,24.0,-367.94007873535156
348,8326.054537580401,4074.3419513277663,2909.0886631991425,38.95451068296833,0.18376593320762608,111.24668755920351,494.96990966796875,78.76181030273438,136.0,96.0,0.0,16.0,-416.2080993652344
349,4577.096137358845,5319.399857127556,2691.371062064574,18.629856326205303,0.09519700491526899,127.7357689183812,380.6158447265625,38.14111328125,136.0,32.0,0.0,32.0,-342.4747314453125
350,9867.195745405781,7875.071653347875,2572.962967548909,36.70118932567388,0.19669045927761902,83.22967847720795,1020.9789428710938,93.46853637695312,136.0,16.0,0.0,24.0,-927.5104064941406
351,6438.904839715862,6942.788998804777,3752.1665192193786,19.153325361327045,0.22024641109019255,123.20768494622637,309.9596862792969,76.00428771972656,136.0,128.0,0.0,32.0,-233.9553985595703
352,8831.179206080464,5159.0998207302655,3139.743334639772,28.209964201056508,0.2990332091761363,52.54729982701413,470.42901611328125,50.15322494506836,136.0,48.0,0.0,16.0,-420.2757911682129
353,7361.702707994079,8697.894308502291,3681.879635622945,16.43464100309591,0.08245974081465281,54.09614966111053,522.8578491210938,27.660865783691406,136.0,48.0,0.0,16.0,-495.19698333740234
354,5798.908852671912,5186.393408989226,3054.0863915174514,34.54478530424388,0.13874167724340702,117.58191163370434,403.8330078125,52.464027404785156,136.0,56.0,0.0,16.0,-351.36898040771484
355,4745.3007923290925,5093.004828110092,2617.7124051597953,30.000064582756174,0.12570556736750715,83.51465541745686,480.578857421875,59.55513000488281,136.0,72.0,0.0,64.0,-421.0237274169922
356,6195.18457805913,8001.50757456375,3771.773468061341,30.118251997191678,0.13201500829721924,60.400095652810435,334.3990478515625,44.78536605834961,136.0,72.0,0.0,24.0,-289.6136817932129
357,6901.869500818954,9383.716310245985,3406.185109933229,25.912290380506697,0.28442195779415974,53.6762482686025,934.3682861328125,51.028724670410156,136.0,0.0,0.0,8.0,-883.3395614624023
358,5183.259590012849,7830.354364792018,3068.5497756830514,31.131177067058236,0.26596298491124937,111.07888376021992,686.89990234375,82.10403442382812,136.0,32.0,0.0,64.0,-604.7958679199219
359,4480.192979784757,6335.900112657907,2669.754448253716,20.232614690747386,0.20825719389180825,92.56197645830545,546.563720703125,60.679893493652344,136.0,88.0,0.0,24.0,-485.88382720947266
360,4692.830377186276,8198.401252882453,2937.0375556551444,26.935674251962787,0.24812742573029195,54.71576794731381,476.8637390136719,57.19407653808594,136.0,48.0,0.0,40.0,-419.66966247558594
361,7098.112595212423,4522.733943427769,2624.0946782464603,36.40162059680475,0.1298528410187022,78.19217221269528,229.92230224609375,66.2877426147461,136.0,56.0,0.0,24.0,-163.63455963134766
362,5465.722215101576,7988.908183908474,3336.5833576582854,32.86072785772295,0.060247611199895204,134.2248810433337,375.0846252441406,62.55647659301758,136.0,0.0,0.0,0.0,-312.52814865112305
363,9649.305609675515,8179.857107516973,2678.297852833729,26.233848368068703,0.23387225367924125,120.06953039222522,921.4814453125,77.96752166748047,136.0,96.0,0.0,40.0,-843.5139236450195
364,6250.894868652571,6016.378326999118,2913.7838976089374,39.713138044092325,0.2670319696420079,131.34883286549018,431.6483154296875,86.84451293945312,136.0,80.0,0.0,48.0,-344.8038024902344
365,6656.836293402156,6754.8854071315545,3580.0889947591468,19.579161377662793,0.08770171424304297,54.57241477554642,168.97647094726562,35.08212661743164,136.0,8.0,0.0,32.0,-133.89434432983398
366,7209.154968827572,6657.864063865629,3945.947056993793,18.880790143368095,0.21279632797667847,59.3735500027926,262.3328857421875,36.842098236083984,136.0,0.0,0.0,16.0,-225.49078750610352
367,9225.974978597653,7805.6161512268845,2902.6099172780523,32.885041789070115,0.2738113026676271,134.17989615858497,282.5670166015625,132.27545166015625,136.0,56.0,0.0,40.0,-150.29156494140625
368,7531.1634946612285,5172.345316091492,3043.6612843288917,18.848971641706058,0.05429803853084421,98.62044335924607,371.6263732910156,37.30298614501953,136.0,56.0,0.0,8.0,-334.3233871459961
369,9125.654139807639,4640.46124025266,3186.1751030480837,27.86147005206819,0.21169591271885235,87.11011549143902,492.26727294921875,63.9598388671875,136.0,88.0,0.0,24.0,-428.30743408203125
370,5472.639612298546,5021.371108110277,3217.053737527749,21.947712505347166,0.05274354527125023,69.98711330310942,164.23277282714844,35.10004425048828,136.0,40.0,0.0,8.0,-129.13272857666016
371,7842.4880022041725,7775.334181821678,3961.911314151428,28.923968765922737,0.19281160479506965,129.80773487712597,510.9434814453125,68.94027709960938,136.0,48.0,0.0,8.0,-442.0032043457031
372,4142.996713394442,7481.041465916496,2644.4141022501317,32.564866313242675,0.2814658082470504,78.96227341154831,466.56512451171875,74.13394165039062,136.0,96.0,0.0,48.0,-392.4311828613281
373,9424.291175199362,9874.914836723661,3447.3573535708892,20.019361766350812,0.2533588448846706,55.95704062739788,879.9371337890625,61.755889892578125,136.0,104.0,0.0,8.0,-818.1812438964844
374,9240.164386094728,4957.019326141914,3330.909817486312,27.308116711602413,0.19141577753298233,139.13560996986536,697.3865966796875,63.71797180175781,136.0,80.0,0.0,40.0,-633.6686248779297
375,7554.886657953626,8557.145759908773,2921.21524349026,30.111969500963944,0.05243925940871978,146.8855922162321,597.3306884765625,58.55271911621094,136.0,80.0,0.0,40.0,-538.7779693603516
376,7808.905684242114,8036.030713797372,2542.758108955143,33.56136815925058,0.05128905482154629,90.38001992893334,760.9097290039062,65.7725830078125,136.0,104.0,0.0,32.0,-695.1371459960938
377,8477.421486572639,5613.094600454642,2772.666001555957,36.23863599753725,0.23360218104828762,56.14480628190379,721.7695922851562,68.61039733886719,136.0,64.0,0.0,56.0,-653.1591949462891
378,7469.822148611051,9807.273617119325,2502.9112284945677,32.82511799841929,0.22618666484833388,106.89406037739775,1329.869140625,82.78938293457031,136.0,128.0,0.0,8.0,-1247.0797576904297
379,4959.876352951562,5286.446997734879,3135.964804025209,31.727819245422285,0.1271834924564051,114.37132398479136,304.4815673828125,44.52723693847656,136.0,40.0,0.0,56.0,-259.95433044433594
380,4553.093037523033,8209.822921634204,3298.99049494554,29.280813735593405,0.06454828374283274,86.24085741162284,387.87591552734375,48.29254913330078,136.0,72.0,0.0,16.0,-339.58336639404297
381,7832.7143997863,8815.742677006765,3139.6863348185716,37.814239899544845,0.06874020983986943,62.80733271236362,747.7901000976562,65.18621826171875,136.0,48.0,24.0,16.0,-682.6038818359375
382,6026.869923873142,5601.662601749695,2582.8679495916113,29.65801727462217,0.20775270788219796,130.3112423611256,725.34912109375,94.03897094726562,136.0,88.0,0.0,56.0,-631.3101501464844
383,7049.557090693896,9891.961081278183,3337.250590051447,36.997258703895554,0.0921916869166833,118.69203508629872,398.0360107421875,57.090843200683594,136.0,88.0,0.0,24.0,-340.9451675415039
384,4730.464191574551,5984.718092934523,2710.5474395877363,34.82404856665853,0.139454711716417,66.434923877785,400.39031982421875,56.38100051879883,136.0,64.0,0.0,40.0,-344.0093193054199
385,4590.231537276425,8858.700026365063,2796.229279723071,24.235839657041133,0.24835699230489328,137.94875085209475,394.88763427734375,93.82009887695312,136.0,16.0,0.0,40.0,-301.0675354003906
386,8956.138386921557,7875.8365325797095,2807.304551582257,26.33699912343529,0.0906340399808714,131.29491856773382,707.17431640625,47.34309387207031,136.0,96.0,0.0,16.0,-659.8312225341797
387,7983.14095261554,6436.347859351155,3298.732171572549,22.243495020081212,0.21491256660052155,117.5782183526428,990.159912109375,65.02369689941406,136.0,32.0,0.0,64.0,-925.1362152099609
388,9475.030583843461,7457.114901358045,3385.5787010917484,32.27146739199756,0.1674949101874217,92.94895312935084,208.3820343017578,56.838706970214844,136.0,120.0,0.0,0.0,-151.54332733154297
389,5219.160334424281,6746.783582296521,2649.74202246475,34.23318093544404,0.26986461924775923,82.83010246749686,443.6230163574219,77.38255310058594,136.0,96.0,0.0,40.0,-366.24046325683594
390,6139.256912871228,9080.574511168561,3654.7510040532816,22.78195305544041,0.1488879806222385,122.19185174344398,467.1052551269531,59.87208557128906,136.0,112.0,0.0,48.0,-407.23316955566406
391,6326.388448939785,6572.267017790173,3935.0804645900726,36.60724972691644,0.12696216527110887,92.50744408035702,248.0171356201172,51.16004943847656,136.0,24.0,0.0,32.0,-196.85708618164062
392,9708.364556696353,9617.441932663129,3046.1814389531983,15.377105249275363,0.14270726482840923,138.5255463540551,1139.008544921875,70.35299682617188,136.0,88.0,0.0,32.0,-1068.6555480957031
393,4180.774629974575,9995.289374208145,2590.4466847186027,15.491723186972834,0.10722924720525302,137.95324210636568,486.96868896484375,33.1923942565918,136.0,96.0,0.0,8.0,-453.77629470825195
394,9949.453297385498,8788.13273510458,3785.815925100119,25.954909059148562,0.25368396139011373,94.79263334359312,863.2122802734375,67.36756896972656,136.0,40.0,0.0,48.0,-795.8447113037109
395,7576.024364859917,9229.092751387852,2878.8351655086894,20.94628880787829,0.2664864556887454,109.98917665525482,879.3099365234375,85.6664047241211,136.0,64.0,0.0,24.0,-793.6435317993164
396,4253.428624286,5312.514039177642,2627.788760886223,36.77261551942948,0.22884854754390954,143.1499141768355,513.8578491210938,90.36852264404297,136.0,40.0,0.0,48.0,-423.4893264770508
397,4169.039847567373,7538.287136971975,3313.52040649409,23.65460723786261,0.2767048851403426,74.48451693442794,479.61883544921875,46.93730926513672,136.0,48.0,0.0,32.0,-432.68152618408203
398,6203.916205365638,5014.328839494334,3013.5530439799336,25.030167725419524,0.2383545538134733,127.47181106186962,484.9228515625,72.95675659179688,136.0,64.0,0.0,8.0,-411.9660949707031
399,5682.288885844075,9613.747179792223,2543.391994180568,36.32460876937468,0.07931928729484257,66.42974295332121,801.5363159179688,58.41450881958008,136.0,0.0,0.0,0.0,-743.1218070983887
400,5284.953978419677,4713.0841585649705,3296.550217627096,35.88454963757292,0.23728710909500322,100.76433848759656,523.6871337890625,64.97689819335938,136.0,48.0,0.0,32.0,-458.7102355957031
401,6492.03610789987,8508.739656473754,3516.984158922189,22.31386699426001,0.2763731262084001,74.58852694627234,743.0889892578125,58.08705139160156,136.0,88.0,0.0,16.0,-685.0019378662109
402,9491.57974851528,6159.38324392204,2775.2852989501866,30.418001685478078,0.06018051033114584,133.67995995069617,695.431884765625,64.46511840820312,136.0,40.0,0.0,48.0,-630.9667663574219
403,4352.991739023769,7433.3808976731725,2611.938450319172,27.131296870211017,0.1973382374639716,84.4231342979072,627.0054321289062,67.1817626953125,136.0,56.0,0.0,16.0,-559.8236694335938
404,8524.648727111671,8573.219345605916,3956.963052906509,19.48971843430968,0.20484911367797748,64.01255246452118,619.7799072265625,38.56105422973633,136.0,72.0,0.0,16.0,-581.2188529968262
405,8177.378038267616,4477.990487249204,3484.4302544620477,32.238246836406205,0.19975467596336877,110.91331751647056,529.5352783203125,66.40205383300781,136.0,56.0,0.0,16.0,-463.1332244873047
406,5215.714113951744,6333.302247314386,3413.994588494038,27.893468693368423,0.09871155172360506,97.44814416677238,369.834716796875,43.12779235839844,136.0,0.0,0.0,16.0,-326.70692443847656
407,6537.1106382602775,5927.717619680906,3100.423292280737,24.285589716498947,0.22134057158403775,109.43467348421878,366.83258056640625,60.85484313964844,136.0,24.0,0.0,32.0,-305.9777374267578
408,4216.488627505908,4403.680736180638,3328.5876127831707,23.754293119615546,0.2566603655644119,108.67188943649617,211.57308959960938,60.461578369140625,136.0,56.0,0.0,32.0,-151.11151123046875
409,5827.141055038901,6341.572271351854,3152.6273757663207,22.49097326016242,0.11139237505507484,119.74559300588223,477.175537109375,36.6041259765625,136.0,48.0,0.0,32.0,-440.5714111328125
410,7658.321456754331,9046.322432201046,3506.992652598432,32.07813019405591,0.29340072423797015,114.70157336996029,282.59417724609375,76.83889770507812,136.0,96.0,0.0,8.0,-205.75527954101562
411,5150.563214984318,8760.998512335698,2639.7916938515987,31.926898520579904,0.10626681076623394,75.29064279360853,666.7962036132812,54.350311279296875,136.0,64.0,0.0,24.0,-612.4458923339844
412,5971.8246505854895,8977.9792490442,3573.0573439664076,37.17454658705645,0.28948079891217543,110.21376551100047,775.7293090820312,104.71673583984375,136.0,80.0,0.0,96.0,-671.0125732421875
413,5795.4513952147645,4497.0713296841395,3135.474150927942,37.37291834544518,0.24094723418689534,83.95283107970367,383.65142822265625,61.32892990112305,136.0,80.0,0.0,8.0,-322.3224983215332
414,6767.88490112235,9799.018622465102,3140.9688966864105,37.48316948232336,0.22658068453725377,63.41445614618001,822.9334716796875,76.35702514648438,136.0,72.0,0.0,56.0,-746.5764465332031
415,8687.10957235829,4037.150959959311,3581.7096971601522,25.222829158569226,0.060835672816550154,114.87378068257495,490.097900390625,54.71863555908203,136.0,48.0,0.0,8.0,-435.37926483154297
416,4460.9938424399625,7238.892405559371,3918.3450418675984,29.307092011009992,0.2508508019998048,94.66448930802974,240.9613037109375,54.22095489501953,136.0,48.0,0.0,24.0,-186.74034881591797
417,4879.598540352753,8382.299273958051,3066.439333687754,28.651634900249242,0.29901575096376876,102.03977143652051,803.40771484375,76.85932922363281,136.0,40.0,0.0,48.0,-726.5483856201172
418,9711.324079958787,9999.749829053788,2910.9340441853433,21.96585824148653,0.2649640445822326,142.85142782617905,1269.8739013671875,182.08338928222656,136.0,104.0,0.0,40.0,-1087.790512084961
419,4761.601975571611,4541.68086721444,3724.668516879829,25.13307291555431,0.11560319191258984,124.86418847872471,197.16168212890625,36.16518020629883,136.0,40.0,0.0,0.0,-160.99650192260742
420,6288.433112295299,4158.176613632674,3035.5775672744203,19.444647813283613,0.21102704287216228,95.51069574736479,318.7568664550781,45.854026794433594,136.0,40.0,0.0,24.0,-272.90283966064453
421,7363.546096252141,9520.707625658884,3104.012600343008,20.414588246182134,0.170307940690554,64.0493346054205,575.4227294921875,44.80854034423828,136.0,80.0,0.0,24.0,-530.6141891479492
422,5991.708189276651,4205.133138997441,3290.216858704274,32.6574043974955,0.05666152489032998,67.37463244571912,408.9231872558594,46.331581115722656,136.0,40.0,0.0,8.0,-362.5916061401367
423,6328.057176514172,9570.451285685236,3140.54304964734,24.209778230647878,0.26850610251098267,99.39602151590023,567.504638671875,73.06498718261719,136.0,72.0,0.0,8.0,-494.4396514892578
424,5782.114620498405,8419.13444951436,3942.3167062053194,39.72991279000554,0.11756508922667451,85.74464782040673,570.1915283203125,62.921634674072266,136.0,32.0,0.0,16.0,-507.26989364624023
425,6265.646633805087,4285.854403012926,3648.3085098478614,31.73588007814832,0.05704745978441646,92.47318597576066,254.8585662841797,41.778770446777344,136.0,24.0,0.0,8.0,-213.07979583740234
426,4022.978003844539,9462.607344734974,2873.196116473426,38.39403715727358,0.14983905159116412,117.74036808053634,835.9075317382812,87.27714538574219,136.0,0.0,0.0,24.0,-748.6303863525391
427,6008.917615333332,6368.886115629744,2719.1380476849545,24.268488948069034,0.06478254280088618,122.69877953138642,614.409423828125,53.564239501953125,136.0,72.0,0.0,48.0,-560.8451843261719
428,6959.226187182013,9855.390859324063,3233.0322186483854,31.68422814055652,0.2359345904067781,117.29527034054954,720.7162475585938,82.62701416015625,136.0,24.0,0.0,8.0,-638.0892333984375
429,4538.551862942201,5871.746013739373,3095.3167962068346,31.543291684608956,0.27166942881535755,120.11941044569659,321.9994812011719,73.63890075683594,136.0,16.0,0.0,40.0,-248.36058044433594
430,7867.819602576399,5193.177152352159,3762.16574413797,16.616477433348994,0.21609098423857714,72.20639972768099,209.65882873535156,38.26774597167969,136.0,32.0,0.0,16.0,-171.39108276367188
431,8058.983244657535,6945.875864263473,3543.466383959471,19.59928529653566,0.21954923743441057,134.92563851742187,345.1885070800781,49.26637268066406,136.0,88.0,0.0,16.0,-295.92213439941406
432,6717.3633001776125,9003.062056554641,3871.611975758279,29.15230869171502,0.2897033771934851,73.30649931780322,411.269775390625,56.048072814941406,136.0,40.0,0.0,48.0,-355.2217025756836
433,4221.49912175638,4797.753676947821,3123.9774376770793,29.038556800749895,0.18697688543753432,81.29671513802272,302.32745361328125,42.92426681518555,136.0,64.0,0.0,8.0,-259.4031867980957
434,4776.152290097461,7237.3913220922295,3364.2342434538,36.04672609024006,0.13942625083076227,105.00467422709266,390.5242919921875,55.48236083984375,136.0,16.0,0.0,8.0,-335.04193115234375
435,4893.414352867105,4078.239415852753,3666.0588013577353,24.637624981375176,0.16376068273541677,50.23859118743148,197.63247680664062,32.313743591308594,136.0,80.0,0.0,8.0,-165.31873321533203
436,4005.4608782576665,6850.938384403224,2542.212654624926,21.221882285983217,0.14219534319485372,146.00262391044922,404.092041015625,72.6725082397461,136.0,88.0,0.0,16.0,-331.4195327758789
437,4832.285823036094,7679.671367805916,3345.093531862458,36.661177962672106,0.1440100051242788,131.46673744806344,317.2193603515625,57.47694396972656,136.0,40.0,0.0,24.0,-259.74241638183594
438,8557.392344910171,8210.22248378256,3133.6802461821735,36.673513440777,0.2919402129223137,116.17933482777593,729.7848510742188,115.28169250488281,136.0,48.0,0.0,48.0,-614.5031585693359
439,6905.800626150516,7857.644124598746,3705.233576980121,34.36398785099429,0.19586572553717302,124.67275100743342,567.0142822265625,69.87928771972656,136.0,80.0,0.0,64.0,-497.13499450683594
440,9309.086672058804,8140.525083705314,3523.5241766736544,20.35893341417507,0.08982197074276167,147.85738990989103,718.2677612304688,44.578704833984375,136.0,8.0,0.0,24.0,-673.6890563964844
441,7523.729773941338,9686.122099129176,3902.9091762140424,29.664859798220512,0.11796248344904718,57.27436330161743,254.97479248046875,39.657310485839844,136.0,56.0,0.0,24.0,-215.3174819946289
442,7087.584491876831,6044.1477433028185,3238.9038876855166,35.24533967764302,0.15192032557246488,77.86750239137966,581.3768310546875,61.76285934448242,136.0,80.0,0.0,24.0,-519.6139717102051
443,9670.536902977285,6265.163257562236,2594.6185371735555,27.067500165680837,0.29652716647651434,138.77704855133845,1056.023193359375,120.70054626464844,136.0,112.0,0.0,32.0,-935.3226470947266
444,7859.518201697285,5857.02294190087,2887.994084093334,18.315540803705982,0.05180384831413694,116.81118932779916,703.8693237304688,40.76587677001953,136.0,80.0,0.0,16.0,-663.1034469604492
445,6337.8015455405275,5473.105075619229,3159.194603443109,39.60960231239809,0.22290868558611837,87.8691165186126,254.35842895507812,74.4259033203125,136.0,48.0,0.0,32.0,-179.93252563476562
446,8320.406470152187,7341.198557852747,3048.6254933002433,29.529513976146056,0.26973545389409503,70.95235761711179,688.909912109375,72.78459930419922,136.0,104.0,0.0,24.0,-616.1253128051758
447,5235.031422497315,6206.519286624686,3772.5632007846298,36.11195439706758,0.12595895782612376,116.16111630030856,312.5546569824219,50.57734680175781,136.0,72.0,0.0,56.0,-261.97731018066406
448,4576.507346582305,6688.191606016295,3069.78429518798,28.924963660958923,0.2145554862222782,67.06615501617767,313.3489990234375,60.637062072753906,136.0,64.0,0.0,24.0,-252.7119369506836
