position_id,baseline_error_3d_mm,excluded_anchor_id,excluded_anchor_label,error_3d_mm,error_reduction_mm,d_tag_train_mm,is_best_exclusion,best_excluded_anchor_id,best_excluded_anchor_label,best_error_3d_mm,best_reduction_mm
ID23,34.76452812108995,0,A,141.47954140086884,-106.71501327977889,8.273689230277341,False,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,1,B,22.913081572824506,11.851446548265447,9.898760571251287,False,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,2,C,129.6054571142945,-94.84092899320454,12.655186006293562,False,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,3,D,18.695985352250634,16.06854276883932,2.7759795695717457,True,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,4,E,22.187085575005717,12.577442546084235,6.809323444949229,False,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,5,F,26.763202491764062,8.00132562932589,5.696336196316992,False,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,6,G,34.14816889358208,0.6163592275078713,7.41953430218291,False,3,D,18.695985352250634,16.06854276883932
ID23,34.76452812108995,7,H,19.98366039990894,14.780867721181014,8.273689230277341,False,3,D,18.695985352250634,16.06854276883932
ID24,16.798701111294797,0,A,39.84463559979694,-23.04593448850214,8.154825947434034,False,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,1,B,200.47591045515907,-183.67720934386426,7.41953430218291,False,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,2,C,32.456632242693516,-15.657931131398719,12.169401210236686,False,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,3,D,213.92886750640932,-197.13016639511451,1.5092470878693405,False,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,4,E,15.096454042344204,1.7022470689505926,5.733173015021663,True,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,5,F,32.84811654590341,-16.049415434608612,5.696336196316992,False,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,6,G,19.736822085300453,-2.938120974005656,6.935637359749677,False,4,E,15.096454042344204,1.7022470689505926
ID24,16.798701111294797,7,H,18.56281855976891,-1.7641174484741136,7.41953430218291,False,4,E,15.096454042344204,1.7022470689505926
