candidate,target_device,dataset,pose,samples,rmse_g,median_abs_g,p95_abs_g,p99_abs_g,median_signed_g,identity_rmse_g,rmse_gain_vs_identity_g
POOLED_DIAGONAL,BSFC2CC,SIX_POSE_REVALIDATION,6,6440,0.00166853982169754,0.00030347974507694,0.00124348281783804,0.00168148481264319,-0.000183242733671984,0.00309246063046156,0.00142392080876403
POOLED_DIAGONAL,BSF31CC,TRAINING,1,4000,0.00715576939126918,0.000496620860628072,0.0019564187317016,0.00486773107559646,0.000488299274755022,0.00808856382154956,0.000932794430280373
POOLED_DIAGONAL,BSF31CC,TRAINING,2,4010,0.000740894958936628,0.000381279649702915,0.00135358290370435,0.00183907979628661,0.000376839823592601,0.00369105531679565,0.00295016035785903
POOLED_DIAGONAL,BSF31CC,TRAINING,3,4010,0.000852367642340725,0.00071612773443186,0.00169412525531998,0.00217291581236538,0.000709128624003519,0.00332022514971749,0.00246785750737676
POOLED_DIAGONAL,BSF31CC,TRAINING,4,4010,0.00288936272399646,0.000654590602727323,0.0016362074719638,0.00212199651120737,0.000653477466137087,0.00430665769253283,0.00141729496853637
POOLED_DIAGONAL,BSF31CC,TRAINING,5,4010,0.00101777311559784,0.000904971249174213,0.00189599721792599,0.002380621373542,0.000903783013798121,0.00440836706895145,0.00339059395335361
POOLED_DIAGONAL,BSF31CC,TRAINING,6,4001,0.000905069502315017,0.000601360957977692,0.00184129966252078,0.00189189605480222,0.000434537595052298,0.00426342142497326,0.00335835192265824
POOLED_DIAGONAL,BSF31CC,TRAINING,7,4010,0.00439605775899167,0.00174213973845572,0.00298129433008398,0.00371347102098829,-0.00174213973845572,0.00429358421792303,-0.000102473541068641
POOLED_DIAGONAL,BSF31CC,TRAINING,8,4010,0.00101674631773844,0.000731850774036147,0.00187061905645147,0.00245409273885588,0.000731850774036147,0.00405897875642186,0.00304223243868341
POOLED_DIAGONAL,BSF31CC,TRAINING,9,4010,0.0016328552470471,0.00151148316831939,0.00260222278226885,0.00303602576353112,0.00151148316831939,0.00472539556808153,0.00309254032103443
POOLED_DIAGONAL,BSF31CC,TRAINING,10,4000,0.00204106169566667,0.0018646161900997,0.00303042819515675,0.00360939067099615,0.0018646161900997,0.00511931791944602,0.00307825622377935
POOLED_DIAGONAL,BSF31CC,TRAINING,11,4010,0.00244729358589897,0.00239825110471381,0.00341265595650331,0.0037934018839838,0.00239825110471381,0.00531013568551996,0.00286284209962099
POOLED_DIAGONAL,BSF31CC,TRAINING,12,4010,0.00251028586871659,0.00235815853073995,0.00354020826961299,0.00420284404234286,0.00235815853073995,0.00535937134732352,0.00284908547860693
POOLED_DIAGONAL,BSF31CC,TRAINING,13,4010,0.00124887385768416,0.00104633412623301,0.00212622119210015,0.00261987628071991,-0.00104633412623301,0.00189463644992334,0.000645762592239177
POOLED_DIAGONAL,BSF31CC,TRAINING,14,3990,0.00193728128472662,0.0017614406112858,0.00286937503525286,0.00348125337990751,-0.0017614406112858,0.00128510821912835,-0.00065217306559827
POOLED_DIAGONAL,BSF31CC,TRAINING,15,4010,0.00363426801592412,0.000786421898028022,0.00600818488138499,0.0150461597092593,-0.000377977881200975,0.00477970415889893,0.0011454361429748
POOLED_DIAGONAL,BSF31CC,TRAINING,16,3990,0.00297162997221781,0.00150927492650732,0.00524341470633237,0.0134077054066382,0.00137676330659375,0.00555520618700672,0.0025835762147889
POOLED_DIAGONAL,BSF31CC,TRAINING,17,3990,0.00101984751714883,0.000571708386398861,0.00185301362227992,0.00341480378562523,-0.000438846062688403,0.00262792747756177,0.00160807996041293
POOLED_DIAGONAL,BSF31CC,TRAINING,18,4010,0.00122946443129581,0.00103867497694399,0.00212969244610228,0.00254773185789727,0.00103867497694399,0.00395933065156482,0.002729866220269
POOLED_DIAGONAL,BSF31CC,ORIGINAL_HELDOUT,1,4010,0.00285821540611034,0.0028350861202755,0.00391003123124012,0.00430718346201764,0.0028350861202755,0.00611475685581762,0.00325654144970728
POOLED_DIAGONAL,BSF31CC,ORIGINAL_HELDOUT,2,4010,0.00510768160282616,0.00288034735145559,0.00407671531956999,0.00517552232861398,0.00288034735145559,0.00751936939312739,0.00241168779030124
POOLED_DIAGONAL,BSF31CC,ORIGINAL_HELDOUT,3,4000,0.00213587791503387,0.00203327454600588,0.00317194549284427,0.00367059384699453,0.00203327454600588,0.00542231903896568,0.0032864411239318
POOLED_DIAGONAL,BSF31CC,ORIGINAL_HELDOUT,4,4010,0.00180782874483779,0.00160781903149454,0.00285177994857233,0.00368102341006175,0.001603872005836,0.00477399962107034,0.00296617087623255
POOLED_FULL_SPD,BSFC2CC,TRAINING,1,4040,0.000844695319944351,0.000517891387603719,0.00150771791021487,0.00201234753303558,-0.00050851638376348,0.00288063700321579,0.00203594168327144
POOLED_FULL_SPD,BSFC2CC,TRAINING,2,4040,0.00105294694365285,0.00062669134285509,0.00171941306784862,0.00273884369226111,0.000296940893758091,0.00368263348400159,0.00262968654034873
POOLED_FULL_SPD,BSFC2CC,TRAINING,3,4030,0.00109752772850201,0.00063208900264633,0.00211916001019805,0.00328235244183211,5.81369747092442e-05,0.00381211794865822,0.00271459022015621
POOLED_FULL_SPD,BSFC2CC,TRAINING,4,4040,0.00128661149820921,0.000907541527016664,0.00238428736400775,0.00394589408716439,-0.000431763420382869,0.00364410612141672,0.00235749462320751
POOLED_FULL_SPD,BSFC2CC,TRAINING,5,4040,0.000866176822755221,0.000656045120682514,0.00165953641165317,0.00216711474520359,-0.000199855009176408,0.00274615314610626,0.00187997632335104
POOLED_FULL_SPD,BSFC2CC,TRAINING,6,4010,0.000957755495158224,0.000642315264375304,0.00183574691156385,0.0023442938460817,-0.000377736316873545,0.0025592301518193,0.00160147465666108
POOLED_FULL_SPD,BSFC2CC,TRAINING,7,4030,0.000998299072504727,0.000553153432455322,0.00190710465284838,0.00294805693788953,-0.000471877178018831,0.0041683654990681,0.00317006642656337
POOLED_FULL_SPD,BSFC2CC,TRAINING,8,4010,0.00102378277189886,0.000687417098155119,0.00180371583632621,0.00252136964426131,-0.000467794882318795,0.00207248820151342,0.00104870542961456
POOLED_FULL_SPD,BSFC2CC,TRAINING,9,4010,0.00179947243782662,0.00064768204156318,0.00239809879465965,0.00624552536280468,-0.000273268011267147,0.00398103614473769,0.00218156370691107
POOLED_FULL_SPD,BSFC2CC,TRAINING,10,4000,0.00161316910617236,0.000714755004134981,0.00235462274140308,0.00631949143014134,-0.000584533996480618,0.00235596566202652,0.00074279655585416
POOLED_FULL_SPD,BSFC2CC,TRAINING,11,4010,0.00114060243350123,0.000739438553356786,0.0019682085034064,0.00279438992595016,-0.000665933066825941,0.00405544627845358,0.00291484384495235
POOLED_FULL_SPD,BSFC2CC,TRAINING,12,4040,0.000841968793072694,0.000565487764313866,0.00160765451342759,0.00212447702916496,-0.000430555167559299,0.00336756101762217,0.00252559222454948
POOLED_FULL_SPD,BSFC2CC,TRAINING,13,4050,0.000961699021860799,0.000570739264940556,0.00176650736155459,0.00286722233386497,0.00029569611118152,0.00145662540603109,0.000494926384170293
POOLED_FULL_SPD,BSFC2CC,TRAINING,14,4030,0.000890831539283374,0.000542651868712496,0.00160029464636624,0.00248297235538236,-9.35735543945437e-05,0.00334175559940677,0.00245092406012339
POOLED_FULL_SPD,BSFC2CC,TRAINING,15,4040,0.00222142683721985,0.000595487069875,0.00235274420999631,0.00994681985609605,-0.000320858658697576,0.00462755324096323,0.00240612640374337
POOLED_FULL_SPD,BSFC2CC,TRAINING,16,4050,0.00077004616571253,0.000486873678756217,0.00146730087212799,0.0020771247537643,0.000128165748784825,0.00477563400137864,0.00400558783566611
POOLED_FULL_SPD,BSFC2CC,TRAINING,17,4030,0.000782871914935689,0.000500483165059462,0.00157072090921494,0.00214289594835937,6.9926405764642e-05,0.000870522328011562,8.76504130758723e-05
POOLED_FULL_SPD,BSFC2CC,TRAINING,18,4020,0.000949046900263989,0.000637188361864105,0.00181107582151141,0.00243198871324646,-0.000504345960245844,0.0015011659507978,0.000552119050533811
POOLED_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,1,4040,0.0013126587529046,0.000785815210370466,0.0020277790986043,0.00327656726881769,-0.000735355997159015,0.00500094598667643,0.00368828723377183
POOLED_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,2,4010,0.00117701187965704,0.000983802266549372,0.00206930905847758,0.0026738106788049,-0.000983802266549372,0.00449171404620249,0.00331470216654545
POOLED_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,3,4040,0.00118192534290866,0.000650101778439605,0.00197804607553964,0.00402654793607868,-0.000506235025760859,0.00179085498245017,0.000608929639541515
POOLED_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,4,4030,0.00263067587522804,0.000771907137228744,0.0019887820758322,0.00254690952480275,-0.000711943061566744,0.00254299019879732,-8.7685676430724e-05
POOLED_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,1,6430,0.00118925959801986,0.00096067899589769,0.00195618987338464,0.00244227418757514,-0.00096067899589769,0.00231993261955335,0.00113067302153348
POOLED_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,2,6430,0.00161836874585502,0.00131800788265779,0.00274565053893894,0.00332189454058265,0.00131259966407149,0.00471627931536223,0.00309791056950721
POOLED_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,3,6430,0.000820082287885125,0.000535431118983853,0.00153769258539715,0.00203573152148417,-0.000517656259863886,0.00341625150480263,0.00259616921691751
POOLED_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,4,6390,0.000993361282864665,0.000639497933834443,0.00162959251261574,0.00233350803121991,-0.000621247266699099,0.0034420774666949,0.00244871618383023
POOLED_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,5,6410,0.00195768735867806,0.000613055827378028,0.00183245447396652,0.0037662610950695,-0.000358734544389727,0.00313057334187118,0.00117288598319313
POOLED_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,6,6440,0.0016795371229175,0.000336922193215683,0.00129589289716758,0.00177632193427102,-0.000302534943957822,0.00309246063046156,0.00141292350754406
POOLED_FULL_SPD,BSF31CC,TRAINING,1,4000,0.00715998693276658,0.000551782246842603,0.00201169697810655,0.00492400761111988,0.000544225255253439,0.00808856382154956,0.000928576888782976
POOLED_FULL_SPD,BSF31CC,TRAINING,2,4010,0.000778402179855439,0.00046012991662514,0.00143161928810165,0.00191832494985245,0.0004555007599365,0.00369105531679565,0.00291265313694022
POOLED_FULL_SPD,BSF31CC,TRAINING,3,4010,0.000820000839564601,0.000664363929668399,0.00164349899871463,0.00211917930534877,0.000653848081584085,0.00332022514971749,0.00250022431015289
POOLED_FULL_SPD,BSF31CC,TRAINING,4,4010,0.00287482552316532,0.000570697054897762,0.00155295819414891,0.00203973560002444,0.000567121570702822,0.00430665769253283,0.00143183216936751
POOLED_FULL_SPD,BSF31CC,TRAINING,5,4010,0.000786782464078829,0.000552020546593868,0.00153455772292976,0.00201823068705398,0.00054244520013369,0.00440836706895145,0.00362158460487262
POOLED_FULL_SPD,BSF31CC,TRAINING,6,4001,0.000871385865042679,0.000656180154045671,0.00178931483290623,0.00184431846002808,0.000390129042473042,0.00426342142497326,0.00339203555993058
POOLED_FULL_SPD,BSF31CC,TRAINING,7,4010,0.00405918733933874,0.000632273872941624,0.00173119730910654,0.00236971366003879,0.000477911598645075,0.00429358421792303,0.00023439687858429
POOLED_FULL_SPD,BSF31CC,TRAINING,8,4010,0.000914785768892901,0.000651795320733339,0.00171637321628459,0.00232275236717329,0.000577587897610199,0.00405897875642186,0.00314419298752896
POOLED_FULL_SPD,BSF31CC,TRAINING,9,4010,0.000732483519380348,0.000487850786867194,0.00144203384962349,0.00186010493722866,0.000336136323256353,0.00472539556808153,0.00399291204870119
POOLED_FULL_SPD,BSF31CC,TRAINING,10,4000,0.000952882692439818,0.000578764838361945,0.00163830882127991,0.00224235934184769,0.000473403914720505,0.00511931791944602,0.0041664352270062
POOLED_FULL_SPD,BSF31CC,TRAINING,11,4010,0.000694969142535568,0.000456067678851202,0.00137792209334386,0.00174694128619209,0.000296660492161704,0.00531013568551996,0.0046151665429844
POOLED_FULL_SPD,BSF31CC,TRAINING,12,4010,0.000811494223089882,0.000464973843615102,0.00142371207355119,0.00222714299560995,5.58611316392454e-05,0.00535937134732352,0.00454787712423364
POOLED_FULL_SPD,BSF31CC,TRAINING,13,4010,0.000754295657957618,0.000486862662808507,0.00143292211273849,0.00209212615631106,0.000315778492678165,0.00189463644992334,0.00114034079196572
POOLED_FULL_SPD,BSF31CC,TRAINING,14,3990,0.000726370351748879,0.000454749144192856,0.00133036321476687,0.00198031616009448,0.00019317128670715,0.00128510821912835,0.000558737867379472
POOLED_FULL_SPD,BSF31CC,TRAINING,15,4010,0.0036251761162718,0.000703528007098719,0.00588850782097046,0.0153017067597258,0.000252801605496122,0.00477970415889893,0.00115452804262713
POOLED_FULL_SPD,BSF31CC,TRAINING,16,3990,0.00265148201428289,0.000742685541177845,0.00486227447113623,0.0132085802979234,0.000340570656973682,0.00555520618700672,0.00290372417272383
POOLED_FULL_SPD,BSF31CC,TRAINING,17,3990,0.000951815301514314,0.000485033124501877,0.00169774207384855,0.00331765456736677,0.000212558581264899,0.00262792747756177,0.00167611217604745
POOLED_FULL_SPD,BSF31CC,TRAINING,18,4010,0.000712070342247721,0.00047927920126134,0.00141369483069509,0.00181624218079746,0.000210059147614183,0.00395933065156482,0.0032472603093171
POOLED_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,1,4010,0.000687564354978866,0.000420680097133919,0.00133001212684358,0.00177413479680706,0.000256914746262771,0.00611475685581762,0.00542719250083875
POOLED_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,2,4010,0.0041122643883803,0.000523269139397264,0.00159249763635283,0.00294234408425683,0.000235129261914269,0.00751936939312739,0.00340710500474709
POOLED_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,3,4000,0.000760767587766092,0.000519233979145328,0.00147910099857218,0.00197582585545697,0.000343125378928777,0.00542231903896568,0.00466155145119959
POOLED_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,4,4010,0.000925762570224796,0.000548100167332644,0.00168291583466296,0.00283274209057373,0.000338333221163722,0.00477399962107034,0.00384823705084555
