version,tag_method,eval_set,ID,capture,location,height,facing,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v3-full,T3,noG,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,median,1201,1201,1.0,ok,1592.7132841324371,1056.6864961802141,-970.5324383860609,1593.4077916643787,1057.6353647028054,-971.3750950680878,1592.7132841324371,1056.6864961802141,-970.5324383860609,17.501987474597172,22.7516965232244,30.227760449765285,41.71054452441379,34.910148660649284,70.03290516799966,7.0,7.0,93.50541215653621,0.0,51.64579511657247,86.2026898059496,0,{},-141.36083124400557,1168.9125426314322,-158.20445404947873,-184.85465499999998,1122.0572,-185.78015499999998,43.49382375599441,46.85534263143222,27.575700950521252,51.49885423803216,46.85534263143222,69.62438596453826,-1.0000000000000002,1.0,0.9625307800672832,365.15930156035415,13.682234180642164,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,median,1199,1199,1.0,ok,1423.334750908671,1090.584393569794,51.340149140988665,1421.8900329018363,1090.4768713604572,50.48024854352178,1423.334750908671,1090.584393569794,51.340149140988665,23.86098849620849,26.966596812792268,58.32109461293413,68.5618873187794,49.910960770821454,138.86273479698954,7.0,7.0,95.7464553794829,0.0,70.87227730449489,101.22658227257104,0,{},-106.71022408980207,145.07076947964333,-315.0773295791362,-180.39839999999998,209.45865500000002,-328.203235,73.68817591019791,-64.38788552035669,13.12590542086383,74.84809057076696,64.38788552035669,98.73214503834247,-1.0000000000000002,1.0,0.9625307800672832,647.4155851894503,24.258156949332058,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,median,1199,1199,1.0,ok,1466.3982257400792,882.9170398186264,35.03716362812069,1466.083879840006,883.1582745260729,36.83186104405254,1466.3982257400792,882.9170398186264,35.03716362812069,17.255210910892696,21.39374372944394,46.18172462437811,53.77326668490697,37.2529240816637,92.03172871127062,7.0,7.0,96.58048373644704,0.0,45.996713556828794,73.78652956321068,0,{},-314.5724534361599,161.8857097482329,-273.16633567387726,-295.4243,206.90585,-224.00141000000002,-19.148153436159873,-45.02014025176709,-49.164925673877235,52.762123692404515,45.02014025176709,69.35888353211413,-1.0000000000000002,1.0,0.9625307800672832,665.8523132967927,24.94896676962577,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,median,1201,1201,1.0,ok,1672.556135531708,1062.939064165588,-0.19843020181370014,1672.1650633754323,1064.008861908441,3.953150449729018,1672.556135531708,1062.939064165588,-0.19843020181370014,21.39050513437896,29.819232471156862,80.33691891870482,88.4267714155144,56.3184408026537,152.82087713590082,7.0,7.0,94.58784346378019,0.0,130.2956307575673,161.85198508175085,0,{},-135.49668220990407,199.61331289856707,-66.62564667427114,-188.530555,205.96057000000002,-114.135095,53.03387279009593,-6.347257101432945,47.50944832572887,71.20210209910364,6.347257101432945,71.48445296736116,-1.0000000000000002,1.0,0.9625307800672832,709.1914381826583,26.57284997166575,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,median,1201,1201,1.0,ok,1469.9273996861232,1210.399839634284,257.4485035256597,1469.0915961023784,1210.1173133759717,257.08326301673145,1469.9273996861232,1210.399839634284,257.4485035256597,20.459140414347686,25.48397310853345,57.550751244043326,66.18919904327899,49.089460235541736,114.8649075861536,7.0,7.0,95.08742714404663,0.0,106.94251043870551,193.9317817545433,0,{},12.885613340452664,-60.456218349850104,-265.45109935780806,-80.19599149999999,202.56013000000002,-220.692665,93.08160484045266,-263.0163483498501,-44.758434357808056,103.28360279268144,263.0163483498501,282.56875642067376,-1.0000000000000002,1.0,0.9625307800672832,696.1331786061684,26.08356717165574,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,median,1201,1201,1.0,ok,1565.5604029823219,1079.425945553607,-1469.4099260654446,1562.9752532657274,1081.025067268036,-1468.784759628724,1565.5604029823219,1079.425945553607,-1469.4099260654446,36.38346567497087,38.94333505186338,39.94262624750628,66.67371546134069,51.80198557090046,111.18489262486356,7.0,7.0,95.503746877602,0.0,124.84256468233878,173.3255277144382,0,{},-118.48566903924143,1667.426621823998,-191.27330686818004,-212.053465,1598.6443,-226.93474500000002,93.56779596075856,68.78232182399802,35.66143813181998,100.13326425610906,68.78232182399802,121.48118539956631,-1.0000000000000002,1.0,0.9625307800672832,776.7461734648938,29.10407320545229,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,median,1201,1201,1.0,ok,1561.3118220046192,1049.1070751832256,-1472.5984849644765,1561.44851049431,1048.863705822215,-1474.029427384509,1561.3118220046192,1049.1070751832256,-1472.5984849644765,21.202284914247905,28.626637950843577,28.492312863105347,45.63944222754308,37.87245716449598,76.5435398948214,7.0,7.0,97.16902581182349,0.0,92.7531913905024,120.70053173964574,0,{},-148.78466904357947,1670.562677879989,-195.6990271331199,-232.83767,1599.3211999999999,-235.17408,84.05300095642053,71.24147787998913,39.475052866880105,92.86111548233205,71.24147787998913,117.04074051008047,-1.0000000000000002,1.0,0.9625307800672832,774.2906699364515,29.01206740369953,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,median,1201,1201,1.0,ok,1586.9222172472435,1103.8009033344852,-1634.3674197808962,1585.0550188027694,1103.6324845817892,-1632.4723500922057,1586.9222172472435,1103.8009033344852,-1634.3674197808962,30.788614392309842,43.46051230448204,50.53438389258898,73.46825808063124,63.64216678137241,118.46167832217462,7.0,7.0,97.25228975853454,0.0,112.18319658881293,141.3365027240809,0,{},-94.20511408918605,1832.6307650211259,-171.79290311948853,-230.87733,1599.6642499999998,-223.24148,136.67221591081395,232.96651502112604,51.44857688051147,146.0351007977262,232.96651502112604,274.9539012018025,-1.0000000000000002,1.0,0.9625307800672832,777.4898498880921,29.131938180911884,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T3,noG,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,median,1201,1201,1.0,ok,1580.158691681386,1059.4748446708927,-1470.748121631665,1580.1895581520823,1059.3242571169017,-1471.1731364552745,1580.158691681386,1059.4748446708927,-1470.748121631665,20.14823077973878,28.392679497886345,28.045864779248795,44.70872678560568,37.88635827987253,76.39314643604676,7.0,7.0,97.0857618651124,0.0,185.44693351056532,213.4557717744971,0,{},-138.5034581607547,1668.9403054451966,-176.7838587307092,-218.202475,1599.5815,-226.071175,79.6990168392453,69.3588054451966,49.28731626929081,93.70791231358965,69.3588054451966,116.58394710660656,-1.0000000000000002,1.0,0.9625307800672832,777.4415112507236,29.130126969877075,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,median,1201,1201,1.0,ok,1353.6826880144304,726.8835318026354,148.74806835955255,1354.2845689180422,728.4485355186958,152.27294142803504,1353.6826880144304,726.8835318026354,148.74806835955255,18.014831533430108,24.121550920906493,45.584075491439535,54.7679426290539,40.40383757702295,98.34952134244448,8.0,8.0,99.75020815986679,91.75686927560366,64.38434451470104,159.43926418308888,0,{},-467.21872922580565,51.67997422511729,-384.9741146664735,-503.61191,144.63268,-381.98318,36.39318077419438,-92.9527057748827,-2.9909346664734926,36.51587732811994,92.9527057748827,99.86798690228123,-0.9999999999999997,1.0,0.9659987429827457,917.0807080231075,31.18189685905924,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,median,1201,1201,1.0,ok,1533.3769367786635,649.6156491400769,-861.9941493085184,1532.1141754773967,651.1182778867039,-860.6246656826823,1533.3769367786635,649.6156491400769,-861.9941493085184,27.381197411574828,35.113103836531174,50.994817234727606,67.74112017220799,55.42970598469664,115.00958246121516,8.0,8.0,99.91673605328893,95.67027477102414,57.20501691390066,136.12184717040546,0,{},-552.5939734767039,1065.1314823185362,-225.32672909771054,-543.22998,1105.589,-259.92136,-9.363993476703968,-40.45751768146374,34.59463090228945,35.83954326016718,40.45751768146374,54.048900063214475,-0.9999999999999997,1.0,0.9659987429827457,458.00703043841764,15.572814757646059,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,median,1201,1201,1.0,ok,1508.6540572653735,621.7543448943724,-1581.4407349225312,1503.8379851600544,627.5441136164621,-1578.3306290699454,1508.6540572653735,621.7543448943724,-1581.4407349225312,40.46105006229856,47.03801285127346,54.26656183919472,82.83066877540439,55.109405114699975,142.55772856675523,8.0,8.0,100.0,92.2564529558701,152.3084442786378,212.6761594562292,0,{},-585.6365841370117,1783.733505803793,-264.187767696885,-554.00287,1625.5614500000001,-256.2951,-31.63371413701168,158.17205580379277,-7.892667696884985,32.603467200216976,158.17205580379277,161.49732292107433,-0.9999999999999997,1.0,0.9659987429827457,802.5103248421706,27.286359813958892,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,median,1201,1201,1.0,ok,2209.3851065037165,1007.1863366706347,279.98080919877043,2209.569460690734,1002.3211180323228,287.26987736149107,2209.3851065037165,1007.1863366706347,279.98080919877043,16.313266957829594,30.297521811684163,55.14503812104645,65.5886620513347,45.08482691066866,139.13709401115653,8.0,8.0,100.0,93.83846794338052,83.0881310430176,118.35026316885738,0,{},-189.27313275980316,-60.77297327412708,474.1643512965775,-321.178815,182.16379,479.93381999999997,131.90568224019682,-242.9367632741271,-5.76946870342249,132.03179835316774,242.9367632741271,276.49713692275515,-0.9999999999999997,1.0,0.9659987429827457,1059.5971493236866,36.02763500890467,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,median,1200,1200,1.0,ok,2250.988037483384,1044.7098145833088,-962.9646501770502,2249.7030456913117,1044.849618056443,-945.9274242331377,2250.988037483384,1044.7098145833088,-962.9646501770502,37.78922930328828,60.07628903714045,92.73455057370495,118.02042637907348,60.03100387370658,291.86175754317,8.0,8.0,99.75,91.5,162.90876050024463,236.07742749350967,0,{},-161.03021330120646,1182.9910833584372,491.6440301578582,-186.852955,1103.67405,472.76739499999996,25.82274169879355,79.31703335843713,18.87663515785823,31.9865806819907,79.31703335843713,85.52387458779523,-0.9999999999999997,1.0,0.9659987429827457,704.6826366249487,23.96009544348131,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,median,1201,1201,1.0,ok,2209.2166243029724,999.7311638727028,-1679.2821962645517,2210.259843810944,999.8713635610437,-1675.4033006402594,2209.2166243029724,999.7311638727028,-1679.2821962645517,29.664431992979186,35.535642567569006,37.42968478961367,59.66485997439802,40.53744834510455,125.68079855809533,8.0,8.0,99.83347210657784,92.83930058284763,100.84710811775582,167.83958966564956,0,{},-211.10067433983977,1898.005698644578,435.7351250510187,-193.231255,1684.95255,476.52297999999996,-17.869419339839766,213.05314864457796,-40.78785494898125,44.53049807583757,213.05314864457796,217.6570913300341,-0.9999999999999997,1.0,0.9659987429827457,1005.7123587372721,34.195484394855065,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,median,1201,1201,1.0,ok,1783.950196831298,1592.8299109072302,224.74434583076638,1787.0844752881083,1596.3373653396009,221.21036211961095,1783.950196831298,1592.8299109072302,224.74434583076638,28.39632996428323,29.14130873652357,42.53321636204926,59.15451718448408,37.60523796716925,128.73840894829937,8.0,8.0,100.0,90.84096586178185,98.364407717145,180.70226061742434,0,{},397.590884135499,-9.498849461931002,49.91688200677709,352.14755,211.565355,53.795866000000004,45.44333413549896,-221.064204461931,-3.878983993222917,45.608586189118874,221.064204461931,225.7200160122197,-0.9999999999999997,1.0,0.9659987429827457,917.719389776331,31.203612841502824,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,median,1201,1201,1.0,ok,1699.5240877508093,1624.5465141292743,-880.3370659235563,1698.2870884866954,1628.1462322598236,-879.9928851562622,1699.5240877508093,1624.5465141292743,-880.3370659235563,28.062197626086302,42.12433671792944,65.05454784583473,82.51452886102192,62.345575978316624,145.88146558686728,8.0,8.0,100.0,90.25811823480433,163.3029801380228,202.06809201071763,0,{},421.52605351594116,1093.9322928053737,-55.93896034848626,391.90054,1132.2804,-71.53192899999999,29.62551351594118,-38.34810719462644,15.59296865151373,33.47852628850773,38.34810719462644,50.9056877751481,-0.9999999999999997,1.0,0.9659987429827457,552.5401877883373,18.78706093735322,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,median,1201,1201,1.0,ok,1688.3030067123543,1673.9233624908147,-1335.2764458987365,1685.0836785135716,1673.528801089599,-1331.594567968806,1688.3030067123543,1673.9233624908147,-1335.2764458987365,39.310967993867294,51.281381693993424,81.60280180915848,104.20280972222591,60.15410230586334,151.87869941704645,8.0,8.0,99.91673605328893,93.42214820982515,144.88142894342838,232.92561292569366,0,{},467.6071486674705,1548.9200346492016,-75.85158718376988,408.80994,1568.1853500000002,-62.425788499999996,58.7972086674705,-19.265315350798573,-13.425798683769884,60.310561408290546,19.265315350798573,63.31284382294718,-0.9999999999999997,1.0,0.9659987429827457,817.5408558801957,27.797416762888606,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,median,1201,1201,1.0,ok,759.4486146723476,1305.737472725741,105.81068136562016,758.6888754401617,1305.5110227718908,107.96310550107296,759.4486146723476,1305.737472725741,105.81068136562016,20.238603724939093,18.18998188052083,40.797506777244834,49.0935280228416,35.284413640242036,91.98826890292271,8.0,8.0,99.91673605328893,90.75770191507078,62.105349161498026,121.20944393378409,0,{},113.5991171946905,87.31816580109506,-977.7727201181492,65.499245,238.64973,-938.19342,48.099872194690505,-151.33156419890494,-39.57930011814926,62.29059883311519,151.33156419890494,163.6501177081012,-0.9999999999999997,1.0,0.9659987429827457,1036.3981733342628,35.238840663751155,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,median,1201,1201,1.0,ok,751.0252891455533,1077.3371040693753,-1011.35655191647,751.530846780342,1077.729802697716,-1008.4783724428854,751.0252891455533,1077.3371040693753,-1011.35655191647,16.379567473632854,19.836873168380603,42.15975641095309,49.47656562625954,31.54489462630472,72.18710908221944,8.0,8.0,100.0,91.84013322231473,84.99956439453314,177.19420220354223,0,{},-122.95641975560443,1202.3859974301408,-1008.8454853428468,-63.9057945,1133.4998500000002,-956.9902950000001,-59.05062525560443,68.88614743014068,-51.855190342846754,78.58713068035182,68.88614743014068,104.50472915776479,-0.9999999999999997,1.0,0.9659987429827457,766.8231758128924,26.07295188760135,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,median,1201,1201,1.0,ok,767.007000410381,1204.6474096161364,-1563.876930019399,768.13659036256,1204.9355091750779,-1562.8034819041347,767.007000410381,1204.6474096161364,-1563.876930019399,23.31637878066206,23.16717676536003,20.6647874819793,38.85764154021966,32.10246805190761,68.07183090827189,8.0,8.0,100.0,91.3405495420483,64.98408900782395,161.10100905091792,0,{},0.23435744153630367,1756.0410982773737,-1003.1746007760231,-43.6886845,1590.1300500000002,-956.35754,43.923041941536304,165.91104827737354,-46.81706077602314,64.19556677141968,165.91104827737354,177.89757371476648,-0.9999999999999997,1.0,0.9659987429827457,979.4994874142343,33.30421381984024,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,median,1200,1200,1.0,ok,1585.2246143498176,1022.0140348741015,-870.0626524370032,1582.140279542742,1025.288220092967,-863.140604951277,1585.2246143498176,1022.0140348741015,-870.0626524370032,33.73199711939189,42.01321373966072,63.628478064283094,83.78358509050717,65.45111677328055,147.94089051582708,8.0,8.0,99.83333333333333,91.66666666666666,73.80929341691021,125.70240029939704,0,{},-180.46816004715345,1076.9680459577028,-172.25965031834494,-189.628155,1139.0976,-197.96616,9.159994952846546,-62.129554042297286,25.706509681655064,27.289744365772275,62.129554042297286,67.85876238956867,-0.9999999999999997,1.0,0.9659987429827457,198.4671527963758,6.748132671712257,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
v3-full,T4,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,median,1201,1201,1.0,ok,1576.7949764924033,1033.5788743026967,-892.5417937188481,1575.3796384591562,1033.417574111248,-890.0569800155519,1576.7949764924033,1033.5788743026967,-892.5417937188481,17.54034905576262,21.306285604288206,32.05361858374454,42.39409881341826,32.265847719225356,72.34439749008227,8.0,8.0,99.91673605328893,91.9233971690258,39.28088956746701,152.67319843577144,0,{},-169.0360165549314,1099.3637387795366,-181.08320608621943,-198.69532,1132.6278,-194.690585,29.659303445068616,-33.26406122046342,13.607378913780565,32.63181027387017,33.26406122046342,46.59756228204,-0.9999999999999997,1.0,0.9659987429827457,196.6054014938295,6.684830787172173,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
