iteration,oob_median,n_oob
3304,56.03474847965867,7
3305,64.15445875242676,9
3306,33.62951888397654,11
3307,37.156195906988266,9
3308,64.35504088473775,9
3309,57.95549004199726,8
3310,37.9448464320494,9
3311,49.145723563188035,9
3312,45.52758020466051,8
3313,46.93965676427372,8
3314,47.886290873756,9
3315,39.685806392523986,8
3316,46.346148968862266,10
3317,95.81209788027554,7
3318,56.4270959097546,10
3319,39.73052193835769,7
3320,48.3358608779586,11
3321,50.99809844432512,9
3322,38.08717830970098,6
3323,65.89365431667231,9
3324,40.463534318767614,6
3325,47.24093026017671,9
3326,57.06521232681237,6
3327,72.67811856077347,9
3328,62.88466288348451,6
3329,47.85226701662424,9
3330,55.98602426856797,7
3331,56.260722996988704,9
3332,49.7880044089038,10
3333,49.95876584436432,7
3334,41.11832410860245,8
3335,63.36270587261947,8
3336,56.97229885021473,10
3337,37.90715104748911,10
3338,54.69111966816416,9
3339,51.219534610689486,10
3340,53.00617598336069,10
3341,40.732422915888115,9
3342,48.9269348304829,5
3343,41.49617429164739,8
3344,44.96707601285948,7
3345,59.304537625017105,7
3346,59.06143899015904,11
3347,63.885015221679645,9
3348,43.35711260813249,12
3349,43.85859281913832,8
3350,47.3910812190639,7
3351,38.33268536428169,7
3352,51.13813014346112,6
3353,53.63904230166197,7
3354,77.75569273599291,12
3355,59.04418121993864,10
3356,36.4191836919448,9
3357,65.65828999106611,10
3358,96.48560720186035,7
3359,55.395874024714225,7
3360,40.722593005402416,8
3361,37.58076146830783,7
3362,54.63830881256361,10
3363,53.30153074563521,9
3364,81.94107492948893,9
3365,55.26332003461189,7
3366,33.4639368210327,8
3367,49.56194543003083,9
3368,77.18426854315724,10
3369,58.50890969572534,10
3370,39.943189192353586,7
3371,52.82488825314185,6
3372,81.88702675811706,10
3373,48.02963466142666,5
3374,62.324879513851556,9
3375,47.90575146802538,7
3376,57.37811155050118,7
3377,56.351795879908195,9
3378,43.83186231205154,12
3379,37.85744088993246,10
3380,38.831027502293196,8
3381,58.46401337737922,10
3382,57.951923908850084,7
3383,39.44251729165708,8
3384,41.11832410860245,10
3385,52.74913439443572,10
3386,56.147711121937704,9
3387,37.50111665775995,9
3388,48.9269348304829,7
3389,37.900407792393956,9
3390,32.76138538288434,7
3391,39.84404924823325,9
3392,67.03978436631584,8
3393,50.48257780820392,7
3394,51.261246670852216,8
3395,51.14968760606841,9
3396,62.82637706384604,8
3397,33.18208925205564,8
3398,52.10688160719998,6
3399,56.287073507556855,9
3400,37.85636408855339,6
3401,37.58076146830783,7
3402,64.7418072000694,8
3403,59.12305741846441,7
3404,72.67811856077347,9
3405,51.28067523556586,10
3406,58.088799831424815,5
3407,42.87590109100686,9
3408,69.77505632169289,8
3409,107.22088913691685,6
3410,63.567742693481534,7
3411,58.43255033976969,8
3412,43.38842128837252,9
3413,50.84464673072006,10
3414,48.27193266497704,9
3415,40.02995549591102,9
3416,80.45629605208713,8
3417,63.448628106011284,9
3418,31.750858077999844,8
3419,69.80112443846612,9
3420,38.610078619586865,12
3421,67.29313228645034,8
3422,38.960739289836496,8
3423,70.8742132607159,8
3424,45.072795049764025,11
3425,40.54393366727049,9
3426,38.579662951001886,8
3427,46.18424186498723,10
3428,48.99169970125989,8
3429,44.14869623963095,8
3430,41.11832410860245,8
3431,45.54531914832,8
3432,44.7226348706985,10
3433,36.885659318627305,8
3434,48.61607979056943,11
3435,39.943189192353586,9
3436,54.73020585748964,7
3437,43.02708610434353,9
3438,40.155661565888764,8
3439,37.87022814463158,8
3440,46.61827658766795,8
3441,44.8310577585173,10
3442,33.800751071279755,10
3443,36.25669397475071,7
3444,37.30217496084725,6
3445,52.314489553443636,7
3446,37.32995760992844,9
3447,43.82520932451524,8
3448,46.326736212275435,9
3449,39.619068736835274,8
3450,38.28120859592155,9
3451,45.23764219436913,11
3452,38.85558567416757,8
3453,47.237452501029324,10
3454,42.15484306265405,9
3455,55.321945757127835,8
3456,103.81748155018838,8
3457,61.50994745497313,10
3458,33.716421749622484,11
3459,68.58057624033273,11
3460,58.260049478028016,9
3461,41.044417905208334,9
3462,60.55553488964204,9
3463,41.20149118200549,9
3464,57.46863412744478,7
3465,58.29710670858591,7
3466,36.04068407651574,7
3467,43.01973978252533,9
3468,39.61704555775503,7
3469,49.43971898828424,8
3470,38.30814462595791,8
3471,56.19769265680566,10
3472,84.15549651391305,8
3473,62.9528901223576,8
3474,37.841671255120275,7
3475,48.29261434491974,11
3476,39.701708260323485,8
3477,37.791535024246805,7
3478,44.165660633605,10
3479,62.9528901223576,10
3480,67.10083916533905,6
3481,56.62089642976098,9
3482,35.4971963597811,9
3483,83.69494223334436,7
3484,37.9932764932078,8
3485,58.088799831424815,7
3486,39.90195080786585,6
3487,38.98724083982451,10
3488,51.34543365122998,10
3489,56.863913457698665,8
3490,41.16423605677018,11
3491,86.59809475744143,10
3492,30.68828690781116,10
3493,34.16765370607076,13
3494,54.42877702263907,8
3495,60.81874138290623,10
3496,46.282279390731134,10
3497,44.73683693003008,9
3498,63.448628106011284,9
3499,39.13849885183522,10
3500,63.50680474260642,12
3501,43.98242045521333,10
3502,60.47118354241575,9
3503,43.24236924600526,10
3504,37.86944851669413,13
3505,38.91063520440801,7
3506,48.86549534525108,6
3507,133.96767287115978,7
3508,91.95234264150125,6
3509,85.9117448878342,9
3510,49.67720901328629,6
3511,44.843103140634966,10
3512,56.80128771011813,8
3513,50.52133318838201,7
3514,38.72588864825541,7
3515,76.12878602980261,8
3516,57.13742866127161,11
3517,43.28282403351671,9
3518,56.40950284445723,8
3519,52.100540914214506,8
3520,41.973147868815715,8
3521,54.25450090184417,10
3522,36.041303723919405,8
3523,55.29997188398873,10
3524,76.26136997078684,9
3525,54.57131557458643,8
3526,39.254087636870715,6
3527,47.690084301517686,10
3528,54.60263870420918,9
3529,54.23064317883371,8
3530,44.402841578370854,8
3531,42.178839261689056,8
3532,69.39593342646056,8
3533,48.66368418458917,8
3534,47.0135588430726,8
3535,48.53469924189602,10
3536,51.99302723716529,10
3537,36.83917296656739,7
3538,49.33092299917212,10
3539,66.97498279558316,9
3540,39.943189192353586,9
3541,50.39698669854924,10
3542,47.175665899163775,6
3543,38.352584371565676,7
3544,72.2889506178386,10
3545,76.92245936058937,8
3546,34.18722144640084,8
3547,42.666857430054726,6
3548,38.947078627661476,9
3549,52.28181074838153,8
3550,71.28168229592502,7
3551,37.007006468634835,9
3552,38.446913264020296,8
3553,48.46599460513595,9
3554,79.35475583618228,8
3555,36.71201027302921,8
3556,67.23185000597226,8
3557,53.006109672483525,8
3558,47.97514715728246,7
3559,47.832128440081966,9
3560,76.45446365880935,8
3561,38.06967560659417,7
3562,64.72909329601384,9
3563,41.57948891311668,11
3564,69.8074248989707,12
3565,63.13070339054269,10
3566,68.19239833753232,10
3567,37.866447558445124,8
3568,51.40431296590149,7
3569,45.09676570882522,10
3570,36.61362989105511,9
3571,42.21228653296487,8
3572,39.2485930313936,7
3573,37.156195906988266,9
3574,35.43993869843845,10
3575,54.68339190276421,7
3576,39.15221613705253,7
3577,52.192043765089956,8
3578,49.27247519205646,8
3579,54.62734376871395,9
3580,71.11844919002061,8
3581,39.73052193835769,11
3582,56.287073507556855,7
3583,73.0930671948709,9
3584,54.20019045298483,8
3585,81.09327082755377,10
3586,39.01385946411297,12
3587,46.5938469322913,8
3588,48.67800118869968,6
3589,54.95041125921597,10
3590,69.89116592220101,9
3591,35.10935338488032,9
3592,58.82806550118944,8
3593,59.60264671429145,9
3594,40.722593005402416,6
3595,58.088799831424815,11
3596,38.98724083982451,12
3597,54.61769104000995,10
3598,41.13059010231815,8
3599,45.48104686041582,10
3600,38.72588864825541,9
3601,52.12001486433199,8
3602,72.92323282465648,6
3603,58.596771274110644,9
3604,42.881030602901575,9
3605,57.43040193426932,7
3606,49.39466497088747,11
3607,62.96410559272667,10
3608,37.910123003515324,6
3609,63.36270587261947,10
3610,33.80453047409609,9
3611,41.04249152715225,7
3612,41.32113662733554,9
3613,41.96545073289041,11
3614,36.850619890624884,8
3615,52.003182809231774,8
3616,48.138375190289814,11
3617,55.46264777140543,9
3618,33.52575760455894,9
3619,49.145723563188035,11
3620,53.13153094086867,10
3621,60.31688476072527,11
3622,43.77000070273599,8
3623,42.27750998615831,8
3624,55.31079309471116,12
3625,36.59622695720326,8
3626,41.513456891538596,8
3627,37.007006468634835,9
3628,37.92305291528861,6
3629,37.84702680929536,11
3630,58.36551271427286,8
3631,42.857987145836255,11
3632,52.95848736776446,8
3633,48.57785098644421,10
3634,49.270116418318985,10
3635,78.39472304238117,7
3636,39.581925661472496,12
3637,42.977983240175085,10
3638,59.358105848401095,8
3639,41.041380005543644,8
3640,47.82895549316956,7
3641,43.33574979711907,6
3642,45.58826957131182,10
3643,71.07233177536895,10
3644,33.09713166680154,9
3645,54.89130915234168,10
3646,50.82642037592893,10
3647,61.17047063063241,7
3648,65.34888585896698,8
3649,77.37353673494889,7
3650,38.352584371565676,9
3651,49.73405405664198,9
3652,41.51962568870241,10
3653,41.20149118200549,11
3654,95.97004135337569,5
3655,51.6677102783548,7
3656,37.7709845428009,8
3657,37.01692798267496,6
3658,35.93816475839408,8
3659,56.03474847965867,9
3660,36.53378642312603,10
3661,96.15023973846475,7
3662,38.42950820723156,7
3663,47.770904108309196,11
3664,55.91897337171299,9
3665,83.9801399487173,8
3666,60.915903181897846,8
3667,37.543811575054235,8
3668,43.362062816435525,9
3669,39.96158598389361,10
3670,44.394728790146615,9
3671,38.464318320809035,7
3672,33.36212321687475,8
3673,39.69874174679253,9
3674,40.01055308694185,8
3675,46.68543093634868,11
3676,60.95093377860567,11
3677,45.19492956095294,8
3678,31.262097349530755,9
3679,39.7544655461977,11
3680,45.52776298974716,9
3681,48.91707216891771,10
3682,47.787010029768105,9
3683,37.73043536856657,9
3684,47.12896403075762,12
3685,61.88634684000599,9
3686,36.45756457220908,5
3687,46.98510284253227,8
3688,64.4833910257662,9
3689,47.36524029838488,8
3690,39.165327202485216,8
3691,52.86204726544457,11
3692,46.76334972842116,11
3693,39.345039399946515,9
3694,44.165660633605,10
3695,71.56750839436401,6
3696,54.69111966816416,7
3697,48.03903151191712,9
3698,50.91567231459989,7
3699,54.654761516080995,8
3700,69.85689609596645,9
3701,56.30203634630324,12
3702,61.52313753645562,9
3703,74.35963431718777,7
3704,62.119390888866704,10
3705,65.55494111460654,9
3706,53.0218986734109,8
3707,57.551776584146914,9
3708,44.83263821248813,9
3709,77.54514515160788,8
3710,49.42128229224573,7
3711,51.219534610689486,10
3712,47.832128440081966,7
3713,35.81849256210854,9
3714,39.28887268961634,8
3715,70.99077933947012,7
3716,38.150131149851916,9
3717,39.378485984053455,7
3718,37.92305291528861,8
3719,55.2692104183834,7
3720,47.97514715728246,5
3721,76.67407645193843,6
3722,50.548502666176134,8
3723,43.36541324822763,6
3724,61.11654403951994,8
3725,43.66511566750033,10
3726,51.39258102846527,9
3727,60.55553488964204,11
3728,78.91540561208308,6
3729,49.42128229224573,5
3730,38.26320366670947,4
3731,38.928853922093175,7
3732,61.30147046784475,7
3733,71.02621401299625,8
3734,48.13988312595072,7
3735,40.89711314162422,7
3736,44.51813112978543,12
3737,47.86384043134448,10
3738,37.906268599791936,6
3739,56.82814159572922,5
3740,49.40440083276967,8
3741,44.60642256920809,9
3742,66.0948244126572,8
3743,61.961698091777606,8
3744,56.95624283722256,7
3745,33.452356119313336,5
3746,39.5365034926035,8
3747,49.320612882859535,10
3748,60.28743579125721,8
3749,52.87247894482921,8
3750,40.940675149654986,5
3751,47.881804856251144,6
3752,41.35726600540346,8
3753,47.75941899938281,7
3754,53.08437682685947,10
3755,58.351623005789875,10
3756,54.10218144756697,8
3757,44.986070219095886,12
3758,37.866447558445124,10
3759,60.96988452165628,9
3760,88.25192719477934,8
3761,59.023765082370076,9
3762,40.63057352719517,9
3763,53.52233821964261,8
3764,81.69323899689593,8
3765,62.523065834216695,8
3766,63.831355574845546,8
3767,62.056824196745275,9
3768,57.69608953832247,11
3769,43.879426703306564,7
3770,43.360563691899046,10
3771,59.304537625017105,9
3772,43.85859281913832,10
3773,33.068583823089675,8
3774,39.693687024253094,8
3775,29.08736342860118,6
3776,42.87590109100686,7
3777,49.9729426086897,8
3778,43.736779277152365,10
3779,34.45122770166387,9
3780,48.111347875821544,11
3781,64.35504088473775,9
3782,91.67972107634962,8
3783,73.56140984796869,10
3784,56.327147310270405,8
3785,57.59366583985797,10
3786,43.02708610434353,9
3787,43.98242045521333,8
3788,49.52939574870935,8
3789,54.00923601659046,10
3790,36.654649807707585,11
3791,54.96605354281794,8
3792,56.69305783890292,8
3793,47.886290873756,7
3794,51.400582085622325,9
3795,66.61894455385566,8
3796,43.80379953504608,10
3797,78.63709002987778,10
3798,45.374120854742436,8
3799,66.68429693836042,8
3800,54.01931705335443,10
3801,45.29275917450795,8
3802,38.831027502293196,10
3803,72.14590161563262,8
3804,58.625306566582665,8
3805,55.26332003461189,7
3806,45.48458824857546,10
3807,37.615776013163256,8
3808,123.92228268381888,6
3809,41.57948891311668,7
3810,58.37678739244381,10
3811,36.71900875411691,6
3812,134.3157390054614,5
3813,79.6070848488223,10
3814,51.63151264742923,12
3815,36.96577301563506,9
3816,55.418096523722504,9
3817,46.157224576635045,7
3818,43.331340210908905,9
3819,36.78057183024432,9
3820,58.16803329758858,6
3821,38.5109414710461,9
3822,37.6122867247562,5
3823,44.712880736828026,8
3824,50.39661008080557,8
3825,78.59141466166488,8
3826,45.50173107537307,10
3827,78.57221604333401,9
3828,52.878186001930615,8
3829,38.30402961269143,7
3830,38.38106811078707,9
3831,69.04633635182638,5
3832,51.00210306675771,8
3833,46.76334972842116,7
3834,52.314489553443636,7
3835,36.50059476693562,8
3836,41.54662465215283,9
3837,43.00949929826578,10
3838,37.395970121238044,11
3839,50.206033937929156,9
3840,61.162362060124984,8
3841,55.71523126841974,11
3842,74.46426835554473,6
3843,37.77476303975206,9
3844,37.615776013163256,10
3845,40.811990374986436,9
3846,40.87930788114142,9
3847,52.9405436578198,10
3848,60.40743527802681,10
3849,49.475355908607256,8
3850,36.919386410928375,7
3851,44.65527483071422,8
3852,53.6496893198671,10
3853,59.60264671429145,9
3854,63.6376131177732,8
3855,80.86536749652653,11
3856,67.77634284061605,9
3857,42.881030602901575,11
3858,47.70038147386977,9
3859,61.81027528106834,9
3860,53.04159239614791,10
3861,47.81124266336687,10
3862,42.31861078810254,10
3863,67.26821579253954,7
3864,41.973147868815715,10
3865,37.688142818641246,10
3866,40.07487170318658,5
3867,56.888216054923106,8
3868,48.100782205855154,9
3869,56.66922658101066,9
3870,61.58102870491189,8
3871,64.88344370781911,8
3872,59.60264671429145,7
3873,37.84702680929536,9
3874,38.65925357547384,8
3875,46.70943646635817,10
3876,33.561780891896916,9
3877,37.78402128326181,8
3878,39.28887268961634,10
3879,51.34543365122998,8
3880,53.28097418748218,8
3881,38.30814462595791,10
3882,55.418096523722504,9
3883,47.45818441247643,12
3884,46.00277005500832,12
3885,61.87393545176276,11
3886,77.46223945391189,11
3887,41.54662465215283,11
3888,35.117797242480634,9
3889,37.780255807528135,7
3890,57.81213667828372,6
3891,31.589623503575126,11
3892,41.71742086984423,6
3893,53.47354313974624,7
3894,50.76249529253384,8
3895,35.93816475839408,12
3896,37.73450353250365,7
3897,49.525505286981335,9
3898,41.66752936853726,8
3899,60.9975923835038,8
3900,43.23387060643416,8
3901,38.761975330330706,6
3902,56.12441985710454,8
3903,38.68267952827942,9
3904,38.352584371565676,7
3905,58.309109673891705,11
3906,54.531715809705055,7
3907,39.2485930313936,7
3908,53.417310489129655,10
3909,58.93242339478893,10
3910,55.66520066481352,11
3911,54.531715809705055,9
3912,57.46863412744478,9
3913,39.345039399946515,5
3914,75.39255712548508,7
3915,45.408136937195565,7
3916,37.85273877892254,11
3917,37.06217766544139,8
3918,57.756588568273266,9
3919,71.01745830012601,8
3920,62.257019108546004,9
3921,58.613266422333496,10
3922,100.95711097539609,4
3923,48.03903151191712,7
3924,58.07658315680057,9
3925,71.02859873412416,6
3926,56.46489589334548,7
3927,57.17324746898622,11
3928,47.02104176033111,8
3929,48.43596416731879,4
3930,39.20897143479994,11
3931,44.3583213499082,7
3932,51.63151264742923,8
3933,48.1846257509267,8
3934,44.402841578370854,8
3935,64.9380712397152,8
3936,56.82814159572922,9
3937,78.39472304238117,9
3938,59.047610948491204,7
3939,43.72569811230376,10
3940,66.8853079280111,7
3941,44.49936984743732,8
3942,58.35728626035926,8
3943,47.627579478445355,10
3944,43.83775893497008,9
3945,38.114241730607816,10
3946,38.06235639845876,10
3947,35.546303269687414,7
3948,37.402778501467566,10
3949,41.28200199960308,10
3950,61.418330117972225,7
3951,47.10392383071867,9
3952,62.40859905527174,9
3953,48.35705617254719,11
3954,38.75141980017839,7
3955,55.87885117564683,8
3956,63.567742693481534,11
3957,41.91495292842082,9
3958,69.89116592220101,7
3959,56.95624283722256,7
3960,58.60592862494461,8
3961,41.96545073289041,7
3962,59.639707840949505,9
3963,43.360563691899046,8
3964,46.169261626135494,10
3965,36.88830081114568,8
3966,47.70383045003136,9
3967,37.82133566373081,10
3968,64.3839394063142,7
3969,44.402841578370854,8
3970,38.864148031973066,8
3971,49.525505286981335,11
3972,55.352102709790074,10
3973,34.63089158095674,8
3974,53.139819723260565,8
3975,55.80928208623796,8
3976,48.962830582582825,10
3977,43.17834585409322,6
3978,59.04418121993864,10
3979,38.08717830970098,8
3980,57.23794148057924,10
3981,51.3429629133746,8
3982,46.63588783779136,10
3983,38.66323079444786,11
3984,38.06967560659417,9
3985,74.48266501858302,9
3986,37.007006468634835,7
3987,41.085222304606795,10
3988,39.15221613705253,7
3989,48.46599460513595,9
3990,46.56535538177561,8
3991,49.556464260869156,11
3992,43.24236924600526,10
3993,53.5191872389902,12
3994,58.37786244025487,10
3995,53.06081347457996,9
3996,53.121158280651684,10
3997,39.2485930313936,11
3998,33.58631364483107,9
3999,57.47680083015231,8
4000,54.69111966816416,9
4001,37.73043536856657,7
4002,43.26540422570817,8
4003,45.408136937195565,7
4004,58.728016383554646,9
4005,47.71032671694067,8
4006,69.10105108566336,7
4007,41.46097822706017,7
4008,59.7470837125822,8
4009,64.85525069315472,10
4010,41.974589752022794,10
4011,66.7550717607354,10
4012,58.06797144786378,11
4013,72.80332055325167,11
4014,40.40970520384577,13
4015,77.08640346870291,9
4016,44.44170010832853,8
4017,58.37678739244381,8
4018,47.10062486735011,9
4019,43.513195722004696,8
4020,39.28887268961634,12
4021,33.80453047409609,7
4022,64.72909329601384,9
4023,37.502078887960316,8
4024,37.55672711579379,9
4025,58.8229411905417,8
4026,55.55034053351645,8
4027,58.61792556613149,8
4028,45.55630691760797,11
4029,38.109188126119605,10
4030,46.66889202422725,8
4031,52.100540914214506,6
4032,47.64263537835421,8
4033,48.315891973651674,9
4034,83.69494223334436,7
4035,31.51752544430019,7
4036,34.42854322913986,9
4037,51.70021968068003,11
4038,53.417310489129655,6
4039,74.79329634955545,9
4040,37.58076146830783,9
4041,46.39739210944667,9
4042,43.13954378462968,6
4043,47.83117868860127,8
4044,38.68267952827942,7
4045,33.13106020835576,8
4046,49.556464260869156,11
4047,51.28067523556586,10
4048,41.00676598258467,10
4049,46.96884183645077,9
4050,61.81027528106834,7
4051,46.072966742710804,7
4052,48.59621574310179,9
4053,74.2368072834504,5
4054,43.440305159221005,8
4055,44.342997124852594,9
4056,73.19206866665685,9
4057,37.73043536856657,7
4058,51.573031467523236,8
4059,58.625306566582665,10
4060,48.90367382457077,10
4061,56.20663825286355,12
4062,35.503225891050036,8
4063,45.863035165683314,8
4064,37.789226021413256,8
4065,49.39466497088747,9
4066,45.0511068657291,11
4067,69.30234376340948,8
4068,54.10158781724064,6
4069,49.005794018746016,8
4070,43.20737215051835,7
4071,58.06797144786378,7
4072,48.85985395820254,9
4073,49.23165692537907,9
4074,34.45122770166387,7
4075,44.79410921770408,9
4076,68.1048139379172,7
4077,60.09950520435892,8
4078,55.170915777764016,7
4079,50.397017274267085,10
4080,37.04825394744918,9
4081,55.750338627130574,8
4082,66.8614802246149,10
4083,39.49348861680599,9
4084,54.387075435105885,8
4085,47.88291262353381,8
4086,44.402841578370854,10
4087,36.861713778120716,9
4088,38.928853922093175,7
4089,45.91789800419392,6
4090,52.15099787263438,8
4091,60.64095324720158,7
4092,47.70383045003136,11
4093,67.56650749701531,6
4094,58.45275063075178,9
4095,44.15270477692514,9
4096,48.98226417344799,12
4097,47.79228748421478,9
4098,71.98513414834954,10
4099,45.072795049764025,11
4100,44.83263821248813,11
4101,69.85689609596645,7
4102,41.12098770765846,8
4103,38.06967560659417,9
4104,37.84702680929536,9
4105,87.65624959071678,11
4106,33.79454638999436,9
4107,38.77765333538374,9
4108,87.97721037259028,7
4109,52.72343732218084,9
4110,48.30766976512305,10
4111,40.765135108388684,11
4112,35.966136439786865,8
4113,43.39279127382985,7
4114,44.63738301437253,7
4115,50.19537231633671,9
4116,48.68662596618101,10
4117,47.91373011900467,11
4118,33.424528064938265,9
4119,56.41617003557455,10
4120,83.37251946540488,8
4121,39.30891272325889,7
4122,46.326736212275435,7
4123,59.57711282003152,8
4124,90.74484857582634,6
4125,58.14122040298495,9
4126,48.49396335986217,6
4127,52.314489553443636,9
4128,53.385727440591914,9
4129,62.728214745005644,9
4130,37.7696368403874,8
4131,37.414260966201866,8
4132,37.43747290449011,8
4133,72.26038021460413,8
4134,37.41025487524966,8
4135,37.24362677882606,9
4136,38.499621473173946,10
4137,54.848844397104116,8
4138,87.91375655253344,6
4139,66.90275131380572,11
4140,47.92121493565511,6
4141,42.87590109100686,7
4142,75.34064259348013,9
4143,48.53469924189602,8
4144,54.10158781724064,10
4145,55.80096121718373,9
4146,61.87215663865821,8
4147,39.31383351823179,10
4148,80.6530356249625,9
4149,46.82448020058819,8
4150,49.330288753242286,9
4151,35.2736711286755,10
4152,52.11141508626639,12
4153,35.967560102172314,9
4154,49.05201308087927,8
4155,48.25917420797261,9
4156,33.69210716339558,8
4157,47.51628839172446,8
4158,37.29438758224045,10
4159,127.3206570049565,5
4160,62.36285518383909,10
4161,37.866447558445124,8
4162,42.87590109100686,7
4163,66.72085369372137,9
4164,39.33683647051192,8
4165,44.47316973318894,8
4166,52.28181074838153,8
4167,53.42105512069283,8
4168,61.669603716701936,8
4169,54.65205919161087,13
4170,78.17252839996581,8
4171,58.74465358245941,10
4172,31.75377599944993,10
4173,40.33825176111207,5
4174,39.757446554472935,8
4175,44.13299853788547,7
4176,88.55884419091903,6
4177,38.853119607220926,7
4178,63.567742693481534,7
4179,40.33825176111207,9
4180,38.72588864825541,7
4181,40.27119748431449,7
4182,69.15576633358093,11
4183,52.86414398102566,10
4184,71.82865376750021,9
4185,33.913996494192205,13
4186,45.891176462779974,11
4187,36.861713778120716,7
4188,47.52489687203918,10
4189,58.11935355490381,8
4190,41.40065905586194,8
4191,58.260049478028016,9
4192,46.28146230959324,10
4193,72.24233647019366,7
4194,52.07968404311643,8
4195,38.18191964480624,8
4196,37.8135032818645,9
4197,76.72657925313668,7
4198,39.378485984053455,7
4199,59.60264671429145,5
4200,36.598074776922175,8
4201,64.72909329601384,7
4202,52.297225609447864,7
4203,64.81190989907324,8
4204,75.132060408275,8
4205,43.23432248940634,7
4206,47.13630383238784,9
4207,57.540529940464964,10
4208,42.845065220082134,10
4209,56.200189990867706,9
4210,48.19332691168238,10
4211,38.528843870772185,9
4212,58.09757531151122,8
4213,37.01692798267496,8
4214,42.666857430054726,6
4215,56.33122792126866,10
4216,49.780711029933954,10
4217,59.639707840949505,7
4218,58.06797144786378,9
4219,47.67756030182476,9
4220,49.556464260869156,7
4221,40.40970520384577,9
4222,47.79228748421478,9
4223,54.89130915234168,8
4224,37.30151066891748,8
4225,41.87419655166746,8
4226,34.00597132966424,9
4227,80.73156018533058,7
4228,33.52575760455894,9
4229,36.919386410928375,11
4230,71.06921421259202,10
4231,32.66194476330482,7
4232,44.42386961472,9
4233,56.82555442554201,10
4234,43.83775893497008,7
4235,89.11221099858332,8
4236,37.546069364327884,8
4237,58.260049478028016,11
4238,64.72909329601384,9
4239,40.61171710589054,11
4240,63.84301616208656,12
4241,57.42441878960685,10
4242,36.42776744647917,9
4243,37.50111665775995,3
4244,47.787010029768105,7
4245,55.962590045240695,8
4246,80.10319042619273,10
4247,44.14201901410121,10
4248,59.81001030781598,7
4249,81.81434039205499,7
4250,71.18235014540755,8
4251,63.55715389984508,8
4252,33.80453047409609,9
4253,34.01158508857833,9
4254,42.1994621328966,9
4255,44.262767443835806,8
4256,56.085003355186856,9
4257,53.24654022853217,8
4258,44.986070219095886,8
4259,55.1989444049103,9
4260,53.67740065537279,9
4261,41.044417905208334,9
4262,31.560824339342926,9
4263,45.4696757836976,6
4264,64.07625257063302,8
4265,38.47149729726445,12
4266,54.027294851418894,10
4267,48.310751298654154,10
4268,44.674139542241086,10
4269,36.25174454221235,10
4270,58.14122040298495,7
4271,71.25769704600279,8
4272,52.139744286492984,8
4273,37.43747290449011,8
4274,57.183790669913826,8
4275,54.57131557458643,10
4276,47.82895549316956,11
4277,38.75141980017839,9
4278,52.802965297838576,6
4279,37.24362677882606,9
4280,50.72414280694162,8
4281,33.42799059342922,7
4282,76.92245936058937,6
4283,55.2730012336952,8
4284,42.84382318175172,9
4285,33.280894002371426,10
4286,55.377730119163466,9
4287,35.311229003414375,9
4288,55.26332003461189,7
4289,39.899182767943074,8
4290,60.23828525156776,8
4291,42.943979525663615,12
4292,93.35636536665186,10
4293,52.15393233721304,11
4294,44.610315307515464,10
4295,57.86909972821188,8
4296,63.5574041752897,12
4297,36.02532506962865,10
4298,48.46218157621896,9
4299,68.70963019693848,9
4300,54.473525310315715,6
4301,46.584249545223365,10
4302,69.35888130450365,7
4303,43.01973978252533,7
4304,67.88864770389655,7
4305,39.619068736835274,8
4306,70.91029873938282,10
4307,46.05623863900644,10
4308,79.35475583618228,10
4309,38.25609237352694,10
4310,41.96545073289041,9
4311,40.89711314162422,9
4312,53.97458918534831,9
4313,61.445076457917295,8
4314,32.28208712450541,8
4315,67.26821579253954,9
4316,56.18706840677955,10
4317,41.37031430761825,11
4318,53.08437682685947,10
4319,37.160192414044964,9
4320,69.04633635182638,9
4321,43.23432248940634,9
4322,37.665606306410325,8
4323,54.20019045298483,6
4324,41.57833233926014,6
4325,55.85781272923127,10
4326,47.76477708132626,9
4327,32.69891398143262,10
4328,48.111347875821544,9
4329,37.06882620685225,9
4330,59.12305741846441,9
4331,40.59356202923055,9
4332,50.99296639489302,10
4333,65.89365431667231,9
4334,41.16423605677018,11
4335,81.33597493741566,7
4336,60.96988452165628,9
4337,51.40431296590149,9
4338,38.84425004658115,10
4339,36.83765670094173,8
4340,54.423895274375916,7
4341,49.923774875773056,12
4342,36.79763897192873,10
4343,33.14122568434962,12
4344,56.147711121937704,9
4345,40.59356202923055,11
4346,42.82565911833666,10
4347,43.05680196004866,10
4348,42.87590109100686,9
4349,45.29989234098069,10
4350,70.83827237935444,9
4351,62.32504799772194,8
4352,37.993342705442885,8
4353,51.00846354185492,10
4354,48.61181891623703,11
4355,48.32272518532637,9
4356,38.150131149851916,11
4357,33.533922245409194,8
4358,43.611924676949826,8
4359,47.00733467847215,8
4360,81.01914132289573,8
4361,49.780711029933954,8
4362,38.19796813273926,8
4363,41.39221624374741,6
4364,42.40033719810924,7
4365,67.27506100796744,6
4366,34.524392322392195,5
4367,38.33268536428169,9
4368,42.854737868792164,8
4369,45.90985105350853,9
4370,43.85920498146913,11
4371,42.28479770312245,6
4372,60.470302431557016,5
4373,48.38782122738865,11
4374,48.02963466142666,9
4375,38.26969596505995,8
4376,38.64494342219185,9
4377,64.07625257063302,10
4378,60.88376364558199,9
4379,43.631782006437035,10
