link_id,position_id,anchor_id,anchor_label,model,best_loglik,bic,mu_los,sigma,pi,lambda_or_equiv,n_inits_tried,adam_steps,lbfgs_steps,device
ID04_D,ID04,3,D,M2,-5343.989867722843,10723.434284556086,2560.8435425273997,14.220340058535172,0.30116315435765867,6.233963873448632,100,500,200,cuda:0
ID04_E,ID04,4,E,M2,-5582.945655655042,11201.341695488965,2809.261477704284,25.26964623295812,0.033070770646843585,2.0597471395830365,100,500,200,cuda:0
ID04_F,ID04,5,F,M2,-6247.245000759258,12529.847868339573,2275.3795477168424,41.62318389159563,0.030559595582788476,14.684748122183619,100,500,200,cuda:0
ID04_G,ID04,6,G,M2,-5628.028989466693,11291.386045751375,2203.9798107833853,22.934995947998477,0.0520922288437489,7.9456575662113895,100,500,200,cuda:0
ID04_H,ID04,7,H,M2,-5659.635511725322,11354.666945423693,3092.270959733452,26.22618732037244,0.016377997709101148,21.386066638567215,100,500,200,cuda:0
ID05_A,ID05,0,A,M2,-6115.383220025256,12266.200129723065,2815.014934401409,33.200929339556914,0.9656809805741774,4.571362109445907,100,500,200,cuda:0
ID05_B,ID05,1,B,M2,-5640.986593968963,11317.411056465715,1482.9200009623808,117.86216890540852,0.9994123226185632,5.369351099928998,100,500,200,cuda:0
ID05_C,ID05,2,C,M2,-5383.080978206464,10801.608172188066,1614.07396749982,29.1730999358345,0.9991162454603296,3.6543482566531864,100,500,200,cuda:0
ID05_D,ID05,3,D,M2,-5379.086489941722,10793.623364062325,2585.733704611371,19.896829393634587,0.07229605179426664,2.0000014785005487,100,500,200,cuda:0
ID05_E,ID05,4,E,M2,-5567.908642969745,11171.267670118372,2478.5948392031837,24.777733385281117,0.0016381997320207243,3.393265308955784,100,500,200,cuda:0
ID05_F,ID05,5,F,M2,-6547.455692823222,13130.315725129898,1478.4459131352717,45.834081891687504,0.06390471196310919,12.719461826729365,100,500,200,cuda:0
ID05_G,ID05,6,G,M2,-5602.593404316973,11240.296690749306,1583.8717626331265,29.67820264792389,0.038358608226382394,8.588183786004493,100,500,200,cuda:0
ID05_H,ID05,7,H,M2,-5577.2813046023675,11189.983741315225,2425.920000000139,233.20385988544015,0.9916372368166485,4.229535575273025,100,500,200,cuda:0
ID06_A,ID06,0,A,M2,-5375.4215093610155,10786.285062615409,3012.2574509786427,20.644200924010292,0.19640112998284845,2.1321855437527937,100,500,200,cuda:0
ID06_B,ID06,1,B,M2,-5462.978108139181,10961.406600457243,1996.0439252015562,21.523589851035524,0.02495167466086511,5.001947188790174,100,500,200,cuda:0
ID06_C,ID06,2,C,M2,-5597.0349356478455,11229.520255474572,2224.9407507703013,18.705112086878803,0.3441124329691462,5.531549558836629,100,500,200,cuda:0
ID06_D,ID06,3,D,M2,-5691.551191468494,11418.552767115869,2868.6383648711435,27.590939378477923,0.0007760346020575166,6.1895045318490975,100,500,200,cuda:0
ID06_E,ID06,4,E,M2,-5645.574501691441,11326.599387561762,2480.756096558935,22.293288137177342,0.3133140097152625,7.519265969223424,100,500,200,cuda:0
ID06_F,ID06,5,F,M2,-6027.11492777895,12089.655177027662,1372.197734044318,31.30333943706386,0.03442446932860711,19.61252778598946,100,500,200,cuda:0
ID06_G,ID06,6,G,M2,-5624.433879888702,11284.114033983684,1552.4361398107956,26.27344968092522,0.037326388888553205,6.901625056476092,100,500,200,cuda:0
ID06_H,ID06,7,H,M2,-5705.893578640057,11447.136527922406,2467.9444015033455,28.610322400059484,0.01579445177901269,29.439594248083907,100,500,200,cuda:0
ID07_A,ID07,0,A,M2,-5542.694567463597,11120.843684037594,2358.8248645931785,22.427575651563306,0.17817660493171908,2.000001001960507,100,500,200,cuda:0
ID07_B,ID07,1,B,M2,-5739.0762277067815,11513.590323941353,1987.7978123776616,21.517745968800035,0.1672634788306138,6.892236394999549,100,500,200,cuda:0
ID07_C,ID07,2,C,M2,-5501.44036586703,11038.33111591294,1267.480547795598,14.475415806450776,0.4334191421439139,5.729897236994175,100,500,200,cuda:0
ID07_D,ID07,3,D,M2,-5189.594583661559,10414.635383098255,1806.3759138853607,18.05107676611031,0.0017956501088149705,45.055600727968766,100,500,200,cuda:0
ID07_E,ID07,4,E,M2,-5396.984417975603,10829.423385061606,2955.0280903052094,21.28774048799212,0.002800686607888434,4.815375535564003,100,500,200,cuda:0
ID07_F,ID07,5,F,M2,-7036.072538913642,14107.566209937775,2457.590231656394,43.61623356877488,0.5128663017462727,27.085272142035347,100,500,200,cuda:0
ID07_G,ID07,6,G,M2,-5480.059666488736,10995.224752798918,2229.122954245979,24.881833690381008,0.059821431188965,7.510156163462197,100,500,200,cuda:0
ID07_H,ID07,7,H,M2,-5912.8040444166945,11861.004010806437,2233.86,392.5728656979091,0.985082339562369,6.487459113372052,100,500,200,cuda:0
ID08_A,ID08,0,A,M2,-5816.147750497841,11667.73754488906,2500.512884826666,30.534507089559337,0.17309542870721165,2.734761727399443,100,500,200,cuda:0
ID08_B,ID08,1,B,M2,-5670.896617515384,11377.247784141167,2644.923914077668,24.556745843555372,0.27969997665137375,6.410940072873877,100,500,200,cuda:0
ID08_C,ID08,2,C,M2,-5447.86292238535,10931.1803938811,1683.0210450562763,20.880471532248787,0.06222263698725397,4.38682173715795,100,500,200,cuda:0
ID08_D,ID08,3,D,M2,-5134.80822814758,10305.06684047404,2000.2814946619694,16.925721360093064,0.021010317361974368,4.186896964932152,100,500,200,cuda:0
ID08_E,ID08,4,E,M2,-5462.842001008191,10961.138551126782,2192.0,61.43290376978959,1.0,4.110889105785539,100,500,200,cuda:0
ID08_F,ID08,5,F,M2,-6588.390141946291,13212.180416392195,2216.5902665974627,52.12515359009347,0.036716179264927505,21.168476985589646,100,500,200,cuda:0
ID08_G,ID08,6,G,M2,-5330.6054329863055,10696.365153353192,1638.645450755167,21.800975450529066,0.03890364457010987,2.000001,100,500,200,cuda:0
ID08_H,ID08,7,H,M2,-5724.088788738776,11483.505644295541,1599.700000000002,387.4677912531559,0.977407121713207,5.174545456016885,100,500,200,cuda:0
ID09_A,ID09,0,A,M2,-5259.504641611877,10554.434604693515,2670.1037081359577,19.031486232128998,0.06046968624021257,3.244886152588771,100,500,200,cuda:0
ID09_B,ID09,1,B,M2,-5486.990079601842,11009.42637497882,2590.3156810850246,21.580242393977276,0.02044141323699843,6.000540739344328,100,500,200,cuda:0
ID09_C,ID09,2,C,M2,-5385.828441585067,10807.094751697923,1981.1721195728787,18.461567251087228,0.1368614715143214,5.185999294927405,100,500,200,cuda:0
ID09_D,ID09,3,D,M2,-5301.686906650677,10638.824197480235,2410.6170709485345,16.825674523341473,0.14222495128501142,6.118283702457049,100,500,200,cuda:0
ID09_E,ID09,4,E,M2,-6005.373982709127,12046.190009311631,2257.4618425683066,35.61550472115036,0.11006887375548044,4.8264118382081715,100,500,200,cuda:0
ID09_F,ID09,5,F,M2,-7209.461756040349,14454.353019402526,2289.096699136291,87.15030641889172,0.0302409000724175,23.607196697251883,100,500,200,cuda:0
ID09_G,ID09,6,G,M2,-5753.66891567623,11542.62301626095,1471.7267299770745,28.244972700156808,0.038759689745849486,7.684195275272101,100,500,200,cuda:0
ID09_H,ID09,7,H,M2,-5619.801318528205,11274.98590613363,1615.8300000065074,153.1243071691135,0.9814124137119109,4.54266442430945,100,500,200,cuda:0
ID10_A,ID10,0,A,M2,-5038.898704655865,10113.247793490611,1507.2009722279447,13.841202940796927,0.24393913186304214,3.570914100181815,100,500,200,cuda:0
ID10_B,ID10,1,B,M2,-5632.035044303484,11299.524637717368,2573.0870594564235,24.185623420878805,0.027308837834427058,27.29630325528742,100,500,200,cuda:0
ID10_C,ID10,2,C,M2,-5690.649407955834,11416.753365022068,2323.0,103.06817925748074,0.9985815534110757,5.294306810223343,100,500,200,cuda:0
ID10_D,ID10,3,D,M2,-5431.767139687523,10898.980495150183,1298.8556372153612,20.743236493442534,0.01480516945131567,5.158977517322703,100,500,200,cuda:0
ID10_E,ID10,4,E,M2,-5418.834320434176,10873.123189978753,2101.016754657348,22.295228683683124,0.026587589248989785,2.0215734503951364,100,500,200,cuda:0
ID10_F,ID10,5,F,M2,-6044.104651615439,12123.545902474147,3105.819006972728,34.874706819427615,0.034148815045998496,19.240057346734684,100,500,200,cuda:0
ID10_G,ID10,6,G,M2,-5740.331245619662,11515.85202105656,2818.1633214286094,30.571366929928164,0.039508340931937044,11.934295315179687,100,500,200,cuda:0
ID10_H,ID10,7,H,M2,-5905.693937658736,11846.762691307302,1827.0000991463505,189.64268726936396,0.9858656105053261,6.779947934609435,100,500,200,cuda:0
ID11_A,ID11,0,A,M2,-5429.740194616101,10894.934938342602,1721.1814733393594,21.395247632615366,0.07921009835987977,3.216747470761445,100,500,200,cuda:0
ID11_B,ID11,1,B,M2,-5201.833923948255,10439.114063671646,2609.57917023271,18.42758730627203,0.0018088948987564594,4.1880864487917915,100,500,200,cuda:0
ID11_C,ID11,2,C,M2,-5094.247178789215,10223.936401471807,2769.0,17.21204031042869,0.011623804331990019,2.0085535348296304,100,500,200,cuda:0
ID11_D,ID11,3,D,M2,-5241.307378423296,10518.069305956991,1734.815764280014,18.98051472746504,0.03337599853119515,2.2202979734784694,100,500,200,cuda:0
ID11_E,ID11,4,E,M2,-5232.667221594666,10500.788992299733,1529.424401667844,18.319446393248917,0.06064944817923719,2.3103163590975586,100,500,200,cuda:0
ID11_F,ID11,5,F,M2,-5880.186718665134,11795.79875880003,2571.1350158668693,27.62846910287971,0.03434141434568861,16.505188989635883,100,500,200,cuda:0
ID11_G,ID11,6,G,M2,-5423.337301663449,10881.85534579565,2618.6808361740214,23.878049401164994,0.035180284264954356,8.149075988349146,100,500,200,cuda:0
ID11_H,ID11,7,H,M2,-5763.6330991577815,11562.62830781825,1473.0313546599182,29.287558720470653,0.012230873828743244,50.03491130429277,100,500,200,cuda:0
ID12_A,ID12,0,A,M2,-5073.722857233282,10182.891930241702,2117.6424927866797,16.80887491072118,0.017080326165353273,2.0094962332512134,100,500,200,cuda:0
ID12_B,ID12,1,B,M2,-5831.5202941972475,11698.495137504895,2807.24481666936,31.665420412492118,0.25094560945505945,7.471497951840224,100,500,200,cuda:0
ID12_C,ID12,2,C,M2,-5329.155468226227,10693.75715222759,3010.6980816613827,20.60900768243755,1.5029834508843045e-30,19.042833115447504,100,500,200,cuda:0
ID12_D,ID12,3,D,M2,-5602.43261630117,11240.31978171274,1966.374896455306,23.58774617749876,0.0156900895843584,8.078312922721661,100,500,200,cuda:0
ID12_E,ID12,4,E,M2,-5343.844322589905,10723.143194290209,1474.999999999026,21.362517914914907,0.040946699258791484,2.008475159060062,100,500,200,cuda:0
ID12_F,ID12,5,F,M2,-6187.809137347755,12411.026817626038,2536.9168771911454,37.55774037125607,0.028580160485625217,19.1344083974738,100,500,200,cuda:0
ID12_G,ID12,6,G,M2,-5529.9869769907045,11095.150296977814,2494.5140205250145,25.192486090368998,0.0413732243685399,6.5756605193485225,100,500,200,cuda:0
ID12_H,ID12,7,H,M2,-6066.745354155639,12168.84432884758,1105.3028531884534,221.2647650324023,0.9768652599562763,8.675611230148013,100,500,200,cuda:0
ID13_A,ID13,0,A,M2,-4909.023783805805,9853.493783386746,2079.239366138285,14.517089004534435,2.103648679440342e-23,39.201082440341544,100,500,200,cuda:0
ID13_B,ID13,1,B,M2,-5976.402158474642,11988.250532724422,1875.0000218426371,81.85334014012085,0.9960971709624337,8.173446635327188,100,500,200,cuda:0
ID13_C,ID13,2,C,M2,-5411.517158454813,10858.476360803004,2017.5181241763814,21.71080328746438,0.003919938338750012,4.209219663470607,100,500,200,cuda:0
ID13_D,ID13,3,D,M2,-5789.967661480157,11615.381538735452,2195.6506951134993,29.509253448038304,0.036927630838503596,2.800565778113306,100,500,200,cuda:0
ID13_E,ID13,4,E,M2,-5327.14542607981,10689.720359481447,1914.3229547751273,21.22905785546401,0.028267848120264723,2.050472272852645,100,500,200,cuda:0
ID13_F,ID13,5,F,M2,-7109.065408432403,14253.547756102933,1871.5114331561074,84.89160459478182,0.024622826002382425,8.46066248567757,100,500,200,cuda:0
ID13_G,ID13,6,G,M2,-5379.541830897691,10794.264404264135,2051.3057048068304,22.478658923740497,0.03957781289445833,6.084625893539119,100,500,200,cuda:0
ID13_H,ID13,7,H,M2,-5935.308308000417,11905.97872550352,1973.3273008916904,34.22015152088904,0.021151661468083678,23.779624530207826,100,500,200,cuda:0
ID14_A,ID14,0,A,M2,-5354.405611477838,10744.253266849053,2123.512441458974,13.934827125084315,0.27140043623127474,4.408614303110797,100,500,200,cuda:0
ID14_B,ID14,1,B,M2,-5349.42157979607,10734.289375367276,1939.8077552877405,19.816116511909353,0.028931460514005476,5.187151967159279,100,500,200,cuda:0
ID14_C,ID14,2,C,M2,-5388.52544389324,10812.484577459032,2051.1820484229133,19.88620472744834,0.11012422386174242,4.155897627504391,100,500,200,cuda:0
ID14_D,ID14,3,D,M2,-5689.436008342141,11414.322400863162,2127.282802463541,26.780895920857084,0.0445782485434311,3.0041494695529964,100,500,200,cuda:0
ID14_E,ID14,4,E,M2,-5792.955300037373,11621.356815849882,1855.9999999990064,30.96359391504588,0.029952382366019947,4.530404026419339,100,500,200,cuda:0
ID14_F,ID14,5,F,M2,-6305.885560169678,12647.213164232733,1916.3098091751585,39.909898215259695,0.02911954984344001,30.713698695776184,100,500,200,cuda:0
ID14_G,ID14,6,G,M2,-5514.49394957783,11064.173037229091,1978.2370111148261,23.607033880064822,0.05711775043674558,7.8028147611852585,100,500,200,cuda:0
ID14_H,ID14,7,H,M2,-5509.686971656407,11054.748759302644,2016.8102543092705,24.61503929176468,0.006014255806325474,18.921118521925962,100,500,200,cuda:0
ID15_A,ID15,0,A,M2,-5393.921327069735,10823.288869914606,2031.048175485786,21.784257468304467,0.00801746317105243,2.193528054746999,100,500,200,cuda:0
ID15_B,ID15,1,B,M2,-5740.903276084246,11517.252767943628,2007.3583573795295,20.986620143091383,0.3036940213057258,13.169770409245745,100,500,200,cuda:0
ID15_C,ID15,2,C,M2,-5781.578089763777,11598.606563706435,2027.9496495523135,30.211563823184868,0.04096674064742793,2.019454831926712,100,500,200,cuda:0
ID15_D,ID15,3,D,M2,-5476.165990849311,10987.786530809022,2195.881765075411,23.120817431814427,1.723362969339674e-53,31.158088808224775,100,500,200,cuda:0
ID15_E,ID15,4,E,M2,-5459.110167497441,10953.670719173762,1865.479080653282,22.086641853782282,0.0076037166495848945,2.1474556717343383,100,500,200,cuda:0
ID15_F,ID15,5,F,M2,-6524.0551765388955,13083.544042750344,1903.2982882389601,52.4187919923469,0.013424104931672107,16.980749668976685,100,500,200,cuda:0
ID15_G,ID15,6,G,M2,-5756.670520237427,11548.613288765519,2015.1996346857889,23.45798853505711,0.10017270990786649,6.658619559488441,100,500,200,cuda:0
ID15_H,ID15,7,H,M2,-5898.173038665856,11831.800626442113,1977.2244698326251,32.706166205419564,0.052526432425086,2.0175785202300065,100,500,200,cuda:0
ID16_A,ID16,0,A,M2,-5712.294428724019,11460.035073223175,2128.449725496678,14.495967359770447,0.42381247480431705,7.883499038949217,100,500,200,cuda:0
ID16_B,ID16,1,B,M2,-5560.574323874241,11156.594863523618,1828.9904484727942,120.2971372741257,0.997970805566097,4.300821374268672,100,500,200,cuda:0
ID16_C,ID16,2,C,M2,-5065.795183319931,10167.036582415,2094.9999999999873,16.804393593606623,0.025191013496921055,2.04350236611859,100,500,200,cuda:0
ID16_D,ID16,3,D,M2,-5521.383742258298,11078.209528409974,2161.792555029754,20.524295190687038,0.03759080255051065,7.61432605107077,100,500,200,cuda:0
ID16_E,ID16,4,E,M2,-5604.973214310067,11245.392644395271,1871.0161143462424,23.256166405410376,0.1689688353919187,6.38986901801826,100,500,200,cuda:0
ID16_F,ID16,5,F,M2,-6272.388344632316,12580.126059906925,1944.480284029525,43.53765176610256,0.028061224162447232,11.352889420961084,100,500,200,cuda:0
ID16_G,ID16,6,G,M2,-5751.326480671228,11537.912239457235,1985.9427832581398,26.673520780662404,0.0640692641113113,7.497758398651585,100,500,200,cuda:0
ID16_H,ID16,7,H,M2,-5714.742298918926,11464.761162054552,1854.160000000002,285.75057474804146,0.9898027106598674,6.513485231118287,100,500,200,cuda:0
ID17_A,ID17,0,A,M2,-5797.203834089221,11629.85388395358,1715.0774508777,26.259448040736473,0.14461614304770098,2.401133840373183,100,500,200,cuda:0
ID17_B,ID17,1,B,M2,-5665.9502204729415,11367.34248483926,1848.5977782544574,28.879584258254525,0.12646953722561255,8.471513145177992,100,500,200,cuda:0
ID17_C,ID17,2,C,M2,-5649.163111839211,11333.764092206211,1926.2378610601288,21.39074236371069,0.19354663679418033,4.15599442726146,100,500,200,cuda:0
ID17_D,ID17,3,D,M2,-5538.630270752443,11112.698410032675,1772.2922802806158,20.291370023421948,0.20943178220932382,6.261101252028184,100,500,200,cuda:0
ID17_E,ID17,4,E,M2,-5412.696376551871,10860.83479699712,2371.7654553249245,22.211200449575554,0.016704305666697852,2.023709366925429,100,500,200,cuda:0
ID17_F,ID17,5,F,M2,-6957.370707318034,13950.158353874194,2383.859096239409,69.16295457208933,0.04008173963800335,25.48899324126844,100,500,200,cuda:0
ID17_G,ID17,6,G,M2,-5352.75909124773,10740.799058915962,2560.8968922737013,21.311957442277997,0.02559625362227703,3.6067245394026504,100,500,200,cuda:0
ID17_H,ID17,7,H,M2,-5944.947160203233,11925.170884623165,2273.088137717821,38.901440593528065,0.008183063736290928,26.828263228543026,100,500,200,cuda:0
ID18_A,ID18,0,A,M2,-5210.350379622065,10456.117698482256,1689.0575474589111,18.887427107042047,0.21111292481185467,6.08060288760954,100,500,200,cuda:0
ID18_B,ID18,1,B,M2,-5468.528101900876,10972.49824769513,1723.3047112502782,22.90889165767057,0.14395431625663932,5.264914264428787,100,500,200,cuda:0
ID18_C,ID18,2,C,M2,-5479.307027161634,10994.043561645096,1992.6309623244701,23.718502824655015,5.167489628056973e-20,6.4256425399104,100,500,200,cuda:0
ID18_D,ID18,3,D,M2,-5801.716568836232,11638.8793534476,1957.415171214874,15.341127504835415,0.6734174096520491,10.555370460961587,100,500,200,cuda:0
ID18_E,ID18,4,E,M2,-5836.119440104811,11707.685095984758,2207.317439018014,29.103788568359715,0.19632006353463768,5.826194058779349,100,500,200,cuda:0
ID18_F,ID18,5,F,M2,-6170.1959253938685,12375.808790025863,2328.1474173600777,36.02401351032659,0.03195376163675366,25.281476704892697,100,500,200,cuda:0
ID18_G,ID18,6,G,M2,-5637.683380823099,11310.621708881537,2481.7583867369576,25.4406449032963,0.04939341416711022,6.140535520026708,100,500,200,cuda:0
ID18_H,ID18,7,H,M2,-5968.5704250494,11972.490220741092,2472.5824879103116,36.565404646296976,0.009031098910620958,34.614078317422205,100,500,200,cuda:0
ID19_A,ID19,0,A,M2,-5422.196634980955,10879.822777283738,1950.1218255985068,18.21848296005789,0.11309789099081767,4.002270746181559,100,500,200,cuda:0
ID19_B,ID19,1,B,M2,-5331.492045826098,10698.426135545573,1624.9999994479942,21.637637091005832,0.05906418859191666,3.996408181355908,100,500,200,cuda:0
ID19_C,ID19,2,C,M2,-5366.365085886626,10768.180555952133,1727.3194121828612,21.172775921339486,0.0007955563698652603,4.217353479834724,100,500,200,cuda:0
ID19_D,ID19,3,D,M2,-5618.951723536193,11273.349662847522,1969.423295125986,22.886669991835774,0.32340614592321276,5.798621129043584,100,500,200,cuda:0
ID19_E,ID19,4,E,M2,-5439.958172398762,10915.362560572661,2713.9606464704625,20.757811944267214,0.1679020619722301,5.606203772216317,100,500,200,cuda:0
ID19_F,ID19,5,F,M2,-6883.171763296461,13801.75206952345,2282.5613058612676,67.29725690009681,0.03218550253659464,25.03825276177143,100,500,200,cuda:0
ID19_G,ID19,6,G,M2,-5949.837451055043,11934.88196042906,2806.2173351577344,38.40753988982251,0.026246719161475494,8.328837408022636,100,500,200,cuda:0
ID19_H,ID19,7,H,M2,-5828.085739752096,11691.45666441268,2247.0000655794765,85.58210090121126,0.9959036134764161,8.406610475735125,100,500,200,cuda:0
ID20_A,ID20,0,A,M2,-5803.877415508013,11643.201046791162,1896.4525550709534,28.696716338825507,0.20042980176968464,3.3340392443492632,100,500,200,cuda:0
ID20_B,ID20,1,B,M2,-5428.580720697931,10892.603485289239,1887.5796274008267,21.19501310017302,0.07641173827266927,2.110513020016471,100,500,200,cuda:0
ID20_C,ID20,2,C,M2,-5573.655788531149,11182.757792837434,1810.999999993261,25.58232532480568,0.0067873679842643765,3.1322408712441776,100,500,200,cuda:0
ID20_D,ID20,3,D,M2,-5592.781976449158,11221.001821426105,1789.9999999994593,26.588766974504917,0.07361237110784812,13.522974245401633,100,500,200,cuda:0
ID20_E,ID20,4,E,M2,-5783.54178765946,11602.53812442932,2299.968278890839,26.737945420154386,0.2331898291239163,6.841941447513627,100,500,200,cuda:0
ID20_F,ID20,5,F,M2,-6203.510171080483,12442.403611238185,2680.792031838036,36.86815387621368,0.04198843113333436,18.70325877056322,100,500,200,cuda:0
ID20_G,ID20,6,G,M2,-5825.289897767172,11685.847724170313,2339.669953792187,31.656332881476718,0.0302506482716489,11.24755238672412,100,500,200,cuda:0
ID20_H,ID20,7,H,M2,-6949.666374263579,13934.656543666117,2499.0510385698694,53.605298251348444,0.24372901331931687,11.336403270921016,100,500,200,cuda:0
ID21_A,ID21,0,A,M2,-5899.399753552446,11834.24155099827,2280.9098328778937,24.853240897299187,0.2784526305330227,3.102037022974569,100,500,200,cuda:0
ID21_B,ID21,1,B,M2,-5454.459554489344,10944.369493157568,2339.9999999998254,23.21868676695777,0.023245364343474902,2.1298051937379077,100,500,200,cuda:0
ID21_C,ID21,2,C,M2,-5222.773833560743,10480.998051300367,2337.1810976921347,18.357171012685825,0.015275793744874791,2.5466611175176728,100,500,200,cuda:0
ID21_D,ID21,3,D,M2,-5735.667640694732,11506.789830499863,2634.8557772740655,21.526847006598516,0.22777358819958915,13.626273193215471,100,500,200,cuda:0
ID21_E,ID21,4,E,M2,-5533.081115728566,11101.612615636013,1784.7213849244467,24.7305701667213,0.035955180124581904,2.0381242344815975,100,500,200,cuda:0
ID21_F,ID21,5,F,M2,-6726.103434443432,13487.547728888805,1808.7835543653837,62.19477428020657,0.03920349762031516,20.085299336974412,100,500,200,cuda:0
ID21_G,ID21,6,G,M2,-5386.796659323322,10808.830904753431,1962.2299911855273,21.532966831805755,0.03739130732080917,7.790082395689082,100,500,200,cuda:0
ID21_H,ID21,7,H,M2,-5758.923399554184,11553.213147695666,1741.58,195.69360615770066,0.9798243418414919,5.380260371858437,100,500,200,cuda:0
ID22_A,ID22,0,A,M2,-5300.022308938747,10635.490833652631,2605.921917147902,17.531732621647652,0.2507512847335588,4.4543103618497195,100,500,200,cuda:0
ID22_B,ID22,1,B,M2,-5551.9383091922655,11139.327002563412,2225.956138917865,20.166695676355396,0.30768275683065105,7.875335476968145,100,500,200,cuda:0
ID22_C,ID22,2,C,M2,-5303.215846507731,10641.865382688015,2402.4877016454793,20.46745255613465,0.06922257543073919,2.011692759112867,100,500,200,cuda:0
ID22_D,ID22,3,D,M2,-5524.273536817729,11083.993289410595,2351.120207546882,24.040418950772473,0.028471309487458386,2.079705111572821,100,500,200,cuda:0
ID22_E,ID22,4,E,M2,-5971.0025750488085,11977.455534276498,1723.5867730734476,30.836939805973714,0.26688764052540065,8.256116347955839,100,500,200,cuda:0
ID22_F,ID22,5,F,M2,-6329.250157073372,12693.925635616506,1838.2590880499454,41.699843918362646,0.030973562663569043,12.683573688524804,100,500,200,cuda:0
ID22_G,ID22,6,G,M2,-5406.944331182193,10849.10882685076,2019.516146806018,22.366281895442356,0.03839441514325738,7.076583974226706,100,500,200,cuda:0
ID22_H,ID22,7,H,M2,-5562.634735354546,11160.652739786312,1914.662292121594,25.09890187205056,0.011277339490290647,4.256619166422778,100,500,200,cuda:0
ID23_A,ID23,0,A,M2,-5249.571187048748,10534.596923207895,2277.1935918473478,16.017398272394317,0.16085595338224168,5.005803466375564,100,500,200,cuda:0
ID23_B,ID23,1,B,M2,-5298.2597612431455,10631.969906665172,2508.631697091618,19.58676965944079,0.0038581083556670673,3.488497691033091,100,500,200,cuda:0
ID23_C,ID23,2,C,M2,-5684.316351148609,11404.06639196977,2385.451201504009,24.962954265881187,0.14170875096998622,6.954000479038876,100,500,200,cuda:0
ID23_D,ID23,3,D,M2,-5486.931582546538,11009.301033620866,2452.93386229733,23.579325677486153,0.0008229585574379954,4.248057911000602,100,500,200,cuda:0
ID23_E,ID23,4,E,M2,-5819.755133103948,11674.956481983032,1787.452249322923,28.593221442487593,0.15765133446351237,12.58374932161723,100,500,200,cuda:0
ID23_F,ID23,5,F,M2,-6916.772536266478,13868.966204643446,1806.1944905295682,68.95774958538276,0.033205900826512084,16.38796385139945,100,500,200,cuda:0
ID23_G,ID23,6,G,M2,-5504.955322428489,11045.187209073678,2003.9940741707303,23.188934143050165,0.03709832618772601,5.4512179305707225,100,500,200,cuda:0
ID23_H,ID23,7,H,M2,-5755.189141341194,11545.778415182001,1911.6283560442478,27.861576600489947,0.016926838391676496,24.36783052778185,100,500,200,cuda:0
ID24_A,ID24,0,A,M2,-5423.1255643339755,10881.68899719574,2417.9542339602667,17.765566858946052,0.1997192825695832,3.9122334587952534,100,500,200,cuda:0
ID24_B,ID24,1,B,M2,-5529.210507095153,11093.858882718096,2240.334600169135,21.78978737917751,0.11978494933971441,7.165947138854358,100,500,200,cuda:0
ID24_C,ID24,2,C,M2,-5223.674417419731,10482.795050614599,2838.8809098322736,18.71754281032812,0.0008189818917902454,3.302440154157601,100,500,200,cuda:0
ID24_D,ID24,3,D,M2,-5840.620060202624,11716.694669515648,2349.4965722027414,30.95720315991296,0.11195552771328073,4.810311543918859,100,500,200,cuda:0
ID24_E,ID24,4,E,M2,-5738.568614062041,11512.591777234482,1757.6529736458006,28.61355348849887,0.16397092579694622,3.6884360451170046,100,500,200,cuda:0
ID24_F,ID24,5,F,M2,-6673.412936030935,13382.226004561484,1821.425988754994,55.02680390063336,0.04161016413801918,19.17558397067455,100,500,200,cuda:0
ID24_G,ID24,6,G,M2,-5503.751063608743,11042.722291703858,2013.2006689225861,24.53706014160342,0.03490428927660283,6.347680018540798,100,500,200,cuda:0
ID24_H,ID24,7,H,M2,-5569.1187256087715,11173.641790700996,1792.0,204.5623148097522,0.9912429312484385,4.733323908302819,100,500,200,cuda:0
ID01_A,ID01,0,A,M3,-5525.556974676639,11086.560165128414,1494.8917623341276,18.144679163621444,0.5161083753037616,1531.9424921607465,100,500,200,cuda:0
ID01_B,ID01,1,B,M3,-5366.751808570991,10768.949832917118,1764.66631643766,19.124901036557958,0.561901995105343,1773.077305680727,100,500,200,cuda:0
ID01_C,ID01,2,C,M3,-5667.6372009633305,11370.71227045445,2167.5115905778157,22.787764493447476,0.7559651686460914,2209.811281079969,100,500,200,cuda:0
ID01_D,ID01,3,D,M3,-5422.493274651622,10880.428593196622,2103.2003968674676,22.390663509148496,0.48442915196892555,2117.237215974252,100,500,200,cuda:0
ID01_E,ID01,4,E,M3,-5440.497544746683,10916.449638603766,2312.347880036633,19.63529564640089,0.8739461715171636,2339.517402260025,100,500,200,cuda:0
ID01_F,ID01,5,F,M3,-6205.45699793392,12446.330935105967,2407.996400822571,38.73573621700701,0.9655208158431967,2486.1711044125614,100,500,200,cuda:0
ID01_G,ID01,6,G,M3,-5685.391520913447,11405.981343576204,2766.9520290920204,22.755939949290703,0.8909050997977136,2836.2114576972467,100,500,200,cuda:0
ID01_H,ID01,7,H,M3,-6322.556787697442,12680.47568489757,2425.739145901242,472.0119405598152,0.02425244717129233,2472.6142676666254,100,500,200,cuda:0
ID02_A,ID02,0,A,M3,-5153.254367706152,10341.959119591185,1872.6878297513792,17.347731431264087,0.9597483334694366,1899.3453851539623,100,500,200,cuda:0
