mode,position,final_subset,dropped_links,score,frames_solved,decisions
B2_frame_greedy_tau4_t2_g1.5,ID21,frame_variable,"B:1,D:290,E:8,F:7,G:24,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID22,frame_variable,"A:638,C:1,E:5,F:4,G:178",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID23,frame_variable,"A:2,B:380,G:18",nan,1201,
B2_frame_greedy_tau4_t2_g1.5,ID24,frame_variable,"A:61,C:1080,D:4,E:108,F:1",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID01,frame_variable,"A:159,E:56,F:5,G:52,H:19",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID02,frame_variable,"A:12,C:5,D:1,F:11,G:20,H:2",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID03,frame_variable,D:1,nan,1201,
B2_frame_greedy_tau4_t2_g2,ID04,frame_variable,"A:1,C:15,F:72,G:4,H:53",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID05,frame_variable,"A:420,D:14,G:117,H:1",nan,1200,
B2_frame_greedy_tau4_t2_g2,ID06,frame_variable,"A:31,B:17,C:521,F:7",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID07,frame_variable,"A:1,G:57,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID08,frame_variable,"B:311,C:68,E:4,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID09,frame_variable,"B:1,D:14,F:47,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID10,frame_variable,"B:1,C:1,F:105,G:249,H:4",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID11,frame_variable,"B:1,C:562,F:41,G:39,H:8",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID12,frame_variable,"B:1,C:357,E:5,F:17,G:11,H:3",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID13,frame_variable,"B:1,C:21,D:5,E:1,F:59,G:45",nan,1200,
B2_frame_greedy_tau4_t2_g2,ID14,frame_variable,"B:1,E:64,F:22,G:48",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID15,frame_variable,"A:6,C:46,F:14,G:76",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID16,frame_variable,"A:6,B:5,E:10,F:33,G:113,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID17,frame_variable,"B:2,D:2,F:6,G:23",nan,1199,
B2_frame_greedy_tau4_t2_g2,ID18,frame_variable,"A:52,D:1,F:26,G:38,H:2",nan,1199,
B2_frame_greedy_tau4_t2_g2,ID19,frame_variable,"E:2,G:31",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID20,frame_variable,"A:1,C:1,D:1,F:64,H:19",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID21,frame_variable,"B:1,D:290,E:8,F:7,G:24,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID22,frame_variable,"A:638,C:1,E:5,F:4,G:178",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID23,frame_variable,"A:2,B:380,G:18",nan,1201,
B2_frame_greedy_tau4_t2_g2,ID24,frame_variable,"A:61,C:1080,D:4,E:108,F:1",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID01,frame_variable,"A:159,E:56,F:5,G:52,H:19",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID02,frame_variable,"A:12,C:5,D:1,F:11,G:20,H:2",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID03,frame_variable,D:1,nan,1201,
B2_frame_greedy_tau4_t2_g3,ID04,frame_variable,"A:1,C:15,F:72,G:4,H:53",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID05,frame_variable,"A:420,D:14,G:117,H:1",nan,1200,
B2_frame_greedy_tau4_t2_g3,ID06,frame_variable,"A:31,B:17,C:521,F:7",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID07,frame_variable,"A:1,G:57,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID08,frame_variable,"B:311,C:68,E:4,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID09,frame_variable,"B:1,D:14,F:47,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID10,frame_variable,"B:1,C:1,F:105,G:249,H:4",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID11,frame_variable,"B:1,C:562,F:41,G:39,H:8",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID12,frame_variable,"B:1,C:357,E:5,F:17,G:11,H:3",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID13,frame_variable,"B:1,C:21,D:5,E:1,F:59,G:45",nan,1200,
B2_frame_greedy_tau4_t2_g3,ID14,frame_variable,"B:1,E:64,F:22,G:48",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID15,frame_variable,"A:6,C:46,F:14,G:76",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID16,frame_variable,"A:6,B:5,E:10,F:33,G:113,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID17,frame_variable,"B:2,D:2,F:6,G:23",nan,1199,
B2_frame_greedy_tau4_t2_g3,ID18,frame_variable,"A:52,D:1,F:26,G:38,H:2",nan,1199,
B2_frame_greedy_tau4_t2_g3,ID19,frame_variable,"E:2,G:31",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID20,frame_variable,"A:1,C:1,D:1,F:64,H:19",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID21,frame_variable,"B:1,D:290,E:8,F:7,G:24,H:1",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID22,frame_variable,"A:638,C:1,E:5,F:4,G:178",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID23,frame_variable,"A:2,B:380,G:18",nan,1201,
B2_frame_greedy_tau4_t2_g3,ID24,frame_variable,"A:61,C:1080,D:4,E:108,F:1",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID01,frame_variable,"A:1058,B:11,C:98,D:10,E:602,F:46,G:80,H:497",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID02,frame_variable,"A:716,B:38,C:307,D:193,E:644,F:48,G:392,H:46",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID03,frame_variable,"A:57,B:1066,C:60,D:1110,E:37,F:13,G:4,H:55",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID04,frame_variable,"A:88,B:3,C:73,D:7,E:40,F:1087,G:18,H:1085",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID05,frame_variable,"A:1181,B:12,C:42,D:134,E:14,F:72,G:913,H:32",nan,1200,
B3_frame_exhaustive_t1.3_g1.5,ID06,frame_variable,"A:740,B:292,C:968,D:205,E:34,F:37,G:76,H:50",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID07,frame_variable,"A:84,B:69,C:1041,D:67,E:990,F:43,G:78,H:25",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID08,frame_variable,"A:45,B:1129,C:926,D:24,E:129,F:35,G:58,H:56",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID09,frame_variable,"A:278,B:35,C:29,D:756,E:469,F:361,G:443,H:22",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID10,frame_variable,"A:40,B:90,C:99,D:123,E:213,F:751,G:905,H:181",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID11,frame_variable,"A:174,B:300,C:1173,D:64,E:94,F:325,G:140,H:132",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID12,frame_variable,"A:273,B:238,C:1140,D:40,E:455,F:129,G:78,H:49",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID13,frame_variable,"A:324,B:48,C:708,D:232,E:250,F:400,G:281,H:117",nan,1200,
B3_frame_exhaustive_t1.3_g1.5,ID14,frame_variable,"A:54,B:270,C:125,D:117,E:1039,F:48,G:731,H:10",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID15,frame_variable,"A:439,B:13,C:688,D:53,E:416,F:50,G:698,H:39",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID16,frame_variable,"A:361,B:223,C:169,D:47,E:555,F:222,G:796,H:24",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID17,frame_variable,"A:595,B:522,C:26,D:412,E:258,F:289,G:103,H:39",nan,1199,
B3_frame_exhaustive_t1.3_g1.5,ID18,frame_variable,"A:917,B:235,C:109,D:288,E:119,F:98,G:462,H:168",nan,1199,
B3_frame_exhaustive_t1.3_g1.5,ID19,frame_variable,"A:3,B:115,C:13,D:20,E:1116,F:3,G:1103,H:27",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID20,frame_variable,"A:25,B:22,C:61,D:73,E:37,F:1098,G:38,H:1044",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID21,frame_variable,"A:161,B:68,C:61,D:1035,E:278,F:165,G:599,H:35",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID22,frame_variable,"A:1198,B:4,C:16,D:24,E:45,F:85,G:1009,H:21",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID23,frame_variable,"A:243,B:1101,C:13,D:69,E:53,F:163,G:671,H:89",nan,1201,
B3_frame_exhaustive_t1.3_g1.5,ID24,frame_variable,"A:368,B:19,C:1187,D:116,E:602,F:64,G:30,H:16",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID01,frame_variable,"A:1058,B:10,C:100,D:10,E:602,F:46,G:80,H:496",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID02,frame_variable,"A:706,B:38,C:324,D:189,E:628,F:46,G:407,H:46",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID03,frame_variable,"A:85,B:997,C:60,D:1081,E:66,F:39,G:7,H:67",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID04,frame_variable,"A:72,B:5,C:206,D:9,E:48,F:961,G:132,H:969",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID05,frame_variable,"A:1181,B:12,C:41,D:133,E:14,F:72,G:918,H:29",nan,1200,
B3_frame_exhaustive_t1.3_g2,ID06,frame_variable,"A:738,B:296,C:960,D:204,E:38,F:41,G:76,H:49",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID07,frame_variable,"A:103,B:99,C:1013,D:66,E:966,F:54,G:76,H:24",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID08,frame_variable,"A:41,B:1139,C:924,D:18,E:118,F:46,G:61,H:55",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID09,frame_variable,"A:178,B:30,C:26,D:915,E:383,F:438,G:410,H:22",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID10,frame_variable,"A:48,B:91,C:93,D:122,E:217,F:748,G:905,H:178",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID11,frame_variable,"A:173,B:298,C:1173,D:62,E:99,F:325,G:140,H:132",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID12,frame_variable,"A:261,B:233,C:1144,D:37,E:474,F:126,G:79,H:48",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID13,frame_variable,"A:322,B:48,C:703,D:235,E:254,F:399,G:282,H:117",nan,1200,
B3_frame_exhaustive_t1.3_g2,ID14,frame_variable,"A:60,B:265,C:131,D:114,E:1038,F:47,G:733,H:10",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID15,frame_variable,"A:437,B:12,C:686,D:54,E:420,F:50,G:698,H:39",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID16,frame_variable,"A:380,B:217,C:178,D:42,E:544,F:215,G:802,H:24",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID17,frame_variable,"A:595,B:522,C:27,D:412,E:257,F:289,G:103,H:39",nan,1199,
B3_frame_exhaustive_t1.3_g2,ID18,frame_variable,"A:918,B:234,C:110,D:287,E:121,F:98,G:460,H:168",nan,1199,
B3_frame_exhaustive_t1.3_g2,ID19,frame_variable,"A:1,B:115,C:16,D:23,E:1115,F:3,G:1100,H:27",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID20,frame_variable,"A:25,B:22,C:61,D:73,E:37,F:1098,G:38,H:1044",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID21,frame_variable,"A:156,B:65,C:65,D:1035,E:273,F:168,G:602,H:38",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID22,frame_variable,"A:1198,B:7,C:14,D:22,E:48,F:83,G:1012,H:18",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID23,frame_variable,"A:244,B:1100,C:12,D:68,E:55,F:163,G:671,H:89",nan,1201,
B3_frame_exhaustive_t1.3_g2,ID24,frame_variable,"A:344,B:18,C:1188,D:110,E:630,F:64,G:33,H:15",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID01,frame_variable,"A:1058,B:10,C:100,D:10,E:602,F:46,G:80,H:496",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID02,frame_variable,"A:706,B:38,C:324,D:189,E:628,F:46,G:407,H:46",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID03,frame_variable,"A:86,B:996,C:60,D:1080,E:66,F:39,G:8,H:67",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID04,frame_variable,"A:87,B:5,C:208,D:9,E:36,F:957,G:133,H:967",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID05,frame_variable,"A:1181,B:12,C:41,D:133,E:14,F:72,G:918,H:29",nan,1200,
B3_frame_exhaustive_t1.3_g3,ID06,frame_variable,"A:736,B:298,C:958,D:202,E:38,F:45,G:76,H:49",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID07,frame_variable,"A:103,B:99,C:1013,D:66,E:966,F:54,G:76,H:24",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID08,frame_variable,"A:41,B:1139,C:924,D:18,E:118,F:46,G:61,H:55",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID09,frame_variable,"A:178,B:34,C:26,D:911,E:383,F:441,G:407,H:22",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID10,frame_variable,"A:48,B:91,C:93,D:122,E:217,F:748,G:905,H:178",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID11,frame_variable,"A:173,B:298,C:1173,D:62,E:99,F:325,G:140,H:132",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID12,frame_variable,"A:261,B:233,C:1144,D:37,E:474,F:126,G:79,H:48",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID13,frame_variable,"A:322,B:48,C:703,D:235,E:254,F:399,G:282,H:117",nan,1200,
B3_frame_exhaustive_t1.3_g3,ID14,frame_variable,"A:60,B:265,C:131,D:114,E:1038,F:47,G:733,H:10",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID15,frame_variable,"A:437,B:12,C:686,D:54,E:420,F:50,G:698,H:39",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID16,frame_variable,"A:380,B:217,C:178,D:42,E:544,F:215,G:802,H:24",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID17,frame_variable,"A:594,B:521,C:27,D:413,E:258,F:289,G:103,H:39",nan,1199,
B3_frame_exhaustive_t1.3_g3,ID18,frame_variable,"A:918,B:234,C:110,D:287,E:121,F:98,G:460,H:168",nan,1199,
B3_frame_exhaustive_t1.3_g3,ID19,frame_variable,"A:1,B:115,C:16,D:23,E:1115,F:3,G:1100,H:27",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID20,frame_variable,"A:25,B:22,C:61,D:73,E:37,F:1098,G:38,H:1044",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID21,frame_variable,"A:156,B:65,C:65,D:1035,E:273,F:168,G:602,H:38",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID22,frame_variable,"A:1198,B:7,C:14,D:22,E:48,F:83,G:1012,H:18",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID23,frame_variable,"A:244,B:1100,C:12,D:68,E:55,F:163,G:671,H:89",nan,1201,
B3_frame_exhaustive_t1.3_g3,ID24,frame_variable,"A:344,B:18,C:1188,D:110,E:630,F:64,G:33,H:15",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID01,frame_variable,"A:1058,B:11,C:98,D:10,E:602,F:46,G:80,H:497",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID02,frame_variable,"A:674,B:34,C:297,D:177,E:607,F:48,G:381,H:40",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID03,frame_variable,"A:51,B:1062,C:48,D:1107,E:36,F:10,G:3,H:53",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID04,frame_variable,"A:88,B:3,C:73,D:7,E:40,F:1087,G:18,H:1085",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID05,frame_variable,"A:1180,B:11,C:42,D:134,E:14,F:72,G:913,H:32",nan,1200,
B3_frame_exhaustive_t1.5_g1.5,ID06,frame_variable,"A:740,B:292,C:968,D:205,E:34,F:37,G:76,H:50",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID07,frame_variable,"A:79,B:57,C:973,D:60,E:934,F:29,G:71,H:20",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID08,frame_variable,"A:44,B:1129,C:924,D:24,E:128,F:35,G:58,H:54",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID09,frame_variable,"A:266,B:32,C:29,D:713,E:433,F:342,G:420,H:22",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID10,frame_variable,"A:40,B:90,C:99,D:121,E:213,F:748,G:904,H:181",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID11,frame_variable,"A:174,B:300,C:1173,D:64,E:94,F:325,G:140,H:132",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID12,frame_variable,"A:273,B:238,C:1140,D:40,E:455,F:129,G:78,H:49",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID13,frame_variable,"A:288,B:35,C:642,D:207,E:222,F:366,G:244,H:90",nan,1200,
B3_frame_exhaustive_t1.5_g1.5,ID14,frame_variable,"A:54,B:265,C:125,D:108,E:1021,F:47,G:717,H:9",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID15,frame_variable,"A:426,B:12,C:673,D:47,E:400,F:46,G:672,H:28",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID16,frame_variable,"A:361,B:218,C:169,D:42,E:551,F:217,G:789,H:24",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID17,frame_variable,"A:436,B:376,C:12,D:297,E:163,F:183,G:56,H:13",nan,1199,
B3_frame_exhaustive_t1.5_g1.5,ID18,frame_variable,"A:846,B:201,C:100,D:257,E:96,F:97,G:420,H:139",nan,1199,
B3_frame_exhaustive_t1.5_g1.5,ID19,frame_variable,"A:2,B:103,C:12,D:17,E:1111,F:3,G:1085,H:21",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID20,frame_variable,"A:20,B:18,C:51,D:69,E:30,F:1090,G:34,H:1036",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID21,frame_variable,"A:155,B:68,C:61,D:1031,E:272,F:162,G:598,H:35",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID22,frame_variable,"A:1198,B:4,C:16,D:24,E:45,F:85,G:1009,H:21",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID23,frame_variable,"A:239,B:1096,C:13,D:69,E:50,F:160,G:670,H:87",nan,1201,
B3_frame_exhaustive_t1.5_g1.5,ID24,frame_variable,"A:368,B:19,C:1187,D:116,E:602,F:64,G:30,H:16",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID01,frame_variable,"A:1058,B:10,C:100,D:10,E:602,F:46,G:80,H:496",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID02,frame_variable,"A:667,B:34,C:314,D:174,E:595,F:46,G:396,H:40",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID03,frame_variable,"A:79,B:993,C:48,D:1078,E:65,F:37,G:5,H:65",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID04,frame_variable,"A:72,B:5,C:206,D:9,E:48,F:961,G:132,H:969",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID05,frame_variable,"A:1181,B:12,C:41,D:133,E:14,F:72,G:918,H:29",nan,1200,
B3_frame_exhaustive_t1.5_g2,ID06,frame_variable,"A:738,B:296,C:960,D:204,E:38,F:41,G:76,H:49",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID07,frame_variable,"A:98,B:81,C:959,D:60,E:921,F:36,G:72,H:20",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID08,frame_variable,"A:40,B:1139,C:922,D:18,E:117,F:46,G:61,H:53",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID09,frame_variable,"A:168,B:27,C:26,D:876,E:357,F:421,G:389,H:22",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID10,frame_variable,"A:48,B:91,C:93,D:120,E:217,F:745,G:904,H:178",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID11,frame_variable,"A:173,B:298,C:1173,D:62,E:99,F:325,G:140,H:132",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID12,frame_variable,"A:261,B:233,C:1144,D:37,E:474,F:126,G:79,H:48",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID13,frame_variable,"A:286,B:35,C:637,D:210,E:226,F:365,G:245,H:90",nan,1200,
B3_frame_exhaustive_t1.5_g2,ID14,frame_variable,"A:60,B:260,C:131,D:105,E:1020,F:46,G:719,H:9",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID15,frame_variable,"A:424,B:11,C:671,D:48,E:404,F:46,G:672,H:28",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID16,frame_variable,"A:380,B:212,C:178,D:37,E:540,F:210,G:795,H:24",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID17,frame_variable,"A:436,B:376,C:12,D:297,E:163,F:183,G:56,H:13",nan,1199,
B3_frame_exhaustive_t1.5_g2,ID18,frame_variable,"A:847,B:200,C:101,D:256,E:98,F:97,G:418,H:139",nan,1199,
B3_frame_exhaustive_t1.5_g2,ID19,frame_variable,"A:1,B:103,C:15,D:20,E:1110,F:3,G:1083,H:21",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID20,frame_variable,"A:20,B:18,C:51,D:69,E:30,F:1090,G:34,H:1036",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID21,frame_variable,"A:150,B:65,C:65,D:1031,E:267,F:165,G:601,H:38",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID22,frame_variable,"A:1198,B:7,C:14,D:22,E:48,F:83,G:1012,H:18",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID23,frame_variable,"A:240,B:1095,C:12,D:68,E:52,F:160,G:670,H:87",nan,1201,
B3_frame_exhaustive_t1.5_g2,ID24,frame_variable,"A:344,B:18,C:1188,D:110,E:630,F:64,G:33,H:15",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID01,frame_variable,"A:1058,B:10,C:100,D:10,E:602,F:46,G:80,H:496",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID02,frame_variable,"A:667,B:34,C:314,D:174,E:595,F:46,G:396,H:40",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID03,frame_variable,"A:80,B:992,C:48,D:1077,E:65,F:37,G:6,H:65",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID04,frame_variable,"A:87,B:5,C:208,D:9,E:36,F:957,G:133,H:967",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID05,frame_variable,"A:1181,B:12,C:41,D:133,E:14,F:72,G:918,H:29",nan,1200,
B3_frame_exhaustive_t1.5_g3,ID06,frame_variable,"A:736,B:298,C:958,D:202,E:38,F:45,G:76,H:49",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID07,frame_variable,"A:98,B:81,C:959,D:60,E:921,F:36,G:72,H:20",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID08,frame_variable,"A:40,B:1139,C:922,D:18,E:117,F:46,G:61,H:53",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID09,frame_variable,"A:168,B:31,C:26,D:872,E:357,F:424,G:386,H:22",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID10,frame_variable,"A:48,B:91,C:93,D:120,E:217,F:745,G:904,H:178",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID11,frame_variable,"A:173,B:298,C:1173,D:62,E:99,F:325,G:140,H:132",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID12,frame_variable,"A:261,B:233,C:1144,D:37,E:474,F:126,G:79,H:48",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID13,frame_variable,"A:286,B:35,C:637,D:210,E:226,F:365,G:245,H:90",nan,1200,
B3_frame_exhaustive_t1.5_g3,ID14,frame_variable,"A:60,B:260,C:131,D:105,E:1020,F:46,G:719,H:9",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID15,frame_variable,"A:424,B:11,C:671,D:48,E:404,F:46,G:672,H:28",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID16,frame_variable,"A:380,B:212,C:178,D:37,E:540,F:210,G:795,H:24",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID17,frame_variable,"A:435,B:375,C:12,D:298,E:164,F:183,G:56,H:13",nan,1199,
B3_frame_exhaustive_t1.5_g3,ID18,frame_variable,"A:847,B:200,C:101,D:256,E:98,F:97,G:418,H:139",nan,1199,
B3_frame_exhaustive_t1.5_g3,ID19,frame_variable,"A:1,B:103,C:15,D:20,E:1110,F:3,G:1083,H:21",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID20,frame_variable,"A:20,B:18,C:51,D:69,E:30,F:1090,G:34,H:1036",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID21,frame_variable,"A:150,B:65,C:65,D:1031,E:267,F:165,G:601,H:38",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID22,frame_variable,"A:1198,B:7,C:14,D:22,E:48,F:83,G:1012,H:18",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID23,frame_variable,"A:240,B:1095,C:12,D:68,E:52,F:160,G:670,H:87",nan,1201,
B3_frame_exhaustive_t1.5_g3,ID24,frame_variable,"A:344,B:18,C:1188,D:110,E:630,F:64,G:33,H:15",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID01,frame_variable,"A:1031,B:10,C:96,D:8,E:586,F:40,G:80,H:479",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID02,frame_variable,"A:487,B:13,C:214,D:86,E:451,F:33,G:260,H:18",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID03,frame_variable,"A:7,B:809,C:6,D:853,E:6,F:2,G:2,H:43",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID04,frame_variable,"A:81,B:3,C:73,D:7,E:33,F:1058,G:16,H:1058",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID05,frame_variable,"A:1160,B:9,C:36,D:131,E:9,F:59,G:908,H:32",nan,1200,
B3_frame_exhaustive_t2_g1.5,ID06,frame_variable,"A:735,B:288,C:959,D:203,E:33,F:36,G:75,H:49",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID07,frame_variable,"A:49,B:15,C:562,D:28,E:563,F:3,G:65,H:2",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID08,frame_variable,"A:22,B:1039,C:848,D:12,E:106,F:22,G:57,H:48",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID09,frame_variable,"A:83,B:14,C:25,D:257,E:128,F:118,G:164,H:20",nan,1201,
B3_frame_exhaustive_t2_g1.5,ID10,frame_variable,"A:36,B:82,C:82,D:97,E:195,F:667,G:830,H:143",nan,1201,
