gamma_abs,gamma_signed,resolution_cm,z_floor_mm,ID,height,location,facing,truth_x_mm,truth_y_vertical_mm,truth_z_mm,pred_dx_horizontal1_mm,pred_dx_horizontal2_mm,pred_dy_vertical_signed_mm,pred_horizontal_mm,pred_vertical_abs_mm,pred_3d_mm,link_bias_mean_mm,link_bias_min_mm,link_bias_max_mm
0.7,-0.7,30.0,0.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-9.02257739083033,-0.9366341963699598,98.26788004212558,9.071063134568751,98.26788004212558,98.68566478655812,30.767424011741955,1.557052143219193e-17,79.19719372317701
0.7,-0.7,30.0,0.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-8.585915814217332,-1.0362999462555826,98.3443943289952,8.648229179863158,98.3443943289952,98.72391687876014,30.75091264161054,1.7595449079640396e-17,78.9423736666265
0.7,-0.7,30.0,-100.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-65.07436501997935,-14.885094441643083,-63.91766245361054,66.75506736787962,63.91766245361054,92.42135355438072,110.41502206610947,23.153986300120167,193.8703326582534
0.7,-0.7,30.0,-100.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-21.599897768532518,-2.1302078261360937,57.5788012251002,21.704685415678973,57.5788012251002,61.53382581566977,20.36288691111035,6.091207873804735e-13,63.20165247255129
0.7,-0.7,30.0,-100.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-8.516012536827757,-1.094957290213859,25.218067251447586,8.586116758744899,25.218067251447586,26.639675615392413,8.838081880833371,4.445259585554768e-24,30.41492768813235
0.7,-0.7,30.0,-100.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-24.76177825888474,67.29212413736987,-61.01474883396041,71.70338648530746,61.01474883396041,94.14974885113952,110.19339996560771,17.472581765405426,195.68018697768926
0.7,-0.7,30.0,-100.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-4.703190910276385,24.965735531789893,51.8677146675005,25.404880542560768,51.8677146675005,57.75524028355374,21.519892197944756,7.503732608099918e-15,69.6610203020124
0.7,-0.7,30.0,-100.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-2.1535736510637777,9.22250632002658,22.558326947397905,9.470612561681868,22.558326947397905,24.465702870736923,8.962460192474207,7.531015140055574e-29,30.513588821092615
0.7,-0.7,30.0,-100.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,62.14314919960895,20.0421873626192,-36.31439247196589,65.29517797451196,36.31439247196589,74.71409082181998,102.49463158809326,13.42228361442344,189.39543852698705
0.7,-0.7,30.0,-100.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,17.206553260578076,3.8868218965334873,55.477036582268006,17.640092391041556,55.477036582268006,58.2140399518431,19.098265363690416,5.5013475533773634e-14,55.736823998558364
0.7,-0.7,30.0,-100.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,6.095942385951706,1.9293712259352784,27.206887721768236,6.393980520795288,27.206887721768236,27.948125633129905,9.146741833863238,1.042934455204386e-23,28.403658264517556
0.7,-0.7,30.0,-100.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,14.192077531046449,-68.654574298612,-18.476377738497785,70.1061027070459,18.476377738497785,72.49994600761111,95.03311581387895,6.202976471477746,190.31447101764815
0.7,-0.7,30.0,-100.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,-0.9913172364802532,-26.738686094280947,48.39749917003215,26.757055964956912,48.39749917003215,55.30151869365885,20.792803828756433,2.2797803644408334e-15,77.70565679845704
0.7,-0.7,30.0,-100.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,-1.2058143956791114,-12.502063719148722,26.13705142983217,12.560079044117588,26.13705142983217,28.998293795328262,10.519995229389568,2.3492197335624423e-26,43.25934129825112
0.7,-0.7,30.0,-100.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-5.92457398728217,-0.001019123142109897,56.55933576886328,5.9245740749350535,56.55933576886328,56.86878792962278,17.82540656629967,6.2111701838924975e-12,45.357170456196734
0.7,-0.7,30.0,-100.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-6.341572883799884,0.10602097919563133,57.040632629469265,6.342459072676432,57.040632629469265,57.392164603355475,18.063386171660817,7.1260539437622485e-12,45.99912390291232
0.7,-0.7,30.0,-100.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-6.397603766988856,0.44359175065353557,57.06790119211518,6.412964026145622,57.06790119211518,57.427096862662836,18.082465795048826,6.207965599902431e-12,45.63679225502664
0.7,-0.7,30.0,-100.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-5.880258684338037,0.41990137962681207,57.86384015460623,5.895231917689533,57.86384015460623,58.16337126406245,18.405365591106875,1.167635805373811e-11,45.99021450441733
0.7,-0.7,30.0,-100.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-12.791224539527926,-10.07323796631228,-49.686952116522754,16.281447980648913,49.686952116522754,52.286506471327776,102.20844869785144,21.028522071832978,185.59301490596187
0.7,-0.7,30.0,-100.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-28.257124428562715,-1.847252293787625,-50.875650762842895,28.317440244629797,50.875650762842895,58.22550354055288,102.9405929299274,22.340659346830968,185.60305928659045
0.7,-0.7,30.0,-100.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-13.466033512375258,7.528412513651497,-52.54599806065421,15.42760686341592,52.54599806065421,54.76397507232647,103.1512679606634,22.643612606608023,183.33710949184302
0.7,-0.7,30.0,-100.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,0.7691365954047846,-0.994341305674596,-55.45549706771672,1.257094162965338,55.45549706771672,55.4697434712123,104.0961019254165,27.75396053240188,182.92264420439923
0.7,-0.7,30.0,-100.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-3.4752028387891802,-0.6091407515308913,25.85329173814478,3.5281846927143703,25.85329173814478,26.09292587893372,8.108059683883566,5.044421196974054e-21,23.55060315826106
0.7,-0.7,30.0,-100.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-3.7837350954648494,-0.7329742149123416,25.85165998670332,3.854076085442367,25.85165998670332,26.13737221949629,8.139729698046525,2.9332925564907318e-21,24.109956803346464
0.7,-0.7,30.0,-100.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-3.7468709905035893,-0.5634817904110682,25.834203500828277,3.7890043477940494,25.834203500828277,26.110584529454915,8.129388591823647,3.898509773014562e-21,23.772755965546658
0.7,-0.7,30.0,-100.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-3.5613590611217045,-0.5987181799190981,25.816957607057248,3.6113351853849442,25.816957607057248,26.068314903456844,8.107253248519907,4.477068708364791e-21,23.611334900347437
0.7,-0.7,30.0,-200.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-56.091208821686486,-13.761547116749385,-16.0377753349991,57.75468713554384,16.0377753349991,59.940087786225824,74.53146840288986,3.173057018827027,164.49776878174896
0.7,-0.7,30.0,-200.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-8.065749309480081,-1.037573362668957,15.760979548123641,8.132211901217193,15.760979548123641,17.735313550165113,5.779519214098642,4.0426044840791407e-16,21.18406475983856
0.7,-0.7,30.0,-200.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-1.9501549206624607,-0.3279070277365769,4.249436295750905,1.9775305897565894,4.249436295750905,4.687039157620536,1.5487929691891669,2.301107151352574e-28,6.230679881658553
0.7,-0.7,30.0,-200.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-23.492961672789704,59.62053551066503,-14.634652911759254,64.08219333588416,14.634652911759254,65.73203609036692,73.57040746077305,1.9270595458211828,169.95510389685276
0.7,-0.7,30.0,-200.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-1.522501682153912,10.42276561335867,15.72784980932028,10.533378109760108,15.72784980932028,18.92927135490718,7.035612283040647,2.5837470806781423e-18,26.46115892163692
0.7,-0.7,30.0,-200.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-0.40329785758705045,2.2586251524113465,4.085750347336108,2.294348870821411,4.085750347336108,4.685871598944706,1.7297262860198275,1.3069146281166094e-33,6.782761264314287
0.7,-0.7,30.0,-200.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,52.02065951369388,19.06119344087894,-3.044377301075129,55.40287096920407,3.044377301075129,55.48645190297877,69.12854099496255,1.4584899180635247,157.1228913575496
0.7,-0.7,30.0,-200.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,6.16789643375714,1.5927733638344301,13.934248338766896,6.370233387097721,13.934248338766896,15.321329908742339,5.025640188987619,2.6293278519255143e-17,18.203638150352564
0.7,-0.7,30.0,-200.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,1.5451753523388192,0.5308636530790688,4.396905093458187,1.6338246808136567,4.396905093458187,4.690645743233483,1.5616633373976265,5.430524485560964e-28,6.09174911636653
0.7,-0.7,30.0,-200.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,12.996128727430861,-61.0567655733196,4.0319079956004735,62.42457836601909,4.0319079956004735,62.55465023689483,62.972514640390486,0.4786672265826586,159.36946412983554
0.7,-0.7,30.0,-200.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,-0.6460903364569264,-11.11040005336782,14.840880595017104,11.129169873298668,14.840880595017104,18.55020643832014,6.9300589445667224,6.9030082362163085e-19,31.079119514571467
0.7,-0.7,30.0,-200.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,-0.4437747107167116,-3.4470799530384544,5.432606275981751,3.4755281895722403,5.432606275981751,6.449225313659587,2.347928326688943,6.485901230437515e-31,11.488048804878302
0.7,-0.7,30.0,-200.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-2.006055308752965,-0.06431368995827495,13.338670568193416,2.0070859853259906,13.338670568193416,13.488829700136378,4.213327088724339,6.4104057121657805e-15,11.737529959872562
0.7,-0.7,30.0,-200.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-2.162920126372526,-0.0294492170570328,13.576354950062301,2.163120599840105,13.576354950062301,13.747599952702064,4.310890375374187,7.426616895171958e-15,12.020303438194018
0.7,-0.7,30.0,-200.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-2.1771324094173683,0.09375875325114104,13.594352495362182,2.17915034633838,13.594352495362182,13.767901655666584,4.319524142060651,6.322517685488284e-15,11.851624750284914
0.7,-0.7,30.0,-200.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-2.0248710623903277,0.09072789663837474,13.906745193482184,2.0269026544296986,13.906745193482184,14.053679100042594,4.432351685072521,1.291815210955236e-14,11.992725030203875
0.7,-0.7,30.0,-200.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-11.544094307916332,-9.41117509627239,-13.707412905980544,14.894171010256457,13.707412905980544,20.24177607468786,69.16242091925697,3.107428713831301,146.91984261359076
0.7,-0.7,30.0,-200.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-24.959498923368578,-1.6041683985547734,-13.700703320887067,25.01099643669878,13.700703320887067,28.517700016718123,69.68575583515666,3.405524441216811,146.7543073539588
0.7,-0.7,30.0,-200.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-12.34365167390283,7.013495924779082,-14.874526023267459,14.197001857206926,14.874526023267459,20.562256348718098,69.82851937423008,3.473047894208857,142.98980473873607
0.7,-0.7,30.0,-200.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,0.1189274391691004,-1.0302720689275864,-16.213601574732554,1.0371134324651519,16.213601574732554,16.24673752776137,70.50309909227299,4.867244851944501,140.58863678107758
0.7,-0.7,30.0,-200.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-0.725468578886592,-0.16157746950792878,3.8495561091291175,0.7432441978275491,3.8495561091291175,3.9206497133686438,1.2125757881473667,5.749122630469352e-25,3.9987881605303275
0.7,-0.7,30.0,-200.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-0.7966699275939271,-0.19298189020436488,3.873146524269219,0.8197103046072817,3.873146524269219,3.9589378603279557,1.2268273870955868,3.1335808196744655e-25,4.163224087907001
0.7,-0.7,30.0,-200.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-0.7853418303600864,-0.1539345996063453,3.8636245126948947,0.8002859810525839,3.8636245126948947,3.945637087539369,1.2225462726334437,4.311945204501588e-25,4.064067314329709
0.7,-0.7,30.0,-200.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-0.7440884625275855,-0.1600003140126206,3.847539968844544,0.7610964068702488,3.847539968844544,3.9220953012907627,1.2139857295405736,5.034954302406825e-25,4.016867880883422
0.7,-0.7,30.0,-300.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-44.3460989985462,-12.020354083144136,-1.9095215683730296,45.946331830441274,1.9095215683730296,45.985994403656235,44.10192879664971,0.21478179520974278,118.35771429284564
0.7,-0.7,30.0,-300.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-1.7764148916447111,-0.2806864362200617,2.8296175238042105,1.7984534307940834,2.8296175238042105,3.35278542017751,1.0692374891955858,1.1839924713899225e-19,4.466164545329059
0.7,-0.7,30.0,-300.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-0.23537683694594463,-0.04832500773921649,0.42917062441290815,0.24028641606148513,0.42917062441290815,0.49185870593356246,0.16090313254219454,5.122611391556482e-33,0.7253970980419487
0.7,-0.7,30.0,-300.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-18.175471892844023,49.91946386289485,0.11738545374202118,53.125329654378874,0.11738545374202118,53.12545934136644,43.98366275560361,0.10000164714023829,128.37343632125047
0.7,-0.7,30.0,-300.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-0.3402595513916568,2.707296117454342,3.4824227766354023,2.7285946620736117,3.4824227766354023,4.424081512034519,1.6293668796002736,3.8403546028102465e-22,6.667793360209405
0.7,-0.7,30.0,-300.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-0.04835911231186208,0.3049958345976001,0.4774294026197196,0.3088058659829472,0.4774294026197196,0.5685946687679195,0.20958421455350043,9.588704838624902e-39,0.892574227199313
0.7,-0.7,30.0,-300.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,38.976479018024406,16.40087103595859,3.7668158259706823,42.286575734867,3.7668158259706823,42.45401499089839,39.853764345866395,0.07680544001725403,109.89471226048373
0.7,-0.7,30.0,-300.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,1.320435618919943,0.38027684336792555,2.2659525305761163,1.3741035991927126,2.2659525305761163,2.65003803220608,0.8567897458538996,5.491216249003837e-21,3.781926114480178
0.7,-0.7,30.0,-300.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,0.20663841316147266,0.07751438961581827,0.4282173646632531,0.22069869594405025,0.4282173646632531,0.48174477245793323,0.16057536265150743,1.2099977249200418e-32,0.764859158439958
0.7,-0.7,30.0,-300.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,9.065646096122752,-49.29105346944578,7.548956334762676,50.11780014393995,7.548956334762676,50.68313953389295,36.370793356925695,0.017256566793500426,113.44933960524457
0.7,-0.7,30.0,-300.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,-0.25961697286009616,-2.9225665632412365,3.416450735871908,2.9340750312786366,3.416450735871908,4.503435568520153,1.6629932350786043,9.006470950604876e-23,8.32662554045658
0.7,-0.7,30.0,-300.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,-0.09259986592992415,-0.5469239127703142,0.7676966253056255,0.5547075820017516,0.7676966253056255,0.9471317807126294,0.34272408415808814,7.581549791977234e-36,1.8589264329103303
0.7,-0.7,30.0,-300.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-0.3668599593403714,-0.02263045855136633,1.833990962113477,0.36755729814746446,1.833990962113477,1.8704601617076426,0.580747690549632,2.9907327458295936e-18,1.7706733131823533
0.7,-0.7,30.0,-300.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-0.39990994443141203,-0.016650000550428326,1.8894749417214456,0.4002564005402841,1.8894749417214456,1.9314038266418352,0.6017437370995413,3.496997795735312e-18,1.835047329151448
0.7,-0.7,30.0,-300.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-0.40176044384072224,0.007988709648669884,1.8940110108164625,0.4018398607865388,1.8940110108164625,1.9361696678780356,0.6036586068721823,2.906144244341339e-18,1.7947633464917545
0.7,-0.7,30.0,-300.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-0.37747356855295333,0.00818971315188409,1.9533099835393926,0.37756240061427104,1.9533099835393926,1.9894655709894233,0.6239425428187355,6.464953153611293e-18,1.8238645345379292
0.7,-0.7,30.0,-300.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-9.366723457419292,-8.306473189601173,-4.400169658302831,12.51930529931002,4.400169658302831,13.270060218370554,39.33050902199622,0.23789357887594018,93.64384665498123
0.7,-0.7,30.0,-300.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-19.87500858123637,-1.421251196938116,-3.9896953555962607,19.925760238169516,3.9896953555962607,20.321259559866945,39.845034045794044,0.27021616406819343,93.26179830470805
0.7,-0.7,30.0,-300.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-10.060585501693954,6.104975367744605,-4.899131956330015,11.768011933953117,4.899131956330015,12.74706235974379,39.864465683083,0.27759407509705264,89.1162997000798
0.7,-0.7,30.0,-300.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,-0.32039481061957664,-1.0146295351538757,-5.652197209224975,1.0640140639477111,5.652197209224975,5.751474525741127,40.317128206008015,0.4578546837074203,84.752755877447
0.7,-0.7,30.0,-300.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-0.07585041910534308,-0.02044195747003279,0.31162206435879497,0.07855672920675112,0.31162206435879497,0.3213712350209642,0.09859946184371,2.8698154909498317e-29,0.3672920546012218
0.7,-0.7,30.0,-300.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-0.08422360528309782,-0.024455566335204362,0.31725193540805235,0.08770228281897023,0.31725193540805235,0.32915115210464274,0.1011042790035406,1.4635649856997336e-29,0.3905094232824334
0.7,-0.7,30.0,-300.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-0.08257054439040118,-0.019870320203030766,0.31528888155489554,0.0849277600428634,0.31528888155489554,0.3265268798399837,0.10032574323815739,2.0872378102919987e-29,0.37648699661639384
0.7,-0.7,30.0,-300.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-0.07789679919477957,-0.020347015243448438,0.31208404248689325,0.08051032451871581,0.31208404248689325,0.3223016629325234,0.09894834884204202,2.4792759857232463e-29,0.36986385915939096
0.7,-0.7,60.0,0.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-141.3911106051597,-31.373999091849313,-560.9113538522423,144.83015562090603,560.9113538522423,579.3076219570492,385.20788524978553,336.8901894094258,418.29995820247746
0.7,-0.7,60.0,0.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-78.24330669345137,-5.641643280914113,516.0845632116041,78.44643510851577,516.0845632116041,522.0125664833622,173.33945016611048,0.49647589262980546,370.1940522677771
0.7,-0.7,60.0,0.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-38.76424586629643,-3.1439707860813053,476.4120208473373,38.89153262454968,476.4120208473373,477.9968252172081,153.1088255756181,0.0015321270151517892,338.7381036106586
0.7,-0.7,60.0,0.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-50.90689192714372,142.7502900417068,-542.1059778754062,151.5557882519612,542.1059778754062,562.8925725224342,384.7869504658218,326.87664289646267,418.43156963497796
0.7,-0.7,60.0,0.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-9.498897466543626,87.02155261559875,473.6130813128562,87.53844682600514,473.6130813128562,481.6350594208933,173.15627020802387,0.19365423857641226,372.2407496351565
0.7,-0.7,60.0,0.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-9.613427190117608,53.2261528624705,440.3041174131782,54.08734908348503,440.3041174131782,443.6137476926031,151.48022783654537,0.00012855018009668668,335.4957172807625
0.7,-0.7,60.0,0.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,139.96861084711065,43.749274279079806,-510.9244645886164,146.6465513485266,510.9244645886164,531.5534023384483,374.88998616661496,309.7982421444345,417.4106877296538
0.7,-0.7,60.0,0.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,90.82012991905694,13.053092414836271,525.875374455234,91.75336081095143,525.875374455234,533.819809185213,173.3615303296867,0.29461436860621326,361.846362780301
0.7,-0.7,60.0,0.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,43.54840545851317,9.471185569402923,494.93402219908927,44.566433266182806,494.93402219908927,496.9364680763907,156.43661743512016,0.0018908270991885336,331.7348062099183
0.7,-0.7,60.0,0.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,29.4763647933716,-160.9243084543521,-448.1411906943972,163.60161714647987,448.1411906943972,477.0702421341489,363.2181124943701,275.24739684498377,417.513824974164
0.7,-0.7,60.0,0.0,ID11,mid,edge,ADHE,-63.9057945,1133.4998500000002,-956.990295,5.834708894204215,-93.79295161258452,469.01762427600636,93.97426030611109,469.01762427600636,478.3395169558854,171.6760799441824,0.1483918634776123,378.5289348005386
0.7,-0.7,60.0,0.0,ID12,high,edge,ADHE,-43.6886845,1590.1300500000002,-956.35754,3.934930580813962,-61.98791812242169,458.54441479889323,62.112685273041286,458.54441479889323,462.7320671998941,154.35355171252888,0.00048125394802098247,352.95395669819237
0.7,-0.7,60.0,0.0,ID13,mid,center,ABEF,-189.628155,1139.0976,-197.96616,-11.348170905928736,1.4276124791420228,544.3408629199687,11.437616023488875,544.3408629199687,544.4610124744993,171.77745503091774,0.7998623046226756,356.57225711064007
0.7,-0.7,60.0,0.0,ID14,mid,center,BCGF,-198.69532,1132.6278,-194.690585,-13.014176929869448,1.7746343752735707,542.8876776513142,13.134615652079386,542.8876776513142,543.0465437455293,172.07795002856255,0.8256948840335459,357.17184535694264
0.7,-0.7,60.0,0.0,ID15,mid,center,CDHG,-200.165335,1132.2551,-184.312585,-13.272972339040983,2.883884179645949,542.7119849171984,13.582657423146594,542.7119849171984,542.8819274533275,172.09279299099123,0.8020678027506871,356.8548920162805
0.7,-0.7,60.0,0.0,ID16,mid,center,ADHE,-184.854655,1122.0572,-185.780155,-10.776257983993998,2.779448031615556,541.2098675275582,11.128929306004508,541.2098675275582,541.3242778378734,172.60638666424134,0.9206546080912164,357.21850215508897
0.7,-0.7,60.0,0.0,ID17,low,center,ABEF,-180.3984,209.458655,-328.203235,-29.801847407229832,-22.478743859477394,-548.0701266923163,37.328863288128716,548.0701266923163,549.3398836848781,375.28603264444126,326.99225926123364,417.09715360942397
0.7,-0.7,60.0,0.0,ID18,low,center,BCGF,-295.4243,206.90585,-224.00141,-64.0947631329317,-4.377976850297741,-549.6808762856283,64.24410745249999,549.6808762856283,553.4224165106656,376.29043922730256,329.842559976628,417.1203737737885
0.7,-0.7,60.0,0.0,ID19,low,center,CDHG,-188.530555,205.96057,-114.135095,-30.79931132753115,16.471037056225033,-553.8391182316898,34.92696150479922,553.8391182316898,554.9393313900298,376.6388558847232,330.531263799227,416.6869793735616
0.7,-0.7,60.0,0.0,ID20,low,center,ADHE,-80.19599149999999,202.56013,-220.692665,0.6265697780670487,-2.191902306212669,-559.9661006087832,2.279698534185476,559.9661006087832,559.9707410717212,377.94382016635535,339.0006939182485,416.81358207751913
0.7,-0.7,60.0,0.0,ID21,high,center,ABEF,-212.053465,1598.6443,-226.934745,-10.4505731863305,-1.6742004128595862,495.05722422473264,10.583828558006276,495.05722422473264,495.170347137268,153.90537772612927,0.007338207957698086,328.77071232960435
0.7,-0.7,60.0,0.0,ID22,high,center,BCGF,-232.83767,1599.3212,-235.17408,-12.209466395910868,-2.2921702623313194,494.4516267473694,12.42276596352007,494.4516267473694,494.60765896547167,153.86708718426408,0.00650928549465833,329.6831893028557
0.7,-0.7,60.0,0.0,ID23,high,center,CDHG,-230.87733,1599.6642499999998,-223.24148,-12.080857419134366,-1.3380272994633402,494.4215110610298,12.154728834308195,494.4215110610298,494.57089282822494,153.85735892864028,0.006930590770343027,329.1333688114426
0.7,-0.7,60.0,0.0,ID24,high,center,ADHE,-218.202475,1599.5815,-226.071175,-10.981576005893087,-1.5923988784847032,494.6767771351681,11.09642941496976,494.6767771351681,494.8012172404168,153.87008460842105,0.0071456963221947925,328.86829890990526
0.7,-0.7,60.0,-100.0,ID01,low,edge,ABEF,-542.215344349341,182.54280058407932,-383.3240609304319,-142.4283440053019,-32.457588897917304,-432.0990149359389,146.0798694316189,432.0990149359389,456.1237627681412,338.80284577680106,242.01980668724914,411.6918840857195
0.7,-0.7,60.0,-100.0,ID02,mid,edge,ABEF,-543.22998,1105.589,-259.92136,-73.47114416294758,-5.464550132233719,406.39940640551646,73.67408182502395,406.39940640551646,413.02342289453327,136.77482073981517,0.09746985543502532,311.0832124319415
0.7,-0.7,60.0,-100.0,ID03,high,edge,ABEF,-554.00287,1625.56145,-256.2951,-38.914722724863196,-3.2138097989484558,336.17689416517504,39.047204998268455,336.17689416517504,338.4369784593878,109.34034910062867,0.00016020230059127642,259.0992547247324
0.7,-0.7,60.0,-100.0,ID04,low,edge,BCGF,-321.178815,182.16379,479.93382,-51.798146475346535,146.24683656112524,-413.8865648991094,155.14891292696169,413.8865648991094,442.0104905841066,338.0603793903629,225.57124527282036,412.6493642825943
0.7,-0.7,60.0,-100.0,ID05,mid,edge,BCGF,-184.9818897969324,1103.586616559577,473.7040289339493,-11.45213007792142,83.07031473859139,367.6126369584476,83.85599843833634,367.6126369584476,377.0555387812698,136.21224375385023,0.03247235634224519,318.74393107509087
0.7,-0.7,60.0,-100.0,ID06,high,edge,BCGF,-193.231255,1684.95255,476.52298,-10.300537602329127,50.506787618892936,305.5971518240742,51.54645157988038,305.5971518240742,309.91394914308586,107.63843572254045,1.027798186094827e-05,259.3091186862129
0.7,-0.7,60.0,-100.0,ID07,low,edge,CDHG,352.14755,211.565355,53.795866,140.6782897014496,45.15673061680414,-375.06651702369686,147.74813539711283,375.06651702369686,403.11834950248874,325.83330864077624,211.17916557429908,409.2953828205819
0.7,-0.7,60.0,-100.0,ID08,mid,edge,CDHG,391.90054,1132.2804,-71.53192899999999,79.72400268283289,12.74323480251896,411.93011324205014,80.73603059975439,411.93011324205014,419.76746519068473,136.21166353331836,0.053433268098592585,301.4602265802061
0.7,-0.7,60.0,-100.0,ID09,high,edge,CDHG,408.80994,1568.1853500000002,-62.4257885,39.03623594974314,9.136456784617533,353.5835429325448,40.091178078240624,353.5835429325448,355.84915960619037,112.90418491942361,0.00019827078248713537,254.7053319107804
0.7,-0.7,60.0,-100.0,ID10,low,edge,ADHE,65.499245,238.64973,-938.19342,30.577550800172084,-161.87261429899448,-311.42404206147467,164.73533280061122,311.42404206147467,352.3104651395347,311.83493628998536,174.11833283301033,409.79100353053605
