iteration,d_tag_mm,median_3d,rmse,metric,mean,ci95_low,ci95_high
929,34.016303056900504,55.35731175734992,78.74552933091476,,,,
930,27.640811123616864,60.3964695622455,82.75352377226903,,,,
931,33.18452426205986,55.98428490230008,79.1796126596123,,,,
932,32.61177600071731,56.42153245391072,79.49263296525379,,,,
933,37.51674350031217,54.32286382411728,77.06584838583049,,,,
934,32.917888114998874,56.187279840912126,79.32352096588166,,,,
935,35.3028934909079,54.40624338576363,78.0889846209208,,,,
936,40.13638411602866,56.64876017335202,76.00755136597476,,,,
937,33.140232922561026,56.01793707495203,79.20331780250142,,,,
938,32.78572303357369,56.288261451910664,79.39597936584846,,,,
939,22.82781803803107,64.00095221098415,86.55105810319766,,,,
940,30.549727403436066,58.03304142025368,80.73550848826167,,,,
941,30.45244357924983,58.11051161803029,80.79833967560606,,,,
942,35.45284534647853,54.29687792562739,78.01687172940674,,,,
943,26.978060990549103,60.908500858574854,83.24854818118315,,,,
944,25.188776838390467,62.294976268565264,84.59617174786821,,,,
945,30.45244357924983,58.11051161803029,80.79833967560606,,,,
946,28.213624606910827,59.92580005412913,82.33659000897227,,,,
947,22.761557834207736,64.02500695021645,86.61069218537168,,,,
948,24.956169513090025,62.702582188749886,84.77942970386557,,,,
949,32.415723263206274,56.572237978727514,79.60336396034647,,,,
950,41.25748747924102,56.61315702395879,75.60453265071418,,,,
951,35.3028934909079,54.40624338576363,78.0889846209208,,,,
952,40.13638411602866,56.64876017335202,76.00755136597476,,,,
953,36.049503621601005,54.605417123465344,77.73599221275992,,,,
954,26.35544937283096,61.2786767802761,83.7161358140373,,,,
955,26.978060990549103,60.908500858574854,83.24854818118315,,,,
956,34.50040442896069,54.99678551091991,78.49137178424347,,,,
957,35.89955176603037,54.459487696083166,77.80579298983285,,,,
958,33.18452426205986,55.98428490230008,79.1796126596123,,,,
959,32.61177600071731,56.42153245391072,79.49263296525379,,,,
960,41.25748747924102,56.61315702395879,75.60453265071418,,,,
961,34.016303056900504,55.35731175734992,78.74552933091476,,,,
962,33.66589960312011,55.62027805116415,78.92828112600847,,,,
963,34.471114696067254,55.018506984373275,78.50649946054554,,,,
964,32.88449194689849,56.212773756280065,79.34174844342729,,,,
965,33.169522655454465,55.995679974355696,79.18763274058341,,,,
966,37.479348547803816,54.29113193967846,77.0832835773613,,,,
967,36.049503621601005,54.605417123465344,77.73599221275992,,,,
968,32.61177600071731,56.42153245391072,79.49263296525379,,,,
969,23.621892946532654,63.71391699721904,85.86442284259272,,,,
970,34.016303056900504,55.35731175734992,78.74552933091476,,,,
971,32.415723263206274,56.572237978727514,79.60336396034647,,,,
972,32.88449194689849,56.212773756280065,79.34174844342729,,,,
973,33.18452426205986,55.98428490230008,79.1796126596123,,,,
974,38.40605454671773,55.08923398091078,76.67473569623813,,,,
975,32.688439209387454,56.3627450749828,79.44987980870104,,,,
976,34.61296133202298,54.91342226456288,78.43321868908923,,,,
977,39.380379349753554,55.9568048177061,76.2845384990968,,,,
978,35.93694671853872,54.49643936553274,77.78833626681673,,,,
979,26.978060990549103,60.908500858574854,83.24854818118315,,,,
980,32.415723263206274,56.572237978727514,79.60336396034647,,,,
981,33.987013324007066,55.37922812124812,78.76065529042368,,,,
982,26.978060990549103,60.908500858574854,83.24854818118315,,,,
983,32.917888114998874,56.187279840912126,79.32352096588166,,,,
984,30.17690429086727,58.33063753509323,80.97878380277497,,,,
985,29.879630095955868,58.56929634856999,81.17672105487956,,,,
986,30.45244357924983,58.11051161803029,80.79833967560606,,,,
987,37.51674350031217,54.32286382411728,77.06584838583049,,,,
988,36.935378314994196,53.970625423902746,77.33580815409547,,,,
989,33.09183514785525,56.0547400880275,79.22931179321652,,,,
990,32.88449194689849,56.212773756280065,79.34174844342729,,,,
991,32.415723263206274,56.572237978727514,79.60336396034647,,,,
992,32.917888114998874,56.187279840912126,79.32352096588166,,,,
993,32.415723263206274,56.572237978727514,79.60336396034647,,,,
994,32.88449194689849,56.212773756280065,79.34174844342729,,,,
995,38.987419732035704,55.60353984224848,76.43722028306912,,,,
996,33.140232922561026,56.01793707495203,79.20331780250142,,,,
997,24.125815347905387,63.53291682869242,85.44780782154623,,,,
998,37.51674350031217,54.32286382411728,77.06584838583049,,,,
999,35.93694671853872,54.49643936553274,77.78833626681673,,,,
,,,,median_3d,56.980035432925305,54.32221417665503,63.749474505566454
,,,,rmse,79.74367972561129,76.13187169396316,85.94714945150997
