case_id,source_kind,version,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,layout_json,source_tr_all,eval_set,method,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,scale_bias_expected_mm,n_frames,pct_ge8
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID14,,center,mid,BCGF,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-177.86733390948314,1080.3393659172104,-175.3083509913381,-198.69532,1132.6278,-194.690585,20.827986090516877,-52.288434082789536,19.382234008661896,28.45129170623531,52.288434082789536,59.52777787372481,-1.0000000000000009,1.0,0.9582672713308588,208.1526174862496,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.0167156256319243,1.0167156256319243,8.6867767073252,1201,91.9233971690258
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID15,,center,mid,CDHG,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.23384820258832,1061.8087264756837,-217.61349391151063,-200.165335,1132.2551,-184.312585,32.93148679741168,-70.44637352431641,-33.300908911510646,46.83410463562669,70.44637352431641,84.59388216501438,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,8.740476255760337,1201,95.58701082431308
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID16,,center,mid,ADHE,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-183.3758127460848,1129.8493047954744,-175.64838643965732,-184.854655,1122.0572,-185.780155,1.478842253915218,7.792104795474415,10.131768560342664,10.23912635786438,7.792104795474415,12.866880185809164,-1.0000000000000009,1.0,0.9582672713308588,193.9946298264024,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,8.095925249815744,1201,89.75853455453789
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID17,,center,low,ABEF,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.4702779247641,155.8619517192479,-330.7338375531617,-180.3984,209.458655,-328.203235,14.928122075235876,-53.59670328075211,-2.530602553161714,15.141095666272417,53.59670328075211,55.69433885540071,-1.0000000000000009,1.0,0.9582672713308588,746.0479146483464,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,31.13461519619808,1199,92.49374478732275
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID18,,center,low,BCGF,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-326.30803231130653,183.203121483223,-265.9754622694368,-295.4243,206.90585,-224.00141,-30.88373231130652,-23.702728516777,-41.974052269436754,52.111668418827726,23.702728516777,57.24897662433697,-1.0000000000000009,1.0,0.9582672713308588,758.3430541074473,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.8878688194487976,1.8878688194487976,31.647724915193997,1199,92.91075896580485
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID19,,center,low,CDHG,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197.6751945204394,63.53021537591236,-60.75423376365325,-188.530555,205.96057,-114.135095,-9.144639520439398,-142.43035462408767,53.38086123634676,54.1584783602059,142.43035462408767,152.37961378293443,-1.0000000000000009,1.0,0.9582672713308588,747.0845615290667,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,31.177877299196894,1201,89.84179850124896
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID20,,center,low,ADHE,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.82171448609961,19.02136186957094,-232.5390992523637,-80.19599149999999,202.56013,-220.692665,37.37427701390038,-183.53876813042908,-11.846434252363707,39.20681811633455,183.53876813042908,187.67965791114057,-1.0000000000000009,1.0,0.9582672713308588,741.3886596640334,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,30.940171772137404,1201,91.42381348875936
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID21,,center,high,ABEF,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-183.76211653879568,1660.7702844118255,-226.53906012830407,-212.053465,1598.6443,-226.934745,28.291348461204308,62.12598441182581,0.3956848716959484,28.29411536470042,62.12598441182581,68.26562021551844,-1.0000000000000009,1.0,0.9582672713308588,663.0470140007798,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,27.670761130178835,1201,91.3405495420483
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID22,,center,high,BCGF,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-211.6502538503313,1598.2210209482491,-246.42541922639955,-232.83767,1599.3212,-235.17408,21.187416149668707,-1.1001790517507288,-11.251339226399525,23.989565179193203,1.1001790517507288,24.01477943751868,-1.0000000000000009,1.0,0.9582672713308588,667.3618160827639,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,0.8995698510122168,0.8995698510122168,27.850829594727323,1201,92.67277268942549
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID23,,center,high,CDHG,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-185.94069673816185,1722.0754016581873,-270.0635105052745,-230.87733,1599.6642499999998,-223.24148,44.93663326183818,122.41115165818746,-46.82203050527451,64.89686856502244,122.41115165818746,138.5499678810124,-1.0000000000000009,1.0,0.9582672713308588,667.011187668517,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,2.6953588961350192,2.6953588961350192,27.836196914251865,1201,93.75520399666944
production_T1_current,official_production_static_all_captures,v4-io,production/current,mean,ID24,,center,high,ADHE,motive_iantenna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.50868257664104,1656.1904899825386,-255.76779405310756,-218.202475,1599.5815,-226.071175,0.693792423358957,56.60898998253856,-29.69661905310753,29.704722370560862,56.60898998253856,63.9292443092772,-1.0000000000000009,1.0,0.9582672713308588,664.8880006105873,,,all8,C_anchor_locked_OFFICIAL,"0,1,2,3,4",0.0,1.4256908686659244,1.4256908686659244,27.747590524849453,1201,92.5895087427144
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,1201,1201,1.0,ok,1338.2708886435482,768.0498744509264,124.04344137981168,1339.0175006523605,766.88349889653,129.2331736395892,1338.2708886435482,768.0498744509264,124.04344137981168,18.8637179021374,30.43723535111839,49.40601549444607,61.2541484170828,45.77232978676344,118.33406101314748,8.0,8.0,99.7502081598668,91.75686927560366,78.74739693565105,158.0672952855912,0,{},-476.4847008854312,60.053145772380574,-391.37164293138017,-542.215344349341,182.54280058407932,-383.3240609304319,65.73064346390981,-122.48965481169876,-8.047582000948239,66.2214547276154,122.48965481169876,139.24437727294676,-1.0000000000000009,1.0,0.9582672713308588,889.8367413746068,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,all8,,"0,1,4,2,3",54.12208743140742,29.051378695781,1.5155498742221385,37.13531528761927,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,1201,1201,1.0,ok,1507.4492647282254,717.289380331532,-867.8477056239907,1507.0711126596457,716.4300848807665,-868.6103363257782,1507.4492647282254,717.289380331532,-867.8477056239907,23.8253863457244,30.066387240501,42.12879262126046,56.990655700649285,44.913954132617896,102.1433732107596,8.0,8.0,99.91673605328891,95.67027477102414,58.30953828819703,132.23010623605535,0,{},-525.0926247394405,1053.8641589681488,-233.1852402546133,-543.22998,1105.589,-259.92136,18.137355260559502,-51.72484103185116,26.736119745386706,32.30764236039829,51.72484103185116,60.98559612447578,-1.0000000000000009,1.0,0.9582672713308588,461.6346339824702,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,19.26527292426876,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,1201,1201,1.0,ok,1494.2578766347724,660.4338010513858,-1799.8454579721092,1491.6191196295176,655.9971509916315,-1798.1047385832594,1494.2578766347724,660.4338010513858,-1799.8454579721092,27.4642153099748,40.35064436620328,37.683929102509865,61.90487171652706,41.54171393321507,114.79351858377323,8.0,8.0,100.0,92.2564529558701,138.93030107832072,190.0449394049932,0,{},-569.3497423196204,1986.3358848887835,-256.93745908035066,-554.00287,1625.56145,-256.2951,-15.346872319620388,360.7744348887832,-0.6423590803506727,15.360309735901794,360.7744348887832,361.1012766309525,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,33.94161562068607,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,1201,1201,1.0,ok,2200.2518928559366,1053.5979702054535,297.5374740743314,2201.2772177001684,1050.578642174339,295.73289761433443,2200.2518928559366,1053.5979702054535,297.5374740743314,19.20299438519764,24.00054758823033,49.768200638904894,58.6095487247836,36.79329216885304,109.2801216203365,8.0,8.0,100.0,93.83846794338052,82.02120589592573,113.2598089270922,0,{},-246.53417443902129,-109.64866591178946,487.81729949838655,-321.178815,182.16379,479.93382,74.6446405609787,-291.81245591178947,7.883479498386578,75.0597869266839,291.81245591178947,301.3112693523912,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,43.73133714483557,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,1200,1200,1.0,ok,2239.776406185031,1125.4226205393245,-902.1354478252644,2240.3710485334377,1125.6909974465968,-902.227785352729,2239.776406185031,1125.4226205393245,-902.1354478252644,19.34360598422988,26.04213844210632,41.05211337305887,52.32664934248417,41.03273522226636,92.84619322370877,8.0,8.0,99.75,91.5,158.09525761025736,220.2011700319924,0,{},-162.24239483282292,1089.3612741692457,522.5469203758475,-184.9818897969324,1103.586616559577,473.7040289339493,22.73949496410947,-14.225342390331209,48.8428914418983,53.87682874509062,14.225342390331209,55.72318226510378,-1.0000000000000009,1.0,0.9582672713308588,705.9514108073571,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,all8,,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,29.461278680820897,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,1201,1201,1.0,ok,2212.308299360431,1086.0689956687015,-1680.213860711531,2214.5626078868136,1091.5933187703558,-1671.1105227991172,2212.308299360431,1086.0689956687015,-1680.213860711531,31.35590329882696,40.3236969836526,51.96380173557661,73.67428801651437,46.80052231987485,153.7321946546037,8.0,8.0,99.83347210657784,92.83930058284764,97.35324730228652,178.5470379072894,0,{},-190.0849288161745,1867.600053402597,486.7919615398209,-193.231255,1684.95255,476.52298,3.1463261838254937,182.64750340259707,10.26898153982097,10.740174594493784,182.64750340259707,182.9630067787527,-1.0000000000000009,1.0,0.9582672713308588,1013.9317064581626,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,42.31413679465786,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1766.781290256382,1614.7259587199178,142.9212960165814,1767.3464867160071,1616.5718755050211,140.614054860257,1766.781290256382,1614.7259587199178,142.9212960165814,18.48248419104108,26.93316149747321,71.41618425630158,78.58956038444298,62.877555591244025,142.0431693860972,8.0,8.0,100.0,90.84096586178184,79.19084566950451,185.32176616907915,0,{},342.01475242220613,34.56892459499389,88.46908977608018,352.14755,211.565355,53.795866,-10.132797577793896,-176.99643040500612,34.67322377608018,36.12348313464079,176.99643040500612,180.6450730296646,-1.0000000000000009,1.0,0.9582672713308588,906.6934696461826,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,all8,,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,37.83879255482639,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1586.5852237334188,1702.6405390870134,-953.5815481370844,1584.3572253641605,1708.1238764568118,-953.3848066726216,1586.5852237334188,1702.6405390870134,-953.5815481370844,29.688958953507864,46.40817119923084,66.84921354838758,86.82764342354574,63.038532268356285,148.5816267721808,8.0,8.0,100.0,90.25811823480431,124.50754035573976,163.68795431553994,0,{},454.54724787868713,1128.3879772136434,-94.32697326502308,391.90054,1132.2804,-71.53192899999999,62.64670787868715,-3.892422786356746,-22.79504426502308,66.66501369595542,3.892422786356746,66.77855199260968,-1.0000000000000009,1.0,0.9582672713308588,557.6228692802323,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,23.271123903379948,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1616.4808487473797,1698.915268493618,-1384.585810526248,1615.9897229362357,1698.2488643405932,-1385.5367768477768,1616.4808487473797,1698.915268493618,-1384.585810526248,28.35034896538951,33.231772370252095,39.15642873084668,58.67630295343862,45.56257293671986,101.34166278839504,8.0,8.0,99.91673605328891,93.42214820982517,133.39019810691815,214.55362127072925,0,{},454.39633675298114,1559.6408753868943,-67.99799157943403,408.80994,1568.1853500000002,-62.4257885,45.58639675298116,-8.544474613105649,-5.572203079434033,45.92569015353679,8.544474613105649,46.71377807984142,-1.0000000000000009,1.0,0.9582672713308588,828.1828777899989,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,34.56233132723858,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,1201,1.0,ok,705.354555321951,1300.7448631623613,43.55526029726846,703.350282940325,1299.5397296844324,44.516674379213946,705.354555321951,1300.7448631623613,43.55526029726846,23.104414403573934,21.081635755313343,36.89004877997629,48.43055648613949,35.08187097527215,89.38492235596907,8.0,8.0,99.91673605328891,90.75770191507078,62.08884516074395,120.5788293122511,0,{},94.98980002466897,128.82444974794936,-990.9654936641572,65.499245,238.64973,-938.19342,29.490555024668964,-109.82528025205065,-52.77207366415712,60.45316033490932,109.82528025205065,125.36417660926791,-1.0000000000000009,1.0,0.9582672713308588,1028.888366883956,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,42.93831904600398,,
raw_replay_T1_median,existing_raw_replay_matrix,v4-io,T1,median,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,705.8178006929961,1089.9888418540943,-970.3074965498914,705.7250140968212,1091.165467611588,-971.82695657594,705.8178006929961,1089.9888418540943,-970.3074965498914,20.44666573462589,24.499804444899944,33.39684123270897,46.23156257494463,34.054130381237954,83.36754944451319,8.0,8.0,100.0,91.84013322231472,73.55611208831407,167.36569082511113,0,{},-102.6776038095354,1145.1194588343385,-1011.1659095814116,-63.9057945,1133.4998500000002,-956.990295,-38.77180930953541,11.619608834338123,-54.17561458141165,66.62019522943955,11.619608834338123,67.62592492433407,-1.0000000000000009,1.0,0.9582672713308588,772.412567618685,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,32.23488410506529,,
