mount,hardware_us,sweep,x_m,y_m,z_m,residual_rms_mm,anchors_used,role
B,2809058980,23403,2.67409224413584,0.7460321883069402,-0.5131578349441278,315.3295506847753,8,CALIBRATION_ONLY_RAW_T4
B,2809178747,23404,2.66813385540457,0.7677771063558861,-0.4856602012188525,296.14762513035816,8,CALIBRATION_ONLY_RAW_T4
B,2809298768,23405,2.5925710116336624,0.7749668754695964,-0.38248220115790404,334.3452940365975,8,CALIBRATION_ONLY_RAW_T4
B,2809418785,23406,2.6668715800505534,0.7722662468641392,-0.6819310580233465,314.3300327393028,8,CALIBRATION_ONLY_RAW_T4
B,2809539114,23407,2.694125148924594,0.7785912561076651,-0.6786160644400685,290.4848506174787,8,CALIBRATION_ONLY_RAW_T4
B,2809658756,23408,2.695746592768964,0.7933425334467138,-0.5559913101540881,285.866539031214,8,CALIBRATION_ONLY_RAW_T4
B,2809778774,23409,2.6387778487313946,0.820249088337673,-0.5677479203936294,320.9769369931084,8,CALIBRATION_ONLY_RAW_T4
B,2809898759,23410,2.6986287940017073,0.8048064700712166,-0.7728054743784739,311.8155855858343,8,CALIBRATION_ONLY_RAW_T4
B,2810019092,23411,2.6492809644621778,0.8384311246411634,-0.44987678233675615,310.6486633224363,8,CALIBRATION_ONLY_RAW_T4
B,2810138771,23412,2.688333833157967,0.8043034230830498,-0.5775390246487943,316.8198542959005,8,CALIBRATION_ONLY_RAW_T4
B,2810258885,23413,2.66814088886268,0.815884502409274,-0.7153833926851123,329.0406033576195,8,CALIBRATION_ONLY_RAW_T4
B,2810378772,23414,2.620971944927348,0.830021098965403,-0.5725571341774428,329.86463870306414,8,CALIBRATION_ONLY_RAW_T4
B,2810498756,23415,2.6513799298551812,0.8163270287004013,-0.5098113735719952,338.4794061066554,8,CALIBRATION_ONLY_RAW_T4
B,2810618775,23416,2.6419781447631516,0.7560098740973005,-0.3967014045127147,364.1809153097467,8,CALIBRATION_ONLY_RAW_T4
B,2810738763,23417,2.6095234166283654,0.8080801577823864,-0.40312953050333633,371.4027221535465,8,CALIBRATION_ONLY_RAW_T4
B,2810858784,23418,2.6380519914270093,0.7530141888073562,-0.5737291906681419,319.66978376264524,8,CALIBRATION_ONLY_RAW_T4
B,2810978763,23419,2.6156767316191423,0.8167883704201451,-0.5896090096714077,335.8195901412014,8,CALIBRATION_ONLY_RAW_T4
B,2811099107,23420,2.6414396734834145,0.7327570504848139,-0.6005933071361294,359.2679781866507,8,CALIBRATION_ONLY_RAW_T4
B,2811218828,23421,2.6720302314823328,0.7951712634616409,-0.5966004800493638,327.9242310246248,8,CALIBRATION_ONLY_RAW_T4
B,2811338793,23422,2.6946546884830043,0.7779580523802415,-0.6551072563919521,319.551454479165,8,CALIBRATION_ONLY_RAW_T4
B,2811458781,23423,2.6749996257085384,0.7586679691454716,-0.4981394158228392,308.8781607930511,8,CALIBRATION_ONLY_RAW_T4
B,2811578796,23424,2.6707003578852224,0.745115775665958,-0.5704551251521419,329.2345558142403,8,CALIBRATION_ONLY_RAW_T4
B,2811698783,23425,2.6338619498996225,0.7944856577730294,-0.4741635230787056,342.0442000296864,8,CALIBRATION_ONLY_RAW_T4
B,2811818794,23426,2.662687838887437,0.7772978619040412,-0.5431158020918543,319.13753436600103,8,CALIBRATION_ONLY_RAW_T4
B,2811938784,23427,2.665273476649149,0.7563968884929845,-0.5921215036613173,309.2960232730661,8,CALIBRATION_ONLY_RAW_T4
B,2812059063,23428,2.6814709629323805,0.7681695260266044,-0.5841390925031407,306.42410361988556,8,CALIBRATION_ONLY_RAW_T4
B,2812179106,23429,2.65121883420172,0.7958178749004065,-0.5481006313379071,298.872516454492,8,CALIBRATION_ONLY_RAW_T4
B,2812299022,23430,2.646219469814091,0.7765217566451651,-0.4448398523576098,310.0251515544238,8,CALIBRATION_ONLY_RAW_T4
B,2812419010,23431,2.648859723775319,0.7412746312149553,-0.6119079791384784,328.3657284825765,8,CALIBRATION_ONLY_RAW_T4
B,2812538782,23432,2.6351633364818,0.7828426382216277,-0.6055144838038031,364.6954154670826,8,CALIBRATION_ONLY_RAW_T4
B,2812658793,23433,2.686439800680411,0.7893838436670225,-0.58507609432504,318.19055924368615,8,CALIBRATION_ONLY_RAW_T4
B,2812778814,23434,2.7067885434019017,0.7966458950518925,-0.7336107946313509,337.6192397489771,8,CALIBRATION_ONLY_RAW_T4
B,2812898970,23435,2.6085319809590373,0.7383445500961482,-0.42037715059752856,362.71918540087853,8,CALIBRATION_ONLY_RAW_T4
B,2813018790,23436,2.6696989722190265,0.8087882395745938,-0.5490485326234689,306.4260524985344,8,CALIBRATION_ONLY_RAW_T4
B,2813138823,23437,2.6793752125474195,0.8460782881374995,-0.6105215619735602,328.00883427754997,8,CALIBRATION_ONLY_RAW_T4
B,2813259136,23438,2.6687354151158753,0.7667682449199338,-0.6121699837318657,338.692781633599,8,CALIBRATION_ONLY_RAW_T4
B,2813379024,23439,2.6227267797289113,0.8226673509447713,-0.47872886119464725,341.3744645489897,8,CALIBRATION_ONLY_RAW_T4
B,2813498848,23440,2.676653749189029,0.7998223147455011,-0.592520535935842,301.7859508559617,8,CALIBRATION_ONLY_RAW_T4
B,2813618815,23441,2.6386246806221116,0.8000870801330184,-0.5441139799078037,318.75346689679753,8,CALIBRATION_ONLY_RAW_T4
B,2813738925,23442,2.629115752775383,0.7811455579989538,-0.45695306803062397,344.2290421870854,8,CALIBRATION_ONLY_RAW_T4
B,2813858819,23443,2.606651666702482,0.7746593083187682,-0.530935795575404,356.2648638936079,8,CALIBRATION_ONLY_RAW_T4
B,2813978804,23444,2.705320790688761,0.7628464377879635,-0.5838536614523527,322.9378437214864,8,CALIBRATION_ONLY_RAW_T4
B,2814098822,23445,2.678442084674149,0.804538186942478,-0.6838435009238782,315.02946334473467,8,CALIBRATION_ONLY_RAW_T4
B,2814218838,23446,2.6993961592697957,0.8261837009622021,-0.6946488525746702,318.04411875039347,8,CALIBRATION_ONLY_RAW_T4
B,2814339141,23447,2.60691110025806,0.7619757386098067,-0.5217078809816021,343.2211954537498,8,CALIBRATION_ONLY_RAW_T4
B,2814459061,23448,2.7120334357293374,0.8059509658850276,-0.5823717305386162,282.62175271053894,8,CALIBRATION_ONLY_RAW_T4
B,2814579413,23449,2.6605498666783856,0.7863392615689802,-0.5927836063917807,349.4247914769831,8,CALIBRATION_ONLY_RAW_T4
B,2814699131,23450,2.697673614344472,0.8399932233854639,-0.658005107344779,330.78192149451155,8,CALIBRATION_ONLY_RAW_T4
B,2814819053,23451,2.651571644206636,0.7908587528600866,-0.5178595506253488,342.8370692973304,8,CALIBRATION_ONLY_RAW_T4
B,2814938820,23452,2.69982953200886,0.7780694313052257,-0.6270217562595721,305.67209432699156,8,CALIBRATION_ONLY_RAW_T4
B,2815058838,23453,2.608493450799636,0.7315484942020537,-0.4283043708842023,356.5552465594638,8,CALIBRATION_ONLY_RAW_T4
B,2815178827,23454,2.6670121899118016,0.8074707760824824,-0.5761672895249369,334.4646114223055,8,CALIBRATION_ONLY_RAW_T4
B,2815298846,23455,2.670491658198109,0.7994382062838612,-0.5678876329130651,327.2238290816803,8,CALIBRATION_ONLY_RAW_T4
B,2815419278,23456,2.6394688977608682,0.7835298940272262,-0.38123459114095115,331.23853976608046,8,CALIBRATION_ONLY_RAW_T4
B,2815538819,23457,2.6171095550078958,0.8319132794015273,-0.5741313710042569,347.1891692670667,8,CALIBRATION_ONLY_RAW_T4
B,2815658838,23458,2.7109030464143546,0.7851674993520833,-0.6158078429454374,285.44763050545197,8,CALIBRATION_ONLY_RAW_T4
B,2815778821,23459,2.694270820002832,0.8052823021701613,-0.6288612385371066,317.8058872884662,8,CALIBRATION_ONLY_RAW_T4
B,2815898841,23460,2.6423115613512818,0.7944025595185679,-0.5083046263774301,306.7439052243054,8,CALIBRATION_ONLY_RAW_T4
B,2816018860,23461,2.7083848965005424,0.8517560985908746,-0.7268388493491044,313.1256077512033,8,CALIBRATION_ONLY_RAW_T4
B,2816138843,23462,2.710300186451156,0.8266389738424231,-0.709302551069684,306.24438636697727,8,CALIBRATION_ONLY_RAW_T4
B,2816258841,23463,2.6340777203752084,0.7855349872677468,-0.5763682418946776,326.5974189900923,8,CALIBRATION_ONLY_RAW_T4
B,2816378846,23464,2.666626772434726,0.8340377027719557,-0.5914942207911472,315.69524687142126,8,CALIBRATION_ONLY_RAW_T4
B,2816499146,23465,2.623621449866515,0.8190073659690169,-0.626108481323208,362.8474469908096,8,CALIBRATION_ONLY_RAW_T4
B,2816619072,23466,2.651230404482059,0.775967781091086,-0.6114816123462848,316.3009956498302,8,CALIBRATION_ONLY_RAW_T4
B,2816738841,23467,2.6791819493529077,0.7753598497130018,-0.7020640701762644,330.9780967446765,8,CALIBRATION_ONLY_RAW_T4
B,2816858826,23468,2.694228295403935,0.7973412750910889,-0.5040919550882055,310.75862548995485,8,CALIBRATION_ONLY_RAW_T4
B,2816978845,23469,2.671951322636255,0.8140657578838921,-0.6199367672170301,324.6844660274375,8,CALIBRATION_ONLY_RAW_T4
B,2817098862,23470,2.6109821835527893,0.7682335830928237,-0.5174820167156633,323.99226403036465,8,CALIBRATION_ONLY_RAW_T4
B,2817219189,23471,2.6814353290893314,0.8270499225592496,-0.7089400170875195,330.46506000907056,8,CALIBRATION_ONLY_RAW_T4
B,2817338838,23472,2.7578829424253906,0.8235698743618354,-0.737563749538272,294.1683579192793,8,CALIBRATION_ONLY_RAW_T4
B,2817458854,23473,2.669736291365042,0.8084722432827134,-0.5531731740372997,307.48845332068146,8,CALIBRATION_ONLY_RAW_T4
B,2817579184,23474,2.66657111759626,0.816550474127402,-0.4358753104921322,299.165926541214,8,CALIBRATION_ONLY_RAW_T4
B,2817699054,23475,2.6702817603786198,0.8050121871824611,-0.6945476767157366,320.9084166791479,8,CALIBRATION_ONLY_RAW_T4
B,2817818876,23476,2.711741544573577,0.8260280714583457,-0.4976525551255038,317.61439194936634,8,CALIBRATION_ONLY_RAW_T4
B,2817938859,23477,2.6082455831773284,0.8389700665974842,-0.535296422618311,336.20395514160947,8,CALIBRATION_ONLY_RAW_T4
B,2818059060,23478,2.657169536671018,0.8253474667704535,-0.5826872405071051,325.27120839019886,8,CALIBRATION_ONLY_RAW_T4
B,2818178909,23479,2.7046576256558095,0.7972268267825356,-0.5890173846524162,314.0231456544561,8,CALIBRATION_ONLY_RAW_T4
B,2818298849,23480,2.6575449456984908,0.8363504748251415,-0.44373811956338477,338.35075292940365,8,CALIBRATION_ONLY_RAW_T4
B,2818418867,23481,2.6030805608112053,0.7388814803813707,-0.42680031728095114,343.03789251262896,8,CALIBRATION_ONLY_RAW_T4
B,2818538856,23482,2.670508872992806,0.8103952559263665,-0.6014220952385289,327.7343309531088,8,CALIBRATION_ONLY_RAW_T4
B,2818659180,23483,2.642324701715346,0.8198596872327386,-0.6438145419289155,330.7524649481903,8,CALIBRATION_ONLY_RAW_T4
B,2818779106,23484,2.649469333831207,0.7272199192204571,-0.5803002412505064,338.39633662496675,8,CALIBRATION_ONLY_RAW_T4
B,2818899539,23485,2.690408392448543,0.8412136540146419,-0.6591682025945987,320.25119449117346,8,CALIBRATION_ONLY_RAW_T4
B,2819019178,23486,2.681696786286993,0.8095968250127313,-0.5104127049185643,317.74259377231584,8,CALIBRATION_ONLY_RAW_T4
B,2819138884,23487,2.714556796938573,0.7943026121077443,-0.5848335319683153,313.21534772893045,8,CALIBRATION_ONLY_RAW_T4
B,2819258874,23488,2.6667188777570625,0.7686925279114797,-0.5195096628946896,316.4640848773784,8,CALIBRATION_ONLY_RAW_T4
B,2819378882,23489,2.6306680671378384,0.793949027806251,-0.42357550689516926,330.2856912413539,8,CALIBRATION_ONLY_RAW_T4
B,2819498871,23490,2.713852021712674,0.8256040483503331,-0.7031483604220963,298.54109778655123,8,CALIBRATION_ONLY_RAW_T4
B,2819618860,23491,2.6123868727867383,0.8135739780185032,-0.5683468308358944,345.02368972270307,8,CALIBRATION_ONLY_RAW_T4
B,2819739193,23492,2.6257617238677304,0.8277351404883225,-0.4634727152396427,341.1564872631091,8,CALIBRATION_ONLY_RAW_T4
B,2819859091,23493,2.659231828348096,0.7921486652583997,-0.5083275995533626,306.46881183353753,8,CALIBRATION_ONLY_RAW_T4
B,2819979100,23494,2.661007147238884,0.845164755509447,-0.6419135603293514,352.80496822927677,8,CALIBRATION_ONLY_RAW_T4
B,2820098867,23495,2.579373897602339,0.77161606009583,-0.4606248929462028,353.41054085541066,8,CALIBRATION_ONLY_RAW_T4
B,2820218885,23496,2.7091727800590513,0.8517289287286867,-0.6389954097824027,310.89286924624076,8,CALIBRATION_ONLY_RAW_T4
B,2820338872,23497,2.687239816461144,0.8259183818411387,-0.6781217212788103,308.6350203052822,8,CALIBRATION_ONLY_RAW_T4
B,2820458887,23498,2.6169563516616856,0.7835162347638187,-0.5328117036190219,327.13832343940925,8,CALIBRATION_ONLY_RAW_T4
B,2820579219,23499,2.625015372763249,0.7846480007656856,-0.4921060944268654,316.39487157564474,8,CALIBRATION_ONLY_RAW_T4
B,2820698890,23500,2.647217376078206,0.8228059503073255,-0.6683900024006726,329.1389489901634,8,CALIBRATION_ONLY_RAW_T4
B,2820819223,23501,2.6834026161529825,0.8248758700833242,-0.6139214139429552,316.92874204876307,8,CALIBRATION_ONLY_RAW_T4
B,2820939210,23502,2.64775196821514,0.8158945050195683,-0.547070642657514,316.82212911525033,8,CALIBRATION_ONLY_RAW_T4
B,2821059136,23503,2.696373269313849,0.834400130811363,-0.6034513747050225,316.1404632612048,8,CALIBRATION_ONLY_RAW_T4
B,2821178903,23504,2.677072384681104,0.8395136138754172,-0.482477438382988,305.12163443444445,8,CALIBRATION_ONLY_RAW_T4
B,2821298888,23505,2.6051486286235965,0.7755245041291222,-0.5152744898488092,362.13290852749407,8,CALIBRATION_ONLY_RAW_T4
B,2821418918,23506,2.68155102804443,0.8032159306274977,-0.6926102761288633,318.92595685565226,8,CALIBRATION_ONLY_RAW_T4
B,2821538893,23507,2.6086472040725845,0.7930581102015946,-0.5356630561011249,355.89833295696576,8,CALIBRATION_ONLY_RAW_T4
B,2821658880,23508,2.67954093505045,0.8201948027272518,-0.6206703050810687,302.1051122586489,8,CALIBRATION_ONLY_RAW_T4
B,2821778899,23509,2.678530882022502,0.8207710354461232,-0.6331368356407642,327.3151383150241,8,CALIBRATION_ONLY_RAW_T4
B,2821899230,23510,2.682438233231023,0.7946455854770365,-0.6553421290467755,311.14916984566224,8,CALIBRATION_ONLY_RAW_T4
B,2822019150,23511,2.6768417373736613,0.8225153522285258,-0.5615688611059978,307.6357155285064,8,CALIBRATION_ONLY_RAW_T4
B,2822138916,23512,2.6995101408997897,0.8125613761208185,-0.5894827328253687,306.8216897984431,8,CALIBRATION_ONLY_RAW_T4
B,2822258908,23513,2.707857504453825,0.8389797941420907,-0.812157596048452,332.2262880094354,8,CALIBRATION_ONLY_RAW_T4
B,2822378935,23514,2.6286102731497816,0.8047729033684439,-0.5061655071804638,334.97243141307115,8,CALIBRATION_ONLY_RAW_T4
B,2822498911,23515,2.7006129426687018,0.7884562655894165,-0.6239514028274211,323.6990893035566,8,CALIBRATION_ONLY_RAW_T4
B,2822618923,23516,2.6459032834993845,0.7911597219350724,-0.4962535837127298,343.9200137968575,8,CALIBRATION_ONLY_RAW_T4
B,2822738912,23517,2.6841685977794385,0.8327605457948422,-0.5628420609661221,346.1644804351468,8,CALIBRATION_ONLY_RAW_T4
B,2822858930,23518,2.6753570702993885,0.7956557536057219,-0.6730570974904189,341.68249937910394,8,CALIBRATION_ONLY_RAW_T4
B,2822979234,23519,2.700998090070305,0.8083291927800875,-0.7042866054442263,325.6749999804602,8,CALIBRATION_ONLY_RAW_T4
B,2823099132,23520,2.71009625929876,0.7824747626781392,-0.4872977489382329,305.3372887922823,8,CALIBRATION_ONLY_RAW_T4
B,2823218973,23521,2.6481734484206,0.8292466166987617,-0.5721529008095334,335.6872147689779,8,CALIBRATION_ONLY_RAW_T4
B,2823338913,23522,2.7054390034041718,0.8606830559434296,-0.7598958827306277,314.06629942237936,8,CALIBRATION_ONLY_RAW_T4
B,2823458903,23523,2.64993943159635,0.816624896188004,-0.6432063534226329,320.31943382536053,8,CALIBRATION_ONLY_RAW_T4
B,2823578915,23524,2.646576436533867,0.8205842660369762,-0.667827193880854,321.1617778664243,8,CALIBRATION_ONLY_RAW_T4
B,2823698932,23525,2.6973264023377723,0.8414902544147158,-0.644926117002776,303.0021124325396,8,CALIBRATION_ONLY_RAW_T4
B,2823818917,23526,2.620863966822914,0.8045626135109037,-0.4144277711291806,324.1372402056123,8,CALIBRATION_ONLY_RAW_T4
B,2823938906,23527,2.7154298331129314,0.841058176483776,-0.6357736371278211,313.99784959430156,8,CALIBRATION_ONLY_RAW_T4
B,2824059235,23528,2.6177415838761764,0.8028646399190795,-0.46715981141245955,344.3837634280382,8,CALIBRATION_ONLY_RAW_T4
B,2824179159,23529,2.6693110276560725,0.7567289661845363,-0.5203028448607666,321.1063289618856,8,CALIBRATION_ONLY_RAW_T4
B,2824298927,23530,2.648049804779852,0.8277763369827227,-0.5262838675600546,300.3528053499795,8,CALIBRATION_ONLY_RAW_T4
B,2824418947,23531,2.6666390505621216,0.7941722700080561,-0.7089847449188927,328.5796019954845,8,CALIBRATION_ONLY_RAW_T4
B,2824538932,23532,2.66355342197068,0.843238099843973,-0.6097638764975732,322.37005023003036,8,CALIBRATION_ONLY_RAW_T4
B,2824658949,23533,2.631826668776433,0.7806069670883415,-0.5956991471840897,342.1694216938393,8,CALIBRATION_ONLY_RAW_T4
B,2824778938,23534,2.6854379013285006,0.788429244992742,-0.6516831868482268,295.53747857337237,8,CALIBRATION_ONLY_RAW_T4
B,2824899268,23535,2.673593823755924,0.8256833242929483,-0.6581202744698577,321.28314302643014,8,CALIBRATION_ONLY_RAW_T4
B,2825018939,23536,2.669046569986312,0.7831715159213574,-0.4997909930915633,329.4512539566036,8,CALIBRATION_ONLY_RAW_T4
B,2825139267,23537,2.696482270664874,0.8140531124945277,-0.70815237897037,320.33909133559524,8,CALIBRATION_ONLY_RAW_T4
B,2825259157,23538,2.687928443997116,0.7742216611949984,-0.5887963045432851,294.88518256977255,8,CALIBRATION_ONLY_RAW_T4
B,2825378930,23539,2.679546080223309,0.7981567338597598,-0.6226791689017065,303.1375334958123,8,CALIBRATION_ONLY_RAW_T4
B,2825498949,23540,2.6564164372975796,0.7950472417848539,-0.5546110732036145,321.36592909392135,8,CALIBRATION_ONLY_RAW_T4
B,2825618936,23541,2.6701281847269978,0.8147422302569504,-0.5377848979464088,305.22407027960304,8,CALIBRATION_ONLY_RAW_T4
B,2825738922,23542,2.697053045052586,0.8176800059708695,-0.7118522265876867,318.57757140939356,8,CALIBRATION_ONLY_RAW_T4
B,2825858940,23543,2.678742029640733,0.780253735410952,-0.672200985831223,328.94899462828346,8,CALIBRATION_ONLY_RAW_T4
B,2825978957,23544,2.654025446376482,0.8067862067601925,-0.6100264473664463,321.29778505121647,8,CALIBRATION_ONLY_RAW_T4
B,2826098948,23545,2.684743728138826,0.8367929673132363,-0.6694160504176522,320.5708283586194,8,CALIBRATION_ONLY_RAW_T4
B,2826219247,23546,2.6376357636991994,0.7190258370092008,-0.3932821640263854,347.67074495953756,8,CALIBRATION_ONLY_RAW_T4
B,2826338955,23547,2.5994437601532714,0.8161769044219432,-0.5059861667197575,352.8404265469394,8,CALIBRATION_ONLY_RAW_T4
B,2826459090,23548,2.6851413708048457,0.8081332294934791,-0.5828193618372172,327.06763206855385,8,CALIBRATION_ONLY_RAW_T4
B,2826578954,23549,2.6994358558092504,0.7865664346060616,-0.6599529846671071,327.14913092355783,8,CALIBRATION_ONLY_RAW_T4
B,2826698970,23550,2.6647678467282243,0.7982060806493521,-0.49572556432711234,302.6097560759071,8,CALIBRATION_ONLY_RAW_T4
B,2826818957,23551,2.6467708029359414,0.7993739151097703,-0.6059299005863782,329.1360115823614,8,CALIBRATION_ONLY_RAW_T4
B,2826938948,23552,2.6915690404887154,0.7831876942247371,-0.6872430799849569,319.80440518822536,8,CALIBRATION_ONLY_RAW_T4
B,2827058964,23553,2.6147390847592837,0.802279465307396,-0.49598082525463705,352.59856983121716,8,CALIBRATION_ONLY_RAW_T4
B,2827178951,23554,2.707286746088096,0.839563443720252,-0.7366926954846165,326.90096982361877,8,CALIBRATION_ONLY_RAW_T4
B,2827299382,23555,2.6660528642000076,0.7747763970835625,-0.6127191905153333,321.948643810185,8,CALIBRATION_ONLY_RAW_T4
B,2827419005,23556,2.6652644243388637,0.7695394049565553,-0.5833973438704826,322.897366941022,8,CALIBRATION_ONLY_RAW_T4
B,2827538971,23557,2.677437913727315,0.8174359216675622,-0.6446594841125031,325.64314237209305,8,CALIBRATION_ONLY_RAW_T4
B,2827658954,23558,2.7169696791921085,0.8128655640126394,-0.7914112524142267,355.449705907551,8,CALIBRATION_ONLY_RAW_T4
B,2827778971,23559,2.6111689421536948,0.8282788525312252,-0.5027262670771737,335.90756981433964,8,CALIBRATION_ONLY_RAW_T4
B,2827898961,23560,2.613989774141608,0.786351807053166,-0.5616924194830518,353.3174856619888,8,CALIBRATION_ONLY_RAW_T4
B,2828018979,23561,2.6858383057660133,0.8002536890663826,-0.6907005988412322,330.4461751689521,8,CALIBRATION_ONLY_RAW_T4
B,2828139035,23562,2.69708985881116,0.8343435699905586,-0.6422917650377826,298.0005906551559,8,CALIBRATION_ONLY_RAW_T4
B,2828259024,23563,2.65699968905224,0.8498527413806575,-0.647962163593629,338.7124177108345,8,CALIBRATION_ONLY_RAW_T4
B,2828379281,23564,2.5823366409160333,0.81915541920104,-0.4593675641300867,350.7047262828026,8,CALIBRATION_ONLY_RAW_T4
B,2828499176,23565,2.692744870918833,0.8164394932842605,-0.5308340523462844,322.9908234867813,8,CALIBRATION_ONLY_RAW_T4
B,2828618972,23566,2.6711599136703525,0.7533532847546495,-0.5322935933911607,328.0985403162011,8,CALIBRATION_ONLY_RAW_T4
B,2828738965,23567,2.6757391125667422,0.7963333683428958,-0.613563299066788,338.9639677375167,8,CALIBRATION_ONLY_RAW_T4
B,2828858981,23568,2.6973573642477637,0.7759988904861561,-0.6215643114529018,325.8714206153061,8,CALIBRATION_ONLY_RAW_T4
B,2828978999,23569,2.589312928311726,0.7652650781555613,-0.37085112329097264,357.5441338381834,8,CALIBRATION_ONLY_RAW_T4
B,2829098984,23570,2.6184306556561445,0.795704564582707,-0.44381919604282283,344.2981171921842,8,CALIBRATION_ONLY_RAW_T4
B,2829219000,23571,2.62342128687147,0.8223272420104533,-0.48597949586473344,326.46054334525365,8,CALIBRATION_ONLY_RAW_T4
B,2829338990,23572,2.6911156281139825,0.7701301388517654,-0.5585652390755987,317.48675767678503,8,CALIBRATION_ONLY_RAW_T4
B,2829459289,23573,2.696881892265209,0.8044283443803905,-0.5717134353219523,329.0160238976169,8,CALIBRATION_ONLY_RAW_T4
B,2829579214,23574,2.7134180043253253,0.8288027463124014,-0.788539887640311,323.38286669952726,8,CALIBRATION_ONLY_RAW_T4
B,2829699009,23575,2.6802108373359617,0.8143221764928258,-0.7126758675275314,342.5336107995931,8,CALIBRATION_ONLY_RAW_T4
B,2829819192,23576,2.7058722944665337,0.7646267657016782,-0.5354017281035383,337.2737283063448,8,CALIBRATION_ONLY_RAW_T4
B,2829938985,23577,2.682306694881907,0.7725857473619485,-0.5580836341111579,298.4892662666847,8,CALIBRATION_ONLY_RAW_T4
B,2830059000,23578,2.693022769188954,0.81458801295123,-0.5749521420710058,305.49169356977944,8,CALIBRATION_ONLY_RAW_T4
B,2830178990,23579,2.6251490979661347,0.8064483628236931,-0.5767637214690942,349.5266390248946,8,CALIBRATION_ONLY_RAW_T4
B,2830298978,23580,2.6914194557001965,0.7966824487187625,-0.5622282348242392,354.007986504938,8,CALIBRATION_ONLY_RAW_T4
B,2830418991,23581,2.679578918883733,0.7792693919580885,-0.7575212063969159,349.219147099376,8,CALIBRATION_ONLY_RAW_T4
B,2830539291,23582,2.6851184160000123,0.7673159009418312,-0.35634650485053726,303.3473634623122,8,CALIBRATION_ONLY_RAW_T4
B,2830659504,23583,2.618784534132898,0.7926716260114908,-0.5703880635521604,329.4098642544363,8,CALIBRATION_ONLY_RAW_T4
B,2830779323,23584,2.664342642483585,0.756373778752903,-0.4847156067904829,391.96629508568117,8,CALIBRATION_ONLY_RAW_T4
B,2830899211,23585,2.6805877456116667,0.8350638910124748,-0.6340773329999793,264.91215753069713,8,CALIBRATION_ONLY_RAW_T4
B,2831018983,23586,2.6246915186447572,0.822227926504856,-0.5743769262091993,425.2511619652737,8,CALIBRATION_ONLY_RAW_T4
B,2831139003,23587,2.7047608462048642,0.8464514234870175,-0.9778419827809702,235.72804588453909,8,CALIBRATION_ONLY_RAW_T4
B,2831259023,23588,2.6594651725698735,0.7958642855487256,-0.7620238715602617,470.18121612801434,8,CALIBRATION_ONLY_RAW_T4
B,2831379010,23589,2.6578406598281306,0.8986916912438059,-0.4902054879414133,258.8603724881575,8,CALIBRATION_ONLY_RAW_T4
B,2831499398,23590,2.6013251477446717,0.796830063319272,-0.5857373833262559,329.4860182533606,8,CALIBRATION_ONLY_RAW_T4
B,2831619325,23591,2.634742657000714,0.849714647521045,-0.6130658181425264,356.1747525992832,8,CALIBRATION_ONLY_RAW_T4
B,2831739000,23592,2.8004617922868977,1.0399438626304462,-0.8147886592843563,246.74273016588464,8,CALIBRATION_ONLY_RAW_T4
B,2831859014,23593,2.624846733778511,0.8693980343044418,-0.7335930554281351,349.420014384573,8,CALIBRATION_ONLY_RAW_T4
B,2831979034,23594,2.690637291498042,0.8328659584345637,-0.5640825290684116,329.5888939305388,8,CALIBRATION_ONLY_RAW_T4
B,2832099020,23595,2.7096809587242308,0.8848480597625702,-0.5438139049787128,347.9733108755668,8,CALIBRATION_ONLY_RAW_T4
B,2832219004,23596,2.717206914387771,0.8604311167356548,-0.4022684781019493,294.2452863297218,8,CALIBRATION_ONLY_RAW_T4
B,2832339255,23597,2.6592346955218575,0.8881712002175776,-0.48617709435366446,328.68055299262073,8,CALIBRATION_ONLY_RAW_T4
B,2832459011,23598,2.70720845672778,0.8581748156783948,-0.4571485591435576,261.83725532209024,8,CALIBRATION_ONLY_RAW_T4
B,2832579028,23599,2.68161150205683,0.8587379713075902,-0.49075763434722014,301.53583394564345,8,CALIBRATION_ONLY_RAW_T4
B,2832699326,23600,2.6582176047203774,0.8772018521067569,-0.4524450963312686,306.4714287326061,8,CALIBRATION_ONLY_RAW_T4
B,2832819347,23601,2.68252112209653,0.8861953218225513,-0.4710899341621263,308.13922388596393,8,CALIBRATION_ONLY_RAW_T4
B,2832939020,23602,2.813781984684509,1.0135019726037384,-0.4235868905295131,259.9740142053521,8,CALIBRATION_ONLY_RAW_T4
B,2833059033,23603,2.7192338804966494,0.8109193284992875,-0.27883223664261014,287.337229193986,8,CALIBRATION_ONLY_RAW_T4
B,2833179023,23604,2.8593918397397493,1.0182517547379049,-0.3521558704636539,228.21179400904873,8,CALIBRATION_ONLY_RAW_T4
B,2833299084,23605,2.697106039843525,0.8670199036286084,-0.49280302310722907,296.9451283418167,8,CALIBRATION_ONLY_RAW_T4
B,2833419026,23606,2.6980837602691174,0.8935261577893994,-0.4810272585163396,323.8281455058566,8,CALIBRATION_ONLY_RAW_T4
B,2833539017,23607,2.677102549812832,0.8617386647334053,-0.425210122052567,365.92390294542633,8,CALIBRATION_ONLY_RAW_T4
B,2833659032,23608,2.8187303768649654,1.0687844301066034,-0.6101339797809217,249.6712809978223,8,CALIBRATION_ONLY_RAW_T4
B,2833779361,23609,2.8238838369665737,1.0661020952490814,-0.5393701673523481,233.46587394828833,8,CALIBRATION_ONLY_RAW_T4
