ok,position_id,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_ranges,notes,loss,split_family,split,evidence_label,dtag_fit_mm
True,ID09,392.49580475834676,1511.906795901858,-43.238125453905035,61.65706020587543,25.18565905140125,56.278554098142195,-56.278554098142195,9528,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID04,-260.1661931743904,82.31341906074222,491.41387516017613,117.57732887433238,62.08326415802844,99.85037093925779,-99.85037093925779,9534,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID05,-174.35788561420966,1104.586823532079,530.8038763625119,58.08840207156233,58.0797902995495,1.000206972502383,1.000206972502383,9495,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID06,-187.654976001028,1671.8226410879333,496.56883132338425,24.60336462341626,20.806995043821292,13.12990891206664,-13.12990891206664,9520,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID13,-165.87309115228732,1067.1105121594746,-175.28769277970287,79.12494391549684,32.84228880378159,71.98708784052542,-71.98708784052542,9498,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID14,-188.70169308234955,1074.8406205166189,-168.79600126887374,64.1074111021651,27.756117264082466,57.787179483381124,-57.787179483381124,9510,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID15,-171.72472317958028,1043.1221531092128,-204.68104702249494,95.75189223883524,34.982033186789124,89.13294689078725,-89.13294689078725,9554,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID16,-183.27671494406727,1105.3653962441804,-173.81877341608632,20.595651406034694,12.065013229006667,16.691803755819592,-16.691803755819592,9484,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID19,-186.03006082740637,185.7571886106915,-69.34639281545265,49.198139538453184,44.85844752644982,20.203381389308532,-20.203381389308532,9485,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID10,73.98665471068625,207.44899058802977,-941.9437550881885,32.55130222778225,9.279069827884117,31.200739411970233,-31.200739411970233,9496,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID11,-85.28345546066866,1125.5726102965464,-952.2618103613901,23.28527612983968,21.894358979583476,7.927239703453779,-7.927239703453779,9510,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID12,1.4237168309278831,1606.215266284056,-937.232701267176,51.571526963083826,48.99885927650997,16.085216284055832,16.085216284055832,9504,Both `ftol` and `xtol` termination conditions are satisfied.,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID20,-57.82222738556449,213.10830627066073,-220.23770257190523,24.739772312943984,22.378389384836876,10.548176270660719,10.548176270660719,9505,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID01,-458.43317278733394,187.01354494398632,-385.9288916672221,83.94179513177298,83.8226545440605,4.470744359906973,4.470744359906973,9506,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID02,-504.6437628158764,1037.0100651651458,-227.52447732755397,85.09714722924477,50.383074176479,68.57893483485418,-68.57893483485418,9555,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID03,-554.6116372673669,1650.4440677395903,-240.6146507819801,29.41754154988627,15.692261955012038,24.88261773959016,24.88261773959016,9515,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID17,-166.6865079943178,282.8646924808845,-317.2082196629184,75.48081003330032,17.5757316956692,73.40603748088449,73.40603748088449,9500,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID18,-332.61167680445874,280.3507848143996,-248.5246903491438,85.89790872059056,44.545395639499,73.44493481439963,73.44493481439963,9505,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID21,-191.67866396232182,1549.1063989570978,-215.3918694752992,54.79392422924347,23.417311816340252,49.53790104290215,-49.53790104290215,9503,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID22,-214.21102495202672,1565.6761938541058,-228.36297988226121,39.055466059366104,19.832876507381602,33.64500614589406,-33.64500614589406,9518,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID23,-198.88887099762198,1585.2396427544336,-245.54694639585716,41.579618019798765,38.99737607177607,14.424607245566222,-14.424607245566222,9533,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID24,-243.5713294806879,1602.1197548818586,-251.08474326281146,35.71694433663,35.6266385574144,2.53825488185862,2.53825488185862,9518,`ftol` termination condition is satisfied.,asymmetric,leave_quadrant,SW,HELD-OUT,57.954736600537714
