L,P,I,T,stress_count,p50_mean,p95_mean,p95_worst,p95_std_across_stress,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,robust_score,robust_rank
L5,P3,I3,T4,5,89.16746038954284,167.72190849791826,176.52170522030514,5.091898797894266,102.03362649840753,129.963180721747,124.02106851056328,32.55472050623502,1.0,64.08022949755943,50.64872666377185,141.3601804659764,216.77383971846513,L5,X_A0_U4_P3_L5_I3_T4,242.56985226836275,1715
L1,P1,I3,T5,5,86.94352178276226,166.86160119807641,168.63640445784284,1.1896947958645365,101.5048421268123,129.48317381747862,120.51873550940577,12.719674172826883,1.0,64.94053679740132,51.109814912148785,132.64768369913526,270.5680487063779,L1,X_A0_U4_P1_L1_I3_T5,242.60157676998494,1716
L15,P1,I1,T3,5,86.90835813956632,166.26271375890778,171.0007901741266,3.105270139842347,101.13231616098366,127.3814865312443,122.18029554055472,13.318561611995491,1.0,65.53942423656993,50.97769747416272,132.24352456032807,273.42717224717995,L15,X_A0_U4_P1_L15_I1_T3,242.6198786009024,1717
L5,P1,I2,T2,5,91.53498475178566,162.81176457288583,182.8405494669325,13.77704446088086,102.31686700548494,123.22532395078197,119.45009594109402,16.769510798017436,0.8400000000000001,68.99037342259187,44.42773748734429,134.1106608637494,281.94990151800096,L5,X_A0_U4_P1_L5_I2_T2,242.73017831637026,1718
L15,P3,I8,T3,5,89.7644366162816,168.17236973495403,175.2344378901132,4.326137104960561,102.17261607608937,131.15361236990503,125.47979330046317,32.104259269199275,1.0,63.62976826052369,50.78263388031966,141.70593893995178,213.85493549916563,L15,X_A0_U4_P3_L15_I8_T3,242.7342490201866,1719
L18,P2,I8,T2,5,96.25687203426136,164.2573918901769,184.53221588841956,13.341819873955624,105.48609306233027,131.39126598274532,120.1931620234114,27.089158756773827,0.96,67.54474610530082,37.88319479941165,137.75448371422445,247.2809467844476,L18,X_A0_U4_P2_L18_I8_T2,242.73455031906394,1720
L13,P1,I4,T2,5,91.13154787637279,161.66559795324525,186.8281175284156,16.726564016117212,102.21834487852081,123.9683517209714,116.45876811035112,17.91567741765801,0.76,70.13654004223244,44.09202563327606,134.64240735336517,284.40820349351725,L13,X_A0_U4_P1_L13_I4_T2,242.772880836781,1721
L17,P1,I6,T2,5,92.43064328963167,163.22870901353542,180.18695286838772,16.054001824793055,103.55927277304227,125.70041173845257,118.28531606901791,16.352566357367856,0.8,68.57342898194229,45.003875681018876,137.26868111338337,264.02877867394875,L17,X_A0_U4_P1_L17_I6_T2,242.79630309513666,1722
L1,P3,I1,T3,5,89.43444594005162,169.0283488081393,172.44333743858482,2.2003065027560096,101.63097030899421,130.88427280468164,125.61559434007229,31.248280196014,1.0,62.77378918733842,50.781140025490224,141.60679300258872,214.60559660075927,L1,X_A0_U4_P3_L1_I1_T3,242.8124658130288,1723
L14,P1,I7,T3,5,86.9569321948118,166.5138028161575,170.73712122521476,2.9228423693560868,101.59528143625509,127.69996124021695,122.13938534657184,13.06747255474578,1.0,65.28833517932023,51.029774652793286,132.18168087867244,268.59918505533375,L14,X_A0_U4_P1_L14_I7_T3,242.83217923809707,1724
L18,P0,I6,T2,5,93.83092456198806,170.68617673712475,188.84370783540913,13.14631665523591,105.84400728097869,128.0179061190754,128.78483074370055,61.11596125835297,1.0,61.11596125835297,48.16347817858053,142.21094559147085,224.61484875144046,L18,X_A0_U4_P0_L18_I6_T2,242.8341260036503,1725
L13,P0,I3,T2,5,94.00308061725477,170.90552892250778,188.50696063651557,13.840777160556168,106.0324807495164,129.2248703499633,130.80722710100494,60.89660907296995,1.0,60.89660907296995,49.03926415777138,141.34279007409054,252.15141006920558,L13,X_A0_U4_P0_L13_I3_T2,242.8602313881593,1726
L13,P1,I2,T4,5,87.60643136620112,166.1448914039141,172.19715880073232,3.5909110009965413,101.11474607058665,126.88482605509546,122.94896061539912,13.436383966989183,1.0,65.65724659156362,50.8397397800195,132.13622350856505,265.90719179487536,L13,X_A0_U4_P1_L13_I2_T4,242.87523451870786,1727
L17,P3,I4,T2,5,93.78937860054646,165.68721582474888,184.50083950751588,14.320941369815861,104.65304863033558,129.09885469197405,122.58164400061779,34.58941317940441,1.0,66.11492217072882,47.40794605458063,141.7558530877796,246.97283720079025,L17,X_A0_U4_P3_L17_I4_T2,242.87853432069525,1728
L0,P2,I5,T5,5,93.46439883287107,169.167445991442,169.167445991442,0.0,103.97943965139527,129.80768756433665,126.63764640881759,22.179104655508723,1.0,62.63469200403572,47.69442343247201,134.01604579755946,240.67989487415133,L0,X_A0_U4_P2_L0_I5_T5,242.93368279420343,1729
L13,P5,I4,T2,5,97.92766919291712,160.21798016619272,183.69185831819507,15.36783501699263,107.00550717172477,127.36170323657602,115.55572472508409,-3.4809207329898832,0.5599999999999999,71.584157829285,48.011549225158014,117.09867932870593,253.38543688637827,L13,X_A0_U4_P5_L13_I4_T2,242.9451626601143,1730
L12,P4,I4,T2,5,89.02437652214758,156.4540745067896,177.72851783899745,14.450929591426071,99.76950435664556,115.76303540078527,115.6024301365328,-17.567838563762074,0.08,75.34806348868817,22.26048016606469,132.86047666803148,283.9937877980883,L12,X_A0_U4_P4_L12_I4_T2,242.98008689158394,1731
L3,P1,I3,T4,5,87.42358550283686,166.473337390513,172.3125883364864,3.551149114016904,101.54558473356033,126.86271464543236,123.3070159640038,13.107937980390275,1.0,65.32880060496471,50.84101279874028,131.91641494089612,272.27352990724796,L3,X_A0_U4_P1_L3_I3_T4,243.2932210543201,1732
L17,P5,I5,T2,5,99.64169725441663,161.72969747411327,177.83148728617223,11.551153179990703,108.24581326370802,128.59372834192166,113.60294162081178,-4.992638040910408,0.44000000000000006,70.07244052136448,46.67298732320156,120.51953996778771,228.4740100741818,L17,X_A0_U4_P5_L17_I5_T2,243.29680852966928,1733
L15,P1,I0,T2,5,89.72164736571884,165.80423911778826,174.71088783837044,6.5556267073473595,102.16911832410061,126.89130343196526,123.15569093692724,13.777036253115032,0.96,65.99789887768947,50.313718365337515,131.9949341991186,266.4468976231233,L15,X_A0_U4_P1_L15_I0_T2,243.30803092780693,1734
L17,P0,I5,T2,5,96.61805592842077,170.50409262053896,190.6703159253569,14.818779727523417,108.10826683805774,132.67840953241665,127.33177232649192,61.29804537493877,1.0,61.29804537493877,46.834739278833226,142.7948822815739,229.65921321306854,L17,X_A0_U4_P0_L17_I5_T2,243.33342419291523,1735
L17,P5,I6,T2,5,99.14405786784559,162.25166910257684,176.73143655791725,13.240734578187961,107.8459077537431,130.02482016004151,116.62853668372686,-5.514609669373992,0.4,69.55046889290091,48.9629986749009,119.12907949223333,239.47627369719436,L17,X_A0_U4_P5_L17_I6_T2,243.35568623902634,1736
L17,P1,I8,T3,5,87.02786082010093,166.87288878733133,171.18571904552533,2.726629617530991,101.65174925824468,127.5310400318314,122.59137160729858,12.708386583571944,1.0,64.92924920814639,51.00442025331782,132.59357286864787,269.4295076095481,L17,X_A0_U4_P1_L17_I8_T3,243.4998297376694,1737
L0,P0,I1,T4,5,89.02422632495046,175.09529113422704,175.09529113422704,0.0,106.41385826054088,130.88698819148158,137.57472248720848,56.70684686125069,1.0,56.70684686125069,53.2599054559401,142.09504846006678,237.03462195272908,L0,X_A0_U4_P0_L0_I1_T4,243.51618858490386,1738
L16,P2,I6,T3,5,92.99748473410561,168.42197960103627,173.17659303901684,2.7457608317689126,104.19587554906727,130.33998316284743,125.47939883627984,22.92457104591447,1.0,63.38015839444146,47.56298790218416,135.47368823667256,239.7147974689592,L16 ICM-45686,X_A0_U4_P2_L16_I6_T3,243.62369763871442,1739
L12,P1,I6,T3,5,87.6617684486836,166.5908779952237,172.61707773928828,4.0612813323680745,101.5487910374793,128.17753567761656,122.6482146461306,12.990397375679578,1.0,65.21126000025401,50.923033062738504,132.5211568059994,263.3944195353404,L12,X_A0_U4_P1_L12_I6_T3,243.63742938095461,1740
L0,P0,I4,T3,5,89.02842501390148,175.19668117747455,175.19668117747455,0.0,106.4469319734018,130.90030759607632,137.6275257378894,56.60545681800318,1.0,56.60545681800318,53.270497224076735,142.1003450002017,236.83145627110497,L0,X_A0_U4_P0_L0_I4_T3,243.67920713512012,1741
L5,P3,I8,T3,5,89.25022955410186,168.51763501187455,176.81850713886118,5.22852817505971,101.95963792301221,129.901541015325,125.50532830460108,31.75899399227878,1.0,63.28450298360319,50.729170709178874,141.80643503228595,215.60170696557944,L5,X_A0_U4_P3_L5_I8_T3,243.73532926724917,1742
L18,P1,I1,T4,5,87.61068144429149,167.10682890235228,171.06712436937974,2.852922574263157,102.10600649922104,129.06152960566234,124.13319399646397,12.474446468551001,1.0,64.69530909312543,51.096651913628925,132.57745618879363,268.3009752536492,L18,X_A0_U4_P1_L18_I1_T4,243.74832924281648,1743
L19,P2,I6,T3,5,92.76295587062417,168.25153625695876,174.37033038988693,3.507579997085019,104.2256564039669,130.03534886845134,125.50132035877182,23.095014389991995,1.0,63.55060173851898,47.50334685545245,135.1560579462007,240.71242525901806,L19,X_A0_U4_P2_L19_I6_T3,243.7808069878513,1744
L12,P1,I4,T4,5,88.50116786380507,166.6776384727576,172.78991078739608,4.423519950529257,102.20499444948885,127.26259887114227,123.67341699262847,12.903636898145711,1.0,65.12449952272016,50.870168545579915,132.3676381324139,271.21541216117987,L12,X_A0_U4_P1_L12_I4_T4,243.78334374367188,1745
L11,P1,I5,T4,5,88.28640988795485,167.27385064360638,170.63406199114436,4.0272880218259735,102.43059314776539,128.1166725520417,124.16276242347149,12.307424727296915,1.0,64.52828735187136,50.88928673385333,132.70660105824015,272.3490311185059,L11,X_A0_U4_P1_L11_I5_T4,243.82490631741868,1746
L19,P3,I0,T2,5,91.6869685493362,168.41629049404906,176.9555756673312,6.1824577814411095,103.88619877382348,131.30729166325233,127.40341795357601,31.860338510104224,1.0,63.385847501428636,50.5520348722236,142.9519613028812,209.83629083666446,L19,X_A0_U4_P3_L19_I0_T2,243.8284515455211,1747
L18,P5,I2,T2,5,99.39184573078587,163.26425345339092,175.5562493893417,10.3209063396812,108.56007417023582,128.4808125094744,117.9124591045647,-6.527194020188077,0.44000000000000006,68.53788454208681,52.088997691754585,116.68793393209849,275.3989269919351,L18,X_A0_U4_P5_L18_I2_T2,243.8439293345223,1748
L14,P3,I1,T2,5,94.26391299372042,167.11611473901502,181.73153603640722,13.558381468790412,106.0631697009198,129.50912485707545,121.49397360868265,33.1605142651383,1.0,64.68602325646272,47.41421746367342,142.93458686926485,246.15924469099386,L14,X_A0_U4_P3_L14_I1_T2,243.87221181586267,1749
L17,P1,I7,T4,5,87.91408254441504,167.63559863883808,169.5550145508425,1.7339267803164393,102.10892150670782,127.93066969695352,125.06216195651942,11.945676732065232,1.0,64.16653935663967,51.1524300197275,133.05459464174623,260.6656849730051,L17,X_A0_U4_P1_L17_I7_T4,243.9516237448786,1750
L3,P1,I4,T3,5,87.96467199518104,167.25468080115814,171.1010962800844,3.861662986679784,102.30211207286943,127.32148134890117,124.60554197340525,12.326594569745152,1.0,64.54745719431959,51.02253779511225,132.80819021243389,263.0669836703599,L3,X_A0_U4_P1_L3_I4_T3,243.97964438861646,1751
L18,P1,I4,T3,5,87.08107554888649,167.30398739531196,170.92163381653617,2.503972283165281,101.56313534430748,128.3364406285991,121.68940450306809,12.277287975591308,1.0,64.49815060016574,51.100033709843956,132.85196675372922,265.3590787705495,L18,X_A0_U4_P1_L18_I4_T3,243.98503225026118,1752
L14,P1,I5,T5,5,87.62230019575829,167.43894209700653,170.64167172745266,2.3235902290808217,101.88246300241957,128.85869964241817,121.90630571742795,12.14233327389677,1.0,64.36319589847122,51.14374013426526,132.53446905853235,266.0124579147824,L14,X_A0_U4_P1_L14_I5_T5,244.00811424192062,1753
L13,P1,I8,T2,5,91.96524174660067,162.6537772366825,185.7322603264183,16.486556071222537,103.24847644668827,124.67988881930367,117.68122256053955,16.927498134220794,0.8400000000000001,69.14836075879523,42.757497166544006,137.24849744013096,283.8432586067233,L13,X_A0_U4_P1_L13_I8_T2,244.01546843339335,1754
L14,P1,I1,T3,5,87.43019688992703,167.4439685403044,170.7262099160075,2.3188447276131563,102.28257546612508,128.7159034569048,124.59018293084296,12.137306830598858,1.0,64.35816945517328,51.12805108724675,132.5960629514997,267.48615027272365,L14,X_A0_U4_P1_L14_I1_T3,244.05322474598228,1755
L15,P3,I3,T4,5,89.1287490541849,169.13594940157304,175.67425522310566,3.7479070837388844,102.07472004658219,131.401795881384,126.2825891367218,31.140679602580246,1.0,62.666188593904664,50.7722441384587,141.771381080206,213.09051656891262,L15,X_A0_U4_P3_L15_I3_T4,244.10247599104588,1756
L19,P1,I6,T5,5,87.18191480426587,167.36169675363408,171.12692294658936,2.2062313310728054,101.95422218612632,129.2295781453162,121.55063387999488,12.21957861726921,1.0,64.44044124184364,51.152199818804014,132.79541882007305,268.3696143324731,L19,X_A0_U4_P1_L19_I6_T5,244.120537953634,1757
L3,P4,I8,T2,5,88.47038307443644,156.50770910081786,180.33032783409135,19.22324649890764,99.46362197119126,116.85039690691102,112.89070802558426,-17.621473157790362,0.2,75.29442889465987,21.904295884579746,134.0003378553529,291.0086995921597,L3,X_A0_U4_P4_L3_I8_T2,244.12874281050037,1758
L11,P4,I7,T2,5,87.727291200533,159.26631780145516,171.86459751026953,12.465685711047898,99.85462297215828,116.06731467672685,119.37412639083058,-20.380081858427666,0.04,72.53582019402258,23.772235321768143,130.85972502213255,255.4442129799598,L11,X_A0_U4_P4_L11_I7_T2,244.1429061479763,1759
L16,P1,I6,T5,5,87.26255823443361,167.50941808566785,170.82886170863316,1.9369854947751954,101.69092787632098,129.02596098914168,121.42280584565806,12.07185728523546,1.0,64.2927199098099,51.17151695389013,132.80802290307344,268.21548186058794,L16 ICM-45686,X_A0_U4_P1_L16_I6_T5,244.20275879784162,1760
L14,P1,I2,T3,5,87.58150197865453,167.08510535178513,172.53332731415375,3.3666984422333335,101.6524860248825,127.99223637608812,122.33829408730728,12.496170019118143,1.0,64.71703264369258,51.08928428451081,132.4865806949502,265.6147058797446,L14,X_A0_U4_P1_L14_I2_T3,244.22071451120192,1761
L1,P1,I7,T5,5,87.5475628529246,168.01667125192745,169.14557236962767,0.9299211613616613,102.19182430867107,130.04935814489957,121.4442842479876,11.56460411897583,1.0,63.78546674355026,51.22562372916915,132.96450021501283,266.46418510955766,L1,X_A0_U4_P1_L1_I7_T5,244.2711455838051,1762
L14,P2,I6,T4,5,93.05582272769172,168.54200386097494,174.75796527721224,3.9279771450391285,104.6822096938893,129.65261327997717,124.30119578753465,22.8045467859758,1.0,63.26013413450279,47.06763224353996,135.21094873945646,241.80450274206947,L14,X_A0_U4_P2_L14_I6_T4,244.28779732242373,1763
L12,P1,I8,T4,5,88.24532184107525,166.7820171391034,174.18616351209812,4.78194918937599,101.01730750472991,127.29931738722723,121.97934198108562,12.799258231799909,1.0,65.02012085637435,50.67930592825998,131.8840320737376,268.9445097018047,L12,X_A0_U4_P1_L12_I8_T4,244.3299646214484,1764
L3,P4,I6,T2,5,89.20872172117846,156.74493250316326,181.22818797386182,19.96785048636995,99.80362900991034,113.23814839305801,114.17663746089015,-17.858696560135765,0.27999999999999997,75.05720549231447,20.968759854766617,131.28169881003365,287.9122872131876,L3,X_A0_U4_P4_L3_I6_T2,244.33172725555386,1765
L13,P3,I8,T4,5,89.7929754690261,168.5342657150173,178.46229108188442,6.051900763859191,102.93246204083796,129.95210646062816,124.64063246399905,31.742363289135987,1.0,63.267872280460416,50.63453162863623,142.14328113921266,214.3607819411257,L13,X_A0_U4_P3_L13_I8_T4,244.38196894227477,1766
L14,P1,I1,T2,5,92.55714821984208,165.27043410530115,179.33742033081586,13.271141951151657,104.78732875323087,126.34149259182107,120.29570483661901,14.31084126560217,0.8800000000000001,66.5317038901766,46.189820033866816,132.84296591646867,280.6183214384317,L14,X_A0_U4_P1_L14_I1_T2,244.38726579215643,1767
L18,P0,I8,T2,5,95.49067152206756,170.99642968789132,192.06967981600118,14.675941322520073,107.15498303809696,131.3591595888776,130.7055289212489,60.80570830758639,1.0,60.80570830758639,48.747901151571796,142.56175232115928,231.55953585521746,L18,X_A0_U4_P0_L18_I8_T2,244.40365339476898,1768
L14,P0,I4,T2,5,93.6713640728574,170.16637236261073,196.16799676593968,17.009505444242997,105.74555244483633,128.3803200802193,127.92383402964188,61.63576563286699,1.0,61.63576563286699,47.59553270954581,140.03745079065985,249.94465534958977,L14,X_A0_U4_P0_L14_I4_T2,244.42184744107183,1769
L14,P2,I6,T2,5,94.17523763643958,163.9442023695526,191.06753214869929,18.219592660048555,104.84225844914788,128.35020493669876,117.41148000363239,27.40234827739812,0.96,67.85793562592512,32.82399670783606,136.54342913386463,258.42717338186884,L14,X_A0_U4_P2_L14_I6_T2,244.4487659223275,1770
L18,P1,I7,T4,5,87.7275876658757,167.51324734185783,171.56248986163297,3.038128978537233,102.14780041641693,128.02360934079286,123.73010465099667,12.068028029045454,1.0,64.28889065361989,51.05355517370292,132.718162759874,266.1407165751458,L18,X_A0_U4_P1_L18_I7_T4,244.4508362001491,1771
L13,P1,I1,T3,5,87.570439559633,167.52382318570096,171.6242085096786,3.0854528970674644,102.36561435317965,128.48905823722612,124.0742330641012,12.057452185202328,1.0,64.27831480977676,51.17104031178094,132.7803526260928,265.71788602407213,L13,X_A0_U4_P1_L13_I1_T3,244.4949860117018,1772
L19,P3,I4,T3,5,89.52718629745462,169.70063755642462,174.7105179075846,2.9751534989082473,102.64909553799673,131.78440933545522,125.91525914936297,30.575991447728683,1.0,62.1015004390531,50.89299949951538,141.93705217078525,208.50495320835952,L19,X_A0_U4_P3_L19_I4_T3,244.49587878776484,1773
L16,P0,I5,T4,5,89.15514429758437,174.2607760758601,181.28826309066605,4.8293874562758115,106.87674955274838,129.59582821741304,136.81560791285483,57.541361919617636,1.0,57.541361919617636,53.15430860903016,141.601396319981,234.76462336173964,L16 ICM-45686,X_A0_U4_P0_L16_I5_T4,244.56653712568595,1774
L17,P3,I5,T4,5,89.90615987623076,169.20781175520878,176.68286696944824,4.975423147947409,102.81960266628671,130.7056981673784,126.60531998280935,31.06881724894452,1.0,62.594326240268934,50.656219921594776,141.93869474525832,212.12407770195327,L17,X_A0_U4_P3_L17_I5_T4,244.5704150940683,1775
L13,P5,I5,T2,5,98.4984162095333,160.0731772915646,187.4116203775724,19.135265715363378,108.0487091955337,127.98157828219048,109.2316262221118,-3.3361178583617623,0.44000000000000006,71.72896070391313,43.0851439413845,120.48564565172737,205.0802023323068,L13,X_A0_U4_P5_L13_I5_T2,244.5741207360645,1776
L2,P1,I6,T3,5,88.24800530849969,167.65804434421437,171.29128896642047,3.5357621939111152,101.7780341030081,128.3057963278411,123.73941670407025,11.923231026688887,1.0,64.14409365126332,50.97679818720419,133.02117965052733,260.9279680015194,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I6_T3,244.5823646733684,1777
L5,P0,I7,T2,5,95.41622898100152,171.18357161718382,194.08935297918256,15.913756586026642,107.21247492002074,128.73098418842133,128.7815166935207,60.61856637829392,1.0,60.61856637829392,48.17937468949125,137.58098281821808,238.9643868987875,L5,X_A0_U4_P0_L5_I7_T2,244.59735098805692,1778
L0,P3,I8,T5,5,89.52031238714923,170.83520679219487,170.83520679219487,0.0,102.27001620288172,131.8163164675766,126.81307138778273,29.44142221195844,1.0,60.966931203282854,50.934057410235425,142.29734419373565,207.0131809450423,L0,X_A0_U4_P3_L0_I8_T5,244.6117752455338,1779
L1,P1,I0,T4,5,87.43258175027415,167.97019353826732,170.40269415395633,1.7147101662853028,102.14132643764063,129.700569391302,122.19114536550983,11.611081832635957,1.0,63.8319444572104,51.240337945343114,132.87970842667224,265.1929049563286,L1,X_A0_U4_P1_L1_I0_T4,244.6403222979939,1780
L16,P2,I4,T4,5,92.97277305593872,168.87524529387287,174.71033177449877,3.444766946368682,104.57460465827292,128.9643378646728,125.33343659120024,22.47130535307785,1.0,62.926892701604835,47.35550254412199,135.15510772547628,242.47821909804856,L16 ICM-45686,X_A0_U4_P2_L16_I4_T4,244.67930123549942,1781
L12,P4,I1,T2,5,88.94662820765328,159.60187492016757,173.1421249418376,12.65814746099375,100.64133017973685,115.50226374949247,117.79370904734704,-20.7156389771401,0.04,72.20026307531013,23.18372954299137,129.37704841517365,304.181976196013,L12,X_A0_U4_P4_L12_I1_T2,244.7870856563718,1782
L5,P2,I6,T3,5,93.6502582279228,169.2493990339239,173.73383000722157,3.0595228541795954,105.46676441717129,130.7939108863737,127.32698050064096,22.09715161302683,1.0,62.55273896155383,47.588753513821715,135.3948081565417,235.09810765330184,L5,X_A0_U4_P2_L5_I6_T3,244.84117285667597,1783
L17,P3,I8,T2,5,94.03652143810412,167.37674324486733,184.25919875300275,11.62544299439579,105.23178662204243,130.6294759070105,120.95735423774866,32.89988575928597,1.0,64.42539475061038,46.48741359586031,141.41552179240065,242.08844996205843,L17,X_A0_U4_P3_L17_I8_T2,244.85481963745687,1784
L13,P2,I6,T4,5,93.14833169861706,168.9496938758722,174.66729736767127,3.410040199264542,105.04830640610919,129.5026823306696,125.49966652283615,22.39685677107852,1.0,62.8524441196055,47.295883639300335,135.87097313371507,239.2871066121335,L13,X_A0_U4_P2_L13_I6_T4,244.86467973184477,1785
L1,P1,I2,T5,5,87.576655943659,168.21275511554,170.18368227925333,1.2699972019122387,102.1797757536181,130.27552140603993,121.55758349819568,11.368520255363299,1.0,63.58938287993774,51.24387426525334,132.95782873404204,266.1944977248919,L1,X_A0_U4_P1_L1_I2_T5,244.87858815954417,1786
L2,P1,I3,T4,5,88.15989729582874,167.59465136495865,172.54625355664808,3.209210428722291,102.40596943538688,128.00754011541414,124.94101944417221,11.986624005944645,1.0,64.20748663051909,51.05997949294584,132.63431832222355,262.84397625174114,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T4,244.88433185663283,1787
L5,P1,I6,T5,5,87.15834680211542,167.95372174256713,171.32942644272228,2.4450747494790686,102.17122961154348,129.19947812160615,123.06644313356799,11.627553628336171,1.0,63.84841625291061,51.17673664613627,132.6774171226185,266.41055537148765,L5,X_A0_U4_P1_L5_I6_T5,244.91374515882865,1788
L17,P2,I5,T2,5,96.16921925466804,165.98608167601188,184.3725201159591,13.485670910284616,106.08943575246315,131.86306893066504,118.72029192215125,25.360468970938864,0.96,65.81605631946586,35.12875669724319,138.28241355930768,242.27390431872172,L17,X_A0_U4_P2_L17_I5_T2,244.918708507759,1789
L13,P1,I7,T3,5,88.01725986318029,167.60723585569747,172.77574061381782,3.603383906944268,102.56317056894946,128.51995256795806,124.35531870069872,11.97403951520582,1.0,64.19490213978025,51.11056741151832,132.64869359160906,265.2455195846805,L13,X_A0_U4_P1_L13_I7_T3,244.9825392304736,1790
L14,P1,I2,T2,5,92.12391137439963,163.51917188352292,185.30314726348047,16.049673707483667,103.64127202183741,126.20583079102508,117.74490475018038,16.062103487380348,0.76,68.28296611195478,45.896077231918845,138.05060096243662,280.87067349242886,L14,X_A0_U4_P1_L14_I2_T2,245.06733769826147,1791
L13,P1,I5,T5,5,87.21623007490354,168.11151221373487,171.34539486776205,1.9781653595243358,101.6201929962324,128.9892403157025,122.84722444467184,11.469763157168419,1.0,63.69062578174286,51.18676503788718,132.62167948183347,267.21978947196806,L13,X_A0_U4_P1_L13_I5_T5,245.1082115504345,1792
L15,P0,I2,T2,5,93.62613619088549,170.68340493556423,196.69751167052095,15.927038954662121,106.08801917381143,128.63597928924142,128.71607342388364,61.118733059913495,1.0,61.118733059913495,48.89160669543295,139.4129885006199,243.22816026901097,L15,X_A0_U4_P0_L15_I2_T2,245.15979903036117,1793
L14,P3,I2,T2,5,93.48063226952016,166.26054731885796,187.929486676236,15.553641498729654,105.06420485256369,129.1366769186845,118.99872999559139,34.01608168529536,0.96,65.54159067661978,46.946130593623295,144.33378646394635,244.92067722876604,L14,X_A0_U4_P3_L14_I2_T2,245.18191520380867,1794
L1,P2,I7,T3,5,92.94490025201068,169.93844552853375,172.46909535194206,1.5589403296798594,104.33224198459573,129.95121089535053,126.73765433801752,21.408105118416984,1.0,61.863692466943974,47.836499939273004,135.09737109544014,237.17260381968995,L1,X_A0_U4_P2_L1_I7_T3,245.21520828642522,1795
L19,P0,I5,T4,5,88.43433237051575,174.8083794063122,181.3961066458882,4.267884030118056,106.22572401994894,129.32078747216255,135.79950696381613,56.99375858916551,1.0,56.99375858916551,53.08147255469055,141.36733783417998,233.14330540663872,L19,X_A0_U4_P0_L19_I5_T4,245.2536777602087,1796
L1,P3,I5,T5,5,89.39300747158038,170.75791962223846,173.09531120801498,1.4113010052173618,102.20109073987449,131.84010610042793,126.95569200006075,29.518709381914856,1.0,61.04421837323927,50.930923791704245,142.11494814375368,207.1524341692475,L1,X_A0_U4_P3_L1_I5_T5,245.27884342112804,1797
L5,P2,I4,T4,5,93.3503420857297,169.42508405499672,174.4662821515896,3.8343810766516953,105.05413228474058,129.74727300249333,125.69760595524656,21.921466591954022,1.0,62.37705394048102,47.414885116580294,135.35981619812145,239.8008042052662,L5,X_A0_U4_P2_L5_I4_T4,245.31188858978277,1798
L14,P3,I4,T4,5,89.65819254814204,169.51326778680706,177.8307027520162,4.91803669351642,102.55266617942603,131.20947884963175,125.74289230594187,30.763361217346244,1.0,62.28887020867065,50.77226391637412,141.8457335941257,209.88291885083814,L14,X_A0_U4_P3_L14_I4_T4,245.34003348479501,1799
L2,P3,I5,T4,5,90.91339109332677,169.51129440270637,177.3257917410429,5.40315669055073,103.84036599012586,131.3478163276674,127.4543974451756,30.76533460144693,1.0,62.29084359277134,50.713724334663986,143.1991999086826,207.6278365374116,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T4,245.36386784801203,1800
L14,P2,I7,T2,5,95.35354987441977,165.87200133462068,185.38336480552553,14.183757581300224,105.33024561703641,129.1547334907616,119.36475118720837,25.47454931233005,0.96,65.93013666085704,39.49138262965891,140.14777627289766,272.59345663126203,L14,X_A0_U4_P2_L14_I7_T2,245.40970812940674,1801
L1,P2,I2,T3,5,92.91595238977892,170.03481545283097,172.53005029676444,1.6225227802900453,104.61862021950701,130.22912615839923,127.18150348452923,21.311735194119752,1.0,61.76732254264674,47.9036603825805,135.52360644866758,237.3276223216429,L1,X_A0_U4_P2_L1_I2_T3,245.42094022546874,1802
L19,P1,I8,T5,5,87.43240881181973,168.22814208797934,171.73527289352606,2.0927179106355034,102.33177038362328,129.90527854222216,122.27617550903156,11.35313328292395,1.0,63.573995907498386,51.23017527130052,132.92527848672574,266.01742480833275,L19,X_A0_U4_P1_L19_I8_T5,245.43599605299133,1803
L17,P1,I2,T4,5,88.3408481074988,167.94837001289577,172.6455752081819,2.6817533527807096,102.30236278884168,128.59270009037763,125.32044126911474,11.632905358007502,1.0,63.85376798258194,51.20147111011998,133.32186202576992,260.7968232728743,L17,X_A0_U4_P1_L17_I2_T4,245.46437430012304,1804
L3,P1,I3,T3,5,87.77517676545891,168.08827873528594,172.3411453677983,2.586067404858279,102.32077920756852,128.54627098664724,124.28168731013598,11.492996635617349,1.0,63.71385926019178,51.13571773280931,132.92145148107164,265.8001458428002,L3,X_A0_U4_P1_L3_I3_T3,245.47264817727174,1805
L17,P5,I8,T2,5,98.89774442603236,162.73238524412494,180.91947300289348,13.27175580296247,108.0970076249371,131.69236231861757,113.8884282142363,-5.995325810922102,0.36,69.0697527513528,49.43301529242849,119.58277008037389,247.5808222755527,L17,X_A0_U4_P5_L17_I8_T2,245.49044775992425,1806
