ok,position_id,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_ranges,backend,notes,loss,split_family,split,evidence_label,dtag_fit_mm
True,ID20,-70.88902282714844,236.5454864501953,-208.73619079589844,37.209963643056916,15.151796635078838,33.9853564501953,33.9853564501953,9505,cuda:0,torch_lbfgs,student_t,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID02,-524.116455078125,1057.5167236328125,-224.27940368652344,62.822126992916715,40.4434900174417,48.07227636718744,-48.07227636718744,9555,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID05,-191.00372314453125,1096.0338134765625,496.9629211425781,25.184983185415454,24.025789136652115,7.552803083014169,-7.552803083014169,9495,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID08,420.62158203125,1198.8121337890625,-98.7965316772461,77.42563151494208,39.6012223865492,66.5317337890624,66.5317337890624,9491,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID11,-88.55707550048828,1159.7987060546875,-965.4669189453125,37.029294325715206,26.067965177114974,26.29885605468735,26.29885605468735,9510,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID13,-175.9897003173828,1079.2054443359375,-183.7742156982422,63.04354875228947,19.682955296245495,59.89215566406256,-59.89215566406256,9498,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID14,-172.71893310546875,1073.7030029296875,-160.88150024414062,72.73210156389518,42.63598114413761,58.92479707031248,-58.92479707031248,9510,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID15,-186.76498413085938,1083.1829833984375,-201.28216552734375,53.6247022784037,21.62258233167541,49.072116601562584,-49.072116601562584,9554,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID16,-182.65383911132812,1122.5501708984375,-164.29957580566406,21.59865489808738,21.59302834481462,0.49297089843753383,0.49297089843753383,9484,cuda:0,torch_lbfgs,student_t,leave_height,MID,HELD-OUT,48.47908996563507
True,ID03,-547.5518798828125,1632.34521484375,-244.8042755126953,14.821396234680066,13.177796511180919,6.78376484374985,6.78376484374985,9515,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID06,-164.16754150390625,1799.8125,492.4071960449219,119.54001788333179,33.121107492727006,114.85995000000003,114.85995000000003,9520,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID09,430.4803771972656,1504.0308837890625,-53.065696716308594,68.35945217254238,23.605490177493913,64.1544662109377,-64.1544662109377,9528,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID12,17.83574104309082,1672.3330078125,-960.1702270507812,102.74783595812683,61.64244901814432,82.20295781249979,82.20295781249979,9504,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID21,-170.67015075683594,1582.6842041015625,-226.3480224609375,44.35817401757683,41.38747323872658,15.96009589843743,-15.96009589843743,9503,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID22,-223.3826904296875,1560.085205078125,-243.02178955078125,41.11503960083026,12.287521469704538,39.23599492187486,-39.23599492187486,9518,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID23,-209.48336791992188,1645.4034423828125,-233.70816040039062,51.56866036576569,23.817073961503798,45.73919238281269,45.73919238281269,9533,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID24,-216.08203125,1621.3544921875,-227.1151885986328,21.90090032140186,2.363524083026074,21.772992187499995,21.772992187499995,9518,cuda:0,torch_lbfgs,student_t,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID07,291.0135498046875,91.52651977539062,41.61012268066406,135.25967722202407,62.33665310333249,120.03883522460939,-120.03883522460939,9498,cuda:0,torch_lbfgs,student_t,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID08,418.8345947265625,1207.197021484375,-100.4835433959961,84.712097452377,39.542879006818836,74.9166214843749,74.9166214843749,9491,cuda:0,torch_lbfgs,student_t,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID09,431.4794616699219,1498.1591796875,-54.233123779296875,74.0587030443026,24.104500989834072,70.0261703125002,-70.0261703125002,9528,cuda:0,torch_lbfgs,student_t,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID04,-113.9268798828125,943.1506958007812,-210.05226135253906,1047.9194758521758,720.4402522555577,760.9869058007812,760.9869058007812,9534,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID05,-191.16921997070312,1096.5438232421875,497.7942810058594,25.85003360305138,24.872139022758457,7.042793317389169,-7.042793317389169,9495,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID06,-164.14352416992188,1803.193115234375,492.5364685058594,122.8143280155653,33.204335544780434,118.24056523437503,118.24056523437503,9520,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID13,-174.98193359375,1078.8248291015625,-183.49974060058594,63.691412321412535,20.586138339199003,60.27277089843756,-60.27277089843756,9498,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID14,-173.86183166503906,1075.49609375,-160.69473266601562,70.96796444758014,42.1001201755614,57.13170624999998,-57.13170624999998,9510,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID15,-185.8610076904297,1082.1346435546875,-201.34487915039062,54.834049440937925,22.24214071992058,50.120456445312584,-50.120456445312584,9554,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID16,-183.8378448486328,1124.876953125,-163.67919921875,22.303299240575097,22.124333873106558,2.819753125000034,2.819753125000034,9484,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID19,-151.1639862060547,201.5679168701172,-69.30719757080078,58.5243218916283,58.35923963997007,4.392653129882831,-4.392653129882831,9485,cuda:0,torch_lbfgs,student_t,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID10,66.85359191894531,177.17501831054688,-948.1255493164062,62.286608718375895,10.024043512209742,61.47471168945313,-61.47471168945313,9496,cuda:0,torch_lbfgs,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID11,-89.43560791015625,1161.213623046875,-966.2573852539062,38.80339612746704,27.159718970037908,27.71377304687485,27.71377304687485,9510,cuda:0,torch_lbfgs,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID12,17.962087631225586,1672.8990478515625,-960.24755859375,103.27950887948657,61.77337572964604,82.76899785156229,82.76899785156229,9504,cuda:0,torch_lbfgs,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID20,-69.91609954833984,225.64639282226562,-208.82205200195312,27.920658348003364,15.703108975206364,23.08626282226561,23.08626282226561,9505,cuda:0,torch_lbfgs,student_t,leave_quadrant,SE,HELD-OUT,47.34681290290496
True,ID01,-459.6014099121094,43.64080810546875,-313.45452880859375,176.06980773730564,108.19802993642618,138.9019924786106,-138.9019924786106,9506,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID02,-525.3424682617188,1058.98486328125,-222.8114013671875,62.20174969577736,41.196020510678,46.60413671874994,-46.60413671874994,9555,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID03,-540.7582397460938,1616.64453125,-243.9117889404297,20.20589179805905,18.131922770648615,8.91691875000015,-8.91691875000015,9515,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID17,-132.3143310546875,175.2813720703125,-304.95733642578125,63.40769791844157,53.408327879277685,34.17728292968752,-34.17728292968752,9500,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID18,-311.739990234375,241.575439453125,-233.30918884277344,39.43116695785577,18.783942472496545,34.66958945312501,34.66958945312501,9505,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID21,-167.70999145507812,1565.98876953125,-228.05905151367188,55.08167918066156,44.35772436865839,32.65553046874993,-32.65553046874993,9503,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID22,-219.57437133789062,1545.8441162109375,-242.8338165283203,55.62719789514832,15.316221958550903,53.47708378906236,-53.47708378906236,9518,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID23,-205.09628295898438,1632.0771484375,-235.91049194335938,43.31007082967823,28.72570713058328,32.41289843750019,32.41289843750019,9533,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID24,-212.79725646972656,1605.5386962890625,-228.27098083496094,8.339287781217253,5.835711873588294,5.9571962890624945,5.9571962890624945,9518,cuda:0,torch_lbfgs,student_t,leave_quadrant,SW,HELD-OUT,57.954736600537714
True,ID01,-457.8717041015625,175.02975463867188,-387.8365783691406,84.797749517656,84.46426737905992,7.51304594540747,-7.51304594540747,9506,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID02,-507.540771484375,1040.1654052734375,-226.46221923828125,81.6913731793618,48.92068790383334,65.42359472656244,-65.42359472656244,9555,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID03,-557.0753784179688,1661.7066650390625,-240.3463592529297,39.626748663192245,16.242002321011693,36.14521503906235,36.14521503906235,9515,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID04,-260.5024719238281,88.92987823486328,490.84027099609375,111.77267817072652,61.64875734698554,93.23391176513672,-93.23391176513672,9534,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID05,-175.174560546875,1102.209228515625,528.3534545898438,55.53954113387859,55.522458803066094,1.3773880439516688,-1.3773880439516688,9495,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID06,-187.0594024658203,1665.5,494.49102783203125,27.190884650932627,18.99848695548739,19.452549999999974,-19.452549999999974,9520,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID07,320.21197509765625,196.9253692626953,98.37630462646484,56.75936605406805,54.838822493478176,14.639985737304698,-14.639985737304698,9498,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID08,435.6908874511719,1096.1767578125,-80.50008392333984,57.45864001024057,44.69924308781282,36.1036421875001,-36.1036421875001,9491,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID09,392.63006591796875,1512.6455078125,-43.20778274536133,60.95731408705716,25.12210322595843,55.5398421875002,-55.5398421875002,9528,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID10,72.62067413330078,211.92816162109375,-940.7603759765625,27.773120683761807,7.5699416038854155,26.721568378906255,-26.721568378906255,9496,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID11,-84.59173583984375,1124.7015380859375,-950.298828125,23.454086863312682,21.741294764909465,8.798311914062651,-8.798311914062651,9510,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID12,2.211329221725464,1601.865234375,-936.2312622070312,51.47419615467124,50.118642414318565,11.73518437499979,11.73518437499979,9504,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID13,-166.15939331054688,1065.4849853515625,-176.21934509277344,80.26533354583957,31.995417388205986,73.61261464843756,-73.61261464843756,9498,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID14,-187.8813018798828,1073.6982421875,-168.81356811523438,65.2629739954704,28.045730348070244,58.92955781249998,-58.92955781249998,9510,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID15,-170.94398498535156,1042.0447998046875,-205.2771453857422,97.11487193099951,35.963871994628505,90.21030019531258,-90.21030019531258,9554,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID16,-182.89739990234375,1104.1575927734375,-173.62266540527344,21.72628223208915,12.314032676714215,17.899607226562466,-17.899607226562466,9484,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID17,-167.24044799804688,273.49176025390625,-317.44964599609375,66.24960336340489,16.993274474056943,64.03310525390623,64.03310525390623,9500,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID18,-333.4454650878906,270.4508361816406,-249.24884033203125,78.23686472396693,45.64035202549825,63.54498618164064,63.54498618164064,9505,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID19,-185.83883666992188,191.28536987304688,-69.52188110351562,47.04195680993799,44.69434194327002,14.675200126953143,-14.675200126953143,9485,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID20,-58.02171325683594,217.67477416992188,-220.20582580566406,26.840046504984922,22.179621908553813,15.11464416992186,15.11464416992186,9505,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID21,-193.48951721191406,1559.6348876953125,-214.2928466796875,45.013020327200884,22.459691685771222,39.00941230468743,-39.00941230468743,9503,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID22,-214.55299377441406,1577.857177734375,-226.2381134033203,29.578457287538217,20.351434438178625,21.464022265624862,-21.464022265624862,9518,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID23,-199.01284790039062,1597.10986328125,-246.87026977539062,39.75160144239294,39.66944574513149,2.554386718749811,-2.554386718749811,9533,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID24,-245.97781372070312,1613.8951416015625,-252.35107421875,40.8287016680108,38.237449496500766,14.313641601562495,14.313641601562495,9518,cuda:0,torch_lbfgs,asymmetric,all_data,ALL,TRANSDUCTIVE,50.36038839498738
True,ID01,-457.87725830078125,175.1515350341797,-387.8040771484375,84.7797977709135,84.4569908512484,7.391265549899657,-7.391265549899657,9506,cuda:0,torch_lbfgs,asymmetric,loo_position,ID01,HELD-OUT,50.44501406224509
True,ID02,-507.1434631347656,1039.6865234375,-226.6078643798828,82.18979320431012,49.112378173902435,65.90247656249994,-65.90247656249994,9555,cuda:0,torch_lbfgs,asymmetric,loo_position,ID02,HELD-OUT,51.24910706458937
True,ID03,-557.013671875,1660.8582763671875,-240.3966522216797,38.829003609233304,16.181024988871414,35.29682636718735,35.29682636718735,9515,cuda:0,torch_lbfgs,asymmetric,loo_position,ID03,HELD-OUT,50.74733943984202
True,ID04,-260.336181640625,85.70370483398438,491.1161804199219,114.59240484822436,61.861710440824105,96.46008516601563,-96.46008516601563,9534,cuda:0,torch_lbfgs,asymmetric,loo_position,ID04,HELD-OUT,48.42962419902996
True,ID05,-174.9392852783203,1102.9053955078125,529.0908813476562,56.29406174665651,56.28993982777926,0.6812210517641688,-0.6812210517641688,9495,cuda:0,torch_lbfgs,asymmetric,loo_position,ID05,HELD-OUT,49.14867523496154
True,ID06,-187.3667755126953,1668.620361328125,495.5209045410156,25.730403093167116,19.88248617560547,16.332188671874974,-16.332188671874974,9520,cuda:0,torch_lbfgs,asymmetric,loo_position,ID06,HELD-OUT,48.407839775594226
True,ID07,320.1015930175781,197.41168212890625,98.33898162841797,56.668853566556145,54.87287589333958,14.153672871093761,-14.153672871093761,9498,cuda:0,torch_lbfgs,asymmetric,loo_position,ID07,HELD-OUT,50.71720308481039
True,ID08,435.7929992675781,1096.227783203125,-80.49996948242188,57.504477291361276,44.7992603806175,36.0526167968751,-36.0526167968751,9491,cuda:0,torch_lbfgs,asymmetric,loo_position,ID08,HELD-OUT,50.215719551366206
True,ID09,392.5807189941406,1512.340087890625,-43.21288299560547,61.24717668956372,25.150016945875407,55.8452621093752,-55.8452621093752,9528,cuda:0,torch_lbfgs,asymmetric,loo_position,ID09,HELD-OUT,50.564544482997064
True,ID10,73.0545654296875,210.4567108154297,-941.141845703125,29.336366708637453,8.110245429214936,28.193019184570318,-28.193019184570318,9496,cuda:0,torch_lbfgs,asymmetric,loo_position,ID10,HELD-OUT,49.373440214212025
True,ID11,-85.1933364868164,1125.4439697265625,-951.968994140625,23.30815550704933,21.871737611832128,8.055880273437651,-8.055880273437651,9510,cuda:0,torch_lbfgs,asymmetric,loo_position,ID11,HELD-OUT,47.78848948865121
True,ID12,2.006753444671631,1603.0108642578125,-936.4932861328125,51.46432751527672,49.82631464051309,12.88081425781229,12.88081425781229,9504,cuda:0,torch_lbfgs,asymmetric,loo_position,ID12,HELD-OUT,49.564544482997064
True,ID13,-166.13804626464844,1065.51953125,-176.18167114257812,80.25011753360559,32.03668464710069,73.57806875000006,-73.57806875000006,9498,cuda:0,torch_lbfgs,asymmetric,loo_position,ID13,HELD-OUT,50.23701345675377
True,ID14,-187.769287109375,1073.517333984375,-168.81475830078125,65.44450927831438,28.088015275113715,59.11046601562498,-59.11046601562498,9510,cuda:0,torch_lbfgs,asymmetric,loo_position,ID14,HELD-OUT,50.983895496472144
True,ID15,-170.79876708984375,1041.82470703125,-205.3882293701172,97.38703234476363,36.14661943304616,90.43039296875008,-90.43039296875008,9554,cuda:0,torch_lbfgs,asymmetric,loo_position,ID15,HELD-OUT,51.16011910101756
True,ID16,-182.89337158203125,1104.138671875,-173.61868286132812,21.744463373275178,12.31860532792941,17.918528124999966,-17.918528124999966,9484,cuda:0,torch_lbfgs,asymmetric,loo_position,ID16,HELD-OUT,50.42217562192981
True,ID17,-167.14805603027344,275.3447570800781,-317.38092041015625,68.07108457857922,17.10830524621342,65.8861020800781,65.8861020800781,9500,cuda:0,torch_lbfgs,asymmetric,loo_position,ID17,HELD-OUT,51.82248104281042
True,ID18,-333.29345703125,272.48828125,-249.09530639648438,79.77989708739878,45.428809038042814,65.58243125000001,65.58243125000001,9505,cuda:0,torch_lbfgs,asymmetric,loo_position,ID18,HELD-OUT,51.90585012570719
True,ID19,-185.80984497070312,192.15147399902344,-69.5486068725586,46.7551956360593,44.66942115812551,13.80909600097658,-13.80909600097658,9485,cuda:0,torch_lbfgs,asymmetric,loo_position,ID19,HELD-OUT,50.97171282327909
True,ID20,-58.11839294433594,220.00796508789062,-220.19891357421875,28.14411302048347,22.083119083488196,17.44783508789061,17.44783508789061,9505,cuda:0,torch_lbfgs,asymmetric,loo_position,ID20,HELD-OUT,51.899714364693196
True,ID21,-193.4581298828125,1559.4908447265625,-214.2921142578125,45.15103166100279,22.48605345995182,39.15345527343743,-39.15345527343743,9503,cuda:0,torch_lbfgs,asymmetric,loo_position,ID21,HELD-OUT,50.47908996563507
True,ID22,-214.5392303466797,1576.6231689453125,-226.46385192871094,30.42863093469092,20.265758480749675,22.698031054687362,-22.698031054687362,9518,cuda:0,torch_lbfgs,asymmetric,loo_position,ID22,HELD-OUT,51.120862571047624
True,ID23,-199.01171875,1597.471435546875,-246.91368103027344,39.756744298038775,39.69622503404833,2.192814453124811,-2.192814453124811,9533,cuda:0,torch_lbfgs,asymmetric,loo_position,ID23,HELD-OUT,50.133059248560826
True,ID24,-246.1922607421875,1614.934814453125,-252.48318481445312,41.4336413199331,38.4840534290806,15.353314453124995,15.353314453124995,9518,cuda:0,torch_lbfgs,asymmetric,loo_position,ID24,HELD-OUT,49.69492340168246
True,ID01,-458.1895751953125,181.88046264648438,-386.7495422363281,84.09817177350946,84.09556352212122,0.6623379375949696,-0.6623379375949696,9506,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID04,-260.8888854980469,96.14967346191406,490.2294616699219,105.54290161149322,61.162699717604916,86.01411653808594,-86.01411653808594,9534,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID07,318.82440185546875,202.6660919189453,97.947998046875,56.02713494310491,55.3158473364285,8.899263081054698,-8.899263081054698,9498,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID10,70.8660888671875,218.3668975830078,-939.13525390625,21.001984550454267,5.4488589816337045,20.282832416992193,-20.282832416992193,9496,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID17,-166.92584228515625,278.8423156738281,-317.30859375,71.51430198112065,17.326367748203808,69.3836606738281,69.3836606738281,9500,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID18,-332.98748779296875,276.1199645996094,-248.82650756835938,82.57040756988098,45.025310064988965,69.21411459960939,69.21411459960939,9505,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID19,-185.61593627929688,197.35690307617188,-69.73484802246094,45.31997372560706,44.495808049225715,8.603666923828143,-8.603666923828143,9485,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID20,-58.28600311279297,224.22137451171875,-220.19886779785156,30.813973138835266,21.915552167453967,21.661244511718735,21.661244511718735,9505,cuda:0,torch_lbfgs,asymmetric,leave_height,LOW,HELD-OUT,54.698594248950855
True,ID02,-508.2517395019531,1040.80419921875,-226.14273071289062,81.00335497447874,48.62584811450763,64.78480078124994,-64.78480078124994,9555,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID05,-174.75563049316406,1103.308349609375,529.4439086914062,56.67087441728113,56.67019123598996,0.2782669502016688,-0.2782669502016688,9495,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID08,437.0274963378906,1096.8529052734375,-80.485107421875,58.066418649477924,46.00653858068239,35.4274947265626,-35.4274947265626,9491,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID11,-85.0455551147461,1125.25244140625,-951.515380859375,23.342748600116703,21.837219687862884,8.247408593750151,-8.247408593750151,9510,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID13,-166.00936889648438,1066.2313232421875,-175.77328491210938,79.7487620607146,32.40942396387722,72.86627675781256,-72.86627675781256,9498,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID14,-188.29165649414062,1074.2279052734375,-168.7964324951172,64.72473292616093,27.905973344237236,58.39989472656248,-58.39989472656248,9510,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID15,-171.30723571777344,1042.5672607421875,-205.00233459472656,96.46120537921222,35.50852901030022,89.68783925781258,-89.68783925781258,9554,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID16,-183.08786010742188,1104.7352294921875,-173.71327209472656,21.184472840161607,12.195541285323086,17.321970507812466,-17.321970507812466,9484,cuda:0,torch_lbfgs,asymmetric,leave_height,MID,HELD-OUT,48.47908996563507
True,ID03,-557.9295654296875,1665.6805419921875,-240.21267700195312,43.40051622692092,16.55485628103232,40.11909199218735,40.11909199218735,9515,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID06,-187.4634552001953,1669.727783203125,495.8773498535156,25.29135565715151,20.1955229433977,15.224766796874974,-15.224766796874974,9520,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID09,393.5224304199219,1515.9993896484375,-43.13861083984375,57.69815966796761,24.611037589980032,52.1859603515627,-52.1859603515627,9528,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID12,1.5375341176986694,1605.6529541015625,-937.1063232421875,51.54590913795636,49.153028361558285,15.52290410156229,15.52290410156229,9504,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID21,-194.10572814941406,1563.43408203125,-213.90257263183594,41.61391863425386,22.180143703128245,35.21021796874993,-35.21021796874993,9503,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID22,-214.5365753173828,1582.163818359375,-225.4357147216797,26.909878662642924,20.730794120730494,17.157381640624862,-17.157381640624862,9518,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID23,-198.97064208984375,1601.3133544921875,-247.40631103515625,40.05864872883153,40.02468978460372,1.6491044921876892,1.6491044921876892,9533,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID24,-246.83642578125,1618.02294921875,-252.87745666503906,43.342437902547566,39.22346076072912,18.441449218749995,18.441449218749995,9518,cuda:0,torch_lbfgs,asymmetric,leave_height,HIGH,HELD-OUT,47.71562910827763
True,ID07,320.0431823730469,197.65499877929688,98.32058715820312,56.62719510208105,54.89208699751083,13.910356220703136,-13.910356220703136,9498,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID08,435.3117980957031,1095.992919921875,-80.50159454345703,57.28676496219313,44.328232870409266,36.2874800781251,-36.2874800781251,9491,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID09,392.48687744140625,1511.9163818359375,-43.23284912109375,61.652316027400275,25.1954617598911,56.2689681640627,-56.2689681640627,9528,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NE,HELD-OUT,50.899714364693196
True,ID04,-260.122314453125,82.32313537597656,491.3787536621094,117.58843089910744,62.119906355053615,99.84065462402344,-99.84065462402344,9534,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID05,-174.33444213867188,1104.5899658203125,530.7661743164062,58.05569125437295,58.047020399707485,1.0033492607358312,1.0033492607358312,9495,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID06,-187.65487670898438,1671.8221435546875,496.5688781738281,24.60369081782449,20.80706679087655,13.130406445312474,-13.130406445312474,9520,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID13,-165.87518310546875,1067.1304931640625,-175.28887939453125,79.1057974854992,32.83995629536618,71.96710683593756,-71.96710683593756,9498,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID14,-188.7093048095703,1074.7913818359375,-168.8018341064453,64.14825943281951,27.74793545855297,57.83641816406248,-57.83641816406248,9510,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
True,ID15,-171.73020935058594,1043.1444091796875,-204.6760711669922,95.7284866591162,34.97467568929335,89.11069082031258,-89.11069082031258,9554,cuda:0,torch_lbfgs,asymmetric,leave_quadrant,NW,HELD-OUT,46.40342784144201
