row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id,seed_id
R4:L11:I4:T6,cpu_golden,24.467266821011435,,,,,partial_raw_0219,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0219_cuda0,
R4:L11:I4:T6,torch_gpu,2.4102243859961163,0.0,1.0,2.4102243859961163,2.4102243859961163,partial_raw_0219,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0219_cuda0,
R4:L11:I4:T8,simulate_imu_prior,0.5494235669902992,,,,,partial_raw_0219,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0219_cuda0,
R4:L11:I4:T8,cpu_golden,29.688955992023693,,,,,partial_raw_0219,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0219_cuda0,
R4:L11:I4:T8,torch_gpu,2.416136498999549,0.0,1.0,2.416136498999549,2.416136498999549,partial_raw_0219,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0219_cuda0,
R4:L11:I7:T6,simulate_imu_prior,0.5272680910129566,,,,,partial_raw_0220,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0220_cuda1,
R4:L11:I7:T6,cpu_golden,23.048779241013108,,,,,partial_raw_0220,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0220_cuda1,
R4:L11:I7:T6,torch_gpu,2.603872692998266,0.0,1.0,2.603872692998266,2.603872692998266,partial_raw_0220,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0220_cuda1,
R4:L11:I7:T8,simulate_imu_prior,0.5598654679779429,,,,,partial_raw_0220,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0220_cuda1,
R4:L11:I7:T8,cpu_golden,22.0693741000141,,,,,partial_raw_0220,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0220_cuda1,
R4:L11:I7:T8,torch_gpu,1.980083322006976,0.0,1.0,1.980083322006976,1.980083322006976,partial_raw_0220,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0220_cuda1,
R4:L11:I8:T6,simulate_imu_prior,0.9621902689978016,,,,,partial_raw_0221,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0221_cuda1,
R4:L11:I8:T6,cpu_golden,29.438270311016822,,,,,partial_raw_0221,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0221_cuda1,
R4:L11:I8:T6,torch_gpu,2.7624672829988413,0.0,1.0,2.7624672829988413,2.7624672829988413,partial_raw_0221,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0221_cuda1,
R4:L11:I8:T8,simulate_imu_prior,0.6818554959900212,,,,,partial_raw_0221,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0221_cuda1,
R4:L11:I8:T8,cpu_golden,20.970994629024062,,,,,partial_raw_0221,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0221_cuda1,
R4:L11:I8:T8,torch_gpu,1.945626127999276,0.0,1.0,1.945626127999276,1.945626127999276,partial_raw_0221,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0221_cuda1,
R4:L11:I1+I3+I7:T6,simulate_imu_prior,0.9887596699991263,,,,,partial_raw_0222,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0222_cuda0,
R4:L11:I1+I3+I7:T6,cpu_golden,26.68578431100468,,,,,partial_raw_0222,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0222_cuda0,
R4:L11:I1+I3+I7:T6,torch_gpu,3.067241042997921,0.0,1.0,3.067241042997921,3.067241042997921,partial_raw_0222,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0222_cuda0,
R4:L11:I1+I3+I7:T8,simulate_imu_prior,1.0173502010002269,,,,,partial_raw_0222,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0222_cuda0,
R4:L11:I1+I3+I7:T8,cpu_golden,28.955846476979787,,,,,partial_raw_0222,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0222_cuda0,
R4:L11:I1+I3+I7:T8,torch_gpu,2.9415963100036606,0.0,1.0,2.9415963100036606,2.9415963100036606,partial_raw_0222,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0222_cuda0,
R4:L11:I1+I2+I3+I8:T6,simulate_imu_prior,0.716811369988136,,,,,partial_raw_0223,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0223_cuda1,
R4:L11:I1+I2+I3+I8:T6,cpu_golden,24.66096933200606,,,,,partial_raw_0223,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0223_cuda1,
R4:L11:I1+I2+I3+I8:T6,torch_gpu,3.16841046398622,0.0,1.0,3.16841046398622,3.16841046398622,partial_raw_0223,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0223_cuda1,
R4:L11:I1+I2+I3+I8:T8,simulate_imu_prior,0.994245776993921,,,,,partial_raw_0223,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0223_cuda1,
R4:L11:I1+I2+I3+I8:T8,cpu_golden,25.452671632985584,,,,,partial_raw_0223,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0223_cuda1,
R4:L11:I1+I2+I3+I8:T8,torch_gpu,2.2366653049830347,0.0,1.0,2.2366653049830347,2.2366653049830347,partial_raw_0223,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0223_cuda1,
R4:L12:I0:T6,simulate_imu_prior,0.9623850189964288,,,,,partial_raw_0224,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0224_cuda0,
R4:L12:I0:T6,cpu_golden,21.48247350199381,,,,,partial_raw_0224,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0224_cuda0,
R4:L12:I0:T6,torch_gpu,2.365547632012749,0.0,1.0,2.365547632012749,2.365547632012749,partial_raw_0224,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0224_cuda0,
R4:L12:I0:T8,simulate_imu_prior,0.5721854490111582,,,,,partial_raw_0224,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0224_cuda0,
R4:L12:I0:T8,cpu_golden,27.42884090798907,,,,,partial_raw_0224,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0224_cuda0,
R4:L12:I0:T8,torch_gpu,2.102008510992164,0.0,1.0,2.102008510992164,2.102008510992164,partial_raw_0224,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0224_cuda0,
R4:L12:I1:T6,simulate_imu_prior,0.598419186018873,,,,,partial_raw_0225,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0225_cuda0,
R4:L12:I1:T6,cpu_golden,26.91767365898704,,,,,partial_raw_0225,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0225_cuda0,
R4:L12:I1:T6,torch_gpu,3.3369769619894214,0.0,1.0,3.3369769619894214,3.3369769619894214,partial_raw_0225,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0225_cuda0,
R4:L12:I1:T8,simulate_imu_prior,0.996240469015902,,,,,partial_raw_0225,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0225_cuda0,
R4:L12:I1:T8,cpu_golden,23.044329642987577,,,,,partial_raw_0225,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0225_cuda0,
R4:L12:I1:T8,torch_gpu,2.020775023993337,0.0,1.0,2.020775023993337,2.020775023993337,partial_raw_0225,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0225_cuda0,
R4:L12:I3:T6,simulate_imu_prior,0.5695401639968622,,,,,partial_raw_0226,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0226_cuda1,
R4:L12:I3:T6,cpu_golden,22.028536112018628,,,,,partial_raw_0226,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0226_cuda1,
R4:L12:I3:T6,torch_gpu,3.31546332500875,0.0,1.0,3.31546332500875,3.31546332500875,partial_raw_0226,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0226_cuda1,
R4:L12:I3:T8,simulate_imu_prior,0.9346250199887436,,,,,partial_raw_0226,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0226_cuda1,
R4:L12:I3:T8,cpu_golden,23.097518331022,,,,,partial_raw_0226,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0226_cuda1,
R4:L12:I3:T8,torch_gpu,2.7385671520023607,0.0,1.0,2.7385671520023607,2.7385671520023607,partial_raw_0226,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0226_cuda1,
R4:L12:I4:T6,simulate_imu_prior,0.9939735490188468,,,,,partial_raw_0227,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0227_cuda0,
R4:L12:I4:T6,cpu_golden,29.919992025010288,,,,,partial_raw_0227,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0227_cuda0,
R4:L12:I4:T6,torch_gpu,2.715872269996908,0.0,1.0,2.715872269996908,2.715872269996908,partial_raw_0227,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0227_cuda0,
R4:L12:I4:T8,simulate_imu_prior,0.7490765789989382,,,,,partial_raw_0227,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0227_cuda0,
R4:L12:I4:T8,cpu_golden,25.20761609700276,,,,,partial_raw_0227,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0227_cuda0,
R4:L12:I4:T8,torch_gpu,2.046619398985058,0.0,1.0,2.046619398985058,2.046619398985058,partial_raw_0227,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0227_cuda0,
R4:L12:I7:T6,simulate_imu_prior,0.9846958770067432,,,,,partial_raw_0228,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0228_cuda1,
R4:L12:I7:T6,cpu_golden,23.874269751016985,,,,,partial_raw_0228,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0228_cuda1,
R4:L12:I7:T6,torch_gpu,2.681038928014459,0.0,1.0,2.681038928014459,2.681038928014459,partial_raw_0228,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0228_cuda1,
R4:L12:I7:T8,simulate_imu_prior,0.5390634709910955,,,,,partial_raw_0228,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0228_cuda1,
R4:L12:I7:T8,cpu_golden,30.12171945400769,,,,,partial_raw_0228,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0228_cuda1,
R4:L12:I7:T8,torch_gpu,2.697636580996914,0.0,1.0,2.697636580996914,2.697636580996914,partial_raw_0228,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0228_cuda1,
R4:L12:I8:T6,simulate_imu_prior,0.5396199300012086,,,,,partial_raw_0229,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0229_cuda1,
R4:L12:I8:T6,cpu_golden,21.828689600981303,,,,,partial_raw_0229,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0229_cuda1,
R4:L12:I8:T6,torch_gpu,3.2076745989907067,0.0,1.0,3.2076745989907067,3.2076745989907067,partial_raw_0229,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0229_cuda1,
R4:L12:I8:T8,simulate_imu_prior,0.996717300004093,,,,,partial_raw_0229,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0229_cuda1,
R4:L12:I8:T8,cpu_golden,25.342544901999645,,,,,partial_raw_0229,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0229_cuda1,
R4:L12:I8:T8,torch_gpu,3.150466224004049,0.0,1.0,3.150466224004049,3.150466224004049,partial_raw_0229,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0229_cuda1,
R4:L12:I1+I3+I7:T6,simulate_imu_prior,0.9372601239883808,,,,,partial_raw_0230,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0230_cuda1,
R4:L12:I1+I3+I7:T6,cpu_golden,27.27299044598476,,,,,partial_raw_0230,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0230_cuda1,
R4:L12:I1+I3+I7:T6,torch_gpu,2.3906312350009102,0.0,1.0,2.3906312350009102,2.3906312350009102,partial_raw_0230,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0230_cuda1,
R4:L12:I1+I3+I7:T8,simulate_imu_prior,0.6864614219812211,,,,,partial_raw_0230,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0230_cuda1,
R4:L12:I1+I3+I7:T8,cpu_golden,27.271445967024192,,,,,partial_raw_0230,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0230_cuda1,
R4:L12:I1+I3+I7:T8,torch_gpu,2.177942317997804,0.0,1.0,2.177942317997804,2.177942317997804,partial_raw_0230,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0230_cuda1,
R4:L12:I1+I2+I3+I8:T6,simulate_imu_prior,0.9298666740069166,,,,,partial_raw_0231,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0231_cuda0,
R4:L12:I1+I2+I3+I8:T6,cpu_golden,22.928305692010326,,,,,partial_raw_0231,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0231_cuda0,
R4:L12:I1+I2+I3+I8:T6,torch_gpu,3.1562230050039943,0.0,1.0,3.1562230050039943,3.1562230050039943,partial_raw_0231,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0231_cuda0,
R4:L12:I1+I2+I3+I8:T8,simulate_imu_prior,0.7709947679832112,,,,,partial_raw_0231,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0231_cuda0,
R4:L12:I1+I2+I3+I8:T8,cpu_golden,27.054367648990592,,,,,partial_raw_0231,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0231_cuda0,
R4:L12:I1+I2+I3+I8:T8,torch_gpu,2.201056032994529,0.0,1.0,2.201056032994529,2.201056032994529,partial_raw_0231,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0231_cuda0,
R4:L13:I0:T6,simulate_imu_prior,0.5890941850084346,,,,,partial_raw_0232,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0232_cuda0,
R4:L13:I0:T6,cpu_golden,28.11365479597589,,,,,partial_raw_0232,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0232_cuda0,
R4:L13:I0:T6,torch_gpu,3.084629791992484,0.0,1.0,3.084629791992484,3.084629791992484,partial_raw_0232,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0232_cuda0,
R4:L13:I0:T8,simulate_imu_prior,0.7287219860008918,,,,,partial_raw_0232,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0232_cuda0,
R4:L13:I0:T8,cpu_golden,22.85412061898387,,,,,partial_raw_0232,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0232_cuda0,
R4:L13:I0:T8,torch_gpu,2.9153111049963627,0.0,1.0,2.9153111049963627,2.9153111049963627,partial_raw_0232,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0232_cuda0,
R4:L13:I1:T6,simulate_imu_prior,0.6826979049947113,,,,,partial_raw_0233,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0233_cuda0,
R4:L13:I1:T6,cpu_golden,25.72042791999411,,,,,partial_raw_0233,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0233_cuda0,
R4:L13:I1:T6,torch_gpu,2.2399303129932377,0.0,1.0,2.2399303129932377,2.2399303129932377,partial_raw_0233,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0233_cuda0,
R4:L13:I1:T8,simulate_imu_prior,0.6345969500252977,,,,,partial_raw_0233,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0233_cuda0,
R4:L13:I1:T8,cpu_golden,26.85927209100919,,,,,partial_raw_0233,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0233_cuda0,
R4:L13:I1:T8,torch_gpu,2.9968543110007886,0.0,1.0,2.9968543110007886,2.9968543110007886,partial_raw_0233,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0233_cuda0,
R4:L13:I3:T6,simulate_imu_prior,0.8396731959946919,,,,,partial_raw_0234,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0234_cuda1,
R4:L13:I3:T6,cpu_golden,24.37724105999223,,,,,partial_raw_0234,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0234_cuda1,
R4:L13:I3:T6,torch_gpu,2.074854406993836,0.0,1.0,2.074854406993836,2.074854406993836,partial_raw_0234,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0234_cuda1,
R4:L13:I3:T8,simulate_imu_prior,0.5970663120097015,,,,,partial_raw_0234,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0234_cuda1,
R4:L13:I3:T8,cpu_golden,27.89121326501481,,,,,partial_raw_0234,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0234_cuda1,
R4:L13:I3:T8,torch_gpu,2.0341891660063998,0.0,1.0,2.0341891660063998,2.0341891660063998,partial_raw_0234,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0234_cuda1,
R4:L13:I4:T6,simulate_imu_prior,0.6802225860010367,,,,,partial_raw_0235,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0235_cuda0,
R4:L13:I4:T6,cpu_golden,27.424053941998864,,,,,partial_raw_0235,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0235_cuda0,
R4:L13:I4:T6,torch_gpu,2.1512509519816376,0.0,1.0,2.1512509519816376,2.1512509519816376,partial_raw_0235,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0235_cuda0,
R4:L13:I4:T8,simulate_imu_prior,0.6557761220028624,,,,,partial_raw_0235,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0235_cuda0,
R4:L13:I4:T8,cpu_golden,28.619964053999865,,,,,partial_raw_0235,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0235_cuda0,
R4:L13:I4:T8,torch_gpu,1.9357304330042095,0.0,1.0,1.9357304330042095,1.9357304330042095,partial_raw_0235,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0235_cuda0,
R4:L13:I7:T6,simulate_imu_prior,0.8947418140014634,,,,,partial_raw_0236,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0236_cuda1,
R4:L13:I7:T6,cpu_golden,26.110957980010426,,,,,partial_raw_0236,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0236_cuda1,
R4:L13:I7:T6,torch_gpu,2.385222487995634,0.0,1.0,2.385222487995634,2.385222487995634,partial_raw_0236,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0236_cuda1,
R4:L13:I7:T8,simulate_imu_prior,0.5532463870185893,,,,,partial_raw_0236,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0236_cuda1,
R4:L13:I7:T8,cpu_golden,21.517853766999902,,,,,partial_raw_0236,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0236_cuda1,
R4:L13:I7:T8,torch_gpu,2.1993964470166247,0.0,1.0,2.1993964470166247,2.1993964470166247,partial_raw_0236,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0236_cuda1,
R4:L13:I8:T6,simulate_imu_prior,0.6015528540010564,,,,,partial_raw_0237,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0237_cuda1,
R4:L13:I8:T6,cpu_golden,28.31385340701672,,,,,partial_raw_0237,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0237_cuda1,
R4:L13:I8:T6,torch_gpu,3.311651228024857,0.0,1.0,3.311651228024857,3.311651228024857,partial_raw_0237,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0237_cuda1,
R4:L13:I8:T8,simulate_imu_prior,1.0189086179889273,,,,,partial_raw_0237,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0237_cuda1,
R4:L13:I8:T8,cpu_golden,23.26343458800693,,,,,partial_raw_0237,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0237_cuda1,
R4:L13:I8:T8,torch_gpu,2.164412451995304,0.0,1.0,2.164412451995304,2.164412451995304,partial_raw_0237,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0237_cuda1,
R4:L13:I1+I3+I7:T6,simulate_imu_prior,0.9725241720152552,,,,,partial_raw_0238,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0238_cuda0,
R4:L13:I1+I3+I7:T6,cpu_golden,25.12387516797753,,,,,partial_raw_0238,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0238_cuda0,
R4:L13:I1+I3+I7:T6,torch_gpu,3.094901294010924,0.0,1.0,3.094901294010924,3.094901294010924,partial_raw_0238,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0238_cuda0,
R4:L13:I1+I3+I7:T8,simulate_imu_prior,0.9877730360021816,,,,,partial_raw_0238,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0238_cuda0,
R4:L13:I1+I3+I7:T8,cpu_golden,22.764283200987848,,,,,partial_raw_0238,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0238_cuda0,
R4:L13:I1+I3+I7:T8,torch_gpu,2.3301927100110333,0.0,1.0,2.3301927100110333,2.3301927100110333,partial_raw_0238,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0238_cuda0,
R4:L13:I1+I2+I3+I8:T6,simulate_imu_prior,0.6320018249971326,,,,,partial_raw_0239,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0239_cuda1,
R4:L13:I1+I2+I3+I8:T6,cpu_golden,22.120939771004487,,,,,partial_raw_0239,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0239_cuda1,
R4:L13:I1+I2+I3+I8:T6,torch_gpu,2.131981395999901,0.0,1.0,2.131981395999901,2.131981395999901,partial_raw_0239,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0239_cuda1,
R4:L13:I1+I2+I3+I8:T8,simulate_imu_prior,0.5541272269911133,,,,,partial_raw_0239,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0239_cuda1,
R4:L13:I1+I2+I3+I8:T8,cpu_golden,23.654020051006228,,,,,partial_raw_0239,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0239_cuda1,
R4:L13:I1+I2+I3+I8:T8,torch_gpu,2.2413378430064768,0.0,1.0,2.2413378430064768,2.2413378430064768,partial_raw_0239,cuda:1,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0239_cuda1,
R4:L14:I0:T6,simulate_imu_prior,0.9331370479776524,,,,,partial_raw_0240,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0240_cuda0,
R4:L14:I0:T6,cpu_golden,26.70499325101264,,,,,partial_raw_0240,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0240_cuda0,
R4:L14:I0:T6,torch_gpu,2.829267020017141,0.0,1.0,2.829267020017141,2.829267020017141,partial_raw_0240,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0240_cuda0,
R4:L14:I0:T8,simulate_imu_prior,0.9791503960150294,,,,,partial_raw_0240,cuda:0,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0240_cuda0,
