ID,sigma,f_scale,qmin,subset,smooth,N,X,Y,Z,3D
ID13,today,1,50,best7_noH,1,601,26.3570784379596,15.068092596383181,47.22448190763348,56.14173750181174
ID13,today,1,80,all8,1,601,26.3570784379596,15.068092596383181,47.22448190763348,56.14173750181174
ID13,today,1,80,best7_noH,1,601,26.3570784379596,15.068092596383181,47.22448190763348,56.14173750181174
ID13,today,1,95,all8,1,601,26.3570784379596,15.068092596383181,47.22448190763348,56.14173750181174
ID13,today,1,95,best7_noH,1,601,26.3570784379596,15.068092596383181,47.22448190763348,56.14173750181174
ID16,today,0.5,0,all8,1,601,32.226280012889184,21.97189379871469,40.441165265440276,56.18527465980558
ID13,today,1,0,all8,1,601,25.417315156826888,14.804423743541955,47.876991711056995,56.19089968545112
ID16,today,0.5,20,all8,1,601,32.25032224078434,21.950459352616907,40.45007444774136,56.19710377993812
ID13,today,1,20,all8,1,601,25.41936917279564,14.807570095176738,47.88726691892578,56.201412742304704
ID16,uniform30,1,0,best7_noD,1,601,30.945959082862633,20.5589507147441,42.183273150806095,56.211665797812856
ID16,uniform30,1,50,best7_noD,1,601,31.573633863624693,20.46576478249063,41.76322276355134,56.213064843366034
ID13,uniform50,10,50,best7_noD,1,601,27.489187657522713,14.520691139150198,46.88697390303077,56.25739267876341
ID13,uniform30,10,50,best7_noD,1,601,27.48918486222209,14.52069100920241,46.887016716980334,56.257426962069154
ID13,uniform50,5,50,best7_noD,1,601,27.489176339422354,14.520691670653738,46.8871126416689,56.25750291549206
ID16,uniform30,1,0,noDH,1,601,31.73529015722379,20.387030470180118,41.77314347341274,56.28281414788677
ID16,uniform30,1,20,noDH,1,601,31.73529015722379,20.387030470180118,41.77314347341274,56.28281414788677
ID16,uniform30,1,50,noDH,1,601,31.73529015722379,20.387030470180118,41.77314347341274,56.28281414788677
ID16,uniform30,1,80,noDH,1,601,31.73529015722379,20.387030470180118,41.77314347341274,56.28281414788677
ID16,uniform30,1,80,best7_noD,1,601,31.73529015722379,20.387030470180118,41.77314347341274,56.28281414788677
ID16,uniform30,1,20,best7_noD,1,601,30.995682855949287,20.58823458657239,42.24749834394121,56.29794734641432
ID13,today,10,0,noDH,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,10,20,noDH,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,10,50,noDH,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,10,80,noDH,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,10,80,best7_noD,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,10,95,noDH,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,10,95,best7_noD,1,601,27.635836283988013,14.586879796819865,46.941952528454955,56.39205100460506
ID13,today,1,100,all8,1,601,26.40241803293181,15.075329412936078,47.5179513673408,56.41195739418358
ID13,today,1,100,best7_noH,1,601,26.40241803293181,15.075329412936078,47.5179513673408,56.41195739418358
ID16,uniform50,3,100,noDH,1,601,31.643303137689937,18.963043477352794,42.721681240646035,56.444997115909906
ID16,uniform50,3,100,best7_noD,1,601,31.643303137689937,18.963043477352794,42.721681240646035,56.444997115909906
ID16,uniform30,5,100,noDH,1,601,31.64330313703282,18.963043479501273,42.72168190525432,56.444997619287236
ID16,uniform30,5,100,best7_noD,1,601,31.64330313703282,18.963043479501273,42.72168190525432,56.444997619287236
ID16,uniform30,1,95,noDH,1,601,31.868475908174574,20.418162611562536,41.93534117493248,56.48959161296973
ID16,uniform30,1,95,best7_noD,1,601,31.868475908174574,20.418162611562536,41.93534117493248,56.48959161296973
ID16,uniform30,3,100,noDH,1,601,31.174423162724782,19.455679257310937,42.91482716082029,56.498234531134415
ID16,uniform30,3,100,best7_noD,1,601,31.174423162724782,19.455679257310937,42.91482716082029,56.498234531134415
ID13,today,10,100,noDH,1,601,27.62598497498654,14.591706618519314,47.092344686254116,56.5137317466126
ID13,today,10,100,best7_noD,1,601,27.62598497498654,14.591706618519314,47.092344686254116,56.5137317466126
ID14,old,0.5,0,lowerEF,1,600,24.07420845022252,15.587654561431105,48.70146198797341,56.518801181529746
ID14,old,0.5,20,lowerEF,1,600,24.07420845022252,15.587654561431105,48.70146198797341,56.518801181529746
ID14,old,0.5,50,lowerEF,1,600,24.07420845022252,15.587654561431105,48.70146198797341,56.518801181529746
ID14,old,0.5,80,lowerEF,1,600,24.07420845022252,15.587654561431105,48.70146198797341,56.518801181529746
ID14,old,0.5,95,lowerEF,1,600,24.07420845022252,15.587654561431105,48.70146198797341,56.518801181529746
ID16,today,1,100,all8,1,601,33.18116798462042,21.460017723670877,40.58558905350586,56.64549680551776
ID16,today,1,100,best7_noH,1,601,33.18116798462042,21.460017723670877,40.58558905350586,56.64549680551776
ID13,today,1,50,all8,1,601,26.340785013084876,15.07315649595942,47.843626998199234,56.65730002568124
ID16,uniform50,5,100,noDH,1,601,31.688906508816473,18.73805390899829,43.10236997247369,56.68435196123387
ID16,uniform50,5,100,best7_noD,1,601,31.688906508816473,18.73805390899829,43.10236997247369,56.68435196123387
ID16,uniform30,10,100,noDH,1,601,31.688908438418494,18.738054293815814,43.102368835358945,56.684352302516274
ID16,uniform30,10,100,best7_noD,1,601,31.688908438418494,18.738054293815814,43.102368835358945,56.684352302516274
ID16,uniform50,10,100,noDH,1,601,31.6889085017766,18.738054479744243,43.10236875997695,56.68435234207822
ID16,uniform50,10,100,best7_noD,1,601,31.6889085017766,18.738054479744243,43.10236875997695,56.68435234207822
ID16,uniform50,2,100,noDH,1,601,31.405341243697944,19.550291404195537,42.95890957519629,56.69195061480923
ID16,uniform50,2,100,best7_noD,1,601,31.405341243697944,19.550291404195537,42.95890957519629,56.69195061480923
ID16,today,3,95,noDH,1,601,32.766605157644676,20.59535820143125,41.43960486807513,56.70149949185157
ID16,today,3,95,best7_noD,1,601,32.766605157644676,20.59535820143125,41.43960486807513,56.70149949185157
ID13,today,10,50,best7_noD,1,601,27.68778395398329,14.509044970001945,47.35525639435855,56.74192519116204
ID16,today,2,0,best7_noD,1,601,32.70606987543379,20.916239886659252,41.41507150983496,56.766048355137215
ID16,today,2,20,best7_noD,1,601,32.75658014605189,20.926155948888116,41.42259426981944,56.80430319706409
ID16,today,0.5,50,all8,1,601,32.91289878080539,22.093323963279445,40.698318402391294,56.81308819879783
ID13,old,3,0,lowerEF,1,601,26.77916524060687,14.67982700490843,48.09646725383244,56.972723071455356
ID13,old,3,20,lowerEF,1,601,26.77916524060687,14.67982700490843,48.09646725383244,56.972723071455356
ID13,old,3,50,lowerEF,1,601,26.77916524060687,14.67982700490843,48.09646725383244,56.972723071455356
ID13,old,3,80,lowerEF,1,601,26.77916524060687,14.67982700490843,48.09646725383244,56.972723071455356
ID13,old,3,95,lowerEF,1,601,26.77916524060687,14.67982700490843,48.09646725383244,56.972723071455356
ID13,old,3,0,best7_noD,1,601,27.309808457142065,14.812014862785004,47.80551885618237,57.01393737824077
ID16,today,0.5,0,best7_noH,1,601,33.06145781782624,22.059329270762586,40.87685163571056,57.0139544371702
ID16,today,0.5,20,best7_noH,1,601,33.06145781782624,22.059329270762586,40.87685163571056,57.0139544371702
ID16,today,0.5,50,best7_noH,1,601,33.06145781782624,22.059329270762586,40.87685163571056,57.0139544371702
ID16,today,0.5,80,all8,1,601,33.06145781782624,22.059329270762586,40.87685163571056,57.0139544371702
ID16,today,0.5,80,best7_noH,1,601,33.06145781782624,22.059329270762586,40.87685163571056,57.0139544371702
ID13,old,3,20,best7_noD,1,601,27.310139894755796,14.812236874381034,47.80571685221251,57.014319833247335
ID13,old,3,100,lowerEF,1,601,26.794344218817553,14.689135069209998,48.137710664964175,57.01707427834036
ID16,today,0.5,95,all8,1,601,33.1540770065322,22.068088922481277,40.88502617764229,57.07695451223815
ID16,today,0.5,95,best7_noH,1,601,33.1540770065322,22.068088922481277,40.88502617764229,57.07695451223815
ID16,old,0.5,100,noDH,1,601,25.910009464805746,18.00965791046993,47.60464370587293,57.11285731673371
ID16,old,0.5,100,best7_noD,1,601,25.910009464805746,18.00965791046993,47.60464370587293,57.11285731673371
ID13,old,3,50,best7_noD,1,601,27.446763540036795,14.877245885301958,47.84166692438001,57.12689706309755
ID13,old,3,0,noDH,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID13,old,3,20,noDH,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID13,old,3,50,noDH,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID13,old,3,80,noDH,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID13,old,3,80,best7_noD,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID13,old,3,95,noDH,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID13,old,3,95,best7_noD,1,601,27.519852086723056,14.920934407178665,47.87831656201349,57.204105965138716
ID16,today,1,0,lowerEF,1,601,29.888936984371,17.97600965098036,45.35653283761134,57.21626122071552
ID16,today,1,20,lowerEF,1,601,29.888936984371,17.97600965098036,45.35653283761134,57.21626122071552
ID16,today,1,50,lowerEF,1,601,29.888936984371,17.97600965098036,45.35653283761134,57.21626122071552
ID16,today,1,80,lowerEF,1,601,29.888936984371,17.97600965098036,45.35653283761134,57.21626122071552
ID16,today,2,50,best7_noD,1,601,34.03954007096183,21.268957525377047,40.79758991390415,57.23200315594416
ID16,uniform50,0.5,0,best7_noD,1,601,31.341631060743456,21.21991882489519,42.94088387288193,57.240739864778405
ID13,old,3,100,noDH,1,601,27.5261645682121,14.932633159488551,47.94686772182767,57.26757715537294
ID13,old,3,100,best7_noD,1,601,27.5261645682121,14.932633159488551,47.94686772182767,57.26757715537294
ID16,uniform50,0.5,50,best7_noD,1,601,32.069897487904214,21.122834015441324,42.5256535134821,57.29819934759995
ID16,today,1,95,lowerEF,1,601,30.039123403331434,17.974387067549415,45.370647506628025,57.30552486859669
ID16,today,2,0,noDH,1,601,34.302125410276226,21.280084858169687,40.68406711795077,57.31205053469247
ID16,today,2,20,noDH,1,601,34.302125410276226,21.280084858169687,40.68406711795077,57.31205053469247
ID16,today,2,50,noDH,1,601,34.302125410276226,21.280084858169687,40.68406711795077,57.31205053469247
ID16,today,2,80,noDH,1,601,34.302125410276226,21.280084858169687,40.68406711795077,57.31205053469247
ID16,today,2,80,best7_noD,1,601,34.302125410276226,21.280084858169687,40.68406711795077,57.31205053469247
ID16,uniform50,0.5,20,best7_noD,1,601,31.38710102122982,21.24905248265928,42.999728086985485,57.32058057523827
ID14,old,1,100,noDH,1,600,24.480634036762854,16.600462295891422,49.105664898114654,57.32576311193035
ID14,old,1,100,best7_noD,1,600,24.480634036762854,16.600462295891422,49.105664898114654,57.32576311193035
ID14,uniform30,0.5,100,noDH,1,600,24.27803722731037,15.992760889662817,49.42229415735499,57.33894533613888
ID14,uniform30,0.5,100,best7_noD,1,600,24.27803722731037,15.992760889662817,49.42229415735499,57.33894533613888
ID16,uniform50,0.5,0,noDH,1,601,32.24635697804943,21.05706242421831,42.553176763572985,57.393381752298865
ID16,uniform50,0.5,20,noDH,1,601,32.24635697804943,21.05706242421831,42.553176763572985,57.393381752298865
ID16,uniform50,0.5,50,noDH,1,601,32.24635697804943,21.05706242421831,42.553176763572985,57.393381752298865
ID16,uniform50,0.5,80,noDH,1,601,32.24635697804943,21.05706242421831,42.553176763572985,57.393381752298865
ID16,uniform50,0.5,80,best7_noD,1,601,32.24635697804943,21.05706242421831,42.553176763572985,57.393381752298865
ID14,today,2,100,lowerEF,1,600,30.12800802386913,15.403132824456502,46.41817600830782,57.442148569081354
ID13,old,2,0,lowerEF,1,601,27.240570858640893,14.767791419667612,48.37219081889325,57.445671801615
ID13,old,2,20,lowerEF,1,601,27.240570858640893,14.767791419667612,48.37219081889325,57.445671801615
ID13,old,2,50,lowerEF,1,601,27.240570858640893,14.767791419667612,48.37219081889325,57.445671801615
ID13,old,2,80,lowerEF,1,601,27.240570858640893,14.767791419667612,48.37219081889325,57.445671801615
ID13,old,2,95,lowerEF,1,601,27.240570858640893,14.767791419667612,48.37219081889325,57.445671801615
ID16,uniform50,0.5,100,lowerEF,1,601,29.709680766149646,16.708563004861006,46.27673657782135,57.47501680910586
ID14,today,1,0,best7_noD,1,600,29.9342988460595,18.680121734473207,45.38248550599971,57.48546934767265
ID13,old,5,0,lowerEF,1,601,26.875212723995293,14.746993379999227,48.63304009832456,57.4884637289516
ID13,old,5,20,lowerEF,1,601,26.875212723995293,14.746993379999227,48.63304009832456,57.4884637289516
ID13,old,5,50,lowerEF,1,601,26.875212723995293,14.746993379999227,48.63304009832456,57.4884637289516
ID13,old,5,80,lowerEF,1,601,26.875212723995293,14.746993379999227,48.63304009832456,57.4884637289516
ID13,old,5,95,lowerEF,1,601,26.875212723995293,14.746993379999227,48.63304009832456,57.4884637289516
ID13,old,2,100,lowerEF,1,601,27.254207985573608,14.777573226352633,48.416892870201714,57.49229547152999
ID13,old,5,100,lowerEF,1,601,26.890365175430464,14.756310343736684,48.67397873630273,57.53257025590569
ID13,old,5,0,best7_noD,1,601,27.378265157507673,14.88369772557776,48.38931472460571,57.55536152729918
ID13,old,5,20,best7_noD,1,601,27.378592395469962,14.883923237513846,48.389505946844494,57.55573627604107
ID16,uniform50,0.5,95,noDH,1,601,32.35978301473285,21.0916517429684,42.67389987049525,57.5593177527697
ID16,uniform50,0.5,95,best7_noD,1,601,32.35978301473285,21.0916517429684,42.67389987049525,57.5593177527697
ID14,today,3,100,noDH,1,600,29.17755423632755,18.56909696162495,46.02180912077909,57.56863684275918
ID14,today,3,100,best7_noD,1,600,29.17755423632755,18.56909696162495,46.02180912077909,57.56863684275918
ID15,old,1,0,best7_noD,1,600,31.895848954926986,16.275983653219516,45.16633356799163,57.63896696168724
ID15,old,1,20,best7_noD,1,600,31.902834749592014,16.27876337165954,45.16501336098127,57.64258351139266
ID13,old,5,50,best7_noD,1,601,27.51104144949429,14.946821102720651,48.42742730616275,57.666979964327986
ID13,old,10,0,lowerEF,1,601,26.916272339062996,14.77498334013153,48.87222397201994,57.717242876830596
ID13,old,10,20,lowerEF,1,601,26.916272339062996,14.77498334013153,48.87222397201994,57.717242876830596
ID13,old,10,50,lowerEF,1,601,26.916272339062996,14.77498334013153,48.87222397201994,57.717242876830596
ID13,old,10,80,lowerEF,1,601,26.916272339062996,14.77498334013153,48.87222397201994,57.717242876830596
ID13,old,10,95,lowerEF,1,601,26.916272339062996,14.77498334013153,48.87222397201994,57.717242876830596
ID16,today,2,95,noDH,1,601,34.501901250697394,21.28964435887962,41.08720392357233,57.721646486371704
ID16,today,2,95,best7_noD,1,601,34.501901250697394,21.28964435887962,41.08720392357233,57.721646486371704
ID13,old,5,0,noDH,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,5,20,noDH,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,5,50,noDH,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,5,80,noDH,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,5,80,best7_noD,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,5,95,noDH,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,5,95,best7_noD,1,601,27.583499812799626,14.9909614355819,48.463067319256,57.7429413926634
ID13,old,10,100,lowerEF,1,601,26.93141100377775,14.78429636706882,48.91300850280153,57.76122158090894
ID13,old,2,0,best7_noD,1,601,27.92934543929724,15.128507922344076,48.27981919628762,57.79153078306754
ID13,old,2,20,best7_noD,1,601,27.929637775892544,15.128709217216102,48.28002251783657,57.791894615027545
ID13,old,10,0,best7_noD,1,601,27.416114461637946,14.91746534517223,48.64646324194775,57.79837792229312
ID13,old,10,20,best7_noD,1,601,27.416439817527927,14.917691472366274,48.64665212231091,57.79874958718378
ID13,old,5,100,noDH,1,601,27.58982938758342,15.002706766775088,48.53108435480856,57.80610732975665
ID13,old,5,100,best7_noD,1,601,27.58982938758342,15.002706766775088,48.53108435480856,57.80610732975665
ID15,old,1,50,best7_noD,1,600,32.138063951245634,16.4155644560969,45.17835281680688,57.82222301318507
ID15,old,1,0,noDH,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID15,old,1,20,noDH,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID15,old,1,50,noDH,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID15,old,1,80,noDH,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID15,old,1,80,best7_noD,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID15,old,1,95,noDH,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID15,old,1,95,best7_noD,1,600,32.1476118361999,16.421372092982285,45.18015848363612,57.83058990528831
ID14,today,1,20,best7_noD,1,600,30.511555566733545,19.126647514204134,45.31773362390409,57.883336540334355
ID16,uniform30,1,100,noDH,1,601,32.53023536363349,20.63371420061276,43.2099287241753,57.88837806394535
ID16,uniform30,1,100,best7_noD,1,601,32.53023536363349,20.63371420061276,43.2099287241753,57.88837806394535
ID13,old,10,50,best7_noD,1,601,27.549241891262362,14.980054955981863,48.685630218917844,57.91073618147785
ID13,old,2,50,best7_noD,1,601,28.09868457998067,15.219353138154622,48.342905505216784,57.949989626879315
ID13,old,10,0,noDH,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID13,old,10,20,noDH,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID13,old,10,50,noDH,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID13,old,10,80,noDH,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID13,old,10,80,best7_noD,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID13,old,10,95,noDH,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID13,old,10,95,best7_noD,1,601,27.621402231777562,15.024251381390627,48.72092089398193,57.98618907618011
ID15,old,1,100,noDH,1,600,32.15043406817321,16.489452552726142,45.358665774848525,57.99104255947615
ID15,old,1,100,best7_noD,1,600,32.15043406817321,16.489452552726142,45.358665774848525,57.99104255947615
ID13,old,10,100,noDH,1,601,27.627736688275778,15.035994450595316,48.78866146985469,58.04917270431264
ID13,old,10,100,best7_noD,1,601,27.627736688275778,15.035994450595316,48.78866146985469,58.04917270431264
ID13,old,2,0,noDH,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID13,old,2,20,noDH,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID13,old,2,50,noDH,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID13,old,2,80,noDH,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID13,old,2,80,best7_noD,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID13,old,2,95,noDH,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID13,old,2,95,best7_noD,1,601,28.188537723245148,15.277452341918318,48.40799805221662,58.063142219981586
ID14,today,1,50,best7_noD,1,600,30.96715882899825,19.217970659248564,45.20822206159886,58.06960189437307
ID13,old,2,100,noDH,1,601,28.200304988233363,15.292612712657657,48.48136200334566,58.134014713489094
ID13,old,2,100,best7_noD,1,601,28.200304988233363,15.292612712657657,48.48136200334566,58.134014713489094
ID14,today,1,0,noDH,1,600,31.58199565298265,19.10456723163475,44.9899701915406,58.1936796943515
ID14,today,1,20,noDH,1,600,31.58199565298265,19.10456723163475,44.9899701915406,58.1936796943515
ID14,today,1,50,noDH,1,600,31.58199565298265,19.10456723163475,44.9899701915406,58.1936796943515
ID14,today,1,80,noDH,1,600,31.58199565298265,19.10456723163475,44.9899701915406,58.1936796943515
ID14,today,1,80,best7_noD,1,600,31.58199565298265,19.10456723163475,44.9899701915406,58.1936796943515
ID13,uniform30,0.5,0,best7_noH,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID13,uniform30,0.5,20,best7_noH,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID13,uniform30,0.5,50,best7_noH,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID13,uniform30,0.5,80,all8,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID13,uniform30,0.5,80,best7_noH,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID13,uniform30,0.5,95,all8,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID13,uniform30,0.5,95,best7_noH,1,601,27.643205372348827,15.29994599903062,48.90354853089374,58.221922071884464
ID14,today,1,95,noDH,1,600,31.578721770542625,19.133168200394877,45.02827271205809,58.23091221574173
ID14,today,1,95,best7_noD,1,600,31.578721770542625,19.133168200394877,45.02827271205809,58.23091221574173
ID15,old,0.5,95,lowerEF,1,600,26.925097766201237,14.731837103937965,49.540514003080034,58.27735788336519
ID15,old,0.5,0,lowerEF,1,600,26.926305131604508,14.731606643199253,49.54401572309072,58.28083421074277
ID15,old,0.5,20,lowerEF,1,600,26.926305131604508,14.731606643199253,49.54401572309072,58.28083421074277
ID15,old,0.5,50,lowerEF,1,600,26.926305131604508,14.731606643199253,49.54401572309072,58.28083421074277
ID15,old,0.5,80,lowerEF,1,600,26.926305131604508,14.731606643199253,49.54401572309072,58.28083421074277
ID15,uniform30,0.5,0,noDH,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID15,uniform30,0.5,20,noDH,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID15,uniform30,0.5,50,noDH,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID15,uniform30,0.5,80,noDH,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID15,uniform30,0.5,80,best7_noD,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID15,uniform30,0.5,95,noDH,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID15,uniform30,0.5,95,best7_noD,1,600,29.878935757116054,17.230567639113634,47.369177580789696,58.59592347445621
ID13,uniform30,1,0,noDH,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID13,uniform30,1,20,noDH,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID13,uniform30,1,50,noDH,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID13,uniform30,1,80,noDH,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID13,uniform30,1,80,best7_noD,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID13,uniform30,1,95,noDH,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID13,uniform30,1,95,best7_noD,1,601,28.076157518805083,14.957512563260316,49.27004457040664,58.64754977891832
ID15,uniform30,0.5,100,noDH,1,600,30.0345485049547,17.362448835766273,47.30156602427252,58.659755214454236
ID15,uniform30,0.5,100,best7_noD,1,600,30.0345485049547,17.362448835766273,47.30156602427252,58.659755214454236
ID13,uniform30,0.5,100,all8,1,601,27.689295585726107,15.350193485126983,49.47344053398088,58.73624816358199
ID13,uniform30,0.5,100,best7_noH,1,601,27.689295585726107,15.350193485126983,49.47344053398088,58.73624816358199
ID14,old,0.5,100,lowerEF,1,600,24.7424707692374,16.14850640216149,50.79818982622225,58.76580815753432
ID15,old,0.5,100,lowerEF,1,600,27.785804323140283,15.207839030474924,49.5353607319715,58.79694934864582
ID13,uniform30,1,100,noDH,1,601,28.060631405868925,14.964755089374687,49.49984566406159,58.83517358304401
ID13,uniform30,1,100,best7_noD,1,601,28.060631405868925,14.964755089374687,49.49984566406159,58.83517358304401
ID15,uniform30,0.5,50,best7_noD,1,600,30.29937454462903,17.303978731117624,47.37379470415726,58.83669095381149
ID16,uniform50,0.5,100,noDH,1,601,33.01194244888701,21.233362196074005,43.88162745331102,58.874792928293786
ID16,uniform50,0.5,100,best7_noD,1,601,33.01194244888701,21.233362196074005,43.88162745331102,58.874792928293786
ID14,old,0.5,0,best7_noD,1,600,24.6264377689682,16.949514704205964,51.093269717544715,59.19687235257222
ID14,old,0.5,20,best7_noD,1,600,24.652347094717687,16.9620103476256,51.09496796019997,59.21269934030415
ID13,uniform30,1,20,best7_noD,1,601,27.624334819961263,14.949977093936011,50.20209121673429,59.218710319356376
ID13,uniform30,1,0,best7_noD,1,601,27.623805409561918,14.950918696557963,50.206406271921566,59.222359172171394
ID14,old,0.5,50,best7_noD,1,600,24.763453297109862,16.99565865444386,51.13982912933442,59.30736173253735
ID14,old,0.5,0,noDH,1,600,24.787597536532665,17.003792998593774,51.14330990282427,59.32277906326093
ID14,old,0.5,20,noDH,1,600,24.787597536532665,17.003792998593774,51.14330990282427,59.32277906326093
ID14,old,0.5,50,noDH,1,600,24.787597536532665,17.003792998593774,51.14330990282427,59.32277906326093
ID14,old,0.5,80,noDH,1,600,24.787597536532665,17.003792998593774,51.14330990282427,59.32277906326093
ID14,old,0.5,80,best7_noD,1,600,24.787597536532665,17.003792998593774,51.14330990282427,59.32277906326093
ID13,uniform30,1,50,best7_noD,1,601,28.4403318826316,15.196144703061787,49.79795969569412,59.32631862238378
ID14,old,0.5,95,noDH,1,600,24.79206230979526,17.004095978165903,51.15178228779489,59.33203573808517
ID14,old,0.5,95,best7_noD,1,600,24.79206230979526,17.004095978165903,51.15178228779489,59.33203573808517
ID15,uniform30,0.5,0,best7_noD,1,600,31.193130597658065,17.7936404228593,47.266286463772055,59.36098779548674
ID15,uniform30,0.5,20,best7_noD,1,600,31.168055630353937,17.752938556548948,47.321953161230326,59.37997785586583
ID16,today,0.5,100,all8,1,601,34.26261392156538,22.57164492748338,43.00585602399035,59.43828328465433
ID16,today,0.5,100,best7_noH,1,601,34.26261392156538,22.57164492748338,43.00585602399035,59.43828328465433
ID13,uniform30,0.5,50,all8,1,601,27.939816056435426,15.607728020105812,50.36725285143146,59.67490808553519
ID16,uniform30,0.5,0,best7_noD,1,601,32.00831878206848,22.924550968077394,44.985733783715425,59.7811320769506
ID13,uniform30,0.5,0,all8,1,601,27.596637409155814,15.670536666696897,50.68084200973167,59.79705563428765
ID13,uniform30,0.5,20,all8,1,601,27.60307526362925,15.677710151898905,50.70461419886152,59.82205496864785
ID16,uniform30,0.5,20,best7_noD,1,601,32.03605433424458,22.944648347882357,45.03032243096148,59.837242611529184
ID13,uniform30,1,0,lowerEF,1,601,25.171223545053767,15.57638626083951,52.12591046486722,59.94434790281143
ID13,uniform30,1,20,lowerEF,1,601,25.171223545053767,15.57638626083951,52.12591046486722,59.94434790281143
ID13,uniform30,1,50,lowerEF,1,601,25.171223545053767,15.57638626083951,52.12591046486722,59.94434790281143
ID13,uniform30,1,80,lowerEF,1,601,25.171223545053767,15.57638626083951,52.12591046486722,59.94434790281143
ID13,uniform30,1,95,lowerEF,1,601,25.171223545053767,15.57638626083951,52.12591046486722,59.94434790281143
ID15,today,0.5,0,noDH,1,600,30.553806368407486,17.807607171922385,48.42152539740426,59.960737808995525
ID15,today,0.5,20,noDH,1,600,30.553806368407486,17.807607171922385,48.42152539740426,59.960737808995525
ID15,today,0.5,50,noDH,1,600,30.553806368407486,17.807607171922385,48.42152539740426,59.960737808995525
ID15,today,0.5,80,noDH,1,600,30.553806368407486,17.807607171922385,48.42152539740426,59.960737808995525
