sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
59176,,BS2DCE,,cal_roto,5,success,98,4,4,6,7,0
59177,,BS2DCE,,cal_roto,5,success,98,4,4,45,50,0
59178,,BS2DCE,,cal_roto,5,success,98,4,4,14,15,0
59179,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59180,,BS2DCE,,cal_roto,5,success,97,4,4,127,132,0
59181,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59182,,BS2DCE,,cal_roto,5,success,97,4,4,30,33,0
59183,,BS2DCE,,cal_roto,5,success,97,4,4,64,73,0
59184,,BS2DCE,,cal_roto,5,success,97,4,4,79,89,0
59185,,BS2DCE,,cal_roto,5,success,97,4,4,68,74,0
59186,,BS2DCE,,cal_roto,5,success,97,4,4,13,14,0
59187,,BS2DCE,,cal_roto,5,success,97,4,4,14,15,0
59188,,BS2DCE,,cal_roto,5,pending,96,4,2,0,0,0
59189,,BS2DCE,,cal_roto,5,success,96,4,4,24,25,0
59190,,BS2DCE,,cal_roto,5,success,96,4,4,153,165,0
59191,,BS2DCE,,cal_roto,5,success,96,4,4,29,32,0
59192,,BS2DCE,,cal_roto,5,success,96,4,4,87,97,0
59193,,BS2DCE,,cal_roto,5,success,96,4,4,7,7,0
59194,,BS2DCE,,cal_roto,5,success,96,4,4,2,2,0
59195,,BS2DCE,,cal_roto,5,success,96,4,4,75,76,0
59196,,BS2DCE,,cal_roto,5,success,97,4,4,157,175,0
59197,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59198,,BS2DCE,,cal_roto,5,success,97,4,4,3,4,0
59199,,BS2DCE,,cal_roto,5,success,97,4,4,28,31,0
59200,,BS2DCE,,cal_roto,5,success,97,4,4,11,12,0
59201,,BS2DCE,,cal_roto,5,success,97,4,4,8,9,0
59202,,BS2DCE,,cal_roto,5,success,97,4,4,31,34,0
59203,,BS2DCE,,cal_roto,5,success,97,4,4,15,17,0
59204,,BS2DCE,,cal_roto,5,success,98,4,4,11,12,0
59205,,BS2DCE,,cal_roto,5,success,98,4,4,32,38,0
59206,,BS2DCE,,cal_roto,5,success,99,4,4,60,71,0
59207,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
59208,,BS2DCE,,cal_roto,5,success,98,4,4,7,8,0
59209,,BS2DCE,,cal_roto,5,success,98,4,4,55,62,0
59210,,BS2DCE,,cal_roto,5,success,98,4,4,35,38,0
59211,,BS2DCE,,cal_roto,5,success,98,4,4,5,6,0
59212,,BS2DCE,,cal_roto,5,success,98,4,4,79,88,0
59213,,BS2DCE,,cal_roto,5,success,98,4,4,8,9,0
59214,,BS2DCE,,cal_roto,5,success,98,4,4,47,51,0
59215,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59216,,BS2DCE,,cal_roto,5,success,97,4,4,7,8,0
59217,,BS2DCE,,cal_roto,5,success,97,4,4,23,25,0
59218,,BS2DCE,,cal_roto,5,success,97,4,4,108,113,0
59219,,BS2DCE,,cal_roto,5,success,97,4,4,3,3,0
