sweep,peer_name,plan,pmode,quality_flag_percent,targets,statuses,qualities
1124,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25057,BSF66F,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
1116,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1125,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25058,BSF66F,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,95,100,100"
1117,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1126,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25059,BSF66F,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
1118,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1127,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25060,BSF66F,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,95,100,100"
1119,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1128,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25061,BSF66F,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
1120,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1129,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25062,BSF66F,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,95,100,100"
1121,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1130,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25063,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1122,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1131,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25064,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1123,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1132,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25065,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1124,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1133,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25066,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1125,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1134,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25067,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1126,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1135,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
1127,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
25068,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1136,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25069,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1128,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1137,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
1129,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
25070,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1138,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25071,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1130,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1139,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25072,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1131,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1140,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25073,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1132,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1141,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25074,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1133,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1142,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25075,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1134,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1143,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
1135,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1144,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25076,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
25077,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1136,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1145,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25078,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1137,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1146,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25079,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1138,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1147,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25080,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1139,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1148,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25081,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1140,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1149,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
1141,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
25082,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1150,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25083,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1142,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1151,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25084,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1143,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1152,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25085,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1144,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1153,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25086,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1145,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1154,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25087,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1146,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1155,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25088,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1147,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1156,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25089,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1148,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1157,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25090,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1149,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1158,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25091,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1150,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1159,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25092,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1151,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1160,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25093,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1152,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1161,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
1153,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
25094,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1162,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25095,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1154,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1163,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25096,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1155,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1164,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25097,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1156,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1165,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25098,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1157,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1166,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25099,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1158,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1167,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25100,BSF66F,cal_static,4,99,"A,B,C,D","ok,timeout,ok,ok","100,96,100,100"
1159,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1168,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25101,BSF66F,cal_static,4,98,"E,F,G,H","ok,timeout,ok,timeout","100,96,100,96"
1160,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1169,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25102,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1161,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1170,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25103,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1162,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1171,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25104,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1163,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1172,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25105,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1164,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1173,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25106,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1165,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1174,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25107,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1166,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1175,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25108,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1167,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1176,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25109,BSF66F,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
1168,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1177,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
1169,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
25110,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,96,100,100"
1178,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25111,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1170,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1179,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25112,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1171,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1180,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25113,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1172,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1181,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25114,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1173,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1182,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25115,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1174,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1183,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25116,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1175,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1184,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25117,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1176,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1185,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25118,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1177,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1186,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25119,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1187,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
1178,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
25120,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1179,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1188,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25121,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1180,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1189,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25122,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1181,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1190,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25123,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1182,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1191,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25124,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1183,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1192,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25125,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1184,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1193,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25126,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1185,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1194,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25127,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1186,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1195,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25128,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1187,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1196,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25129,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1188,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1197,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25130,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1189,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1198,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25131,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1190,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1199,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25132,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1191,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1200,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25133,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1192,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1201,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25134,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1193,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1202,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25135,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1194,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1203,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25136,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1195,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1204,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25137,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1196,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1205,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25138,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1197,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1206,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25139,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1198,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1207,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25140,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1199,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1208,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25141,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1200,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1209,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25142,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1201,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1210,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25143,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1202,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1211,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25144,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1203,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1212,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25145,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1204,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1213,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25146,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1205,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1214,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25147,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1206,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1215,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
1207,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
25148,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1216,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25149,BSF66F,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1208,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1217,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25150,BSF66F,cal_static,4,98,"A,B,C,D","ok,timeout,ok,ok","100,95,100,100"
1209,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1218,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25151,BSF66F,cal_static,4,97,"E,F,G,H","ok,timeout,ok,timeout","100,95,100,95"
