sweep,peer_name,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
1534,BS2DCE,cal_roto,5,success,100,4,4,184,236,0
1541,BSDC91,cal_roto,5,success,100,4,4,186,281,0
25473,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1535,BS2DCE,cal_roto,5,success,100,4,4,216,303,0
1542,BSDC91,cal_roto,5,success,100,4,4,19,27,0
25474,BSF66F,cal_static,4,success,100,4,4,175534,176706,0
1536,BS2DCE,cal_roto,5,success,100,4,4,286,413,0
1543,BSDC91,cal_roto,5,success,100,4,4,140,189,0
25475,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1537,BS2DCE,cal_roto,5,success,100,4,4,251,371,0
1544,BSDC91,cal_roto,5,success,100,4,4,130,203,0
25476,BSF66F,cal_static,4,success,100,4,4,7656593,7657581,0
1538,BS2DCE,cal_roto,5,success,100,4,4,248,343,0
1545,BSDC91,cal_roto,5,success,100,4,4,107,156,0
25477,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1539,BS2DCE,cal_roto,5,success,100,4,4,178,273,0
1546,BSDC91,cal_roto,5,success,100,4,4,113,157,0
25478,BSF66F,cal_static,4,success,100,4,4,2146683,2147689,0
1540,BS2DCE,cal_roto,5,success,100,4,4,142,220,0
1547,BSDC91,cal_roto,5,success,100,4,4,78,122,0
25479,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1541,BS2DCE,cal_roto,5,success,100,4,4,106,164,0
1548,BSDC91,cal_roto,5,success,100,4,4,14,23,0
25480,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1542,BS2DCE,cal_roto,5,success,100,4,4,107,166,0
1549,BSDC91,cal_roto,5,success,100,4,4,38,60,0
25481,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1543,BS2DCE,cal_roto,5,success,100,4,4,181,278,0
1550,BSDC91,cal_roto,5,success,100,4,4,96,143,0
1544,BS2DCE,cal_roto,5,success,100,4,4,183,273,0
25482,BSF66F,cal_static,4,success,100,4,4,19243517,19244470,0
1551,BSDC91,cal_roto,5,success,100,4,4,268,343,0
25483,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1545,BS2DCE,cal_roto,5,success,100,4,4,165,213,0
1552,BSDC91,cal_roto,5,success,100,4,4,31,48,0
25484,BSF66F,cal_static,4,success,100,4,4,214182,215391,0
1546,BS2DCE,cal_roto,5,success,100,4,4,218,316,0
1553,BSDC91,cal_roto,5,success,100,4,4,57,90,0
25485,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1547,BS2DCE,cal_roto,5,success,100,4,4,335,476,0
1554,BSDC91,cal_roto,5,success,100,4,4,30,47,0
1548,BS2DCE,cal_roto,5,success,100,4,4,140,209,0
1555,BSDC91,cal_roto,5,success,100,4,4,23,37,0
25486,BSF66F,cal_static,4,success,100,4,4,6566907,6567894,0
25487,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1549,BS2DCE,cal_roto,5,success,100,4,4,197,290,0
1556,BSDC91,cal_roto,5,success,100,4,4,42,59,0
25488,BSF66F,cal_static,4,success,100,4,4,1155333,1156434,0
1550,BS2DCE,cal_roto,5,success,100,4,4,203,287,0
1557,BSDC91,cal_roto,5,success,100,4,4,51,64,0
25489,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1551,BS2DCE,cal_roto,5,success,100,4,4,267,386,0
1558,BSDC91,cal_roto,5,success,100,4,4,20,26,0
25490,BSF66F,cal_static,4,success,100,4,4,2689974,2691023,0
1552,BS2DCE,cal_roto,5,success,100,4,4,199,285,0
1559,BSDC91,cal_roto,5,success,100,4,4,15,18,0
25491,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1553,BS2DCE,cal_roto,5,success,100,4,4,178,258,0
1560,BSDC91,cal_roto,5,success,100,4,4,31,44,0
25492,BSF66F,cal_static,4,success,100,4,4,384394,385536,0
1554,BS2DCE,cal_roto,5,success,100,4,4,138,197,0
1561,BSDC91,cal_roto,5,success,100,4,4,168,262,0
25493,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1555,BS2DCE,cal_roto,5,success,100,4,4,119,150,0
1562,BSDC91,cal_roto,5,success,100,4,4,154,245,0
25494,BSF66F,cal_static,4,success,100,4,4,1337577,1338648,0
1556,BS2DCE,cal_roto,5,success,100,4,4,231,331,0
1563,BSDC91,cal_roto,5,success,100,4,4,50,65,0
25495,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1557,BS2DCE,cal_roto,5,success,100,4,4,217,316,0
1564,BSDC91,cal_roto,5,success,100,4,4,142,225,0
1558,BS2DCE,cal_roto,5,success,100,4,4,228,347,0
25496,BSF66F,cal_static,4,success,100,4,4,669876,670997,0
1565,BSDC91,cal_roto,5,success,100,4,4,71,100,0
25497,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1559,BS2DCE,cal_roto,5,success,100,4,4,145,220,0
1566,BSDC91,cal_roto,5,success,100,4,4,120,177,0
25498,BSF66F,cal_static,4,success,100,4,4,4192340,4193358,0
1560,BS2DCE,cal_roto,5,success,100,4,4,36,52,0
1567,BSDC91,cal_roto,5,success,100,4,4,53,80,0
25499,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1561,BS2DCE,cal_roto,5,success,100,4,4,88,138,0
1568,BSDC91,cal_roto,5,success,100,4,4,34,54,0
25500,BSF66F,cal_static,4,success,100,4,4,1882925,1883964,0
1562,BS2DCE,cal_roto,5,success,100,4,4,110,170,0
1569,BSDC91,cal_roto,5,success,100,4,4,16,24,0
25501,BSF66F,cal_static,4,pending,98,4,3,0,0,0
1563,BS2DCE,cal_roto,5,success,100,4,4,254,372,0
1570,BSDC91,cal_roto,5,success,100,4,4,108,167,0
25502,BSF66F,cal_static,4,success,100,4,4,49800,51044,0
1564,BS2DCE,cal_roto,5,success,100,4,4,214,266,0
1571,BSDC91,cal_roto,5,success,100,4,4,11,16,0
25503,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1565,BS2DCE,cal_roto,5,success,100,4,4,181,238,0
1572,BSDC91,cal_roto,5,success,100,4,4,3,4,0
25504,BSF66F,cal_static,4,success,100,4,4,3063026,3064106,0
1566,BS2DCE,cal_roto,5,success,100,4,4,190,285,0
1573,BSDC91,cal_roto,5,success,100,4,4,25,40,0
25505,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1567,BS2DCE,cal_roto,5,success,100,4,4,123,162,0
1574,BSDC91,cal_roto,5,success,100,4,4,59,91,0
1568,BS2DCE,cal_roto,5,success,100,4,4,121,170,0
1575,BSDC91,cal_roto,5,success,100,4,4,2,3,0
25506,BSF66F,cal_static,4,success,100,4,4,8945179,8946181,0
25507,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1569,BS2DCE,cal_roto,5,success,100,4,4,192,271,0
1576,BSDC91,cal_roto,5,success,100,4,4,93,134,0
25508,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1570,BS2DCE,cal_roto,5,success,100,4,4,132,184,0
1577,BSDC91,cal_roto,5,success,100,4,4,79,102,0
25509,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1571,BS2DCE,cal_roto,5,success,100,4,4,228,320,0
1578,BSDC91,cal_roto,5,success,100,4,4,18,22,0
25510,BSF66F,cal_static,4,success,100,4,4,23720599,23721540,0
1572,BS2DCE,cal_roto,5,success,100,4,4,292,415,0
1579,BSDC91,cal_roto,5,success,100,4,4,16,19,0
25511,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1573,BS2DCE,cal_roto,5,success,100,4,4,219,326,0
1580,BSDC91,cal_roto,5,success,100,4,4,15,18,0
25512,BSF66F,cal_static,4,success,100,4,4,2222817,2223861,0
1574,BS2DCE,cal_roto,5,success,100,4,4,38,53,0
1581,BSDC91,cal_roto,5,success,100,4,4,187,289,0
25513,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1575,BS2DCE,cal_roto,5,success,100,4,4,240,330,0
1582,BSDC91,cal_roto,5,success,100,4,4,177,231,0
1576,BS2DCE,cal_roto,5,success,100,4,4,271,333,0
25514,BSF66F,cal_static,4,success,100,4,4,9,11,0
1583,BSDC91,cal_roto,5,success,100,4,4,201,315,0
25515,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1577,BS2DCE,cal_roto,5,success,100,4,4,204,295,0
1584,BSDC91,cal_roto,5,success,100,4,4,159,214,0
1578,BS2DCE,cal_roto,5,success,100,4,4,262,366,0
25516,BSF66F,cal_static,4,success,100,4,4,10941080,10942116,0
1585,BSDC91,cal_roto,5,success,100,4,4,46,62,0
25517,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1579,BS2DCE,cal_roto,5,success,100,4,4,147,219,0
1586,BSDC91,cal_roto,5,success,100,4,4,108,173,0
25518,BSF66F,cal_static,4,success,100,4,4,352041,353195,0
1580,BS2DCE,cal_roto,5,success,100,4,4,118,177,0
1587,BSDC91,cal_roto,5,success,100,4,4,45,68,0
25519,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1581,BS2DCE,cal_roto,5,success,100,4,4,107,164,0
1588,BSDC91,cal_roto,5,success,100,4,4,40,61,0
25520,BSF66F,cal_static,4,success,100,4,4,2615820,2616833,0
1582,BS2DCE,cal_roto,5,success,100,4,4,137,212,0
1589,BSDC91,cal_roto,5,success,100,4,4,23,33,0
25521,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1583,BS2DCE,cal_roto,5,success,100,4,4,246,367,0
1590,BSDC91,cal_roto,5,success,100,4,4,91,139,0
25522,BSF66F,cal_static,4,success,100,4,4,649377,650456,0
1584,BS2DCE,cal_roto,5,success,100,4,4,253,336,0
1591,BSDC91,cal_roto,5,success,100,4,4,78,113,0
25523,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1585,BS2DCE,cal_roto,5,success,100,4,4,205,297,0
1592,BSDC91,cal_roto,5,success,100,4,4,36,56,0
25524,BSF66F,cal_static,4,success,100,4,4,9856458,9857436,0
1586,BS2DCE,cal_roto,5,success,100,4,4,184,237,0
1593,BSDC91,cal_roto,5,success,100,4,4,43,68,0
25525,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1587,BS2DCE,cal_roto,5,success,100,4,4,314,438,0
1594,BSDC91,cal_roto,5,success,100,4,4,79,125,0
25526,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1588,BS2DCE,cal_roto,5,success,100,4,4,52,66,0
1595,BSDC91,cal_roto,5,success,100,4,4,42,66,0
25527,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1596,BSDC91,cal_roto,5,success,100,4,4,89,139,0
1589,BS2DCE,cal_roto,5,success,100,4,4,145,190,0
1590,BS2DCE,cal_roto,5,success,100,4,4,188,263,0
25528,BSF66F,cal_static,4,success,100,4,4,3193719,3194734,0
1597,BSDC91,cal_roto,5,success,100,4,4,63,89,0
25529,BSF66F,cal_static,4,pending,98,4,3,0,0,0
1591,BS2DCE,cal_roto,5,success,100,4,4,300,417,0
1598,BSDC91,cal_roto,5,success,100,4,4,86,114,0
1592,BS2DCE,cal_roto,5,success,100,4,4,207,293,0
25530,BSF66F,cal_static,4,success,100,4,4,35967226,35968187,0
1599,BSDC91,cal_roto,5,success,100,4,4,42,50,0
25531,BSF66F,cal_static,4,pending,97,4,3,0,0,0
1593,BS2DCE,cal_roto,5,success,100,4,4,226,331,0
1600,BSDC91,cal_roto,5,success,100,4,4,12,15,0
1594,BS2DCE,cal_roto,5,success,100,4,4,195,290,0
25532,BSF66F,cal_static,4,success,100,4,4,1394199,1395281,0
1601,BSDC91,cal_roto,5,success,100,4,4,59,80,0
25533,BSF66F,cal_static,4,pending,96,4,3,0,0,0
1595,BS2DCE,cal_roto,5,success,100,4,4,137,200,0
1602,BSDC91,cal_roto,5,success,100,4,4,131,169,0
25534,BSF66F,cal_static,4,success,100,4,4,8890376,8891405,0
1596,BS2DCE,cal_roto,5,success,100,4,4,171,232,0
1603,BSDC91,cal_roto,5,success,100,4,4,98,121,0
25535,BSF66F,cal_static,4,pending,95,4,3,0,0,0
1597,BS2DCE,cal_roto,5,success,100,4,4,265,386,0
1604,BSDC91,cal_roto,5,success,100,4,4,202,320,0
25536,BSF66F,cal_static,4,success,100,4,4,8451,9604,0
1598,BS2DCE,cal_roto,5,success,100,4,4,250,368,0
1605,BSDC91,cal_roto,5,success,100,4,4,120,191,0
25537,BSF66F,cal_static,4,pending,94,4,3,0,0,0
1599,BS2DCE,cal_roto,5,success,100,4,4,224,314,0
1606,BSDC91,cal_roto,5,success,100,4,4,122,180,0
1600,BS2DCE,cal_roto,5,success,100,4,4,129,197,0
25538,BSF66F,cal_static,4,success,100,4,4,6438,7492,0
1607,BSDC91,cal_roto,5,success,100,4,4,109,158,0
25539,BSF66F,cal_static,4,pending,93,4,3,0,0,0
1601,BS2DCE,cal_roto,5,success,100,4,4,99,150,0
1608,BSDC91,cal_roto,5,success,100,4,4,22,34,0
25540,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1602,BS2DCE,cal_roto,5,success,100,4,4,78,120,0
1609,BSDC91,cal_roto,5,success,100,4,4,85,134,0
25541,BSF66F,cal_static,4,pending,92,4,3,0,0,0
1603,BS2DCE,cal_roto,5,success,100,4,4,90,133,0
1610,BSDC91,cal_roto,5,success,100,4,4,17,26,0
25542,BSF66F,cal_static,4,success,100,4,4,1072543,1073563,0
1604,BS2DCE,cal_roto,5,success,100,4,4,155,239,0
1611,BSDC91,cal_roto,5,success,100,4,4,32,45,0
25543,BSF66F,cal_static,4,pending,92,4,3,0,0,0
1605,BS2DCE,cal_roto,5,success,100,4,4,254,350,0
1612,BSDC91,cal_roto,5,success,100,4,4,41,60,0
25544,BSF66F,cal_static,4,success,100,4,4,777242,778329,0
1606,BS2DCE,cal_roto,5,success,100,4,4,213,309,0
1613,BSDC91,cal_roto,5,success,100,4,4,11,17,0
25545,BSF66F,cal_static,4,pending,91,4,3,0,0,0
1607,BS2DCE,cal_roto,5,success,100,4,4,224,323,0
1614,BSDC91,cal_roto,5,success,100,4,4,32,51,0
1608,BS2DCE,cal_roto,5,success,100,4,4,233,300,0
25546,BSF66F,cal_static,4,success,100,4,4,5278294,5279297,0
1615,BSDC91,cal_roto,5,success,100,4,4,50,80,0
25547,BSF66F,cal_static,4,pending,90,4,3,0,0,0
1609,BS2DCE,cal_roto,5,success,100,4,4,122,181,0
1616,BSDC91,cal_roto,5,success,100,4,4,4,7,0
25548,BSF66F,cal_static,4,success,100,4,4,17451676,17452631,0
1610,BS2DCE,cal_roto,5,success,100,4,4,120,175,0
1617,BSDC91,cal_roto,5,success,100,4,4,118,148,0
1611,BS2DCE,cal_roto,5,success,100,4,4,137,186,0
25549,BSF66F,cal_static,4,pending,90,4,3,0,0,0
1618,BSDC91,cal_roto,5,success,100,4,4,20,22,0
25550,BSF66F,cal_static,4,success,100,4,4,35195169,35196095,0
1612,BS2DCE,cal_roto,5,success,100,4,4,170,242,0
1619,BSDC91,cal_roto,5,success,100,4,4,57,74,0
25551,BSF66F,cal_static,4,pending,88,4,2,0,0,0
1613,BS2DCE,cal_roto,5,success,100,4,4,178,257,0
1620,BSDC91,cal_roto,5,success,100,4,4,28,35,0
25552,BSF66F,cal_static,4,success,100,4,4,1918,2619,0
1614,BS2DCE,cal_roto,5,success,100,4,4,167,236,0
1621,BSDC91,cal_roto,5,success,100,4,4,58,86,0
25553,BSF66F,cal_static,4,pending,88,4,3,0,0,0
1615,BS2DCE,cal_roto,5,success,100,4,4,234,335,0
1622,BSDC91,cal_roto,5,success,100,4,4,22,33,0
1616,BS2DCE,cal_roto,5,success,100,4,4,258,372,0
25554,BSF66F,cal_static,4,success,100,4,4,689742,690847,0
1623,BSDC91,cal_roto,5,success,100,4,4,21,29,0
25555,BSF66F,cal_static,4,pending,87,4,3,0,0,0
1617,BS2DCE,cal_roto,5,success,100,4,4,285,325,0
1624,BSDC91,cal_roto,5,success,100,4,4,119,157,0
25556,BSF66F,cal_static,4,success,100,4,4,2035528,2036570,0
1618,BS2DCE,cal_roto,5,success,100,4,4,199,302,0
1625,BSDC91,cal_roto,5,success,100,4,4,115,170,0
25557,BSF66F,cal_static,4,pending,87,4,3,0,0,0
1619,BS2DCE,cal_roto,5,success,100,4,4,185,281,0
1626,BSDC91,cal_roto,5,success,100,4,4,114,176,0
25558,BSF66F,cal_static,4,success,100,4,4,5643240,5644186,0
1620,BS2DCE,cal_roto,5,success,100,4,4,36,51,0
1627,BSDC91,cal_roto,5,success,100,4,4,85,126,0
25559,BSF66F,cal_static,4,pending,88,4,3,0,0,0
1621,BS2DCE,cal_roto,5,success,100,4,4,99,150,0
1628,BSDC91,cal_roto,5,success,100,4,4,63,99,0
25560,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1622,BS2DCE,cal_roto,5,success,100,4,4,57,83,0
1629,BSDC91,cal_roto,5,success,100,4,4,87,133,0
25561,BSF66F,cal_static,4,pending,87,4,3,0,0,0
1623,BS2DCE,cal_roto,5,success,100,4,4,106,163,0
1630,BSDC91,cal_roto,5,success,100,4,4,40,63,0
1624,BS2DCE,cal_roto,5,success,100,4,4,189,286,0
25562,BSF66F,cal_static,4,success,100,4,4,11443924,11444920,0
1631,BSDC91,cal_roto,5,success,100,4,4,13,19,0
25563,BSF66F,cal_static,4,pending,85,4,2,0,0,0
1625,BS2DCE,cal_roto,5,success,100,4,4,213,311,0
1632,BSDC91,cal_roto,5,success,100,4,4,94,150,0
25564,BSF66F,cal_static,4,success,100,4,4,2054277,2055321,0
1626,BS2DCE,cal_roto,5,success,100,4,4,231,329,0
1633,BSDC91,cal_roto,5,success,100,4,4,194,297,0
25565,BSF66F,cal_static,4,pending,85,4,3,0,0,0
1627,BS2DCE,cal_roto,5,success,100,4,4,353,482,0
1634,BSDC91,cal_roto,5,success,100,4,4,44,69,0
25566,BSF66F,cal_static,4,success,100,4,4,16135657,16136595,0
1628,BS2DCE,cal_roto,5,success,100,4,4,33,44,0
1635,BSDC91,cal_roto,5,success,100,4,4,32,50,0
25567,BSF66F,cal_static,4,pending,84,4,3,0,0,0
1629,BS2DCE,cal_roto,5,success,100,4,4,186,276,0
1636,BSDC91,cal_roto,5,success,100,4,4,72,105,0
25568,BSF66F,cal_static,4,success,100,4,4,1626,2283,0
1630,BS2DCE,cal_roto,5,success,100,4,4,180,267,0
1637,BSDC91,cal_roto,5,success,100,4,4,33,40,0
25569,BSF66F,cal_static,4,pending,83,4,3,0,0,0
1631,BS2DCE,cal_roto,5,success,100,4,4,248,347,0
1638,BSDC91,cal_roto,5,success,100,4,4,99,130,0
25570,BSF66F,cal_static,4,success,100,4,4,5611042,5612069,0
1632,BS2DCE,cal_roto,5,success,100,4,4,165,226,0
1639,BSDC91,cal_roto,5,success,100,4,4,21,23,0
25571,BSF66F,cal_static,4,pending,83,4,3,0,0,0
1633,BS2DCE,cal_roto,5,success,100,4,4,231,292,0
1640,BSDC91,cal_roto,5,success,100,4,4,22,29,0
25572,BSF66F,cal_static,4,success,100,4,4,83,125,0
1634,BS2DCE,cal_roto,5,success,100,4,4,184,216,0
1641,BSDC91,cal_roto,5,success,100,4,4,80,97,0
25573,BSF66F,cal_static,4,pending,83,4,3,0,0,0
1635,BS2DCE,cal_roto,5,success,100,4,4,191,273,0
1642,BSDC91,cal_roto,5,success,100,4,4,123,172,0
25574,BSF66F,cal_static,4,success,100,4,4,14031442,14032428,0
1636,BS2DCE,cal_roto,5,success,100,4,4,266,390,0
1643,BSDC91,cal_roto,5,success,100,4,4,129,168,0
25575,BSF66F,cal_static,4,pending,83,4,3,0,0,0
1637,BS2DCE,cal_roto,5,success,100,4,4,258,373,0
1644,BSDC91,cal_roto,5,success,100,4,4,161,223,0
25576,BSF66F,cal_static,4,success,100,4,4,538886,540000,0
1638,BS2DCE,cal_roto,5,success,100,4,4,204,306,0
1645,BSDC91,cal_roto,5,success,100,4,4,132,189,0
25577,BSF66F,cal_static,4,pending,82,4,3,0,0,0
1639,BS2DCE,cal_roto,5,success,100,4,4,144,221,0
1646,BSDC91,cal_roto,5,success,100,4,4,109,160,0
1640,BS2DCE,cal_roto,5,success,100,4,4,6,8,0
25578,BSF66F,cal_static,4,success,100,4,4,3958659,3959701,0
1647,BSDC91,cal_roto,5,success,100,4,4,112,175,0
25579,BSF66F,cal_static,4,pending,82,4,3,0,0,0
1641,BS2DCE,cal_roto,5,success,100,4,4,83,129,0
1648,BSDC91,cal_roto,5,success,100,4,4,30,48,0
25580,BSF66F,cal_static,4,success,100,4,4,25590555,25591494,0
1642,BS2DCE,cal_roto,5,success,100,4,4,102,149,0
1649,BSDC91,cal_roto,5,success,100,4,4,62,96,0
25581,BSF66F,cal_static,4,pending,82,4,3,0,0,0
1643,BS2DCE,cal_roto,5,success,100,4,4,128,190,0
1650,BSDC91,cal_roto,5,success,100,4,4,87,139,0
25582,BSF66F,cal_static,4,success,100,4,4,3743977,3745053,0
1644,BS2DCE,cal_roto,5,success,100,4,4,190,292,0
1651,BSDC91,cal_roto,5,success,100,4,4,7,10,0
25583,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1645,BS2DCE,cal_roto,5,success,100,4,4,207,295,0
1652,BSDC91,cal_roto,5,success,100,4,4,13,20,0
25584,BSF66F,cal_static,4,success,100,4,4,17672046,17673005,0
1646,BS2DCE,cal_roto,5,success,100,4,4,231,347,0
1653,BSDC91,cal_roto,5,success,100,4,4,88,137,0
25585,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1647,BS2DCE,cal_roto,5,success,100,4,4,283,410,0
1654,BSDC91,cal_roto,5,success,100,4,4,41,66,0
1648,BS2DCE,cal_roto,5,success,100,4,4,180,246,0
25586,BSF66F,cal_static,4,success,100,4,4,396046,397196,0
1655,BSDC91,cal_roto,5,success,100,4,4,48,75,0
25587,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1656,BSDC91,cal_roto,5,success,100,4,4,41,63,0
1649,BS2DCE,cal_roto,5,success,100,4,4,166,246,0
25588,BSF66F,cal_static,4,success,100,4,4,5256804,5257813,0
1650,BS2DCE,cal_roto,5,success,100,4,4,136,199,0
1657,BSDC91,cal_roto,5,success,100,4,4,82,109,0
25589,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1651,BS2DCE,cal_roto,5,success,100,4,4,119,169,0
1658,BSDC91,cal_roto,5,success,100,4,4,70,88,0
25590,BSF66F,cal_static,4,success,100,4,4,1188089,1189172,0
1652,BS2DCE,cal_roto,5,success,100,4,4,212,303,0
1659,BSDC91,cal_roto,5,success,100,4,4,2,3,0
25591,BSF66F,cal_static,4,pending,82,4,3,0,0,0
1653,BS2DCE,cal_roto,5,success,100,4,4,134,193,0
1660,BSDC91,cal_roto,5,success,100,4,4,30,34,0
25592,BSF66F,cal_static,4,success,100,4,4,1640163,1641254,0
1654,BS2DCE,cal_roto,5,success,100,4,4,161,198,0
1661,BSDC91,cal_roto,5,success,100,4,4,59,85,0
25593,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1655,BS2DCE,cal_roto,5,success,100,4,4,186,248,0
1662,BSDC91,cal_roto,5,success,100,4,4,182,280,0
25594,BSF66F,cal_static,4,success,100,4,4,9,11,0
1656,BS2DCE,cal_roto,5,success,100,4,4,119,150,0
1663,BSDC91,cal_roto,5,success,100,4,4,156,199,0
25595,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1657,BS2DCE,cal_roto,5,success,100,4,4,284,412,0
1664,BSDC91,cal_roto,5,success,100,4,4,99,133,0
25596,BSF66F,cal_static,4,success,100,4,4,9,11,0
1658,BS2DCE,cal_roto,5,success,100,4,4,203,301,0
1665,BSDC91,cal_roto,5,success,100,4,4,130,180,0
25597,BSF66F,cal_static,4,pending,81,4,3,0,0,0
1659,BS2DCE,cal_roto,5,success,100,4,4,230,345,0
1666,BSDC91,cal_roto,5,success,100,4,4,111,155,0
1660,BS2DCE,cal_roto,5,success,100,4,4,166,255,0
25598,BSF66F,cal_static,4,success,100,4,4,616015,617132,0
1667,BSDC91,cal_roto,5,success,100,4,4,134,192,0
25599,BSF66F,cal_static,4,pending,80,4,3,0,0,0
1661,BS2DCE,cal_roto,5,success,100,4,4,90,136,0
1668,BSDC91,cal_roto,5,success,100,4,4,79,125,0
1662,BS2DCE,cal_roto,5,success,100,4,4,69,107,0
25600,BSF66F,cal_static,4,success,100,4,4,22240855,22241803,0
1669,BSDC91,cal_roto,5,success,100,4,4,41,63,0
25601,BSF66F,cal_static,4,pending,79,4,2,0,0,0
1663,BS2DCE,cal_roto,5,success,100,4,4,111,167,0
1670,BSDC91,cal_roto,5,success,100,4,4,22,34,0
1664,BS2DCE,cal_roto,5,success,100,4,4,159,248,0
25602,BSF66F,cal_static,4,success,100,4,4,641969,643089,0
1671,BSDC91,cal_roto,5,success,100,4,4,168,266,0
25603,BSF66F,cal_static,4,pending,79,4,3,0,0,0
1665,BS2DCE,cal_roto,5,success,100,4,4,210,303,0
1672,BSDC91,cal_roto,5,success,100,4,4,54,81,0
25604,BSF66F,cal_static,4,success,100,4,4,532753,533890,0
1666,BS2DCE,cal_roto,5,success,100,4,4,224,319,0
1673,BSDC91,cal_roto,5,success,100,4,4,1,2,0
25605,BSF66F,cal_static,4,pending,78,4,3,0,0,0
1667,BS2DCE,cal_roto,5,success,100,4,4,239,351,0
1674,BSDC91,cal_roto,5,success,100,4,4,91,143,0
25606,BSF66F,cal_static,4,success,100,4,4,10550777,10551782,0
1668,BS2DCE,cal_roto,5,success,100,4,4,167,238,0
1675,BSDC91,cal_roto,5,success,100,4,4,55,86,0
25607,BSF66F,cal_static,4,pending,79,4,3,0,0,0
1676,BSDC91,cal_roto,5,success,100,4,4,45,69,0
1669,BS2DCE,cal_roto,5,success,100,4,4,202,300,0
1670,BS2DCE,cal_roto,5,success,100,4,4,178,256,0
25608,BSF66F,cal_static,4,success,100,4,4,1657076,1658162,0
1677,BSDC91,cal_roto,5,success,100,4,4,56,69,0
25609,BSF66F,cal_static,4,pending,78,4,3,0,0,0
1671,BS2DCE,cal_roto,5,success,100,4,4,231,329,0
1678,BSDC91,cal_roto,5,success,100,4,4,58,75,0
1672,BS2DCE,cal_roto,5,success,100,4,4,179,259,0
25610,BSF66F,cal_static,4,success,100,4,4,1024972,1026084,0
1679,BSDC91,cal_roto,5,success,100,4,4,9,10,0
25611,BSF66F,cal_static,4,pending,78,4,3,0,0,0
1673,BS2DCE,cal_roto,5,success,100,4,4,154,209,0
1680,BSDC91,cal_roto,5,success,100,4,4,40,52,0
1674,BS2DCE,cal_roto,5,success,100,4,4,156,187,0
25612,BSF66F,cal_static,4,success,100,4,4,5,7,0
1681,BSDC91,cal_roto,5,success,100,4,4,199,310,0
25613,BSF66F,cal_static,4,pending,78,4,3,0,0,0
1675,BS2DCE,cal_roto,5,success,100,4,4,237,335,0
1682,BSDC91,cal_roto,5,success,100,4,4,39,54,0
25614,BSF66F,cal_static,4,success,100,4,4,42726,43979,0
1676,BS2DCE,cal_roto,5,success,100,4,4,290,420,0
1683,BSDC91,cal_roto,5,success,100,4,4,120,156,0
25615,BSF66F,cal_static,4,pending,78,4,3,0,0,0
1677,BS2DCE,cal_roto,5,success,100,4,4,220,327,0
1684,BSDC91,cal_roto,5,success,100,4,4,139,193,0
1678,BS2DCE,cal_roto,5,success,100,4,4,232,337,0
25616,BSF66F,cal_static,4,success,100,4,4,1227054,1228139,0
1685,BSDC91,cal_roto,5,success,100,4,4,120,172,0
25617,BSF66F,cal_static,4,pending,78,4,3,0,0,0
1679,BS2DCE,cal_roto,5,success,100,4,4,170,259,0
1686,BSDC91,cal_roto,5,success,100,4,4,124,179,0
25618,BSF66F,cal_static,4,success,100,4,4,34801106,34802061,0
1680,BS2DCE,cal_roto,5,success,100,4,4,100,152,0
1687,BSDC91,cal_roto,5,success,100,4,4,89,139,0
