sweep,peer_name,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
1048,BSDC91,cal_roto,5,F,ok,ok,1855,1855,0,0,95,95
24981,BSF66F,cal_static,4,E,ok,ok,3841,3841,0,0,100,100
24981,BSF66F,cal_static,4,F,ok,ok,2344,2344,0,0,100,100
24981,BSF66F,cal_static,4,G,ok,ok,2002,2002,0,0,100,100
24981,BSF66F,cal_static,4,H,ok,ok,3532,3532,0,0,100,100
1038,BS2DCE,cal_roto,5,A,ok,ok,2783,2783,0,0,100,100
1038,BS2DCE,cal_roto,5,C,ok,ok,2901,2901,0,0,100,100
1038,BS2DCE,cal_roto,5,H,ok,ok,2751,2751,0,0,100,100
1038,BS2DCE,cal_roto,5,F,ok,ok,2784,2784,0,0,100,100
1049,BSDC91,cal_roto,5,C,ok,ok,3028,3028,0,0,100,100
1049,BSDC91,cal_roto,5,A,ok,ok,3164,3164,0,0,86,86
1049,BSDC91,cal_roto,5,E,ok,ok,3080,3080,0,0,82,82
1049,BSDC91,cal_roto,5,F,ok,ok,1802,1802,0,0,95,95
24982,BSF66F,cal_static,4,A,ok,ok,3702,3702,0,0,100,100
24982,BSF66F,cal_static,4,B,ok,ok,2514,2514,0,0,100,100
24982,BSF66F,cal_static,4,C,ok,ok,2099,2099,0,0,100,100
1039,BS2DCE,cal_roto,5,A,ok,ok,2775,2775,0,0,100,100
1039,BS2DCE,cal_roto,5,C,ok,ok,2916,2916,0,0,100,100
1039,BS2DCE,cal_roto,5,F,ok,ok,2836,2836,0,0,100,100
24982,BSF66F,cal_static,4,D,ok,ok,3516,3516,0,0,100,100
1039,BS2DCE,cal_roto,5,H,ok,ok,2803,2803,0,0,100,100
1050,BSDC91,cal_roto,5,C,ok,ok,3183,3183,0,0,100,100
1050,BSDC91,cal_roto,5,A,ok,ok,3017,3017,0,0,87,87
1050,BSDC91,cal_roto,5,E,ok,ok,2942,2942,0,0,83,83
1050,BSDC91,cal_roto,5,F,ok,ok,2132,2132,0,0,95,95
24983,BSF66F,cal_static,4,E,ok,ok,3764,3764,0,0,100,100
24983,BSF66F,cal_static,4,F,ok,ok,2344,2344,0,0,100,100
24983,BSF66F,cal_static,4,G,ok,ok,2004,2004,0,0,100,100
24983,BSF66F,cal_static,4,H,ok,ok,3529,3529,0,0,100,100
1040,BS2DCE,cal_roto,5,C,ok,ok,2892,2892,0,0,100,100
1040,BS2DCE,cal_roto,5,A,ok,ok,3001,3001,0,0,100,100
1040,BS2DCE,cal_roto,5,F,ok,ok,3206,3206,0,0,100,100
1040,BS2DCE,cal_roto,5,H,ok,ok,2972,2972,0,0,100,100
1051,BSDC91,cal_roto,5,A,ok,ok,2857,2857,0,0,88,88
1051,BSDC91,cal_roto,5,C,ok,ok,3487,3487,0,0,100,100
1051,BSDC91,cal_roto,5,E,ok,ok,3367,3367,0,0,84,84
1051,BSDC91,cal_roto,5,F,ok,ok,2224,2224,0,0,96,96
24984,BSF66F,cal_static,4,A,ok,ok,3635,3635,0,0,100,100
24984,BSF66F,cal_static,4,B,ok,ok,2558,2558,0,0,100,100
24984,BSF66F,cal_static,4,C,ok,ok,2130,2130,0,0,100,100
24984,BSF66F,cal_static,4,D,ok,ok,3491,3491,0,0,100,100
1041,BS2DCE,cal_roto,5,C,ok,ok,2986,2986,0,0,100,100
1041,BS2DCE,cal_roto,5,A,ok,ok,2964,2964,0,0,100,100
1041,BS2DCE,cal_roto,5,F,ok,ok,2975,2975,0,0,100,100
1041,BS2DCE,cal_roto,5,H,ok,ok,2924,2924,0,0,100,100
1052,BSDC91,cal_roto,5,A,ok,ok,2786,2786,0,0,88,88
1052,BSDC91,cal_roto,5,C,ok,ok,3229,3229,0,0,100,100
1052,BSDC91,cal_roto,5,E,ok,ok,2938,2938,0,0,84,84
1052,BSDC91,cal_roto,5,F,ok,ok,2437,2437,0,0,96,96
24985,BSF66F,cal_static,4,E,ok,ok,3795,3795,0,0,100,100
24985,BSF66F,cal_static,4,F,ok,ok,2382,2382,0,0,100,100
24985,BSF66F,cal_static,4,G,ok,ok,1988,1988,0,0,100,100
24985,BSF66F,cal_static,4,H,ok,ok,3516,3516,0,0,100,100
1042,BS2DCE,cal_roto,5,A,ok,ok,3142,3142,0,0,100,100
1042,BS2DCE,cal_roto,5,C,ok,ok,2774,2774,0,0,100,100
1042,BS2DCE,cal_roto,5,F,ok,ok,2723,2723,0,0,100,100
1042,BS2DCE,cal_roto,5,H,ok,ok,2936,2936,0,0,100,100
1053,BSDC91,cal_roto,5,A,ok,ok,2473,2473,0,0,88,88
1053,BSDC91,cal_roto,5,C,ok,ok,3080,3080,0,0,100,100
1053,BSDC91,cal_roto,5,F,ok,ok,2476,2476,0,0,96,96
1053,BSDC91,cal_roto,5,E,ok,ok,2685,2685,0,0,85,85
24986,BSF66F,cal_static,4,A,ok,ok,3674,3674,0,0,100,100
24986,BSF66F,cal_static,4,B,ok,ok,2498,2498,0,0,100,100
1043,BS2DCE,cal_roto,5,A,ok,ok,3164,3164,0,0,100,100
1043,BS2DCE,cal_roto,5,C,ok,ok,2678,2678,0,0,100,100
1043,BS2DCE,cal_roto,5,F,ok,ok,2620,2620,0,0,100,100
24986,BSF66F,cal_static,4,C,ok,ok,2158,2158,0,0,100,100
24986,BSF66F,cal_static,4,D,ok,ok,3523,3523,0,0,100,100
1043,BS2DCE,cal_roto,5,H,ok,ok,3114,3114,0,0,100,100
1054,BSDC91,cal_roto,5,A,ok,ok,2476,2476,0,0,89,89
1054,BSDC91,cal_roto,5,C,ok,ok,3083,3083,0,0,100,100
1054,BSDC91,cal_roto,5,E,ok,ok,2664,2664,0,0,85,85
1054,BSDC91,cal_roto,5,F,ok,ok,2568,2568,0,0,96,96
24987,BSF66F,cal_static,4,E,ok,ok,3839,3839,0,0,100,100
24987,BSF66F,cal_static,4,F,ok,ok,2355,2355,0,0,100,100
24987,BSF66F,cal_static,4,G,ok,ok,1986,1986,0,0,100,100
24987,BSF66F,cal_static,4,H,ok,ok,3495,3495,0,0,100,100
1044,BS2DCE,cal_roto,5,A,ok,ok,3205,3205,0,0,100,100
1044,BS2DCE,cal_roto,5,C,ok,ok,2624,2624,0,0,100,100
1044,BS2DCE,cal_roto,5,F,ok,ok,2354,2354,0,0,100,100
1044,BS2DCE,cal_roto,5,H,ok,ok,3308,3308,0,0,100,100
1055,BSDC91,cal_roto,5,A,ok,ok,2321,2321,0,0,89,89
1055,BSDC91,cal_roto,5,C,ok,ok,3116,3116,0,0,100,100
1055,BSDC91,cal_roto,5,E,ok,ok,2564,2564,0,0,86,86
1055,BSDC91,cal_roto,5,F,ok,ok,2524,2524,0,0,96,96
24988,BSF66F,cal_static,4,A,ok,ok,3691,3691,0,0,100,100
24988,BSF66F,cal_static,4,B,ok,ok,2467,2467,0,0,100,100
24988,BSF66F,cal_static,4,C,ok,ok,2139,2139,0,0,100,100
24988,BSF66F,cal_static,4,D,ok,ok,3504,3504,0,0,100,100
1045,BS2DCE,cal_roto,5,A,ok,ok,3318,3318,0,0,100,100
1045,BS2DCE,cal_roto,5,C,ok,ok,2772,2772,0,0,100,100
1045,BS2DCE,cal_roto,5,H,ok,ok,3340,3340,0,0,100,100
1045,BS2DCE,cal_roto,5,F,ok,ok,2153,2153,0,0,100,100
1056,BSDC91,cal_roto,5,A,ok,ok,2567,2567,0,0,90,90
1056,BSDC91,cal_roto,5,C,ok,ok,3050,3050,0,0,100,100
1056,BSDC91,cal_roto,5,E,ok,ok,2407,2407,0,0,86,86
1056,BSDC91,cal_roto,5,F,ok,ok,2716,2716,0,0,96,96
24989,BSF66F,cal_static,4,E,ok,ok,3849,3849,0,0,100,100
24989,BSF66F,cal_static,4,F,ok,ok,2331,2331,0,0,100,100
24989,BSF66F,cal_static,4,G,ok,ok,1991,1991,0,0,100,100
24989,BSF66F,cal_static,4,H,ok,ok,3490,3490,0,0,100,100
1046,BS2DCE,cal_roto,5,A,ok,ok,3380,3380,0,0,100,100
1046,BS2DCE,cal_roto,5,C,ok,ok,2833,2833,0,0,100,100
1046,BS2DCE,cal_roto,5,H,ok,ok,3564,3564,0,0,100,100
1046,BS2DCE,cal_roto,5,F,ok,ok,2048,2048,0,0,100,100
1057,BSDC91,cal_roto,5,C,ok,ok,3017,3017,0,0,100,100
1057,BSDC91,cal_roto,5,A,ok,ok,2534,2534,0,0,90,90
1057,BSDC91,cal_roto,5,E,ok,ok,2693,2693,0,0,87,87
1057,BSDC91,cal_roto,5,F,ok,ok,2776,2776,0,0,96,96
24990,BSF66F,cal_static,4,A,ok,ok,3680,3680,0,0,100,100
24990,BSF66F,cal_static,4,B,ok,ok,2476,2476,0,0,100,100
24990,BSF66F,cal_static,4,C,ok,ok,2132,2132,0,0,100,100
1047,BS2DCE,cal_roto,5,A,ok,ok,3186,3186,0,0,100,100
1047,BS2DCE,cal_roto,5,C,ok,ok,2899,2899,0,0,100,100
24990,BSF66F,cal_static,4,D,ok,ok,3491,3491,0,0,100,100
1047,BS2DCE,cal_roto,5,F,ok,ok,1967,1967,0,0,100,100
1047,BS2DCE,cal_roto,5,H,ok,ok,3588,3588,0,0,100,100
1058,BSDC91,cal_roto,5,C,ok,ok,2957,2957,0,0,100,100
1058,BSDC91,cal_roto,5,A,ok,ok,2661,2661,0,0,90,90
1058,BSDC91,cal_roto,5,E,ok,ok,2569,2569,0,0,87,87
1058,BSDC91,cal_roto,5,F,ok,ok,2818,2818,0,0,96,96
24991,BSF66F,cal_static,4,E,ok,ok,3900,3900,0,0,100,100
24991,BSF66F,cal_static,4,F,ok,ok,2351,2351,0,0,100,100
24991,BSF66F,cal_static,4,G,ok,ok,1961,1961,0,0,100,100
24991,BSF66F,cal_static,4,H,ok,ok,3519,3519,0,0,100,100
1048,BS2DCE,cal_roto,5,C,ok,ok,3214,3214,0,0,100,100
1048,BS2DCE,cal_roto,5,A,ok,ok,2995,2995,0,0,100,100
1048,BS2DCE,cal_roto,5,F,ok,ok,1997,1997,0,0,100,100
1048,BS2DCE,cal_roto,5,H,ok,ok,3575,3575,0,0,100,100
1059,BSDC91,cal_roto,5,A,ok,ok,2759,2759,0,0,94,94
1059,BSDC91,cal_roto,5,C,ok,ok,2972,2972,0,0,100,100
1059,BSDC91,cal_roto,5,E,ok,ok,2973,2973,0,0,88,88
1059,BSDC91,cal_roto,5,F,ok,ok,2921,2921,0,0,100,100
24992,BSF66F,cal_static,4,A,ok,ok,3637,3637,0,0,100,100
24992,BSF66F,cal_static,4,B,ok,ok,2490,2490,0,0,100,100
24992,BSF66F,cal_static,4,C,ok,ok,2129,2129,0,0,100,100
24992,BSF66F,cal_static,4,D,ok,ok,3476,3476,0,0,100,100
1049,BS2DCE,cal_roto,5,C,ok,ok,3056,3056,0,0,100,100
1049,BS2DCE,cal_roto,5,A,ok,ok,3204,3204,0,0,100,100
1049,BS2DCE,cal_roto,5,F,ok,ok,2644,2644,0,0,100,100
1049,BS2DCE,cal_roto,5,H,ok,ok,3692,3692,0,0,100,100
1060,BSDC91,cal_roto,5,A,ok,ok,2817,2817,0,0,94,94
1060,BSDC91,cal_roto,5,C,ok,ok,2879,2879,0,0,100,100
1060,BSDC91,cal_roto,5,E,ok,ok,2770,2770,0,0,88,88
1060,BSDC91,cal_roto,5,F,ok,ok,3472,3472,0,0,100,100
24993,BSF66F,cal_static,4,E,ok,ok,3893,3893,0,0,100,100
24993,BSF66F,cal_static,4,F,ok,ok,2375,2375,0,0,100,100
24993,BSF66F,cal_static,4,G,ok,ok,1975,1975,0,0,100,100
24993,BSF66F,cal_static,4,H,ok,ok,3507,3507,0,0,100,100
1050,BS2DCE,cal_roto,5,A,ok,ok,2989,2989,0,0,100,100
1050,BS2DCE,cal_roto,5,C,ok,ok,3086,3086,0,0,100,100
1050,BS2DCE,cal_roto,5,F,ok,ok,2606,2606,0,0,100,100
1050,BS2DCE,cal_roto,5,H,ok,ok,3596,3596,0,0,100,100
1061,BSDC91,cal_roto,5,A,ok,ok,3029,3029,0,0,94,94
1061,BSDC91,cal_roto,5,C,ok,ok,2819,2819,0,0,100,100
1061,BSDC91,cal_roto,5,F,ok,ok,3089,3089,0,0,100,100
1061,BSDC91,cal_roto,5,E,ok,ok,2912,2912,0,0,89,89
1051,BS2DCE,cal_roto,5,A,ok,ok,2739,2739,0,0,100,100
1051,BS2DCE,cal_roto,5,C,ok,ok,3106,3106,0,0,100,100
1051,BS2DCE,cal_roto,5,F,ok,ok,2672,2672,0,0,100,100
24994,BSF66F,cal_static,4,A,ok,ok,3698,3698,0,0,100,100
24994,BSF66F,cal_static,4,B,ok,ok,2479,2479,0,0,100,100
24994,BSF66F,cal_static,4,C,ok,ok,2170,2170,0,0,100,100
24994,BSF66F,cal_static,4,D,ok,ok,3488,3488,0,0,100,100
1051,BS2DCE,cal_roto,5,H,ok,ok,3554,3554,0,0,100,100
1062,BSDC91,cal_roto,5,A,ok,ok,3040,3040,0,0,95,95
1062,BSDC91,cal_roto,5,C,ok,ok,2882,2882,0,0,100,100
1062,BSDC91,cal_roto,5,E,ok,ok,2942,2942,0,0,90,90
1062,BSDC91,cal_roto,5,F,ok,ok,2749,2749,0,0,100,100
24995,BSF66F,cal_static,4,E,ok,ok,3774,3774,0,0,100,100
24995,BSF66F,cal_static,4,F,ok,ok,2340,2340,0,0,100,100
24995,BSF66F,cal_static,4,G,ok,ok,2011,2011,0,0,100,100
24995,BSF66F,cal_static,4,H,ok,ok,3510,3510,0,0,100,100
1052,BS2DCE,cal_roto,5,A,ok,ok,2609,2609,0,0,100,100
1052,BS2DCE,cal_roto,5,C,ok,ok,3019,3019,0,0,100,100
1052,BS2DCE,cal_roto,5,F,ok,ok,2918,2918,0,0,100,100
1052,BS2DCE,cal_roto,5,H,ok,ok,3541,3541,0,0,100,100
1063,BSDC91,cal_roto,5,A,ok,ok,3157,3157,0,0,95,95
1063,BSDC91,cal_roto,5,C,ok,ok,2781,2781,0,0,100,100
1063,BSDC91,cal_roto,5,E,ok,ok,3009,3009,0,0,90,90
1063,BSDC91,cal_roto,5,F,ok,ok,2725,2725,0,0,100,100
24996,BSF66F,cal_static,4,A,ok,ok,3683,3683,0,0,100,100
24996,BSF66F,cal_static,4,B,ok,ok,2501,2501,0,0,100,100
24996,BSF66F,cal_static,4,C,ok,ok,2187,2187,0,0,100,100
1053,BS2DCE,cal_roto,5,A,ok,ok,2486,2486,0,0,100,100
1053,BS2DCE,cal_roto,5,C,ok,ok,3044,3044,0,0,100,100
24996,BSF66F,cal_static,4,D,ok,ok,3499,3499,0,0,100,100
1064,BSDC91,cal_roto,5,A,ok,ok,3245,3245,0,0,95,95
1064,BSDC91,cal_roto,5,C,ok,ok,2564,2564,0,0,100,100
1064,BSDC91,cal_roto,5,E,ok,ok,3016,3016,0,0,90,90
1064,BSDC91,cal_roto,5,F,ok,ok,2714,2714,0,0,100,100
1053,BS2DCE,cal_roto,5,H,ok,ok,3375,3375,0,0,100,100
1053,BS2DCE,cal_roto,5,F,ok,ok,2285,2285,0,0,100,100
24997,BSF66F,cal_static,4,E,ok,ok,3805,3805,0,0,100,100
24997,BSF66F,cal_static,4,F,ok,ok,2343,2343,0,0,100,100
24997,BSF66F,cal_static,4,G,ok,ok,1980,1980,0,0,100,100
24997,BSF66F,cal_static,4,H,ok,ok,3493,3493,0,0,100,100
1054,BS2DCE,cal_roto,5,A,ok,ok,2508,2508,0,0,100,100
1054,BS2DCE,cal_roto,5,C,ok,ok,3166,3166,0,0,100,100
1054,BS2DCE,cal_roto,5,H,ok,ok,3304,3304,0,0,100,100
1054,BS2DCE,cal_roto,5,F,ok,ok,2531,2531,0,0,100,100
1065,BSDC91,cal_roto,5,C,ok,ok,2629,2629,0,0,100,100
1065,BSDC91,cal_roto,5,A,ok,ok,3235,3235,0,0,95,95
1065,BSDC91,cal_roto,5,E,ok,ok,3243,3243,0,0,91,91
1065,BSDC91,cal_roto,5,F,ok,ok,2332,2332,0,0,100,100
24998,BSF66F,cal_static,4,A,ok,ok,3663,3663,0,0,100,100
24998,BSF66F,cal_static,4,B,ok,ok,2510,2510,0,0,100,100
24998,BSF66F,cal_static,4,C,ok,ok,2171,2171,0,0,100,100
24998,BSF66F,cal_static,4,D,ok,ok,3510,3510,0,0,100,100
1055,BS2DCE,cal_roto,5,A,ok,ok,2503,2503,0,0,100,100
1055,BS2DCE,cal_roto,5,C,ok,ok,3099,3099,0,0,100,100
1055,BS2DCE,cal_roto,5,F,ok,ok,2514,2514,0,0,100,100
1055,BS2DCE,cal_roto,5,H,ok,ok,3087,3087,0,0,100,100
1066,BSDC91,cal_roto,5,C,ok,ok,2638,2638,0,0,100,100
1066,BSDC91,cal_roto,5,A,ok,ok,3329,3329,0,0,95,95
1066,BSDC91,cal_roto,5,E,ok,ok,3291,3291,0,0,91,91
1066,BSDC91,cal_roto,5,F,ok,ok,2175,2175,0,0,100,100
24999,BSF66F,cal_static,4,E,ok,ok,3892,3892,0,0,100,100
24999,BSF66F,cal_static,4,F,ok,ok,2382,2382,0,0,100,100
24999,BSF66F,cal_static,4,G,ok,ok,1985,1985,0,0,100,100
24999,BSF66F,cal_static,4,H,ok,ok,3509,3509,0,0,100,100
1056,BS2DCE,cal_roto,5,C,ok,ok,3066,3066,0,0,100,100
1056,BS2DCE,cal_roto,5,A,ok,ok,2945,2945,0,0,100,100
1056,BS2DCE,cal_roto,5,F,ok,ok,2713,2713,0,0,100,100
1056,BS2DCE,cal_roto,5,H,ok,ok,2877,2877,0,0,100,100
1067,BSDC91,cal_roto,5,A,ok,ok,3336,3336,0,0,96,96
1067,BSDC91,cal_roto,5,C,ok,ok,2727,2727,0,0,100,100
1067,BSDC91,cal_roto,5,E,ok,ok,3303,3303,0,0,92,92
1067,BSDC91,cal_roto,5,F,ok,ok,2112,2112,0,0,100,100
25000,BSF66F,cal_static,4,A,ok,ok,3711,3711,0,0,100,100
25000,BSF66F,cal_static,4,B,timeout,rx_timeout,0,2510,0,0,96,96
25000,BSF66F,cal_static,4,C,ok,ok,2163,2163,0,0,100,100
25000,BSF66F,cal_static,4,D,ok,ok,3509,3509,0,0,100,100
1057,BS2DCE,cal_roto,5,C,ok,ok,3079,3079,0,0,100,100
1057,BS2DCE,cal_roto,5,A,ok,ok,2824,2824,0,0,100,100
1057,BS2DCE,cal_roto,5,F,ok,ok,2674,2674,0,0,100,100
1057,BS2DCE,cal_roto,5,H,ok,ok,2900,2900,0,0,100,100
1068,BSDC91,cal_roto,5,A,ok,ok,3475,3475,0,0,96,96
1068,BSDC91,cal_roto,5,C,ok,ok,2839,2839,0,0,100,100
1068,BSDC91,cal_roto,5,E,ok,ok,3192,3192,0,0,92,92
1068,BSDC91,cal_roto,5,F,ok,ok,1906,1906,0,0,100,100
25001,BSF66F,cal_static,4,E,ok,ok,3820,3820,0,0,100,100
25001,BSF66F,cal_static,4,F,ok,ok,2358,2358,0,0,100,100
25001,BSF66F,cal_static,4,G,ok,ok,1986,1986,0,0,100,100
25001,BSF66F,cal_static,4,H,ok,ok,3509,3509,0,0,100,100
1058,BS2DCE,cal_roto,5,A,ok,ok,2819,2819,0,0,100,100
1058,BS2DCE,cal_roto,5,C,ok,ok,2947,2947,0,0,100,100
1058,BS2DCE,cal_roto,5,F,ok,ok,2752,2752,0,0,100,100
1058,BS2DCE,cal_roto,5,H,ok,ok,2770,2770,0,0,100,100
1069,BSDC91,cal_roto,5,A,ok,ok,3364,3364,0,0,96,96
1069,BSDC91,cal_roto,5,C,ok,ok,2806,2806,0,0,100,100
1069,BSDC91,cal_roto,5,F,ok,ok,1885,1885,0,0,100,100
1069,BSDC91,cal_roto,5,E,ok,ok,3059,3059,0,0,92,92
25002,BSF66F,cal_static,4,A,ok,ok,3689,3689,0,0,100,100
25002,BSF66F,cal_static,4,B,ok,ok,2488,2488,0,0,96,96
25002,BSF66F,cal_static,4,C,ok,ok,2125,2125,0,0,100,100
1059,BS2DCE,cal_roto,5,A,ok,ok,2775,2775,0,0,100,100
1059,BS2DCE,cal_roto,5,C,ok,ok,2911,2911,0,0,100,100
25002,BSF66F,cal_static,4,D,ok,ok,3528,3528,0,0,100,100
1059,BS2DCE,cal_roto,5,F,ok,ok,2760,2760,0,0,100,100
1059,BS2DCE,cal_roto,5,H,ok,ok,2746,2746,0,0,100,100
1070,BSDC91,cal_roto,5,A,ok,ok,3269,3269,0,0,96,96
1070,BSDC91,cal_roto,5,C,ok,ok,3003,3003,0,0,100,100
1070,BSDC91,cal_roto,5,E,ok,ok,3027,3027,0,0,92,92
1070,BSDC91,cal_roto,5,F,ok,ok,1842,1842,0,0,100,100
25003,BSF66F,cal_static,4,E,ok,ok,3862,3862,0,0,100,100
25003,BSF66F,cal_static,4,F,ok,ok,2347,2347,0,0,100,100
25003,BSF66F,cal_static,4,G,ok,ok,1994,1994,0,0,100,100
25003,BSF66F,cal_static,4,H,ok,ok,3500,3500,0,0,100,100
1060,BS2DCE,cal_roto,5,A,ok,ok,2776,2776,0,0,100,100
1060,BS2DCE,cal_roto,5,C,ok,ok,2960,2960,0,0,100,100
1060,BS2DCE,cal_roto,5,F,ok,ok,2846,2846,0,0,100,100
1060,BS2DCE,cal_roto,5,H,ok,ok,2720,2720,0,0,100,100
1071,BSDC91,cal_roto,5,A,ok,ok,3030,3030,0,0,96,96
1071,BSDC91,cal_roto,5,C,ok,ok,3191,3191,0,0,100,100
1071,BSDC91,cal_roto,5,E,ok,ok,2993,2993,0,0,93,93
1071,BSDC91,cal_roto,5,F,ok,ok,2227,2227,0,0,100,100
25004,BSF66F,cal_static,4,A,ok,ok,3632,3632,0,0,100,100
25004,BSF66F,cal_static,4,B,ok,ok,2528,2528,0,0,96,96
1061,BS2DCE,cal_roto,5,A,ok,ok,2986,2986,0,0,100,100
1061,BS2DCE,cal_roto,5,C,ok,ok,2906,2906,0,0,100,100
1061,BS2DCE,cal_roto,5,H,ok,ok,2972,2972,0,0,100,100
25004,BSF66F,cal_static,4,C,ok,ok,2162,2162,0,0,100,100
25004,BSF66F,cal_static,4,D,ok,ok,3502,3502,0,0,100,100
1061,BS2DCE,cal_roto,5,F,ok,ok,3154,3154,0,0,100,100
1072,BSDC91,cal_roto,5,A,ok,ok,2849,2849,0,0,96,96
1072,BSDC91,cal_roto,5,C,ok,ok,3068,3068,0,0,100,100
1072,BSDC91,cal_roto,5,E,ok,ok,3130,3130,0,0,93,93
1072,BSDC91,cal_roto,5,F,ok,ok,2238,2238,0,0,100,100
25005,BSF66F,cal_static,4,E,ok,ok,3888,3888,0,0,100,100
25005,BSF66F,cal_static,4,F,ok,ok,2343,2343,0,0,100,100
25005,BSF66F,cal_static,4,G,ok,ok,1971,1971,0,0,100,100
25005,BSF66F,cal_static,4,H,ok,ok,3509,3509,0,0,100,100
1062,BS2DCE,cal_roto,5,A,ok,ok,2974,2974,0,0,100,100
1062,BS2DCE,cal_roto,5,C,ok,ok,2997,2997,0,0,100,100
1062,BS2DCE,cal_roto,5,H,ok,ok,2948,2948,0,0,100,100
1062,BS2DCE,cal_roto,5,F,ok,ok,3088,3088,0,0,100,100
1073,BSDC91,cal_roto,5,C,ok,ok,3203,3203,0,0,100,100
1073,BSDC91,cal_roto,5,A,ok,ok,2787,2787,0,0,96,96
1073,BSDC91,cal_roto,5,E,ok,ok,2857,2857,0,0,93,93
1073,BSDC91,cal_roto,5,F,ok,ok,2339,2339,0,0,100,100
25006,BSF66F,cal_static,4,A,ok,ok,3659,3659,0,0,100,100
25006,BSF66F,cal_static,4,B,ok,ok,2521,2521,0,0,96,96
25006,BSF66F,cal_static,4,C,ok,ok,2161,2161,0,0,100,100
25006,BSF66F,cal_static,4,D,ok,ok,3503,3503,0,0,100,100
1063,BS2DCE,cal_roto,5,A,ok,ok,3133,3133,0,0,100,100
1063,BS2DCE,cal_roto,5,C,ok,ok,2800,2800,0,0,100,100
1063,BS2DCE,cal_roto,5,F,ok,ok,2749,2749,0,0,100,100
1063,BS2DCE,cal_roto,5,H,ok,ok,2926,2926,0,0,100,100
1074,BSDC91,cal_roto,5,C,ok,ok,3036,3036,0,0,100,100
1074,BSDC91,cal_roto,5,A,ok,ok,2525,2525,0,0,96,96
1074,BSDC91,cal_roto,5,E,ok,ok,2735,2735,0,0,93,93
1074,BSDC91,cal_roto,5,F,ok,ok,2496,2496,0,0,100,100
25007,BSF66F,cal_static,4,E,ok,ok,3780,3780,0,0,100,100
25007,BSF66F,cal_static,4,F,ok,ok,2350,2350,0,0,100,100
25007,BSF66F,cal_static,4,G,ok,ok,1984,1984,0,0,100,100
25007,BSF66F,cal_static,4,H,ok,ok,3541,3541,0,0,100,100
1064,BS2DCE,cal_roto,5,C,ok,ok,2677,2677,0,0,100,100
1064,BS2DCE,cal_roto,5,A,ok,ok,3146,3146,0,0,100,100
1064,BS2DCE,cal_roto,5,F,ok,ok,2712,2712,0,0,100,100
1064,BS2DCE,cal_roto,5,H,ok,ok,3072,3072,0,0,100,100
1075,BSDC91,cal_roto,5,A,ok,ok,2415,2415,0,0,100,100
1075,BSDC91,cal_roto,5,C,ok,ok,3069,3069,0,0,100,100
1075,BSDC91,cal_roto,5,E,ok,ok,2624,2624,0,0,94,94
1075,BSDC91,cal_roto,5,F,ok,ok,2556,2556,0,0,100,100
25008,BSF66F,cal_static,4,A,ok,ok,3628,3628,0,0,100,100
25008,BSF66F,cal_static,4,B,ok,ok,2486,2486,0,0,96,96
25008,BSF66F,cal_static,4,C,ok,ok,2172,2172,0,0,100,100
25008,BSF66F,cal_static,4,D,ok,ok,3539,3539,0,0,100,100
1065,BS2DCE,cal_roto,5,C,ok,ok,2645,2645,0,0,100,100
1065,BS2DCE,cal_roto,5,A,ok,ok,3202,3202,0,0,100,100
1065,BS2DCE,cal_roto,5,F,ok,ok,2453,2453,0,0,100,100
1065,BS2DCE,cal_roto,5,H,ok,ok,3162,3162,0,0,100,100
1076,BSDC91,cal_roto,5,A,ok,ok,2366,2366,0,0,100,100
1076,BSDC91,cal_roto,5,C,ok,ok,3196,3196,0,0,100,100
1076,BSDC91,cal_roto,5,E,ok,ok,2598,2598,0,0,94,94
1076,BSDC91,cal_roto,5,F,ok,ok,2562,2562,0,0,100,100
25009,BSF66F,cal_static,4,E,ok,ok,3877,3877,0,0,100,100
25009,BSF66F,cal_static,4,F,ok,ok,2345,2345,0,0,100,100
25009,BSF66F,cal_static,4,G,ok,ok,1994,1994,0,0,100,100
25009,BSF66F,cal_static,4,H,ok,ok,3509,3509,0,0,100,100
1066,BS2DCE,cal_roto,5,A,ok,ok,3176,3176,0,0,100,100
1066,BS2DCE,cal_roto,5,C,ok,ok,2656,2656,0,0,100,100
1066,BS2DCE,cal_roto,5,F,ok,ok,2299,2299,0,0,100,100
1066,BS2DCE,cal_roto,5,H,ok,ok,3413,3413,0,0,100,100
1077,BSDC91,cal_roto,5,A,ok,ok,2709,2709,0,0,100,100
1077,BSDC91,cal_roto,5,C,ok,ok,3112,3112,0,0,100,100
1077,BSDC91,cal_roto,5,F,ok,ok,2621,2621,0,0,100,100
1077,BSDC91,cal_roto,5,E,ok,ok,2507,2507,0,0,94,94
1067,BS2DCE,cal_roto,5,A,ok,ok,3299,3299,0,0,100,100
1067,BS2DCE,cal_roto,5,C,ok,ok,2861,2861,0,0,100,100
1067,BS2DCE,cal_roto,5,F,ok,ok,2071,2071,0,0,100,100
25010,BSF66F,cal_static,4,A,ok,ok,3687,3687,0,0,100,100
25010,BSF66F,cal_static,4,B,ok,ok,2514,2514,0,0,96,96
25010,BSF66F,cal_static,4,C,ok,ok,2156,2156,0,0,100,100
25010,BSF66F,cal_static,4,D,ok,ok,3498,3498,0,0,100,100
1067,BS2DCE,cal_roto,5,H,ok,ok,3443,3443,0,0,100,100
